|6.6.6
Archiving\03_Data\fracLP/QFM_m3/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1967.42        500.000        99.2187                 NaN  0.773017       0.831335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        500.000        99.2186                 NaN  0.773074       0.831338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.2186                 NaN  0.773132       0.831341E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.2185                 NaN  0.773190       0.831344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.2184                 NaN  0.773247       0.831347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.2184                 NaN  0.773305       0.831350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.2183                 NaN  0.773363       0.831353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.2183                 NaN  0.773421       0.831357E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.2182                 NaN  0.773479       0.831360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.2181                 NaN  0.773537       0.831364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.2181                 NaN  0.773595       0.831368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.2180                 NaN  0.773653       0.831372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.2180                 NaN  0.773711       0.831376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2179                 NaN  0.773769       0.831380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2179                 NaN  0.773827       0.831384E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2178                 NaN  0.773885       0.831388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2177                 NaN  0.773943       0.831392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2177                 NaN  0.774002       0.831397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2176                 NaN  0.774060       0.831402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2176                 NaN  0.774118       0.831406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2175                 NaN  0.774176       0.831411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2175                 NaN  0.774235       0.831416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2174                 NaN  0.774293       0.831421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2173                 NaN  0.774352       0.831426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2173                 NaN  0.774410       0.831432E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2172                 NaN  0.774469       0.831437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2172                 NaN  0.774527       0.831443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2171                 NaN  0.774586       0.831448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2170                 NaN  0.774644       0.831454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2170                 NaN  0.774703       0.831460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2169                 NaN  0.774762       0.831466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2169                 NaN  0.774820       0.831472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2168                 NaN  0.774879       0.831478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2167                 NaN  0.774938       0.831484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2167                 NaN  0.774997       0.831490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2166                 NaN  0.775055       0.831497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2166                 NaN  0.775114       0.831503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2165                 NaN  0.775173       0.831510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2165                 NaN  0.775232       0.831517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2164                 NaN  0.775291       0.831524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2163                 NaN  0.775350       0.831531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2163                 NaN  0.775409       0.831538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2162                 NaN  0.775468       0.831545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2162                 NaN  0.775527       0.831552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2161                 NaN  0.775586       0.831560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2160                 NaN  0.775645       0.831567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2160                 NaN  0.775705       0.831575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2159                 NaN  0.775764       0.831582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2159                 NaN  0.775823       0.831590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2158                 NaN  0.775882       0.831598E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2157                 NaN  0.775942       0.831606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2157                 NaN  0.776001       0.831614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2156                 NaN  0.776061       0.831623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2156                 NaN  0.776120       0.831631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2155                 NaN  0.776179       0.831639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2154                 NaN  0.776239       0.831648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2154                 NaN  0.776298       0.831656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2153                 NaN  0.776358       0.831665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2153                 NaN  0.776418       0.831674E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2152                 NaN  0.776477       0.831683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2151                 NaN  0.776537       0.831692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2151                 NaN  0.776596       0.831701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2150                 NaN  0.776656       0.831710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2150                 NaN  0.776716       0.831720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2149                 NaN  0.776776       0.831729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2148                 NaN  0.776835       0.831739E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2148                 NaN  0.776895       0.831748E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2147                 NaN  0.776955       0.831758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2147                 NaN  0.777015       0.831768E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2146                 NaN  0.777075       0.831778E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2145                 NaN  0.777135       0.831788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2145                 NaN  0.777195       0.831798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2144                 NaN  0.777255       0.831808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2144                 NaN  0.777315       0.831818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2143                 NaN  0.777375       0.831829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2142                 NaN  0.777435       0.831839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2142                 NaN  0.777495       0.831850E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2141                 NaN  0.777555       0.831861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2141                 NaN  0.777616       0.831871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2140                 NaN  0.777676       0.831882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2139                 NaN  0.777736       0.831893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2139                 NaN  0.777796       0.831904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2138                 NaN  0.777857       0.831915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2138                 NaN  0.777917       0.831927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2137                 NaN  0.777978       0.831938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2136                 NaN  0.778038       0.831949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2136                 NaN  0.778098       0.831961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2135                 NaN  0.778159       0.831973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2135                 NaN  0.778219       0.831984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2134                 NaN  0.778280       0.831996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2133                 NaN  0.778340       0.832008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2133                 NaN  0.778401       0.832020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2132                 NaN  0.778462       0.832032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2132                 NaN  0.778522       0.832044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2131                 NaN  0.778583       0.832057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2130                 NaN  0.778644       0.832069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2130                 NaN  0.778704       0.832082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2129                 NaN  0.778765       0.832094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2129                 NaN  0.778826       0.832107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2128                 NaN  0.778887       0.832119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2127                 NaN  0.778947       0.832132E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2127                 NaN  0.779008       0.832145E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2126                 NaN  0.779069       0.832158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2125                 NaN  0.779130       0.832171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2125                 NaN  0.779191       0.832184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2124                 NaN  0.779252       0.832198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2124                 NaN  0.779313       0.832211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2123                 NaN  0.779374       0.832224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2122                 NaN  0.779435       0.832238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2122                 NaN  0.779496       0.832252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2121                 NaN  0.779557       0.832265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2121                 NaN  0.779618       0.832279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2120                 NaN  0.779679       0.832293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2039                 NaN  0.779753       0.832320E-002  0.801775E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2024                 NaN  0.779892       0.832417E-002  0.940662E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2023                 NaN  0.780041       0.832525E-002  0.931779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2022                 NaN  0.780190       0.832633E-002  0.923649E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2022                 NaN  0.780338       0.832739E-002  0.917826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2021                 NaN  0.780485       0.832846E-002  0.912686E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2020                 NaN  0.780632       0.832951E-002  0.901737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2019                 NaN  0.780778       0.833056E-002  0.896330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2019                 NaN  0.780923       0.833160E-002  0.887042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2018                 NaN  0.781068       0.833264E-002  0.882898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2017                 NaN  0.781212       0.833367E-002  0.873006E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2016                 NaN  0.781355       0.833469E-002  0.867306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2015                 NaN  0.781498       0.833570E-002  0.862118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        98.8804                 NaN  0.781745       0.710730E-002  0.889865E-002  0.321879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9914                 NaN            NaN            NaN  0.859821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9915                 NaN            NaN            NaN  0.845260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9775                 NaN            NaN            NaN  0.849398E-002  0.139835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.5125                 NaN            NaN            NaN  0.875788E-002  0.478693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3948                 NaN            NaN            NaN  0.923278E-002  0.595966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3980                 NaN            NaN            NaN  0.850489E-002  0.593478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3738                 NaN            NaN            NaN  0.966852E-002  0.616508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4191                 NaN            NaN            NaN  0.802973E-002  0.572866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.8637                 NaN            NaN            NaN  0.166397E-001   1.11961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.8658                 NaN            NaN            NaN  0.198669E-002  0.132189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.8190                 NaN            NaN            NaN  0.260690E-002  0.178385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.0597                 NaN            NaN            NaN  0.137470E-001  0.926525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4045                 NaN            NaN            NaN  0.873324E-002  0.586767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4087                 NaN            NaN            NaN  0.863975E-002  0.582637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.7026                 NaN            NaN            NaN  0.437127E-002  0.293048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1180                 NaN            NaN            NaN  0.129133E-001  0.869041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4130                 NaN            NaN            NaN  0.861075E-002  0.578341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4151                 NaN            NaN            NaN  0.857315E-002  0.576357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4171                 NaN            NaN            NaN  0.855304E-002  0.574298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4214                 NaN            NaN            NaN  0.848686E-002  0.570071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4233                 NaN            NaN            NaN  0.846921E-002  0.568208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4206                 NaN            NaN            NaN  0.852861E-002  0.570842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4341                 NaN            NaN            NaN  0.834886E-002  0.557508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4332                 NaN            NaN            NaN  0.835560E-002  0.558456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4331                 NaN            NaN            NaN  0.835727E-002  0.558570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3568                 NaN            NaN            NaN  0.950834E-002  0.633643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.5277                 NaN            NaN            NaN  0.701239E-002  0.465304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4468                 NaN            NaN            NaN  0.821915E-002  0.545028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4505                 NaN            NaN            NaN  0.818560E-002  0.541360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4520                 NaN            NaN            NaN  0.819154E-002  0.539820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.1257                 NaN            NaN            NaN  0.192310E-002  0.301784       0.570628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7629                 NaN            NaN            NaN            NaN  0.430830E-001   1.19401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7772                 NaN            NaN            NaN            NaN  0.387816E-001   1.18398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7184                 NaN            NaN            NaN            NaN  0.464186E-001   1.23518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.5127                 NaN            NaN            NaN            NaN  0.109765E-001  0.476295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.2338                 NaN            NaN            NaN            NaN  0.526488E-001   1.71353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8531                 NaN            NaN            NaN            NaN  0.365062E-001   1.11037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8772                 NaN            NaN            NaN            NaN  0.311466E-001   1.09165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5053                 NaN            NaN            NaN            NaN  0.155986E-001  0.479061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.2855                 NaN            NaN            NaN            NaN  0.396295E-001   1.67482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9219                 NaN            NaN            NaN            NaN  0.254024E-001   1.05270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9346                 NaN            NaN            NaN            NaN  0.230513E-001   1.04236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9488                 NaN            NaN            NaN            NaN  0.202088E-001   1.03101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.9972                 NaN            NaN            NaN            NaN  0.283090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        97.9431                 NaN            NaN            NaN            NaN  0.388343E-001   2.01805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
