|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.25/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1548.14        2500.00                 NaN   99.5108       0.442856       0.463139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.69        2500.00                 NaN   99.0206       0.882869       0.964851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.23        2500.00                 NaN   99.9752       0.231306E-001  0.170421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        2500.00                 NaN   99.8986       0.919280E-001  0.948734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.33        2500.00                 NaN   99.1984       0.729813       0.717522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        2500.00                 NaN   99.5296       0.425305       0.451354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.42        2500.00                 NaN   99.4154       0.527707       0.568873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00                 NaN   99.6574       0.316030       0.265207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        2500.00                 NaN   99.5379       0.421102       0.410143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        2500.00                 NaN   99.5437       0.417322       0.389531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        2500.00                 NaN   99.5444       0.416483       0.390879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.5514       0.410168       0.384809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        2500.00                 NaN   99.5484       0.415630       0.359502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        2500.00                 NaN   99.5568       0.405588       0.375685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        2500.00                 NaN   99.5576       0.406195       0.361888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        2500.00                 NaN   99.5615       0.403035       0.355079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        2500.00                 NaN   99.5616       0.403684       0.347376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        2500.00                 NaN   99.5680       0.397130       0.348327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        2500.00                 NaN   99.4936       0.468573       0.378552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        2500.00                 NaN   99.6480       0.324925       0.270744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        2500.00                 NaN   99.5753       0.392497       0.322010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        2500.00                 NaN   99.2400       0.700123       0.598990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        2500.00                 NaN   99.8876       0.104262       0.810889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        2500.00                 NaN   99.7069       0.273853       0.192329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        2500.00                 NaN   99.4929       0.470906       0.361735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        2500.00                 NaN   99.4311       0.533919       0.349744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        2500.00                 NaN   99.7451       0.237265       0.176344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        2500.00                 NaN   99.5933       0.378918       0.277831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        2500.00                 NaN   99.5955       0.377609       0.269083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        2500.00                 NaN   99.5956       0.379340       0.250732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        2500.00                 NaN   99.5998       0.375853       0.243931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        2500.00                 NaN   99.6007       0.375222       0.240696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        2500.00                 NaN   99.6040       0.372459       0.235762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        2500.00                 NaN   99.6055       0.371702       0.228054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        2500.00                 NaN   99.5360       0.436928       0.270638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        2500.00                 NaN   99.6452       0.196541       0.234937E-002  0.155898                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        2500.00                 NaN   99.4846       0.120345                 NaN  0.395065                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        2500.00                 NaN   99.4783                 NaN  0.836987E-002  0.513367                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        2500.00                 NaN   99.4750                 NaN            NaN  0.525041                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        2500.00                 NaN   99.4735       0.340682E-002            NaN  0.523052                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        2500.00                 NaN   99.4701                 NaN            NaN  0.529874                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        2500.00                 NaN   99.4662                 NaN            NaN  0.533821                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        2500.00                 NaN   99.4686                 NaN  0.863764E-006  0.531408                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        2500.00                 NaN   99.5673       0.154619E-001  0.144096E-002  0.216862       0.198952                 NaN            NaN            NaN            NaN            NaN
  1484.17        2500.00                 NaN   99.1214                 NaN  0.269769E-005  0.206576       0.672023                 NaN            NaN            NaN            NaN            NaN
  1482.71        2500.00                 NaN   99.1945                 NaN            NaN  0.488042       0.317444                 NaN            NaN            NaN            NaN            NaN
  1481.26        2500.00                 NaN   99.1992                 NaN            NaN  0.484866       0.315937                 NaN            NaN            NaN            NaN            NaN
  1479.81        2500.00                 NaN   99.2094                 NaN            NaN  0.478994       0.311561                 NaN            NaN            NaN            NaN            NaN
  1478.35        2500.00                 NaN   99.2154                 NaN            NaN  0.308689       0.475943                 NaN            NaN            NaN            NaN            NaN
  1476.90        2500.00                 NaN   99.2224                 NaN            NaN  0.471348       0.306263                 NaN            NaN            NaN            NaN            NaN
  1475.44        2500.00                 NaN   99.2291                 NaN            NaN  0.303126       0.467771                 NaN            NaN            NaN            NaN            NaN
  1473.99        2500.00                 NaN   99.2954                 NaN  0.152858E-005  0.428403       0.276213                 NaN            NaN            NaN            NaN            NaN
  1472.54        2500.00                 NaN   99.1814                 NaN            NaN  0.497357       0.321196                 NaN            NaN            NaN            NaN            NaN
  1471.08        2500.00                 NaN   99.2493                 NaN            NaN  0.456122       0.294615                 NaN            NaN            NaN            NaN            NaN
  1469.63        2500.00                 NaN   99.2550                 NaN            NaN  0.292017       0.453018                 NaN            NaN            NaN            NaN            NaN
  1468.18        2500.00                 NaN   99.2972                 NaN            NaN  0.426841       0.275999                 NaN            NaN            NaN            NaN            NaN
  1466.72        2500.00                 NaN   99.2318                 NaN            NaN  0.300799       0.467408                 NaN            NaN            NaN            NaN            NaN
  1465.27        2500.00                 NaN   99.2728                 NaN            NaN  0.284752       0.442421                 NaN            NaN            NaN            NaN            NaN
  1463.81        2500.00                 NaN   99.2797                 NaN            NaN  0.281478       0.438834                 NaN            NaN            NaN            NaN            NaN
  1462.36        2500.00                 NaN   99.2850                 NaN            NaN  0.278853       0.436125                 NaN            NaN            NaN            NaN            NaN
  1460.91        2500.00                 NaN   99.2905                 NaN            NaN  0.433304       0.276221                 NaN            NaN            NaN            NaN            NaN
  1459.45        2500.00                 NaN   99.2968                 NaN            NaN  0.429539       0.273670                 NaN            NaN            NaN            NaN            NaN
  1458.00        2500.00                 NaN   99.3017                 NaN            NaN  0.426664       0.271611                 NaN            NaN            NaN            NaN            NaN
  1456.54        2500.00                 NaN   99.3075                 NaN            NaN  0.423534       0.268948                 NaN            NaN            NaN            NaN            NaN
  1455.09        2500.00                 NaN   99.3118                 NaN            NaN  0.267009       0.421158                 NaN            NaN            NaN            NaN            NaN
  1453.64        2500.00                 NaN   99.3181                 NaN  0.636994E-005  0.264227       0.417685                 NaN            NaN            NaN            NaN            NaN
  1452.18        2500.00                 NaN   99.3230                 NaN            NaN  0.261943       0.415048                 NaN            NaN            NaN            NaN            NaN
  1450.73        2500.00                 NaN   99.3276                 NaN            NaN  0.259535       0.412882                 NaN            NaN            NaN            NaN            NaN
  1449.27        2500.00                 NaN   99.3338                 NaN  0.140257E-002  0.409232       0.255567                 NaN            NaN            NaN            NaN            NaN
  1447.82        2500.00                 NaN   99.3379                 NaN            NaN  0.255069       0.406994                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.3426                 NaN            NaN  0.253220       0.404166                 NaN            NaN            NaN            NaN            NaN
  1444.91        2500.00                 NaN   99.3476                 NaN            NaN  0.401783       0.250623                 NaN            NaN            NaN            NaN            NaN
  1443.46        2500.00                 NaN   99.3519                 NaN            NaN  0.399365       0.248756                 NaN            NaN            NaN            NaN            NaN
  1442.00        2500.00                 NaN   99.3562                 NaN            NaN  0.396728       0.247031                 NaN            NaN            NaN            NaN            NaN
  1440.55        2500.00                 NaN   99.3628                 NaN  0.428742E-002  0.395138       0.237780                 NaN            NaN            NaN            NaN            NaN
  1439.10        2500.00                 NaN   98.3698                 NaN  0.993519E-001  0.464433       0.529592       0.536850                 NaN            NaN            NaN            NaN
  1437.64        2500.00                 NaN   98.3035                 NaN  0.152596       0.474494       0.482642       0.586726                 NaN            NaN            NaN            NaN
  1436.19        2500.00                 NaN   98.3354                 NaN  0.151556       0.470818       0.466084       0.576137                 NaN            NaN            NaN            NaN
  1434.73        2500.00                 NaN   98.3668                 NaN  0.149894       0.459265       0.458365       0.565721                 NaN            NaN            NaN            NaN
  1433.28        2500.00                 NaN   98.3997                 NaN  0.148571       0.447773       0.449329       0.554638                 NaN            NaN            NaN            NaN
  1431.83        2500.00                 NaN   98.4289                 NaN  0.147319       0.441835       0.437070       0.544906                 NaN            NaN            NaN            NaN
  1430.37        2500.00                 NaN   98.4588                 NaN  0.145955       0.426440       0.433947       0.534895                 NaN            NaN            NaN            NaN
  1428.92        2500.00                 NaN   98.4865                 NaN  0.144756       0.426729       0.416036       0.525936                 NaN            NaN            NaN            NaN
  1427.46        2500.00                 NaN   98.5133                 NaN  0.143415       0.419294       0.407351       0.516594                 NaN            NaN            NaN            NaN
  1426.01        2500.00                 NaN   98.5437                 NaN  0.141708       0.397198       0.410960       0.506447                 NaN            NaN            NaN            NaN
  1424.56        2500.00                 NaN   98.5679                 NaN  0.140872       0.404992       0.387816       0.498376                 NaN            NaN            NaN            NaN
  1423.10        2500.00                 NaN   98.5936                 NaN  0.139631       0.398231       0.378879       0.489664                 NaN            NaN            NaN            NaN
  1421.65        2500.00                 NaN   98.6167                 NaN  0.138761       0.392302       0.370331       0.481916                 NaN            NaN            NaN            NaN
  1420.19        2500.00                 NaN   98.6422                 NaN  0.137419       0.385518       0.361461       0.473370                 NaN            NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.6655                 NaN  0.135966       0.354368       0.378710       0.465438                 NaN            NaN            NaN            NaN
  1417.29        2500.00                 NaN   98.6875                 NaN  0.135171       0.346108       0.373201       0.457978                 NaN            NaN            NaN            NaN
  1415.83        2500.00                 NaN   98.7097                 NaN  0.134060       0.367374       0.338338       0.450558                 NaN            NaN            NaN            NaN
  1414.38        2500.00                 NaN   98.7253                 NaN  0.132305       0.333471       0.363515       0.445451                 NaN            NaN            NaN            NaN
  1412.92        2500.00                 NaN   98.7562                 NaN  0.132471       0.355218       0.321401       0.434751                 NaN            NaN            NaN            NaN
  1411.47        2500.00                 NaN   98.7729                 NaN  0.121980       0.329862       0.347997       0.427241                 NaN            NaN            NaN            NaN
  1410.02        2500.00                 NaN   98.7916                 NaN  0.139008       0.296591       0.348265       0.424521                 NaN            NaN            NaN            NaN
  1408.56        2500.00                 NaN   98.8107                 NaN  0.129067       0.303709       0.340322       0.416203                 NaN            NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.8304                 NaN  0.127827       0.335470       0.296791       0.409462                 NaN            NaN            NaN            NaN
  1405.65        2500.00                 NaN   98.8481                 NaN  0.127224       0.330839       0.290348       0.403462                 NaN            NaN            NaN            NaN
  1404.20        2500.00                 NaN   98.8664                 NaN  0.126110       0.325769       0.284529       0.397149                 NaN            NaN            NaN            NaN
  1402.75        2500.00                 NaN   98.8836                 NaN  0.125207       0.278714       0.321088       0.391373                 NaN            NaN            NaN            NaN
  1401.29        2500.00                 NaN   98.9018                 NaN  0.123743       0.316282       0.273296       0.384885                 NaN            NaN            NaN            NaN
  1399.84        2500.00                 NaN   98.9175                 NaN  0.123206       0.267411       0.312214       0.379658                 NaN            NaN            NaN            NaN
  1398.39        2500.00                 NaN   98.9329                 NaN  0.122818       0.308345       0.261413       0.374514                 NaN            NaN            NaN            NaN
  1396.93        2500.00                 NaN   98.9497                 NaN  0.121063       0.303550       0.257184       0.368512                 NaN            NaN            NaN            NaN
  1395.48        2500.00                 NaN   98.9658                 NaN  0.121045       0.299459       0.250461       0.363250                 NaN            NaN            NaN            NaN
  1394.02        2500.00                 NaN   98.9812                 NaN  0.118682       0.247768       0.294956       0.357411                 NaN            NaN            NaN            NaN
  1392.57        2500.00                 NaN   98.9944                 NaN  0.118662       0.242077       0.291676       0.353139                 NaN            NaN            NaN            NaN
  1391.12        2500.00                 NaN   98.9976                 NaN  0.122039       0.292411       0.234682       0.353304                 NaN            NaN            NaN            NaN
  1389.66        2500.00                 NaN   99.0327                 NaN  0.113295       0.281374       0.234107       0.338569                 NaN            NaN            NaN            NaN
  1388.21        2500.00                 NaN   99.0370                 NaN  0.114981       0.229859       0.280121       0.338060                 NaN            NaN            NaN            NaN
  1386.75        2500.00                 NaN   99.0525                 NaN  0.115278       0.222920       0.276360       0.332983                 NaN            NaN            NaN            NaN
  1385.30        2500.00                 NaN   99.0646                 NaN  0.114259       0.273026       0.219287       0.328786                 NaN            NaN            NaN            NaN
  1383.85        2500.00                 NaN   99.0777                 NaN  0.113125       0.215839       0.269194       0.324173                 NaN            NaN            NaN            NaN
  1382.39        2500.00                 NaN   99.0901                 NaN  0.112440       0.211369       0.266276       0.319844                 NaN            NaN            NaN            NaN
  1380.94        2500.00                 NaN   99.0695                 NaN  0.119828       0.282903       0.199814       0.327994                 NaN            NaN            NaN            NaN
  1379.48        2500.00                 NaN   99.1414                 NaN  0.103766       0.206139       0.248803       0.299855                 NaN            NaN            NaN            NaN
  1378.03        2500.00                 NaN   99.1283                 NaN  0.109504       0.255877       0.199926       0.306438                 NaN            NaN            NaN            NaN
  1376.58        2500.00                 NaN   99.1386                 NaN  0.108457       0.252762       0.197464       0.302696                 NaN            NaN            NaN            NaN
  1375.12        2500.00                 NaN   99.1500                 NaN  0.107851       0.193670       0.249679       0.298828                 NaN            NaN            NaN            NaN
  1373.67        2500.00                 NaN   99.1611                 NaN  0.106814       0.190362       0.246852       0.294859                 NaN            NaN            NaN            NaN
  1372.21        2500.00                 NaN   99.1715                 NaN  0.106332       0.244183       0.186724       0.291308                 NaN            NaN            NaN            NaN
  1370.76        2500.00                 NaN   99.1829                 NaN  0.104815       0.240704       0.184596       0.287023                 NaN            NaN            NaN            NaN
  1369.31        2500.00                 NaN   99.1928                 NaN  0.104349       0.180673       0.238622       0.283598                 NaN            NaN            NaN            NaN
  1367.85        2500.00                 NaN   99.2038                 NaN  0.103317       0.234991       0.178176       0.279743                 NaN            NaN            NaN            NaN
  1366.40        2500.00                 NaN   99.2091                 NaN  0.103083       0.233112       0.176411       0.278314                 NaN            NaN            NaN            NaN
  1364.94        2500.00                 NaN   99.2271                 NaN  0.101012       0.229374       0.171564       0.270933                 NaN            NaN            NaN            NaN
  1363.49        2500.00                 NaN   99.2339                 NaN  0.100839       0.226630       0.169583       0.269062                 NaN            NaN            NaN            NaN
  1362.04        2500.00                 NaN   99.2433                 NaN  0.990054E-001  0.168125       0.224257       0.265266                 NaN            NaN            NaN            NaN
  1360.58        2500.00                 NaN   99.2520                 NaN  0.984264E-001  0.221235       0.165791       0.262504                 NaN            NaN            NaN            NaN
  1359.13        2500.00                 NaN   99.2608                 NaN  0.984301E-001  0.161009       0.220276       0.259472                 NaN            NaN            NaN            NaN
  1357.67        2500.00                 NaN   99.2717                 NaN  0.961267E-001  0.161197       0.215836       0.255175                 NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.2791                 NaN  0.957376E-001  0.214267       0.158257       0.252627                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.2880                 NaN  0.944246E-001  0.156642       0.211592       0.249324                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.2967                 NaN  0.936688E-001  0.208922       0.154415       0.246259                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.3032                 NaN  0.931488E-001  0.152257       0.207331       0.244072                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.3139                 NaN  0.909652E-001  0.151122       0.204296       0.239761                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.3191                 NaN  0.904584E-001  0.150384       0.201729       0.238284                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.3252                 NaN  0.897230E-001  0.147890       0.201212       0.235929                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.3399                 NaN  0.875359E-001  0.145412       0.197167       0.229953                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.3443                 NaN  0.876816E-001  0.195082       0.144062       0.228887                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.3512                 NaN  0.865146E-001  0.142835       0.193180       0.226313                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.3594                 NaN  0.850882E-001  0.190106       0.142137       0.223253                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.3661                 NaN  0.841725E-001  0.188441       0.140531       0.220707                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.3735                 NaN  0.831183E-001  0.139209       0.186173       0.218012                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.3801                 NaN  0.819513E-001  0.138261       0.184141       0.215550                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.3870                 NaN  0.809471E-001  0.137141       0.181916       0.213030                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.3937                 NaN  0.807230E-001  0.180580       0.134365       0.210616                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.4000                 NaN  0.776157E-001  0.137192       0.177242       0.207915                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.4071                 NaN  0.778891E-001  0.176257       0.133229       0.205571                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.4124                 NaN  0.761667E-001  0.134074       0.173926       0.203420                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.4182                 NaN  0.756406E-001  0.131677       0.173193       0.201332                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.4156                 NaN  0.792901E-001  0.130123       0.170813       0.204217                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.4422                 NaN  0.673384E-001  0.134737       0.165901       0.189859                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.4370                 NaN  0.710148E-001  0.132560       0.165344       0.194047                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.4428                 NaN  0.709304E-001  0.130060       0.164216       0.192004                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.4487                 NaN  0.690762E-001  0.161451       0.131073       0.189712                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.4542                 NaN  0.679491E-001  0.159809       0.130466       0.187588                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.4600                 NaN  0.668641E-001  0.129939       0.157737       0.185449                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   99.4646                 NaN  0.652877E-001  0.155757       0.130752       0.183555                 NaN            NaN            NaN            NaN
  1315.51        2500.00                 NaN   99.4704                 NaN  0.642785E-001  0.129910       0.154053       0.181403                 NaN            NaN            NaN            NaN
  1314.06        2500.00                 NaN   91.6968                 NaN  0.673342       0.198766        1.05868        1.13082        5.24158                 NaN            NaN            NaN
  1312.60        2500.00                 NaN   83.1469                 NaN   1.35597       0.189606        2.11358        2.17295        11.0210                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   85.0699                 NaN   1.23319        1.95752       0.535195E-001   1.93510        9.75078                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   86.6190                 NaN   1.11398        1.80595                 NaN   1.74380        8.71726                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   87.8795                 NaN   1.00879        1.65089                 NaN   1.58746        7.87337                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   89.0194                 NaN  0.907011        1.52054                 NaN   1.44500        7.10803                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   89.9524                 NaN  0.829985        1.40263                 NaN   1.32875        6.48622                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   90.7616                 NaN  0.763446        1.30278                 NaN   1.22760        5.94460                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   91.4681                 NaN  0.705947        1.21339                 NaN   1.13915        5.47337                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   92.1003                 NaN  0.655678        1.13167                 NaN   1.05978        5.05259                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   92.6618                 NaN  0.611361        1.05830                 NaN  0.988993        4.67954                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.1578                 NaN  0.571557       0.995445                 NaN  0.926431        4.34875                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   93.6034                 NaN  0.536325       0.938291                 NaN  0.870251        4.05173                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.0057                 NaN  0.504503       0.886384                 NaN  0.819244        3.78418                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   92.5564                 NaN  0.561367        1.08221                 NaN   1.00829        4.69464       0.970497E-001            NaN            NaN
  1292.25        2500.00                 NaN   89.9835                 NaN  0.680846        1.40560                 NaN   1.33997        6.31967       0.270377                 NaN            NaN
  1290.79        2500.00                 NaN   90.9864                 NaN  0.626962        1.25901                 NaN   1.20841        5.67556       0.243612                 NaN            NaN
  1289.34        2500.00                 NaN   91.8921                 NaN  0.573066        1.13296                 NaN   1.08918        5.09328       0.219429                 NaN            NaN
  1287.88        2500.00                 NaN   92.6510                 NaN  0.526491        1.02970                 NaN  0.989580        4.60428       0.199004                 NaN            NaN
  1286.43        2500.00                 NaN   93.2954                 NaN  0.486326       0.943798                 NaN  0.905245        4.18767       0.181614                 NaN            NaN
  1284.98        2500.00                 NaN   93.8450                 NaN  0.451176       0.872221                 NaN  0.833341        3.83162       0.166603                 NaN            NaN
  1283.52        2500.00       0.344779        92.9022                 NaN  0.281684        1.12418                 NaN  0.899486        4.44763                 NaN            NaN            NaN
  1282.07        2500.00       0.322149        93.4205                 NaN  0.260663        1.05001                 NaN  0.832829        4.11386                 NaN            NaN            NaN
  1280.61        2500.00       0.384295        92.4738                 NaN  0.310849        1.15354                 NaN  0.995075        4.68240                 NaN            NaN            NaN
  1279.16        2500.00       0.283991        93.3611                 NaN  0.262828        1.18080                 NaN  0.800269        4.11099                 NaN            NaN            NaN
  1277.71        2500.00       0.157992        97.2544                 NaN  0.114356       0.391696                 NaN  0.337608        1.74393                 NaN            NaN            NaN
  1276.25        2500.00       0.239450        95.1136                 NaN  0.199581       0.798335                 NaN  0.615289        3.03372                 NaN            NaN            NaN
  1274.80        2500.00       0.291766        93.4508                 NaN  0.266349        1.17743                 NaN  0.834726        3.97893                 NaN            NaN            NaN
  1273.34        2500.00       0.233430        96.0046                 NaN  0.170613       0.531227                 NaN  0.524493        2.53560                 NaN            NaN            NaN
  1271.89        2500.00       0.156868        96.8190                 NaN  0.138081       0.564857                 NaN  0.395108        1.92613                 NaN            NaN            NaN
  1270.44        2500.00       0.136449        96.8683                 NaN  0.134303       0.519757                 NaN  0.372191        1.96902                 NaN            NaN            NaN
  1268.98        2500.00       0.300225        94.4818                 NaN  0.224604       0.899266                 NaN  0.720616        3.37349                 NaN            NaN            NaN
  1267.53        2500.00       0.170900        97.4245                 NaN  0.152352E-001  0.497001                 NaN  0.259251        1.63307                 NaN            NaN            NaN
