|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1945.51        500.000        98.2094        1.79059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.1958        1.80416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.1823        1.81773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.1687        1.83131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.1551        1.84489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.1415        1.85847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.1279        1.87207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.1143        1.88566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.1010        1.89902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.0876        1.91239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        98.0742        1.92576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        98.0609        1.93914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        98.0476        1.95240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        98.0343        1.96566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        98.0211        1.97887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        97.5527        1.98309       0.464255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        96.9020        1.98095        1.11708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        96.2506        1.97881        1.77054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.5987        1.97666        2.42464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.9461        1.97451        3.07937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        94.2929        1.97235        3.73473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        93.6391        1.97019        4.39072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.9847        1.96802        5.04733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        92.3296        1.96585        5.70456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        91.7167        1.95947        6.32386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.1032        1.95309        6.94366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        90.4893        1.94670        7.56397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        89.8749        1.94030        8.18478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        89.2600        1.93389        8.80608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        88.6446        1.92748        9.42788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        88.0288        1.92106        10.0502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        87.4124        1.91463        10.6730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.8121        1.90548        11.2824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        86.2113        1.89633        11.8924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        85.6200        1.88675        12.4932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        84.7630        1.88261        13.3450       0.939085E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        84.2217        1.86742        13.8917       0.191589E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        83.6802        1.85221        14.4387       0.289331E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.1383        1.83700        14.9860       0.387136E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        82.5962        1.82177        15.5336       0.485002E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        81.9903        1.80428        16.1454       0.600031E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.3841        1.78678        16.7576       0.715138E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        80.7775        1.76926        17.3702       0.830320E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.1707        1.75173        17.9831       0.945578E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        79.5634        1.73419        18.5963       0.106091                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        78.9559        1.71664        19.2099       0.117632                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.3480        1.69907        19.8238       0.129180                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        77.7398        1.68149        20.4380       0.140735                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.1217        1.65794        21.0686       0.151763                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        76.5034        1.63438        21.6994       0.162797                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        75.8848        1.61081        22.3305       0.173837                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        75.2660        1.58722        22.9619       0.184882                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        74.6469        1.56362        23.5936       0.195933                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        74.0275        1.54000        24.2255       0.206990                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        73.4079        1.51637        24.8577       0.218053                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        72.7881        1.49273        25.4901       0.229120                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        72.1488        1.46241        26.1493       0.239550                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        71.5093        1.43208        26.8087       0.249983                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        70.8696        1.40174        27.4682       0.260420                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        70.2297        1.37138        28.1280       0.270862                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        69.5897        1.34101        28.7880       0.281307                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        68.9495        1.31062        29.4481       0.291756                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        68.3091        1.28023        30.1085       0.302209                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        67.6685        1.24982        30.7690       0.312666                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.0092        1.21266        31.4549       0.323294                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        66.3497        1.17549        32.1409       0.333926                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        65.6901        1.13831        32.8271       0.344560                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.0304        1.10112        33.5133       0.355197                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        64.3706        1.06392        34.1997       0.365836                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        63.7107        1.02671        34.8861       0.376478                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        63.0507       0.989485        35.5727       0.387122                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        62.3907       0.952255        36.2593       0.397768                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        61.7186       0.907219        36.9666       0.407572                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        61.0466       0.862177        37.6739       0.417378                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.3745       0.817129        38.3812       0.427184                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        59.7024       0.772074        39.0885       0.436991                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.0304       0.727015        39.7958       0.446799                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        58.3583       0.681950        40.5031       0.456607                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        57.6863       0.636880        41.2104       0.466416                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        57.0143       0.591806        41.9176       0.476225                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        56.3467       0.539288        42.6281       0.485922                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        55.6792       0.486770        43.3384       0.495619                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        55.0118       0.434254        44.0486       0.505314                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        54.3445       0.381739        44.7588       0.515010                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        53.6773       0.329226        45.4688       0.524704                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        53.0102       0.276714        46.1787       0.534397                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        52.3433       0.224206        46.8884       0.544090                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        51.6765       0.171701        47.5981       0.553781                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        50.9767       0.118842        48.3400       0.564424                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        50.2771       0.659852E-001   49.0818       0.575066                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        49.7703       0.105139E-001   49.6373       0.581813                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.2830                 NaN   50.1278       0.589283                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        48.8418                 NaN   50.5619       0.596288                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.4005                 NaN   50.9962       0.603296                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        47.9592                 NaN   51.4305       0.610306                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        47.5177                 NaN   51.8650       0.617319                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        47.1025                 NaN   52.2733       0.624211                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        46.6872                 NaN   52.6817       0.631106                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.2718                 NaN   53.0902       0.638002                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        45.8564                 NaN   53.4987       0.644901                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.4596                 NaN   53.8889       0.651465                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        45.0627                 NaN   54.2792       0.658031                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        44.3575                 NaN   54.5323       0.659742       0.450400                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        43.2747                 NaN   54.6172       0.655324        1.45272                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        42.3645                 NaN   54.6792       0.650630        2.30574                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        41.4524                 NaN   54.7411       0.645926        3.16059                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        40.5383                 NaN   54.8032       0.641210        4.01727                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        39.6224                 NaN   54.8653       0.636484        4.87578                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        38.7047                 NaN   54.9274       0.631747        5.73614                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        37.7850                 NaN   54.9896       0.626999        6.59834                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        36.8635                 NaN   55.0519       0.622239        7.46239                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        35.9400                 NaN   55.1142       0.617469        8.32828                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        35.2390                 NaN   55.1492       0.611733        9.00006                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        34.5369                 NaN   55.1841       0.605987        9.67296                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        33.8337                 NaN   55.2191       0.600230        10.3470                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        33.1294                 NaN   55.2540       0.594463        11.0221                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        32.4239                 NaN   55.2890       0.588686        11.6984                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        31.7174                 NaN   55.3240       0.582899        12.3757                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        31.0097                 NaN   55.3590       0.577102        13.0542                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        30.3009                 NaN   55.3939       0.571294        13.7339                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        29.7328                 NaN   55.4143       0.564577        14.2883                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        29.1640                 NaN   55.4347       0.557852        14.8434                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        28.5944                 NaN   55.4551       0.551116        15.3993                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        28.0242                 NaN   55.4755       0.544371        15.9559                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        27.4532                 NaN   55.4959       0.537616        16.5133                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        26.8814                 NaN   55.5162       0.530851        17.0715                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        26.3090                 NaN   55.5366       0.524077        17.6304                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        25.7358                 NaN   55.5569       0.517293        18.1900                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        25.2511                 NaN   55.5708       0.509460        18.6687                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        24.7658                 NaN   55.5847       0.501619        19.1478                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        24.2801                 NaN   55.5986       0.493767        19.6275                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        23.7938                 NaN   55.6124       0.485906        20.1078                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        23.3070                 NaN   55.6263       0.478036        20.5886                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        22.8197                 NaN   55.6401       0.470156        21.0700                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        22.3319                 NaN   55.6540       0.462266        21.5519                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        21.8435                 NaN   55.6678       0.454366        22.0344                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        21.4164                 NaN   55.6808       0.445155        22.4576                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        20.9890                 NaN   55.6939       0.435933        22.8812                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        20.5611                 NaN   55.7070       0.426701        23.3052                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        20.1329                 NaN   55.7200       0.417459        23.7297                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        19.7042                 NaN   55.7330       0.408207        24.1545                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        19.2751                 NaN   55.7461       0.398946        24.5798                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        18.8457                 NaN   55.7591       0.389674        25.0056                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        18.4158                 NaN   55.7721       0.380392        25.4317                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.0057                 NaN   55.7879       0.370091        25.8363                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        17.5952                 NaN   55.8037       0.359779        26.2413                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.1844                 NaN   55.8195       0.349457        26.6466                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        16.7732                 NaN   55.8352       0.339124        27.0524                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        16.3935                 NaN   55.8466       0.328475        27.4314                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        16.0135                 NaN   55.8579       0.317815        27.8108                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        14.8805                 NaN   55.9061       0.314431        28.1711       0.727915                 NaN            NaN            NaN            NaN
  1461.54        500.000        14.8037                 NaN   55.9010       0.318669        28.1459       0.830719                 NaN            NaN            NaN            NaN
  1458.33        500.000        14.2291                 NaN   55.9122       0.322895        28.2778        1.25805                 NaN            NaN            NaN            NaN
  1455.13        500.000        13.6536                 NaN   55.9233       0.327130        28.4099        1.68605                 NaN            NaN            NaN            NaN
  1451.92        500.000        13.0773                 NaN   55.9343       0.331373        28.5422        2.11473                 NaN            NaN            NaN            NaN
  1448.72        500.000        12.5002                 NaN   55.9454       0.335624        28.6748        2.54408                 NaN            NaN            NaN            NaN
  1445.51        500.000        11.9845                 NaN   55.9476       0.342829        28.7367        2.92523       0.630678E-001            NaN            NaN            NaN
  1442.31        500.000        11.4038                 NaN   55.9269       0.360010        28.5938        3.31363       0.401827                 NaN            NaN            NaN
  1439.10        500.000        10.7914                 NaN   55.9259       0.375510        28.4452        3.64669       0.749390       0.659389E-001            NaN            NaN
  1435.90        500.000        9.80726                 NaN   56.0022       0.385240        28.2482        3.95184        1.23660       0.368690                 NaN            NaN
  1432.69        500.000        9.80679                 NaN   56.0024       0.385253        28.2484        3.95186        1.23661       0.368715                 NaN            NaN
  1429.49        500.000        9.80633                 NaN   56.0026       0.385267        28.2485        3.95187        1.23662       0.368739                 NaN            NaN
  1426.28        500.000        9.80586                 NaN   56.0029       0.385280        28.2487        3.95189        1.23663       0.368763                 NaN            NaN
  1423.08        500.000        9.80539                 NaN   56.0031       0.385293        28.2489        3.95191        1.23664       0.368788                 NaN            NaN
  1419.87        500.000        9.80493                 NaN   56.0034       0.385307        28.2490        3.95192        1.23665       0.368812                 NaN            NaN
  1416.67        500.000        9.80446                 NaN   56.0036       0.385320        28.2492        3.95194        1.23666       0.368836                 NaN            NaN
  1413.46        500.000        9.80399                 NaN   56.0038       0.385334        28.2493        3.95196        1.23667       0.368861                 NaN            NaN
  1410.26        500.000        5.70110                 NaN   56.2997       0.443094        27.1849        5.22871        3.42616        1.71633                 NaN            NaN
  1407.05        500.000        5.70088                 NaN   56.2998       0.443108        27.1849        5.22871        3.42618        1.71644                 NaN            NaN
  1403.85        500.000        5.70066                 NaN   56.2998       0.443121        27.1850        5.22871        3.42620        1.71654                 NaN            NaN
  1400.64        500.000        5.70043                 NaN   56.2998       0.443135        27.1850        5.22872        3.42622        1.71665                 NaN            NaN
  1397.44        500.000        5.70021                 NaN   56.2998       0.443149        27.1851        5.22872        3.42623        1.71676                 NaN            NaN
  1394.23        500.000        5.69998                 NaN   56.2998       0.443162        27.1852        5.22873        3.42625        1.71686                 NaN            NaN
  1391.03        500.000        5.69976                 NaN   56.2999       0.443176        27.1852        5.22873        3.42627        1.71697                 NaN            NaN
  1387.82        500.000        5.69953                 NaN   56.2999       0.443189        27.1853        5.22873        3.42629        1.71708                 NaN            NaN
  1384.62        500.000        3.80309                 NaN   56.4079       0.488428        26.5338        4.52241        5.80327        2.44111                 NaN            NaN
  1381.41        500.000        3.80297                 NaN   56.4078       0.488442        26.5338        4.52242        5.80326        2.44126                 NaN            NaN
  1378.21        500.000        3.80285                 NaN   56.4077       0.488456        26.5339        4.52244        5.80326        2.44141                 NaN            NaN
  1375.00        500.000        3.80273                 NaN   56.4076       0.488470        26.5339        4.52246        5.80325        2.44156                 NaN            NaN
  1371.79        500.000        3.80262                 NaN   56.4076       0.488484        26.5339        4.52248        5.80325        2.44170                 NaN            NaN
  1368.59        500.000        3.80250                 NaN   56.4075       0.488498        26.5339        4.52249        5.80325        2.44185                 NaN            NaN
  1365.38        500.000        3.80238                 NaN   56.4074       0.488512        26.5340        4.52251        5.80324        2.44200                 NaN            NaN
  1362.18        500.000        3.80226                 NaN   56.4073       0.488526        26.5340        4.52253        5.80324        2.44215                 NaN            NaN
  1358.97        500.000        2.63182                 NaN   56.4560       0.525254        26.0804        6.13356        5.21434        2.95856                 NaN            NaN
  1355.77        500.000        2.63176                 NaN   56.4559       0.525268        26.0804        6.13355        5.21435        2.95873                 NaN            NaN
  1352.56        500.000        2.63170                 NaN   56.4558       0.525283        26.0804        6.13354        5.21437        2.95891                 NaN            NaN
  1349.36        500.000        2.63164                 NaN   56.4556       0.525297        26.0804        6.13353        5.21439        2.95909                 NaN            NaN
  1346.15        500.000        2.63157                 NaN   56.4555       0.525312        26.0804        6.13352        5.21440        2.95926                 NaN            NaN
  1342.95        500.000        2.63151                 NaN   56.4553       0.525326        26.0804        6.13352        5.21442        2.95944                 NaN            NaN
  1339.74        500.000        2.63144                 NaN   56.4552       0.525341        26.0805        6.13351        5.21444        2.95961                 NaN            NaN
  1336.54        500.000        2.63138                 NaN   56.4551       0.525355        26.0805        6.13350        5.21446        2.95979                 NaN            NaN
  1333.33        500.000        1.79101                 NaN   56.4697       0.558149        25.7478        6.34381        5.71662        3.37291                 NaN            NaN
  1330.13        500.000        1.79098                 NaN   56.4695       0.558164        25.7478        6.34380        5.71663        3.37311                 NaN            NaN
  1326.92        500.000        1.79094                 NaN   56.4693       0.558179        25.7478        6.34378        5.71665        3.37330                 NaN            NaN
  1323.72        500.000        1.79091                 NaN   56.4691       0.558194        25.7478        6.34377        5.71667        3.37350                 NaN            NaN
  1320.51        500.000        1.79088                 NaN   56.4689       0.558209        25.7478        6.34376        5.71668        3.37370                 NaN            NaN
  1317.31        500.000        1.79084                 NaN   56.4688       0.558223        25.7478        6.34375        5.71670        3.37390                 NaN            NaN
  1314.10        500.000        1.79081                 NaN   56.4686       0.558238        25.7478        6.34374        5.71672        3.37409                 NaN            NaN
  1310.90        500.000        1.79078                 NaN   56.4684       0.558253        25.7478        6.34372        5.71674        3.37429                 NaN            NaN
  1307.69        500.000        1.12990                 NaN   56.4713       0.583757        25.5389        6.06206        6.49278        3.72130                 NaN            NaN
  1304.49        500.000        1.12989                 NaN   56.4711       0.583772        25.5389        6.06208        6.49277        3.72151                 NaN            NaN
  1301.28        500.000       0.984108                 NaN   56.4679       0.590135        25.4981        6.13574        6.52514        3.79888                 NaN            NaN
  1298.08        500.000                 NaN            NaN   56.5156       0.595017        25.5030        6.60819        6.26281        3.90919       0.606143                 NaN
  1294.87        500.000                 NaN            NaN   56.5083       0.600778        25.5064        6.61771        6.24366        3.91631       0.606888                 NaN
  1291.67        500.000                 NaN            NaN   56.5080       0.600794        25.5064        6.61769        6.24367        3.91654       0.606899                 NaN
  1288.46        500.000                 NaN            NaN   56.5078       0.600809        25.5064        6.61768        6.24369        3.91676       0.606909                 NaN
  1285.26        500.000                 NaN            NaN   56.5076       0.600824        25.5063        6.61766        6.24371        3.91699       0.606920                 NaN
  1282.05        500.000                 NaN            NaN   56.5261       0.607028        25.6114        6.64868        6.03491        3.95224       0.619668                 NaN
  1278.85        500.000                 NaN            NaN   56.5259       0.607043        25.6114        6.64867        6.03493        3.95246       0.619678                 NaN
  1275.64        500.000                 NaN            NaN   56.5256       0.607059        25.6113        6.64865        6.03495        3.95269       0.619689                 NaN
  1272.44        500.000                 NaN            NaN   56.5254       0.607074        25.6113        6.64864        6.03496        3.95292       0.619700                 NaN
  1269.23        500.000                 NaN            NaN   56.5251       0.607089        25.6113        6.64862        6.03498        3.95315       0.619711                 NaN
  1266.03        500.000                 NaN            NaN   56.5249       0.607105        25.6113        6.64860        6.03500        3.95337       0.619722                 NaN
  1262.82        500.000                 NaN            NaN   56.5246       0.607120        25.6113        6.64859        6.03502        3.95360       0.619732                 NaN
  1259.62        500.000                 NaN            NaN   56.5244       0.607135        25.6113        6.64857        6.03503        3.95383       0.619743                 NaN
  1256.41        500.000                 NaN            NaN   56.5284       0.631823        25.7382        6.70509        5.74168        4.01760       0.637177                 NaN
  1253.21        500.000                 NaN            NaN   56.5282       0.631839        25.7382        6.70507        5.74170        4.01783       0.637188                 NaN
  1250.00        500.000                 NaN            NaN   56.5279       0.631854        25.7382        6.70506        5.74172        4.01806       0.637199                 NaN
  1246.79        500.000                 NaN            NaN   56.5277       0.631870        25.7382        6.70504        5.74173        4.01829       0.637210                 NaN
  1243.59        500.000                 NaN            NaN   56.5274       0.631886        25.7382        6.70502        5.74175        4.01852       0.637221                 NaN
  1240.38        500.000                 NaN            NaN   56.5272       0.631902        25.7382        6.70501        5.74177        4.01875       0.637232                 NaN
  1237.18        500.000                 NaN            NaN   56.5269       0.631917        25.7382        6.70499        5.74179        4.01898       0.637243                 NaN
  1233.97        500.000                 NaN            NaN   56.5267       0.631933        25.7382        6.70497        5.74181        4.01921       0.637254                 NaN
  1230.77        500.000                 NaN            NaN   56.5326       0.656388        25.8550        6.75283        5.46828        4.08102       0.653973                 NaN
  1227.56        500.000                 NaN            NaN   56.5323       0.656404        25.8550        6.75281        5.46830        4.08125       0.653984                 NaN
  1224.36        500.000                 NaN            NaN   56.5320       0.656420        25.8550        6.75279        5.46831        4.08149       0.653995                 NaN
