|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1833.33        500.000        81.3650        4.57509        14.0464       0.135482E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.8113        4.53650        14.6246       0.276568E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.2578        4.49791        15.2026       0.417623E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        79.7043        4.45933        15.7805       0.558648E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.1510        4.42076        16.3582       0.699642E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.5294        4.37656        17.0074       0.866105E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        77.9080        4.33237        17.6564       0.103253                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.2867        4.28819        18.3053       0.119891                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        76.6655        4.24402        18.9539       0.136525                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.0445        4.19986        19.6025       0.153155                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.4237        4.15571        20.2508       0.169780                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        74.8030        4.11157        20.8990       0.186402                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.1825        4.06745        21.5471       0.203019                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.5532        4.00893        22.2189       0.218961                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.9242        3.95044        22.8905       0.234898                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.2953        3.89196        23.5619       0.250830                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.6667        3.83350        24.2331       0.266756                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.0382        3.77507        24.9040       0.282677                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.4100        3.71665        25.5747       0.298593                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.7820        3.65825        26.2453       0.314503                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.1542        3.59987        26.9155       0.330409                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.5077        3.52542        27.6213       0.345518                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        67.8615        3.45101        28.3269       0.360621                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.2156        3.37662        29.0321       0.375718                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        66.5699        3.30227        29.7370       0.390808                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        65.9246        3.22795        30.4416       0.405892                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        65.2794        3.15365        31.1459       0.420969                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        64.6346        3.07939        31.8500       0.436040                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        63.9900        3.00517        32.5537       0.451105                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        63.3271        2.91475        33.2918       0.466307                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        62.6645        2.82438        34.0296       0.481500                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        62.0023        2.73405        34.7670       0.496686                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        61.3404        2.64377        35.5040       0.511864                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.6788        2.55354        36.2406       0.527035                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        60.0176        2.46335        36.9769       0.542197                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        59.3567        2.37321        37.7128       0.557352                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        58.6961        2.28311        38.4483       0.572499                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        58.0243        2.17436        39.2148       0.586565                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        57.3529        2.06568        39.9808       0.600621                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        56.6819        1.95706        40.7464       0.614669                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        56.0113        1.84851        41.5115       0.628709                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        55.3411        1.74002        42.2761       0.642739                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        54.6714        1.63161        43.0403       0.656761                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        54.0020        1.52326        43.8039       0.670775                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        53.3331        1.41497        44.5671       0.684779                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        52.6694        1.28897        45.3431       0.698557                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        52.0062        1.16305        46.1184       0.712325                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        51.3434        1.03722        46.8933       0.726083                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        50.6812       0.911487        47.6675       0.739831                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        50.0194       0.785841        48.4412       0.753569                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        49.3580       0.660284        49.2144       0.767298                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        48.6972       0.534817        49.9870       0.781016                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        48.0368       0.409441        50.7590       0.794725                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        47.3392       0.283296        51.5678       0.809710                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        46.6422       0.157243        52.3759       0.824683                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        46.1514       0.250486E-001   52.9893       0.834240                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        45.6422                 NaN   53.5132       0.844648                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        45.1723                 NaN   53.9734       0.854296                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        44.7023                 NaN   54.4337       0.863945                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        44.2324                 NaN   54.8940       0.873593                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        43.7625                 NaN   55.3543       0.883241                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        43.3212                 NaN   55.7861       0.892700                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        42.8799                 NaN   56.2180       0.902159                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        42.4386                 NaN   56.6498       0.911618                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        41.9973                 NaN   57.0816       0.921077                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        41.5753                 NaN   57.4946       0.930076                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        41.1534                 NaN   57.9075       0.939076                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        40.4459                 NaN   58.1477       0.940612       0.465778                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        39.3894                 NaN   58.1772       0.932753        1.50067                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        38.5037                 NaN   58.1914       0.924602        2.38031                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        37.6180                 NaN   58.2056       0.916450        3.25995                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        36.7323                 NaN   58.2199       0.908299        4.13960                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        35.8465                 NaN   58.2341       0.900147        5.01924                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        34.9608                 NaN   58.2483       0.891995        5.89889                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        34.0751                 NaN   58.2625       0.883844        6.77854                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        33.1893                 NaN   58.2768       0.875692        7.65820                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        32.3036                 NaN   58.2910       0.867540        8.53785                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        31.6328                 NaN   58.2886       0.858308        9.22026                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        30.9621                 NaN   58.2862       0.849076        9.90267                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        30.2913                 NaN   58.2838       0.839844        10.5851                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        29.6205                 NaN   58.2814       0.830612        11.2675                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        28.9497                 NaN   58.2790       0.821380        11.9499                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        28.2789                 NaN   58.2766       0.812148        12.6323                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        27.6082                 NaN   58.2742       0.802916        13.3147                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        26.9374                 NaN   58.2718       0.793683        13.9972                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        26.4017                 NaN   58.2616       0.783327        14.5533                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        25.8661                 NaN   58.2514       0.772971        15.1095                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        25.3304                 NaN   58.2413       0.762615        15.6657                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        24.7948                 NaN   58.2311       0.752258        16.2219                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        24.2591                 NaN   58.2209       0.741902        16.7781                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        23.7235                 NaN   58.2107       0.731546        17.3343                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        23.1878                 NaN   58.2006       0.721189        17.8905                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        22.6521                 NaN   58.1904       0.710833        18.4466                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        22.2014                 NaN   58.1767       0.699174        18.9227                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        21.7507                 NaN   58.1630       0.687515        19.3988                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        21.3000                 NaN   58.1493       0.675856        19.8749                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        20.8492                 NaN   58.1355       0.664197        20.3510                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        20.3985                 NaN   58.1218       0.652538        20.8271                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        19.9478                 NaN   58.1081       0.640879        21.3032                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        19.4971                 NaN   58.0944       0.629220        21.7793                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        19.0463                 NaN   58.0807       0.617561        22.2554                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        18.6535                 NaN   58.0697       0.604261        22.6725                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        18.2607                 NaN   58.0586       0.590962        23.0897                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        17.8679                 NaN   58.0476       0.577663        23.5068                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        17.4751                 NaN   58.0366       0.564364        23.9240                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        17.0823                 NaN   58.0255       0.551064        24.3411                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        16.6895                 NaN   58.0145       0.537765        24.7583                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        16.2967                 NaN   58.0034       0.524466        25.1754                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        15.9038                 NaN   57.9924       0.511166        25.5926                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        15.5299                 NaN   57.9852       0.496592        25.9882                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        15.1560                 NaN   57.9781       0.482018        26.3839                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        14.7821                 NaN   57.9709       0.467444        26.7796                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        14.4082                 NaN   57.9638       0.452871        27.1752                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        14.0644                 NaN   57.9538       0.437811        27.5440                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        13.7206                 NaN   57.9439       0.422752        27.9127                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        12.6978                 NaN   57.9257       0.416238        28.2397       0.720558                 NaN            NaN            NaN            NaN
  1461.54        500.000        12.6301                 NaN   57.9110       0.421643        28.2150       0.822220                 NaN            NaN            NaN            NaN
  1458.33        500.000        12.1142                 NaN   57.8844       0.426041        28.3309        1.24449                 NaN            NaN            NaN            NaN
  1455.13        500.000        11.5983                 NaN   57.8578       0.430439        28.4467        1.66675                 NaN            NaN            NaN            NaN
  1451.92        500.000        11.0823                 NaN   57.8313       0.434838        28.5625        2.08902                 NaN            NaN            NaN            NaN
  1448.72        500.000        10.5664                 NaN   57.8047       0.439236        28.6783        2.51129                 NaN            NaN            NaN            NaN
  1445.51        500.000        10.1059                 NaN   57.7778       0.447516        28.7206        2.88554       0.626795E-001            NaN            NaN            NaN
  1442.31        500.000        9.58939                 NaN   57.7153       0.468590        28.5612        3.26639       0.399101                 NaN            NaN            NaN
  1439.10        500.000        9.04892                 NaN   57.6719       0.487857        28.4006        3.59243       0.743952       0.543033E-001            NaN            NaN
  1435.90        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1432.69        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1429.49        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1426.28        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1423.08        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1419.87        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1416.67        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1413.46        500.000        8.18421                 NaN   57.7144       0.500090        28.1820        3.88942        1.22652       0.303346                 NaN            NaN
  1410.26        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1407.05        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1403.85        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1400.64        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1397.44        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1394.23        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1391.03        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1387.82        500.000        4.62327                 NaN   57.8677       0.572861        27.0257        5.12212        3.38205        1.40633                 NaN            NaN
  1384.62        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1381.41        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1378.21        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1375.00        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1371.79        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1368.59        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1365.38        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1362.18        500.000        3.01449                 NaN   57.8908       0.630504        26.3446        4.45256        5.67116        1.99589                 NaN            NaN
  1358.97        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1355.77        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1352.56        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1349.36        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1346.15        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1342.95        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1339.74        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1336.54        500.000        2.04689                 NaN   57.8877       0.676988        25.8687        5.98273        5.12171        2.41519                 NaN            NaN
  1333.33        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1330.13        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1326.92        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1323.72        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1320.51        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1317.31        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1314.10        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1310.90        500.000        1.37133                 NaN   57.8528       0.718510        25.5239        6.17948        5.60407        2.74990                 NaN            NaN
  1307.69        500.000       0.853800                 NaN   57.8287       0.750139        25.2919        5.92887        6.31618        3.03036                 NaN            NaN
  1304.49        500.000       0.853800                 NaN   57.8287       0.750139        25.2919        5.92887        6.31618        3.03036                 NaN            NaN
  1301.28        500.000       0.741467                 NaN   57.8161       0.758070        25.2477        5.99787        6.34607        3.09266                 NaN            NaN
  1298.08        500.000                 NaN            NaN   57.8165       0.764046        25.2422        6.42154        6.11768        3.18014       0.457851                 NaN
  1294.87        500.000                 NaN            NaN   57.7915       0.771929        25.2585        6.43215        6.10173        3.18582       0.458419                 NaN
  1291.67        500.000                 NaN            NaN   57.7915       0.771929        25.2585        6.43215        6.10173        3.18582       0.458419                 NaN
  1288.46        500.000                 NaN            NaN   57.7915       0.771929        25.2585        6.43215        6.10173        3.18582       0.458419                 NaN
  1285.26        500.000                 NaN            NaN   57.7915       0.771929        25.2585        6.43215        6.10173        3.18582       0.458419                 NaN
  1282.05        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1278.85        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1275.64        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1272.44        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1269.23        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1266.03        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1262.82        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1259.62        500.000                 NaN            NaN   57.8438       0.779505        25.3444        6.45775        5.89205        3.21446       0.468065                 NaN
  1256.41        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1253.21        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1250.00        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1246.79        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1243.59        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1240.38        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1237.18        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1233.97        500.000                 NaN            NaN   57.8467       0.811905        25.4786        6.50998        5.60503        3.26649       0.481288                 NaN
  1230.77        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1227.56        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1224.36        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
