|6.6.6
Archiving\03_Data\eq/QFM_m3/KHA22/KHA22_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5969       0.364404       0.386956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5969       0.364404       0.386956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5969       0.364403       0.386955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5969       0.364403       0.386955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5969       0.364403       0.386955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5969       0.364402       0.386954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5969       0.364402       0.386954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5969       0.364402       0.386954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5969       0.364401       0.386953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5969       0.364401       0.386953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5969       0.364401       0.386952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5969       0.364400       0.386952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5969       0.364400       0.386952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5969       0.364400       0.386951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5969       0.364399       0.386951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5969       0.364399       0.386951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5969       0.364399       0.386950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5969       0.364398       0.386950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5969       0.364398       0.386949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5969       0.364398       0.386949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5969       0.364397       0.386949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5969       0.364397       0.386948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5969       0.364396       0.386948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5969       0.364396       0.386947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.9119       0.364392       0.337577E-001  0.689926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.1056       0.364387       0.277740E-001   1.50221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.2994       0.364382       0.217904E-001   2.31447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.4931       0.364377       0.158070E-001   3.12670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.6869       0.364372       0.982376E-002   3.93892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.9101       0.364368       0.386507E-002   4.72163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.1983       0.364365                 NaN   5.43733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        92.9442       0.182995                 NaN   6.53781       0.334993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        91.6634                 NaN            NaN   7.66357       0.672988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.0137                 NaN            NaN   8.31327       0.672990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        90.3640                 NaN            NaN   8.96297       0.672992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        89.7143                 NaN            NaN   9.61268       0.672994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.0646                 NaN            NaN   10.2624       0.672995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        88.3973                 NaN            NaN   10.9218       0.672997       0.785365E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        87.7315                 NaN            NaN   11.5692       0.672999       0.263256E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.0625                 NaN            NaN   12.2199       0.673001       0.445729E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.3935                 NaN            NaN   12.8706       0.673003       0.628203E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        85.7516                 NaN            NaN   13.4953       0.673005       0.800886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.1097                 NaN            NaN   14.1199       0.673007       0.973569E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.4678                 NaN            NaN   14.7446       0.673009       0.114625                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.8259                 NaN            NaN   15.3692       0.673011       0.131894                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.1840                 NaN            NaN   15.9939       0.673012       0.149163                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.5420                 NaN            NaN   16.6185       0.673014       0.166431                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        81.9001                 NaN            NaN   17.2432       0.673016       0.183700                 NaN            NaN            NaN            NaN            NaN            NaN
