|6.6.6
Archiving\03_Data\DeqLP/QFM_m1.25/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9860       0.140402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9860       0.140406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9860       0.140410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9860       0.140414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9860       0.140418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9860       0.140422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9860       0.140426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9860       0.140430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9860       0.140434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9860       0.140439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9860       0.140443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9860       0.140447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9860       0.140451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9860       0.140455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9860       0.140460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9860       0.140464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.9860       0.140469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5781       0.614761E-002  0.415708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2323                 NaN  0.767652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.1635                 NaN  0.836485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0947                 NaN  0.905339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        98.9836                 NaN   1.01640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        98.8725                 NaN   1.12751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        98.7613                 NaN   1.23865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        98.6502                 NaN   1.34983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.3406                 NaN   1.65938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.0309                 NaN   1.96913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.7209                 NaN   2.27906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.4108                 NaN   2.58919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.1005                 NaN   2.89950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.7900                 NaN   3.21000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.4793                 NaN   3.52069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.1684                 NaN   3.83157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.6714                 NaN   4.32788       0.722676E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.1376                 NaN   4.84833       0.140782E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.5761                 NaN   5.39674       0.271489E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.0141                 NaN   5.94568       0.402330E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        93.4252                 NaN   6.52195       0.528181E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.8358                 NaN   7.09880       0.654165E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.2458                 NaN   7.67621       0.780281E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.6551                 NaN   8.25420       0.906528E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        91.0635                 NaN   8.83407       0.102427                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.4713                 NaN   9.41451       0.114213                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        89.8785                 NaN   9.99553       0.126011                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        89.2851                 NaN   10.5771       0.137822                 NaN            NaN            NaN            NaN            NaN            NaN
