|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7287       0.271256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7287       0.271275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7287       0.271295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7287       0.271314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7287       0.271333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7286       0.271353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7286       0.271372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7286       0.271392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7286       0.271411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7286       0.271430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7286       0.271450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7285       0.271469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7285       0.271489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7285       0.271509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7285       0.271528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7285       0.271548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7284       0.271568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7284       0.271587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7284       0.271607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7284       0.271627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7284       0.271647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7283       0.271666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7283       0.271686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7283       0.271706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7283       0.271726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7283       0.271746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7282       0.271766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7282       0.271786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.7282       0.271806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.7282       0.271826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.7282       0.271846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.7281       0.271866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.7281       0.271886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.7281       0.271906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.7281       0.271926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5684       0.271975       0.159673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.8173       0.272132       0.910587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        98.0767       0.272287        1.65096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        97.3353       0.272442        2.39223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        96.5596       0.265490        3.15655       0.183599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        94.0391       0.898859E-003   5.25733       0.702637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        93.3218                 NaN   5.97284       0.705379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        92.6127                 NaN   6.68151       0.705796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        91.9209                 NaN   7.37288       0.706203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.2284                 NaN   8.06501       0.706610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.5453                 NaN   8.74735       0.707011       0.373623E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        89.8444                 NaN   9.43584       0.707435       0.123362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.1596                 NaN   10.1085       0.707849       0.240739E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.4741                 NaN   10.7818       0.708262       0.358254E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        87.8132                 NaN   11.4312       0.708666       0.469555E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.1516                 NaN   12.0813       0.709068       0.580983E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.4893                 NaN   12.7320       0.709469       0.692537E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        85.8263                 NaN   13.3834       0.709869       0.804216E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.1626                 NaN   14.0356       0.710267       0.916021E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.4982                 NaN   14.6884       0.710665       0.102795                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.8331                 NaN   15.3418       0.711061       0.114000                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        83.1674                 NaN   15.9960       0.711456       0.125218                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.5348                 NaN   16.6178       0.711839       0.135526                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.9017                 NaN   17.2402       0.712220       0.145846                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        81.2679                 NaN   17.8633       0.712600       0.156176                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.6335                 NaN   18.4870       0.712979       0.166517                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        79.9985                 NaN   19.1112       0.713356       0.176868                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        79.3630                 NaN   19.7361       0.713733       0.187230                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.7268                 NaN   20.3615       0.714108       0.197603                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        78.0900                 NaN   20.9876       0.714481       0.207987                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.4817                 NaN   21.5859       0.714843       0.217502                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        76.8729                 NaN   22.1849       0.715203       0.227027                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        76.2636                 NaN   22.7843       0.715562       0.236561                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        75.6537                 NaN   23.3843       0.715919       0.246104                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        75.0433                 NaN   23.9848       0.716275       0.255657                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        74.4324                 NaN   24.5858       0.716630       0.265218                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        73.8209                 NaN   25.1873       0.716984       0.274788                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        73.2089                 NaN   25.7894       0.717336       0.284367                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        72.6220                 NaN   26.3671       0.717676       0.293227                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        72.0346                 NaN   26.9453       0.718015       0.302095                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        71.4468                 NaN   27.5239       0.718352       0.310971                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        70.8584                 NaN   28.1030       0.718688       0.319854                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        70.2697                 NaN   28.6826       0.719023       0.328745                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        69.6804                 NaN   29.2626       0.719356       0.337644                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        69.0907                 NaN   29.8431       0.719688       0.346550                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        68.5006                 NaN   30.4240       0.720018       0.355463                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.9376                 NaN   30.9783       0.720335       0.363708                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        67.3743                 NaN   31.5331       0.720649       0.371959                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        66.8105                 NaN   32.0883       0.720963       0.380216                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        66.2464                 NaN   32.6439       0.721274       0.388479                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        65.6819                 NaN   33.1998       0.721585       0.396749                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        65.1170                 NaN   33.7561       0.721893       0.405026                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.5517                 NaN   34.3128       0.722200       0.413308                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        63.9860                 NaN   34.8699       0.722506       0.421596                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        63.4525                 NaN   35.3955       0.722794       0.429249                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        62.9187                 NaN   35.9213       0.723081       0.436907                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        62.3845                 NaN   36.4475       0.723366       0.444571                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        61.8501                 NaN   36.9740       0.723650       0.452239                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        61.3153                 NaN   37.5009       0.723932       0.459912                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        60.7802                 NaN   38.0280       0.724213       0.467590                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        60.2448                 NaN   38.5554       0.724492       0.475274                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        59.7092                 NaN   39.0831       0.724769       0.482962                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        59.2115                 NaN   39.5734       0.725027       0.490155                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        58.7135                 NaN   40.0639       0.725283       0.497353                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        58.2153                 NaN   40.5546       0.725537       0.504554                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        57.7169                 NaN   41.0456       0.725790       0.511760                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        57.2182                 NaN   41.5368       0.726042       0.518969                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        56.7193                 NaN   42.0282       0.726291       0.526183                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        56.2202                 NaN   42.5198       0.726539       0.533400                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        55.7209                 NaN   43.0117       0.726786       0.540621                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        55.2653                 NaN   43.4603       0.727010       0.547431                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        54.8095                 NaN   43.9090       0.727234       0.554243                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        54.3535                 NaN   44.3580       0.727455       0.561059                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        53.8974                 NaN   44.8070       0.727675       0.567878                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        53.4412                 NaN   45.2562       0.727894       0.574700                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        52.9848                 NaN   45.7056       0.728111       0.581524                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        52.5282                 NaN   46.1551       0.728326       0.588352                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        52.0715                 NaN   46.6048       0.728540       0.595182                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        51.6620                 NaN   47.0076       0.728731       0.601698                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        51.2524                 NaN   47.4105       0.728922       0.608215                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        50.8427                 NaN   47.8134       0.729110       0.614736                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        50.4329                 NaN   48.2165       0.729297       0.621258                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        50.0231                 NaN   48.6197       0.729483       0.627783                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        49.6131                 NaN   49.0229       0.729667       0.634309                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        49.2031                 NaN   49.4263       0.729850       0.640838                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.7929                 NaN   49.8297       0.730031       0.647369                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        48.4179                 NaN   50.1983       0.730197       0.653669                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        48.0427                 NaN   50.5669       0.730363       0.659972                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        47.6676                 NaN   50.9356       0.730526       0.666276                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        47.2923                 NaN   51.3044       0.730688       0.672581                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        46.9375                 NaN   51.6532       0.730839       0.678480                 NaN            NaN            NaN            NaN            NaN            NaN
