|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5400       0.460045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5400       0.460044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5400       0.460043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5400       0.460042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5400       0.460041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5400       0.460040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5400       0.460039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5400       0.460038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5400       0.460037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5400       0.460036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5400       0.460035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5400       0.460033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5400       0.460032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5400       0.460031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5400       0.460030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5400       0.460029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5400       0.460028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5400       0.460027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5400       0.460025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5400       0.460024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5400       0.460023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5400       0.460022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5400       0.460020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5400       0.460019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5400       0.460018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5400       0.460017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5400       0.460015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5400       0.460014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5400       0.460013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5400       0.460011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5400       0.460010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5400       0.460009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5400       0.460007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5400       0.460006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5400       0.460005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.3683       0.460004       0.171733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.5607       0.460008       0.979244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.7640       0.460012        1.77595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.9673       0.460016        2.57267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        96.1356       0.448015        3.39420       0.221723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        93.5054       0.151392E-002   5.64619       0.846875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        92.7358                 NaN   6.41456       0.849679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.9742                 NaN   7.17611       0.849686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        91.2317                 NaN   7.91865       0.849694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        90.4891                 NaN   8.66121       0.849701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        89.7563                 NaN   9.39345       0.849709       0.548348E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        88.9983                 NaN   10.1339       0.849716       0.181029E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        88.2584                 NaN   10.8566       0.849723       0.353322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        87.5184                 NaN   11.5793       0.849731       0.525619E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.8018                 NaN   12.2795       0.849738       0.689379E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        86.0853                 NaN   12.9797       0.849746       0.853143E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        85.3687                 NaN   13.6799       0.849753       0.101691                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        84.6520                 NaN   14.3801       0.849761       0.118068                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        83.9354                 NaN   15.0804       0.849769       0.134445                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        83.2188                 NaN   15.7806       0.849776       0.150823                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        82.5021                 NaN   16.4809       0.849784       0.167201                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        81.7854                 NaN   17.1812       0.849791       0.183579                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        81.0993                 NaN   17.8522       0.849799       0.198698                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        80.4131                 NaN   18.5233       0.849807       0.213819                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.7269                 NaN   19.1943       0.849815       0.228939                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        79.0407                 NaN   19.8654       0.849823       0.244060                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.3545                 NaN   20.5365       0.849831       0.259180                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        77.6683                 NaN   21.2075       0.849839       0.274302                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.9821                 NaN   21.8786       0.849847       0.289423                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        76.2958                 NaN   22.5498       0.849855       0.304545                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.6360                 NaN   23.1956       0.849864       0.318452                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        74.9762                 NaN   23.8415       0.849872       0.332359                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        74.3164                 NaN   24.4874       0.849880       0.346267                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        73.6566                 NaN   25.1333       0.849889       0.360175                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        72.9967                 NaN   25.7793       0.849897       0.374083                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        72.3369                 NaN   26.4252       0.849905       0.387991                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        71.6770                 NaN   27.0712       0.849914       0.401900                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        71.0171                 NaN   27.7171       0.849922       0.415809                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        70.3806                 NaN   28.3408       0.849931       0.428678                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        69.7441                 NaN   28.9644       0.849939       0.441548                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        69.1075                 NaN   29.5881       0.849948       0.454418                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        68.4710                 NaN   30.2118       0.849956       0.467289                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        67.8344                 NaN   30.8355       0.849965       0.480159                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        67.1978                 NaN   31.4592       0.849973       0.493030                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        66.5612                 NaN   32.0829       0.849982       0.505901                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        65.9246                 NaN   32.7066       0.849990       0.518773                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        65.3147                 NaN   33.3047       0.849999       0.530661                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        64.7047                 NaN   33.9027       0.850007       0.542549                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        64.0947                 NaN   34.5008       0.850016       0.554438                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        63.4847                 NaN   35.0989       0.850024       0.566327                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        62.8747                 NaN   35.6970       0.850033       0.578216                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        62.2647                 NaN   36.2952       0.850041       0.590105                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        61.6547                 NaN   36.8933       0.850050       0.601995                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        61.0446                 NaN   37.4914       0.850059       0.613885                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        60.4675                 NaN   38.0576       0.850067       0.624836                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.8904                 NaN   38.6238       0.850075       0.635787                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        59.3132                 NaN   39.1899       0.850084       0.646739                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.7361                 NaN   39.7561       0.850092       0.657691                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        58.1589                 NaN   40.3223       0.850100       0.668642                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        57.5817                 NaN   40.8886       0.850109       0.679595                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        57.0045                 NaN   41.4548       0.850117       0.690547                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        56.4273                 NaN   42.0210       0.850125       0.701500                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        55.8900                 NaN   42.5482       0.850133       0.711688                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        55.3526                 NaN   43.0754       0.850141       0.721877                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        54.8152                 NaN   43.6026       0.850149       0.732066                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        54.2778                 NaN   44.1298       0.850157       0.742255                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        53.7404                 NaN   44.6570       0.850165       0.752445                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        53.2030                 NaN   45.1842       0.850173       0.762634                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        52.6655                 NaN   45.7115       0.850181       0.772824                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        52.1281                 NaN   46.2387       0.850189       0.783014                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        51.6373                 NaN   46.7200       0.850196       0.792549                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        51.1465                 NaN   47.2012       0.850203       0.802084                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        50.6557                 NaN   47.6825       0.850211       0.811619                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        50.1649                 NaN   48.1638       0.850218       0.821154                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        49.6740                 NaN   48.6451       0.850225       0.830689                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        49.1832                 NaN   49.1264       0.850233       0.840224                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        48.6923                 NaN   49.6077       0.850240       0.849760                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        48.2015                 NaN   50.0890       0.850247       0.859296                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        47.7614                 NaN   50.5200       0.850254       0.868319                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        47.3213                 NaN   50.9511       0.850261       0.877342                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.8812                 NaN   51.3822       0.850267       0.886366                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.4410                 NaN   51.8133       0.850274       0.895390                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        46.0009                 NaN   52.2444       0.850280       0.904413                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        45.5608                 NaN   52.6755       0.850287       0.913437                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        45.1206                 NaN   53.1066       0.850294       0.922461                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.6805                 NaN   53.5378       0.850300       0.931486                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.2776                 NaN   53.9320       0.850306       0.940106                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.8747                 NaN   54.3262       0.850313       0.948727                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        43.4719                 NaN   54.7205       0.850319       0.957348                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        43.0690                 NaN   55.1147       0.850325       0.965970                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        42.6891                 NaN   55.4864       0.850331       0.974117                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        42.3093                 NaN   55.8581       0.850336       0.982265                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        41.9293                 NaN   56.2297       0.850342       0.990648                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        41.1848                 NaN   56.3456       0.850348       0.988214       0.631067                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        40.4142                 NaN   56.3551       0.850354       0.980618        1.39971                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        39.6436                 NaN   56.3646       0.850359       0.973022        2.16836                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        38.8731                 NaN   56.3741       0.850364       0.965426        2.93702                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        38.1025                 NaN   56.3836       0.850369       0.957830        3.70569                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        37.3319                 NaN   56.3931       0.850375       0.950233        4.47438                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        36.5613                 NaN   56.4027       0.850380       0.942637        5.24307                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        35.7906                 NaN   56.4122       0.850385       0.935040        6.01177                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        35.0200                 NaN   56.4217       0.850391       0.927443        6.78048                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        34.4174                 NaN   56.4169       0.850395       0.919244        7.39604                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        33.8148                 NaN   56.4121       0.850399       0.911044        8.01162                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        33.2122                 NaN   56.4073       0.850403       0.902844        8.62720                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        32.6096                 NaN   56.4025       0.850407       0.894645        9.24279                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        32.0070                 NaN   56.3977       0.850411       0.886445        9.85838                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        31.4044                 NaN   56.3929       0.850415       0.878245        10.4740                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        30.8018                 NaN   56.3881       0.850419       0.870045        11.0896                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        30.1992                 NaN   56.3834       0.850423       0.861844        11.7052                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        29.7081                 NaN   56.3706       0.850426       0.852950        12.2180                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        29.2169                 NaN   56.3578       0.850429       0.844056        12.7308                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        28.7258                 NaN   56.3450       0.850433       0.835162        13.2435                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        28.2347                 NaN   56.3323       0.850436       0.826268        13.7563                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        27.7436                 NaN   56.3195       0.850439       0.817374        14.2691                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        27.2524                 NaN   56.3067       0.850442       0.808480        14.7819                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        26.7613                 NaN   56.2940       0.850445       0.799585        15.2947                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        26.2702                 NaN   56.2812       0.850448       0.790691        15.8075                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        25.8501                 NaN   56.2657       0.850450       0.780751        16.2531                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        25.4300                 NaN   56.2501       0.850453       0.770811        16.6986                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        25.0099                 NaN   56.2346       0.850455       0.760871        17.1441                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        24.5899                 NaN   56.2191       0.850458       0.750931        17.5897                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        24.1698                 NaN   56.2035       0.850460       0.740990        18.0352                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        23.7497                 NaN   56.1880       0.850462       0.731050        18.4808                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        23.3296                 NaN   56.1725       0.850465       0.721110        18.9263                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        22.9095                 NaN   56.1570       0.850467       0.711170        19.3719                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        22.5401                 NaN   56.1413       0.850469       0.700388        19.7677                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        22.1708                 NaN   56.1256       0.850470       0.689607        20.1636                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        21.8014                 NaN   56.1099       0.850472       0.678825        20.5594                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        21.4320                 NaN   56.0942       0.850474       0.668044        20.9553                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        21.0626                 NaN   56.0785       0.850476       0.657263        21.3511                 NaN            NaN            NaN            NaN            NaN
