|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9607       0.392857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9251       0.392434E-001  0.356306E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0234       0.381721E-001  0.938406                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.1403       0.371026E-001   1.82260                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.2572       0.360330E-001   2.70679                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.4459       0.349743E-001   3.51917                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.6345       0.339156E-001   4.33155                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.8232       0.328569E-001   5.14393                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        94.0119       0.317982E-001   5.95630                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.2006       0.307395E-001   6.76867                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.3893       0.296808E-001   7.58104                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        91.5780       0.286221E-001   8.39341                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        90.7667       0.275634E-001   9.20577                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.0252       0.265235E-001   9.94829                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        89.2837       0.254836E-001   10.6908                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        88.5422       0.244437E-001   11.4333                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        87.8008       0.234038E-001   12.1758                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        87.0632       0.223098E-001   12.9011       0.133899E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        86.3412       0.212924E-001   13.6059       0.315716E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        85.6234       0.202410E-001   14.3068       0.495101E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        84.9056       0.191895E-001   15.0077       0.674486E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        84.2331       0.181201E-001   15.6643       0.844246E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        83.5606       0.170507E-001   16.3210       0.101401                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        82.8881       0.159812E-001   16.9776       0.118376                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        82.2156       0.149118E-001   17.6342       0.135352                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        81.5430       0.138424E-001   18.2908       0.152328                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        80.8705       0.127729E-001   18.9474       0.169304                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        80.1980       0.117035E-001   19.6040       0.186279                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        79.5255       0.106341E-001   20.2606       0.203255                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        78.9056       0.955120E-002   20.8660       0.218869                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        78.2857       0.846831E-002   21.4714       0.234482                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        77.6657       0.738542E-002   22.0768       0.250096                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        77.0458       0.630253E-002   22.6822       0.265709                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        76.4259       0.521964E-002   23.2875       0.281323                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        75.8060       0.413676E-002   23.8929       0.296936                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        75.1861       0.305388E-002   24.4983       0.312549                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        74.5662       0.197101E-002   25.1037       0.328162                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        73.9582       0.842056E-003   25.6978       0.343075                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        73.3686                 NaN   26.2735       0.357890                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        72.7958                 NaN   26.8317       0.372476                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        72.2230                 NaN   27.3899       0.387061                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        71.6593                 NaN   27.9396       0.401116                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        71.0956                 NaN   28.4893       0.415170                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        70.5318                 NaN   29.0389       0.429224                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        69.9681                 NaN   29.5886       0.443279                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        69.4272                 NaN   30.1162       0.456606                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        68.8864                 NaN   30.6437       0.469934                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        68.3455                 NaN   31.1713       0.483261                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        67.8046                 NaN   31.6988       0.496588                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        67.2637                 NaN   32.2264       0.509916                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        66.7228                 NaN   32.7540       0.523244                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        66.1819                 NaN   33.2815       0.536571                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        65.6410                 NaN   33.8091       0.549899                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        65.1263                 NaN   34.3114       0.562243                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        64.6117                 NaN   34.8137       0.574588                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        64.0970                 NaN   35.3160       0.586933                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        63.5824                 NaN   35.8184       0.599277                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        63.0677                 NaN   36.3207       0.611622                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        62.5530                 NaN   36.8230       0.623967                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        62.0384                 NaN   37.3253       0.636311                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        61.5237                 NaN   37.8276       0.648656                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        61.0332                 NaN   38.3066       0.660196                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        60.5428                 NaN   38.7855       0.671736                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        60.0523                 NaN   39.2644       0.683276                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        59.5618                 NaN   39.7434       0.694816                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        59.0713                 NaN   40.2223       0.706356                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        58.5809                 NaN   40.7012       0.717896                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        58.0904                 NaN   41.1802       0.729436                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        57.5999                 NaN   41.6591       0.740976                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        57.1336                 NaN   42.1146       0.751758                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        56.6673                 NaN   42.5702       0.762539                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        56.2010                 NaN   43.0257       0.773321                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        55.7347                 NaN   43.4812       0.784103                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        55.2684                 NaN   43.9367       0.794884                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        54.8021                 NaN   44.3923       0.805666                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        54.3358                 NaN   44.8478       0.816448                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        53.8694                 NaN   45.3033       0.827229                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        53.4292                 NaN   45.7339       0.836865                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        52.9890                 NaN   46.1645       0.846501                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        52.5488                 NaN   46.5950       0.856136                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        52.1086                 NaN   47.0256       0.865772                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        51.6684                 NaN   47.4562       0.875408                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        51.2282                 NaN   47.8867       0.885044                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        50.7880                 NaN   48.3173       0.894679                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        50.3478                 NaN   48.7479       0.904315                 NaN            NaN            NaN            NaN            NaN
