|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/K22/K22_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1926.28        2500.00        92.1311       0.103460E-001   7.85853                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.3673       0.996811E-002   8.62271                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.6722       0.959626E-002   9.31816                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        89.9765       0.922408E-002   10.0143                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.2800       0.885155E-002   10.7111                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        88.5829       0.847868E-002   11.4086                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        87.8944       0.808599E-002   12.0883       0.918434E-002            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.2203       0.772062E-002   12.7503       0.216629E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        86.5515       0.734258E-002   13.4072       0.339688E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        85.8820       0.696420E-002   14.0648       0.462877E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.2563       0.657877E-002   14.6792       0.579113E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        84.6301       0.619301E-002   15.2941       0.695465E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.0033       0.580693E-002   15.9097       0.811933E-001            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.3760       0.542053E-002   16.5257       0.928516E-001            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        82.7481       0.503382E-002   17.1424       0.104521                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.1196       0.464678E-002   17.7595       0.116202                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.4906       0.425943E-002   18.3773       0.127895                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        80.8610       0.387176E-002   18.9955       0.139599                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.2842       0.347877E-002   19.5620       0.150313                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        79.7069       0.308548E-002   20.1290       0.161037                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.1292       0.269190E-002   20.6964       0.171771                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.5510       0.229803E-002   21.2642       0.182514                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        77.9723       0.190388E-002   21.8325       0.193266                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        77.3932       0.150944E-002   22.4013       0.204028                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        76.8136       0.111471E-002   22.9705       0.214800                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        76.2336       0.719704E-003   23.5401       0.225580                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        75.6681       0.307580E-003   24.0958       0.235839                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        75.1183                 NaN   24.6356       0.246079                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        74.5840                 NaN   25.1599       0.256142                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.0493                 NaN   25.6845       0.266212                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        73.5243                 NaN   26.1998       0.275893                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        72.9990                 NaN   26.7154       0.285582                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        72.4734                 NaN   27.2313       0.295279                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        71.9474                 NaN   27.7477       0.304983                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        71.4442                 NaN   28.2416       0.314182                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        70.9407                 NaN   28.7359       0.323388                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        70.4369                 NaN   29.2305       0.332601                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        69.9327                 NaN   29.7255       0.341820                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        69.4283                 NaN   30.2207       0.351046                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        68.9235                 NaN   30.7162       0.360278                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        68.4185                 NaN   31.2120       0.369517                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        67.9131                 NaN   31.7081       0.378762                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.4340                 NaN   32.1787       0.387314                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        66.9547                 NaN   32.6495       0.395872                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.4751                 NaN   33.1205       0.404435                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        65.9952                 NaN   33.5918       0.413003                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.5151                 NaN   34.0634       0.421577                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.0347                 NaN   34.5352       0.430156                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.5541                 NaN   35.0072       0.438741                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.0732                 NaN   35.4795       0.447330                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.6160                 NaN   35.9286       0.455373                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.1587                 NaN   36.3779       0.463421                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.7011                 NaN   36.8274       0.471473                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.2433                 NaN   37.2772       0.479529                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.7853                 NaN   37.7271       0.487590                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        61.3272                 NaN   38.1772       0.495655                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.8688                 NaN   38.6275       0.503724                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        60.4102                 NaN   39.0780       0.511797                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        59.9747                 NaN   39.5059       0.519359                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        59.5391                 NaN   39.9339       0.526924                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        59.1034                 NaN   40.3621       0.534492                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        58.6674                 NaN   40.7905       0.542064                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        58.2314                 NaN   41.2190       0.549640                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        57.7951                 NaN   41.6477       0.557218                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        57.3587                 NaN   42.0765       0.564800                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        56.9222                 NaN   42.5054       0.572386                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        56.5101                 NaN   42.9108       0.579125                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        56.0979                 NaN   43.3162       0.585867                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        55.6856                 NaN   43.7218       0.592611                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        55.2732                 NaN   44.1275       0.599358                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        54.8606                 NaN   44.5333       0.606107                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        54.4480                 NaN   44.9392       0.612859                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        54.0352                 NaN   45.3452       0.619612                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        53.6224                 NaN   45.7512       0.626368                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.2340                 NaN   46.1323       0.633726                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        52.8455                 NaN   46.5134       0.641086                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.4570                 NaN   46.8945       0.648449                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.0684                 NaN   47.2758       0.655814                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.6797                 NaN   47.6571       0.663181                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.2910                 NaN   48.0384       0.670550                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.9022                 NaN   48.4199       0.677921                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        50.5134                 NaN   48.8013       0.685295                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.1400                 NaN   49.1685       0.691484                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        49.6426                 NaN   49.5074       0.697210       0.152826                 NaN            NaN            NaN            NaN
  1657.05        2500.00        48.3797                 NaN   49.6787       0.694200        1.24738                 NaN            NaN            NaN            NaN
  1653.85        2500.00        47.1136                 NaN   49.8504       0.691181        2.34483                 NaN            NaN            NaN            NaN
  1650.64        2500.00        46.0022                 NaN   49.9973       0.687626        3.31283                 NaN            NaN            NaN            NaN
  1647.44        2500.00        44.8884                 NaN   50.1445       0.684061        4.28309                 NaN            NaN            NaN            NaN
  1644.23        2500.00        43.7720                 NaN   50.2919       0.680487        5.25561                 NaN            NaN            NaN            NaN
  1641.03        2500.00        42.6531                 NaN   50.4396       0.676903        6.23040                 NaN            NaN            NaN            NaN
  1637.82        2500.00        41.7687                 NaN   50.5497       0.672577        7.00904                 NaN            NaN            NaN            NaN
  1634.62        2500.00        40.8827                 NaN   50.6599       0.668242        7.78914                 NaN            NaN            NaN            NaN
  1631.41        2500.00        39.9951                 NaN   50.7703       0.663897        8.57068                 NaN            NaN            NaN            NaN
  1628.21        2500.00        39.1059                 NaN   50.8808       0.659544        9.35369                 NaN            NaN            NaN            NaN
  1625.00        2500.00        38.2152                 NaN   50.9915       0.655182        10.1381                 NaN            NaN            NaN            NaN
  1621.79        2500.00        37.3229                 NaN   51.1022       0.650811        10.9241                 NaN            NaN            NaN            NaN
  1618.59        2500.00        36.4290                 NaN   51.2131       0.646431        11.7114                 NaN            NaN            NaN            NaN
  1615.38        2500.00        35.5335                 NaN   51.3242       0.642041        12.5003                 NaN            NaN            NaN            NaN
  1612.18        2500.00        34.8481                 NaN   51.4018       0.636692        13.1134                 NaN            NaN            NaN            NaN
  1608.97        2500.00        34.1617                 NaN   51.4795       0.631334        13.7274                 NaN            NaN            NaN            NaN
  1605.77        2500.00        33.4745                 NaN   51.5572       0.625967        14.3424                 NaN            NaN            NaN            NaN
  1602.56        2500.00        32.7862                 NaN   51.6350       0.620593        14.9582                 NaN            NaN            NaN            NaN
  1599.36        2500.00        32.0971                 NaN   51.7129       0.615209        15.5749                 NaN            NaN            NaN            NaN
  1596.15        2500.00        31.4069                 NaN   51.7908       0.609817        16.1924                 NaN            NaN            NaN            NaN
  1592.95        2500.00        30.7159                 NaN   51.8688       0.604417        16.8109                 NaN            NaN            NaN            NaN
  1589.74        2500.00        30.0239                 NaN   51.9468       0.599008        17.4303                 NaN            NaN            NaN            NaN
  1586.54        2500.00        29.4634                 NaN   52.0048       0.592612        17.9392                 NaN            NaN            NaN            NaN
  1583.33        2500.00        28.9023                 NaN   52.0628       0.586207        18.4487                 NaN            NaN            NaN            NaN
  1580.13        2500.00        28.3405                 NaN   52.1208       0.579794        18.9589                 NaN            NaN            NaN            NaN
  1576.92        2500.00        27.7782                 NaN   52.1789       0.573372        19.4696                 NaN            NaN            NaN            NaN
  1573.72        2500.00        27.2152                 NaN   52.2370       0.566943        19.9809                 NaN            NaN            NaN            NaN
  1570.51        2500.00        26.6516                 NaN   52.2951       0.560505        20.4929                 NaN            NaN            NaN            NaN
  1567.31        2500.00        26.0873                 NaN   52.3532       0.554059        21.0054                 NaN            NaN            NaN            NaN
  1564.10        2500.00        25.5225                 NaN   52.4114       0.547605        21.5185                 NaN            NaN            NaN            NaN
  1560.90        2500.00        25.0397                 NaN   52.4588       0.539679        21.9618                 NaN            NaN            NaN            NaN
  1557.69        2500.00        24.5565                 NaN   52.5061       0.531744        22.4056                 NaN            NaN            NaN            NaN
  1554.49        2500.00        24.0728                 NaN   52.5535       0.523800        22.8498                 NaN            NaN            NaN            NaN
  1551.28        2500.00        23.5887                 NaN   52.6010       0.515848        23.2945                 NaN            NaN            NaN            NaN
  1548.08        2500.00        23.1041                 NaN   52.6484       0.507886        23.7396                 NaN            NaN            NaN            NaN
  1544.87        2500.00        22.6191                 NaN   52.6959       0.499916        24.1851                 NaN            NaN            NaN            NaN
  1541.67        2500.00        22.1336                 NaN   52.7433       0.491938        24.6311                 NaN            NaN            NaN            NaN
  1538.46        2500.00        21.6476                 NaN   52.7908       0.483950        25.0776                 NaN            NaN            NaN            NaN
  1535.26        2500.00        21.2147                 NaN   52.8326       0.474441        25.4783                 NaN            NaN            NaN            NaN
  1532.05        2500.00        20.7813                 NaN   52.8744       0.464923        25.8793                 NaN            NaN            NaN            NaN
  1528.85        2500.00        20.3476                 NaN   52.9162       0.455395        26.2808                 NaN            NaN            NaN            NaN
  1525.64        2500.00        19.9135                 NaN   52.9581       0.445858        26.6826                 NaN            NaN            NaN            NaN
  1522.44        2500.00        19.4790                 NaN   52.9999       0.436311        27.0847                 NaN            NaN            NaN            NaN
  1519.23        2500.00        19.0442                 NaN   53.0418       0.426755        27.4872                 NaN            NaN            NaN            NaN
  1516.03        2500.00        18.6090                 NaN   53.0837       0.417190        27.8901                 NaN            NaN            NaN            NaN
  1512.82        2500.00        18.1735                 NaN   53.1256       0.407615        28.2933                 NaN            NaN            NaN            NaN
  1509.62        2500.00        17.7583                 NaN   53.1652       0.397488        28.6790                 NaN            NaN            NaN            NaN
  1506.41        2500.00        17.1979                 NaN   53.2164       0.392833        28.9221       0.270716                 NaN            NaN            NaN
  1503.21        2500.00        16.5594                 NaN   53.2694       0.393932        29.0447       0.732493                 NaN            NaN            NaN
  1500.00        2500.00        15.9200                 NaN   53.3225       0.395035        29.1675        1.19500                 NaN            NaN            NaN
  1496.79        2500.00        15.3241                 NaN   53.3653       0.397914        29.2775        1.63515                 NaN            NaN            NaN
  1493.59        2500.00        14.7275                 NaN   53.4081       0.400800        29.3877        2.07596                 NaN            NaN            NaN
  1490.38        2500.00        14.1751                 NaN   53.4437       0.404842        29.4855        2.49085                 NaN            NaN            NaN
  1487.18        2500.00        13.5851                 NaN   53.4565       0.419326        29.2896       0.375685        2.87388                 NaN            NaN
  1483.97        2500.00        13.5844                 NaN   53.4568       0.419341        29.2899       0.375690        2.87391                 NaN            NaN
  1480.77        2500.00        13.5837                 NaN   53.4571       0.419356        29.2902       0.375695        2.87393                 NaN            NaN
  1477.56        2500.00        13.5830                 NaN   53.4575       0.419371        29.2905       0.375700        2.87396                 NaN            NaN
  1474.36        2500.00        13.5823                 NaN   53.4578       0.419387        29.2908       0.375705        2.87398                 NaN            NaN
  1471.15        2500.00        13.5817                 NaN   53.4581       0.419402        29.2911       0.375710        2.87401                 NaN            NaN
  1467.95        2500.00        13.5810                 NaN   53.4585       0.419417        29.2914       0.375715        2.87403                 NaN            NaN
  1464.74        2500.00        13.5803                 NaN   53.4588       0.419432        29.2917       0.375720        2.87406                 NaN            NaN
  1461.54        2500.00        9.68312                 NaN   53.4449       0.548594        28.0980        5.43219        2.79317                 NaN            NaN
  1458.33        2500.00        9.68268                 NaN   53.4451       0.548613        28.0982        5.43223        2.79320                 NaN            NaN
  1455.13        2500.00        9.68223                 NaN   53.4453       0.548631        28.0984        5.43226        2.79323                 NaN            NaN
  1451.92        2500.00        9.68179                 NaN   53.4454       0.548650        28.0986        5.43229        2.79326                 NaN            NaN
  1448.72        2500.00        9.68134                 NaN   53.4456       0.548668        28.0988        5.43232        2.79329                 NaN            NaN
  1445.51        2500.00        9.68089                 NaN   53.4457       0.548687        28.0990        5.43235        2.79332                 NaN            NaN
  1442.31        2500.00        9.68044                 NaN   53.4459       0.548705        28.0992        5.43239        2.79335                 NaN            NaN
  1439.10        2500.00        9.68000                 NaN   53.4460       0.548724        28.0994        5.43242        2.79338                 NaN            NaN
  1435.90        2500.00        7.09602                 NaN   53.3360       0.672733        27.7764        7.22237        3.89649                 NaN            NaN
  1432.69        2500.00        7.09573                 NaN   53.3361       0.672755        27.7765        7.22240        3.89653                 NaN            NaN
  1429.49        2500.00        7.09544                 NaN   53.3361       0.672777        27.7767        7.22243        3.89657                 NaN            NaN
  1426.28        2500.00        7.09515                 NaN   53.3361       0.672798        27.7768        7.22246        3.89660                 NaN            NaN
  1423.08        2500.00        6.12862                 NaN   53.2616       0.733473        27.7352        4.23770        7.90341                 NaN            NaN
  1419.87        2500.00        6.12839                 NaN   53.2616       0.733496        27.7354        4.23773        7.90345                 NaN            NaN
  1416.67        2500.00        5.70344                 NaN   53.2202       0.763862        27.7285        4.38077        8.20317                 NaN            NaN
  1413.46        2500.00        5.50367                 NaN   53.1992       0.778739        27.7265        4.44719        8.34467                 NaN            NaN
  1410.26        2500.00        5.28637                 NaN   53.1994       0.789624        27.6894        4.54275        8.44047       0.519953E-001            NaN
  1407.05        2500.00        5.28618                 NaN   53.1994       0.789649        27.6895        4.54279        8.44050       0.519985E-001            NaN
  1403.85        2500.00        5.28599                 NaN   53.1993       0.789673        27.6897        4.54283        8.44053       0.520017E-001            NaN
  1400.64        2500.00        5.28580                 NaN   53.1993       0.789698        27.6898        4.54287        8.44056       0.520049E-001            NaN
  1397.44        2500.00        5.28561                 NaN   53.1993       0.789723        27.6899        4.54292        8.44059       0.520081E-001            NaN
  1394.23        2500.00        5.28541                 NaN   53.1992       0.789747        27.6900        4.54296        8.44061       0.520114E-001            NaN
  1391.03        2500.00        5.28522                 NaN   53.1992       0.789772        27.6902        4.54300        8.44064       0.520146E-001            NaN
  1387.82        2500.00        5.28503                 NaN   53.1991       0.789796        27.6903        4.54304        8.44067       0.520178E-001            NaN
  1384.62        2500.00        3.75487                 NaN   53.2909       0.846666        27.2201        8.83501        5.36760       0.684869                 NaN
  1381.41        2500.00        3.75475                 NaN   53.2907       0.846691        27.2202        8.83503        5.36764       0.684910                 NaN
  1378.21        2500.00        3.75464                 NaN   53.2906       0.846716        27.2203        8.83506        5.36768       0.684951                 NaN
  1375.00        2500.00        3.75452                 NaN   53.2905       0.846741        27.2204        8.83508        5.36773       0.684993                 NaN
  1371.79        2500.00        3.75440                 NaN   53.2904       0.846766        27.2205        8.83510        5.36777       0.685034                 NaN
  1368.59        2500.00        3.75428                 NaN   53.2903       0.846791        27.2206        8.83513        5.36782       0.685075                 NaN
  1365.38        2500.00        3.75417                 NaN   53.2902       0.846816        27.2207        8.83515        5.36786       0.685116                 NaN
  1362.18        2500.00        3.75405                 NaN   53.2900       0.846841        27.2208        8.83517        5.36790       0.685158                 NaN
  1358.97        2500.00        2.63060                 NaN   53.3240       0.900551        26.8722        9.10769        5.98767        1.17720                 NaN
  1355.77        2500.00        2.63053                 NaN   53.3239       0.900577        26.8723        9.10772        5.98772        1.17727                 NaN
  1352.56        2500.00        2.63046                 NaN   53.3237       0.900602        26.8724        9.10774        5.98777        1.17734                 NaN
  1349.36        2500.00        2.63039                 NaN   53.3235       0.900628        26.8725        9.10776        5.98781        1.17741                 NaN
  1346.15        2500.00        2.63032                 NaN   53.3234       0.900653        26.8726        9.10778        5.98786        1.17748                 NaN
  1342.95        2500.00        2.63025                 NaN   53.3232       0.900679        26.8726        9.10780        5.98791        1.17755                 NaN
  1339.74        2500.00        2.63017                 NaN   53.3230       0.900705        26.8727        9.10782        5.98796        1.17762                 NaN
  1336.54        2500.00        2.63010                 NaN   53.3228       0.900730        26.8728        9.10784        5.98800        1.17769                 NaN
  1333.33        2500.00        1.72325                 NaN   53.3171       0.952902        26.6235        9.32674        6.48161        1.57485                 NaN
  1330.13        2500.00        1.72321                 NaN   53.3169       0.952928        26.6236        9.32676        6.48166        1.57494                 NaN
  1326.92        2500.00        1.72317                 NaN   53.3167       0.952955        26.6237        9.32678        6.48171        1.57504                 NaN
  1323.72        2500.00        1.72313                 NaN   53.3165       0.952981        26.6237        9.32680        6.48176        1.57513                 NaN
  1320.51        2500.00        1.72309                 NaN   53.3163       0.953007        26.6238        9.32682        6.48181        1.57522                 NaN
  1317.31        2500.00        1.72305                 NaN   53.3160       0.953033        26.6239        9.32684        6.48186        1.57531                 NaN
  1314.10        2500.00        1.72301                 NaN   53.3158       0.953060        26.6239        9.32686        6.48191        1.57540                 NaN
  1310.90        2500.00        1.72297                 NaN   53.3156       0.953086        26.6240        9.32688        6.48196        1.57550                 NaN
  1307.69        2500.00       0.942867                 NaN   53.2786        1.00413        26.4660        9.53372        6.88029        1.89446                 NaN
  1304.49        2500.00       0.851647                 NaN   53.2716        1.01054        26.4525        6.92395        9.56076        1.92898                 NaN
  1301.28        2500.00                 NaN            NaN   53.3624        1.01935        26.3830        9.63275        7.01962        2.03003       0.552911     
  1298.08        2500.00                 NaN            NaN   53.3621        1.01937        26.3830        9.63276        7.01968        2.03015       0.552926     
  1294.87        2500.00                 NaN            NaN   53.3629        1.02718        26.4349        6.93837        9.62905        2.04906       0.558475     
  1291.67        2500.00                 NaN            NaN   53.3627        1.02721        26.4350        6.93842        9.62907        2.04917       0.558490     
  1288.46        2500.00                 NaN            NaN   53.3624        1.02723        26.4350        6.93847        9.62909        2.04929       0.558505     
  1285.26        2500.00                 NaN            NaN   53.3621        1.02726        26.4351        6.93853        9.62911        2.04941       0.558519     
  1282.05        2500.00                 NaN            NaN   53.3639        1.04295        26.5330        6.78331        9.62080        2.08729       0.568750     
  1278.85        2500.00                 NaN            NaN   53.3636        1.04298        26.5330        6.78336        9.62082        2.08741       0.568765     
  1275.64        2500.00                 NaN            NaN   53.3633        1.04301        26.5331        6.78341        9.62084        2.08753       0.568780     
  1272.44        2500.00                 NaN            NaN   53.3631        1.04303        26.5331        6.78347        9.62086        2.08765       0.568795     
  1269.23        2500.00                 NaN            NaN   53.3628        1.04306        26.5332        6.78352        9.62088        2.08777       0.568810     
  1266.03        2500.00                 NaN            NaN   53.3625        1.04309        26.5333        6.78357        9.62089        2.08789       0.568824     
  1262.82        2500.00                 NaN            NaN   53.3622        1.04311        26.5333        6.78363        9.62091        2.08801       0.568839     
  1259.62        2500.00                 NaN            NaN   53.3619        1.04314        26.5334        6.78368        9.62093        2.08813       0.568854     
  1256.41        2500.00                 NaN            NaN   53.3588        1.07738        26.7103        9.60722        6.50308        2.15694       0.586326     
  1253.21        2500.00                 NaN            NaN   53.3585        1.07740        26.7103        9.60723        6.50313        2.15706       0.586341     
  1250.00        2500.00                 NaN            NaN   53.3582        1.07743        26.7104        9.60725        6.50319        2.15719       0.586356     
  1246.79        2500.00                 NaN            NaN   53.3579        1.07746        26.7105        9.60727        6.50324        2.15731       0.586371     
  1243.59        2500.00                 NaN            NaN   53.3576        1.07749        26.7105        9.60728        6.50329        2.15743       0.586386     
  1240.38        2500.00                 NaN            NaN   53.3573        1.07751        26.7106        9.60730        6.50334        2.15755       0.586401     
  1237.18        2500.00                 NaN            NaN   53.3570        1.07754        26.7106        9.60731        6.50340        2.15768       0.586416     
  1233.97        2500.00                 NaN            NaN   53.3567        1.07757        26.7107        9.60733        6.50345        2.15780       0.586431     
  1230.77        2500.00                 NaN            NaN   53.3474        1.11449        26.8700        6.25184        9.59560        2.21930       0.601352     
  1227.56        2500.00                 NaN            NaN   53.3471        1.11452        26.8701        6.25189        9.59561        2.21943       0.601367     
  1224.36        2500.00                 NaN            NaN   53.3468        1.11455        26.8702        6.25194        9.59563        2.21956       0.601382     
  1221.15        2500.00                 NaN            NaN   53.3465        1.11458        26.8702        6.25199        9.59564        2.21968       0.601397     
  1217.95        2500.00                 NaN            NaN   53.3462        1.11461        26.8703        6.25205        9.59566        2.21981       0.601412     
  1214.74        2500.00                 NaN            NaN   53.3459        1.11463        26.8704        6.25210        9.59567        2.21993       0.601427     
  1211.54        2500.00                 NaN            NaN   53.3456        1.11466        26.8704        6.25215        9.59569        2.22006       0.601442     
  1208.33        2500.00                 NaN            NaN   53.3453        1.11469        26.8705        6.25221        9.59570        2.22019       0.601457     
  1205.13        2500.00                 NaN            NaN   53.3275        1.15513        27.0175        9.58904        6.02492        2.27260       0.613323     
  1201.92        2500.00                 NaN            NaN   53.3272        1.15516        27.0175        9.58905        6.02497        2.27273       0.613338     
  1198.72        2500.00                 NaN            NaN   53.3269        1.15518        27.0176        9.58907        6.02503        2.27286       0.613353     
  1195.51        2500.00                 NaN            NaN   53.3266        1.15521        27.0177        9.58908        6.02508        2.27299       0.613368     
  1192.31        2500.00                 NaN            NaN   53.3263        1.15524        27.0177        9.58909        6.02513        2.27311       0.613383     
