|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1577.61        2500.00                 NaN   99.0454                 NaN  0.860519       0.940597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        2500.00                 NaN   99.3157                 NaN  0.606950       0.773660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.44        2500.00                 NaN   99.3217                 NaN  0.601254       0.770059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.86        2500.00                 NaN   99.3281                 NaN  0.597240       0.746938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.28        2500.00                 NaN   99.3333                 NaN  0.591713       0.750036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.69        2500.00                 NaN   99.3398                 NaN  0.587338       0.728497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.11        2500.00                 NaN   99.3438                 NaN  0.585775       0.704744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.53        2500.00                 NaN   99.3507                 NaN  0.578589       0.707589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.95        2500.00                 NaN   99.3569                 NaN  0.573129       0.699983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        2500.00                 NaN   99.3610                 NaN  0.570511       0.684705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.78        2500.00                 NaN   99.2293                 NaN  0.687256       0.834387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.20        2500.00                 NaN   99.5105                 NaN  0.437533       0.519359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.62        2500.00                 NaN   99.3767                 NaN  0.558314       0.649919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.03        2500.00                 NaN   99.3821                 NaN  0.553315       0.645546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.45        2500.00                 NaN   99.3868                 NaN  0.549598       0.636051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        2500.00                 NaN   99.3925                 NaN  0.544335       0.632110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.29        2500.00                 NaN   99.3976                 NaN  0.540618       0.618103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.70        2500.00                 NaN   99.3985                 NaN  0.542554       0.589393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.12        2500.00                 NaN   99.4081                 NaN  0.532461       0.594859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.54        2500.00                 NaN   99.4101                 NaN  0.543027       0.468752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.96        2500.00                 NaN   99.4147                 NaN  0.526831       0.584273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.37        2500.00                 NaN   99.4186                 NaN  0.542474       0.389570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.79        2500.00                 NaN   99.3813                 NaN  0.531030       0.876408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.21        2500.00                 NaN   99.4701                 NaN  0.489158       0.407217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.63        2500.00                 NaN   99.4312                 NaN  0.506968       0.618736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.04        2500.00                 NaN   99.4342                 NaN  0.513782       0.519792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.46        2500.00                 NaN   99.3323                 NaN  0.605502       0.622432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.88        2500.00                 NaN   99.5539                 NaN  0.405562       0.405697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.30        2500.00                 NaN   99.4462                 NaN  0.505206       0.485783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.71        2500.00                 NaN   98.9939                 NaN  0.919910       0.861837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.13        2500.00                 NaN   99.7734                 NaN  0.207496       0.190754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.55        2500.00                 NaN   99.5962                 NaN  0.368930       0.348716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.97        2500.00                 NaN   99.4618                 NaN  0.492563       0.456219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.38        2500.00                 NaN   99.4659                 NaN  0.489327       0.448005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.80        2500.00                 NaN   99.4443                 NaN  0.508694       0.470101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.22        2500.00                 NaN   99.4982                 NaN  0.460465       0.413367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.64        2500.00                 NaN   99.4754                 NaN  0.482359       0.421978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.05        2500.00                 NaN   99.4782                 NaN  0.481305       0.404929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.47        2500.00                 NaN   99.4822                 NaN  0.480310       0.374624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.89        2500.00                 NaN   99.4847                 NaN  0.474260       0.410695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.31        2500.00                 NaN   99.9971                 NaN            NaN  0.292652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.72        2500.00                 NaN   98.9803                 NaN  0.949786       0.698651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.14        2500.00                 NaN   99.4940                 NaN  0.469429       0.366089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.56        2500.00                 NaN   99.4972                 NaN  0.467187       0.356577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.98        2500.00                 NaN   99.4096                 NaN  0.163116       0.546178E-002  0.421777                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.39        2500.00                 NaN   99.3298                 NaN  0.905174E-002  0.406868E-005  0.661188                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.81        2500.00                 NaN   99.3283                 NaN            NaN  0.857961E-006  0.671669                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.23        2500.00                 NaN   99.3243                 NaN            NaN            NaN  0.675720                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.65        2500.00                 NaN   99.3204                 NaN            NaN            NaN  0.679646                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.06        2500.00                 NaN   99.3177                 NaN            NaN            NaN  0.682323                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.48        2500.00                 NaN   99.3085                 NaN            NaN            NaN  0.691493                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.90        2500.00                 NaN   99.3035                 NaN            NaN            NaN  0.696519                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.32        2500.00                 NaN   99.2917                 NaN            NaN            NaN  0.708341                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00                 NaN   99.2785                 NaN            NaN            NaN  0.721517                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.15        2500.00                 NaN   99.1615                 NaN            NaN            NaN  0.221061       0.617432                 NaN            NaN            NaN            NaN            NaN
  1490.57        2500.00                 NaN   98.9122                 NaN            NaN            NaN  0.325087       0.762687                 NaN            NaN            NaN            NaN            NaN
  1488.99        2500.00                 NaN   98.9219                 NaN            NaN            NaN  0.756368       0.321715                 NaN            NaN            NaN            NaN            NaN
  1487.40        2500.00                 NaN   98.9330                 NaN            NaN            NaN  0.319096       0.747908                 NaN            NaN            NaN            NaN            NaN
  1485.82        2500.00                 NaN   98.9428                 NaN            NaN            NaN  0.741144       0.316065                 NaN            NaN            NaN            NaN            NaN
  1484.24        2500.00                 NaN   98.9513                 NaN            NaN            NaN  0.312608       0.736044                 NaN            NaN            NaN            NaN            NaN
  1482.66        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.07        2500.00                 NaN   97.9341                 NaN            NaN  0.720719E-001   1.49447       0.499349                 NaN            NaN            NaN            NaN            NaN
  1479.49        2500.00                 NaN   98.9864                 NaN            NaN            NaN  0.709234       0.304368                 NaN            NaN            NaN            NaN            NaN
  1477.91        2500.00                 NaN   98.9867                 NaN            NaN  0.114500E-002  0.300113       0.712057                 NaN            NaN            NaN            NaN            NaN
  1476.33        2500.00                 NaN   98.9941                 NaN            NaN            NaN  0.300433       0.705430                 NaN            NaN            NaN            NaN            NaN
  1474.74        2500.00                 NaN   99.0072                 NaN            NaN  0.231750E-001  0.711047       0.258558                 NaN            NaN            NaN            NaN            NaN
  1473.16        2500.00                 NaN   99.0155                 NaN            NaN  0.248520E-001  0.708235       0.251365                 NaN            NaN            NaN            NaN            NaN
  1471.58        2500.00                 NaN   99.0272                 NaN            NaN  0.421019E-001  0.222541       0.708134                 NaN            NaN            NaN            NaN            NaN
  1470.00        2500.00                 NaN   99.0314                 NaN            NaN  0.413034E-001  0.221819       0.705518                 NaN            NaN            NaN            NaN            NaN
  1468.41        2500.00                 NaN   99.0437                 NaN            NaN  0.394860E-001  0.221822       0.695007                 NaN            NaN            NaN            NaN            NaN
  1466.83        2500.00                 NaN   99.0482                 NaN            NaN  0.383992E-001  0.691613       0.221797                 NaN            NaN            NaN            NaN            NaN
  1465.25        2500.00                 NaN   99.0550                 NaN            NaN  0.372625E-001  0.686162       0.221529                 NaN            NaN            NaN            NaN            NaN
  1463.67        2500.00                 NaN   99.0602                 NaN            NaN  0.360933E-001  0.682572       0.221095                 NaN            NaN            NaN            NaN            NaN
  1462.08        2500.00                 NaN   99.0691                 NaN            NaN  0.348156E-001  0.675896       0.220212                 NaN            NaN            NaN            NaN            NaN
  1460.50        2500.00                 NaN   99.0734                 NaN            NaN  0.336564E-001  0.672642       0.220264                 NaN            NaN            NaN            NaN            NaN
  1458.92        2500.00                 NaN   99.0804                 NaN            NaN  0.325863E-001  0.220561       0.666442                 NaN            NaN            NaN            NaN            NaN
  1457.34        2500.00                 NaN   99.0861                 NaN            NaN  0.315060E-001  0.661978       0.220434                 NaN            NaN            NaN            NaN            NaN
  1455.75        2500.00                 NaN   99.0919                 NaN            NaN  0.300372E-001  0.658394       0.219702                 NaN            NaN            NaN            NaN            NaN
  1454.17        2500.00                 NaN   99.0978                 NaN            NaN  0.291457E-001  0.653110       0.219989                 NaN            NaN            NaN            NaN            NaN
  1452.59        2500.00                 NaN   99.1031                 NaN            NaN  0.279570E-001  0.649260       0.219711                 NaN            NaN            NaN            NaN            NaN
  1451.01        2500.00                 NaN   99.1083                 NaN            NaN  0.269262E-001  0.219296       0.645502                 NaN            NaN            NaN            NaN            NaN
  1449.42        2500.00                 NaN   99.1111                 NaN            NaN  0.260379E-001  0.643112       0.219738                 NaN            NaN            NaN            NaN            NaN
  1447.84        2500.00                 NaN   99.1184                 NaN            NaN  0.246259E-001  0.218853       0.638103                 NaN            NaN            NaN            NaN            NaN
  1446.26        2500.00                 NaN   97.8348                 NaN            NaN  0.226934       0.804731       0.471328                 NaN  0.662223                 NaN            NaN            NaN
  1444.68        2500.00                 NaN   97.2889                 NaN            NaN  0.319741       0.564880       0.874191                 NaN  0.952241                 NaN            NaN            NaN
  1443.09        2500.00                 NaN   97.3470                 NaN            NaN  0.318206       0.860495       0.541337                 NaN  0.932919                 NaN            NaN            NaN
  1441.51        2500.00                 NaN   97.4029                 NaN            NaN  0.316827       0.847158       0.518837                 NaN  0.914302                 NaN            NaN            NaN
  1439.93        2500.00                 NaN   97.4566                 NaN            NaN  0.315485       0.496713       0.834977                 NaN  0.896208                 NaN            NaN            NaN
  1438.35        2500.00                 NaN   97.5088                 NaN            NaN  0.314280       0.474088       0.823328                 NaN  0.879475                 NaN            NaN            NaN
  1436.76        2500.00                 NaN   97.5597                 NaN            NaN  0.312606       0.454311       0.811711                 NaN  0.861643                 NaN            NaN            NaN
  1435.18        2500.00                 NaN   97.6078                 NaN            NaN  0.311636       0.801495       0.433318                 NaN  0.845764                 NaN            NaN            NaN
  1433.60        2500.00                 NaN   97.6548                 NaN            NaN  0.310654       0.414416       0.790020                 NaN  0.830123                 NaN            NaN            NaN
  1432.02        2500.00                 NaN   99.5177                 NaN            NaN  0.672421E-001  0.756430E-001  0.164153                 NaN  0.175251                 NaN            NaN            NaN
  1430.43        2500.00                 NaN   95.9221                 NaN            NaN  0.550739        1.39010       0.697298                 NaN   1.43974                 NaN            NaN            NaN
  1428.85        2500.00                 NaN   97.7869                 NaN            NaN  0.307834       0.760120       0.359529                 NaN  0.785635                 NaN            NaN            NaN
  1427.27        2500.00                 NaN   97.8310                 NaN            NaN  0.306682       0.340175       0.750893                 NaN  0.771266                 NaN            NaN            NaN
  1425.69        2500.00                 NaN   97.8689                 NaN            NaN  0.305466       0.743517       0.324140                 NaN  0.757992                 NaN            NaN            NaN
  1424.10        2500.00                 NaN   97.9045                 NaN            NaN  0.305233       0.735674       0.308665                 NaN  0.745918                 NaN            NaN            NaN
  1422.52        2500.00                 NaN   97.9424                 NaN            NaN  0.304344       0.727935       0.292119                 NaN  0.733224                 NaN            NaN            NaN
  1420.94        2500.00                 NaN   97.9781                 NaN            NaN  0.303709       0.721249       0.275626                 NaN  0.721315                 NaN            NaN            NaN
  1419.36        2500.00                 NaN   98.0123                 NaN            NaN  0.304334       0.713150       0.259953                 NaN  0.710313                 NaN            NaN            NaN
  1417.78        2500.00                 NaN   98.0539                 NaN            NaN  0.300470       0.704144       0.246092                 NaN  0.695417                 NaN            NaN            NaN
  1416.19        2500.00                 NaN   98.0820                 NaN            NaN  0.301104       0.699667       0.231351                 NaN  0.685878                 NaN            NaN            NaN
  1414.61        2500.00                 NaN   98.1123                 NaN            NaN  0.300763       0.217108       0.694049                 NaN  0.675756                 NaN            NaN            NaN
  1413.03        2500.00                 NaN   98.1424                 NaN            NaN  0.300195       0.202475       0.689305                 NaN  0.665587                 NaN            NaN            NaN
  1411.45        2500.00                 NaN   98.1737                 NaN            NaN  0.299300       0.682300       0.189848                 NaN  0.654826                 NaN            NaN            NaN
  1409.86        2500.00                 NaN   98.2035                 NaN            NaN  0.298522       0.674637       0.178669                 NaN  0.644635                 NaN            NaN            NaN
  1408.28        2500.00                 NaN   98.2365                 NaN            NaN  0.297494       0.670061       0.162627                 NaN  0.633332                 NaN            NaN            NaN
  1406.70        2500.00                 NaN   98.2599                 NaN            NaN  0.297185       0.666551       0.150958                 NaN  0.625377                 NaN            NaN            NaN
  1405.12        2500.00                 NaN   98.2886                 NaN            NaN  0.296102       0.660581       0.139285                 NaN  0.615418                 NaN            NaN            NaN
  1403.53        2500.00                 NaN   98.3081                 NaN            NaN  0.296855       0.657562       0.128478                 NaN  0.609039                 NaN            NaN            NaN
  1401.95        2500.00                 NaN   98.3450                 NaN            NaN  0.293406       0.649361       0.116704                 NaN  0.595510                 NaN            NaN            NaN
  1400.37        2500.00                 NaN   98.3657                 NaN            NaN  0.293705       0.647037       0.104808                 NaN  0.588728                 NaN            NaN            NaN
  1398.79        2500.00                 NaN   98.3915                 NaN            NaN  0.292829       0.641935       0.938160E-001            NaN  0.579912                 NaN            NaN            NaN
  1397.20        2500.00                 NaN   98.4149                 NaN            NaN  0.291831       0.828051E-001  0.638728                 NaN  0.571726                 NaN            NaN            NaN
  1395.62        2500.00                 NaN   98.4335                 NaN            NaN  0.293191       0.639251       0.674713E-001            NaN  0.566575                 NaN            NaN            NaN
  1394.04        2500.00                 NaN   98.4673                 NaN            NaN  0.288870       0.637741E-001  0.627109                 NaN  0.552978                 NaN            NaN            NaN
  1392.46        2500.00                 NaN   98.4876                 NaN            NaN  0.287337       0.624452       0.548551E-001            NaN  0.545706                 NaN            NaN            NaN
  1390.87        2500.00                 NaN   98.5068                 NaN            NaN  0.288023       0.621670       0.438577E-001            NaN  0.539641                 NaN            NaN            NaN
  1389.29        2500.00                 NaN   98.5280                 NaN            NaN  0.286089       0.346587E-001  0.619422                 NaN  0.531815                 NaN            NaN            NaN
  1387.71        2500.00                 NaN   98.5448                 NaN            NaN  0.285100       0.619427       0.249741E-001            NaN  0.525658                 NaN            NaN            NaN
  1386.13        2500.00                 NaN   98.5686                 NaN            NaN  0.283653       0.613054       0.172761E-001            NaN  0.517377                 NaN            NaN            NaN
  1384.54        2500.00                 NaN   98.5868                 NaN            NaN  0.282859       0.739947E-002  0.611828                 NaN  0.511115                 NaN            NaN            NaN
  1382.96        2500.00                 NaN   98.6099                 NaN            NaN  0.280283       0.606088       0.121676E-002            NaN  0.502522                 NaN            NaN            NaN
  1381.38        2500.00                 NaN   98.6202                 NaN            NaN  0.265560       0.400644E-001  0.578010                 NaN  0.496163                 NaN            NaN            NaN
  1379.80        2500.00                 NaN   98.6395                 NaN            NaN  0.260332       0.449297E-001  0.566692                 NaN  0.488562                 NaN            NaN            NaN
  1378.21        2500.00                 NaN   98.6630                 NaN            NaN  0.272214       0.582234                 NaN            NaN  0.482596                 NaN            NaN            NaN
  1376.63        2500.00                 NaN   98.6781                 NaN            NaN  0.267025       0.578509                 NaN            NaN  0.476398                 NaN            NaN            NaN
  1375.05        2500.00                 NaN   98.6983                 NaN            NaN  0.266445       0.566081                 NaN            NaN  0.469126                 NaN            NaN            NaN
  1373.47        2500.00                 NaN   98.7125                 NaN            NaN  0.261518       0.562787                 NaN            NaN  0.463159                 NaN            NaN            NaN
  1371.88        2500.00                 NaN   98.7299                 NaN            NaN  0.257359       0.556343                 NaN            NaN  0.456369                 NaN            NaN            NaN
  1370.30        2500.00                 NaN   98.7453                 NaN            NaN  0.255280       0.548947                 NaN            NaN  0.450522                 NaN            NaN            NaN
  1368.72        2500.00                 NaN   98.7613                 NaN            NaN  0.251917       0.542465                 NaN            NaN  0.444345                 NaN            NaN            NaN
  1367.14        2500.00                 NaN   98.7766                 NaN            NaN  0.249380       0.535564                 NaN            NaN  0.438471                 NaN            NaN            NaN
  1365.55        2500.00                 NaN   98.7903                 NaN            NaN  0.246518       0.530081                 NaN            NaN  0.433118                 NaN            NaN            NaN
  1363.97        2500.00                 NaN   98.8069                 NaN            NaN  0.246094       0.519687                 NaN            NaN  0.427308                 NaN            NaN            NaN
  1362.39        2500.00                 NaN   98.8127                 NaN            NaN  0.233309       0.530067                 NaN            NaN  0.423928                 NaN            NaN            NaN
  1360.81        2500.00                 NaN   98.8446                 NaN            NaN  0.236448       0.507596                 NaN            NaN  0.411382                 NaN            NaN            NaN
  1359.22        2500.00                 NaN   98.8496                 NaN            NaN  0.233548       0.507176                 NaN            NaN  0.409635                 NaN            NaN            NaN
  1357.64        2500.00                 NaN   98.8645                 NaN            NaN  0.232481       0.498646                 NaN            NaN  0.404403                 NaN            NaN            NaN
  1356.06        2500.00                 NaN   98.8671                 NaN            NaN  0.230105       0.498584                 NaN            NaN  0.404177                 NaN            NaN            NaN
  1354.48        2500.00                 NaN   98.8973                 NaN            NaN  0.220528       0.493945                 NaN            NaN  0.388226                 NaN            NaN            NaN
  1352.89        2500.00                 NaN   98.9035                 NaN            NaN  0.223267       0.484629                 NaN            NaN  0.388644                 NaN            NaN            NaN
  1351.31        2500.00                 NaN   98.9165                 NaN            NaN  0.221197       0.478714                 NaN            NaN  0.383623                 NaN            NaN            NaN
  1349.73        2500.00                 NaN   98.9288                 NaN            NaN  0.217163       0.475568                 NaN            NaN  0.378517                 NaN            NaN            NaN
  1348.15        2500.00                 NaN   98.9420                 NaN            NaN  0.214128       0.470525                 NaN            NaN  0.373365                 NaN            NaN            NaN
  1346.56        2500.00                 NaN   98.9468                 NaN            NaN  0.207843       0.475152                 NaN            NaN  0.370217                 NaN            NaN            NaN
  1344.98        2500.00                 NaN   98.9667                 NaN            NaN  0.206333       0.464043                 NaN            NaN  0.362921                 NaN            NaN            NaN
  1343.40        2500.00                 NaN   98.9757                 NaN            NaN  0.203057       0.462352                 NaN            NaN  0.358886                 NaN            NaN            NaN
  1341.82        2500.00                 NaN   98.9891                 NaN            NaN  0.203501       0.452907                 NaN            NaN  0.354509                 NaN            NaN            NaN
  1340.23        2500.00                 NaN   98.9995                 NaN            NaN  0.200248       0.449955                 NaN            NaN  0.350261                 NaN            NaN            NaN
  1338.65        2500.00                 NaN   99.0103                 NaN            NaN  0.196909       0.447199                 NaN            NaN  0.345619                 NaN            NaN            NaN
  1337.07        2500.00                 NaN   99.0213                 NaN            NaN  0.193278       0.444155                 NaN            NaN  0.341273                 NaN            NaN            NaN
  1335.49        2500.00                 NaN   99.0320                 NaN            NaN  0.190510       0.440729                 NaN            NaN  0.336727                 NaN            NaN            NaN
  1333.90        2500.00                 NaN   99.0430                 NaN            NaN  0.187306       0.437326                 NaN            NaN  0.332417                 NaN            NaN            NaN
  1332.32        2500.00                 NaN   99.0534                 NaN            NaN  0.186388       0.431707                 NaN            NaN  0.328524                 NaN            NaN            NaN
  1330.74        2500.00                 NaN   99.0633                 NaN            NaN  0.182767       0.429621                 NaN            NaN  0.324309                 NaN            NaN            NaN
  1329.16        2500.00                 NaN   99.0726                 NaN            NaN  0.178653       0.428434                 NaN            NaN  0.320298                 NaN            NaN            NaN
  1327.57        2500.00                 NaN   99.0820                 NaN            NaN  0.173050       0.428258                 NaN            NaN  0.316662                 NaN            NaN            NaN
  1325.99        2500.00                 NaN   99.0936                 NaN            NaN  0.172399       0.422661                 NaN            NaN  0.311341                 NaN            NaN            NaN
  1324.41        2500.00                 NaN   99.1018                 NaN            NaN  0.170684       0.418988                 NaN            NaN  0.308547                 NaN            NaN            NaN
  1322.83        2500.00                 NaN   99.1111                 NaN            NaN  0.166705       0.417517                 NaN            NaN  0.304714                 NaN            NaN            NaN
  1321.24        2500.00                 NaN   99.1170                 NaN            NaN  0.167863       0.412171                 NaN            NaN  0.303004                 NaN            NaN            NaN
  1319.66        2500.00                 NaN   99.1292                 NaN            NaN  0.159919       0.414604                 NaN            NaN  0.296231                 NaN            NaN            NaN
  1318.08        2500.00                 NaN   99.1374                 NaN            NaN  0.159012       0.409587                 NaN            NaN  0.293974                 NaN            NaN            NaN
  1316.50        2500.00                 NaN   99.1471                 NaN            NaN  0.157058       0.405596                 NaN            NaN  0.290288                 NaN            NaN            NaN
  1314.91        2500.00                 NaN   99.1554                 NaN            NaN  0.151878       0.406114                 NaN            NaN  0.286620                 NaN            NaN            NaN
  1313.33        2500.00                 NaN   99.1612                 NaN            NaN  0.145866       0.409566                 NaN            NaN  0.283333                 NaN            NaN            NaN
  1311.75        2500.00                 NaN   99.1697                 NaN            NaN  0.146146       0.403167                 NaN            NaN  0.281027                 NaN            NaN            NaN
