|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1310.17        2500.00                 NaN   98.9876                 NaN            NaN  0.210219       0.523816                 NaN            NaN  0.278345                 NaN            NaN            NaN
  1308.58        2500.00                 NaN   98.9949                 NaN            NaN  0.204632       0.524287                 NaN            NaN  0.276209                 NaN            NaN            NaN
  1307.00        2500.00                 NaN   98.9985                 NaN            NaN  0.202219       0.524243                 NaN            NaN  0.275081                 NaN            NaN            NaN
  1305.42        2500.00                 NaN   99.0132                 NaN            NaN  0.196177       0.521425                 NaN            NaN  0.269237                 NaN            NaN            NaN
  1303.84        2500.00                 NaN   99.0176                 NaN            NaN  0.192966       0.521405                 NaN            NaN  0.268015                 NaN            NaN            NaN
  1302.25        2500.00                 NaN   99.0249                 NaN            NaN  0.187029       0.522774                 NaN            NaN  0.265336                 NaN            NaN            NaN
  1300.67        2500.00                 NaN   99.0307                 NaN            NaN  0.180579       0.525810                 NaN            NaN  0.262919                 NaN            NaN            NaN
  1299.09        2500.00                 NaN   99.0377                 NaN            NaN  0.175774       0.526089                 NaN            NaN  0.260470                 NaN            NaN            NaN
  1297.51        2500.00                 NaN   99.0436                 NaN            NaN  0.169939       0.528335                 NaN            NaN  0.258157                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   90.1122                 NaN            NaN  0.765651        2.60844                 NaN            NaN   1.36246        5.15122                 NaN            NaN
  1294.34        2500.00                 NaN   88.5489                 NaN            NaN  0.795779        3.04617                 NaN            NaN   1.56557        5.95768       0.858738E-001            NaN
  1292.76        2500.00                 NaN   81.7119                 NaN            NaN   1.26517        4.45079                 NaN            NaN   2.47356        9.48849       0.610115                 NaN
  1291.18        2500.00                 NaN   83.5073                 NaN            NaN   1.17087        4.03969                 NaN            NaN   2.23774        8.50099       0.543472                 NaN
  1289.59        2500.00                 NaN   85.0890                 NaN            NaN   1.07175        3.68866                 NaN            NaN   2.02933        7.63624       0.485059                 NaN
  1288.01        2500.00                 NaN   86.4993                 NaN            NaN  0.972768        3.38061                 NaN            NaN   1.84253        6.87118       0.433578                 NaN
  1286.43        2500.00                 NaN   87.6781                 NaN            NaN  0.870889        3.14123                 NaN            NaN   1.68642        6.23340       0.390013                 NaN
  1284.85        2500.00                 NaN   82.5279                 NaN            NaN   1.26186        4.45389                 NaN            NaN   2.44279        8.74479       0.568750                 NaN
  1283.26        2500.00                 NaN   95.8397                 NaN            NaN  0.197816        1.26627                 NaN            NaN  0.515778        2.08623       0.941747E-001            NaN
  1281.68        2500.00                 NaN   86.0632                 NaN            NaN   1.07729        3.35767                 NaN            NaN   1.96091        7.09700       0.443918                 NaN
  1280.10        2500.00                 NaN   95.2997                 NaN            NaN  0.119321        1.64843                 NaN            NaN  0.611223        2.19737       0.123939                 NaN
  1278.52        2500.00                 NaN   91.7750                 NaN            NaN  0.310941        2.57676                 NaN            NaN   1.12350        3.98623       0.227587                 NaN
  1276.93        2500.00                 NaN   91.6421                 NaN            NaN  0.703137        2.07694                 NaN            NaN   1.19457        4.14176       0.241498                 NaN
  1275.35        2500.00                 NaN   81.9675                 NaN            NaN  0.794568E-001   5.53270                 NaN            NaN   2.57726        9.28383       0.559285                 NaN
  1273.77        2500.00                 NaN   92.1321                 NaN            NaN   1.49862                 NaN            NaN            NaN   1.25286        4.82246       0.293957                 NaN
  1272.19        2500.00                 NaN   94.8445                 NaN            NaN            NaN   1.02361       0.611251                 NaN  0.657283        2.71203       0.151288                 NaN
  1270.60        2500.00                 NaN   95.8633                 NaN            NaN  0.244087       0.880362                 NaN            NaN  0.724089        2.19461       0.935662E-001            NaN
  1269.02        2500.00                 NaN   97.6114                 NaN            NaN            NaN  0.823959                 NaN            NaN  0.338333        1.17108       0.552311E-001            NaN
  1267.44        2500.00                 NaN   97.1510                 NaN            NaN            NaN  0.956050                 NaN            NaN  0.406658        1.41853       0.677915E-001            NaN
  1265.86        2500.00                 NaN   96.7329                 NaN            NaN  0.838108E-005  0.862108                 NaN            NaN  0.463165        1.84309       0.987061E-001            NaN
  1264.27        2500.00                 NaN   97.8018                 NaN            NaN            NaN  0.796147                 NaN            NaN  0.320873        1.03774       0.434505E-001            NaN
  1262.69        2500.00                 NaN   98.2362                 NaN            NaN            NaN  0.403730       0.310989                 NaN  0.236784       0.783433       0.288730E-001            NaN
  1261.11        2500.00                 NaN   94.4250                 NaN            NaN            NaN   1.90915                 NaN            NaN  0.783010        2.72285       0.159971                 NaN
  1259.53        2500.00                 NaN   99.7078                 NaN            NaN            NaN  0.242152                 NaN            NaN  0.471637E-001            NaN  0.289718E-002            NaN
  1257.94        2500.00                 NaN   98.4071                 NaN            NaN            NaN  0.763945                 NaN            NaN  0.194935       0.629480       0.452508E-002            NaN
  1256.36        2500.00                 NaN   97.8734                 NaN            NaN            NaN  0.930138                 NaN            NaN  0.224677       0.924945       0.468048E-001            NaN
  1254.78        2500.00                 NaN   81.1310                 NaN            NaN            NaN   10.5400                 NaN            NaN   2.08509        6.01516       0.228736                 NaN
  1253.20        2500.00                 NaN   79.7026        16.8368                 NaN            NaN            NaN            NaN            NaN  0.444178        2.76060       0.255843                 NaN
  1251.61        2500.00                 NaN   93.7829                 NaN            NaN            NaN  0.586760E-001   3.05129                 NaN  0.802627        2.03474       0.269727                 NaN
  1250.03        2500.00                 NaN   97.2573                 NaN            NaN            NaN   1.11345                 NaN            NaN  0.338104        1.29113                 NaN            NaN
  1248.45        2500.00                 NaN   96.7180                 NaN            NaN            NaN  0.841123       0.456944                 NaN  0.447097        1.53680                 NaN            NaN
  1246.87        2500.00                 NaN   94.4974                 NaN            NaN            NaN  0.142124        1.74517                 NaN  0.727529        2.88774                 NaN            NaN
  1245.28        2500.00                 NaN   98.5701                 NaN            NaN            NaN  0.375119       0.437811                 NaN  0.188643       0.421763       0.660085E-002            NaN
  1243.70        2500.00                 NaN   96.1835                 NaN            NaN            NaN   1.39150       0.582129E-004            NaN  0.525848        1.81575       0.833676E-001            NaN
  1242.12        2500.00                 NaN   96.5749                 NaN            NaN            NaN   1.12088       0.153582                 NaN  0.506650        1.56498       0.790460E-001            NaN
  1240.54        2500.00                 NaN   97.7560                 NaN            NaN            NaN  0.732138                 NaN            NaN  0.253577        1.24808       0.101637E-001            NaN
  1238.95        2500.00                 NaN   97.4995                 NaN            NaN            NaN  0.957595                 NaN            NaN  0.334859        1.15628       0.517291E-001            NaN
  1237.37        2500.00                 NaN   95.8462                 NaN            NaN            NaN   1.31381                 NaN            NaN  0.559014        2.19764       0.833099E-001            NaN
  1235.79        2500.00                 NaN   97.5878                 NaN            NaN            NaN  0.868915                 NaN            NaN  0.165441        1.27834       0.995473E-001            NaN
  1234.21        2500.00                 NaN   97.1958                 NaN            NaN            NaN   1.07053                 NaN            NaN  0.551034        1.16292       0.196865E-001            NaN
  1232.62        2500.00                 NaN   97.4586                 NaN            NaN            NaN  0.223668       0.128306       0.291756       0.223793        1.60879       0.650467E-001            NaN
  1231.04        2500.00                 NaN   96.2999                 NaN            NaN            NaN  0.793688                 NaN            NaN  0.513211        1.25494       0.749506E-001   1.06335     
  1229.46        2500.00                 NaN   91.9704                 NaN            NaN            NaN  0.514418        1.53499                 NaN  0.750363        3.57003       0.360921E-001   1.62373     
  1227.88        2500.00                 NaN            NaN            NaN            NaN  0.127046E-005   11.4337        4.69060                 NaN   8.59885        43.2180        1.09559        30.9632     
  1226.29        2500.00                 NaN            NaN            NaN            NaN            NaN  0.235757        15.8786                 NaN   8.60311        43.2252        1.09708        30.9603     
  1224.71        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8362        5.04444       0.124636        8.51994        43.3940        1.13070        30.9501     
  1223.13        2500.00                 NaN            NaN            NaN            NaN            NaN   3.30642        12.5965       0.129228E-004   8.47428        43.5301        1.15551        30.9372     
  1221.55        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9489        5.05826                 NaN   8.52907        43.3844        1.12923        30.9501     
  1219.96        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9833        5.02507       0.101535E-003   8.53392        43.3791        1.12838        30.9501     
  1218.38        2500.00                 NaN            NaN            NaN            NaN            NaN  0.763113E-001   12.4575        3.51434        8.58982        43.2776        1.12923        30.9552     
  1216.80        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9415        5.06211       0.633343E-005   8.54213        43.3761        1.12922        30.9489     
  1215.22        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9750        5.03012                 NaN   8.54695        43.3706        1.12833        30.9490     
  1213.63        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8217        5.19780       0.327669E-005   8.54460        43.3559        1.12567        30.9544     
  1212.05        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1460        4.86962                 NaN   8.55811        43.3520        1.12401        30.9503     
  1210.47        2500.00                 NaN            NaN            NaN            NaN  0.188118E-005   11.1780        4.83849       0.635639E-003   8.56296        43.3465        1.12311        30.9504     
  1208.89        2500.00                 NaN            NaN            NaN            NaN  0.196212E-005   11.2075        4.81040       0.707424E-003   8.56777        43.3410        1.12221        30.9505     
  1207.31        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1408        4.87309       0.132765E-004   8.57104        43.3421        1.12340        30.9495     
  1205.72        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1726        4.84297       0.208757E-005   8.57585        43.3365        1.12245        30.9496     
  1204.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2021        4.81509       0.212485E-005   8.58051        43.3311        1.12154        30.9497     
  1202.56        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2336        4.78533       0.204609E-005   8.58525        43.3254        1.12060        30.9498     
  1200.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2642        4.75646       0.208823E-005   8.58997        43.3198        1.11959        30.9499     
  1199.39        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2937        4.72886       0.208995E-005   8.59476        43.3141        1.11859        30.9500     
  1197.81        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3245        4.69989       0.209030E-005   8.59961        43.3083        1.11758        30.9502     
  1196.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3494        4.67682       0.222601E-005   8.60435        43.3026        1.11659        30.9503     
  1194.65        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3886        4.63980       0.201939E-005   8.60867        43.2970        1.11543        30.9505     
  1193.06        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4070        4.62274       0.209421E-005   8.61385        43.2912        1.11462        30.9506     
  1191.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4341        4.59758       0.204040E-005   8.61862        43.2854        1.11359        30.9508     
  1189.90        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4653        4.56685       0.207244E-005   8.62406        43.2804        1.11289        30.9505     
  1188.32        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4967        4.53694       0.114822E-004   8.62893        43.2747        1.11208        30.9507     
  1186.73        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6084        4.43393       0.576192E-003   8.63510        43.2613        1.10861        30.9521     
  1185.15        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6328        4.41108       0.693803E-003   8.63985        43.2557        1.10765        30.9522     
  1183.57        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6625        4.38378       0.352950E-003   8.64473        43.2497        1.10655        30.9524     
  1181.99        2500.00                 NaN            NaN            NaN            NaN            NaN   2.93666        13.0144       0.445870E-004   8.61082        43.3710        1.12816        30.9390     
  1180.40        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7066        4.34327       0.962954E-003   8.65420        43.2372        1.10477        30.9530     
  1178.82        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7358        4.31654       0.209271E-004   8.65894        43.2323        1.10346        30.9530     
  1177.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7602        4.29382       0.546817E-005   8.66373        43.2267        1.10239        30.9532     
  1175.66        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7822        4.27384                 NaN   8.66844        43.2208        1.10133        30.9534     
  1174.07        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8054        4.25266       0.134518E-004   8.67317        43.2149        1.10025        30.9536     
  1172.49        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8286        4.23164       0.247044E-004   8.67790        43.2089        1.09917        30.9538     
  1170.91        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8508        4.21155       0.257514E-004   8.68261        43.2030        1.09808        30.9540     
  1169.33        2500.00                 NaN            NaN            NaN            NaN            NaN   8.19116        7.94677                 NaN   8.73402        43.0977        1.07274        30.9577     
  1167.74        2500.00                 NaN            NaN            NaN            NaN            NaN   8.27712        7.86257                 NaN   8.73804        43.0926        1.07181        30.9579     
  1166.16        2500.00                 NaN            NaN            NaN            NaN            NaN   8.35028        7.79130                 NaN   8.74211        43.0874        1.07084        30.9581     
  1164.58        2500.00                 NaN            NaN            NaN            NaN            NaN   8.43335        7.71002                 NaN   8.74611        43.0823        1.06991        30.9583     
  1163.00        2500.00                 NaN            NaN            NaN            NaN            NaN   8.49216        7.65328                 NaN   8.75020        43.0769        1.06889        30.9586     
  1161.41        2500.00                 NaN            NaN            NaN            NaN            NaN  0.729907E-005   11.9694        4.10623        8.71059        43.1668        1.09142        30.9555     
  1159.83        2500.00                 NaN            NaN            NaN            NaN            NaN   8.68295        7.46588                 NaN   8.75798        43.0671        1.06710        30.9590     
  1158.25        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76628        7.38438                 NaN   8.76189        43.0620        1.06617        30.9593     
  1156.67        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0225        4.06000       0.652246E-004   8.72447        43.1486        1.08801        30.9564     
  1155.08        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3298        1.80193        3.99156        8.75152        43.0924        1.07440        30.9584     
  1153.50        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5971        2.07444        3.44897        8.75293        43.0931        1.07493        30.9585     
  1151.92        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8133        2.29558        3.00992        8.75492        43.0926        1.07514        30.9586     
  1150.34        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0886        4.00351       0.241051E-004   8.74284        43.1241        1.08338        30.9576     
  1148.75        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1017        3.99277       0.230387E-004   8.74737        43.1179        1.08221        30.9580     
  1147.17        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3342        2.83481        1.94696        8.76242        43.0876        1.07497        30.9591     
  1145.59        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4440        2.93659        1.73577        8.76571        43.0841        1.07445        30.9594     
  1144.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5381        3.02079        1.55830        8.76919        43.0801        1.07384        30.9597     
  1142.42        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6139        3.07761        1.42691        8.77296        43.0756        1.07306        30.9600     
  1140.84        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7678        3.27459        1.07515        8.77556        43.0738        1.07297        30.9602     
  1139.26        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8255        1.64184        3.67814        8.79312        43.0359        1.06380        30.9617     
  1137.68        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0948        2.00691        3.04009        8.79417        43.0376        1.06460        30.9618     
  1136.09        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2967        2.27854        2.56446        8.79609        43.0374        1.06488        30.9620     
  1134.51        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4386        2.46248        2.23806        8.79877        43.0352        1.06471        30.9622     
  1132.93        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5667        2.62937        1.94271        8.80167        43.0326        1.06442        30.9625     
  1131.35        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6830        2.80039        1.65521        8.80456        43.0299        1.06411        30.9628     
  1129.76        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7637        2.90901        1.46672        8.80796        43.0260        1.06349        30.9631     
  1128.18        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1625        6.01366                 NaN   8.83009        42.9775        1.05216        30.9642     
  1126.60        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8981        3.07580        1.16792        8.81527        43.0172        1.06197        30.9638     
  1125.02        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8743        2.97221        1.29916        8.82016        43.0094        1.06038        30.9643     
  1123.43        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5409        5.64896                 NaN   8.84353        42.9542        1.04622        30.9662     
  1121.85        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6540        5.53750                 NaN   8.84656        42.9489        1.04587        30.9672     
  1120.27        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5022        1.90942        2.75600        8.84650        42.9677        1.05200        30.9662     
  1118.69        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7640        5.43159                 NaN   8.85395        42.9383        1.04402        30.9681     
  1117.10        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2899        3.78884       0.688334E-001   8.83653        42.9921        1.05776        30.9660     
  1115.52        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2400        3.90392                 NaN   8.83806        42.9934        1.05895        30.9656     
  1113.94        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2375        3.90916                 NaN   8.84215        42.9873        1.05777        30.9661     
  1112.36        2500.00                 NaN            NaN            NaN            NaN            NaN  0.133780E-004   12.2443        3.90520        8.84647        42.9809        1.05652        30.9666     
  1110.77        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2371        3.87740       0.381412E-001   8.85090        42.9741        1.05518        30.9671     
  1109.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8216        5.37834                 NaN   8.87698        42.9202        1.03686        30.9660     
  1107.61        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5096        4.70538                 NaN   8.86679        42.9070        1.04005        30.9711     
  1106.03        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2565        3.90423       0.374042E-004   8.86336        42.9557        1.05155        30.9687     
  1104.44        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2604        3.90320       0.246214E-004   8.86760        42.9493        1.05029        30.9692     
  1102.86        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2624        3.90402       0.413640E-004   8.87179        42.9430        1.04904        30.9697     
  1101.28        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2627        3.90442       0.222016E-002   8.87599        42.9366        1.04778        30.9703     
  1099.70        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2654        3.90684                 NaN   8.88014        42.9303        1.04655        30.9708     
  1098.11        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2672        3.90790       0.207255E-005   8.88431        42.9239        1.04529        30.9714     
  1096.53        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2689        3.90910                 NaN   8.88849        42.9175        1.04402        30.9719     
  1094.95        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2695        3.91144                 NaN   8.89262        42.9112        1.04277        30.9725     
  1093.37        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2715        3.91244                 NaN   8.89680        42.9047        1.04149        30.9731     
  1091.78        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2719        3.91492                 NaN   8.90094        42.8984        1.04023        30.9737     
  1090.20        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2716        3.91814                 NaN   8.90503        42.8920        1.03897        30.9743     
  1088.62        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2709        3.92182                 NaN   8.90913        42.8856        1.03772        30.9748     
  1087.04        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2696        3.92601                 NaN   8.91320        42.8792        1.03647        30.9755     
  1085.45        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2681        3.93051                 NaN   8.91726        42.8729        1.03521        30.9761     
  1083.87        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3408        3.86713                 NaN   8.92428        42.8586        1.03158        30.9776     
  1082.29        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3426        3.86840                 NaN   8.92847        42.8521        1.03027        30.9782     
  1080.71        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3399        3.87411                 NaN   8.93252        42.8456        1.02901        30.9788     
  1079.12        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3366        3.88038                 NaN   8.93655        42.8393        1.02775        30.9795     
  1077.54        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3333        3.88670                 NaN   8.94056        42.8328        1.02650        30.9801     
  1075.96        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3339        3.88918                 NaN   8.94470        42.8263        1.02519        30.9807     
  1074.38        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3293        3.89680       0.198257E-005   8.94868        42.8199        1.02394        30.9814     
  1072.79        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3257        3.90347                 NaN   8.95268        42.8134        1.02268        30.9821     
  1071.21        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3213        3.91089                 NaN   8.95666        42.8070        1.02142        30.9827     
  1069.63        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3167        3.91854                 NaN   8.96063        42.8006        1.02016        30.9834     
  1068.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3153        3.92298                 NaN   8.96470        42.7940        1.01886        30.9841     
  1066.46        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3112        3.93019                 NaN   8.96868        42.7875        1.01760        30.9848     
  1064.88        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3074        3.93705                 NaN   8.97266        42.7810        1.01632        30.9855     
  1063.30        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3028        3.94476                 NaN   8.97663        42.7745        1.01506        30.9862     
  1061.72        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2998        3.95094                 NaN   8.98065        42.7680        1.01377        30.9869     
  1060.13        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2949        3.95891                 NaN   8.98458        42.7615        1.01251        30.9876     
  1058.55        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2893        3.96759                 NaN   8.98849        42.7550        1.01125        30.9883     
  1056.97        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2841        3.97594                 NaN   8.99242        42.7485        1.00998        30.9891     
  1055.39        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2788        3.98431                 NaN   8.99634        42.7420        1.00872        30.9898     
  1053.80        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2747        3.99158                 NaN   9.00030        42.7354        1.00743        30.9905     
  1052.22        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2678        4.00161                 NaN   9.00417        42.7289        1.00619        30.9913     
  1050.64        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2612        4.01134                 NaN   9.00803        42.7224        1.00493        30.9921     
  1049.06        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9949        5.32594                 NaN   9.02433        42.6736       0.989710        30.9915     
  1047.47        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0945        5.22653                 NaN   9.02682        42.6703       0.989557        30.9924     
  1045.89        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1572        5.16503                 NaN   9.02973        42.6658       0.989044        30.9932     
  1044.31        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2160        5.10767                 NaN   9.03282        42.6611       0.988418        30.9940     
  1042.73        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2574        5.06810                 NaN   9.03602        42.6560       0.987663        30.9949     
  1041.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2978        5.02967                 NaN   9.03933        42.6507       0.986849        30.9957     
  1039.56        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3308        4.99881                 NaN   9.04270        42.6452       0.985977        30.9965     
  1037.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3604        4.97142                 NaN   9.04612        42.6396       0.985063        30.9974     
  1036.40        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3894        4.94480                 NaN   9.04961        42.6339       0.984112        30.9982     
  1034.81        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4100        4.92666                 NaN   9.05307        42.6281       0.983135        30.9991     
  1033.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4284        4.91073                 NaN   9.05655        42.6222       0.982140        30.9999     
  1031.65        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4512        4.89048                 NaN   9.06015        42.6162       0.981108        31.0008     
  1030.07        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4693        4.87506                 NaN   9.06372        42.6102       0.980061        31.0016     
  1028.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4854        4.86164                 NaN   9.06731        42.6041       0.979005        31.0025     
  1026.90        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5012        4.84858                 NaN   9.07092        42.5980       0.977931        31.0034     
  1025.32        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5114        4.84117                 NaN   9.07449        42.5918       0.976855        31.0043     
  1023.74        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5270        4.82842                 NaN   9.07817        42.5855       0.975737        31.0052     
  1022.15        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5384        4.81985                 NaN   9.08181        42.5793       0.974629        31.0061     
  1020.57        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5498        4.81131                 NaN   9.08548        42.5729       0.973502        31.0070     
  1018.99        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5574        4.80664                 NaN   9.08910        42.5666       0.972382        31.0079     
  1017.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5679        4.79918                 NaN   9.09281        42.5601       0.971231        31.0088     
  1015.82        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5775        4.79253                 NaN   9.09652        42.5537       0.970069        31.0097     
  1014.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5841        4.78899                 NaN   9.10018        42.5472       0.968917        31.0106     
  1012.66        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5920        4.78414                 NaN   9.10389        42.5407       0.967744        31.0115     
  1011.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5984        4.78077                 NaN   9.10759        42.5341       0.966571        31.0125     
  1009.49        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6048        4.77756                 NaN   9.11132        42.5275       0.965385        31.0134     
  1007.91        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6082        4.77686                 NaN   9.11484        42.5215       0.964287        31.0143     
  1006.33        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6162        4.77201                 NaN   9.11864        42.5148       0.963067        31.0153     
  1004.75        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6208        4.77059                 NaN   9.12239        42.5081       0.961863        31.0163     
  1003.16        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6262        4.76845                 NaN   9.12616        42.5013       0.960642        31.0172     
  1001.58        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6297        4.76819                 NaN   9.12990        42.4946       0.959429        31.0182     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6326        4.76863                 NaN   9.13364        42.4878       0.958214        31.0192     
