|6.6.6
Archiving\03_Data\eqfracLP/QFM/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1248.79        500.000       0.291636        96.1662                 NaN            NaN            NaN  0.533844       0.493948       0.478650        2.03573                 NaN            NaN
  1247.40        500.000       0.283783        96.3330                 NaN            NaN            NaN  0.459871       0.515363       0.458042        1.94994                 NaN            NaN
  1246.00        500.000       0.276091        96.4849                 NaN            NaN            NaN  0.429011       0.499139       0.439281        1.87154                 NaN            NaN
  1244.60        500.000       0.268891        96.6262                 NaN            NaN            NaN  0.483378       0.400479       0.421534        1.79949                 NaN            NaN
  1243.20        500.000       0.372066        95.5928                 NaN            NaN            NaN  0.659062       0.390919       0.554764        2.43040                 NaN            NaN
  1241.81        500.000       0.154600        97.9013                 NaN            NaN            NaN  0.343355       0.293093       0.259215        1.04841                 NaN            NaN
  1240.41        500.000       0.235623        97.1761                 NaN            NaN            NaN  0.312220       0.414360       0.351642        1.51008                 NaN            NaN
  1239.01        500.000       0.267085        96.8229                 NaN            NaN            NaN  0.305261       0.495284       0.398261        1.71116                 NaN            NaN
  1237.61        500.000       0.216188        97.4692                 NaN            NaN            NaN  0.362882       0.277829       0.313690        1.36023                 NaN            NaN
  1236.21        500.000       0.245604        97.1615                 NaN            NaN            NaN  0.271918       0.428580       0.354026        1.53840                 NaN            NaN
  1234.82        500.000       0.231734        97.4143                 NaN            NaN            NaN  0.227064       0.399218       0.321214        1.40651                 NaN            NaN
  1233.42        500.000       0.201720        97.5760                 NaN            NaN            NaN  0.366155       0.245018       0.300525        1.31054                 NaN            NaN
  1232.02        500.000       0.345857        96.0461                 NaN            NaN            NaN  0.382460       0.602601       0.496095        2.12693                 NaN            NaN
  1230.62        500.000       0.343030E-001   99.5442                 NaN            NaN            NaN  0.548947E-001  0.511166E-001  0.499441E-001  0.265516                 NaN            NaN
  1229.23        500.000       0.139704        98.6230                 NaN            NaN            NaN  0.349751                 NaN  0.158560       0.728992                 NaN            NaN
  1227.83        500.000       0.690965        92.8334                 NaN            NaN            NaN   1.07151       0.503407       0.881331        4.01940                 NaN            NaN
  1226.43        500.000                 NaN  100.0000       0.193413E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1225.03        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1223.64        500.000                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.124700E-005            NaN            NaN
  1222.24        500.000       0.249287        96.1414                 NaN            NaN            NaN  0.422283       0.527690       0.466005        2.14442       0.488778E-001            NaN
  1220.84        500.000       0.212614        96.4670                 NaN            NaN            NaN  0.345551       0.512834       0.423793        1.97707       0.611520E-001            NaN
  1219.44        500.000       0.742123E-001   99.2155                 NaN            NaN            NaN  0.839162E-001  0.102951       0.109351       0.414102                 NaN            NaN
  1218.04        500.000       0.238187        97.2811                 NaN            NaN            NaN  0.222340       0.443392       0.356041        1.43038       0.285324E-001            NaN
  1216.65        500.000       0.972242E-001   98.1271                 NaN            NaN            NaN  0.189762       0.270666       0.228820        1.03809       0.483140E-001            NaN
  1215.25        500.000       0.184799        97.5609                 NaN            NaN            NaN  0.385797                 NaN  0.246235        1.62232                 NaN            NaN
  1213.85        500.000                 NaN   99.8805                 NaN            NaN            NaN  0.235549E-001  0.846833E-001            NaN  0.255593E-003  0.109707E-001            NaN
  1212.45        500.000       0.794427E-001   98.8951                 NaN            NaN            NaN  0.140755                 NaN  0.148679       0.729965       0.605174E-002            NaN
  1211.06        500.000       0.174790        95.6056                 NaN            NaN            NaN  0.545224       0.655041       0.512158        2.36877       0.138439                 NaN
  1209.66        500.000       0.427297E-002   99.4414                 NaN            NaN            NaN  0.971389E-002  0.917799E-001  0.422368E-001  0.390635       0.199481E-001            NaN
  1208.26        500.000       0.332022E-002   99.9294                 NaN            NaN            NaN  0.597915E-002  0.106259E-001  0.794310E-002  0.406753E-001  0.202347E-002            NaN
  1206.86        500.000                 NaN   99.4527                 NaN            NaN            NaN  0.810478E-001  0.621077E-001  0.625189E-001  0.313178       0.284128E-001            NaN
  1205.46        500.000       0.112794        97.5718                 NaN            NaN            NaN  0.335833                 NaN  0.264228        1.21605                 NaN  0.499308     
  1204.07        500.000       0.190750        97.5379                 NaN            NaN            NaN  0.600079                 NaN  0.258519        1.37258       0.401773E-001            NaN
  1202.67        500.000       0.178161        98.5708                 NaN            NaN            NaN  0.294835E-001  0.221145       0.170890       0.829528                 NaN            NaN
  1201.27        500.000       0.365208        91.0531                 NaN            NaN            NaN  0.685530       0.105016       0.726503        3.58086       0.238173E-001   3.45997     
  1199.87        500.000        1.16172        77.1909                 NaN            NaN            NaN   1.80919                 NaN   1.83910        9.00069                 NaN   8.99838     
  1198.48        500.000                 NaN   98.9939                 NaN            NaN            NaN  0.837541E-001            NaN  0.789174E-001  0.410079       0.386563E-001  0.394694     
  1197.08        500.000       0.493134E-001   98.7088                 NaN            NaN            NaN  0.121153                 NaN  0.102586       0.525831       0.101147E-001  0.482217     
  1195.68        500.000       0.170003        96.6533                 NaN            NaN            NaN  0.257852       0.526063E-005  0.268621        1.32443                 NaN   1.32582     
  1194.28        500.000       0.735231        84.8478                 NaN            NaN            NaN   1.17139                 NaN   1.20972        6.05627                 NaN   5.97962     
  1192.89        500.000       0.869933        81.4978                 NaN            NaN            NaN  0.888465E-001   1.26340        1.46615        7.45695                 NaN   7.35696     
  1191.49        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.09        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1188.69        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1187.29        500.000        2.29206        45.3722                 NaN            NaN            NaN   3.49572                 NaN   4.02506        22.9453       0.637344E-001   21.8059     
  1185.90        500.000        3.91593                 NaN            NaN            NaN            NaN   5.66800                 NaN   7.08882        42.7204       0.157713        40.4492     
  1184.50        500.000        3.88040                 NaN            NaN            NaN            NaN   5.72268                 NaN   7.09324        42.7012       0.166894        40.4356     
  1183.10        500.000        3.87187                 NaN            NaN            NaN            NaN   5.72331                 NaN   7.09434        42.6997       0.175405        40.4354     
  1181.70        500.000        3.86402                 NaN            NaN            NaN            NaN   5.72321                 NaN   7.09551        42.6980       0.183647        40.4356     
  1180.31        500.000        3.85607                 NaN            NaN            NaN            NaN   5.72335                 NaN   7.09658        42.6963       0.191886        40.4358     
  1178.91        500.000        3.88800                 NaN            NaN            NaN            NaN   5.66840                 NaN   7.09032        42.7158       0.186899        40.4506     
  1177.51        500.000        3.88814                 NaN            NaN            NaN            NaN   5.66835                 NaN   7.09057        42.7153       0.186845        40.4508     
  1176.11        500.000        3.88828                 NaN            NaN            NaN            NaN   5.66831                 NaN   7.09083        42.7149       0.186790        40.4509     
  1174.71        500.000        3.88842                 NaN            NaN            NaN            NaN   5.66827                 NaN   7.09108        42.7144       0.186736        40.4511     
  1173.32        500.000        3.84697                 NaN            NaN            NaN            NaN   5.66567                 NaN   7.09137        42.7171       0.229848        40.4490     
  1171.92        500.000        3.83929                 NaN            NaN            NaN            NaN   5.66540                 NaN   7.09165        42.7168       0.237877        40.4490     
  1170.52        500.000        3.83160                 NaN            NaN            NaN            NaN   5.66513                 NaN   7.09193        42.7165       0.245907        40.4489     
  1169.12        500.000        3.82392                 NaN            NaN            NaN            NaN   5.66485                 NaN   7.09221        42.7162       0.253934        40.4489     
  1167.73        500.000        3.81624                 NaN            NaN            NaN            NaN   5.66458                 NaN   7.09248        42.7159       0.261959        40.4489     
  1166.33        500.000        3.80856                 NaN            NaN            NaN            NaN   5.66430                 NaN   7.09276        42.7156       0.269980        40.4488     
  1164.93        500.000        3.80089                 NaN            NaN            NaN            NaN   5.66401                 NaN   7.09303        42.7153       0.277994        40.4488     
  1163.53        500.000        3.79321                 NaN            NaN            NaN            NaN   5.66373                 NaN   7.09330        42.7150       0.286005        40.4487     
  1162.14        500.000        3.78567                 NaN            NaN            NaN            NaN   5.66341                 NaN   7.09358        42.7148       0.293891        40.4487     
  1160.74        500.000        3.77838                 NaN            NaN            NaN            NaN   5.66305                 NaN   7.09385        42.7145       0.301549        40.4487     
  1159.34        500.000        3.77108                 NaN            NaN            NaN            NaN   5.66269                 NaN   7.09412        42.7142       0.309204        40.4487     
  1157.94        500.000        3.76380                 NaN            NaN            NaN            NaN   5.66232                 NaN   7.09440        42.7140       0.316849        40.4486     
  1156.54        500.000        3.75652                 NaN            NaN            NaN            NaN   5.66196                 NaN   7.09467        42.7138       0.324484        40.4486     
  1155.15        500.000        3.74924                 NaN            NaN            NaN            NaN   5.66159                 NaN   7.09494        42.7135       0.332116        40.4486     
  1153.75        500.000        3.74197                 NaN            NaN            NaN            NaN   5.66122                 NaN   7.09521        42.7133       0.339735        40.4485     
  1152.35        500.000        3.73471                 NaN            NaN            NaN            NaN   5.66085                 NaN   7.09548        42.7131       0.347343        40.4485     
  1150.95        500.000        3.72747                 NaN            NaN            NaN            NaN   5.66047                 NaN   7.09576        42.7129       0.354938        40.4485     
  1149.56        500.000        3.72024                 NaN            NaN            NaN            NaN   5.66009                 NaN   7.09603        42.7127       0.362511        40.4484     
  1148.16        500.000        3.71308                 NaN            NaN            NaN            NaN   5.65970                 NaN   7.09630        42.7125       0.370014        40.4484     
  1146.76        500.000        3.70594                 NaN            NaN            NaN            NaN   5.65930                 NaN   7.09657        42.7123       0.377504        40.4484     
  1145.36        500.000        3.69878                 NaN            NaN            NaN            NaN   5.65897                 NaN   7.09680        42.7121       0.385004        40.4483     
  1143.97        500.000        3.69161                 NaN            NaN            NaN            NaN   5.66199                 NaN   7.09888        42.7070       0.391500        40.4490     
  1142.57        500.000        3.68328                 NaN            NaN            NaN            NaN   5.64961                 NaN   7.09734        42.7280       0.400033        40.4417     
  1141.17        500.000        3.68327                 NaN            NaN            NaN            NaN   5.64961                 NaN   7.09734        42.7280       0.400040        40.4417     
  1139.77        500.000        3.68327                 NaN            NaN            NaN            NaN   5.64961                 NaN   7.09734        42.7280       0.400047        40.4417     
  1138.37        500.000        3.68326                 NaN            NaN            NaN            NaN   5.64961                 NaN   7.09734        42.7280       0.400055        40.4417     
  1136.98        500.000        3.65318                 NaN            NaN            NaN            NaN   5.65097                 NaN   7.10026        42.7247       0.429896        40.4410     
  1135.58        500.000        3.65320                 NaN            NaN            NaN            NaN   5.65099                 NaN   7.10033        42.7245       0.429883        40.4411     
  1134.18        500.000        3.65323                 NaN            NaN            NaN            NaN   5.65101                 NaN   7.10040        42.7244       0.429870        40.4411     
  1132.78        500.000        3.63319                 NaN            NaN            NaN            NaN   5.70109                 NaN   7.13179        42.6356       0.440158        40.4582     
  1131.39        500.000        3.62077                 NaN            NaN            NaN            NaN   5.70342                 NaN   7.13387        42.6348       0.451085        40.4560     
  1129.99        500.000        3.64640                 NaN            NaN            NaN            NaN   5.65009                 NaN   7.15544        42.6007       0.458170        40.4892     
  1128.59        500.000        3.63972                 NaN            NaN            NaN            NaN   5.64970                 NaN   7.15586        42.6002       0.465203        40.4893     
  1127.19        500.000        3.63308                 NaN            NaN            NaN            NaN   5.64928                 NaN   7.15629        42.5998       0.472207        40.4894     
  1125.79        500.000        3.62996                 NaN            NaN            NaN            NaN   5.63283                 NaN   7.16878        42.5962       0.480199        40.4921     
  1124.40        500.000        3.61998                 NaN            NaN            NaN            NaN   5.64844                 NaN   7.15715        42.5989       0.486023        40.4895     
  1123.00        500.000        3.61347                 NaN            NaN            NaN            NaN   5.64801                 NaN   7.15758        42.5984       0.492890        40.4896     
  1121.60        500.000        3.60704                 NaN            NaN            NaN            NaN   5.64757                 NaN   7.15802        42.5980       0.499685        40.4897     
  1120.20        500.000        3.60064                 NaN            NaN            NaN            NaN   5.64712                 NaN   7.15846        42.5976       0.506441        40.4898     
  1118.81        500.000        3.59427                 NaN            NaN            NaN            NaN   5.64666                 NaN   7.15890        42.5972       0.513167        40.4898     
  1117.41        500.000        3.58794                 NaN            NaN            NaN            NaN   5.64621                 NaN   7.15934        42.5967       0.519862        40.4899     
  1116.01        500.000        3.58169                 NaN            NaN            NaN            NaN   5.64573                 NaN   7.15978        42.5963       0.526475        40.4900     
  1114.61        500.000        3.57547                 NaN            NaN            NaN            NaN   5.64526                 NaN   7.16023        42.5959       0.533056        40.4901     
  1113.22        500.000        3.56928                 NaN            NaN            NaN            NaN   5.64478                 NaN   7.16068        42.5955       0.539604        40.4902     
  1111.82        500.000        3.56313                 NaN            NaN            NaN            NaN   5.64429                 NaN   7.16113        42.5951       0.546120        40.4903     
  1110.42        500.000        3.57951                 NaN            NaN            NaN            NaN   5.63158                 NaN   7.16996        42.5961       0.532011        40.4908     
  1109.02        500.000        3.55091                 NaN            NaN            NaN            NaN   5.64332                 NaN   7.16204        42.5942       0.559051        40.4904     
  1107.62        500.000        3.54487                 NaN            NaN            NaN            NaN   5.64284                 NaN   7.16249        42.5938       0.565441        40.4905     
  1106.23        500.000        3.53883                 NaN            NaN            NaN            NaN   5.64233                 NaN   7.16296        42.5934       0.571842        40.4906     
  1104.83        500.000        3.53284                 NaN            NaN            NaN            NaN   5.64183                 NaN   7.16343        42.5930       0.578184        40.4907     
  1103.43        500.000        3.52698                 NaN            NaN            NaN            NaN   5.64131                 NaN   7.16389        42.5926       0.584408        40.4908     
  1102.03        500.000        3.52124                 NaN            NaN            NaN            NaN   5.64076                 NaN   7.16435        42.5922       0.590521        40.4909     
  1100.64        500.000        3.51553                 NaN            NaN            NaN            NaN   5.64020                 NaN   7.16482        42.5918       0.596599        40.4910     
  1099.24        500.000        3.50985                 NaN            NaN            NaN            NaN   5.63965                 NaN   7.16529        42.5914       0.602642        40.4911     
  1097.84        500.000        3.50421                 NaN            NaN            NaN            NaN   5.63909                 NaN   7.16576        42.5910       0.608650        40.4913     
  1096.44        500.000        3.49861                 NaN            NaN            NaN            NaN   5.63853                 NaN   7.16623        42.5906       0.614621        40.4914     
  1095.04        500.000        3.49303                 NaN            NaN            NaN            NaN   5.63796                 NaN   7.16670        42.5903       0.620557        40.4915     
  1093.65        500.000        3.48109                 NaN            NaN            NaN            NaN   5.67194                 NaN   7.16405        42.5830       0.617533        40.4824     
  1092.25        500.000        3.48200                 NaN            NaN            NaN            NaN   5.63683                 NaN   7.16766        42.5895       0.632317        40.4917     
  1090.85        500.000        3.47653                 NaN            NaN            NaN            NaN   5.63626                 NaN   7.16814        42.5891       0.638143        40.4918     
  1089.45        500.000        3.47128                 NaN            NaN            NaN            NaN   5.63563                 NaN   7.16862        42.5887       0.643772        40.4920     
  1088.06        500.000        3.46608                 NaN            NaN            NaN            NaN   5.63500                 NaN   7.16910        42.5884       0.649358        40.4921     
  1086.66        500.000        3.46091                 NaN            NaN            NaN            NaN   5.63437                 NaN   7.16958        42.5880       0.654908        40.4922     
  1085.26        500.000        3.45583                 NaN            NaN            NaN            NaN   5.63375                 NaN   7.17006        42.5876       0.660369        40.4924     
  1083.86        500.000        3.44679                 NaN            NaN            NaN            NaN   5.66386                 NaN   7.17291        42.5701       0.658074        40.4883     
  1082.47        500.000        3.44581                 NaN            NaN            NaN            NaN   5.63310                 NaN   7.17107        42.5863       0.670965        40.4927     
  1081.07        500.000        3.44062                 NaN            NaN            NaN            NaN   5.63307                 NaN   7.17179        42.5855       0.676280        40.4928     
  1079.67        500.000        3.43532                 NaN            NaN            NaN            NaN   5.63303                 NaN   7.17193        42.5842       0.682164        40.4934     
  1078.27        500.000        3.43125                 NaN            NaN            NaN            NaN   5.63178                 NaN   7.17297        42.5842       0.686498        40.4934     
  1076.87        500.000        3.42612                 NaN            NaN            NaN            NaN   5.63114                 NaN   7.17329        42.5838       0.692087        40.4936     
  1075.48        500.000        3.42119                 NaN            NaN            NaN            NaN   5.63065                 NaN   7.17387        42.5830       0.697419        40.4938     
  1074.08        500.000        3.41675                 NaN            NaN            NaN            NaN   5.63009                 NaN   7.17448        42.5824       0.702201        40.4940     
  1072.68        500.000        3.41202                 NaN            NaN            NaN            NaN   5.62958                 NaN   7.17511        42.5817       0.707310        40.4943     
  1071.28        500.000        3.30397                 NaN            NaN            NaN            NaN   5.54601       0.276534        7.20600        42.5187       0.712550        40.4362     
  1069.89        500.000        3.40651                 NaN            NaN            NaN            NaN   5.64891                 NaN   7.18554        42.5497       0.709530        40.4999     
  1068.49        500.000        3.40350                 NaN            NaN            NaN            NaN   5.64656                 NaN   7.18625        42.5483       0.714165        40.5012     
  1067.09        500.000        3.39954                 NaN            NaN            NaN            NaN   5.64506                 NaN   7.18753        42.5464       0.719189        40.5023     
  1065.69        500.000        3.39091                 NaN            NaN            NaN            NaN   5.63928       0.121714E-001   7.18983        42.5427       0.724429        40.5007     
  1064.30        500.000        3.37929                 NaN            NaN            NaN            NaN   5.63028       0.326679E-001   7.19276        42.5381       0.729745        40.4972     
  1062.90        500.000        3.31392                 NaN            NaN            NaN            NaN   5.56877       0.193393        7.20709        42.5163       0.738608        40.4619     
  1061.50        500.000        3.35201                 NaN            NaN            NaN            NaN   5.60864       0.843086E-001   7.19956        42.5273       0.740439        40.4877     
  1060.10        500.000        3.33840                 NaN            NaN            NaN            NaN   5.59797       0.110157        7.20301        42.5218       0.745673        40.4829     
  1058.70        500.000        3.30194                 NaN            NaN            NaN            NaN   5.56343       0.196952        7.21134        42.5094       0.752365        40.4646     
  1057.31        500.000        3.29921                 NaN            NaN            NaN            NaN   5.56257       0.195309        7.21248        42.5075       0.756793        40.4661     
  1055.91        500.000        3.29663                 NaN            NaN            NaN            NaN   5.56169       0.193502        7.21367        42.5056       0.761133        40.4678     
  1054.51        500.000        3.29387                 NaN            NaN            NaN            NaN  0.192357        5.56024        7.21477        42.5040       0.765505        40.4692     
  1053.11        500.000        3.28766                 NaN            NaN            NaN            NaN  0.199779        5.55628        7.21674        42.5008       0.770004        40.4687     
  1051.72        500.000        3.27596                 NaN            NaN            NaN            NaN  0.221154        5.54756        7.21985        42.4958       0.774787        40.4649     
  1050.32        500.000        3.26416                 NaN            NaN            NaN            NaN  0.243014        5.53865        7.22307        42.4907       0.779444        40.4610     
  1048.92        500.000        3.25261                 NaN            NaN            NaN            NaN  0.264307        5.53004        7.22631        42.4855       0.784052        40.4572     
  1047.52        500.000        3.24063                 NaN            NaN            NaN            NaN  0.286544        5.52111        7.22963        42.4804       0.788662        40.4530     
  1046.12        500.000        3.22913                 NaN            NaN            NaN            NaN  0.307683        5.51277        7.23280        42.4752       0.793189        40.4493     
  1044.73        500.000        3.19701                 NaN            NaN            NaN            NaN   5.48816       0.380341        7.24063        42.4624       0.798412        40.4331     
  1043.33        500.000        3.20557                 NaN            NaN            NaN            NaN  0.351126        5.49567        7.23940        42.4647       0.802257        40.4413     
  1041.93        500.000        3.17199                 NaN            NaN            NaN            NaN  0.428809        5.46918        7.24762        42.4513       0.807126        40.4240     
  1040.53        500.000        3.15945                 NaN            NaN            NaN            NaN  0.453250        5.45974        7.25117        42.4457       0.811386        40.4193     
  1039.14        500.000        3.15238                 NaN            NaN            NaN            NaN  0.463204        5.45488        7.25339        42.4424       0.815683        40.4181     
  1037.74        500.000        3.14002                 NaN            NaN            NaN            NaN  0.486482        5.44638        7.25688        42.4368       0.819888        40.4136     
  1036.34        500.000        3.12674                 NaN            NaN            NaN            NaN  0.513233        5.43619        7.26073        42.4306       0.823997        40.4085     
  1034.94        500.000        3.11311                 NaN            NaN            NaN            NaN  0.540972        5.42578        7.26462        42.4245       0.828022        40.4030     
  1033.55        500.000        3.09980                 NaN            NaN            NaN            NaN  0.567968        5.41570        7.26849        42.4183       0.831965        40.3978     
  1032.15        500.000        3.08672                 NaN            NaN            NaN            NaN  0.594251        5.40614        7.27227        42.4121       0.835850        40.3927     
  1030.75        500.000        3.08292                 NaN            NaN            NaN            NaN  0.597462        5.40385        7.27426        42.4089       0.839343        40.3933     
  1029.35        500.000        3.06095                 NaN            NaN            NaN            NaN  0.646387        5.38668        7.27986        42.4002       0.843454        40.3825     
  1027.95        500.000        3.04783                 NaN            NaN            NaN            NaN  0.673283        5.37747        7.28392        42.3934       0.846917        40.3772     
  1026.56        500.000        3.03558                 NaN            NaN            NaN            NaN  0.697699        5.36865        7.28764        42.3874       0.850562        40.3725     
  1025.16        500.000        3.02211                 NaN            NaN            NaN            NaN  0.724668        5.35929        7.29160        42.3810       0.854290        40.3670     
  1023.76        500.000        3.00982                 NaN            NaN            NaN            NaN  0.749379        5.35049        7.29537        42.3749       0.857808        40.3622     
  1022.36        500.000        2.99896                 NaN            NaN            NaN            NaN  0.771114        5.34242        7.29892        42.3693       0.861142        40.3582     
  1020.97        500.000        2.98678                 NaN            NaN            NaN            NaN  0.795658        5.33380        7.30273        42.3631       0.864548        40.3534     
  1019.57        500.000        2.97441                 NaN            NaN            NaN            NaN  0.820636        5.32523        7.30663        42.3568       0.867901        40.3484     
  1018.17        500.000        2.96242                 NaN            NaN            NaN            NaN  0.844869        5.31676        7.31045        42.3506       0.871187        40.3437     
  1016.77        500.000        2.95030                 NaN            NaN            NaN            NaN  0.869448        5.30829        7.31430        42.3444       0.874426        40.3388     
  1015.37        500.000        2.93843                 NaN            NaN            NaN            NaN  0.893534        5.29990        7.31808        42.3383       0.877620        40.3341     
  1013.98        500.000        2.92615                 NaN            NaN            NaN            NaN  0.918610        5.29150        7.32207        42.3318       0.880738        40.3291     
  1012.58        500.000        2.91396                 NaN            NaN            NaN            NaN  0.943456        5.28307        7.32595        42.3256       0.883842        40.3241     
  1011.18        500.000        2.90175                 NaN            NaN            NaN            NaN  0.968671        5.27452        7.32993        42.3192       0.886864        40.3191     
  1009.78        500.000        2.94731                 NaN            NaN            NaN            NaN  0.843943        5.31232        7.31960        42.3365       0.890416        40.3500     
  1008.39        500.000        2.87735                 NaN            NaN            NaN            NaN   1.01857        5.25827        7.33797        42.3060       0.892761        40.3091     
  1006.99        500.000        2.94051                 NaN            NaN            NaN            NaN  0.884697        5.28660        7.33239        42.3231       0.886229        40.3465     
  1005.59        500.000        2.85433                 NaN            NaN            NaN            NaN   1.06603        5.24230        7.34568        42.2936       0.898399        40.2997     
  1004.19        500.000        2.84201                 NaN            NaN            NaN            NaN   1.09163        5.23410        7.34978        42.2869       0.901142        40.2944     
  1002.80        500.000        2.89832                 NaN            NaN            NaN            NaN  0.941960        5.27769        7.33695        42.3083       0.904719        40.3321     
  1001.40        500.000        2.88788                 NaN            NaN            NaN            NaN  0.961928        5.27084        7.34055        42.3026       0.907939        40.3283     
  1000.00        500.000        2.80566                 NaN            NaN            NaN            NaN   5.20989        1.16742        7.36212        42.2667       0.909086        40.2791     
