|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/LAR/LAR_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1216.88        2500.00                 NaN            NaN            NaN   11.9431        4.17245                 NaN            NaN            NaN   8.54326        43.1714       0.955022        31.2148     
  1215.81        2500.00                 NaN            NaN            NaN   12.9237        3.22527                 NaN            NaN            NaN   8.52185        43.1281       0.973259        31.2279     
  1214.74        2500.00                 NaN            NaN            NaN   11.9809        4.13456                 NaN            NaN            NaN   8.54368        43.1631       0.958647        31.2191     
  1213.67        2500.00                 NaN            NaN            NaN   12.9658        3.16543       0.191165E-005            NaN            NaN   8.51586        43.1479       0.979190        31.2259     
  1212.61        2500.00                 NaN            NaN            NaN   7.22932        8.93741                 NaN            NaN            NaN   8.59709        43.0744       0.938914        31.2229     
  1211.54        2500.00                 NaN            NaN            NaN   13.0092        3.12788       0.188352E-005            NaN            NaN   8.51978        43.1387       0.977485        31.2270     
  1210.47        2500.00                 NaN            NaN            NaN   13.1249        3.03740                 NaN            NaN            NaN   8.52165        43.1152       0.970243        31.2306     
  1209.40        2500.00                 NaN            NaN            NaN   12.9109        3.22510                 NaN            NaN            NaN   8.52914        43.1365       0.972981        31.2254     
  1208.33        2500.00                 NaN            NaN            NaN   13.1804        2.99294                 NaN            NaN            NaN   8.52530        43.1009       0.967757        31.2327     
  1207.26        2500.00                 NaN            NaN            NaN   13.2547        2.91923                 NaN            NaN            NaN   8.52743        43.0996       0.966129        31.2328     
  1206.20        2500.00                 NaN            NaN            NaN   13.0008        3.14095                 NaN            NaN            NaN   8.53476        43.1272       0.970157        31.2261     
  1205.13        2500.00                 NaN            NaN            NaN   13.2574        2.90276                 NaN            NaN            NaN   8.55076        43.0950       0.965356        31.2288     
  1204.06        2500.00                 NaN            NaN            NaN   12.4359        3.68680       0.261965E-003            NaN            NaN   8.58203        43.1312       0.948950        31.2149     
  1202.99        2500.00                 NaN            NaN            NaN   12.4659        3.65824       0.515534E-005            NaN            NaN   8.58542        43.1271       0.948252        31.2150     
  1201.92        2500.00                 NaN            NaN            NaN   12.4999        3.62544       0.522946E-005            NaN            NaN   8.58886        43.1231       0.947534        31.2152     
  1200.85        2500.00                 NaN            NaN            NaN   12.5352        3.59143       0.522995E-005            NaN            NaN   8.59228        43.1190       0.946818        31.2153     
  1199.79        2500.00                 NaN            NaN            NaN   12.5423        3.58560       0.627113E-005            NaN            NaN   8.59546        43.1151       0.946139        31.2154     
  1198.72        2500.00                 NaN            NaN            NaN   12.5702        3.55900       0.654027E-005            NaN            NaN   8.59887        43.1110       0.945419        31.2156     
  1197.65        2500.00                 NaN            NaN            NaN   12.6173        3.51309       0.599205E-005            NaN            NaN   8.60246        43.1068       0.944692        31.2157     
  1196.58        2500.00                 NaN            NaN            NaN   12.6382        3.49352       0.646580E-005            NaN            NaN   8.60572        43.1029       0.943919        31.2158     
  1195.51        2500.00                 NaN            NaN            NaN   12.6602        3.47296       0.690262E-005            NaN            NaN   8.60900        43.0986       0.943197        31.2160     
  1194.44        2500.00                 NaN            NaN            NaN   12.6778        3.45664       0.757347E-005            NaN            NaN   8.61218        43.0944       0.942716        31.2162     
  1193.38        2500.00                 NaN            NaN            NaN   12.7017        3.43417       0.803029E-005            NaN            NaN   8.61543        43.0906       0.941721        31.2163     
  1192.31        2500.00                 NaN            NaN            NaN   12.7399        3.39744       0.764982E-005            NaN            NaN   8.61891        43.0864       0.940954        31.2165     
  1191.24        2500.00                 NaN            NaN            NaN   12.7691        3.36959       0.769910E-005            NaN            NaN   8.62227        43.0822       0.940201        31.2166     
  1190.17        2500.00                 NaN            NaN            NaN   12.4864        3.65447       0.181626E-005            NaN            NaN   8.62245        43.0796       0.939876        31.2172     
  1189.10        2500.00                 NaN            NaN            NaN   12.5158        3.62686       0.180122E-005            NaN            NaN   8.62158        43.0790       0.939177        31.2176     
  1188.03        2500.00                 NaN            NaN            NaN   12.5612        3.58326       0.177799E-005            NaN            NaN   8.63797        43.0608       0.938707        31.2180     
  1186.96        2500.00                 NaN            NaN            NaN   12.5675        3.57859       0.176969E-005            NaN            NaN   8.62846        43.0700       0.937611        31.2179     
  1185.90        2500.00                 NaN            NaN            NaN   12.8918        3.25408       0.862587E-005            NaN            NaN   8.63947        43.0609       0.936283        31.2175     
  1184.83        2500.00                 NaN            NaN            NaN   11.8643        2.95882        1.34722                 NaN            NaN   8.63828        43.0357       0.931551        31.2242     
  1183.76        2500.00                 NaN            NaN            NaN   12.9364        3.21286       0.915423E-005            NaN            NaN   8.64600        43.0520       0.934755        31.2180     
  1182.69        2500.00                 NaN            NaN            NaN   12.9602        3.19036       0.932964E-005            NaN            NaN   8.64889        43.0485       0.934003        31.2181     
  1181.62        2500.00                 NaN            NaN            NaN   13.0058        3.14623       0.834184E-005            NaN            NaN   8.65532        43.0410       0.933334        31.2184     
  1180.55        2500.00                 NaN            NaN            NaN   13.0054        3.14793       0.983769E-005            NaN            NaN   8.65541        43.0405       0.932432        31.2184     
  1179.49        2500.00                 NaN            NaN            NaN   13.0286        3.12594       0.100911E-004            NaN            NaN   8.65921        43.0361       0.931744        31.2185     
  1178.42        2500.00                 NaN            NaN            NaN   13.0642        3.09188       0.903401E-005            NaN            NaN   8.66169        43.0324       0.931040        31.2187     
  1177.35        2500.00                 NaN            NaN            NaN   13.0784        3.07887       0.977214E-005            NaN            NaN   8.66582        43.0278       0.930246        31.2188     
  1176.28        2500.00                 NaN            NaN            NaN   13.1001        3.05970       0.955435E-005            NaN            NaN   8.66961        43.0222       0.929198        31.2192     
  1175.21        2500.00                 NaN            NaN            NaN   13.1225        3.03809       0.976231E-005            NaN            NaN   8.67288        43.0188       0.928412        31.2192     
  1174.14        2500.00                 NaN            NaN            NaN   13.1501        3.01253       0.936343E-005            NaN            NaN   8.67590        43.0143       0.927624        31.2195     
  1173.08        2500.00                 NaN            NaN            NaN   13.1640        3.00024       0.983464E-005            NaN            NaN   8.67870        43.0106       0.926726        31.2198     
  1172.01        2500.00                 NaN            NaN            NaN   12.9430        3.22879                 NaN            NaN            NaN   8.67940        43.0027       0.924687        31.2214     
  1170.94        2500.00                 NaN            NaN            NaN   13.2063        2.96269       0.144717E-005            NaN            NaN   8.68596        43.0001       0.924596        31.2204     
  1169.87        2500.00                 NaN            NaN            NaN   13.2298        2.93999       0.945842E-005            NaN            NaN   8.68929        42.9963       0.924135        31.2205     
  1168.80        2500.00                 NaN            NaN            NaN   13.2461        2.92562       0.924987E-005            NaN            NaN   8.69297        42.9912       0.923275        31.2208     
  1167.73        2500.00                 NaN            NaN            NaN   12.9919        3.18214       0.963274E-005            NaN            NaN   8.69177        42.9898       0.922910        31.2215     
  1166.67        2500.00                 NaN            NaN            NaN   13.2966        2.87681       0.885286E-005            NaN            NaN   8.69942        42.9850       0.921469        31.2207     
  1165.60        2500.00                 NaN            NaN            NaN   13.3223        2.85393       0.807366E-005            NaN            NaN   8.70505        42.9757       0.921504        31.2215     
  1164.53        2500.00                 NaN            NaN            NaN   13.3451        2.83289       0.777724E-005            NaN            NaN   8.70833        42.9713       0.920655        31.2217     
  1163.46        2500.00                 NaN            NaN            NaN   13.3693        2.81017       0.738225E-005            NaN            NaN   8.71167        42.9671       0.919847        31.2219     
  1162.39        2500.00                 NaN            NaN            NaN   13.3721        2.80921       0.812282E-005            NaN            NaN   8.71164        42.9670       0.918137        31.2219     
  1161.32        2500.00                 NaN            NaN            NaN   13.3815        2.80173       0.852832E-005            NaN            NaN   8.71473        42.9623       0.917427        31.2223     
  1160.26        2500.00                 NaN            NaN            NaN   13.3917        2.79495       0.856388E-005            NaN            NaN   8.71650        42.9579       0.916013        31.2229     
  1159.19        2500.00                 NaN            NaN            NaN   13.1453        3.04098       0.846332E-005            NaN            NaN   8.71785        42.9558       0.916949        31.2232     
  1158.12        2500.00                 NaN            NaN            NaN   13.1649        3.02395       0.802655E-005            NaN            NaN   8.72034        42.9520       0.915442        31.2234     
  1157.05        2500.00                 NaN            NaN            NaN   13.1971        2.99309       0.711041E-005            NaN            NaN   8.72358        42.9481       0.914571        31.2236     
  1155.98        2500.00                 NaN            NaN            NaN   13.2200        2.97281       0.650594E-005            NaN            NaN   8.72700        42.9427       0.913495        31.2240     
  1154.91        2500.00                 NaN            NaN            NaN   13.1866        3.00745                 NaN            NaN            NaN   8.72989        42.9392       0.912703        31.2241     
  1153.85        2500.00                 NaN            NaN            NaN   13.2580        2.93803       0.591091E-005            NaN            NaN   8.73332        42.9344       0.911849        31.2244     
  1152.78        2500.00                 NaN            NaN            NaN   13.5303        2.66765       0.602289E-005            NaN            NaN   8.74070        42.9267       0.910360        31.2243     
  1151.71        2500.00                 NaN            NaN            NaN   13.5434        2.65648       0.591617E-005            NaN            NaN   8.74387        42.9222       0.909399        31.2246     
  1150.64        2500.00                 NaN            NaN            NaN   13.3119        2.88974       0.511663E-005            NaN            NaN   8.74328        42.9208       0.909071        31.2252     
  1149.57        2500.00                 NaN            NaN            NaN   13.2694        2.93416                 NaN            NaN            NaN   8.74581        42.9163       0.908564        31.2257     
  1148.50        2500.00                 NaN            NaN            NaN   13.2862        2.91876                 NaN            NaN            NaN   8.74794        42.9137       0.907663        31.2258     
  1147.44        2500.00                 NaN            NaN            NaN   15.0733        1.19985                 NaN            NaN            NaN   8.73045        42.8394       0.913305        31.2436     
  1146.37        2500.00                 NaN            NaN            NaN   15.1182        1.15815                 NaN            NaN            NaN   8.73266        42.8348       0.911941        31.2442     
  1145.30        2500.00                 NaN            NaN            NaN   13.3983        2.81334                 NaN            NaN            NaN   8.75930        42.8978       0.904593        31.2266     
  1144.23        2500.00                 NaN            NaN            NaN   13.4139        2.79954                 NaN            NaN            NaN   8.76574        42.8904       0.903565        31.2268     
  1143.16        2500.00                 NaN            NaN            NaN   13.4146        2.80046                 NaN            NaN            NaN   8.76501        42.8901       0.902778        31.2271     
  1142.09        2500.00                 NaN            NaN            NaN   14.9293        1.36189       0.118262E-005            NaN            NaN   8.73450        42.8170       0.910215        31.2471     
  1141.02        2500.00                 NaN            NaN            NaN   13.7033        2.51373                 NaN            NaN            NaN   8.77822        42.8775       0.900380        31.2268     
  1139.96        2500.00                 NaN            NaN            NaN   13.7244        2.49523                 NaN            NaN            NaN   8.78416        42.8696       0.899336        31.2273     
  1138.89        2500.00                 NaN            NaN            NaN   14.9764        1.32708                 NaN            NaN            NaN   8.73231        42.8079       0.908483        31.2479     
  1137.82        2500.00                 NaN            NaN            NaN   13.7480        2.47480                 NaN            NaN            NaN   8.78846        42.8636       0.897523        31.2276     
  1136.75        2500.00                 NaN            NaN            NaN   13.4406        2.78670                 NaN            NaN            NaN   8.78306        42.8634       0.897289        31.2290     
  1135.68        2500.00                 NaN            NaN            NaN   14.9702        1.33018                 NaN            NaN            NaN   8.74992        42.7989       0.903080        31.2478     
  1134.61        2500.00                 NaN            NaN            NaN   14.9785        1.32484                 NaN            NaN            NaN   8.75194        42.7945       0.901920        31.2483     
  1133.55        2500.00                 NaN            NaN            NaN   14.9884        1.31728                 NaN            NaN            NaN   8.75377        42.7909       0.900863        31.2487     
  1132.48        2500.00                 NaN            NaN            NaN   14.9901        1.31845                 NaN            NaN            NaN   8.75578        42.7867       0.899749        31.2492     
  1131.41        2500.00                 NaN            NaN            NaN   14.9786        1.33340                 NaN            NaN            NaN   8.75804        42.7816       0.898539        31.2498     
  1130.34        2500.00                 NaN            NaN            NaN   14.9830        1.33195                 NaN            NaN            NaN   8.76006        42.7773       0.897407        31.2503     
  1129.27        2500.00                 NaN            NaN            NaN   14.9871        1.33074                 NaN            NaN            NaN   8.76214        42.7729       0.896245        31.2509     
  1128.20        2500.00                 NaN            NaN            NaN   14.9875        1.33306                 NaN            NaN            NaN   8.76415        42.7688       0.895144        31.2513     
  1127.14        2500.00                 NaN            NaN            NaN   14.9960        1.32532       0.113840E-005            NaN            NaN   8.75385        42.7730       0.899646        31.2522     
  1126.07        2500.00                 NaN            NaN            NaN   14.9884        1.33760                 NaN            NaN            NaN   8.76816        42.7606       0.892944        31.2523     
  1125.00        2500.00                 NaN            NaN            NaN   14.9845        1.34414                 NaN            NaN            NaN   8.77021        42.7565       0.891856        31.2527     
  1123.93        2500.00                 NaN            NaN            NaN   14.9850        1.34630                 NaN            NaN            NaN   8.77213        42.7526       0.890800        31.2532     
  1122.86        2500.00                 NaN            NaN            NaN   14.9864        1.34791                 NaN            NaN            NaN   8.77409        42.7482       0.889695        31.2537     
  1121.79        2500.00                 NaN            NaN            NaN   14.9501        1.38971                 NaN            NaN            NaN   8.76495        42.7456       0.893819        31.2558     
  1120.73        2500.00                 NaN            NaN            NaN   14.9818        1.35812                 NaN            NaN            NaN   8.77826        42.7396       0.887437        31.2547     
  1119.66        2500.00                 NaN            NaN            NaN   13.6863        2.57287                 NaN            NaN            NaN   8.83614        42.7891       0.881898        31.2336     
  1118.59        2500.00                 NaN            NaN            NaN   14.9498        1.40321                 NaN            NaN            NaN   8.79144        42.7170       0.880791        31.2578     
  1117.52        2500.00                 NaN            NaN            NaN   14.9680        1.38161                 NaN            NaN            NaN   8.78580        42.7247       0.883512        31.2564     
  1116.45        2500.00                 NaN            NaN            NaN   14.9908        1.36603                 NaN            NaN            NaN   8.78843        42.7149       0.881808        31.2580     
  1115.38        2500.00                 NaN            NaN            NaN   14.7018        1.64775                 NaN            NaN            NaN   8.78095        42.7244       0.887544        31.2576     
  1114.32        2500.00                 NaN            NaN            NaN   13.7077        2.56561                 NaN            NaN            NaN   8.85128        42.7636       0.875883        31.2359     
  1113.25        2500.00                 NaN            NaN            NaN   14.9938        1.36864                 NaN            NaN            NaN   8.79346        42.7062       0.879095        31.2588     
  1112.18        2500.00                 NaN            NaN            NaN   14.9321        1.43287                 NaN            NaN            NaN   8.79611        42.7015       0.878052        31.2594     
  1111.11        2500.00                 NaN            NaN            NaN   15.1276        1.23981                 NaN            NaN            NaN   8.78634        42.7066       0.879799        31.2598     
  1110.04        2500.00                 NaN            NaN            NaN   14.9265        1.44261                 NaN            NaN            NaN   8.79969        42.6951       0.876184        31.2600     
  1108.97        2500.00                 NaN            NaN            NaN   14.9085        1.46292                 NaN            NaN            NaN   8.80175        42.6913       0.875185        31.2604     
  1107.91        2500.00                 NaN            NaN            NaN   14.8931        1.48198                 NaN            NaN            NaN   8.79625        42.6914       0.876228        31.2610     
  1106.84        2500.00                 NaN            NaN            NaN   14.9207        1.45589                 NaN            NaN            NaN   8.80590        42.6835       0.872842        31.2612     
  1105.77        2500.00                 NaN            NaN            NaN   14.9316        1.43772                 NaN            NaN            NaN   8.79142        42.6998       0.878985        31.2605     
  1104.70        2500.00                 NaN            NaN            NaN   14.9441        1.44592                 NaN            NaN            NaN   8.80721        42.6675       0.870915        31.2643     
  1103.63        2500.00                 NaN            NaN            NaN   14.9707        1.40852                 NaN            NaN            NaN   8.80183        42.6856       0.872267        31.2611     
  1102.56        2500.00                 NaN            NaN            NaN   14.9729        1.42172       0.176955E-005            NaN            NaN   8.81123        42.6602       0.868692        31.2653     
  1101.50        2500.00                 NaN            NaN            NaN   13.7495        2.54964       0.155728E-005            NaN            NaN   8.88940        42.7072       0.864227        31.2399     
  1100.43        2500.00                 NaN            NaN            NaN   15.0810        1.31931                 NaN            NaN            NaN   8.80888        42.6561       0.868359        31.2663     
  1099.36        2500.00                 NaN            NaN            NaN   14.8909        1.52553                 NaN            NaN            NaN   8.82280        42.6271       0.863397        31.2703     
  1098.29        2500.00                 NaN            NaN            NaN   14.9478        1.46105                 NaN            NaN            NaN   8.81891        42.6394       0.864621        31.2682     
  1097.22        2500.00                 NaN            NaN            NaN   14.8529        1.55114                 NaN            NaN            NaN   8.81712        42.6440       0.867153        31.2677     
  1096.15        2500.00                 NaN            NaN            NaN   14.8255        1.57514                 NaN            NaN            NaN   8.81984        42.6489       0.864730        31.2659     
  1095.09        2500.00                 NaN            NaN            NaN   14.8747        1.54922                 NaN            NaN            NaN   8.83447        42.6131       0.857590        31.2709     
  1094.02        2500.00                 NaN            NaN            NaN   14.8737        1.55286                 NaN            NaN            NaN   8.83728        42.6086       0.856248        31.2714     
  1092.95        2500.00                 NaN            NaN            NaN   14.9253        1.51400                 NaN            NaN            NaN   8.84370        42.5910       0.852082        31.2739     
  1091.88        2500.00                 NaN            NaN            NaN   14.8446        1.57128                 NaN            NaN            NaN   8.83550        42.6221       0.857825        31.2686     
  1090.81        2500.00                 NaN            NaN            NaN   14.7912        1.64357                 NaN            NaN            NaN   8.84412        42.5934       0.853660        31.2740     
  1089.74        2500.00                 NaN            NaN            NaN   14.9813        1.46948                 NaN            NaN            NaN   8.86548        42.5681       0.840454        31.2753     
  1088.67        2500.00                 NaN            NaN            NaN   14.8809        1.54978                 NaN            NaN            NaN   8.84152        42.6025       0.853420        31.2718     
  1087.61        2500.00                 NaN            NaN            NaN   15.1731        1.29467                 NaN            NaN            NaN   8.86544        42.5493       0.838680        31.2788     
  1086.54        2500.00                 NaN            NaN            NaN   15.1864        1.28511                 NaN            NaN            NaN   8.86798        42.5442       0.837044        31.2792     
  1085.47        2500.00                 NaN            NaN            NaN   15.1884        1.28541                 NaN            NaN            NaN   8.87224        42.5402       0.834620        31.2792     
  1084.40        2500.00                 NaN            NaN            NaN   13.3826        2.93288       0.340186E-004            NaN            NaN   8.90763        42.6747       0.857275        31.2449     
  1083.33        2500.00                 NaN            NaN            NaN   13.3781        2.93988       0.341178E-004            NaN            NaN   8.91039        42.6701       0.856261        31.2453     
  1082.26        2500.00                 NaN            NaN            NaN   13.3664        2.95430       0.339881E-004            NaN            NaN   8.91339        42.6650       0.855191        31.2457     
  1081.20        2500.00                 NaN            NaN            NaN   13.3567        2.96666       0.335907E-004            NaN            NaN   8.91632        42.6600       0.854111        31.2461     
  1080.13        2500.00                 NaN            NaN            NaN   13.3553        2.97098       0.338949E-004            NaN            NaN   8.91903        42.6551       0.853017        31.2466     
  1079.06        2500.00                 NaN            NaN            NaN   13.4330        2.89328       0.337869E-004            NaN            NaN   8.92013        42.6543       0.852737        31.2465     
  1077.99        2500.00                 NaN            NaN            NaN   13.3579        2.97249       0.335001E-004            NaN            NaN   8.92452        42.6464       0.851187        31.2474     
  1076.92        2500.00                 NaN            NaN            NaN   13.4292        2.90116       0.337619E-004            NaN            NaN   8.92647        42.6455       0.850419        31.2472     
  1075.85        2500.00                 NaN            NaN            NaN   13.3371        2.99884       0.335746E-004            NaN            NaN   8.93041        42.6363       0.848984        31.2483     
  1074.79        2500.00                 NaN            NaN            NaN   13.3650        2.97218       0.332165E-004            NaN            NaN   8.93280        42.6333       0.848168        31.2486     
  1073.72        2500.00                 NaN            NaN            NaN   13.3191        3.02272       0.331216E-004            NaN            NaN   8.93640        42.6259       0.846622        31.2493     
  1072.65        2500.00                 NaN            NaN            NaN   13.3665        2.97537       0.333218E-004            NaN            NaN   8.93829        42.6243       0.846168        31.2494     
  1071.58        2500.00                 NaN            NaN            NaN   2.37387        13.8354       0.184678E-001            NaN            NaN   8.89510        42.7826       0.869825        31.2247     
  1070.51        2500.00                 NaN            NaN            NaN   2.38012        13.8309       0.183814E-001            NaN            NaN   8.89760        42.7791       0.868972        31.2250     
  1069.44        2500.00                 NaN            NaN            NaN   2.38647        13.8263       0.182688E-001            NaN            NaN   8.90006        42.7756       0.868120        31.2252     
  1068.38        2500.00                 NaN            NaN            NaN   13.3482        3.00399       0.243483E-005            NaN            NaN   8.94967        42.6051       0.841928        31.2512     
  1067.31        2500.00                 NaN            NaN            NaN   13.4096        2.94269       0.172144E-005            NaN            NaN   8.95095        42.6043       0.841444        31.2510     
  1066.24        2500.00                 NaN            NaN            NaN   13.4065        2.94823       0.126048E-005            NaN            NaN   8.95374        42.5996       0.840412        31.2515     
  1065.17        2500.00                 NaN            NaN            NaN   13.4036        2.95367                 NaN            NaN            NaN   8.95652        42.5949       0.839372        31.2519     
  1064.10        2500.00                 NaN            NaN            NaN   13.3957        2.96356                 NaN            NaN            NaN   8.95939        42.5903       0.838517        31.2525     
  1063.03        2500.00                 NaN            NaN            NaN   13.3877        2.97406                 NaN            NaN            NaN   8.96197        42.5865       0.837174        31.2526     
  1061.97        2500.00                 NaN            NaN            NaN   13.3867        2.97743                 NaN            NaN            NaN   8.96458        42.5820       0.836213        31.2531     
  1060.90        2500.00                 NaN            NaN            NaN   13.3887        2.97792                 NaN            NaN            NaN   8.96768        42.5765       0.835402        31.2538     
  1059.83        2500.00                 NaN            NaN            NaN   13.3862        2.98293       0.339943E-005            NaN            NaN   8.97045        42.5718       0.834373        31.2543     
  1058.76        2500.00                 NaN            NaN            NaN   13.3696        3.00163                 NaN            NaN            NaN   8.97168        42.5684       0.834032        31.2546     
  1057.69        2500.00                 NaN            NaN            NaN   13.3902        2.98345       0.750024E-004            NaN            NaN   8.97548        42.5634       0.832387        31.2550     
  1056.62        2500.00                 NaN            NaN            NaN   13.3880        2.98834                 NaN            NaN            NaN   8.97831        42.5586       0.831310        31.2554     
  1055.56        2500.00                 NaN            NaN            NaN   11.7309        4.71614       0.882822E-004            NaN            NaN   9.01987        42.4598       0.807988        31.2653     
  1054.49        2500.00                 NaN            NaN            NaN   1.76155        14.7949                 NaN            NaN            NaN   9.10904        42.2899       0.763842        31.2808     
  1053.42        2500.00                 NaN            NaN            NaN   13.3726        3.01201                 NaN            NaN            NaN   8.98692        42.5436       0.827970        31.2569     
  1052.35        2500.00                 NaN            NaN            NaN   11.6632        4.78420       0.295510E-004            NaN            NaN   9.02346        42.4559       0.807708        31.2655     
  1051.28        2500.00                 NaN            NaN            NaN   13.3679        3.02111                 NaN            NaN            NaN   8.99218        42.5352       0.825958        31.2577     
  1050.21        2500.00                 NaN            NaN            NaN   13.3659        3.02554       0.163053E-004            NaN            NaN   8.99489        42.5306       0.824922        31.2581     
  1049.15        2500.00                 NaN            NaN            NaN   2.28864        14.0822                 NaN            NaN            NaN   8.97500        42.5522       0.843891        31.2580     
  1048.08        2500.00                 NaN            NaN            NaN   2.29727        14.0753                 NaN            NaN            NaN   8.97732        42.5488       0.843018        31.2583     
  1047.01        2500.00                 NaN            NaN            NaN   2.26609        14.1145                 NaN            NaN            NaN   8.98228        42.5366       0.840684        31.2599     
  1045.94        2500.00                 NaN            NaN            NaN   2.30593        14.0714                 NaN            NaN            NaN   8.98255        42.5400       0.840958        31.2592     
  1044.87        2500.00                 NaN            NaN            NaN   2.30472        14.0758                 NaN            NaN            NaN   8.98550        42.5345       0.839743        31.2597     
  1043.80        2500.00                 NaN            NaN            NaN   2.31670        14.0651                 NaN            NaN            NaN   8.98765        42.5317       0.838971        31.2599     
  1042.73        2500.00                 NaN            NaN            NaN   2.32883        14.0539                 NaN            NaN            NaN   8.98985        42.5291       0.838250        31.2600     
  1041.67        2500.00                 NaN            NaN            NaN   7.29426       0.261630E-005            NaN            NaN   5.81548        8.14010        44.6921        1.36116        32.6969     
  1040.60        2500.00                 NaN            NaN            NaN   13.3435        3.15537       0.469554E-005            NaN            NaN   9.04706        42.3602       0.809006        31.2849     
  1039.53        2500.00                 NaN            NaN            NaN   2.38289        14.0005                 NaN            NaN            NaN   8.99500        42.5249       0.836677        31.2600     
  1038.46        2500.00                 NaN            NaN            NaN   2.37369        14.0144                 NaN            NaN            NaN   8.99845        42.5173       0.835175        31.2609     
  1037.39        2500.00                 NaN            NaN            NaN   2.38526        14.0042                 NaN            NaN            NaN   9.00063        42.5144       0.834402        31.2611     
  1036.32        2500.00                 NaN            NaN            NaN   9.06787        7.51225                 NaN            NaN            NaN   9.12144        42.2372       0.768591        31.2926     
  1035.26        2500.00                 NaN            NaN            NaN   13.3419        3.17035       0.815650E-005  0.350888E-005            NaN   9.06081        42.3358       0.803611        31.2875     
  1034.19        2500.00                 NaN            NaN            NaN   13.3320        3.18231       0.778683E-005  0.352154E-005            NaN   9.06337        42.3317       0.802648        31.2879     
  1033.12        2500.00                 NaN            NaN            NaN   13.3182        3.19761       0.717195E-005  0.376656E-005            NaN   9.06584        42.3284       0.801773        31.2882     
  1032.05        2500.00                 NaN            NaN            NaN   13.3076        3.21101       0.678597E-005  0.376036E-005            NaN   9.06818        42.3236       0.800769        31.2888     
  1030.98        2500.00                 NaN            NaN            NaN   13.2944        3.22631       0.159517E-004            NaN            NaN   9.07062        42.3197       0.799842        31.2892     
  1029.91        2500.00                 NaN            NaN            NaN   2.48660        13.9086                 NaN            NaN            NaN   9.01421        42.4987       0.829929        31.2620     
  1028.85        2500.00                 NaN            NaN            NaN   13.4764       0.670314E-001   2.96385       0.161620E-005            NaN   9.06580        42.3389       0.802496        31.2855     
  1027.78        2500.00                 NaN            NaN            NaN   2.07706        14.3690       0.130998E-003            NaN            NaN   9.04518        42.4210       0.814219        31.2734     
  1026.71        2500.00                 NaN            NaN            NaN   13.5022        3.01077       0.469304E-005            NaN            NaN   9.07118        42.3291       0.800215        31.2866     
  1025.64        2500.00                 NaN            NaN            NaN   16.6566                 NaN            NaN            NaN            NaN   9.20574        42.1205       0.720720        31.2964     
  1024.57        2500.00                 NaN            NaN            NaN   16.4407       0.211368                 NaN            NaN            NaN   9.19951        42.1277       0.724115        31.2966     
  1023.50        2500.00                 NaN            NaN            NaN   13.2749        3.18376                 NaN            NaN            NaN   9.06427        42.4091       0.797381        31.2707     
  1022.44        2500.00                 NaN            NaN            NaN   16.6695       0.146857E-001            NaN            NaN            NaN   9.22600        42.0788       0.709697        31.3013     
  1021.37        2500.00                 NaN            NaN            NaN   16.6827                 NaN            NaN            NaN            NaN   9.21941        42.0831       0.712254        31.3025     
  1020.30        2500.00                 NaN            NaN            NaN   16.6260                 NaN            NaN            NaN            NaN   9.19527        42.1608       0.726068        31.2918     
  1019.23        2500.00                 NaN            NaN            NaN   13.2096        3.26329       0.135146E-005            NaN            NaN   9.07657        42.3851       0.792144        31.2734     
  1018.16        2500.00                 NaN            NaN            NaN   13.2076        3.26762       0.137991E-005            NaN            NaN   9.07873        42.3807       0.791365        31.2739     
  1017.09        2500.00                 NaN            NaN            NaN   13.2053        3.27301       0.140448E-005            NaN            NaN   9.08195        42.3754       0.789913        31.2744     
  1016.03        2500.00                 NaN            NaN            NaN   13.2450        3.23319                 NaN            NaN            NaN   9.08367        42.3745       0.789332        31.2743     
  1014.96        2500.00                 NaN            NaN            NaN   2.75100        13.7282                 NaN            NaN            NaN   9.04290        42.3746       0.819976        31.2833     
  1013.89        2500.00                 NaN            NaN            NaN   2.88755        13.6562                 NaN            NaN            NaN   9.11798        42.2621       0.781771        31.2944     
  1012.82        2500.00                 NaN            NaN            NaN   13.0895        3.41456       0.281360E-002            NaN            NaN   9.10110        42.3327       0.780229        31.2791     
  1011.75        2500.00                 NaN            NaN            NaN   2.80523        13.5153       0.407304E-003            NaN            NaN   9.02635        42.5925       0.821458        31.2387     
  1010.68        2500.00                 NaN            NaN            NaN   2.81336        13.5089       0.406301E-003            NaN            NaN   9.02860        42.5891       0.820570        31.2390     
  1009.62        2500.00                 NaN            NaN            NaN   2.82150        13.5025       0.405309E-003            NaN            NaN   9.03084        42.5858       0.819680        31.2393     
  1008.55        2500.00                 NaN            NaN            NaN   2.82966        13.4965                 NaN            NaN            NaN   9.03309        42.5824       0.818780        31.2395     
  1007.48        2500.00                 NaN            NaN            NaN   13.6429        2.88323                 NaN            NaN            NaN   9.16962        42.2606       0.766261        31.2774     
  1006.41        2500.00                 NaN            NaN            NaN   2.84597        13.4837                 NaN            NaN            NaN   9.03756        42.5757       0.816995        31.2401     
