|6.6.6
Archiving\03_Data\eq/QFM_m1.5/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7269       0.273095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7269       0.273115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7269       0.273136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7268       0.273156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7268       0.273176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7268       0.273197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7268       0.273217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7268       0.273238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7267       0.273258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7267       0.273279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7267       0.273299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7267       0.273320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7267       0.273340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7266       0.273361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7266       0.273381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7266       0.273402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7266       0.273423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7266       0.273443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7265       0.273464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7265       0.273485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7265       0.273505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7265       0.273526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7265       0.273547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7264       0.273568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7264       0.273589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7264       0.273609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7264       0.273630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7263       0.273651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7263       0.273672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7263       0.273693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7263       0.273714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7263       0.273735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7262       0.273756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.7262       0.273784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.3411       0.273864       0.385026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        98.5781       0.274017        1.14792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        97.8141       0.274169        1.91171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        97.0745       0.274318        2.65114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        96.3341       0.274467        3.39142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        95.5928       0.274615        4.13254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        94.8507       0.274762        4.87449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        94.1258       0.274908        5.59933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        93.4000       0.275053        6.32497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        92.6882       0.275196        7.03658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        91.4001       0.187759        8.18605                 NaN  0.226088                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.4540       0.151483E-002   9.83724                 NaN  0.707288                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.7530                 NaN   10.5355                 NaN  0.711591                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.0605                 NaN   11.2275                 NaN  0.711985                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.3654                 NaN   11.9132       0.904646E-002  0.712388                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.7004                 NaN   12.5675       0.193123E-001  0.712780                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.0348                 NaN   13.2225       0.295895E-001  0.713170                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.3685                 NaN   13.8781       0.398779E-001  0.713559                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.7015                 NaN   14.5344       0.501774E-001  0.713947                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.0338                 NaN   15.1913       0.604881E-001  0.714333                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.3655                 NaN   15.8489       0.708098E-001  0.714719                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        82.6966                 NaN   16.5072       0.811425E-001  0.715103                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.0269                 NaN   17.1661       0.914862E-001  0.715485                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.3916                 NaN   17.7916       0.100997       0.715858                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        80.7556                 NaN   18.4176       0.110518       0.716230                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.1191                 NaN   19.0443       0.120048       0.716600                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        79.4819                 NaN   19.6715       0.129588       0.716969                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        78.8442                 NaN   20.2994       0.139138       0.717337                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        78.2059                 NaN   20.9277       0.148697       0.717703                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        77.5670                 NaN   21.5567       0.158266       0.718069                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        76.9275                 NaN   22.1862       0.167844       0.718432                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        76.3202                 NaN   22.7844       0.176640       0.718785                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        75.7124                 NaN   23.3830       0.185443       0.719136                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        75.1041                 NaN   23.9822       0.194256       0.719487                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.4952                 NaN   24.5819       0.203076       0.719835                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.8859                 NaN   25.1820       0.211905       0.720183                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.2760                 NaN   25.7827       0.220741       0.720529                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        72.6657                 NaN   26.3839       0.229586       0.720873                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        72.0548                 NaN   26.9855       0.238439       0.721216                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        71.4733                 NaN   27.5586       0.246582       0.721549                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.8913                 NaN   28.1321       0.254733       0.721880                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        70.3089                 NaN   28.7060       0.262891       0.722210                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.7260                 NaN   29.2804       0.271055       0.722538                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        69.1427                 NaN   29.8552       0.279227       0.722865                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.5590                 NaN   30.4304       0.287405       0.723190                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.9748                 NaN   31.0061       0.295590       0.723514                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        67.3902                 NaN   31.5822       0.303782       0.723837                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.8381                 NaN   32.1265       0.311308       0.724146                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        66.2856                 NaN   32.6711       0.318841       0.724453                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        65.7328                 NaN   33.2161       0.326380       0.724759                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        65.1795                 NaN   33.7615       0.333924       0.725064                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        64.6260                 NaN   34.3072       0.341473       0.725367                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        64.0720                 NaN   34.8533       0.349029       0.725669                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        63.5177                 NaN   35.3997       0.356590       0.725969                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        62.9630                 NaN   35.9465       0.364156       0.726268                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        62.4462                 NaN   36.4561       0.371175       0.726550                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        61.9290                 NaN   36.9660       0.378199       0.726830                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        61.4115                 NaN   37.4762       0.385228       0.727109                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        60.8937                 NaN   37.9866       0.392261       0.727387                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        60.3757                 NaN   38.4974       0.399299       0.727663                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        59.8573                 NaN   39.0084       0.406341       0.727937                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        59.3387                 NaN   39.5197       0.413388       0.728210                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        58.8198                 NaN   40.0313       0.420439       0.728482                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        58.3442                 NaN   40.5001       0.426931       0.728733                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        57.8683                 NaN   40.9692       0.433427       0.728984                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        57.3923                 NaN   41.4386       0.439926       0.729232                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        56.9160                 NaN   41.9081       0.446429       0.729480                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        56.4395                 NaN   42.3778       0.452935       0.729725                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        55.9628                 NaN   42.8478       0.459445       0.729970                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        55.4859                 NaN   43.3180       0.465959       0.730213                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        55.0087                 NaN   43.7883       0.472475       0.730454                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        54.5760                 NaN   44.2148       0.478521       0.730676                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        54.1432                 NaN   44.6413       0.484570       0.730897                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        53.7102                 NaN   45.0681       0.490621       0.731117                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        53.2770                 NaN   45.4950       0.496676       0.731335                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        52.8437                 NaN   45.9220       0.502733       0.731552                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        52.4102                 NaN   46.3492       0.508792       0.731768                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        51.9766                 NaN   46.7766       0.514854       0.731982                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        51.5429                 NaN   47.2040       0.520919       0.732194                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        51.1562                 NaN   47.5848       0.526601       0.732387                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        50.7695                 NaN   47.9656       0.532285       0.732578                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        50.3827                 NaN   48.3466       0.537972       0.732768                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        49.9958                 NaN   48.7276       0.543660       0.732956                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        49.6088                 NaN   49.1088       0.549350       0.733144                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        49.2216                 NaN   49.4900       0.555043       0.733330                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        48.8345                 NaN   49.8713       0.560737       0.733515                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        48.4472                 NaN   50.2527       0.566434       0.733698                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        48.1058                 NaN   50.5885       0.571785       0.733863                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        47.7644                 NaN   50.9244       0.577137       0.734026                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        47.4230                 NaN   51.2603       0.582492       0.734189                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        47.0815                 NaN   51.5963       0.587848       0.734350                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        46.7399                 NaN   51.9324       0.593205       0.734510                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        46.3983                 NaN   52.2684       0.598564       0.734669                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        46.0567                 NaN   52.6046       0.603924       0.734827                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        45.7150                 NaN   52.9408       0.609286       0.734983                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        45.4006                 NaN   53.2503       0.613923       0.735126                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        45.0700                 NaN   53.5559       0.618513       0.735291       0.203077E-001            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        44.3223                 NaN   53.6638       0.616863       0.735917       0.661138                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        43.5734                 NaN   53.7718       0.615209       0.736544        1.30304                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        42.8851                 NaN   53.8670       0.612853       0.737126        1.89791                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        42.1958                 NaN   53.9623       0.610493       0.737708        2.49369                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        41.5054                 NaN   54.0578       0.608129       0.738290        3.09040                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        40.8140                 NaN   54.1533       0.605760       0.738872        3.68803                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        40.2077                 NaN   54.2247       0.602555       0.739399        4.22564                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        39.6006                 NaN   54.2961       0.599345       0.739927        4.76399                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        38.9927                 NaN   54.3676       0.596130       0.740454        5.30309                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        38.3840                 NaN   54.4392       0.592911       0.740981        5.84293                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        37.7745                 NaN   54.5108       0.589686       0.741508        6.38352                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        37.1642                 NaN   54.5824       0.586457       0.742036        6.92485                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        36.5531                 NaN   54.6541       0.583223       0.742563        7.46694                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        35.9413                 NaN   54.7259       0.579984       0.743091        8.00977                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        35.4079                 NaN   54.7927       0.575412       0.743557        8.48044                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        34.8739                 NaN   54.8596       0.570834       0.744024        8.95166                 NaN            NaN            NaN            NaN            NaN
