|6.6.6
Archiving\03_Data\eq/QFM_m2.25/TAY13/TAY13_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        5062.53     
  1996.79        2500.00        5063.47     
  1993.59        2500.00        5064.41     
  1990.38        2500.00        5065.34     
  1987.18        2500.00        5066.28     
  1983.97        2500.00        5067.21     
  1980.77        2500.00        5068.14     
  1977.56        2500.00        5069.07     
  1974.36        2500.00        5070.01     
  1971.15        2500.00        5070.94     
  1967.95        2500.00        5071.87     
  1964.74        2500.00        5072.80     
  1961.54        2500.00        5073.73     
  1958.33        2500.00        5074.65     
  1955.13        2500.00        5075.58     
  1951.92        2500.00        5076.51     
  1948.72        2500.00        5077.44     
  1945.51        2500.00        5078.36     
  1942.31        2500.00        5079.29     
  1939.10        2500.00        5080.21     
  1935.90        2500.00        5081.13     
  1932.69        2500.00        4123.73     
  1929.49        2500.00        3531.75     
  1926.28        2500.00        3451.59     
  1923.08        2500.00        3411.09     
  1919.87        2500.00        3364.58     
  1916.67        2500.00        3334.32     
  1913.46        2500.00        3313.11     
  1910.26        2500.00        3297.48     
  1907.05        2500.00        3285.51     
  1903.85        2500.00        3276.09     
  1900.64        2500.00        3268.50     
  1897.44        2500.00        3262.28     
  1894.23        2500.00        3257.61     
  1891.03        2500.00        3253.80     
  1887.82        2500.00        3250.66     
  1884.62        2500.00        3248.04     
  1881.41        2500.00        3234.51     
  1878.21        2500.00        3222.63     
  1875.00        2500.00        3224.56     
  1871.79        2500.00        3226.34     
  1868.59        2500.00        3228.83     
  1865.38        2500.00        3231.14     
  1862.18        2500.00        3233.30     
  1858.97        2500.00        3235.32     
  1855.77        2500.00        3237.23     
  1852.56        2500.00        3239.03     
  1849.36        2500.00        3240.73     
  1846.15        2500.00        3242.36     
  1842.95        2500.00        3244.76     
  1839.74        2500.00        3247.05     
  1836.54        2500.00        3249.23     
  1833.33        2500.00        3251.32     
  1830.13        2500.00        3253.31     
  1826.92        2500.00        3255.22     
  1823.72        2500.00        3257.06     
  1820.51        2500.00        3258.83     
  1817.31        2500.00        3261.10     
  1814.10        2500.00        3263.30     
  1810.90        2500.00        3265.41     
  1807.69        2500.00        3267.46     
  1804.49        2500.00        3269.43     
  1801.28        2500.00        3271.35     
  1798.08        2500.00        3273.20     
  1794.87        2500.00        3275.00     
  1791.67        2500.00        3277.10     
  1788.46        2500.00        3279.14     
  1785.26        2500.00        3281.12     
  1782.05        2500.00        3283.05     
  1778.85        2500.00        3284.93     
  1775.64        2500.00        3286.76     
  1772.44        2500.00        3288.55     
  1769.23        2500.00        3290.29     
  1766.03        2500.00        3292.25     
  1762.82        2500.00        3294.16     
  1759.62        2500.00        3296.02     
  1756.41        2500.00        3297.85     
  1753.21        2500.00        3299.63     
  1750.00        2500.00        3301.38     
  1746.79        2500.00        3303.10     
  1743.59        2500.00        3304.77     
  1740.38        2500.00        3306.53     
  1737.18        2500.00        3308.25     
  1733.97        2500.00        3309.94     
  1730.77        2500.00        3311.60     
  1727.56        2500.00        3313.23     
  1724.36        2500.00        3314.84     
  1721.15        2500.00        3316.41     
  1717.95        2500.00        3317.96     
  1714.74        2500.00        3319.48     
  1711.54        2500.00        3320.96     
  1708.33        2500.00        3322.43     
