|6.6.6
Archiving\03_Data\eq/QFM_m1.5/YM20/YM20_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5902       0.370476       0.393404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5902       0.370475       0.393403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5902       0.370474       0.393402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5902       0.370474       0.393401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5902       0.370473       0.393400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5902       0.370472       0.393400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5902       0.370471       0.393399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5902       0.370471       0.393398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5902       0.370470       0.393397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5902       0.370469       0.393396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5902       0.370468       0.393395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5902       0.370467       0.393395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5902       0.370466       0.393394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5902       0.370466       0.393393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5902       0.370465       0.393392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5902       0.370464       0.393391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5902       0.370463       0.393390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5902       0.370462       0.393389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5902       0.370461       0.393388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5902       0.370460       0.393387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5902       0.370460       0.393386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5902       0.370459       0.393385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5839       0.370458       0.390682E-001  0.660790E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.6670       0.370421                 NaN  0.962573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.5953       0.370420                 NaN   1.03428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.4692       0.370420                 NaN   1.16039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.3431       0.370419                 NaN   1.28649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.2170       0.370419                 NaN   1.41259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        98.0909       0.370419                 NaN   1.53870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        97.8987       0.370419                 NaN   1.73091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.6521       0.362793                 NaN   1.97104       0.140860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.0696       0.240459                 NaN   2.44986       0.240037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.4872       0.118126                 NaN   2.92867       0.465988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        95.7389                 NaN            NaN   3.57698       0.684168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.2516                 NaN            NaN   4.06424       0.684171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.7287                 NaN            NaN   4.58046       0.684174       0.666569E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.1685                 NaN            NaN   5.12145       0.684177       0.258899E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        93.5585                 NaN            NaN   5.71271       0.684181       0.446095E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        92.9485                 NaN            NaN   6.30398       0.684184       0.633292E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.3385                 NaN            NaN   6.89525       0.684188       0.820492E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        91.7285                 NaN            NaN   7.48653       0.684192       0.100769                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.0918                 NaN            NaN   8.10570       0.684196       0.118303                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.4551                 NaN            NaN   8.72488       0.684200       0.135838                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        89.8184                 NaN            NaN   9.34406       0.684205       0.153372                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.1816                 NaN            NaN   9.96325       0.684209       0.170907                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.5449                 NaN            NaN   10.5824       0.684214       0.188442                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.9081                 NaN            NaN   11.2017       0.684218       0.205977                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.2714                 NaN            NaN   11.8209       0.684223       0.223512                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.6346                 NaN            NaN   12.4401       0.684227       0.241048                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.0127                 NaN            NaN   13.0458       0.684232       0.257238                 NaN            NaN            NaN            NaN            NaN            NaN
