|6.6.6
Archiving\03_Data\eq/QFM_m1.5/YM20/YM20_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7691       0.216774       0.140813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7691       0.216787       0.140815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7691       0.216800       0.140818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7691       0.216814       0.140821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7691       0.216827       0.140824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7691       0.216841       0.140827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7691       0.216854       0.140831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7690       0.216868       0.140834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7690       0.216881       0.140837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7690       0.216895       0.140840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7690       0.216909       0.140843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7690       0.216922       0.140846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7690       0.216936       0.140849E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7690       0.216950       0.140853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7690       0.216963       0.140856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7689       0.216977       0.140859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7689       0.216991       0.140863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7689       0.217005       0.140866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7689       0.217018       0.140869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7689       0.217032       0.140873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7689       0.217046       0.140876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7689       0.217060       0.140880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7629       0.217075       0.139916E-001  0.599516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.9091       0.217183                 NaN  0.873686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.8425       0.217205                 NaN  0.940324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.7255       0.217234                 NaN   1.05730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.6084       0.217264                 NaN   1.17430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.4914       0.217294                 NaN   1.29135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        98.3742       0.217323                 NaN   1.40844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        98.1958       0.217360                 NaN   1.58688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.9655       0.212929                 NaN   1.81003       0.115324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.4069       0.141193                 NaN   2.25525       0.196620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.8478       0.693919E-001            NaN   2.70088       0.381890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.1347                 NaN            NaN   3.30425       0.561023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.6815                 NaN            NaN   3.75723       0.561240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        95.1972                 NaN            NaN   4.23682       0.561470       0.455187E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.6802                 NaN            NaN   4.74044       0.561716       0.176829E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        94.1182                 NaN            NaN   5.28940       0.561979       0.304586E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.5557                 NaN            NaN   5.83884       0.562241       0.432461E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.9927                 NaN            NaN   6.38877       0.562501       0.560457E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.4292                 NaN            NaN   6.93917       0.562762       0.688570E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.8430                 NaN            NaN   7.51319       0.563030       0.808169E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.2562                 NaN            NaN   8.08773       0.563298       0.927880E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.6689                 NaN            NaN   8.66278       0.563565       0.104770                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.0811                 NaN            NaN   9.23833       0.563831       0.116764                 NaN            NaN            NaN            NaN            NaN            NaN
