|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1354.16        500.000        99.1811       0.112108       0.323421                 NaN  0.141603       0.241809                 NaN            NaN            NaN
  1353.10        500.000        99.1837       0.323808       0.108962                 NaN  0.142273       0.241232                 NaN            NaN            NaN
  1352.04        500.000        99.1927       0.105272       0.321097                 NaN  0.142320       0.238569                 NaN            NaN            NaN
  1350.98        500.000        99.1995       0.319374       0.101272                 NaN  0.143036       0.236837                 NaN            NaN            NaN
  1349.92        500.000        99.2071       0.317799       0.987869E-001            NaN  0.142033       0.234258                 NaN            NaN            NaN
  1348.86        500.000        99.2134       0.315546       0.969333E-001            NaN  0.141845       0.232307                 NaN            NaN            NaN
  1347.80        500.000        99.2178       0.316078       0.925170E-001            NaN  0.142377       0.231250                 NaN            NaN            NaN
  1346.73        500.000        99.2276       0.312108       0.921249E-001            NaN  0.140598       0.227578                 NaN            NaN            NaN
  1345.67        500.000        99.2355       0.885194E-001  0.310034                 NaN  0.140401       0.225526                 NaN            NaN            NaN
  1344.61        500.000        99.2407       0.848972E-001  0.309561                 NaN  0.140774       0.224050                 NaN            NaN            NaN
  1343.55        500.000        99.2471       0.307695       0.826655E-001            NaN  0.140476       0.222061                 NaN            NaN            NaN
  1342.49        500.000        99.2536       0.804172E-001  0.305989                 NaN  0.139979       0.220043                 NaN            NaN            NaN
  1341.43        500.000        99.2954       0.727734E-001  0.290301                 NaN  0.133543       0.207997                 NaN            NaN            NaN
  1340.37        500.000        99.2305       0.317008       0.812056E-001            NaN  0.144940       0.226374                 NaN            NaN            NaN
  1339.31        500.000        99.2729       0.740541E-001  0.301431                 NaN  0.137798       0.213838                 NaN            NaN            NaN
  1338.25        500.000        99.2789       0.712143E-001  0.299729                 NaN  0.138015       0.212190                 NaN            NaN            NaN
  1337.19        500.000        99.2811       0.695596E-001  0.299899                 NaN  0.137841       0.211615                 NaN            NaN            NaN
  1336.13        500.000        99.2943       0.297003       0.638874E-001            NaN  0.137377       0.207403                 NaN            NaN            NaN
  1335.07        500.000        99.2895       0.300936       0.630393E-001            NaN  0.137410       0.209092                 NaN            NaN            NaN
  1334.01        500.000        99.3080       0.292129       0.624958E-001            NaN  0.134718       0.202644                 NaN            NaN            NaN
  1332.95        500.000        99.3091       0.661213E-001  0.289536                 NaN  0.132947       0.202340                 NaN            NaN            NaN
  1331.89        500.000        99.3129       0.289811       0.626389E-001            NaN  0.133376       0.201270                 NaN            NaN            NaN
  1330.83        500.000        99.3189       0.288976       0.581260E-001            NaN  0.134177       0.199772                 NaN            NaN            NaN
  1329.77        500.000        99.3233       0.580895E-001  0.287354                 NaN  0.133019       0.198247                 NaN            NaN            NaN
  1328.71        500.000        99.3322       0.607065E-001  0.283084                 NaN  0.129160       0.194819                 NaN            NaN            NaN
  1327.65        500.000        99.3349       0.575049E-001  0.283508                 NaN  0.129925       0.194200                 NaN            NaN            NaN
  1326.59        500.000        99.3368       0.499087E-001  0.286826                 NaN  0.132286       0.194189                 NaN            NaN            NaN
  1325.53        500.000        99.3489       0.277062       0.600226E-001            NaN  0.124875       0.189121                 NaN            NaN            NaN
  1324.47        500.000        99.3503       0.551942E-001  0.278495                 NaN  0.126856       0.189186                 NaN            NaN            NaN
  1323.41        500.000        99.3544       0.277748       0.543116E-001            NaN  0.125839       0.187735                 NaN            NaN            NaN
  1322.35        500.000        99.3560       0.277615       0.551167E-001            NaN  0.124211       0.187039                 NaN            NaN            NaN
  1321.29        500.000        99.3683       0.508120E-001  0.273649                 NaN  0.123978       0.183267                 NaN            NaN            NaN
  1320.23        500.000        99.3783       0.294874                 NaN            NaN  0.144169       0.182676                 NaN            NaN            NaN
  1319.17        500.000        99.3656       0.246976       0.104795                 NaN  0.100871       0.181757                 NaN            NaN            NaN
  1318.11        500.000        99.3904       0.291180                 NaN            NaN  0.140056       0.178333                 NaN            NaN            NaN
  1317.04        500.000        99.3911       0.291146                 NaN            NaN  0.139455       0.178314                 NaN            NaN            NaN
  1315.98        500.000        99.3713       0.219292       0.156128                 NaN  0.764093E-001  0.176888                 NaN            NaN            NaN
  1314.92        500.000        99.3939       0.546125E-001  0.262378                 NaN  0.114649       0.174456                 NaN            NaN            NaN
  1313.86        500.000        99.3968       0.261086       0.540555E-001            NaN  0.114407       0.173700                 NaN            NaN            NaN
  1312.80        500.000        99.4023       0.522170E-001  0.260714                 NaN  0.113071       0.171747                 NaN            NaN            NaN
  1311.74        500.000        99.4063       0.529767E-001  0.258409                 NaN  0.111818       0.170463                 NaN            NaN            NaN
  1310.68        500.000        99.4102       0.532150E-001  0.257250                 NaN  0.110235       0.169062                 NaN            NaN            NaN
  1309.62        500.000        99.4150       0.254428       0.538348E-001            NaN  0.109115       0.167655                 NaN            NaN            NaN
  1308.56        500.000        99.4123       0.253418       0.599786E-001            NaN  0.105798       0.168527                 NaN            NaN            NaN
  1307.50        500.000        99.4282       0.254409       0.481070E-001            NaN  0.106799       0.162450                 NaN            NaN            NaN
  1306.44        500.000        99.4266       0.249634       0.562721E-001            NaN  0.104024       0.163465                 NaN            NaN            NaN
  1305.38        500.000        99.4309       0.573155E-001  0.247294                 NaN  0.102426       0.162018                 NaN            NaN            NaN
  1304.32        500.000        99.4345       0.583962E-001  0.245840                 NaN  0.100601       0.160706                 NaN            NaN            NaN
  1303.26        500.000        99.4382       0.243999       0.595479E-001            NaN  0.988737E-001  0.159424                 NaN            NaN            NaN
  1302.20        500.000        99.4417       0.604927E-001  0.242099                 NaN  0.974535E-001  0.158214                 NaN            NaN            NaN
  1301.14        500.000        99.4458       0.239297       0.628566E-001            NaN  0.952638E-001  0.156797                 NaN            NaN            NaN
  1300.08        500.000        99.4487       0.238505       0.632734E-001            NaN  0.937426E-001  0.155741                 NaN            NaN            NaN
  1299.02        500.000        99.4536       0.236074       0.640867E-001            NaN  0.921645E-001  0.154060                 NaN            NaN            NaN
  1297.96        500.000        99.4566       0.232993       0.674017E-001            NaN  0.900142E-001  0.153031                 NaN            NaN            NaN
  1296.90        500.000        99.4605       0.228750       0.709361E-001            NaN  0.879292E-001  0.151882                 NaN            NaN            NaN
  1295.84        500.000        99.4632       0.705490E-001  0.229873                 NaN  0.859034E-001  0.150476                 NaN            NaN            NaN
  1294.78        500.000        99.4664       0.227450       0.722529E-001            NaN  0.843736E-001  0.149506                 NaN            NaN            NaN
  1293.72        500.000        99.4698       0.225153       0.741860E-001            NaN  0.825307E-001  0.148340                 NaN            NaN            NaN
  1292.66        500.000        99.4723       0.219215       0.840793E-001            NaN  0.773061E-001  0.147118                 NaN            NaN            NaN
  1291.60        500.000        99.4768       0.729035E-001  0.223118                 NaN  0.811104E-001  0.146101                 NaN            NaN            NaN
  1290.54        500.000        99.4793       0.813444E-001  0.217878                 NaN  0.765363E-001  0.144982                 NaN            NaN            NaN
  1289.48        500.000        99.4823       0.836745E-001  0.215691                 NaN  0.744581E-001  0.143852                 NaN            NaN            NaN
  1288.42        500.000        99.4854       0.865665E-001  0.212382                 NaN  0.727084E-001  0.142991                 NaN            NaN            NaN
  1287.36        500.000        99.4885       0.210566       0.892333E-001            NaN  0.701135E-001  0.141554                 NaN            NaN            NaN
  1286.29        500.000        99.4915       0.922941E-001  0.207178                 NaN  0.683552E-001  0.140711                 NaN            NaN            NaN
  1285.23        500.000        99.4938       0.958346E-001  0.204708                 NaN  0.659088E-001  0.139761                 NaN            NaN            NaN
  1284.17        500.000        99.4968       0.201787       0.987763E-001            NaN  0.638844E-001  0.138714                 NaN            NaN            NaN
  1283.11        500.000        99.4993       0.100965       0.199999                 NaN  0.618930E-001  0.137797                 NaN            NaN            NaN
  1282.05        500.000        97.5416       0.626145       0.302903                 NaN  0.502327E-002  0.350210        1.17408                 NaN            NaN
  1280.99        500.000        93.5662       0.640048        1.43907                 NaN            NaN  0.786546        3.56813                 NaN            NaN
  1279.93        500.000        93.9005        1.39283       0.588658                 NaN            NaN  0.749567        3.36846                 NaN            NaN
  1278.87        500.000        94.1978       0.536765        1.35835                 NaN            NaN  0.716745        3.19036                 NaN            NaN
  1277.81        500.000        94.4715        1.33912       0.476135                 NaN            NaN  0.686475        3.02674                 NaN            NaN
  1276.75        500.000        94.7323       0.404407        1.33364                 NaN            NaN  0.657302        2.87233                 NaN            NaN
  1275.69        500.000        94.9609        1.38169       0.289583                 NaN            NaN  0.631929        2.73593                 NaN            NaN
  1274.63        500.000        95.1780        1.57868       0.287882E-001            NaN            NaN  0.607814        2.60675                 NaN            NaN
  1273.57        500.000        95.3869        1.54470                 NaN            NaN            NaN  0.582759        2.48562                 NaN            NaN
  1272.51        500.000        95.5863        1.48349                 NaN            NaN            NaN  0.559958        2.37028                 NaN            NaN
  1271.45        500.000        95.2813        1.54043                 NaN            NaN            NaN  0.595462        2.53111       0.516933E-001            NaN
  1270.39        500.000        94.3719        1.72984                 NaN            NaN            NaN  0.704195        3.02029       0.173745                 NaN
  1269.33        500.000        94.6667        1.64497                 NaN            NaN            NaN  0.667584        2.85609       0.164674                 NaN
  1268.27        500.000        94.9461        1.56454                 NaN            NaN            NaN  0.633969        2.70018       0.155260                 NaN
  1267.21        500.000        95.2017        1.48986                 NaN            NaN            NaN  0.602918        2.55869       0.146882                 NaN
  1266.15        500.000        95.4280        1.42475                 NaN            NaN            NaN  0.575863        2.43242       0.138987                 NaN
  1265.09        500.000        95.6310        1.36710                 NaN            NaN            NaN  0.551931        2.31843       0.131554                 NaN
  1264.03        500.000        95.8206        1.31224                 NaN            NaN            NaN  0.529102        2.21315       0.124894                 NaN
  1262.97        500.000        95.9959        1.26065                 NaN            NaN            NaN  0.507167        2.11702       0.119297                 NaN
  1261.91        500.000        96.1509        1.21512                 NaN            NaN            NaN  0.486837        2.03237       0.114767                 NaN
  1260.85        500.000        96.3053        1.17112                 NaN            NaN            NaN  0.470489        1.94520       0.107855                 NaN
  1259.79        500.000        96.4420        1.13099                 NaN            NaN            NaN  0.453478        1.87029       0.103192                 NaN
  1258.73        500.000        96.5711        1.09306                 NaN            NaN            NaN  0.438364        1.79923       0.982726E-001            NaN
  1257.67        500.000        96.6910        1.05732                 NaN            NaN            NaN  0.421705        1.73482       0.951515E-001            NaN
  1256.60        500.000        96.8111        1.01993                 NaN            NaN            NaN  0.406621        1.67106       0.912473E-001            NaN
  1255.54        500.000        97.8696                 NaN            NaN            NaN  0.269758       0.294868        1.46567       0.100134                 NaN
  1254.48        500.000        96.0403        1.66317                 NaN            NaN            NaN  0.498652        1.72284       0.750323E-001            NaN
  1253.42        500.000        97.1439       0.911888                 NaN            NaN            NaN  0.358999        1.50135       0.839062E-001            NaN
  1252.36        500.000        97.2194       0.891951                 NaN            NaN            NaN  0.350800        1.45779       0.800608E-001            NaN
  1251.30        500.000        97.2900       0.874355                 NaN            NaN            NaN  0.344311        1.41557       0.757903E-001            NaN
  1250.24        500.000        97.3633       0.853726                 NaN            NaN            NaN  0.335677        1.37472       0.725587E-001            NaN
  1249.18        500.000        97.4349       0.833304                 NaN            NaN            NaN  0.327551        1.33499       0.692653E-001            NaN
  1248.12        500.000        97.5094       0.809663                 NaN            NaN            NaN  0.316908        1.29670       0.672924E-001            NaN
  1247.06        500.000        97.5781       0.788714                 NaN            NaN            NaN  0.307928        1.26033       0.649072E-001            NaN
  1246.00        500.000        97.6444       0.769240                 NaN            NaN            NaN  0.301410        1.22358       0.613481E-001            NaN
  1244.94        500.000        97.6997       0.753074                 NaN            NaN            NaN  0.292418        1.19460       0.601936E-001            NaN
  1243.88        500.000        97.7648       0.731553                 NaN            NaN            NaN  0.282854        1.16225       0.585542E-001            NaN
  1242.82        500.000        97.8149       0.718185                 NaN            NaN            NaN  0.277441        1.13355       0.558955E-001            NaN
  1241.76        500.000        97.8678       0.702616                 NaN            NaN            NaN  0.271106        1.10497       0.535482E-001            NaN
  1240.70        500.000        97.9221       0.685469                 NaN            NaN            NaN  0.263787        1.07689       0.517013E-001            NaN
  1239.64        500.000        97.9738       0.668523                 NaN            NaN            NaN  0.256441        1.05100       0.501952E-001            NaN
  1238.58        500.000        98.0184       0.655895                 NaN            NaN            NaN  0.249909        1.02707       0.487045E-001            NaN
  1237.52        500.000        98.0649       0.641701                 NaN            NaN            NaN  0.244642        1.00218       0.465510E-001            NaN
  1236.46        500.000        98.1088       0.628392                 NaN            NaN            NaN  0.238985       0.979044       0.447769E-001            NaN
  1235.40        500.000        98.1518       0.615035                 NaN            NaN            NaN  0.232861       0.956956       0.433892E-001            NaN
  1234.34        500.000        98.1957       0.600164                 NaN            NaN            NaN  0.226257       0.935510       0.423564E-001            NaN
  1233.28        500.000        98.2298       0.591669                 NaN            NaN            NaN  0.222513       0.915699       0.402991E-001            NaN
  1232.22        500.000        98.2732       0.577172                 NaN            NaN            NaN  0.217056       0.893863       0.387097E-001            NaN
  1231.16        500.000        98.3104       0.565101                 NaN            NaN            NaN  0.211257       0.875415       0.377766E-001            NaN
  1230.10        500.000        98.3479       0.553023                 NaN            NaN            NaN  0.205600       0.856711       0.367659E-001            NaN
  1229.04        500.000        98.3847       0.541460                 NaN            NaN            NaN  0.201924       0.837094       0.348311E-001            NaN
  1227.98        500.000        98.4184       0.530614                 NaN            NaN  0.260863E-004  0.196860       0.820209       0.338716E-001            NaN
  1226.92        500.000        98.4518       0.519878                 NaN            NaN            NaN  0.191989       0.803504       0.328346E-001            NaN
  1225.85        500.000        98.4840       0.509646                 NaN            NaN            NaN  0.187236       0.787246       0.319045E-001            NaN
  1224.79        500.000        98.5143       0.500315                 NaN            NaN            NaN  0.183304       0.771464       0.306418E-001            NaN
  1223.73        500.000        98.5459       0.489692                 NaN            NaN            NaN  0.179276       0.755653       0.295013E-001            NaN
  1222.67        500.000        98.5791       0.477894                 NaN            NaN            NaN  0.174085       0.740065       0.288113E-001            NaN
  1221.61        500.000        98.6055       0.470255                 NaN            NaN            NaN  0.170533       0.725944       0.277416E-001            NaN
  1220.55        500.000        98.6348       0.459812                 NaN            NaN            NaN  0.166416       0.712112       0.268758E-001            NaN
  1219.49        500.000        98.6575       0.454144                 NaN            NaN            NaN  0.164547       0.698452       0.253951E-001            NaN
  1218.43        500.000        98.6921       0.441023                 NaN            NaN            NaN  0.159444       0.682892       0.245835E-001            NaN
  1217.37        500.000        98.7156       0.433202                 NaN            NaN            NaN  0.155367       0.671559       0.243019E-001            NaN
  1216.31        500.000        98.7450       0.422674                 NaN            NaN            NaN  0.151336       0.657577       0.233652E-001            NaN
  1215.25        500.000        98.7695       0.413561                 NaN            NaN            NaN  0.146526       0.647096       0.233048E-001            NaN
  1214.19        500.000        98.7885       0.409844                 NaN            NaN            NaN  0.145393       0.634531       0.217767E-001            NaN
  1213.13        500.000        98.8194       0.396921                 NaN            NaN            NaN  0.140920       0.621507       0.212699E-001            NaN
  1212.07        500.000        98.8627       0.356469                 NaN            NaN            NaN  0.127450       0.627763       0.255945E-001            NaN
  1211.01        500.000        99.0101       0.125710       0.774536E-001            NaN            NaN  0.116156       0.640581       0.299776E-001            NaN
  1209.95        500.000        90.3045        1.55354                 NaN            NaN  0.157884E-001  0.864170        3.71194       0.689037E-001   3.48113     
  1208.89        500.000        82.4357        1.49841                 NaN            NaN  0.796409        1.56755        6.72725       0.128449        6.84623     
  1207.83        500.000        57.9442        1.17604        6.20141                 NaN            NaN   3.37784        15.0605       0.268660        15.9713     
  1206.77        500.000        98.6615       0.946734E-001  0.115313                 NaN            NaN  0.104027       0.466603       0.855098E-002  0.549324     
  1205.71        500.000        99.7856                 NaN            NaN            NaN  0.158506E-001  0.197942E-001  0.546862E-001  0.214543E-002  0.121879     
  1204.65        500.000        98.5419       0.237519                 NaN            NaN            NaN  0.113283       0.577531       0.112371E-001  0.518532     
  1203.59        500.000        99.8817       0.206722E-001            NaN            NaN            NaN  0.982069E-002  0.431183E-001  0.708529E-003  0.439928E-001
  1202.53        500.000        99.7384       0.486595E-001  0.100916E-001            NaN            NaN  0.260328E-001  0.876245E-001            NaN  0.891962E-001
  1201.47        500.000        99.7687       0.329744E-001            NaN            NaN            NaN  0.165852E-001  0.910661E-001  0.271092E-002  0.879965E-001
  1200.41        500.000        99.9615       0.488390E-002            NaN            NaN            NaN  0.285762E-002  0.152107E-001  0.421806E-003  0.151257E-001
  1199.35        500.000        99.9568       0.658569E-002            NaN            NaN            NaN  0.370744E-002  0.163206E-001  0.229716E-003  0.163869E-001
  1198.29        500.000        76.7311        2.70420       0.818159                 NaN            NaN   1.90383        8.73610       0.150180        8.95642     
  1197.23        500.000        96.6426       0.153506       0.306623                 NaN            NaN  0.260111        1.28659       0.275639E-001   1.32296     
  1196.16        500.000        99.8726       0.116261E-001            NaN            NaN            NaN  0.770377E-002  0.539871E-001  0.164825E-002  0.524646E-001
  1195.10        500.000        99.7271       0.190023E-001  0.323727E-001            NaN            NaN  0.261614E-001  0.953342E-001  0.883442E-004  0.999338E-001
  1194.04        500.000        72.0521        4.09353       0.109904                 NaN            NaN   2.30906        10.6085       0.138479        10.6884     
  1192.98        500.000        96.7771       0.272053       0.166000       0.691875E-002            NaN  0.255738        1.25899       0.192136E-001   1.24403     
  1191.92        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.86        500.000       100.0000       0.154383E-005            NaN            NaN            NaN  0.122620E-005  0.691668E-005            NaN  0.681724E-005
  1189.80        500.000                 NaN   12.0172                 NaN            NaN            NaN   7.45285        40.5783       0.577236        39.3744     
  1188.74        500.000                 NaN   12.0190                 NaN            NaN            NaN   7.45409        40.5757       0.576553        39.3747     
  1187.68        500.000                 NaN   12.0207                 NaN            NaN            NaN   7.45534        40.5731       0.575857        39.3749     
  1186.62        500.000                 NaN   12.0256                 NaN            NaN            NaN   7.45617        40.5684       0.574129        39.3757     
  1185.56        500.000                 NaN   12.0244                 NaN            NaN            NaN   7.45792        40.5678       0.574420        39.3755     
  1184.50        500.000                 NaN   12.0262                 NaN            NaN            NaN   7.45922        40.5651       0.573693        39.3758     
  1183.44        500.000                 NaN   12.0270                 NaN            NaN            NaN   7.45992        40.5639       0.573388        39.3759     
  1182.38        500.000                 NaN   11.9491       0.783423E-001            NaN            NaN   7.46051        40.5629       0.573165        39.3759     
  1181.32        500.000                 NaN   12.0280                 NaN            NaN            NaN   7.46114        40.5619       0.572930        39.3760     
  1180.26        500.000                 NaN   11.8389       0.189654                 NaN            NaN   7.46179        40.5609       0.572686        39.3761     
  1179.20        500.000                 NaN   12.0292                 NaN            NaN            NaN   7.46247        40.5598       0.572431        39.3762     
  1178.14        500.000                 NaN   12.0298                 NaN            NaN            NaN   7.46316        40.5586       0.572168        39.3763     
  1177.08        500.000                 NaN   11.6270       0.403391                 NaN            NaN   7.46388        40.5575       0.571896        39.3764     
  1176.02        500.000                 NaN   12.0311                 NaN            NaN            NaN   7.46462        40.5563       0.571618        39.3764     
  1174.96        500.000                 NaN   12.0354                 NaN            NaN            NaN   7.46734        40.5498       0.570367        39.3771     
  1173.90        500.000                 NaN   12.0324                 NaN            NaN            NaN   7.46617        40.5538       0.571020        39.3766     
  1172.84        500.000                 NaN   12.0320                 NaN            NaN            NaN   7.46638        40.5539       0.571173        39.3766     
  1171.78        500.000                 NaN   12.0339                 NaN            NaN            NaN   7.46778        40.5511       0.570396        39.3769     
  1170.72        500.000                 NaN   12.0346                 NaN            NaN            NaN   7.46860        40.5498       0.570089        39.3769     
  1169.66        500.000                 NaN   12.0412                 NaN            NaN            NaN   7.47400        40.5391       0.567846        39.3779     
  1168.60        500.000                 NaN   12.0457                 NaN            NaN            NaN   7.48120        40.5294       0.565297        39.3784     
  1167.54        500.000                 NaN   12.0462                 NaN            NaN            NaN   7.48178        40.5285       0.565074        39.3785     
  1166.48        500.000                 NaN   12.0467                 NaN            NaN            NaN   7.48235        40.5275       0.564851        39.3785     
  1165.41        500.000                 NaN   12.0472                 NaN            NaN            NaN   7.48292        40.5266       0.564627        39.3786     
  1164.35        500.000                 NaN   12.0477                 NaN            NaN            NaN   7.48350        40.5257       0.564403        39.3787     
  1163.29        500.000                 NaN   12.0483                 NaN            NaN            NaN   7.48407        40.5247       0.564178        39.3788     
  1162.23        500.000                 NaN   12.0488                 NaN            NaN            NaN   7.48464        40.5238       0.563953        39.3788     
  1161.17        500.000                 NaN   12.0493                 NaN            NaN            NaN   7.48521        40.5228       0.563727        39.3789     
