|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/EETA/EETA_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1329.77        500.000        99.4437       0.446464E-001  0.225428                 NaN  0.916107E-001  0.194626                 NaN            NaN            NaN
  1328.71        500.000        99.4517       0.466034E-001  0.221796                 NaN  0.888079E-001  0.191126                 NaN            NaN            NaN
  1327.65        500.000        99.4544       0.440994E-001  0.221894                 NaN  0.891941E-001  0.190385                 NaN            NaN            NaN
  1326.59        500.000        99.4566       0.382387E-001  0.224222                 NaN  0.906988E-001  0.190240                 NaN            NaN            NaN
  1325.53        500.000        99.4670       0.216408       0.459379E-001            NaN  0.854815E-001  0.185142                 NaN            NaN            NaN
  1324.47        500.000        99.4687       0.421991E-001  0.217300                 NaN  0.867031E-001  0.185077                 NaN            NaN            NaN
  1323.41        500.000        99.4726       0.216477       0.414798E-001            NaN  0.858668E-001  0.183528                 NaN            NaN            NaN
  1322.35        500.000        99.4745       0.216109       0.420455E-001            NaN  0.846176E-001  0.182719                 NaN            NaN            NaN
  1321.29        500.000        99.4851       0.387371E-001  0.212888                 NaN  0.843730E-001  0.178906                 NaN            NaN            NaN
  1320.23        500.000        99.4947       0.229159                 NaN            NaN  0.979289E-001  0.178200                 NaN            NaN            NaN
  1319.17        500.000        99.4829       0.191755       0.797358E-001            NaN  0.684440E-001  0.177184                 NaN            NaN            NaN
  1318.11        500.000        99.5056       0.225802                 NaN            NaN  0.948979E-001  0.173719                 NaN            NaN            NaN
  1317.04        500.000        99.5066       0.225485                 NaN            NaN  0.943428E-001  0.173577                 NaN            NaN            NaN
  1315.98        500.000        99.4882       0.169700       0.118417                 NaN  0.516224E-001  0.172075                 NaN            NaN            NaN
  1314.92        500.000        99.5089       0.413812E-001  0.202825                 NaN  0.773440E-001  0.169587                 NaN            NaN            NaN
  1313.86        500.000        99.5117       0.201603       0.409144E-001            NaN  0.770640E-001  0.168735                 NaN            NaN            NaN
  1312.80        500.000        99.5166       0.394896E-001  0.201120                 NaN  0.760674E-001  0.166721                 NaN            NaN            NaN
  1311.74        500.000        99.5204       0.400257E-001  0.199148                 NaN  0.751128E-001  0.165359                 NaN            NaN            NaN
  1310.68        500.000        99.5240       0.401660E-001  0.198046                 NaN  0.739423E-001  0.163885                 NaN            NaN            NaN
  1309.62        500.000        99.5282       0.195680       0.405949E-001            NaN  0.731123E-001  0.162408                 NaN            NaN            NaN
  1308.56        500.000        99.5263       0.194683       0.451851E-001            NaN  0.707303E-001  0.163140                 NaN            NaN            NaN
  1307.50        500.000        99.5401       0.195239       0.362055E-001            NaN  0.713420E-001  0.157146                 NaN            NaN            NaN
  1306.44        500.000        99.5389       0.191391       0.423105E-001            NaN  0.693868E-001  0.158019                 NaN            NaN            NaN
  1305.38        500.000        99.5428       0.430575E-001  0.189417                 NaN  0.682306E-001  0.156512                 NaN            NaN            NaN
  1304.32        500.000        99.5460       0.438255E-001  0.188096                 NaN  0.669160E-001  0.155138                 NaN            NaN            NaN
  1303.26        500.000        99.5494       0.186489       0.446471E-001            NaN  0.656809E-001  0.153794                 NaN            NaN            NaN
  1302.20        500.000        99.5527       0.453131E-001  0.184849                 NaN  0.646493E-001  0.152521                 NaN            NaN            NaN
  1301.14        500.000        99.5563       0.182528       0.470419E-001            NaN  0.631141E-001  0.151052                 NaN            NaN            NaN
  1300.08        500.000        99.5590       0.181738       0.473121E-001            NaN  0.620215E-001  0.149932                 NaN            NaN            NaN
  1299.02        500.000        99.5633       0.179694       0.478738E-001            NaN  0.608904E-001  0.148212                 NaN            NaN            NaN
  1297.96        500.000        99.5660       0.177187       0.502992E-001            NaN  0.593814E-001  0.147122                 NaN            NaN            NaN
  1296.90        500.000        99.5695       0.173767       0.528900E-001            NaN  0.579407E-001  0.145918                 NaN            NaN            NaN
  1295.84        500.000        99.5720       0.525591E-001  0.174440                 NaN  0.565285E-001  0.144470                 NaN            NaN            NaN
  1294.78        500.000        99.5749       0.172419       0.537801E-001            NaN  0.554486E-001  0.143441                 NaN            NaN            NaN
  1293.72        500.000        99.5779       0.170506       0.551713E-001            NaN  0.541650E-001  0.142226                 NaN            NaN            NaN
  1292.66        500.000        99.5801       0.165837       0.624723E-001            NaN  0.506652E-001  0.140960                 NaN            NaN            NaN
  1291.60        500.000        99.5843       0.541233E-001  0.168623                 NaN  0.530863E-001  0.139892                 NaN            NaN            NaN
  1290.54        500.000        99.5864       0.603362E-001  0.164489                 NaN  0.500330E-001  0.138728                 NaN            NaN            NaN
  1289.48        500.000        99.5891       0.620135E-001  0.162675                 NaN  0.486074E-001  0.137554                 NaN            NaN            NaN
  1288.42        500.000        99.5918       0.640993E-001  0.160018                 NaN  0.474079E-001  0.136641                 NaN            NaN            NaN
  1287.36        500.000        99.5947       0.158481       0.660203E-001            NaN  0.456555E-001  0.135177                 NaN            NaN            NaN
  1286.29        500.000        99.5973       0.682283E-001  0.155783                 NaN  0.444506E-001  0.134284                 NaN            NaN            NaN
  1285.23        500.000        99.5994       0.707834E-001  0.153753                 NaN  0.428043E-001  0.133290                 NaN            NaN            NaN
  1284.17        500.000        99.6021       0.151410       0.728986E-001            NaN  0.414353E-001  0.132205                 NaN            NaN            NaN
  1283.11        500.000        99.6043       0.744538E-001  0.149901                 NaN  0.400975E-001  0.131245                 NaN            NaN            NaN
  1282.05        500.000        97.7691       0.461919       0.227042                 NaN  0.325247E-002  0.333859        1.20482                 NaN            NaN
  1280.99        500.000        94.0330       0.480119        1.06349                 NaN            NaN  0.751870        3.67155                 NaN            NaN
  1279.93        500.000        94.3492        1.02820       0.440689                 NaN            NaN  0.716394        3.46548                 NaN            NaN
  1278.87        500.000        94.6308       0.400974        1.00178                 NaN            NaN  0.684888        3.28161                 NaN            NaN
  1277.81        500.000        94.8899       0.986773       0.354904                 NaN            NaN  0.655812        3.11259                 NaN            NaN
  1276.75        500.000        95.1365       0.300769       0.981944                 NaN            NaN  0.627777        2.95303                 NaN            NaN
  1275.69        500.000        95.3530        1.01676       0.214834                 NaN            NaN  0.603374        2.81201                 NaN            NaN
  1274.63        500.000        95.5585        1.16162       0.212995E-001            NaN            NaN  0.580167        2.67840                 NaN            NaN
  1273.57        500.000        95.7555        1.13541                 NaN            NaN            NaN  0.556061        2.55307                 NaN            NaN
  1272.51        500.000        95.9433        1.08885                 NaN            NaN            NaN  0.534108        2.43370                 NaN            NaN
  1271.45        500.000        95.6738        1.13076                 NaN            NaN            NaN  0.567948        2.59873       0.287659E-001            NaN
  1270.39        500.000        94.8592        1.27083                 NaN            NaN            NaN  0.671769        3.10153       0.966991E-001            NaN
  1269.33        500.000        95.1363        1.20629                 NaN            NaN            NaN  0.636147        2.92973       0.915491E-001            NaN
  1268.27        500.000        95.3986        1.14498                 NaN            NaN            NaN  0.603444        2.76673       0.862183E-001            NaN
  1267.21        500.000        95.6382        1.08823                 NaN            NaN            NaN  0.573248        2.61885       0.814741E-001            NaN
  1266.15        500.000        95.8507        1.03850                 NaN            NaN            NaN  0.546918        2.48687       0.770079E-001            NaN
  1265.09        500.000        96.0416       0.994275                 NaN            NaN            NaN  0.523605        2.36771       0.728076E-001            NaN
  1264.03        500.000        96.2195       0.952453                 NaN            NaN            NaN  0.501384        2.25766       0.690428E-001            NaN
  1262.97        500.000        96.3835       0.913356                 NaN            NaN            NaN  0.480056        2.15717       0.658737E-001            NaN
  1261.91        500.000        96.5288       0.879038                 NaN            NaN            NaN  0.460294        2.06861       0.632999E-001            NaN
  1260.85        500.000        96.6737       0.844918                 NaN            NaN            NaN  0.444331        1.97763       0.594191E-001            NaN
  1259.79        500.000        96.8017       0.814420                 NaN            NaN            NaN  0.427777        1.89932       0.567844E-001            NaN
  1258.73        500.000        96.9226       0.785330                 NaN            NaN            NaN  0.413045        1.82506       0.540146E-001            NaN
  1257.67        500.000        97.0344       0.758772                 NaN            NaN            NaN  0.396892        1.75772       0.522384E-001            NaN
  1256.60        500.000        97.1459       0.730616                 NaN            NaN            NaN  0.382254        1.69117       0.500364E-001            NaN
  1255.54        500.000        98.0241                 NaN            NaN            NaN  0.164399       0.276598        1.48011       0.547902E-001            NaN
  1254.48        500.000        96.5546        1.19336                 NaN            NaN            NaN  0.468460        1.74243       0.411164E-001            NaN
  1253.42        500.000        97.4533       0.651096                 NaN            NaN            NaN  0.336184        1.51357       0.458315E-001            NaN
  1252.36        500.000        97.5247       0.635394                 NaN            NaN            NaN  0.328145        1.46805       0.436822E-001            NaN
  1251.30        500.000        97.5919       0.621095                 NaN            NaN            NaN  0.321715        1.42395       0.413055E-001            NaN
  1250.24        500.000        97.6608       0.605142                 NaN            NaN            NaN  0.313290        1.38129       0.394987E-001            NaN
  1249.18        500.000        97.7278       0.589325                 NaN            NaN            NaN  0.305356        1.33984       0.376621E-001            NaN
  1248.12        500.000        97.7965       0.571964                 NaN            NaN            NaN  0.295092        1.29991       0.365465E-001            NaN
  1247.06        500.000        97.8602       0.556229                 NaN            NaN            NaN  0.286403        1.26200       0.352102E-001            NaN
  1246.00        500.000        97.9220       0.540957                 NaN            NaN            NaN  0.280018        1.22380       0.332408E-001            NaN
  1244.94        500.000        97.9734       0.529233                 NaN            NaN            NaN  0.271355        1.19346       0.325777E-001            NaN
  1243.88        500.000        98.0328       0.513532                 NaN            NaN            NaN  0.262178        1.15980       0.316535E-001            NaN
  1242.82        500.000        98.0801       0.502947                 NaN            NaN            NaN  0.256870        1.12990       0.301817E-001            NaN
  1241.76        500.000        98.1293       0.490993                 NaN            NaN            NaN  0.250719        1.10015       0.288809E-001            NaN
  1240.70        500.000        98.1792       0.478301                 NaN            NaN            NaN  0.243671        1.07097       0.278525E-001            NaN
  1239.64        500.000        98.2265       0.465863                 NaN            NaN            NaN  0.236616        1.04404       0.270100E-001            NaN
  1238.58        500.000        98.2679       0.456497                 NaN            NaN            NaN  0.230329        1.01912       0.261780E-001            NaN
  1237.52        500.000        98.3109       0.445630                 NaN            NaN            NaN  0.225220       0.993300       0.249919E-001            NaN
  1236.46        500.000        98.3513       0.435620                 NaN            NaN            NaN  0.219765       0.969278       0.240120E-001            NaN
  1235.40        500.000        98.3907       0.425779                 NaN            NaN            NaN  0.213892       0.946348       0.232414E-001            NaN
  1234.34        500.000        98.4305       0.415083                 NaN            NaN            NaN  0.207593       0.924112       0.226624E-001            NaN
  1233.28        500.000        98.4627       0.408298                 NaN            NaN            NaN  0.203933       0.903540       0.215376E-001            NaN
  1232.22        500.000        98.5020       0.397585                 NaN            NaN            NaN  0.198709       0.881011       0.206647E-001            NaN
  1231.16        500.000        98.5359       0.388894                 NaN            NaN            NaN  0.193187       0.861877       0.201440E-001            NaN
  1230.10        500.000        98.5699       0.380201                 NaN            NaN            NaN  0.187807       0.842535       0.195833E-001            NaN
  1229.04        500.000        98.6035       0.371322                 NaN            NaN            NaN  0.184249       0.822348       0.185323E-001            NaN
  1227.98        500.000        98.6342       0.363504                 NaN            NaN  0.152244E-004  0.179433       0.804888       0.180019E-001            NaN
  1226.92        500.000        98.6645       0.355621                 NaN            NaN            NaN  0.174804       0.787642       0.174317E-001            NaN
  1225.85        500.000        98.6935       0.348364                 NaN            NaN            NaN  0.170295       0.770883       0.169196E-001            NaN
  1224.79        500.000        98.7212       0.341379                 NaN            NaN            NaN  0.166541       0.754632       0.162325E-001            NaN
  1223.73        500.000        98.7497       0.333588                 NaN            NaN            NaN  0.162710       0.738383       0.156115E-001            NaN
  1222.67        500.000        98.7792       0.325343                 NaN            NaN            NaN  0.157831       0.722389       0.152301E-001            NaN
  1221.61        500.000        98.8034       0.319665                 NaN            NaN            NaN  0.154452       0.707876       0.146493E-001            NaN
  1220.55        500.000        98.8294       0.312173                 NaN            NaN            NaN  0.150567       0.693671       0.141773E-001            NaN
  1219.49        500.000        98.8507       0.307535                 NaN            NaN            NaN  0.148724       0.679672       0.133824E-001            NaN
  1218.43        500.000        98.8809       0.298393                 NaN            NaN            NaN  0.143964       0.663847       0.129412E-001            NaN
  1217.37        500.000        98.9019       0.293010                 NaN            NaN            NaN  0.140142       0.652176       0.127799E-001            NaN
  1216.31        500.000        98.9279       0.285465                 NaN            NaN            NaN  0.136370       0.637961       0.122748E-001            NaN
  1215.25        500.000        98.9493       0.279391                 NaN            NaN            NaN  0.131906       0.627178       0.122310E-001            NaN
  1214.19        500.000        98.9673       0.276168                 NaN            NaN            NaN  0.130759       0.614403       0.114178E-001            NaN
  1213.13        500.000        98.9938       0.267235                 NaN            NaN            NaN  0.126613       0.601207       0.111410E-001            NaN
  1212.07        500.000        99.0238       0.241746                 NaN            NaN            NaN  0.114400       0.606693       0.133931E-001            NaN
  1211.01        500.000        99.1243       0.858844E-001  0.514906E-001            NaN            NaN  0.104161       0.618519       0.156712E-001            NaN
  1209.95        500.000        91.1458        1.04714                 NaN            NaN  0.911493E-002  0.780734        3.61125       0.362896E-001   3.36962     
  1208.89        500.000        83.7708        1.02414                 NaN            NaN  0.460657        1.42476        6.58441       0.680584E-001   6.66713     
  1207.83        500.000        60.4931       0.822355        4.39816                 NaN            NaN   3.14108        15.0864       0.145635        15.9132     
  1206.77        500.000        98.7876       0.634889E-001  0.784314E-001            NaN            NaN  0.927737E-001  0.448331       0.444542E-002  0.524922     
  1205.71        500.000        99.8034                 NaN            NaN            NaN  0.898593E-002  0.176341E-001  0.525107E-001  0.111414E-002  0.116343     
  1204.65        500.000        98.6809       0.161552                 NaN            NaN            NaN  0.101033       0.555134       0.584198E-002  0.495542     
  1203.59        500.000        99.8935       0.140420E-001            NaN            NaN            NaN  0.874739E-002  0.414002E-001  0.367869E-003  0.419888E-001
  1202.53        500.000        99.7684       0.322029E-001  0.687068E-002            NaN            NaN  0.231904E-001  0.841841E-001            NaN  0.851448E-001
  1201.47        500.000        99.7897       0.226843E-001            NaN            NaN            NaN  0.147730E-001  0.874843E-001  0.140752E-002  0.839941E-001
  1200.41        500.000        99.9649       0.333742E-002            NaN            NaN            NaN  0.254495E-002  0.146127E-001  0.218962E-003  0.144356E-001
  1199.35        500.000        99.9609       0.435296E-002            NaN            NaN            NaN  0.330183E-002  0.156829E-001  0.119247E-003  0.156398E-001
  1198.29        500.000        78.4703        1.84883       0.567337                 NaN            NaN   1.73129        8.57419       0.796017E-001   8.72848     
  1197.23        500.000        96.9323       0.104677       0.212984                 NaN            NaN  0.231988        1.23918       0.143288E-001   1.26452     
  1196.16        500.000        99.8826       0.778667E-002            NaN            NaN            NaN  0.685113E-002  0.518648E-001  0.854354E-003  0.500044E-001
  1195.10        500.000        99.7552       0.129220E-001  0.216846E-001            NaN            NaN  0.232692E-001  0.916449E-001  0.457983E-004  0.952633E-001
  1194.04        500.000        74.0376        2.81169       0.771289E-001            NaN            NaN   2.10453        10.4546       0.735611E-001   10.4409     
  1192.98        500.000        97.0635       0.184999       0.111191       0.463695E-002            NaN  0.227470        1.21227       0.996040E-002   1.18597     
  1191.92        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.86        500.000       100.0000       0.105859E-005            NaN            NaN            NaN  0.108746E-005  0.665875E-005            NaN  0.648023E-005
  1189.80        500.000                 NaN   8.83590                 NaN            NaN            NaN   7.22192        42.7198       0.325990        40.8964     
  1188.74        500.000                 NaN   8.83726                 NaN            NaN            NaN   7.22310        42.7167       0.325599        40.8974     
  1187.68        500.000                 NaN   8.83864                 NaN            NaN            NaN   7.22429        42.7134       0.325200        40.8984     
  1186.62        500.000                 NaN   8.84249                 NaN            NaN            NaN   7.22509        42.7080       0.324220        40.9002     
  1185.56        500.000                 NaN   8.84150                 NaN            NaN            NaN   7.22674        42.7068       0.324378        40.9005     
  1184.50        500.000                 NaN   8.84295                 NaN            NaN            NaN   7.22798        42.7035       0.323962        40.9016     
  1183.44        500.000                 NaN   8.84342                 NaN            NaN            NaN   7.22863        42.7017       0.323784        40.9024     
  1182.38        500.000                 NaN   8.78573       0.579671E-001            NaN            NaN   7.22918        42.7002       0.323652        40.9033     
  1181.32        500.000                 NaN   8.84401                 NaN            NaN            NaN   7.22976        42.6986       0.323514        40.9041     
  1180.26        500.000                 NaN   8.70403       0.140323                 NaN            NaN   7.23036        42.6970       0.323370        40.9049     
  1179.20        500.000                 NaN   8.84472                 NaN            NaN            NaN   7.23099        42.6953       0.323220        40.9057     
  1178.14        500.000                 NaN   8.84512                 NaN            NaN            NaN   7.23164        42.6936       0.323066        40.9066     
  1177.08        500.000                 NaN   8.54710       0.298448                 NaN            NaN   7.23231        42.6919       0.322907        40.9074     
  1176.02        500.000                 NaN   8.84598                 NaN            NaN            NaN   7.23299        42.6901       0.322744        40.9082     
  1174.96        500.000                 NaN   8.85150                 NaN            NaN            NaN   7.23550        42.6820       0.322028        40.9090     
  1173.90        500.000                 NaN   8.84697                 NaN            NaN            NaN   7.23443        42.6864       0.322394        40.9098     
  1172.84        500.000                 NaN   8.84647                 NaN            NaN            NaN   7.23460        42.6860       0.322475        40.9105     
  1171.78        500.000                 NaN   8.84794                 NaN            NaN            NaN   7.23594        42.6825       0.322031        40.9116     
  1170.72        500.000                 NaN   8.84839                 NaN            NaN            NaN   7.23671        42.6807       0.321852        40.9124     
  1169.66        500.000                 NaN   8.85608                 NaN            NaN            NaN   7.24181        42.6681       0.320575        40.9135     
  1168.60        500.000                 NaN   8.85910                 NaN            NaN            NaN   7.24882        42.6578       0.319133        40.9151     
  1167.54        500.000                 NaN   8.85940                 NaN            NaN            NaN   7.24935        42.6563       0.319002        40.9160     
  1166.48        500.000                 NaN   8.85970                 NaN            NaN            NaN   7.24988        42.6548       0.318870        40.9168     
  1165.41        500.000                 NaN   8.86000                 NaN            NaN            NaN   7.25040        42.6533       0.318738        40.9176     
