|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1484.99        500.000                 NaN   98.8029       0.279498                 NaN  0.917634                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   98.8149       0.248004                 NaN  0.903724       0.333369E-001            NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   98.8333       0.264344                 NaN  0.902400                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   98.8395       0.217808                 NaN  0.878484       0.641959E-001            NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   98.8458       0.163106                 NaN  0.142894       0.848174                 NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   98.8495       0.101046                 NaN  0.816353       0.233102                 NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   98.8611       0.906258E-001            NaN  0.805279       0.243022                 NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   98.8716       0.819544E-001            NaN  0.796147       0.250280                 NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   98.8831       0.726077E-001            NaN  0.258872       0.785457                 NaN            NaN            NaN            NaN            NaN
  1472.34        500.000                 NaN   98.8952       0.640372E-001            NaN  0.774472       0.266336                 NaN            NaN            NaN            NaN            NaN
  1470.93        500.000                 NaN   98.9059       0.560028E-001            NaN  0.765080       0.273064                 NaN            NaN            NaN            NaN            NaN
  1469.53        500.000                 NaN   99.2302       0.364117E-001            NaN  0.194235       0.539181                 NaN            NaN            NaN            NaN            NaN
  1468.12        500.000                 NaN   98.6096       0.567764E-001            NaN  0.967534       0.366055                 NaN            NaN            NaN            NaN            NaN
  1466.71        500.000                 NaN   98.9361       0.350934E-001            NaN  0.289302       0.739463                 NaN            NaN            NaN            NaN            NaN
  1465.31        500.000       0.938035E-003   98.9432                 NaN            NaN  0.330892       0.724988                 NaN            NaN            NaN            NaN            NaN
  1463.90        500.000       0.295030E-002   98.9523                 NaN            NaN  0.330114       0.714651                 NaN            NaN            NaN            NaN            NaN
  1462.50        500.000       0.340440E-002   98.9588                 NaN            NaN  0.329734       0.708062                 NaN            NaN            NaN            NaN            NaN
  1461.09        500.000       0.328092E-002   98.9724                 NaN            NaN  0.325436       0.698901                 NaN            NaN            NaN            NaN            NaN
  1459.68        500.000       0.318879E-002   98.9813                 NaN            NaN  0.692653       0.322892                 NaN            NaN            NaN            NaN            NaN
  1458.28        500.000       0.310167E-002   98.9888                 NaN            NaN  0.321195       0.686933                 NaN            NaN            NaN            NaN            NaN
  1456.87        500.000       0.299020E-002   99.0014                 NaN            NaN  0.678079       0.317487                 NaN            NaN            NaN            NaN            NaN
  1455.47        500.000       0.289997E-002   99.0086                 NaN            NaN  0.673351       0.315114                 NaN            NaN            NaN            NaN            NaN
  1454.06        500.000       0.281570E-002   99.0171                 NaN            NaN  0.313312       0.666748                 NaN            NaN            NaN            NaN            NaN
  1452.66        500.000       0.271852E-002   99.0267                 NaN            NaN  0.660808       0.309751                 NaN            NaN            NaN            NaN            NaN
  1451.25        500.000       0.250142E-003   99.9932                 NaN            NaN  0.655861E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1449.84        500.000       0.489581E-002   98.0891                 NaN            NaN   1.29995       0.606083                 NaN            NaN            NaN            NaN            NaN
  1448.44        500.000       0.248603E-002   99.0449                 NaN            NaN  0.305295       0.647356                 NaN            NaN            NaN            NaN            NaN
  1447.03        500.000       0.236486E-002   99.0693                 NaN            NaN  0.629739       0.298547                 NaN            NaN            NaN            NaN            NaN
  1445.63        500.000       0.229741E-002   99.0663                 NaN            NaN  0.298312       0.633089                 NaN            NaN            NaN            NaN            NaN
  1444.22        500.000       0.221951E-002   99.0769                 NaN            NaN  0.624975       0.295936                 NaN            NaN            NaN            NaN            NaN
  1442.82        500.000       0.213478E-002   99.0838                 NaN            NaN  0.620312       0.293747                 NaN            NaN            NaN            NaN            NaN
  1441.41        500.000       0.206024E-002   99.0911                 NaN            NaN  0.615234       0.291594                 NaN            NaN            NaN            NaN            NaN
  1440.00        500.000       0.197579E-002   99.0967                 NaN            NaN  0.290345       0.610999                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000       0.190877E-002   99.1078                 NaN            NaN  0.603060       0.287246                 NaN            NaN            NaN            NaN            NaN
  1437.19        500.000       0.183524E-002   99.1134                 NaN            NaN  0.599281       0.285448                 NaN            NaN            NaN            NaN            NaN
  1435.79        500.000       0.175457E-002   99.1190                 NaN            NaN  0.596126       0.283086                 NaN            NaN            NaN            NaN            NaN
  1434.38        500.000       0.170508E-002   99.1255                 NaN            NaN  0.591332       0.281438                 NaN            NaN            NaN            NaN            NaN
  1432.98        500.000       0.161921E-002   99.1342                 NaN            NaN  0.279278       0.584895                 NaN            NaN            NaN            NaN            NaN
  1431.57        500.000       0.154847E-002   99.1441                 NaN            NaN  0.277395       0.576953                 NaN            NaN            NaN            NaN            NaN
  1430.16        500.000       0.149206E-002   99.1469                 NaN            NaN  0.575716       0.275872                 NaN            NaN            NaN            NaN            NaN
  1428.76        500.000       0.142004E-002   99.1538                 NaN            NaN  0.570835       0.273995                 NaN            NaN            NaN            NaN            NaN
  1427.35        500.000       0.136006E-002   99.1593                 NaN            NaN  0.566939       0.272392                 NaN            NaN            NaN            NaN            NaN
  1425.95        500.000       0.129386E-002   99.1668                 NaN            NaN  0.561833       0.270114                 NaN            NaN            NaN            NaN            NaN
  1424.54        500.000       0.122569E-002   99.1726                 NaN            NaN  0.268653       0.557475                 NaN            NaN            NaN            NaN            NaN
  1423.14        500.000       0.116668E-002   99.1764                 NaN            NaN  0.267410       0.555008                 NaN            NaN            NaN            NaN            NaN
  1421.73        500.000       0.110116E-002   99.1850                 NaN            NaN  0.264759       0.549136                 NaN            NaN            NaN            NaN            NaN
  1420.32        500.000       0.104667E-002   99.1905                 NaN            NaN  0.545085       0.263401                 NaN            NaN            NaN            NaN            NaN
  1418.92        500.000       0.990304E-003   99.1956                 NaN            NaN  0.262065       0.541340                 NaN            NaN            NaN            NaN            NaN
  1417.51        500.000       0.933392E-003   99.2014                 NaN            NaN  0.260171       0.537488                 NaN            NaN            NaN            NaN            NaN
  1416.11        500.000       0.873244E-003   99.2064                 NaN            NaN  0.534024       0.258724                 NaN            NaN            NaN            NaN            NaN
  1414.70        500.000       0.815903E-003   99.2108                 NaN            NaN  0.257703       0.530673                 NaN            NaN            NaN            NaN            NaN
  1413.29        500.000       0.769703E-003   99.2196                 NaN            NaN  0.255095       0.524502                 NaN            NaN            NaN            NaN            NaN
  1411.89        500.000       0.708711E-003   99.2228                 NaN            NaN  0.254169       0.522295                 NaN            NaN            NaN            NaN            NaN
  1410.48        500.000       0.666506E-003   99.2245                 NaN            NaN  0.521099       0.253752                 NaN            NaN            NaN            NaN            NaN
  1409.08        500.000       0.612162E-003   99.2369                 NaN            NaN  0.512167       0.250306                 NaN            NaN            NaN            NaN            NaN
  1407.67        500.000       0.560725E-003   99.2376                 NaN            NaN  0.512032       0.249772                 NaN            NaN            NaN            NaN            NaN
  1406.27        500.000       0.519800E-003   99.2422                 NaN            NaN  0.508653       0.248662                 NaN            NaN            NaN            NaN            NaN
  1404.86        500.000       0.463133E-003   99.2485                 NaN            NaN  0.246708       0.504351                 NaN            NaN            NaN            NaN            NaN
  1403.45        500.000       0.418659E-003   99.2521                 NaN            NaN  0.501887       0.245579                 NaN            NaN            NaN            NaN            NaN
  1402.05        500.000       0.362166E-003   99.2572                 NaN            NaN  0.498411       0.244025                 NaN            NaN            NaN            NaN            NaN
  1400.64        500.000       0.328223E-003   99.2601                 NaN            NaN  0.496690       0.242848                 NaN            NaN            NaN            NaN            NaN
  1399.24        500.000                 NaN   99.0332                 NaN            NaN  0.511928       0.348293                 NaN  0.106537                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.1930                 NaN            NaN  0.576102       0.736834                 NaN  0.494083                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.2188                 NaN            NaN  0.567753       0.726799                 NaN  0.486656                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.2450                 NaN            NaN  0.716214       0.559612                 NaN  0.479139                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.2703                 NaN            NaN  0.705826       0.551775                 NaN  0.472103                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.2937                 NaN            NaN  0.544841       0.696272                 NaN  0.465176                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.3158                 NaN            NaN  0.687671       0.537529                 NaN  0.458995                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.3407                 NaN            NaN  0.530175       0.677533                 NaN  0.451555                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.3611                 NaN            NaN  0.523420       0.669850                 NaN  0.445657                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.3804                 NaN            NaN  0.662340       0.517232                 NaN  0.440053                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.4061                 NaN            NaN  0.509131       0.652130                 NaN  0.432650                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.4224                 NaN            NaN  0.504324       0.645352                 NaN  0.427881                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.4385                 NaN            NaN  0.499314       0.638583                 NaN  0.423610                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.4703                 NaN            NaN  0.488023       0.627994                 NaN  0.413711                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.4822                 NaN            NaN  0.622794       0.484568                 NaN  0.410391                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.4959                 NaN            NaN  0.618312       0.479648                 NaN  0.406182                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.5189                 NaN            NaN  0.472650       0.608911                 NaN  0.399564                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.5373                 NaN            NaN  0.601641       0.466978                 NaN  0.394054                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.5523                 NaN            NaN  0.596143       0.461813                 NaN  0.389724                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.5686                 NaN            NaN  0.456588       0.589890                 NaN  0.384902                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.5831                 NaN            NaN  0.584768       0.451592                 NaN  0.380540                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.6001                 NaN            NaN  0.446298       0.578124                 NaN  0.375521                 NaN            NaN            NaN
  1368.31        500.000                 NaN   98.6161                 NaN            NaN  0.440824       0.572129                 NaN  0.370905                 NaN            NaN            NaN
  1366.90        500.000                 NaN   98.6292                 NaN            NaN  0.436316       0.567718                 NaN  0.366728                 NaN            NaN            NaN
  1365.50        500.000                 NaN   98.6443                 NaN            NaN  0.561830       0.431654                 NaN  0.362256                 NaN            NaN            NaN
  1364.09        500.000                 NaN   98.6578                 NaN            NaN  0.426796       0.557255                 NaN  0.358188                 NaN            NaN            NaN
  1362.69        500.000                 NaN   98.6721                 NaN            NaN  0.421925       0.552003                 NaN  0.353990                 NaN            NaN            NaN
  1361.28        500.000                 NaN   98.6841                 NaN            NaN  0.417885       0.547579                 NaN  0.350445                 NaN            NaN            NaN
  1359.88        500.000                 NaN   98.6984                 NaN            NaN  0.412708       0.542899                 NaN  0.345976                 NaN            NaN            NaN
  1358.47        500.000                 NaN   98.7095                 NaN            NaN  0.409182       0.538846                 NaN  0.342454                 NaN            NaN            NaN
  1357.06        500.000                 NaN   98.7234                 NaN            NaN  0.534014       0.404166                 NaN  0.338440                 NaN            NaN            NaN
  1355.66        500.000                 NaN   98.7352                 NaN            NaN  0.529740       0.400171                 NaN  0.334844                 NaN            NaN            NaN
  1354.25        500.000                 NaN   98.7461                 NaN            NaN  0.526395       0.395959                 NaN  0.331518                 NaN            NaN            NaN
  1352.85        500.000                 NaN   98.7583                 NaN            NaN  0.522241       0.391745                 NaN  0.327687                 NaN            NaN            NaN
  1351.44        500.000                 NaN   98.7689                 NaN            NaN  0.388225       0.518436                 NaN  0.324431                 NaN            NaN            NaN
  1350.04        500.000                 NaN   98.7786                 NaN            NaN  0.384364       0.515753                 NaN  0.321296                 NaN            NaN            NaN
  1348.63        500.000                 NaN   98.7906                 NaN            NaN  0.380767       0.510863                 NaN  0.317776                 NaN            NaN            NaN
  1347.22        500.000                 NaN   98.8005                 NaN            NaN  0.376251       0.508582                 NaN  0.314649                 NaN            NaN            NaN
  1345.82        500.000                 NaN   98.8102                 NaN            NaN  0.373222       0.505014                 NaN  0.311591                 NaN            NaN            NaN
  1344.41        500.000                 NaN   98.8182                 NaN            NaN  0.370042       0.502834                 NaN  0.308877                 NaN            NaN            NaN
  1343.01        500.000                 NaN   98.8277                 NaN            NaN  0.499952       0.366363                 NaN  0.305940                 NaN            NaN            NaN
  1341.60        500.000                 NaN   98.8396                 NaN            NaN  0.495921       0.362067                 NaN  0.302453                 NaN            NaN            NaN
  1340.19        500.000                 NaN   98.8463                 NaN            NaN  0.494462       0.359090                 NaN  0.300166                 NaN            NaN            NaN
  1338.79        500.000                 NaN   98.8562                 NaN            NaN  0.491435       0.355263                 NaN  0.297072                 NaN            NaN            NaN
  1337.38        500.000                 NaN   98.8641                 NaN  0.662116E-001  0.400417       0.366336                 NaN  0.302919                 NaN            NaN            NaN
  1335.98        500.000                 NaN   98.8709                 NaN  0.264435       0.540710                 NaN            NaN  0.323914                 NaN            NaN            NaN
  1334.57        500.000                 NaN   98.8869                 NaN  0.263641       0.530225                 NaN            NaN  0.319263                 NaN            NaN            NaN
  1333.17        500.000                 NaN   98.8949                 NaN  0.259527       0.529193                 NaN            NaN  0.316417                 NaN            NaN            NaN
  1331.76        500.000                 NaN   98.9062                 NaN  0.257511       0.523678                 NaN            NaN  0.312648                 NaN            NaN            NaN
  1330.35        500.000                 NaN   98.9154                 NaN  0.257075       0.517634                 NaN            NaN  0.309848                 NaN            NaN            NaN
  1328.95        500.000                 NaN   98.9273                 NaN  0.253558       0.513532                 NaN            NaN  0.305596                 NaN            NaN            NaN
  1327.54        500.000                 NaN   98.9367                 NaN  0.251479       0.509172                 NaN            NaN  0.302615                 NaN            NaN            NaN
  1326.14        500.000                 NaN   98.9452                 NaN  0.246396       0.509104                 NaN            NaN  0.299333                 NaN            NaN            NaN
  1324.73        500.000                 NaN   98.9579                 NaN  0.243905       0.502738                 NaN            NaN  0.295416                 NaN            NaN            NaN
  1323.33        500.000                 NaN   98.9644                 NaN  0.244698       0.497748                 NaN            NaN  0.293120                 NaN            NaN            NaN
  1321.92        500.000                 NaN   98.9679                 NaN  0.245541       0.494486                 NaN            NaN  0.292076                 NaN            NaN            NaN
  1320.51        500.000                 NaN   98.9929                 NaN  0.234947       0.488786                 NaN            NaN  0.283368                 NaN            NaN            NaN
  1319.11        500.000                 NaN   98.9920                 NaN  0.233402       0.491219                 NaN            NaN  0.283424                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.0053                 NaN  0.230525       0.484924                 NaN            NaN  0.279216                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.0123                 NaN  0.228676       0.482342                 NaN            NaN  0.276700                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.0226                 NaN  0.226190       0.477848                 NaN            NaN  0.273385                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.0306                 NaN  0.222334       0.476385                 NaN            NaN  0.270725                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.0393                 NaN  0.218843       0.474463                 NaN            NaN  0.267381                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.0478                 NaN  0.215533       0.472031                 NaN            NaN  0.264655                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.0564                 NaN  0.213958       0.467861                 NaN            NaN  0.261763                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.0634                 NaN  0.211569       0.465732                 NaN            NaN  0.259275                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.0731                 NaN  0.208362       0.462486                 NaN            NaN  0.256098                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.0812                 NaN  0.208180       0.456943                 NaN            NaN  0.253714                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.0889                 NaN  0.202262       0.458101                 NaN            NaN  0.250725                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.0958                 NaN  0.198926       0.457012                 NaN            NaN  0.248248                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.1051                 NaN  0.194552       0.455406                 NaN            NaN  0.244947                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.1128                 NaN  0.195586       0.448754                 NaN            NaN  0.242856                 NaN            NaN            NaN
  1298.02        500.000                 NaN   98.9976                 NaN  0.182385       0.494115                 NaN            NaN  0.265943       0.599927E-001            NaN            NaN
  1296.62        500.000                 NaN   99.0110                 NaN  0.179789       0.488080                 NaN            NaN  0.262287       0.588775E-001            NaN            NaN
  1295.21        500.000                 NaN   99.0227                 NaN  0.178593       0.481832                 NaN            NaN  0.258995       0.579103E-001            NaN            NaN
  1293.80        500.000                 NaN   99.0348                 NaN  0.178778       0.473528                 NaN            NaN  0.255859       0.569969E-001            NaN            NaN
  1292.40        500.000                 NaN   99.0474                 NaN  0.174460       0.470178                 NaN            NaN  0.252147       0.558037E-001            NaN            NaN
  1290.99        500.000                 NaN   99.0589                 NaN  0.173885       0.463232                 NaN            NaN  0.249053       0.549368E-001            NaN            NaN
  1289.59        500.000                 NaN   99.0708                 NaN  0.171151       0.458503                 NaN            NaN  0.245649       0.538693E-001            NaN            NaN
  1288.18        500.000                 NaN   99.0824                 NaN  0.167753       0.454607                 NaN            NaN  0.242377       0.528672E-001            NaN            NaN
  1286.78        500.000                 NaN   99.0943                 NaN  0.166282       0.448397                 NaN            NaN  0.239113       0.519430E-001            NaN            NaN
  1285.37        500.000                 NaN   99.1051                 NaN  0.165331       0.442385                 NaN            NaN  0.236089       0.510476E-001            NaN            NaN
  1283.96        500.000                 NaN   99.1165                 NaN  0.163311       0.437099                 NaN            NaN  0.232939       0.501197E-001            NaN            NaN
  1282.56        500.000                 NaN   99.1272                 NaN  0.161535       0.432114                 NaN            NaN  0.229912       0.492216E-001            NaN            NaN
  1281.15        500.000                 NaN   99.1385                 NaN  0.157736       0.428690                 NaN            NaN  0.226775       0.482519E-001            NaN            NaN
  1279.75        500.000                 NaN   99.1481                 NaN  0.158121       0.422183                 NaN            NaN  0.224055       0.475306E-001            NaN            NaN
  1278.34        500.000                 NaN   99.1605                 NaN  0.154352       0.418073                 NaN            NaN  0.220591       0.464802E-001            NaN            NaN
  1276.94        500.000                 NaN   99.1708                 NaN  0.150611       0.415241                 NaN            NaN  0.217772       0.455880E-001            NaN            NaN
  1275.53        500.000                 NaN   99.1805                 NaN  0.149419       0.410425                 NaN            NaN  0.214829       0.447799E-001            NaN            NaN
  1274.12        500.000                 NaN   99.1911                 NaN  0.147915       0.405010                 NaN            NaN  0.212046       0.439755E-001            NaN            NaN
  1272.72        500.000                 NaN   99.2012                 NaN  0.144866       0.401660                 NaN            NaN  0.209116       0.431088E-001            NaN            NaN
  1271.31        500.000                 NaN   99.2115                 NaN  0.141837       0.398149                 NaN            NaN  0.206295       0.422626E-001            NaN            NaN
  1269.91        500.000                 NaN   99.2207                 NaN  0.140556       0.393673                 NaN            NaN  0.203613       0.414997E-001            NaN            NaN
  1268.50        500.000                 NaN   99.2311                 NaN  0.137741       0.389636                 NaN            NaN  0.200810       0.406779E-001            NaN            NaN
  1267.10        500.000                 NaN   98.5930                 NaN  0.171650       0.518549                 NaN            NaN  0.269658       0.609340E-001  0.386175                 NaN
  1265.69        500.000                 NaN   93.4434                 NaN  0.439787        1.58573                 NaN            NaN  0.832718       0.224866        3.47345                 NaN
  1264.28        500.000                 NaN   93.8761                 NaN  0.402709        1.49963                 NaN            NaN  0.780138       0.208217        3.23322                 NaN
  1262.88        500.000                 NaN   94.2467                 NaN  0.372188        1.42604                 NaN            NaN  0.734350       0.193957        3.02679                 NaN
  1261.47        500.000                 NaN   94.5829                 NaN  0.345101        1.35501                 NaN            NaN  0.693109       0.181109        2.84274                 NaN
  1260.07        500.000                 NaN   94.8833                 NaN  0.317989        1.29556                 NaN            NaN  0.655781       0.169448        2.67788                 NaN
  1258.66        500.000                 NaN   95.1481                 NaN  0.296424        1.24077                 NaN            NaN  0.622847       0.159095        2.53279                 NaN
  1257.25        500.000                 NaN   95.3940                 NaN  0.276535        1.18792                 NaN            NaN  0.591946       0.149673        2.39988                 NaN
  1255.85        500.000                 NaN   95.6169                 NaN  0.257792        1.14055                 NaN            NaN  0.563895       0.141025        2.27988                 NaN
  1254.44        500.000                 NaN   95.8179                 NaN  0.242529        1.09622                 NaN            NaN  0.538356       0.133230        2.17181                 NaN
