|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2/GRV/GRV_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1511.70        500.000       0.122443E-002   98.6278       0.354758                 NaN   1.01623                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.29        500.000                 NaN   98.6568       0.352252                 NaN  0.990955                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000                 NaN   98.6727       0.349119                 NaN  0.978148                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.48        500.000                 NaN   98.6913       0.341566                 NaN  0.967102                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.08        500.000       0.296536E-003   98.7157       0.336927                 NaN  0.947117                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.67        500.000                 NaN   98.7349       0.327085                 NaN  0.937984                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   98.7524       0.321224                 NaN  0.926343                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   98.7689       0.313005                 NaN  0.918114                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   98.7893       0.306199                 NaN  0.904484                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.05        500.000                 NaN   98.8082       0.300986                 NaN  0.890802                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   98.8230       0.295794                 NaN  0.881223                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.23        500.000                 NaN   98.8419       0.290794                 NaN  0.867346                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.83        500.000                 NaN   98.8578       0.283027                 NaN  0.859207                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        500.000                 NaN   98.8732       0.277790                 NaN  0.848970                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.02        500.000                 NaN   98.8879       0.267922                 NaN  0.844179                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.61        500.000                 NaN   98.9042       0.264336                 NaN  0.831473                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.21        500.000                 NaN   98.9188       0.257811                 NaN  0.823361                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   98.9308       0.248261                 NaN  0.820896                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   98.9470       0.245548                 NaN  0.807433                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN   98.9601       0.240180                 NaN  0.799755                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   98.9710       0.213042                 NaN  0.787205       0.287965E-001            NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   98.9874       0.226925                 NaN  0.785677                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   98.9933       0.186853                 NaN  0.764456       0.553791E-001            NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   98.9991       0.139846                 NaN  0.123205       0.737799                 NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.0028       0.865791E-001            NaN  0.709776       0.200856                 NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   99.0133       0.776001E-001            NaN  0.699807       0.209270                 NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   99.0229       0.701314E-001            NaN  0.691523       0.215396                 NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   99.0334       0.620890E-001            NaN  0.222632       0.681909                 NaN            NaN            NaN            NaN            NaN
  1472.34        500.000                 NaN   99.0443       0.547290E-001            NaN  0.672091       0.228927                 NaN            NaN            NaN            NaN            NaN
  1470.93        500.000                 NaN   99.0541       0.478268E-001            NaN  0.663573       0.234542                 NaN            NaN            NaN            NaN            NaN
  1469.53        500.000                 NaN   99.3350       0.310641E-001            NaN  0.166654       0.467234                 NaN            NaN            NaN            NaN            NaN
  1468.12        500.000                 NaN   98.7986       0.484441E-001            NaN  0.838761       0.314166                 NaN            NaN            NaN            NaN            NaN
  1466.71        500.000                 NaN   99.0818       0.299093E-001            NaN  0.247989       0.640326                 NaN            NaN            NaN            NaN            NaN
  1465.31        500.000       0.588810E-003   99.0883                 NaN            NaN  0.283478       0.627583                 NaN            NaN            NaN            NaN            NaN
  1463.90        500.000       0.185207E-002   99.0972                 NaN            NaN  0.282624       0.618279                 NaN            NaN            NaN            NaN            NaN
  1462.50        500.000       0.213767E-002   99.1035                 NaN            NaN  0.282085       0.612269                 NaN            NaN            NaN            NaN            NaN
  1461.09        500.000       0.206050E-002   99.1157                 NaN            NaN  0.278225       0.604029                 NaN            NaN            NaN            NaN            NaN
  1459.68        500.000       0.200300E-002   99.1238                 NaN            NaN  0.598318       0.275863                 NaN            NaN            NaN            NaN            NaN
  1458.28        500.000       0.194861E-002   99.1307                 NaN            NaN  0.274235       0.593093                 NaN            NaN            NaN            NaN            NaN
  1456.87        500.000       0.187901E-002   99.1421                 NaN            NaN  0.585124       0.270879                 NaN            NaN            NaN            NaN            NaN
  1455.47        500.000       0.182265E-002   99.1488                 NaN            NaN  0.580730       0.268667                 NaN            NaN            NaN            NaN            NaN
  1454.06        500.000       0.176993E-002   99.1566                 NaN            NaN  0.266939       0.574727                 NaN            NaN            NaN            NaN            NaN
  1452.66        500.000       0.170922E-002   99.1653                 NaN            NaN  0.569278       0.263716                 NaN            NaN            NaN            NaN            NaN
  1451.25        500.000       0.157105E-003   99.9943                 NaN            NaN  0.556949E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1449.84        500.000       0.308360E-002   98.3606                 NaN            NaN   1.12028       0.516015                 NaN            NaN            NaN            NaN            NaN
  1448.44        500.000       0.156463E-002   99.1820                 NaN            NaN  0.259462       0.556946                 NaN            NaN            NaN            NaN            NaN
  1447.03        500.000       0.148798E-002   99.2037                 NaN            NaN  0.541341       0.253462                 NaN            NaN            NaN            NaN            NaN
  1445.63        500.000       0.144575E-002   99.2016                 NaN            NaN  0.253066       0.543884                 NaN            NaN            NaN            NaN            NaN
  1444.22        500.000       0.139692E-002   99.2111                 NaN            NaN  0.536617       0.250888                 NaN            NaN            NaN            NaN            NaN
  1442.82        500.000       0.134401E-002   99.2175                 NaN            NaN  0.532332       0.248853                 NaN            NaN            NaN            NaN            NaN
  1441.41        500.000       0.129717E-002   99.2242                 NaN            NaN  0.527671       0.246838                 NaN            NaN            NaN            NaN            NaN
  1440.00        500.000       0.124420E-002   99.2294                 NaN            NaN  0.245603       0.523754                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000       0.120241E-002   99.2393                 NaN            NaN  0.516652       0.242806                 NaN            NaN            NaN            NaN            NaN
  1437.19        500.000       0.115635E-002   99.2446                 NaN            NaN  0.513125       0.241114                 NaN            NaN            NaN            NaN            NaN
  1435.79        500.000       0.110556E-002   99.2499                 NaN            NaN  0.510063       0.238911                 NaN            NaN            NaN            NaN            NaN
  1434.38        500.000       0.107454E-002   99.2558                 NaN            NaN  0.505754       0.237391                 NaN            NaN            NaN            NaN            NaN
  1432.98        500.000       0.102105E-002   99.2637                 NaN            NaN  0.235371       0.499926                 NaN            NaN            NaN            NaN            NaN
  1431.57        500.000       0.976338E-003   99.2726                 NaN            NaN  0.233612       0.492854                 NaN            NaN            NaN            NaN            NaN
  1430.16        500.000       0.940893E-003   99.2754                 NaN            NaN  0.491493       0.232146                 NaN            NaN            NaN            NaN            NaN
  1428.76        500.000       0.895705E-003   99.2817                 NaN            NaN  0.487026       0.230386                 NaN            NaN            NaN            NaN            NaN
  1427.35        500.000       0.858002E-003   99.2868                 NaN            NaN  0.483427       0.228871                 NaN            NaN            NaN            NaN            NaN
  1425.95        500.000       0.816433E-003   99.2936                 NaN            NaN  0.478773       0.226790                 NaN            NaN            NaN            NaN            NaN
  1424.54        500.000       0.773468E-003   99.2991                 NaN            NaN  0.225382       0.474772                 NaN            NaN            NaN            NaN            NaN
  1423.14        500.000       0.736491E-003   99.3027                 NaN            NaN  0.224158       0.472378                 NaN            NaN            NaN            NaN            NaN
  1421.73        500.000       0.695195E-003   99.3104                 NaN            NaN  0.221768       0.467096                 NaN            NaN            NaN            NaN            NaN
  1420.32        500.000       0.660916E-003   99.3155                 NaN            NaN  0.463368       0.220458                 NaN            NaN            NaN            NaN            NaN
  1418.92        500.000       0.625393E-003   99.3203                 NaN            NaN  0.219162       0.459883                 NaN            NaN            NaN            NaN            NaN
  1417.51        500.000       0.589541E-003   99.3257                 NaN            NaN  0.217408       0.456322                 NaN            NaN            NaN            NaN            NaN
  1416.11        500.000       0.551672E-003   99.3303                 NaN            NaN  0.453081       0.216018                 NaN            NaN            NaN            NaN            NaN
  1414.70        500.000       0.515562E-003   99.3345                 NaN            NaN  0.215021       0.450002                 NaN            NaN            NaN            NaN            NaN
  1413.29        500.000       0.486435E-003   99.3424                 NaN            NaN  0.212666       0.444465                 NaN            NaN            NaN            NaN            NaN
  1411.89        500.000       0.447981E-003   99.3455                 NaN            NaN  0.211724       0.442324                 NaN            NaN            NaN            NaN            NaN
  1410.48        500.000       0.421384E-003   99.3473                 NaN            NaN  0.441106       0.211203                 NaN            NaN            NaN            NaN            NaN
  1409.08        500.000       0.387091E-003   99.3583                 NaN            NaN  0.433169       0.208163                 NaN            NaN            NaN            NaN            NaN
  1407.67        500.000       0.354624E-003   99.3593                 NaN            NaN  0.432778       0.207559                 NaN            NaN            NaN            NaN            NaN
  1406.27        500.000       0.328902E-003   99.3635                 NaN            NaN  0.429675       0.206484                 NaN            NaN            NaN            NaN            NaN
  1404.86        500.000       0.293029E-003   99.3693                 NaN            NaN  0.204689       0.425736                 NaN            NaN            NaN            NaN            NaN
  1403.45        500.000       0.264928E-003   99.3728                 NaN            NaN  0.423334       0.203558                 NaN            NaN            NaN            NaN            NaN
  1402.05        500.000       0.229229E-003   99.3775                 NaN            NaN  0.420146       0.202120                 NaN            NaN            NaN            NaN            NaN
  1400.64        500.000       0.207768E-003   99.3804                 NaN            NaN  0.418412       0.200981                 NaN            NaN            NaN            NaN            NaN
  1399.24        500.000                 NaN   99.1704                 NaN            NaN  0.430986       0.288016                 NaN  0.110557                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.3933                 NaN            NaN  0.484846       0.609028                 NaN  0.512853                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.4178                 NaN            NaN  0.477304       0.599998                 NaN  0.504929                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.4426                 NaN            NaN  0.590542       0.469962                 NaN  0.496914                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.4664                 NaN            NaN  0.581304       0.462902                 NaN  0.489400                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.4887                 NaN            NaN  0.456587       0.572721                 NaN  0.482003                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.5097                 NaN            NaN  0.564951       0.449957                 NaN  0.475382                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.5333                 NaN            NaN  0.443301       0.555934                 NaN  0.467458                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.5528                 NaN            NaN  0.437167       0.548935                 NaN  0.461135                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.5713                 NaN            NaN  0.542077       0.431549                 NaN  0.455119                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.5953                 NaN            NaN  0.424298       0.533113                 NaN  0.447242                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.6112                 NaN            NaN  0.419804       0.526903                 NaN  0.442095                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.6266                 NaN            NaN  0.415199       0.520776                 NaN  0.437464                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.6562                 NaN            NaN  0.405326       0.511449                 NaN  0.427019                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.6681                 NaN            NaN  0.506580       0.401978                 NaN  0.423378                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.6815                 NaN            NaN  0.502273       0.397410                 NaN  0.418819                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.7030                 NaN            NaN  0.391186       0.494046                 NaN  0.411773                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.7205                 NaN            NaN  0.487542       0.386053                 NaN  0.405876                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.7350                 NaN            NaN  0.482466       0.381334                 NaN  0.401200                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.7506                 NaN            NaN  0.376573       0.476809                 NaN  0.396018                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.7647                 NaN            NaN  0.472038       0.371977                 NaN  0.391313                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.7808                 NaN            NaN  0.367212       0.466105                 NaN  0.385933                 NaN            NaN            NaN
  1368.31        500.000                 NaN   98.7960                 NaN            NaN  0.362283       0.460712                 NaN  0.380972                 NaN            NaN            NaN
  1366.90        500.000                 NaN   98.8089                 NaN            NaN  0.358110       0.456533                 NaN  0.376465                 NaN            NaN            NaN
  1365.50        500.000                 NaN   98.8232                 NaN            NaN  0.451246       0.353876                 NaN  0.371656                 NaN            NaN            NaN
  1364.09        500.000                 NaN   98.8363                 NaN            NaN  0.349445       0.446975                 NaN  0.367267                 NaN            NaN            NaN
  1362.69        500.000                 NaN   98.8500                 NaN            NaN  0.345049       0.442208                 NaN  0.362745                 NaN            NaN            NaN
  1361.28        500.000                 NaN   98.8617                 NaN            NaN  0.341307       0.438092                 NaN  0.358897                 NaN            NaN            NaN
  1359.88        500.000                 NaN   98.8755                 NaN            NaN  0.336656       0.433774                 NaN  0.354104                 NaN            NaN            NaN
  1358.47        500.000                 NaN   98.8864                 NaN            NaN  0.333355       0.429969                 NaN  0.350284                 NaN            NaN            NaN
  1357.06        500.000                 NaN   98.8996                 NaN            NaN  0.425578       0.328868                 NaN  0.345961                 NaN            NaN            NaN
  1355.66        500.000                 NaN   98.9111                 NaN            NaN  0.421632       0.325213                 NaN  0.342071                 NaN            NaN            NaN
  1354.25        500.000                 NaN   98.9218                 NaN            NaN  0.418396       0.321387                 NaN  0.338458                 NaN            NaN            NaN
  1352.85        500.000                 NaN   98.9336                 NaN            NaN  0.414553       0.317554                 NaN  0.334333                 NaN            NaN            NaN
  1351.44        500.000                 NaN   98.9439                 NaN            NaN  0.314284       0.411006                 NaN  0.330796                 NaN            NaN            NaN
  1350.04        500.000                 NaN   98.9536                 NaN            NaN  0.310742       0.408321                 NaN  0.327386                 NaN            NaN            NaN
  1348.63        500.000                 NaN   98.9650                 NaN            NaN  0.307448       0.403959                 NaN  0.323584                 NaN            NaN            NaN
  1347.22        500.000                 NaN   98.9748                 NaN            NaN  0.303407       0.401594                 NaN  0.320187                 NaN            NaN            NaN
  1345.82        500.000                 NaN   98.9843                 NaN            NaN  0.300563       0.398258                 NaN  0.316862                 NaN            NaN            NaN
  1344.41        500.000                 NaN   98.9925                 NaN            NaN  0.297583       0.395984                 NaN  0.313889                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.0018                 NaN            NaN  0.393210       0.294250                 NaN  0.310690                 NaN            NaN            NaN
  1341.60        500.000                 NaN   99.0131                 NaN            NaN  0.389549       0.290428                 NaN  0.306936                 NaN            NaN            NaN
  1340.19        500.000                 NaN   99.0201                 NaN            NaN  0.387862       0.287642                 NaN  0.304403                 NaN            NaN            NaN
  1338.79        500.000                 NaN   99.0298                 NaN            NaN  0.384978       0.284212                 NaN  0.301052                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.0409                 NaN  0.460005E-001  0.319838       0.286561                 NaN  0.306747                 NaN            NaN            NaN
  1335.98        500.000                 NaN   99.0577                 NaN  0.183335       0.431290                 NaN            NaN  0.327706                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.0726                 NaN  0.182395       0.422337                 NaN            NaN  0.322669                 NaN            NaN            NaN
  1333.17        500.000                 NaN   99.0805                 NaN  0.179184       0.420813                 NaN            NaN  0.319464                 NaN            NaN            NaN
  1331.76        500.000                 NaN   99.0914                 NaN  0.177412       0.415838                 NaN            NaN  0.315333                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.1006                 NaN  0.176758       0.410455                 NaN            NaN  0.312185                 NaN            NaN            NaN
  1328.95        500.000                 NaN   99.1119                 NaN  0.173938       0.406577                 NaN            NaN  0.307580                 NaN            NaN            NaN
  1327.54        500.000                 NaN   99.1211                 NaN  0.172147       0.402535                 NaN            NaN  0.304261                 NaN            NaN            NaN
  1326.14        500.000                 NaN   99.1293                 NaN  0.168300       0.401766                 NaN            NaN  0.300647                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.1411                 NaN  0.166283       0.396205                 NaN            NaN  0.296400                 NaN            NaN            NaN
  1323.33        500.000                 NaN   99.1481                 NaN  0.166410       0.391737                 NaN            NaN  0.293787                 NaN            NaN            NaN
  1321.92        500.000                 NaN   99.1523                 NaN  0.166631       0.388667                 NaN            NaN  0.292431                 NaN            NaN            NaN
  1320.51        500.000                 NaN   99.1740                 NaN  0.159164       0.383426                 NaN            NaN  0.283407                 NaN            NaN            NaN
  1319.11        500.000                 NaN   99.1744                 NaN  0.157757       0.384713                 NaN            NaN  0.283165                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.1866                 NaN  0.155549       0.379211                 NaN            NaN  0.278663                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.1936                 NaN  0.153942       0.376626                 NaN            NaN  0.275860                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.2032                 NaN  0.151989       0.372568                 NaN            NaN  0.272263                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.2108                 NaN  0.149130       0.370745                 NaN            NaN  0.269326                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.2191                 NaN  0.146472       0.368725                 NaN            NaN  0.265715                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.2271                 NaN  0.143977       0.366246                 NaN            NaN  0.262725                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.2353                 NaN  0.142620       0.362504                 NaN            NaN  0.259576                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.2421                 NaN  0.140748       0.360287                 NaN            NaN  0.256833                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.2510                 NaN  0.138350       0.357238                 NaN            NaN  0.253413                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.2587                 NaN  0.137957       0.352511                 NaN            NaN  0.250784                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.2659                 NaN  0.133783       0.352722                 NaN            NaN  0.247563                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.2725                 NaN  0.131340       0.351300                 NaN            NaN  0.244854                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.2810                 NaN  0.128180       0.349498                 NaN            NaN  0.241338                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.2884                 NaN  0.128613       0.343995                 NaN            NaN  0.239022                 NaN            NaN            NaN
  1298.02        500.000                 NaN   99.2062                 NaN  0.119690       0.378231                 NaN            NaN  0.261478       0.344262E-001            NaN            NaN
  1296.62        500.000                 NaN   99.2180                 NaN  0.117742       0.372980                 NaN            NaN  0.257532       0.337396E-001            NaN            NaN
  1295.21        500.000                 NaN   99.2286                 NaN  0.116705       0.367635                 NaN            NaN  0.253955       0.331398E-001            NaN            NaN
  1293.80        500.000                 NaN   99.2395                 NaN  0.116563       0.360776                 NaN            NaN  0.250541       0.325723E-001            NaN            NaN
  1292.40        500.000                 NaN   99.2505                 NaN  0.113519       0.357541                 NaN            NaN  0.246573       0.318468E-001            NaN            NaN
  1290.99        500.000                 NaN   99.2608                 NaN  0.112922       0.351724                 NaN            NaN  0.243220       0.313094E-001            NaN            NaN
  1289.59        500.000                 NaN   99.2713                 NaN  0.110896       0.347556                 NaN            NaN  0.239575       0.306593E-001            NaN            NaN
  1288.18        500.000                 NaN   99.2814                 NaN  0.108481       0.344008                 NaN            NaN  0.236069       0.300484E-001            NaN            NaN
  1286.78        500.000                 NaN   99.2918                 NaN  0.107318       0.338795                 NaN            NaN  0.232581       0.294834E-001            NaN            NaN
  1285.37        500.000                 NaN   99.3015                 NaN  0.106474       0.333730                 NaN            NaN  0.229336       0.289363E-001            NaN            NaN
  1283.96        500.000                 NaN   99.3115                 NaN  0.104962       0.329207                 NaN            NaN  0.225979       0.283724E-001            NaN            NaN
  1282.56        500.000                 NaN   99.3209                 NaN  0.103608       0.324942                 NaN            NaN  0.222750       0.278270E-001            NaN            NaN
  1281.15        500.000                 NaN   99.3305                 NaN  0.100985       0.321808                 NaN            NaN  0.219424       0.272427E-001            NaN            NaN
  1279.75        500.000                 NaN   99.3392                 NaN  0.101003       0.316484                 NaN            NaN  0.216512       0.268002E-001            NaN            NaN
  1278.34        500.000                 NaN   99.3496                 NaN  0.984372E-001  0.312868                 NaN            NaN  0.212889       0.261736E-001            NaN            NaN
  1276.94        500.000                 NaN   99.3584                 NaN  0.958639E-001  0.310191                 NaN            NaN  0.209899       0.256378E-001            NaN            NaN
  1275.53        500.000                 NaN   99.3670                 NaN  0.949095E-001  0.306174                 NaN            NaN  0.206799       0.251509E-001            NaN            NaN
  1274.12        500.000                 NaN   99.3760                 NaN  0.937771E-001  0.301664                 NaN            NaN  0.203861       0.246673E-001            NaN            NaN
  1272.72        500.000                 NaN   99.3847                 NaN  0.916824E-001  0.298671                 NaN            NaN  0.200791       0.241502E-001            NaN            NaN
  1271.31        500.000                 NaN   99.3933                 NaN  0.895960E-001  0.295577                 NaN            NaN  0.197834       0.236461E-001            NaN            NaN
  1269.91        500.000                 NaN   99.4013                 NaN  0.886120E-001  0.291834                 NaN            NaN  0.195020       0.231899E-001            NaN            NaN
  1268.50        500.000                 NaN   99.4101                 NaN  0.866848E-001  0.288387                 NaN            NaN  0.192097       0.227022E-001            NaN            NaN
  1267.10        500.000                 NaN   98.8198                 NaN  0.107860       0.383365                 NaN            NaN  0.257763       0.339806E-001  0.397224                 NaN
  1265.69        500.000                 NaN   94.0444                 NaN  0.276581        1.17353                 NaN            NaN  0.797990       0.125713        3.58180                 NaN
  1264.28        500.000                 NaN   94.4516                 NaN  0.252324        1.10609                 NaN            NaN  0.746169       0.116180        3.32764                 NaN
  1262.88        500.000                 NaN   94.8008                 NaN  0.232440        1.04842                 NaN            NaN  0.701044       0.108016        3.10926                 NaN
  1261.47        500.000                 NaN   95.1165                 NaN  0.214813       0.992984                 NaN            NaN  0.660417       0.100668        2.91463                 NaN
  1260.07        500.000                 NaN   95.3982                 NaN  0.197268       0.946421                 NaN            NaN  0.623673       0.940065E-001   2.74040                 NaN
  1258.66        500.000                 NaN   95.6467                 NaN  0.183333       0.903587                 NaN            NaN  0.591245       0.880962E-001   2.58705                 NaN
  1257.25        500.000                 NaN   95.8767                 NaN  0.170509       0.862481                 NaN            NaN  0.560862       0.827229E-001   2.44670                 NaN
  1255.85        500.000                 NaN   96.0848                 NaN  0.158484       0.825586                 NaN            NaN  0.533293       0.777974E-001   2.32003                 NaN
