|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1095.82        2500.00                 NaN   6.19728                 NaN            NaN   3.28329                 NaN   8.36635        46.9457       0.259390        34.9480     
  1094.68        2500.00                 NaN   6.19632                 NaN            NaN   3.27855                 NaN   8.36714        46.9446       0.264115        34.9493     
  1093.54        2500.00                 NaN   6.19540                 NaN            NaN   3.27379                 NaN   8.36790        46.9436       0.268840        34.9504     
  1092.39        2500.00                 NaN   6.19625                 NaN            NaN   3.26575                 NaN   8.37219        46.9390       0.275761        34.9511     
  1091.25        2500.00                 NaN   6.19457                 NaN            NaN   3.26921                 NaN   8.37672        46.9205       0.276451        34.9626     
  1090.11        2500.00                 NaN   6.19361                 NaN            NaN   3.26461                 NaN   8.37751        46.9193       0.281073        34.9639     
  1088.97        2500.00                 NaN   6.19263                 NaN            NaN   3.26005                 NaN   8.37827        46.9182       0.285657        34.9652     
  1087.83        2500.00                 NaN   6.19164                 NaN            NaN   3.25550                 NaN   8.37902        46.9172       0.290212        34.9664     
  1086.69        2500.00                 NaN   6.19067                 NaN            NaN   3.25095                 NaN   8.37975        46.9162       0.294757        34.9676     
  1085.55        2500.00                 NaN   6.17774                 NaN            NaN   3.27109                 NaN   8.39787        46.8634       0.288988        35.0009     
  1084.41        2500.00                 NaN   6.17762                 NaN            NaN   3.27098                 NaN   8.39786        46.8629       0.288984        35.0016     
  1083.27        2500.00                 NaN   6.17750                 NaN            NaN   3.27086                 NaN   8.39784        46.8624       0.288987        35.0024     
  1082.13        2500.00                 NaN   6.17738                 NaN            NaN   3.27077                 NaN   8.39783        46.8620       0.288973        35.0031     
  1080.99        2500.00                 NaN   6.17121                 NaN            NaN   3.24403                 NaN   8.40317        46.8632       0.314873        35.0035     
  1079.85        2500.00                 NaN   6.16967                 NaN            NaN   3.23997                 NaN   8.40446        46.8610       0.319296        35.0056     
  1078.71        2500.00                 NaN   6.16860                 NaN            NaN   3.23552                 NaN   8.40543        46.8599       0.323735        35.0068     
  1077.57        2500.00                 NaN   6.18115                 NaN            NaN   3.22130                 NaN   8.39888        46.8787       0.329182        34.9908     
  1076.43        2500.00                 NaN   6.16529                 NaN            NaN   3.22728                 NaN   8.40791        46.8597       0.331598        35.0083     
  1075.28        2500.00                 NaN   6.16567                 NaN            NaN   3.22143                 NaN   8.40753        46.8591       0.337220        35.0090     
  1074.14        2500.00                 NaN   6.16525                 NaN            NaN   3.21747                 NaN   8.40775        46.8588       0.340985        35.0098     
  1073.00        2500.00                 NaN   6.16252                 NaN            NaN   3.20360                 NaN   8.40972        46.8592       0.354445        35.0105     
  1071.86        2500.00                 NaN   6.16208                 NaN            NaN   3.20139                 NaN   8.40995        46.8589       0.356508        35.0112     
  1070.72        2500.00                 NaN   6.16166                 NaN            NaN   3.19956                 NaN   8.41017        46.8585       0.358183        35.0119     
  1069.58        2500.00                 NaN   6.16129                 NaN            NaN   3.19807                 NaN   8.41034        46.8581       0.359529        35.0126     
  1068.44        2500.00                 NaN   6.16166                 NaN            NaN   3.19913                 NaN   8.41346        46.8485       0.359563        35.0177     
  1067.30        2500.00                 NaN   6.16154                 NaN            NaN   3.19902                 NaN   8.41345        46.8481       0.359557        35.0184     
  1066.16        2500.00                 NaN   6.15820                 NaN            NaN   3.18142                 NaN   8.41448        46.8524       0.376206        35.0173     
  1065.02        2500.00                 NaN   6.15808                 NaN            NaN   3.18131                 NaN   8.41447        46.8519       0.376200        35.0181     
  1063.88        2500.00                 NaN   6.15796                 NaN            NaN   3.18121                 NaN   8.41445        46.8514       0.376194        35.0188     
  1062.74        2500.00                 NaN   6.15784                 NaN            NaN   3.18110                 NaN   8.41444        46.8509       0.376188        35.0195     
  1061.60        2500.00                 NaN   6.15345                 NaN            NaN   3.16529                 NaN   8.41562        46.8572       0.390869        35.0176     
  1060.46        2500.00                 NaN   6.15333                 NaN            NaN   3.16519                 NaN   8.41561        46.8567       0.390863        35.0183     
  1059.32        2500.00                 NaN   6.15321                 NaN            NaN   3.16508                 NaN   8.41559        46.8562       0.390857        35.0191     
  1058.17        2500.00                 NaN   6.15309                 NaN            NaN   3.16498                 NaN   8.41558        46.8557       0.390850        35.0198     
  1057.03        2500.00                 NaN   6.15176                 NaN            NaN   3.15041                 NaN   8.41643        46.8560       0.404982        35.0205     
  1055.89        2500.00                 NaN   6.14217                 NaN            NaN   3.16603                 NaN   8.43266        46.8038       0.401901        35.0535     
  1054.75        2500.00                 NaN   6.14181                 NaN            NaN   3.16470                 NaN   8.43283        46.8034       0.403093        35.0542     
  1053.61        2500.00                 NaN   6.14144                 NaN            NaN   3.16330                 NaN   8.43301        46.8030       0.404347        35.0549     
  1052.47        2500.00                 NaN   6.13889                 NaN            NaN   3.14973                 NaN   8.43483        46.8034       0.417526        35.0556     
  1051.33        2500.00                 NaN   6.13852                 NaN            NaN   3.14841                 NaN   8.43501        46.8030       0.418705        35.0563     
  1050.19        2500.00                 NaN   6.13941                 NaN            NaN   3.14651                 NaN   8.43555        46.8026       0.419820        35.0561     
  1049.05        2500.00                 NaN   6.13773                 NaN            NaN   3.14557                 NaN   8.43540        46.8023       0.421269        35.0577     
  1047.91        2500.00                 NaN   6.13516                 NaN            NaN   3.13470                 NaN   8.43724        46.8027       0.431790        35.0584     
  1046.77        2500.00                 NaN   6.13232                 NaN  0.186658E-001   3.11765                 NaN   8.43963        46.8045       0.436638        35.0506     
  1045.63        2500.00                 NaN   6.13211                 NaN  0.195414E-001   3.11687                 NaN   8.43970        46.8041       0.436747        35.0509     
  1044.49        2500.00                 NaN   6.13194                 NaN  0.201479E-001   3.11631                 NaN   8.43973        46.8037       0.436800        35.0514     
  1043.35        2500.00                 NaN   6.13185                 NaN  0.197773E-001   3.11648                 NaN   8.43969        46.8032       0.436756        35.0522     
  1042.21        2500.00                 NaN   6.09893                 NaN  0.845998E-001   3.06910                 NaN   8.45660        46.7870       0.455856        35.0479     
  1041.06        2500.00                 NaN   6.09849                 NaN  0.883734E-001   3.06620                 NaN   8.45690        46.7869       0.456208        35.0469     
  1039.92        2500.00                 NaN   6.09804                 NaN  0.923470E-001   3.06316                 NaN   8.45721        46.7868       0.456579        35.0459     
  1038.78        2500.00                 NaN   6.04633                 NaN  0.491038        2.76987                 NaN   8.49507        46.8160       0.501182        34.8806     
  1037.64        2500.00                 NaN   6.01479                 NaN  0.696066        2.62169                 NaN   8.51360        46.8329       0.523234        34.7977     
  1036.50        2500.00                 NaN   5.98572                 NaN  0.884078        2.48589                 NaN   8.53069        46.8484       0.543374        34.7219     
  1035.36        2500.00                 NaN   5.96275                 NaN   1.05475        2.36185                 NaN   8.54660        46.8602       0.561516        34.6523     
  1034.22        2500.00                 NaN   5.93814                 NaN   1.22028        2.24231                 NaN   8.56185        46.8729       0.578958        34.5855     
  1033.08        2500.00                 NaN   5.91561                 NaN   1.37526        2.13047                 NaN   8.57624        46.8842       0.595163        34.5230     
  1031.94        2500.00                 NaN   5.89457                 NaN   1.52093        2.02546                 NaN   8.58982        46.8945       0.610277        34.4644     
  1030.80        2500.00                 NaN   5.86620                 NaN   1.67330        1.91775                 NaN   8.60332        46.9085       0.625899        34.4051     
  1029.66        2500.00                 NaN   5.84697                 NaN   1.80370        1.82416                 NaN   8.61553        46.9174       0.639214        34.3530     
  1028.52        2500.00                 NaN   5.82870                 NaN   1.92754        1.73545                 NaN   8.62722        46.9257       0.651742        34.3037     
  1027.38        2500.00                 NaN   5.81235                 NaN   2.04103        1.65424                 NaN   8.63800        46.9327       0.663062        34.2586     
  1026.24        2500.00                 NaN   5.80736                 NaN   2.13413        1.58492                 NaN   8.64797        46.9339       0.672436        34.2193     
  1025.09        2500.00                 NaN   5.79290                 NaN   2.23838        1.51036                 NaN   8.65796        46.9398       0.682717        34.1779     
  1023.95        2500.00                 NaN   5.66235                 NaN   3.73788       0.423124                 NaN   8.77899        47.0832       0.808741        33.5057     
  1022.81        2500.00                 NaN   5.75550                 NaN   2.46154        1.35257                 NaN   8.67866        46.9569       0.704213        34.0906     
  1021.67        2500.00                 NaN   5.74356                 NaN   2.55071        1.28894                 NaN   8.68747        46.9612       0.712758        34.0554     
  1020.53        2500.00                 NaN   5.73207                 NaN   2.63624        1.22803                 NaN   8.69595        46.9651       0.720872        34.0218     
  1019.39        2500.00                 NaN   5.72101                 NaN   2.71828        1.16972                 NaN   8.70412        46.9687       0.728578        33.9896     
  1018.25        2500.00                 NaN   5.71037                 NaN   2.79701        1.11388                 NaN   8.71199        46.9719       0.735897        33.9589     
  1017.11        2500.00                 NaN   5.70013                 NaN   2.87258        1.06040                 NaN   8.71959        46.9749       0.742849        33.9296     
  1015.97        2500.00                 NaN   5.69024                 NaN   2.94528        1.00906                 NaN   8.72693        46.9776       0.749466        33.9014     
  1014.83        2500.00                 NaN   5.68074                 NaN   3.01478       0.960078                 NaN   8.73400        46.9800       0.755730        33.8747     
  1013.69        2500.00                 NaN   5.67157                 NaN   3.08168       0.913037                 NaN   8.74083        46.9822       0.761694        33.8490     
  1012.55        2500.00                 NaN   5.54875                 NaN   4.35826                 NaN            NaN   8.82994        47.1324       0.859443        33.2712     
  1011.41        2500.00                 NaN   5.54187                 NaN   4.36215                 NaN            NaN   8.83006        47.1324       0.859692        33.2739     
  1010.27        2500.00                 NaN   5.52418                 NaN   4.37006                 NaN            NaN   8.82804        47.1403       0.860558        33.2769     
  1009.13        2500.00                 NaN   5.53061                 NaN   4.36899                 NaN            NaN   8.83132        47.1295       0.860094        33.2795     
  1007.98        2500.00                 NaN   5.52719                 NaN   4.37164                 NaN            NaN   8.83289        47.1254       0.860213        33.2827     
  1006.84        2500.00                 NaN   5.52384                 NaN   4.37425                 NaN            NaN   8.83446        47.1212       0.860329        33.2859     
  1005.70        2500.00                 NaN   5.52056                 NaN   4.37682                 NaN            NaN   8.83603        47.1171       0.860441        33.2890     
  1004.56        2500.00                 NaN   5.60876                 NaN   3.53077       0.600368                 NaN   8.78794        46.9915       0.799900        33.6808     
  1003.42        2500.00                 NaN   5.51419                 NaN   4.38183                 NaN            NaN   8.83914        47.1090       0.860657        33.2952     
  1002.28        2500.00                 NaN   5.51110                 NaN   4.38427                 NaN            NaN   8.84069        47.1049       0.860762        33.2983     
  1001.14        2500.00                 NaN   5.58927                 NaN   3.66591       0.507601                 NaN   8.80271        46.9919       0.810671        33.6320     
  1000.00        2500.00                 NaN   5.58604                 NaN   3.66991       0.506106                 NaN   8.80424        46.9884       0.811194        33.6341     
