|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1416.35        2500.00        99.3248       0.427283       0.230886       0.170528E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1415.21        2500.00        99.3244       0.428615       0.230173       0.168111E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1414.07        2500.00        99.3289       0.424759       0.230626       0.157570E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1412.92        2500.00        99.6981       0.107403       0.186303       0.624268E-002  0.194151E-002            NaN            NaN            NaN            NaN            NaN
  1411.78        2500.00        98.9582       0.659170       0.359651       0.229884E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1410.64        2500.00        99.3309       0.232229       0.422701       0.141617E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1409.50        2500.00        99.3315       0.232390       0.422677       0.134516E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1408.36        2500.00        98.9138       0.243202       0.456237       0.155649                 NaN            NaN  0.231158                 NaN            NaN            NaN
  1407.22        2500.00        98.6270       0.476632       0.246238       0.257668                 NaN            NaN  0.392444                 NaN            NaN            NaN
  1406.08        2500.00        98.6396       0.473247       0.239691       0.258409                 NaN            NaN  0.389005                 NaN            NaN            NaN
  1404.94        2500.00        98.6521       0.233375       0.470292       0.259117                 NaN            NaN  0.385072                 NaN            NaN            NaN
  1403.80        2500.00        98.6652       0.466522       0.227002       0.259500                 NaN            NaN  0.381798                 NaN            NaN            NaN
  1402.66        2500.00        98.6781       0.463346       0.221258       0.259537                 NaN            NaN  0.377748                 NaN            NaN            NaN
  1401.52        2500.00        98.6890       0.214830       0.460641       0.260617                 NaN            NaN  0.374950                 NaN            NaN            NaN
  1400.38        2500.00        98.6995       0.207026       0.458929       0.261886                 NaN            NaN  0.372671                 NaN            NaN            NaN
  1399.24        2500.00        98.7182       0.452784       0.203205       0.259892                 NaN            NaN  0.365892                 NaN            NaN            NaN
  1398.10        2500.00        98.7237       0.451497       0.197220       0.262567                 NaN            NaN  0.364995                 NaN            NaN            NaN
  1396.96        2500.00        98.7356       0.448422       0.191028       0.263232                 NaN            NaN  0.361682                 NaN            NaN            NaN
  1395.81        2500.00        98.7482       0.445608       0.186328       0.262298                 NaN            NaN  0.357542                 NaN            NaN            NaN
  1394.67        2500.00        99.3410       0.946752E-001  0.235171       0.140792                 NaN            NaN  0.188357                 NaN            NaN            NaN
  1393.53        2500.00        98.1796       0.650428       0.262254       0.388187                 NaN            NaN  0.519553                 NaN            NaN            NaN
  1392.39        2500.00        98.7751       0.169610       0.438539       0.266248                 NaN            NaN  0.350485                 NaN            NaN            NaN
  1391.25        2500.00        98.7884       0.165061       0.435767       0.264933                 NaN            NaN  0.345808                 NaN            NaN            NaN
  1390.11        2500.00        98.7992       0.159023       0.432680       0.266003                 NaN            NaN  0.343130                 NaN            NaN            NaN
  1388.97        2500.00        98.8070       0.154331       0.430749       0.267007                 NaN            NaN  0.340874                 NaN            NaN            NaN
  1387.83        2500.00        98.8168       0.149332       0.428244       0.267514                 NaN            NaN  0.338089                 NaN            NaN            NaN
  1386.69        2500.00        98.8241       0.426861       0.144160       0.268664                 NaN            NaN  0.336187                 NaN            NaN            NaN
  1385.55        2500.00        98.8365       0.423340       0.140152       0.268053                 NaN            NaN  0.331962                 NaN            NaN            NaN
  1384.41        2500.00        98.8456       0.134687       0.421169       0.268882                 NaN            NaN  0.329690                 NaN            NaN            NaN
  1383.27        2500.00        98.8533       0.419448       0.130430       0.269514                 NaN            NaN  0.327354                 NaN            NaN            NaN
  1382.13        2500.00        98.8620       0.417338       0.125316       0.270434                 NaN            NaN  0.324952                 NaN            NaN            NaN
  1380.99        2500.00        98.8707       0.121334       0.415416       0.270299                 NaN            NaN  0.322265                 NaN            NaN            NaN
  1379.85        2500.00        98.8791       0.413123       0.116850       0.271071                 NaN            NaN  0.319889                 NaN            NaN            NaN
  1378.70        2500.00        98.8877       0.112544       0.411385       0.271194                 NaN            NaN  0.317220                 NaN            NaN            NaN
  1377.56        2500.00        98.8957       0.409518       0.108092       0.271788                 NaN            NaN  0.314891                 NaN            NaN            NaN
  1376.42        2500.00        99.0234       0.364292       0.898629E-001  0.243427                 NaN            NaN  0.279033                 NaN            NaN            NaN
  1375.28        2500.00        98.7900       0.450884       0.113695       0.301257                 NaN            NaN  0.344137                 NaN            NaN            NaN
  1374.14        2500.00        98.9178       0.404090       0.969623E-001  0.272601       0.439778E-003            NaN  0.308090                 NaN            NaN            NaN
  1373.00        2500.00        98.8071       0.185366       0.426181       0.196200       0.691484E-001            NaN  0.316048                 NaN            NaN            NaN
  1371.86        2500.00        98.7597       0.214494       0.445402       0.165706       0.961893E-001            NaN  0.318556                 NaN            NaN            NaN
  1370.72        2500.00        98.7024       0.249855       0.469978       0.128335       0.127916                 NaN  0.321549                 NaN            NaN            NaN
  1369.58        2500.00        98.6433       0.284944       0.496830       0.896003E-001  0.160845                 NaN  0.324529                 NaN            NaN            NaN
  1368.44        2500.00        98.5830       0.322195       0.525147       0.486708E-001  0.193685                 NaN  0.327316                 NaN            NaN            NaN
  1367.30        2500.00        98.5442       0.544500       0.346470       0.192990E-001  0.217047                 NaN  0.328529                 NaN            NaN            NaN
  1366.16        2500.00        98.5213       0.557869       0.356745       0.237017E-002  0.232870                 NaN  0.328809                 NaN            NaN            NaN
  1365.02        2500.00        98.5088       0.349174       0.569016                 NaN  0.242852                 NaN  0.330113                 NaN            NaN            NaN
  1363.88        2500.00        98.5076       0.574182       0.338839       0.139357E-002  0.247909                 NaN  0.330027                 NaN            NaN            NaN
  1362.74        2500.00        98.5137       0.574447       0.333163                 NaN  0.250501                 NaN  0.328233                 NaN            NaN            NaN
  1361.59        2500.00        98.5206       0.573671       0.327483                 NaN  0.251503                 NaN  0.326702                 NaN            NaN            NaN
  1360.45        2500.00        98.5392       0.320368       0.567237                 NaN  0.250505                 NaN  0.322704                 NaN            NaN            NaN
  1359.31        2500.00        98.5501       0.315083       0.564236                 NaN  0.249993                 NaN  0.320631                 NaN            NaN            NaN
  1358.17        2500.00        98.5678       0.557322       0.309991                 NaN  0.247799                 NaN  0.317062                 NaN            NaN            NaN
  1357.03        2500.00        98.5808       0.303224       0.554619                 NaN  0.247260                 NaN  0.314077                 NaN            NaN            NaN
  1355.89        2500.00        98.5985       0.546392       0.299897                 NaN  0.244346                 NaN  0.310898                 NaN            NaN            NaN
  1354.75        2500.00        98.6167       0.539297       0.295040                 NaN  0.241714                 NaN  0.307219                 NaN            NaN            NaN
  1353.61        2500.00        98.6337       0.532400       0.290906                 NaN  0.239131                 NaN  0.303888                 NaN            NaN            NaN
  1352.47        2500.00        98.6497       0.526022       0.286786                 NaN  0.236732                 NaN  0.300751                 NaN            NaN            NaN
  1351.33        2500.00        98.6677       0.518984       0.282011                 NaN  0.234167                 NaN  0.297107                 NaN            NaN            NaN
  1350.19        2500.00        98.6856       0.278575       0.511042                 NaN  0.231174                 NaN  0.293647                 NaN            NaN            NaN
  1349.05        2500.00        98.7009       0.503820       0.276052                 NaN  0.228510                 NaN  0.290708                 NaN            NaN            NaN
  1347.91        2500.00        98.7187       0.271262       0.497133                 NaN  0.225758                 NaN  0.287161                 NaN            NaN            NaN
  1346.77        2500.00        98.7352       0.490077       0.267832                 NaN  0.223042                 NaN  0.283885                 NaN            NaN            NaN
  1345.63        2500.00        98.7510       0.483075       0.264777                 NaN  0.220233                 NaN  0.280878                 NaN            NaN            NaN
  1344.48        2500.00        98.7676       0.476048       0.261205                 NaN  0.217535                 NaN  0.277574                 NaN            NaN            NaN
  1343.34        2500.00        98.7832       0.257848       0.469645                 NaN  0.214803                 NaN  0.274532                 NaN            NaN            NaN
  1342.20        2500.00        98.7986       0.254746       0.462896                 NaN  0.212279                 NaN  0.271438                 NaN            NaN            NaN
  1341.06        2500.00        98.8144       0.252167       0.455640                 NaN  0.209320                 NaN  0.268425                 NaN            NaN            NaN
  1339.92        2500.00        98.8295       0.449854       0.248485                 NaN  0.206827                 NaN  0.265349                 NaN            NaN            NaN
  1338.78        2500.00        98.8444       0.443273       0.245604                 NaN  0.204307                 NaN  0.262460                 NaN            NaN            NaN
  1337.64        2500.00        98.8583       0.437323       0.242846                 NaN  0.201766                 NaN  0.259730                 NaN            NaN            NaN
  1336.50        2500.00        98.8736       0.240007       0.430678                 NaN  0.199066                 NaN  0.256644                 NaN            NaN            NaN
  1335.36        2500.00        98.8871       0.424516       0.237780                 NaN  0.196495                 NaN  0.254092                 NaN            NaN            NaN
  1334.22        2500.00        98.9006       0.418560       0.235435                 NaN  0.194057                 NaN  0.251382                 NaN            NaN            NaN
  1333.08        2500.00        98.9153       0.412795       0.232067                 NaN  0.191468                 NaN  0.248419                 NaN            NaN            NaN
  1331.94        2500.00        98.9286       0.406705       0.229841                 NaN  0.189044                 NaN  0.245836                 NaN            NaN            NaN
  1330.80        2500.00        98.9415       0.400808       0.227707                 NaN  0.186611                 NaN  0.243358                 NaN            NaN            NaN
  1329.66        2500.00        98.9551       0.225114       0.395027                 NaN  0.184269                 NaN  0.240463                 NaN            NaN            NaN
  1328.51        2500.00        98.9676       0.222676       0.389867                 NaN  0.181817                 NaN  0.238060                 NaN            NaN            NaN
  1327.37        2500.00        98.9804       0.384099       0.220545                 NaN  0.179400                 NaN  0.235519                 NaN            NaN            NaN
  1326.23        2500.00        98.9937       0.378860       0.217561                 NaN  0.177055                 NaN  0.232825                 NaN            NaN            NaN
  1325.09        2500.00        99.0047       0.373624       0.216204                 NaN  0.174772                 NaN  0.230699                 NaN            NaN            NaN
  1323.95        2500.00        99.0175       0.368375       0.213610                 NaN  0.172415                 NaN  0.228109                 NaN            NaN            NaN
  1322.81        2500.00        99.0288       0.363117       0.211891                 NaN  0.170399                 NaN  0.225815                 NaN            NaN            NaN
  1321.67        2500.00        99.0412       0.209580       0.358024                 NaN  0.167849                 NaN  0.223334                 NaN            NaN            NaN
  1320.53        2500.00        99.0517       0.353175       0.207961                 NaN  0.165761                 NaN  0.221359                 NaN            NaN            NaN
  1319.39        2500.00        99.0645       0.205704       0.347770                 NaN  0.163355                 NaN  0.218647                 NaN            NaN            NaN
  1318.25        2500.00        99.0755       0.343198       0.203724                 NaN  0.161160                 NaN  0.216438                 NaN            NaN            NaN
  1317.11        2500.00        99.0865       0.337845       0.202174                 NaN  0.159131                 NaN  0.214339                 NaN            NaN            NaN
  1315.97        2500.00        99.0970       0.333972       0.200055                 NaN  0.156912                 NaN  0.212071                 NaN            NaN            NaN
  1314.83        2500.00        99.1078       0.329189       0.198135                 NaN  0.154882                 NaN  0.209960                 NaN            NaN            NaN
  1313.69        2500.00        99.1179       0.324459       0.197086                 NaN  0.152580                 NaN  0.207966                 NaN            NaN            NaN
  1312.55        2500.00        99.1286       0.320414       0.194648                 NaN  0.150578                 NaN  0.205774                 NaN            NaN            NaN
  1311.40        2500.00        99.1383       0.193843       0.315524                 NaN  0.148468                 NaN  0.203838                 NaN            NaN            NaN
  1310.26        2500.00        99.1488       0.311272       0.191722                 NaN  0.146529                 NaN  0.201637                 NaN            NaN            NaN
  1309.12        2500.00        99.1578       0.307319       0.190245                 NaN  0.144630                 NaN  0.199958                 NaN            NaN            NaN
  1307.98        2500.00        99.1696       0.189039       0.301748                 NaN  0.142225                 NaN  0.197427                 NaN            NaN            NaN
  1306.84        2500.00        99.1782       0.298612       0.187189                 NaN  0.140395                 NaN  0.195561                 NaN            NaN            NaN
  1305.70        2500.00        99.1878       0.294592       0.185460                 NaN  0.138421                 NaN  0.193693                 NaN            NaN            NaN
  1304.56        2500.00        99.1963       0.290421       0.184913                 NaN  0.136362                 NaN  0.191995                 NaN            NaN            NaN
  1303.42        2500.00        99.2054       0.183627       0.286203                 NaN  0.134528                 NaN  0.190200                 NaN            NaN            NaN
  1302.28        2500.00        99.2153       0.282387       0.181344                 NaN  0.132805                 NaN  0.188122                 NaN            NaN            NaN
  1301.14        2500.00        99.2224       0.278742       0.181546                 NaN  0.130659                 NaN  0.186685                 NaN            NaN            NaN
  1300.00        2500.00        99.2330       0.274416       0.179632                 NaN  0.128608                 NaN  0.184356                 NaN            NaN            NaN
  1298.86        2500.00        99.2408       0.271303       0.177967                 NaN  0.126984                 NaN  0.182919                 NaN            NaN            NaN
  1297.72        2500.00        95.7561       0.744743       0.626692                 NaN  0.404629                 NaN  0.600869        1.86702                 NaN            NaN
  1296.58        2500.00        73.8332        3.61722        3.60468                 NaN   2.07142                 NaN   3.24452        13.6289                 NaN            NaN
  1295.44        2500.00        79.8709        2.74735        2.85164                 NaN   1.56608                 NaN   2.51979        10.4442                 NaN            NaN
  1294.29        2500.00        83.6682        2.20542        2.36739                 NaN   1.25322                 NaN   2.06151        8.44428                 NaN            NaN
  1293.15        2500.00        86.2663        2.02776        1.83853                 NaN   1.04288                 NaN   1.74713        7.07737                 NaN            NaN
  1292.01        2500.00        84.4773        2.14508        2.19372                 NaN   1.18910                 NaN   1.99769        7.99713                 NaN            NaN
  1290.87        2500.00        90.7710        1.13616        1.50059                 NaN  0.687654                 NaN   1.19939        4.70520                 NaN            NaN
  1289.73        2500.00        92.6321        1.00154        1.12771                 NaN  0.544447                 NaN  0.952634        3.74158                 NaN            NaN
  1288.59        2500.00        92.2235        1.03800        1.17294                 NaN  0.588300                 NaN   1.01175        3.96551                 NaN            NaN
  1287.45        2500.00        89.9431        1.87285        1.18771                 NaN  0.434190                 NaN   1.29703        5.26509                 NaN            NaN
  1286.31        2500.00        95.4025       0.695542       0.416818                 NaN  0.687976                 NaN  0.634742        2.16243                 NaN            NaN
  1285.17        2500.00        92.5589        1.12774       0.997571                 NaN  0.561365                 NaN  0.987324        3.76708                 NaN            NaN
  1284.03        2500.00        95.1719       0.652049       0.725401                 NaN  0.370979                 NaN  0.638393        2.44125                 NaN            NaN
  1282.89        2500.00        99.1498       0.255975E-001  0.173828                 NaN            NaN            NaN  0.112731       0.527566       0.105022E-001            NaN
  1281.75        2500.00        89.3044        1.42728        1.59962                 NaN  0.930961                 NaN   1.43198        5.30578                 NaN            NaN
  1280.61        2500.00        95.3604       0.837155       0.555053                 NaN  0.275041                 NaN  0.622406        2.34992                 NaN            NaN
  1279.47        2500.00        95.4358       0.668859       0.625414                 NaN  0.358478                 NaN  0.614513        2.29695                 NaN            NaN
  1278.33        2500.00        95.3958       0.686437       0.615969                 NaN  0.359311                 NaN  0.621810        2.32064                 NaN            NaN
  1277.18        2500.00        95.1246       0.674430       0.679245                 NaN  0.392908                 NaN  0.657814        2.47105                 NaN            NaN
  1276.04        2500.00        96.6792       0.467100       0.461875                 NaN  0.272401                 NaN  0.449638        1.66976                 NaN            NaN
  1274.90        2500.00        89.3937        1.49173        1.46928                 NaN  0.864771                 NaN   1.45425        5.32626                 NaN            NaN
  1273.76        2500.00        99.5335       0.256670E-001  0.966298E-001            NaN  0.457015E-001            NaN  0.621708E-001  0.236378                 NaN            NaN
  1272.62        2500.00        99.3761       0.145618                 NaN            NaN  0.587848E-001            NaN  0.751415E-001  0.344379                 NaN            NaN
  1271.48        2500.00        96.6192       0.496929       0.506878                 NaN  0.241121                 NaN  0.473414        1.66245                 NaN            NaN
  1270.34        2500.00        99.9036       0.229542E-001            NaN            NaN            NaN            NaN  0.120412E-001  0.512766E-001  0.101512E-001            NaN
  1269.20        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1268.06        2500.00        95.4410       0.795175       0.551378                 NaN  0.207463                 NaN  0.620258        2.29140       0.933093E-001            NaN
  1266.92        2500.00        92.3151        1.11388        1.04489                 NaN  0.580354                 NaN   1.05499        3.86243       0.283934E-001            NaN
  1265.78        2500.00        98.1325       0.233567       0.271108                 NaN  0.164060                 NaN  0.256938       0.941830                 NaN            NaN
  1264.64        2500.00        96.0357       0.769683       0.445755                 NaN  0.282029E-002            NaN  0.528864        2.02332       0.193878                 NaN
  1263.50        2500.00        94.4570       0.750982       0.783026                 NaN  0.439730                 NaN  0.766576        2.78497       0.176911E-001            NaN
  1262.36        2500.00        99.3549       0.203595       0.276962E-002            NaN            NaN            NaN  0.901451E-001  0.319187       0.294006E-001            NaN
  1261.21        2500.00        99.0134       0.194227       0.542514E-001            NaN  0.109329                 NaN  0.143489       0.485311                 NaN            NaN
  1260.07        2500.00        96.6519       0.328701       0.626273                 NaN  0.164810                 NaN  0.445154        1.71745       0.657397E-001            NaN
  1258.93        2500.00        93.8179        1.79690       0.315048E-001            NaN            NaN            NaN  0.864670        3.20351       0.285482                 NaN
  1257.79        2500.00        99.3408       0.878557E-001            NaN            NaN  0.784482E-001            NaN  0.978220E-001  0.395085                 NaN            NaN
  1256.65        2500.00        99.5146                 NaN            NaN            NaN  0.113941                 NaN  0.254255E-002  0.368924                 NaN            NaN
  1255.51        2500.00        97.3477       0.422325       0.704986                 NaN            NaN            NaN  0.408235        1.08444       0.323589E-001            NaN
  1254.37        2500.00        97.8666       0.491504                 NaN            NaN  0.212479                 NaN  0.283120        1.11606       0.302664E-001            NaN
  1253.23        2500.00        97.6429       0.276155       0.355765                 NaN  0.223706                 NaN  0.328165        1.16103       0.123113E-001            NaN
  1252.09        2500.00        90.9599        2.80545                 NaN            NaN            NaN            NaN   1.25840        4.64406       0.332163                 NaN
  1250.95        2500.00        99.6226       0.516974E-001            NaN            NaN            NaN            NaN  0.424585E-001  0.168165       0.146054E-001  0.100464     
  1249.81        2500.00        99.9505       0.171117E-001            NaN            NaN            NaN            NaN  0.750564E-002  0.249135E-001            NaN            NaN
  1248.67        2500.00        99.9643                 NaN            NaN            NaN            NaN            NaN            NaN  0.316547E-001  0.402978E-002            NaN
  1247.53        2500.00        99.9229       0.253163E-001            NaN            NaN            NaN            NaN  0.147003E-001  0.213520E-001  0.156923E-001            NaN
  1246.39        2500.00        99.6551       0.658660E-001            NaN            NaN  0.497829E-001            NaN  0.477134E-001  0.181568                 NaN            NaN
  1245.25        2500.00        96.3276       0.931974                 NaN            NaN  0.283398                 NaN  0.470415        1.92059       0.660493E-001            NaN
  1244.10        2500.00        98.2693       0.393314                 NaN            NaN  0.199925                 NaN  0.230737       0.898793       0.794875E-002            NaN
  1242.96        2500.00        98.4344       0.385361                 NaN            NaN  0.940993E-001            NaN  0.199054       0.839456       0.476574E-001            NaN
  1241.82        2500.00        90.5355       0.901482                 NaN            NaN  0.658916                 NaN  0.883363        3.66188                 NaN   3.35888     
  1240.68        2500.00        83.6954        2.09582                 NaN            NaN   1.20511                 NaN   1.62932        6.76396                 NaN   4.61039     
  1239.54        2500.00        83.6021        1.89907                 NaN            NaN   1.16695                 NaN   1.59161        6.61427                 NaN   5.12601     
  1238.40        2500.00        99.9999       0.724718E-005            NaN            NaN  0.337624E-005            NaN  0.558885E-005  0.237706E-004            NaN  0.173015E-004
  1237.26        2500.00       100.0000                 NaN            NaN            NaN  0.198466E-005            NaN            NaN  0.162741E-005            NaN  0.252418E-005
  1236.12        2500.00        76.0752        2.88618                 NaN            NaN   1.41977       0.442153E-003   2.28825        9.79276       0.181013        7.35639     
  1234.98        2500.00        91.2120        1.00922                 NaN            NaN  0.623178                 NaN  0.843455        3.57865                 NaN   2.73352     
  1233.84        2500.00        90.6012        1.04194                 NaN            NaN  0.678474                 NaN  0.897728        3.80601                 NaN   2.97462     
  1232.70        2500.00        91.3094       0.970645                 NaN            NaN  0.624320                 NaN  0.828083        3.52960                 NaN   2.73792     
  1231.56        2500.00        91.3240       0.961602                 NaN            NaN  0.609463                 NaN  0.820677        3.54691                 NaN   2.73733     
  1230.42        2500.00        86.5678        1.37925                 NaN            NaN   1.00533                 NaN   1.26822        5.43926                 NaN   4.34015     
  1229.28        2500.00        99.9595       0.567376E-002            NaN            NaN  0.226750E-002            NaN  0.366992E-002  0.163480E-001            NaN  0.124975E-001
  1228.14        2500.00        99.9542       0.344515E-002  0.761093E-005            NaN  0.382865E-002            NaN  0.426680E-002  0.191573E-001            NaN  0.150882E-001
  1226.99        2500.00        75.4021        2.51420                 NaN            NaN   1.66033                 NaN   2.24349        10.3333                 NaN   7.84657     
  1225.85        2500.00        81.7654        1.75967                 NaN            NaN   1.20178                 NaN   1.62281        7.79794                 NaN   5.85236     
  1224.71        2500.00        98.4633       0.134168                 NaN            NaN  0.100461                 NaN  0.132190       0.669690                 NaN  0.500215     
  1223.57        2500.00                 NaN   8.30774                 NaN            NaN   6.22543                 NaN   8.31345        44.2361                 NaN   32.9173     
  1222.43        2500.00                 NaN   8.32631                 NaN            NaN   6.21420                 NaN   8.31598        44.2348                 NaN   32.9087     
  1221.29        2500.00                 NaN   8.29817                 NaN            NaN   6.23072                 NaN   8.31709        44.2321                 NaN   32.9219     
  1220.15        2500.00                 NaN   8.28748                 NaN            NaN   6.23619                 NaN   8.31946        44.2308                 NaN   32.9261     
  1219.01        2500.00                 NaN   8.28641                 NaN            NaN   6.23720                 NaN   8.32052        44.2287                 NaN   32.9271     
  1217.87        2500.00                 NaN   8.29251                 NaN            NaN   6.23294                 NaN   8.32306        44.2274                 NaN   32.9241     
  1216.73        2500.00                 NaN   8.28639                 NaN            NaN   6.23640                 NaN   8.32483        44.2254                 NaN   32.9270     
  1215.59        2500.00                 NaN   8.27890                 NaN            NaN   6.23633                 NaN   8.33250        44.2256                 NaN   32.9267     
  1214.45        2500.00                 NaN   8.14744                 NaN            NaN   6.30490                 NaN   8.32216        44.2577                 NaN   32.9678     
  1213.31        2500.00                 NaN   8.21588                 NaN            NaN   6.26936                 NaN   8.33012        44.2373                 NaN   32.9473     
  1212.17        2500.00                 NaN   8.26200                 NaN            NaN   6.24972                 NaN   8.33240        44.2175                 NaN   32.9384     
  1211.03        2500.00                 NaN   8.10898                 NaN            NaN   6.32498                 NaN   8.32548        44.2588                 NaN   32.9817     
  1209.88        2500.00                 NaN   8.25941                 NaN            NaN   6.24650                 NaN   8.34169        44.2165                 NaN   32.9359     
  1208.74        2500.00                 NaN   8.24468                 NaN            NaN   6.25849                 NaN   8.33888        44.2123                 NaN   32.9457     
  1207.60        2500.00                 NaN   8.24485                 NaN            NaN   6.25926                 NaN   8.33949        44.2094                 NaN   32.9470     
  1206.46        2500.00                 NaN   8.23761                 NaN            NaN   6.26308                 NaN   8.34161        44.2075                 NaN   32.9502     
  1205.32        2500.00                 NaN   8.23133                 NaN            NaN   6.26624                 NaN   8.34350        44.2060                 NaN   32.9529     
  1204.18        2500.00                 NaN   8.22582                 NaN            NaN   6.26954                 NaN   8.34520        44.2037                 NaN   32.9557     
  1203.04        2500.00                 NaN   8.22194                 NaN            NaN   6.27154                 NaN   8.34734        44.2016                 NaN   32.9576     
  1201.90        2500.00                 NaN   8.11027                 NaN            NaN   6.32623                 NaN   8.34204        44.2328                 NaN   32.9887     
  1200.76        2500.00                 NaN   8.09349                 NaN            NaN   6.33526                 NaN   8.34541        44.2303                 NaN   32.9956     
  1199.62        2500.00                 NaN   8.21882                 NaN            NaN   6.26976                 NaN   8.35629        44.1984                 NaN   32.9568     
  1198.48        2500.00                 NaN   8.21258                 NaN            NaN   6.27259                 NaN   8.35896        44.1967                 NaN   32.9592     
  1197.34        2500.00                 NaN   8.20688                 NaN            NaN   6.27538                 NaN   8.36128        44.1948                 NaN   32.9616     
  1196.20        2500.00                 NaN   8.20243                 NaN            NaN   6.27814                 NaN   8.36271        44.1926                 NaN   32.9641     
