|6.6.6
Archiving\03_Data\fracLP/QFM_m3.25/TAY13/TAY13_6.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        5053.94     
  1997.49        500.000        5054.68     
  1994.99        500.000        5055.41     
  1992.48        500.000        5056.15     
  1989.97        500.000        5056.89     
  1987.47        500.000        5057.62     
  1984.96        500.000        5058.36     
  1982.46        500.000        5059.09     
  1979.95        500.000        5059.83     
  1977.44        500.000        5060.56     
  1974.94        500.000        5061.29     
  1972.43        500.000        5062.03     
  1969.92        500.000        5062.76     
  1967.42        500.000        5063.49     
  1964.91        500.000        5064.22     
  1962.41        500.000        5064.95     
  1959.90        500.000        5065.69     
  1957.39        500.000        5066.42     
  1954.89        500.000        5067.15     
  1952.38        500.000        5067.88     
  1949.87        500.000        5068.60     
  1947.37        500.000        5069.33     
  1944.86        500.000        5070.06     
  1942.36        500.000        5070.79     
  1939.85        500.000        5071.52     
  1937.34        500.000        5072.25     
  1934.84        500.000        5072.97     
  1932.33        500.000        5073.70     
  1929.82        500.000        5074.43     
  1927.32        500.000        5075.15     
  1924.81        500.000        5075.88     
  1922.31        500.000        5076.60     
  1919.80        500.000        5077.33     
  1917.29        500.000        5078.05     
  1914.79        500.000        4191.82     
  1912.28        500.000        2946.42     
  1909.77        500.000        3164.41     
  1907.27        500.000        3166.07     
  1904.76        500.000        3167.98     
  1902.26        500.000        3169.53     
  1899.75        500.000        3171.49     
  1897.24        500.000        3173.21     
  1894.74        500.000        3175.06     
  1892.23        500.000        3176.46     
  1889.72        500.000        3179.11     
  1887.22        500.000        3180.36     
  1884.71        500.000        3181.66     
  1882.21        500.000        3184.54     
  1879.70        500.000        3187.39     
  1877.19        500.000        3187.86     
  1874.69        500.000        3189.29     
  1872.18        500.000        3191.37     
  1869.67        500.000        3193.27     
  1867.17        500.000        3195.11     
  1864.66        500.000        3196.65     
  1862.16        500.000        3198.37     
  1859.65        500.000        3200.58     
  1857.14        500.000        3201.88     
  1854.64        500.000        3204.86     
  1852.13        500.000        3205.19     
  1849.62        500.000        3223.45     
  1847.12        500.000        3230.68     
  1844.61        500.000        3232.96     
  1842.11        500.000        3234.25     
  1839.60        500.000        3236.35     
  1837.09        500.000        3238.75     
  1834.59        500.000        3241.56     
  1832.08        500.000        3242.41     
  1829.57        500.000        3244.04     
  1827.07        500.000        3245.63     
  1824.56        500.000        3248.42     
  1822.06        500.000        3250.24     
  1819.55        500.000        3251.67     
  1817.04        500.000        3253.75     
  1814.54        500.000        3994.33     
  1812.03        500.000        3252.52     
  1809.52        500.000        3259.88     
  1807.02        500.000        3261.93     
  1804.51        500.000        3262.90     
  1802.01        500.000        3267.70     
  1799.50        500.000        3269.27     
  1796.99        500.000        3270.35     
  1794.49        500.000        3272.16     
  1791.98        500.000        3274.07     
  1789.47        500.000        3276.09     
  1786.97        500.000        3278.07     
  1784.46        500.000        3280.58     
  1781.95        500.000        3281.87     
  1779.45        500.000        3283.55     
  1776.94        500.000        3286.30     
  1774.44        500.000        3288.88     
  1771.93        500.000        3288.25     
  1769.42        500.000        3291.63     
  1766.92        500.000        3293.75     
  1764.41        500.000        3296.58     
  1761.90        500.000        3297.86     
  1759.40        500.000        3300.62     
  1756.89        500.000        3301.83     
  1754.39        500.000        3304.05     
  1751.88        500.000        3306.19     
  1749.37        500.000        3308.30     
  1746.87        500.000        3310.19     
  1744.36        500.000        3312.34     
  1741.85        500.000        3315.11     
  1739.35        500.000        3314.90     
  1736.84        500.000        3318.19     
  1734.34        500.000        3320.07     
  1731.83        500.000        3322.82     
  1729.32        500.000        3324.65     
  1726.82        500.000        3326.96     
  1724.31        500.000        3328.89     
  1721.80        500.000        3330.44     
  1719.30        500.000        3332.40     
  1716.79        500.000        3334.66     
  1714.29        500.000        3336.99     
  1711.78        500.000        3338.72     
  1709.27        500.000        3340.75     
  1706.77        500.000        3343.25     
  1704.26        500.000        3344.86     
  1701.75        500.000        3347.22     
  1699.25        500.000        3348.78     
  1696.74        500.000        3351.02     
  1694.24        500.000        3354.18     
  1691.73        500.000        3359.31     
  1689.22        500.000        3356.42     
  1686.72        500.000        3359.15     
  1684.21        500.000        3361.39     
  1681.70        500.000        3362.82     
  1679.20        500.000        3365.32     
  1676.69        500.000        3367.56     
  1674.19        500.000        3368.75     
  1671.68        500.000        3371.08     
  1669.17        500.000        3373.27     
  1666.67        500.000        3374.90     
  1664.16        500.000        3377.40     
  1661.65        500.000        3378.84     
  1659.15        500.000        3380.81     
  1656.64        500.000        3384.98     
  1654.14        500.000        3385.20     
  1651.63        500.000        3390.46     
  1649.12        500.000        3388.63     
  1646.62        500.000        3392.06     
  1644.11        500.000        3390.48     
  1641.60        500.000        3395.02     
  1639.10        500.000        3397.81     
  1636.59        500.000        3398.61     
  1634.09        500.000        3400.45     
  1631.58        500.000        3402.10     
  1629.07        500.000        3404.29     
  1626.57        500.000        3405.89     
  1624.06        500.000        3408.49     
  1621.55        500.000        3409.24     
  1619.05        500.000        3411.32     
  1616.54        500.000        3413.70     
  1614.04        500.000        3415.35     
  1611.53        500.000        3417.31     
  1609.02        500.000        3419.35     
  1606.52        500.000        3422.32     
  1604.01        500.000        3421.45     
  1601.50        500.000        3423.58     
  1599.00        500.000        3428.49     
  1596.49        500.000        3426.28     
  1593.98        500.000        3429.46     
  1591.48        500.000        3431.85     
  1588.97        500.000        3433.41     
  1586.47        500.000        3433.38     
  1583.96        500.000        3436.19     
  1581.45        500.000        3438.40     
  1578.95        500.000        3441.18     
  1576.44        500.000        3442.73     
  1573.93        500.000        3444.53     
  1571.43        500.000        3446.98     
  1568.92        500.000        3448.16     
  1566.42        500.000        3449.33     
  1563.91        500.000        3419.26     
  1561.40        500.000        3303.99     
  1558.90        500.000        3302.53     
  1556.39        500.000        3303.69     
  1553.88        500.000        3305.07     
  1551.38        500.000        3305.78     
  1548.87        500.000        3306.79     
  1546.37        500.000        3308.33     
  1543.86        500.000        3309.01     
  1541.35        500.000        3310.66     
  1538.85        500.000        3311.32     
  1536.34        500.000        3312.18     
  1533.83        500.000        3314.44     
  1531.33        500.000        3315.53     
  1528.82        500.000        3315.14     
  1526.32        500.000        3317.26     
  1523.81        500.000        3317.78     
  1521.30        500.000        3318.29     
  1518.80        500.000        3320.58     
  1516.29        500.000        3321.79     
  1513.78        500.000        3322.34     
  1511.28        500.000        3321.65     
  1508.77        500.000        3324.55     
  1506.27        500.000        3325.61     
  1503.76        500.000        3328.38     
  1501.25        500.000        3326.15     
  1498.75        500.000        3329.16     
  1496.24        500.000        3329.67     
  1493.73        500.000        3329.06     
  1491.23        500.000        3332.82     
  1488.72        500.000        3332.35     
  1486.22        500.000        3333.12     
  1483.71        500.000        3333.51     
  1481.20        500.000        3335.44     
  1478.70        500.000        3338.22     
  1476.19        500.000        3336.43     
  1473.68        500.000        3338.05     
  1471.18        500.000        3350.55     
  1468.67        500.000        3326.22     
  1466.17        500.000        3325.69     
  1463.66        500.000        3327.63     
  1461.15        500.000        3329.78     
  1458.65        500.000        3330.67     
  1456.14        500.000        3333.78     
  1453.63        500.000        3336.61     
  1451.13        500.000        3335.99     
