|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7283       0.271702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7283       0.271723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7283       0.271745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7282       0.271767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7282       0.271788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7282       0.271810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7282       0.271832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7281       0.271854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7281       0.271876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7281       0.271897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7281       0.271919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7281       0.271941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7280       0.271963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7280       0.271985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7280       0.272007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7280       0.272029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7279       0.272051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7279       0.272074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7279       0.272096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7279       0.272118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7279       0.272140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7278       0.272162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7278       0.272184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7278       0.272207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7278       0.272229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7277       0.272251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7277       0.272274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7277       0.272296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.7277       0.272318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.7277       0.272341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.7276       0.272363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.7276       0.272386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.7276       0.272408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.7276       0.272431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.7275       0.272454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.7275       0.272476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.3169       0.272573       0.410509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        98.5540       0.272733        1.17323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        97.7902       0.272893        1.93689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        97.0255       0.273053        2.70149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        96.2598       0.273212        3.46703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        95.5375       0.273366        4.18917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        94.8143       0.273519        4.91216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        94.0903       0.273672        5.63600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        93.3655       0.273824        6.36067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        92.6398       0.273976        7.08618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        91.9134       0.274127        7.81251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        91.1860       0.274278        8.53968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        90.4579       0.274429        9.26767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        88.7342       0.121608        10.7486                 NaN  0.395535                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.2189                 NaN   12.0707                 NaN  0.710399                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.5385                 NaN   12.7507                 NaN  0.710802                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        85.8574                 NaN   13.4314                 NaN  0.711204                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.1880                 NaN   14.1004                 NaN  0.711601                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.5179                 NaN   14.7701                 NaN  0.711996                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.8508                 NaN   15.4292       0.760577E-002  0.712397                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        83.1837                 NaN   16.0854       0.181746E-001  0.712800                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.5343                 NaN   16.7243       0.282549E-001  0.713198                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.8842                 NaN   17.3638       0.383465E-001  0.713594                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        81.2335                 NaN   18.0041       0.484493E-001  0.713989                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.5821                 NaN   18.6449       0.585633E-001  0.714383                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        79.9301                 NaN   19.2864       0.686884E-001  0.714776                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        79.2774                 NaN   19.9286       0.788247E-001  0.715167                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.6241                 NaN   20.5713       0.889720E-001  0.715557                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        77.9702                 NaN   21.2148       0.991302E-001  0.715946                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.3489                 NaN   21.8263       0.108474       0.716323                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        76.7271                 NaN   22.4384       0.117827       0.716699                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        76.1046                 NaN   23.0511       0.127190       0.717073                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        75.4816                 NaN   23.6644       0.136562       0.717446                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        74.8581                 NaN   24.2782       0.145944       0.717818                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        74.2339                 NaN   24.8925       0.155335       0.718188                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        73.6092                 NaN   25.5075       0.164736       0.718557                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        72.9840                 NaN   26.1229       0.174147       0.718924                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        72.3904                 NaN   26.7075       0.182802       0.719279                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        71.7963                 NaN   27.2926       0.191465       0.719632                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        71.2018                 NaN   27.8781       0.200136       0.719984                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        70.6067                 NaN   28.4641       0.208816       0.720335                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        70.0112                 NaN   29.0507       0.217503       0.720684                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        69.4151                 NaN   29.6376       0.226199       0.721031                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        68.8186                 NaN   30.2251       0.234902       0.721377                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        68.2216                 NaN   30.8131       0.243614       0.721722                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.6569                 NaN   31.3694       0.251657       0.722053                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        67.0917                 NaN   31.9262       0.259708       0.722382                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        66.5262                 NaN   32.4833       0.267765       0.722709                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.9602                 NaN   33.0409       0.275830       0.723035                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        65.3938                 NaN   33.5989       0.283901       0.723360                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        64.8270                 NaN   34.1573       0.291978       0.723683                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.2598                 NaN   34.7161       0.300063       0.724005                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        63.6922                 NaN   35.2753       0.308154       0.724325                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        63.1628                 NaN   35.7970       0.315610       0.724627                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        62.6330                 NaN   36.3190       0.323073       0.724928                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        62.1029                 NaN   36.8413       0.330541       0.725226                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        61.5725                 NaN   37.3640       0.338015       0.725524                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        61.0417                 NaN   37.8870       0.345494       0.725820                 NaN            NaN            NaN            NaN            NaN            NaN
