|6.6.6
Archiving\03_Data\eq/QFM/YM20/YM20_6.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        4050.54     
  1996.79        2500.00        4034.73     
  1993.59        2500.00        4019.49     
  1990.38        2500.00        4004.79     
  1987.18        2500.00        3990.60     
  1983.97        2500.00        3976.90     
  1980.77        2500.00        3963.66     
  1977.56        2500.00        3950.86     
  1974.36        2500.00        3938.48     
  1971.15        2500.00        3918.00     
  1967.95        2500.00        3898.60     
  1964.74        2500.00        3880.18     
  1961.54        2500.00        3862.69     
  1958.33        2500.00        3846.06     
  1955.13        2500.00        3830.22     
  1951.92        2500.00        3815.12     
  1948.72        2500.00        3800.71     
  1945.51        2500.00        3770.34     
  1942.31        2500.00        3742.72     
  1939.10        2500.00        3717.51     
  1935.90        2500.00        3694.40     
  1932.69        2500.00        3673.16     
  1929.49        2500.00        3653.56     
  1926.28        2500.00        3635.42     
  1923.08        2500.00        3618.60     
  1919.87        2500.00        3590.90     
  1916.67        2500.00        3566.36     
  1913.46        2500.00        3517.32     
  1910.26        2500.00        3456.33     
  1907.05        2500.00        3395.68     
  1903.85        2500.00        3350.09     
  1900.64        2500.00        3308.28     
  1897.44        2500.00        3278.65     
  1894.23        2500.00        3267.31     
  1891.03        2500.00        3258.86     
  1887.82        2500.00        3252.37     
  1884.62        2500.00        3247.24     
  1881.41        2500.00        3243.12     
  1878.21        2500.00        3239.75     
  1875.00        2500.00        3236.97     
  1871.79        2500.00        3234.64     
  1868.59        2500.00        3232.40     
  1865.38        2500.00        3230.59     
  1862.18        2500.00        3229.12     
  1858.97        2500.00        3227.91     
  1855.77        2500.00        3226.91     
  1852.56        2500.00        3226.10     
  1849.36        2500.00        3225.43     
  1846.15        2500.00        3224.88     
  1842.95        2500.00        3225.42     
  1839.74        2500.00        3225.96     
  1836.54        2500.00        3226.49     
  1833.33        2500.00        3227.02     
  1830.13        2500.00        3227.54     
  1826.92        2500.00        3228.06     
  1823.72        2500.00        3228.57     
  1820.51        2500.00        3229.08     
  1817.31        2500.00        3230.37     
  1814.10        2500.00        3231.61     
  1810.90        2500.00        3232.79     
  1807.69        2500.00        3233.93     
  1804.49        2500.00        3235.03     
  1801.28        2500.00        3236.09     
  1798.08        2500.00        3237.12     
  1794.87        2500.00        3238.11     
  1791.67        2500.00        3239.62     
  1788.46        2500.00        3241.08     
  1785.26        2500.00        3242.49     
  1782.05        2500.00        3243.85     
  1778.85        2500.00        3245.17     
  1775.64        2500.00        3246.44     
  1772.44        2500.00        3247.69     
  1769.23        2500.00        3248.89     
  1766.03        2500.00        3250.43     
  1762.82        2500.00        3251.92     
  1759.62        2500.00        3253.37     
  1756.41        2500.00        3254.78     
  1753.21        2500.00        3256.16     
  1750.00        2500.00        3257.50     
  1746.79        2500.00        3258.80     
  1743.59        2500.00        3260.08     
