|6.6.6
Archiving\03_Data\frac/QFM_m2/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        2500.00        99.3192       0.680764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.3192       0.680822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.3191       0.680879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.3191       0.680937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.3190       0.680995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.3189       0.681052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.3189       0.681110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3188       0.681168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3188       0.681226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.3187       0.681283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.3187       0.681341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3186       0.681399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3185       0.681457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3185       0.681515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3184       0.681573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3184       0.681631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3183       0.681689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3183       0.681747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3182       0.681805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3181       0.681863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3181       0.681921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3180       0.681979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3180       0.682037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3179       0.682089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3178       0.682154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3178       0.682212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3177       0.682270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3177       0.682328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3176       0.682387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3176       0.682445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3175       0.682503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3174       0.682562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3174       0.682620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3173       0.682679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3173       0.682737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3172       0.682796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3171       0.682854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3171       0.682913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3170       0.682971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3170       0.683030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3169       0.683089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3169       0.683147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3168       0.683206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3167       0.683264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3167       0.683323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3166       0.683382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3166       0.683441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3165       0.683499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3164       0.683558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3164       0.683617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3163       0.683676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3163       0.683735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3162       0.683794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3152       0.683854       0.979065E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3073       0.683931       0.872485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3053       0.684064       0.106816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3050       0.684211       0.107420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3050       0.684358       0.106187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3049       0.684504       0.105628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3049       0.684650       0.104812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3054       0.684794       0.982107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3042       0.684935       0.109126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3047       0.685083       0.102570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3046       0.685226       0.101836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3045       0.685369       0.101025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3045       0.685511       0.100171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3044       0.685652       0.995361E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3043       0.685793       0.987884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3043       0.685933       0.979785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3042       0.686073       0.975646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3041       0.686212       0.965271E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3040       0.686350       0.962410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3040       0.686488       0.948485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3039       0.686626       0.942777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3038       0.686762       0.939162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3038       0.686899       0.926672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        98.9261       0.687169       0.921193E-002  0.377510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4006                 NaN  0.922132E-002  0.590226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3955                 NaN  0.923457E-002  0.595246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3927                 NaN  0.919568E-002  0.598152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3964                 NaN  0.907738E-002  0.594514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3779                 NaN  0.926744E-002  0.612818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3782                 NaN  0.922709E-002  0.612527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3786                 NaN  0.912111E-002  0.612242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3733                 NaN  0.911973E-002  0.617552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3673                 NaN  0.913902E-002  0.623529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3652                 NaN  0.910430E-002  0.625651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3603                 NaN  0.909952E-002  0.630642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3558                 NaN  0.909124E-002  0.635098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3482                 NaN  0.914229E-002  0.642646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3508                 NaN  0.902090E-002  0.640184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3437                 NaN  0.905349E-002  0.647266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3396                 NaN  0.904990E-002  0.651314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3349                 NaN  0.904246E-002  0.656085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3258                 NaN  0.909988E-002  0.665122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3318                 NaN  0.894658E-002  0.659303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3226                 NaN  0.901833E-002  0.668397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3191                 NaN  0.899747E-002  0.671884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        98.2001                 NaN  0.233995E-001   1.77654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.7780                 NaN  0.285829E-002  0.219117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2671                 NaN  0.944717E-002  0.723491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3037                 NaN  0.891129E-002  0.687438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2966                 NaN  0.897748E-002  0.694414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2973                 NaN  0.889843E-002  0.693761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2920                 NaN  0.892156E-002  0.699038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2890                 NaN  0.891020E-002  0.702044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1240                 NaN  0.109253E-001  0.865105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4488                 NaN  0.685069E-002  0.544325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2816                 NaN  0.889175E-002  0.709520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2813                 NaN  0.885990E-002  0.709794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.9268                 NaN  0.131752E-001   1.06006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.6314                 NaN  0.449410E-002  0.364075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2761                 NaN  0.882741E-002  0.715040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2732                 NaN  0.882516E-002  0.718012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.8876                 NaN  0.811983E-002  0.586158       0.518096                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.8512                 NaN  0.610836E-002  0.230886        1.91179                 NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.8927                 NaN  0.585143E-002  0.224045        1.87740                 NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        93.9387                 NaN  0.163873E-001  0.637710        5.40719                 NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9997                 NaN  0.308488E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9782                 NaN            NaN  0.308193E-002  0.187051E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0633                 NaN  0.443583E-002  0.192339        1.73994                 NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0956                 NaN  0.466447E-002  0.191839        1.70793                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1069                 NaN  0.451605E-002  0.184536        1.70408                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0798                 NaN  0.438643E-002  0.184089        1.73169                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2274                 NaN  0.394504E-002  0.167019        1.60160                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1979                 NaN  0.388253E-002  0.166292        1.63190                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2283                 NaN  0.363193E-002  0.161356        1.60668                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.1175                 NaN  0.354979E-002  0.167241        1.71172                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4248                 NaN  0.301836E-002  0.137729        1.43442                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3091                 NaN  0.312368E-002  0.144161        1.54364                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3270                 NaN  0.303872E-002  0.138288        1.53169                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2102                 NaN  0.320090E-002  0.145452        1.64116                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5371                 NaN  0.223366E-002  0.116750        1.34391                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4065                 NaN  0.233179E-002  0.123469        1.46768                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4270                 NaN  0.219628E-002  0.117943        1.45291                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4516                 NaN  0.198431E-002  0.113726        1.43269                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4681                 NaN  0.176925E-002  0.108565        1.42153                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4916                 NaN  0.161430E-002  0.103922        1.40289                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5089                 NaN  0.145944E-002  0.991608E-001   1.39053                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5280                 NaN  0.126160E-002  0.946444E-001   1.37608                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5427                 NaN  0.110562E-002  0.899750E-001   1.36626                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5657                 NaN  0.911129E-003  0.858949E-001   1.34754                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5791                 NaN  0.674422E-003  0.812514E-001   1.33895                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.3861                 NaN  0.738695E-003  0.880622E-001   1.52514                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8216                 NaN  0.315253E-003  0.617760E-001   1.11629                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6273                 NaN  0.152104E-003  0.686532E-001   1.30390                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6400                 NaN            NaN  0.643389E-001   1.29569                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6561                 NaN  0.234340E-003  0.614502E-001   1.28224                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6675                 NaN            NaN  0.575082E-001   1.27497                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6378                 NaN            NaN  0.161544        1.20069                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7461                 NaN  0.649165E-003            NaN   1.25328                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.6874                 NaN            NaN  0.529631E-001   1.25961                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7307                 NaN            NaN            NaN   1.26931                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7264                 NaN            NaN  0.192096E-001   1.25442                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7381                 NaN            NaN  0.374037E-001   1.22449                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.4832                 NaN  0.373701E-002            NaN            NaN   1.51308                 NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.4238                 NaN  0.117035E-001            NaN            NaN   1.56453                 NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.3954                 NaN  0.116148E-001            NaN            NaN   1.59303                 NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.3667                 NaN  0.115244E-001            NaN            NaN   1.62175                 NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.3156                 NaN  0.114594E-001            NaN            NaN   1.67291                 NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.2567                 NaN  0.113954E-001            NaN            NaN   1.73195                 NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.1464                 NaN  0.112641E-001  0.148605E-005            NaN   1.84233                 NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.8869                 NaN  0.111003E-001            NaN            NaN  0.232336        1.86962                 NaN            NaN            NaN            NaN
  1546.37        2500.00        97.3490                 NaN  0.993002E-002  0.220973E-002            NaN   2.38708       0.251768                 NaN            NaN            NaN            NaN
  1543.86        2500.00        97.3553                 NaN  0.925879E-002  0.191281                 NaN   2.44418                 NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.4191                 NaN  0.858192E-002  0.247610                 NaN   2.32474                 NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.4780                 NaN  0.822130E-002  0.252155                 NaN   2.26160                 NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.5421                 NaN  0.783406E-002  0.247596                 NaN   2.20243                 NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.5979                 NaN  0.745871E-002  0.252489                 NaN   2.14211                 NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.6513                 NaN  0.714782E-002  0.245727                 NaN   2.09587                 NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.7170                 NaN  0.670045E-002  0.253847                 NaN   2.02250                 NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.7609                 NaN  0.645961E-002  0.243048                 NaN   1.98959                 NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.8106                 NaN  0.613548E-002  0.242057                 NaN   1.94120                 NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.8569                 NaN  0.584292E-002  0.238191                 NaN   1.89910                 NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.8997                 NaN  0.557373E-002  0.231559                 NaN   1.86318                 NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.9446                 NaN  0.528291E-002  0.229574                 NaN   1.82051                 NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.9856                 NaN  0.502827E-002  0.226003                 NaN   1.78339                 NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.0274                 NaN  0.474361E-002  0.224483                 NaN   1.74341                 NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.0647                 NaN  0.450352E-002  0.219002                 NaN   1.71182                 NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.1009                 NaN  0.426423E-002  0.213693                 NaN   1.68110                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.1300                 NaN  0.399144E-002  0.223660                 NaN   1.64239                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.1194                 NaN  0.395153E-002  0.182424                 NaN   1.69426                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.2364                 NaN  0.353277E-002  0.204597                 NaN   1.55549                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.2331                 NaN  0.338540E-002  0.201275                 NaN   1.56225                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.2591                 NaN  0.320035E-002  0.189979                 NaN   1.54773                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2956                 NaN  0.297229E-002  0.192995                 NaN   1.50843                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3208                 NaN  0.280466E-002  0.187491                 NaN   1.48888                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3488                 NaN  0.260592E-002  0.187422                 NaN   1.46118                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3743                 NaN  0.243112E-002  0.183998                 NaN   1.43930                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.8335                 NaN  0.194828E-002  0.653968E-001            NaN  0.850914E-001  0.140734E-001            NaN            NaN            NaN            NaN
  1478.70        2500.00        96.9812                 NaN  0.245451E-002  0.273553                 NaN   2.74283                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4405                 NaN  0.194376E-002  0.181506                 NaN   1.37607                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4743                 NaN  0.182291E-002  0.163901                 NaN   1.35997                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4837                 NaN  0.168369E-002  0.158351                 NaN   1.35624                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5079                 NaN  0.150536E-002  0.162221                 NaN   1.32838                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5354                 NaN  0.131503E-002  0.167357                 NaN   1.29588                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5508                 NaN  0.120756E-002  0.159596                 NaN   1.28837                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5622                 NaN  0.113138E-002  0.148655                 NaN   1.28801                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5838                 NaN  0.950755E-003  0.152877                 NaN   1.26239                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6004                 NaN  0.849716E-003  0.148578                 NaN   1.25017                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6174                 NaN  0.712495E-003  0.146946                 NaN   1.23493                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6293                 NaN  0.628617E-003  0.139099                 NaN   1.23098                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6458                 NaN  0.498443E-003  0.139740                 NaN   1.21398                 NaN            NaN            NaN            NaN            NaN
