|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1525.64        2500.00        19.2942                 NaN            NaN   51.9146       0.607782        28.1834                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        18.8456                 NaN            NaN   51.9417       0.593742        28.6190                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        18.3969                 NaN            NaN   51.9687       0.579703        29.0547                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        17.9483                 NaN            NaN   51.9958       0.565663        29.4903                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        17.4996                 NaN            NaN   52.0228       0.551623        29.9259                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        17.0774                 NaN            NaN   52.0444       0.537160        30.3410                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        16.6551                 NaN            NaN   52.0661       0.522696        30.7561                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        16.0494                 NaN            NaN   52.0962       0.517400        31.0097       0.327243                 NaN            NaN            NaN            NaN
  1500.00        2500.00        15.3124                 NaN            NaN   52.1178       0.522651        31.1246       0.922565                 NaN            NaN            NaN            NaN
  1496.79        2500.00        14.6343                 NaN            NaN   52.1236       0.532159        31.2272        1.48264                 NaN            NaN            NaN            NaN
  1493.59        2500.00        13.9562                 NaN            NaN   52.1295       0.541666        31.3299        2.04272                 NaN            NaN            NaN            NaN
  1490.38        2500.00        13.2781                 NaN            NaN   52.1354       0.551174        31.4325        2.60280                 NaN            NaN            NaN            NaN
  1487.18        2500.00        12.6000                 NaN            NaN   52.1412       0.560681        31.5352        3.16288                 NaN            NaN            NaN            NaN
  1483.97        2500.00        12.0088                 NaN            NaN   52.1337       0.573565        31.6205        3.66343                 NaN            NaN            NaN            NaN
  1480.77        2500.00        11.3722                 NaN            NaN   52.1056       0.597518        31.5027       0.267582        4.15434                 NaN            NaN            NaN
  1477.56        2500.00        11.3722                 NaN            NaN   52.1056       0.597518        31.5027       0.267582        4.15434                 NaN            NaN            NaN
  1474.36        2500.00        10.1557                 NaN            NaN   52.0220       0.657534        31.0774        5.04512        1.04227                 NaN            NaN            NaN
  1471.15        2500.00        10.1557                 NaN            NaN   52.0220       0.657534        31.0774        5.04512        1.04227                 NaN            NaN            NaN
  1467.95        2500.00        10.1557                 NaN            NaN   52.0220       0.657534        31.0774        5.04512        1.04227                 NaN            NaN            NaN
  1464.74        2500.00        10.1557                 NaN            NaN   52.0220       0.657534        31.0774        5.04512        1.04227                 NaN            NaN            NaN
  1461.54        2500.00        8.12564                 NaN            NaN   51.8431       0.771557        30.5788        2.11737        6.56359                 NaN            NaN            NaN
  1458.33        2500.00        8.12564                 NaN            NaN   51.8431       0.771557        30.5788        2.11737        6.56359                 NaN            NaN            NaN
  1455.13        2500.00        7.27650                 NaN            NaN   51.7504       0.825920        30.4455        7.20785        2.49380                 NaN            NaN            NaN
  1451.92        2500.00        6.88846                 NaN            NaN   51.7096       0.851860        30.3874        7.49087        2.66236       0.939982E-002            NaN            NaN
  1448.72        2500.00        6.39062                 NaN            NaN   51.7539       0.863184        30.2517        7.64799        2.91972       0.172940                 NaN            NaN
  1445.51        2500.00        6.39062                 NaN            NaN   51.7539       0.863184        30.2517        7.64799        2.91972       0.172940                 NaN            NaN
  1442.31        2500.00        6.39062                 NaN            NaN   51.7539       0.863184        30.2517        7.64799        2.91972       0.172940                 NaN            NaN
  1439.10        2500.00        6.39062                 NaN            NaN   51.7539       0.863184        30.2517        7.64799        2.91972       0.172940                 NaN            NaN
  1435.90        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1432.69        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1429.49        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1426.28        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1423.08        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1419.87        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1416.67        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1413.46        2500.00        4.86447                 NaN            NaN   51.8835       0.904685        29.7960        8.12309        3.73245       0.695731                 NaN            NaN
  1410.26        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1407.05        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1403.85        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1400.64        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1397.44        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1394.23        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1391.03        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1387.82        2500.00        3.02016                 NaN            NaN   52.0054       0.979208        29.1346        8.67751        4.78678        1.39638                 NaN            NaN
  1384.62        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1381.41        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1378.21        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1375.00        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1371.79        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1368.59        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1365.38        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1362.18        2500.00        1.88536                 NaN            NaN   52.0411        1.04680        28.6603        5.48135        8.99482        1.89024                 NaN            NaN
  1358.97        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1355.77        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1352.56        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1349.36        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1346.15        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1342.95        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1339.74        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1336.54        2500.00        1.06541                 NaN            NaN   52.0262        1.11086        28.3097        9.21362        5.99410        2.28017                 NaN            NaN
  1333.33        2500.00       0.409147                 NaN            NaN   51.9732        1.17244        28.0599        9.39181        6.39413        2.59938                 NaN            NaN
  1330.13        2500.00       0.409147                 NaN            NaN   51.9732        1.17244        28.0599        9.39181        6.39413        2.59938                 NaN            NaN
  1326.92        2500.00       0.261454                 NaN            NaN   51.9539        1.18748        28.0118        9.43464        6.48084        2.66986                 NaN            NaN
  1323.72        2500.00       0.189397                 NaN            NaN   51.9434        1.19498        27.9894        9.45645        6.52264        2.70375                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   51.9588        1.20227        27.9684        9.48021        6.54616        2.74284       0.101280                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   51.9588        1.20227        27.9684        9.48021        6.54616        2.74284       0.101280                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   51.9588        1.20227        27.9684        9.48021        6.54616        2.74284       0.101280                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   51.9588        1.20227        27.9684        9.48021        6.54616        2.74284       0.101280                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   51.9713        1.22222        28.0587        9.46632        6.38919        2.78049       0.111788                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   51.9713        1.22222        28.0587        9.46632        6.38919        2.78049       0.111788                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   51.9713        1.22222        28.0587        9.46632        6.38919        2.78049       0.111788                 NaN
