|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1875.00        2500.00        89.5310       0.583361       0.103007E-001   9.81822       0.571487E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        88.8832       0.574108       0.100162E-001   10.4625       0.701931E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        88.2617       0.561592       0.972173E-002   11.0843       0.826469E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        87.6398       0.549066       0.942710E-002   11.7066       0.951100E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        87.0175       0.536532       0.913230E-002   12.3293       0.107582                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        86.3947       0.523988       0.883732E-002   12.9524       0.120064                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        85.7716       0.511436       0.854215E-002   13.5759       0.132555                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        85.1480       0.498876       0.824681E-002   14.1998       0.145054                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        84.5240       0.486306       0.795129E-002   14.8241       0.157563                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        83.8997       0.473728       0.765560E-002   15.4489       0.170081                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        83.2940       0.456192       0.733824E-002   16.0605       0.181946                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        82.6880       0.438646       0.702072E-002   16.6726       0.193818                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.0816       0.421091       0.670305E-002   17.2849       0.205697                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        81.4750       0.403526       0.638524E-002   17.8976       0.217583                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.8680       0.385951       0.606727E-002   18.5105       0.229476                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        80.2607       0.368367       0.574916E-002   19.1238       0.241376                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.6531       0.350773       0.543090E-002   19.7374       0.253283                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        79.0452       0.333171       0.511250E-002   20.3513       0.265197                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.4414       0.310102       0.476718E-002   20.9672       0.276553                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.8373       0.287024       0.442174E-002   21.5834       0.287915                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.2330       0.263936       0.407618E-002   22.1997       0.299282                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.6284       0.240839       0.373051E-002   22.8164       0.310654                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.0236       0.217732       0.338472E-002   23.4332       0.322031                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.4186       0.194617       0.303881E-002   24.0503       0.333413                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.8134       0.171492       0.269279E-002   24.6676       0.344800                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.2079       0.148358       0.234666E-002   25.2852       0.356192                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.5989       0.120816       0.197820E-002   25.9111       0.367290                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        72.9896       0.932644E-001  0.160965E-002   26.5371       0.378391                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.3802       0.657048E-001  0.124101E-002   27.1634       0.389497                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        71.7706       0.381370E-001  0.872290E-003   27.7898       0.400606                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.1574       0.852740E-002  0.492628E-003   28.4220       0.411564                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        70.6025                 NaN  0.136197E-003   28.9762       0.421208                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.0769                 NaN            NaN   29.4925       0.430575                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.5592                 NaN            NaN   30.0015       0.439302                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.0517                 NaN            NaN   30.5001       0.448242                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.5439                 NaN            NaN   30.9989       0.457187                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.0358                 NaN            NaN   31.4981       0.466138                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.5274                 NaN            NaN   31.9975       0.475094                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.0187                 NaN            NaN   32.4972       0.484056                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.5098                 NaN            NaN   32.9971       0.493023                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.0007                 NaN            NaN   33.4974       0.501995                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        65.4912                 NaN            NaN   33.9978       0.510973                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.0050                 NaN            NaN   34.4756       0.519330                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.5186                 NaN            NaN   34.9537       0.527692                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.0320                 NaN            NaN   35.4320       0.536058                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.5451                 NaN            NaN   35.9105       0.544429                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.0580                 NaN            NaN   36.3892       0.552804                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.5708                 NaN            NaN   36.8681       0.561183                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.0833                 NaN            NaN   37.3472       0.569566                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.5956                 NaN            NaN   37.8265       0.577954                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        61.1326                 NaN            NaN   38.2815       0.585941                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.6694                 NaN            NaN   38.7367       0.593932                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        60.2061                 NaN            NaN   39.1920       0.601926                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.7426                 NaN            NaN   39.6475       0.609924                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        59.2789                 NaN            NaN   40.1032       0.617925                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        58.8151                 NaN            NaN   40.5590       0.625930                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        58.3511                 NaN            NaN   41.0150       0.633938                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        57.8870                 NaN            NaN   41.4711       0.641949                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        57.4524                 NaN            NaN   41.8981       0.649551                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        57.0176                 NaN            NaN   42.3252       0.657155                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        56.5828                 NaN            NaN   42.7525       0.664762                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        56.1478                 NaN            NaN   43.1798       0.672372                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        55.7128                 NaN            NaN   43.6072       0.679984                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        55.2776                 NaN            NaN   44.0348       0.687599                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.8424                 NaN            NaN   44.4624       0.695216                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        54.4070                 NaN            NaN   44.8902       0.702835                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.9912                 NaN            NaN   45.2985       0.710312                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        53.5753                 NaN            NaN   45.7069       0.717792                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        53.1515                 NaN            NaN   46.1064       0.725163       0.169961E-001            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.7834                 NaN            NaN   46.3021       0.720939        1.19357                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.5540                 NaN            NaN   46.4744       0.716532        2.25505                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        49.3216                 NaN            NaN   46.6471       0.712112        3.31927                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        48.0860                 NaN            NaN   46.8201       0.707680        4.38625                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        46.8474                 NaN            NaN   46.9934       0.703234        5.45598                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        45.8702                 NaN            NaN   47.1231       0.698049        6.30867                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        44.8910                 NaN            NaN   47.2530       0.692852        7.16312                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        43.9099                 NaN            NaN   47.3831       0.687643        8.01933                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        42.9269                 NaN            NaN   47.5134       0.682423        8.87731                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        41.9419                 NaN            NaN   47.6439       0.677190        9.73706                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        40.9550                 NaN            NaN   47.7745       0.671946        10.5986                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        39.9661                 NaN            NaN   47.9054       0.666689        11.4619                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        38.9753                 NaN            NaN   48.0364       0.661421        12.3269                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        38.2205                 NaN            NaN   48.1279       0.655387        12.9962                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        37.4646                 NaN            NaN   48.2196       0.649343        13.6665                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        36.7075                 NaN            NaN   48.3113       0.643288        14.3379                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        35.9493                 NaN            NaN   48.4032       0.637222        15.0103                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        35.1899                 NaN            NaN   48.4951       0.631146        15.6839                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        34.4294                 NaN            NaN   48.5871       0.625060        16.3585                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        33.6677                 NaN            NaN   48.6792       0.618963        17.0341                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        32.9049                 NaN            NaN   48.7714       0.612856        17.7109                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        32.2905                 NaN            NaN   48.8396       0.605885        18.2640                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        31.6753                 NaN            NaN   48.9079       0.598905        18.8179                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        31.0593                 NaN            NaN   48.9762       0.591915        19.3726                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        30.4426                 NaN            NaN   49.0446       0.584914        19.9279                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        29.8251                 NaN            NaN   49.1130       0.577905        20.4839                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        29.2069                 NaN            NaN   49.1815       0.570885        21.0407                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        28.5879                 NaN            NaN   49.2500       0.563855        21.5982                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        27.9682                 NaN            NaN   49.3186       0.556816        22.1564                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        27.4389                 NaN            NaN   49.3733       0.548551        22.6393                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        26.9090                 NaN            NaN   49.4280       0.540277        23.1227                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        26.3786                 NaN            NaN   49.4827       0.531992        23.6067                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        25.8476                 NaN            NaN   49.5375       0.523697        24.0912                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        25.3160                 NaN            NaN   49.5923       0.515392        24.5763                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        24.7839                 NaN            NaN   49.6472       0.507078        25.0618                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        24.2513                 NaN            NaN   49.7020       0.498753        25.5480                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        23.7180                 NaN            NaN   49.7569       0.490419        26.0346                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        23.2392                 NaN            NaN   49.8044       0.480764        26.4756                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        22.7598                 NaN            NaN   49.8520       0.471099        26.9171                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        22.2800                 NaN            NaN   49.8996       0.461424        27.3590                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        21.7997                 NaN            NaN   49.9472       0.451738        27.8013                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        21.3190                 NaN            NaN   49.9948       0.442041        28.2441                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        20.8378                 NaN            NaN   50.0425       0.432334        28.6873                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        20.3562                 NaN            NaN   50.0902       0.422616        29.1310                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        19.8741                 NaN            NaN   50.1379       0.412889        29.5751                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        19.4189                 NaN            NaN   50.1798       0.402791        29.9984                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        18.9634                 NaN            NaN   50.2218       0.392684        30.4222                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        18.3075                 NaN            NaN   50.2831       0.389702        30.6927       0.327013                 NaN            NaN            NaN            NaN
  1500.00        2500.00        17.5067                 NaN            NaN   50.3454       0.394914        30.8303       0.922691                 NaN            NaN            NaN            NaN
  1496.79        2500.00        16.7677                 NaN            NaN   50.3903       0.403407        30.9548        1.48376                 NaN            NaN            NaN            NaN
  1493.59        2500.00        16.0274                 NaN            NaN   50.4353       0.411918        31.0795        2.04589                 NaN            NaN            NaN            NaN
  1490.38        2500.00        15.2857                 NaN            NaN   50.4803       0.420447        31.2044        2.60909                 NaN            NaN            NaN            NaN
  1487.18        2500.00        14.5428                 NaN            NaN   50.5254       0.428994        31.3295        3.17336                 NaN            NaN            NaN            NaN
  1483.97        2500.00        13.8927                 NaN            NaN   50.5538       0.440083        31.4352        3.67818                 NaN            NaN            NaN            NaN
  1480.77        2500.00        13.1917                 NaN            NaN   50.5651       0.459866        31.3412       0.267693        4.17438                 NaN            NaN            NaN
  1477.56        2500.00        13.1911                 NaN            NaN   50.5654       0.459883        31.3415       0.267696        4.17441                 NaN            NaN            NaN
  1474.36        2500.00        11.8472                 NaN            NaN   50.5592       0.509024        30.9625        5.07769        1.04427                 NaN            NaN            NaN
  1471.15        2500.00        11.8466                 NaN            NaN   50.5595       0.509043        30.9628        5.07772        1.04429                 NaN            NaN            NaN
  1467.95        2500.00        11.8460                 NaN            NaN   50.5598       0.509061        30.9631        5.07775        1.04430                 NaN            NaN            NaN
  1464.74        2500.00        11.8455                 NaN            NaN   50.5600       0.509080        30.9633        5.07779        1.04431                 NaN            NaN            NaN
  1461.54        2500.00        9.58619                 NaN            NaN   50.5161       0.603532        30.5423        2.12707        6.62478                 NaN            NaN            NaN
  1458.33        2500.00        9.58574                 NaN            NaN   50.5163       0.603553        30.5425        2.12709        6.62481                 NaN            NaN            NaN
  1455.13        2500.00        8.63303                 NaN            NaN   50.4827       0.648895        30.4428        7.28438        2.50821                 NaN            NaN            NaN
  1451.92        2500.00        8.19545                 NaN            NaN   50.4684       0.670618        30.4000        7.57494        2.67927       0.113258E-001            NaN            NaN
  1448.72        2500.00        7.62870                 NaN            NaN   50.5290       0.679856        30.2761        7.73798        2.93984       0.208480                 NaN            NaN
  1445.51        2500.00        7.62836                 NaN            NaN   50.5291       0.679879        30.2763        7.73801        2.93987       0.208493                 NaN            NaN
  1442.31        2500.00        7.62802                 NaN            NaN   50.5292       0.679902        30.2764        7.73804        2.93989       0.208507                 NaN            NaN
  1439.10        2500.00        7.62768                 NaN            NaN   50.5293       0.679925        30.2766        7.73807        2.93992       0.208520                 NaN            NaN
  1435.90        2500.00        5.88015                 NaN            NaN   50.7095       0.713686        29.8580        8.23350        3.76516       0.840074                 NaN            NaN
  1432.69        2500.00        5.87991                 NaN            NaN   50.7095       0.713709        29.8581        8.23351        3.76519       0.840126                 NaN            NaN
  1429.49        2500.00        5.87967                 NaN            NaN   50.7095       0.713732        29.8582        8.23353        3.76522       0.840178                 NaN            NaN
  1426.28        2500.00        5.87943                 NaN            NaN   50.7095       0.713754        29.8583        8.23355        3.76525       0.840230                 NaN            NaN
  1423.08        2500.00        5.87919                 NaN            NaN   50.7095       0.713777        29.8584        8.23357        3.76527       0.840282                 NaN            NaN
  1419.87        2500.00        5.87895                 NaN            NaN   50.7095       0.713800        29.8586        8.23359        3.76530       0.840335                 NaN            NaN
  1416.67        2500.00        5.87871                 NaN            NaN   50.7095       0.713822        29.8587        8.23360        3.76533       0.840387                 NaN            NaN
  1413.46        2500.00        5.87847                 NaN            NaN   50.7094       0.713845        29.8588        8.23362        3.76536       0.840439                 NaN            NaN
  1410.26        2500.00        3.73059                 NaN            NaN   50.9012       0.774412        29.2428        8.81848        4.84269        1.68986                 NaN            NaN
  1407.05        2500.00        3.73046                 NaN            NaN   50.9011       0.774435        29.2429        8.81848        4.84271        1.68996                 NaN            NaN
  1403.85        2500.00        3.73034                 NaN            NaN   50.9010       0.774458        29.2429        8.81848        4.84274        1.69007                 NaN            NaN
  1400.64        2500.00        3.73021                 NaN            NaN   50.9009       0.774481        29.2430        8.81849        4.84277        1.69017                 NaN            NaN
  1397.44        2500.00        3.73009                 NaN            NaN   50.9008       0.774504        29.2431        8.81849        4.84280        1.69027                 NaN            NaN
  1394.23        2500.00        3.72996                 NaN            NaN   50.9007       0.774527        29.2432        8.81849        4.84283        1.69037                 NaN            NaN
  1391.03        2500.00        3.72984                 NaN            NaN   50.9006       0.774549        29.2432        8.81850        4.84285        1.69047                 NaN            NaN
  1387.82        2500.00        3.72971                 NaN            NaN   50.9004       0.774572        29.2433        8.81850        4.84288        1.69057                 NaN            NaN
  1384.62        2500.00        2.37132                 NaN            NaN   50.9885       0.829796        28.8006        5.55911        9.15929        2.29136                 NaN            NaN
  1381.41        2500.00        2.37126                 NaN            NaN   50.9883       0.829820        28.8007        5.55913        9.15928        2.29149                 NaN            NaN
  1378.21        2500.00        2.37120                 NaN            NaN   50.9882       0.829843        28.8007        5.55916        9.15928        2.29163                 NaN            NaN
  1375.00        2500.00        2.37114                 NaN            NaN   50.9880       0.829867        28.8008        5.55919        9.15927        2.29176                 NaN            NaN
  1371.79        2500.00        2.37107                 NaN            NaN   50.9878       0.829890        28.8008        5.55922        9.15927        2.29190                 NaN            NaN
  1368.59        2500.00        2.37101                 NaN            NaN   50.9877       0.829914        28.8009        5.55924        9.15926        2.29203                 NaN            NaN
  1365.38        2500.00        2.37094                 NaN            NaN   50.9875       0.829937        28.8009        5.55927        9.15926        2.29217                 NaN            NaN
  1362.18        2500.00        2.37088                 NaN            NaN   50.9873       0.829960        28.8010        5.55930        9.15926        2.29230                 NaN            NaN
  1358.97        2500.00        1.36059                 NaN            NaN   51.0204       0.882664        28.4771        9.39772        6.09344        2.76810                 NaN            NaN
  1355.77        2500.00        1.36056                 NaN            NaN   51.0202       0.882688        28.4771        9.39771        6.09347        2.76826                 NaN            NaN
  1352.56        2500.00        1.36053                 NaN            NaN   51.0200       0.882712        28.4771        9.39770        6.09349        2.76842                 NaN            NaN
  1349.36        2500.00        1.36050                 NaN            NaN   51.0198       0.882736        28.4772        9.39769        6.09352        2.76858                 NaN            NaN
  1346.15        2500.00        1.36047                 NaN            NaN   51.0196       0.882760        28.4772        9.39768        6.09355        2.76874                 NaN            NaN
  1342.95        2500.00        1.36044                 NaN            NaN   51.0194       0.882785        28.4772        9.39767        6.09358        2.76890                 NaN            NaN
  1339.74        2500.00        1.36041                 NaN            NaN   51.0192       0.882809        28.4773        9.39766        6.09361        2.76906                 NaN            NaN
  1336.54        2500.00        1.36038                 NaN            NaN   51.0190       0.882833        28.4773        9.39765        6.09364        2.76922                 NaN            NaN
  1333.33        2500.00       0.529317                 NaN            NaN   51.0144       0.933980        28.2536        9.59350        6.51513        3.16006                 NaN            NaN
  1330.13        2500.00       0.529308                 NaN            NaN   51.0142       0.934005        28.2536        9.59348        6.51516        3.16025                 NaN            NaN
  1326.92        2500.00       0.339234                 NaN            NaN   51.0079       0.946583        28.2118        9.64043        6.60722        3.24689                 NaN            NaN
  1323.72        2500.00       0.246088                 NaN            NaN   51.0038       0.952874        28.1926        9.66421        6.65168        3.28869                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   51.0266       0.958981        28.1762        9.69107        6.67775        3.33695       0.132478                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   51.0264       0.959006        28.1762        9.69105        6.67778        3.33714       0.132481                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   51.0261       0.959031        28.1762        9.69104        6.67781        3.33733       0.132483                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   51.0258       0.959057        28.1762        9.69103        6.67784        3.33752       0.132486                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   51.0322       0.974712        28.2657        9.67903        6.51885        3.38323       0.146220                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   51.0320       0.974738        28.2658        9.67902        6.51888        3.38342       0.146222                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   51.0317       0.974763        28.2658        9.67900        6.51891        3.38361       0.146225                 NaN
