|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1237.18        500.000                 NaN            NaN            NaN   55.4790        1.00680        24.9499        7.45037        7.19637        3.11051       0.807067     
  1233.97        500.000                 NaN            NaN            NaN   55.4790        1.00680        24.9499        7.45037        7.19637        3.11051       0.807067     
  1230.77        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1227.56        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1224.36        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1221.15        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1217.95        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1214.74        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1211.54        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1208.33        500.000                 NaN            NaN            NaN   55.4859        1.03884        25.1122        6.89739        7.48737        3.16006       0.818208     
  1205.13        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1201.92        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1198.72        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1195.51        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1192.31        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1189.10        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1185.90        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1182.69        500.000                 NaN            NaN            NaN   55.4896        1.07333        25.2594        6.62327        7.52064        3.20561       0.828181     
  1179.49        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1176.28        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1173.08        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1169.87        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1166.67        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1163.46        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1160.26        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1157.05        500.000                 NaN            NaN            NaN   55.4897        1.10958        25.3955        7.54637        6.37200        3.24973       0.837059     
  1153.85        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1150.64        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1147.44        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1144.23        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1141.03        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1137.82        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1134.62        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1131.41        500.000                 NaN            NaN            NaN   55.4838        1.14835        25.5259        7.56870        6.13755        3.29065       0.845071     
  1128.21        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1125.00        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1121.79        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1118.59        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1115.38        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1112.18        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1108.97        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1105.77        500.000                 NaN            NaN            NaN   55.4717        1.18954        25.6520        5.91710        7.58926        3.32822       0.852234     
  1102.56        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1099.36        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1096.15        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1092.95        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1089.74        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1086.54        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1083.33        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1080.13        500.000                 NaN            NaN            NaN   55.4570        1.23329        25.7736        5.70900        7.60607        3.36211       0.858918     
  1076.92        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1073.72        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1070.51        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1067.31        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1064.10        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1060.90        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1057.69        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1054.49        500.000                 NaN            NaN            NaN   55.4382        1.27909        25.8942        5.50971        7.62058        3.39325       0.864951     
  1051.28        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1048.08        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1044.87        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1041.67        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1038.46        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1035.26        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1032.05        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1028.85        500.000                 NaN            NaN            NaN   55.4114        1.32818        26.0166        5.31907        7.63452        3.41977       0.870419     
  1025.64        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1022.44        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1019.23        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1016.03        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1012.82        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1009.62        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1006.41        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1003.21        500.000                 NaN            NaN            NaN   55.3783        1.38026        26.1411        5.13502        7.64782        3.44221       0.875289     
  1000.00        500.000                 NaN            NaN            NaN   55.3389        1.43560        26.2683        4.95641        7.66119        3.45979       0.879808     
