|6.6.6
Archiving\03_Data\Deq/QFM_m1.75/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9607       0.392554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.4709       0.250842E-001  0.504028                 NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        98.6011                 NaN   1.39886                 NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        98.4188                 NaN   1.58116                 NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        98.1895                 NaN   1.81054                 NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        97.9601                 NaN   2.03991                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        97.5712                 NaN   2.42884                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        97.1822                 NaN   2.81778                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        96.7933                 NaN   3.20671                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.4043                 NaN   3.59565                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        95.7793                 NaN   4.22070                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.1542                 NaN   4.84576                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.5292                 NaN   5.47083                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        93.9041                 NaN   6.09590                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.2790                 NaN   6.72098                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.6539                 NaN   7.34606                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        92.0289                 NaN   7.97115                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.4038                 NaN   8.59624                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.7113                 NaN   9.28650       0.223388E-002            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.0233                 NaN   9.95917       0.175427E-001            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.3261                 NaN   10.6380       0.358230E-001            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        88.6290                 NaN   11.3169       0.541034E-001            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        87.9496                 NaN   11.9787       0.717386E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.2702                 NaN   12.6404       0.893740E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        86.5908                 NaN   13.3022       0.107010                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        85.9114                 NaN   13.9639       0.124645                 NaN            NaN            NaN            NaN            NaN
