|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.5/YM20/YM20_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1538.01        500.000        98.8403        1.15387       0.580750E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.55        500.000        99.4269       0.567399       0.574245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.08        500.000        99.4309       0.563760       0.531094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        500.000        99.3408       0.603682       0.555401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.16        500.000        99.5479       0.452090       0.408406E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000        99.4255       0.574450       0.603668E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000        99.6086       0.387020       0.438238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.77        500.000        99.3098       0.690154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        500.000        99.4562       0.542159       0.163387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.85        500.000        99.4604       0.539587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.39        500.000        99.4637       0.536333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.93        500.000        99.4758       0.461380       0.627960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.46        500.000        99.4722       0.527845       0.103030E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.00        500.000        99.4756       0.524367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.54        500.000        99.5371                 NaN  0.462856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.08        500.000        99.5121       0.487928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.62        500.000        99.4875       0.512540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.15        500.000        99.4924       0.507649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.69        500.000        99.4942       0.505786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.23        500.000        99.4969       0.503055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5005       0.499537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        500.000        99.5037       0.496274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000        99.5060       0.493981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        500.000        99.5077       0.492263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        500.000        99.5137       0.486333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        500.000        99.5152       0.484792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        99.5188       0.481171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        500.000        99.5212       0.478844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        500.000        99.5242       0.475774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        500.000        99.5253       0.474667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        500.000        99.5298       0.470170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        500.000        99.4215       0.398142E-001            NaN            NaN  0.538700                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.4026                 NaN            NaN            NaN  0.597437                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        500.000        99.3626       0.243707E-001            NaN            NaN  0.613063                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        500.000        99.4478                 NaN            NaN            NaN  0.552195                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        500.000        98.8030                 NaN            NaN            NaN   1.19700                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        500.000        99.4030                 NaN            NaN            NaN  0.596993                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.45        500.000        99.4005                 NaN            NaN            NaN  0.599532                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.99        500.000        99.3990                 NaN            NaN            NaN  0.600968                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        500.000        99.3962                 NaN            NaN            NaN  0.603826                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.07        500.000        99.3931                 NaN            NaN            NaN  0.606935                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.61        500.000        99.3876                 NaN            NaN            NaN  0.612435                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        500.000        98.9801                 NaN            NaN            NaN  0.400201       0.619738                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9877                 NaN            NaN            NaN  0.392319       0.620013                 NaN            NaN            NaN            NaN            NaN
  1472.22        500.000        98.9977                 NaN            NaN            NaN  0.614893       0.387446                 NaN            NaN            NaN            NaN            NaN
  1470.76        500.000        99.0110                 NaN            NaN            NaN  0.607056       0.381974                 NaN            NaN            NaN            NaN            NaN
  1469.30        500.000        99.0183                 NaN            NaN            NaN  0.378063       0.603648                 NaN            NaN            NaN            NaN            NaN
  1467.83        500.000        99.0348                 NaN            NaN            NaN  0.371719       0.593515                 NaN            NaN            NaN            NaN            NaN
  1466.37        500.000        99.0421                 NaN            NaN            NaN  0.590216       0.367710                 NaN            NaN            NaN            NaN            NaN
  1464.91        500.000        99.0525                 NaN            NaN            NaN  0.363047       0.584443                 NaN            NaN            NaN            NaN            NaN
  1463.45        500.000        99.0621                 NaN            NaN            NaN  0.579047       0.358886                 NaN            NaN            NaN            NaN            NaN
  1461.99        500.000        99.0728                 NaN            NaN            NaN  0.573001       0.354249                 NaN            NaN            NaN            NaN            NaN
  1460.52        500.000        99.0840                 NaN            NaN            NaN  0.349054       0.566970                 NaN            NaN            NaN            NaN            NaN
  1459.06        500.000        99.0911                 NaN            NaN            NaN  0.563070       0.345836                 NaN            NaN            NaN            NaN            NaN
  1457.60        500.000        99.1020                 NaN            NaN            NaN  0.340794       0.557253                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1115                 NaN            NaN            NaN  0.336925       0.551596                 NaN            NaN            NaN            NaN            NaN
  1454.68        500.000        99.1199                 NaN            NaN            NaN  0.332045       0.548047                 NaN            NaN            NaN            NaN            NaN
  1453.21        500.000        99.1288                 NaN            NaN            NaN  0.542835       0.328378                 NaN            NaN            NaN            NaN            NaN
  1451.75        500.000        99.1378                 NaN            NaN            NaN  0.324173       0.538031                 NaN            NaN            NaN            NaN            NaN
  1450.29        500.000        99.1464                 NaN            NaN            NaN  0.320421       0.533180                 NaN            NaN            NaN            NaN            NaN
  1448.83        500.000        97.2989                 NaN            NaN            NaN   1.06367       0.829668                 NaN  0.807793                 NaN            NaN            NaN
  1447.37        500.000        96.8237                 NaN            NaN            NaN  0.895953        1.25402                 NaN   1.02629                 NaN            NaN            NaN
  1445.90        500.000        96.9169                 NaN            NaN            NaN   1.21493       0.871036                 NaN  0.997151                 NaN            NaN            NaN
  1444.44        500.000        97.0038                 NaN            NaN            NaN  0.847713        1.17862                 NaN  0.969875                 NaN            NaN            NaN
  1442.98        500.000        97.0875                 NaN            NaN            NaN  0.824836        1.14391                 NaN  0.943747                 NaN            NaN            NaN
  1441.52        500.000        97.1667                 NaN            NaN            NaN   1.11133       0.802942                 NaN  0.919058                 NaN            NaN            NaN
  1440.06        500.000        97.2415                 NaN            NaN            NaN  0.782657        1.08014                 NaN  0.895666                 NaN            NaN            NaN
  1438.59        500.000        97.3157                 NaN            NaN            NaN  0.762041        1.04994                 NaN  0.872280                 NaN            NaN            NaN
  1437.13        500.000        97.3850                 NaN            NaN            NaN  0.743238        1.02126                 NaN  0.850517                 NaN            NaN            NaN
  1435.67        500.000        97.4488                 NaN            NaN            NaN  0.995506       0.725294                 NaN  0.830415                 NaN            NaN            NaN
  1434.21        500.000        97.5133                 NaN            NaN            NaN  0.708396       0.968248                 NaN  0.810065                 NaN            NaN            NaN
  1432.75        500.000        97.5719                 NaN            NaN            NaN  0.945046       0.691384                 NaN  0.791675                 NaN            NaN            NaN
  1431.28        500.000        97.6342                 NaN            NaN            NaN  0.919249       0.674775                 NaN  0.771752                 NaN            NaN            NaN
  1429.82        500.000        97.6889                 NaN            NaN            NaN  0.659137       0.897350                 NaN  0.754656                 NaN            NaN            NaN
  1428.36        500.000        97.7421                 NaN            NaN            NaN  0.644978       0.875365                 NaN  0.737561                 NaN            NaN            NaN
  1426.90        500.000        97.7934                 NaN            NaN            NaN  0.854887       0.630096                 NaN  0.721596                 NaN            NaN            NaN
  1425.44        500.000        97.8456                 NaN            NaN            NaN  0.616005       0.833981                 NaN  0.704374                 NaN            NaN            NaN
  1423.97        500.000        97.8921                 NaN            NaN            NaN  0.602543       0.815353                 NaN  0.690027                 NaN            NaN            NaN
  1422.51        500.000        97.9373                 NaN            NaN            NaN  0.590024       0.797187                 NaN  0.675450                 NaN            NaN            NaN
  1421.05        500.000        97.9825                 NaN            NaN            NaN  0.577286       0.779264                 NaN  0.660932                 NaN            NaN            NaN
  1419.59        500.000        98.0255                 NaN            NaN            NaN  0.565052       0.762051                 NaN  0.647392                 NaN            NaN            NaN
  1418.13        500.000        98.0666                 NaN            NaN            NaN  0.745684       0.553553                 NaN  0.634196                 NaN            NaN            NaN
  1416.66        500.000        98.1056                 NaN            NaN            NaN  0.542416       0.730444                 NaN  0.621546                 NaN            NaN            NaN
  1415.20        500.000        98.1442                 NaN            NaN            NaN  0.531276       0.715379                 NaN  0.609165                 NaN            NaN            NaN
  1413.74        500.000        98.1810                 NaN            NaN            NaN  0.521126       0.700436                 NaN  0.597474                 NaN            NaN            NaN
  1412.28        500.000        98.2172                 NaN            NaN            NaN  0.686363       0.510807                 NaN  0.585660                 NaN            NaN            NaN
  1410.82        500.000        98.2521                 NaN            NaN            NaN  0.501004       0.672488                 NaN  0.574456                 NaN            NaN            NaN
  1409.35        500.000        98.2858                 NaN            NaN            NaN  0.491233       0.659299                 NaN  0.563646                 NaN            NaN            NaN
  1407.89        500.000        98.3189                 NaN            NaN            NaN  0.481752       0.646590                 NaN  0.552802                 NaN            NaN            NaN
  1406.43        500.000        98.3496                 NaN            NaN            NaN  0.634583       0.472892                 NaN  0.542905                 NaN            NaN            NaN
  1404.97        500.000        98.3695                 NaN            NaN            NaN  0.626432       0.467324                 NaN  0.536751                 NaN            NaN            NaN
  1403.51        500.000        98.4153                 NaN            NaN            NaN  0.610145       0.453316                 NaN  0.521221                 NaN            NaN            NaN
  1402.04        500.000        98.4426                 NaN            NaN            NaN  0.598796       0.446167                 NaN  0.512399                 NaN            NaN            NaN
  1400.58        500.000        98.4676                 NaN            NaN            NaN  0.589144       0.438722                 NaN  0.504499                 NaN            NaN            NaN
  1399.12        500.000        98.4939                 NaN            NaN            NaN  0.579089       0.431208                 NaN  0.495805                 NaN            NaN            NaN
  1397.66        500.000        98.5212                 NaN            NaN            NaN  0.422651       0.569191                 NaN  0.486990                 NaN            NaN            NaN
  1396.20        500.000        98.5454                 NaN            NaN            NaN  0.559480       0.416003                 NaN  0.479091                 NaN            NaN            NaN
  1394.73        500.000        98.5712                 NaN            NaN            NaN  0.549090       0.409023                 NaN  0.470655                 NaN            NaN            NaN
  1393.27        500.000        98.5938                 NaN            NaN            NaN  0.540859       0.402333                 NaN  0.462966                 NaN            NaN            NaN
  1391.81        500.000        98.6177                 NaN            NaN            NaN  0.531374       0.395776                 NaN  0.455144                 NaN            NaN            NaN
  1390.35        500.000        98.6408                 NaN            NaN            NaN  0.388213       0.523241                 NaN  0.447700                 NaN            NaN            NaN
  1388.89        500.000        98.6627                 NaN            NaN            NaN  0.514821       0.381967                 NaN  0.440561                 NaN            NaN            NaN
  1387.42        500.000        98.6855                 NaN            NaN            NaN  0.374944       0.506588                 NaN  0.432996                 NaN            NaN            NaN
  1385.96        500.000        98.7050                 NaN            NaN            NaN  0.499334       0.369072                 NaN  0.426548                 NaN            NaN            NaN
  1384.50        500.000        98.7258                 NaN            NaN            NaN  0.363140       0.491456                 NaN  0.419564                 NaN            NaN            NaN
  1383.04        500.000        98.7446                 NaN            NaN            NaN  0.484930       0.357009                 NaN  0.413468                 NaN            NaN            NaN
  1381.58        500.000        98.7652                 NaN            NaN            NaN  0.476985       0.351264                 NaN  0.406567                 NaN            NaN            NaN
  1380.11        500.000        98.7838                 NaN            NaN            NaN  0.345771       0.469997                 NaN  0.400447                 NaN            NaN            NaN
  1378.65        500.000        98.8006                 NaN            NaN            NaN  0.464362       0.340126                 NaN  0.394894                 NaN            NaN            NaN
  1377.19        500.000        98.8214                 NaN            NaN            NaN  0.334753       0.456094                 NaN  0.387720                 NaN            NaN            NaN
  1375.73        500.000        98.8382                 NaN            NaN            NaN  0.329256       0.450155                 NaN  0.382382                 NaN            NaN            NaN
  1374.27        500.000        98.8545                 NaN            NaN            NaN  0.324370       0.444264                 NaN  0.376891                 NaN            NaN            NaN
  1372.80        500.000        98.8695                 NaN            NaN            NaN  0.319681       0.438979                 NaN  0.371878                 NaN            NaN            NaN
  1371.34        500.000        98.8885                 NaN            NaN            NaN  0.432087       0.313887                 NaN  0.365543                 NaN            NaN            NaN
  1369.88        500.000        98.9033                 NaN            NaN            NaN  0.309466       0.426708                 NaN  0.360549                 NaN            NaN            NaN
  1368.42        500.000        98.9185                 NaN            NaN            NaN  0.421072       0.305014                 NaN  0.355381                 NaN            NaN            NaN
  1366.96        500.000        98.9339                 NaN  0.213949E-005            NaN  0.299955       0.415846                 NaN  0.350336                 NaN            NaN            NaN
  1365.49        500.000        98.9486                 NaN            NaN            NaN  0.295976       0.410166                 NaN  0.345288                 NaN            NaN            NaN
  1364.03        500.000        98.9602                 NaN            NaN            NaN  0.405691       0.292912                 NaN  0.341232                 NaN            NaN            NaN
  1362.57        500.000        98.9784                 NaN            NaN            NaN  0.399726       0.286516                 NaN  0.335311                 NaN            NaN            NaN
  1361.11        500.000        98.9911                 NaN            NaN            NaN  0.282367       0.395450                 NaN  0.331078                 NaN            NaN            NaN
  1359.65        500.000        99.0039                 NaN            NaN            NaN  0.278463       0.390925                 NaN  0.326752                 NaN            NaN            NaN
  1358.19        500.000        99.0181                 NaN            NaN            NaN  0.386310       0.273683                 NaN  0.321934                 NaN            NaN            NaN
  1356.72        500.000        99.0302                 NaN            NaN            NaN  0.270350       0.381675                 NaN  0.317760                 NaN            NaN            NaN
  1355.26        500.000        99.0430                 NaN            NaN            NaN  0.377258       0.266219                 NaN  0.313509                 NaN            NaN            NaN
  1353.80        500.000        99.0552                 NaN            NaN            NaN  0.262876       0.372635                 NaN  0.309272                 NaN            NaN            NaN
  1352.34        500.000        99.0667                 NaN            NaN            NaN  0.369445       0.258485                 NaN  0.305368                 NaN            NaN            NaN
  1350.88        500.000        99.0802                 NaN            NaN            NaN  0.254323       0.364488                 NaN  0.300975                 NaN            NaN            NaN
  1349.41        500.000        99.1524                 NaN  0.143823                 NaN  0.401809                 NaN            NaN  0.301938                 NaN            NaN            NaN
  1347.95        500.000        99.0744                 NaN  0.439549E-001            NaN  0.332971       0.237212                 NaN  0.311479                 NaN            NaN            NaN
  1346.49        500.000        99.1546                 NaN  0.163594                 NaN  0.376652                 NaN            NaN  0.305164                 NaN            NaN            NaN
  1345.03        500.000        99.1569                 NaN  0.169441                 NaN  0.367991                 NaN            NaN  0.305655                 NaN            NaN            NaN
  1343.57        500.000        99.1433                 NaN  0.740062E-001            NaN  0.282005       0.207533                 NaN  0.293178                 NaN            NaN            NaN
  1342.10        500.000        99.1751                 NaN  0.133334                 NaN  0.635808E-001  0.335341                 NaN  0.292616                 NaN            NaN            NaN
  1340.64        500.000        99.1853                 NaN  0.133199                 NaN  0.334070       0.580965E-001            NaN  0.289305                 NaN            NaN            NaN
  1339.18        500.000        99.1984                 NaN  0.131738                 NaN  0.330263       0.552247E-001            NaN  0.284367                 NaN            NaN            NaN
  1337.72        500.000        99.2085                 NaN  0.131189                 NaN  0.327962       0.514602E-001            NaN  0.280863                 NaN            NaN            NaN
  1336.26        500.000        99.2195                 NaN  0.130492                 NaN  0.324986       0.480368E-001            NaN  0.276973                 NaN            NaN            NaN
  1334.79        500.000        99.2299                 NaN  0.129551                 NaN  0.446350E-001  0.322669                 NaN  0.273256                 NaN            NaN            NaN
  1333.33        500.000        99.2404                 NaN  0.127972                 NaN  0.426995E-001  0.319661                 NaN  0.269244                 NaN            NaN            NaN
  1331.87        500.000        98.6688                 NaN  0.234099                 NaN  0.606842                 NaN            NaN  0.490221                 NaN            NaN            NaN
  1330.41        500.000        99.8046                 NaN  0.709764E-001            NaN  0.653677E-001            NaN            NaN  0.590279E-001            NaN            NaN            NaN
  1328.95        500.000        99.2992                 NaN  0.638631E-001            NaN  0.127046       0.272647                 NaN  0.237255                 NaN            NaN            NaN
  1327.48        500.000        99.2800                 NaN  0.123394                 NaN  0.337285E-001  0.308075                 NaN  0.254841                 NaN            NaN            NaN
  1326.02        500.000        99.2894                 NaN  0.121818                 NaN  0.319277E-001  0.305532                 NaN  0.251343                 NaN            NaN            NaN
  1324.56        500.000        99.2992                 NaN  0.120245                 NaN  0.304130E-001  0.302595                 NaN  0.247529                 NaN            NaN            NaN
  1323.10        500.000        99.3079                 NaN  0.118794                 NaN  0.300012       0.290061E-001            NaN  0.244308                 NaN            NaN            NaN
  1321.64        500.000        99.3167                 NaN  0.117425                 NaN  0.296881       0.279867E-001            NaN  0.241027                 NaN            NaN            NaN
  1320.17        500.000        99.3249                 NaN  0.115699                 NaN  0.294346       0.271641E-001            NaN  0.237876                 NaN            NaN            NaN
  1318.71        500.000        99.3336                 NaN  0.114033                 NaN  0.292314       0.255925E-001            NaN  0.234503                 NaN            NaN            NaN
  1317.25        500.000        99.3423                 NaN  0.112262                 NaN  0.256891E-001  0.288558                 NaN  0.231163                 NaN            NaN            NaN
  1315.79        500.000        99.3502                 NaN  0.110866                 NaN  0.247885E-001  0.285883                 NaN  0.228231                 NaN            NaN            NaN
  1314.33        500.000        99.3574                 NaN  0.109274                 NaN  0.248049E-001  0.282960                 NaN  0.225529                 NaN            NaN            NaN
  1312.86        500.000        99.3668                 NaN  0.106552                 NaN  0.256105E-001  0.279447                 NaN  0.221587                 NaN            NaN            NaN
  1311.40        500.000        99.3740                 NaN  0.105116                 NaN  0.276883       0.250723E-001            NaN  0.218972                 NaN            NaN            NaN
  1309.94        500.000        99.3816                 NaN  0.103387                 NaN  0.255677E-001  0.273379                 NaN  0.216094                 NaN            NaN            NaN
  1308.48        500.000        99.3891                 NaN  0.101500                 NaN  0.249551E-001  0.271357                 NaN  0.213056                 NaN            NaN            NaN
  1307.02        500.000        99.3959                 NaN  0.996386E-001            NaN  0.269672       0.243863E-001            NaN  0.210400                 NaN            NaN            NaN
  1305.55        500.000        99.4034                 NaN  0.974747E-001            NaN  0.264724       0.268980E-001            NaN  0.207468                 NaN            NaN            NaN
  1304.09        500.000        99.4105                 NaN  0.957054E-001            NaN  0.262787       0.263008E-001            NaN  0.204682                 NaN            NaN            NaN
  1302.63        500.000        99.3903                 NaN  0.569285E-001            NaN  0.195384       0.150684                 NaN  0.206716                 NaN            NaN            NaN
  1301.17        500.000        99.4343                 NaN  0.982811E-001            NaN  0.271427                 NaN            NaN  0.195972                 NaN            NaN            NaN
  1299.71        500.000        99.4359                 NaN  0.998875E-001            NaN  0.267890                 NaN            NaN  0.196320                 NaN            NaN            NaN
  1298.24        500.000        99.4407                 NaN  0.939197E-001            NaN  0.261820       0.981064E-002            NaN  0.193726                 NaN            NaN            NaN
  1296.78        500.000        99.4486                 NaN  0.951825E-001            NaN  0.265095                 NaN            NaN  0.191157                 NaN            NaN            NaN
  1295.32        500.000        99.4494                 NaN  0.826427E-001            NaN  0.244229       0.346879E-001            NaN  0.189020                 NaN            NaN            NaN
  1293.86        500.000        99.4550                 NaN  0.810141E-001            NaN  0.353669E-001  0.241637                 NaN  0.186960                 NaN            NaN            NaN
  1292.40        500.000        99.4611                 NaN  0.776958E-001            NaN  0.237270       0.397819E-001            NaN  0.184169                 NaN            NaN            NaN
  1290.93        500.000        99.4664                 NaN  0.756256E-001            NaN  0.234218       0.416306E-001            NaN  0.182092                 NaN            NaN            NaN
  1289.47        500.000        99.4718                 NaN  0.733489E-001            NaN  0.434963E-001  0.231526                 NaN  0.179857                 NaN            NaN            NaN
  1288.01        500.000        99.5035                 NaN  0.698609E-001            NaN  0.218003       0.384594E-001            NaN  0.170153                 NaN            NaN            NaN
  1286.55        500.000        99.4582                 NaN  0.707408E-001            NaN  0.548951E-001  0.233652                 NaN  0.182479                 NaN            NaN            NaN
  1285.09        500.000        99.4886                 NaN  0.663775E-001            NaN  0.515997E-001  0.220382                 NaN  0.173060                 NaN            NaN            NaN
  1283.62        500.000        99.4934                 NaN  0.638460E-001            NaN  0.216197       0.554721E-001            NaN  0.171101                 NaN            NaN            NaN
  1282.16        500.000        96.3233                 NaN            NaN            NaN  0.363415       0.696385                 NaN  0.516444        2.10046                 NaN            NaN
  1280.70        500.000        92.4985                 NaN  0.603947E-005            NaN  0.641310        1.26781                 NaN  0.937375        4.65501                 NaN            NaN
  1279.24        500.000        93.0416                 NaN  0.501638E-005            NaN  0.579361        1.20065                 NaN  0.875952        4.30241                 NaN            NaN
  1277.78        500.000        93.5311                 NaN            NaN            NaN   1.14549       0.516649                 NaN  0.819765        3.98698                 NaN            NaN
  1276.31        500.000        93.9645                 NaN            NaN            NaN  0.456570        1.10017                 NaN  0.769551        3.70921                 NaN            NaN
  1274.85        500.000        94.3425                 NaN  0.115593E-004            NaN   1.10477       0.361817                 NaN  0.726284        3.46467                 NaN            NaN
  1273.39        500.000        94.6767                 NaN  0.155420E-004            NaN   1.19169       0.194052                 NaN  0.687438        3.25009                 NaN            NaN
  1271.93        500.000        94.9809                 NaN            NaN            NaN   1.31231                 NaN            NaN  0.651245        3.05557                 NaN            NaN
  1270.47        500.000        95.2649                 NaN  0.168257E-005            NaN   1.24246                 NaN            NaN  0.616693        2.87595                 NaN            NaN
  1269.00        500.000        95.5122                 NaN            NaN            NaN   1.18222                 NaN            NaN  0.587079        2.71850                 NaN            NaN
  1267.54        500.000        95.7400                 NaN            NaN            NaN   1.12588                 NaN            NaN  0.559836        2.57429                 NaN            NaN
  1266.08        500.000        95.9540                 NaN            NaN            NaN   1.07267                 NaN            NaN  0.533814        2.43952                 NaN            NaN
  1264.62        500.000        96.1354                 NaN            NaN            NaN   1.02870                 NaN            NaN  0.512061        2.32389                 NaN            NaN
  1263.16        500.000        96.3149                 NaN            NaN            NaN  0.984006                 NaN            NaN  0.489289        2.21185                 NaN            NaN
  1261.69        500.000        96.4750                 NaN            NaN            NaN  0.943300                 NaN            NaN  0.471350        2.11033                 NaN            NaN
  1260.23        500.000        96.6244                 NaN            NaN            NaN  0.907172                 NaN            NaN  0.450492        2.01794                 NaN            NaN
  1258.77        500.000        96.7600                 NaN            NaN            NaN  0.873662                 NaN            NaN  0.433814        1.93254                 NaN            NaN
