|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.5/YM20/YM20_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1559.94        500.000        99.2516       0.721620       0.267570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.48        500.000        99.2600       0.712173       0.277856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.01        500.000        99.2659       0.707784       0.263478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.55        500.000        99.2725       0.701753       0.257033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.09        500.000        99.2773       0.698172       0.244871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.63        500.000        99.5008       0.483859       0.152921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.17        500.000        99.0713       0.899135       0.295352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.2955       0.683302       0.211655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.24        500.000        99.2434       0.734848       0.217178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.3637       0.617322       0.189551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.32        500.000        99.3099       0.669285       0.208217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.3196       0.661137       0.192635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.39        500.000        99.2712       0.711686       0.171464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.93        500.000        99.4525       0.532955       0.145283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.47        500.000        99.9350                 NaN  0.649911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        500.000        98.6684        1.32471       0.686034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.55        500.000        99.3412       0.652024       0.678993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.08        500.000        99.3457       0.648035       0.628272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        500.000        99.2404       0.693901       0.657417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.16        500.000        99.4800       0.520018       0.483695E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000        99.3391       0.660787       0.715192E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000        99.5493       0.445462       0.519601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.77        500.000        99.2058       0.794196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        500.000        99.3740       0.624084       0.193698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.85        500.000        99.3787       0.621294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.39        500.000        99.3823       0.617749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.93        500.000        99.3939       0.531492       0.745717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.46        500.000        99.3918       0.608249       0.122362E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.00        500.000        99.3956       0.604390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.54        500.000        99.4495                 NaN  0.550480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.08        500.000        99.4369       0.563054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.62        500.000        99.4085       0.591515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.15        500.000        99.4139       0.586083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.69        500.000        99.4160       0.584040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.23        500.000        99.4190       0.581008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4229       0.577087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        500.000        99.4266       0.573384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000        99.4291       0.570910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        500.000        99.4309       0.569052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        500.000        99.4377       0.562255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        500.000        99.4393       0.560716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        99.4433       0.556653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        500.000        99.4459       0.554051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        500.000        99.4494       0.550634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        500.000        99.4506       0.549435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        500.000        99.4556       0.544424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        500.000        99.3322       0.461143E-001            NaN            NaN  0.621674                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3104                 NaN            NaN            NaN  0.689612                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        500.000        99.2638       0.282437E-001            NaN            NaN  0.707947                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        500.000        99.3620                 NaN            NaN            NaN  0.638028                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        500.000        98.6174                 NaN            NaN            NaN   1.38258                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        500.000        99.3094                 NaN            NaN            NaN  0.690598                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.45        500.000        99.3062                 NaN            NaN            NaN  0.693809                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.99        500.000        99.3043                 NaN            NaN            NaN  0.695698                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        500.000        99.3005                 NaN            NaN            NaN  0.699511                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.07        500.000        99.2967                 NaN            NaN            NaN  0.703319                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.61        500.000        99.2900                 NaN            NaN            NaN  0.709998                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        500.000        98.8222                 NaN            NaN            NaN  0.463955       0.713884                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8305                 NaN            NaN            NaN  0.455046       0.714483                 NaN            NaN            NaN            NaN            NaN
  1472.22        500.000        98.8414                 NaN            NaN            NaN  0.708946       0.449687                 NaN            NaN            NaN            NaN            NaN
  1470.76        500.000        98.8561                 NaN            NaN            NaN  0.700252       0.443608                 NaN            NaN            NaN            NaN            NaN
  1469.30        500.000        98.8640                 NaN            NaN            NaN  0.439314       0.696693                 NaN            NaN            NaN            NaN            NaN
  1467.83        500.000        98.8825                 NaN            NaN            NaN  0.432198       0.685254                 NaN            NaN            NaN            NaN            NaN
  1466.37        500.000        98.8904                 NaN            NaN            NaN  0.681804       0.427825                 NaN            NaN            NaN            NaN            NaN
  1464.91        500.000        98.9019                 NaN            NaN            NaN  0.422661       0.675414                 NaN            NaN            NaN            NaN            NaN
  1463.45        500.000        98.9124                 NaN            NaN            NaN  0.669506       0.418061                 NaN            NaN            NaN            NaN            NaN
  1461.99        500.000        98.9242                 NaN            NaN            NaN  0.662903       0.412900                 NaN            NaN            NaN            NaN            NaN
  1460.52        500.000        98.9366                 NaN            NaN            NaN  0.407133       0.656218                 NaN            NaN            NaN            NaN            NaN
  1459.06        500.000        98.9443                 NaN            NaN            NaN  0.652075       0.403671                 NaN            NaN            NaN            NaN            NaN
  1457.60        500.000        98.9564                 NaN            NaN            NaN  0.397982       0.645593                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9669                 NaN            NaN            NaN  0.393755       0.639389                 NaN            NaN            NaN            NaN            NaN
  1454.68        500.000        98.9761                 NaN            NaN            NaN  0.388309       0.635633                 NaN            NaN            NaN            NaN            NaN
  1453.21        500.000        98.9858                 NaN            NaN            NaN  0.629913       0.384273                 NaN            NaN            NaN            NaN            NaN
  1451.75        500.000        98.9958                 NaN            NaN            NaN  0.379567       0.624599                 NaN            NaN            NaN            NaN            NaN
  1450.29        500.000        99.0052                 NaN            NaN            NaN  0.375437       0.619337                 NaN            NaN            NaN            NaN            NaN
  1448.83        500.000        97.0094                 NaN            NaN            NaN   1.24564       0.962969                 NaN  0.781995                 NaN            NaN            NaN
  1447.37        500.000        96.4964                 NaN            NaN            NaN   1.04044        1.46968                 NaN  0.993437                 NaN            NaN            NaN
  1445.90        500.000        96.5961                 NaN            NaN            NaN   1.42573        1.01251                 NaN  0.965638                 NaN            NaN            NaN
  1444.44        500.000        96.6891                 NaN            NaN            NaN  0.986383        1.38488                 NaN  0.939625                 NaN            NaN            NaN
  1442.98        500.000        96.7787                 NaN            NaN            NaN  0.960752        1.34579                 NaN  0.914715                 NaN            NaN            NaN
  1441.52        500.000        96.8635                 NaN            NaN            NaN   1.30916       0.936185                 NaN  0.891186                 NaN            NaN            NaN
  1440.06        500.000        96.9436                 NaN            NaN            NaN  0.913459        1.27401                 NaN  0.868904                 NaN            NaN            NaN
  1438.59        500.000        97.0230                 NaN            NaN            NaN  0.890340        1.24002                 NaN  0.846617                 NaN            NaN            NaN
  1437.13        500.000        97.0972                 NaN            NaN            NaN  0.869276        1.20765                 NaN  0.825892                 NaN            NaN            NaN
  1435.67        500.000        97.1653                 NaN            NaN            NaN   1.17882       0.849157                 NaN  0.806765                 NaN            NaN            NaN
  1434.21        500.000        97.2343                 NaN            NaN            NaN  0.830309        1.14797                 NaN  0.787391                 NaN            NaN            NaN
  1432.75        500.000        97.2969                 NaN            NaN            NaN   1.12193       0.811260                 NaN  0.769906                 NaN            NaN            NaN
  1431.28        500.000        97.3638                 NaN            NaN            NaN   1.09269       0.792583                 NaN  0.750926                 NaN            NaN            NaN
  1429.82        500.000        97.4222                 NaN            NaN            NaN  0.775034        1.06807                 NaN  0.734677                 NaN            NaN            NaN
  1428.36        500.000        97.4791                 NaN            NaN            NaN  0.759187        1.04329                 NaN  0.718420                 NaN            NaN            NaN
  1426.90        500.000        97.5341                 NaN            NaN            NaN   1.02017       0.742483                 NaN  0.703253                 NaN            NaN            NaN
  1425.44        500.000        97.5900                 NaN            NaN            NaN  0.726668       0.996517                 NaN  0.686849                 NaN            NaN            NaN
  1423.97        500.000        97.6396                 NaN            NaN            NaN  0.711595       0.975566                 NaN  0.673236                 NaN            NaN            NaN
  1422.51        500.000        97.6880                 NaN            NaN            NaN  0.697575       0.955079                 NaN  0.659388                 NaN            NaN            NaN
  1421.05        500.000        97.7362                 NaN            NaN            NaN  0.683285       0.934895                 NaN  0.645588                 NaN            NaN            NaN
  1419.59        500.000        97.7823                 NaN            NaN            NaN  0.669543       0.915382                 NaN  0.632733                 NaN            NaN            NaN
  1418.13        500.000        97.8262                 NaN            NaN            NaN  0.896915       0.656669                 NaN  0.620202                 NaN            NaN            NaN
  1416.66        500.000        97.8678                 NaN            NaN            NaN  0.644204       0.879829                 NaN  0.608194                 NaN            NaN            NaN
  1415.20        500.000        97.9091                 NaN            NaN            NaN  0.631673       0.862825                 NaN  0.596441                 NaN            NaN            NaN
  1413.74        500.000        97.9484                 NaN            NaN            NaN  0.620354       0.845908                 NaN  0.585353                 NaN            NaN            NaN
  1412.28        500.000        97.9871                 NaN            NaN            NaN  0.830029       0.608782                 NaN  0.574134                 NaN            NaN            NaN
  1410.82        500.000        98.0244                 NaN            NaN            NaN  0.597780       0.814321                 NaN  0.563502                 NaN            NaN            NaN
  1409.35        500.000        98.0606                 NaN            NaN            NaN  0.586786       0.799388                 NaN  0.553249                 NaN            NaN            NaN
  1407.89        500.000        98.0959                 NaN            NaN            NaN  0.576141       0.785048                 NaN  0.542951                 NaN            NaN            NaN
  1406.43        500.000        98.1287                 NaN            NaN            NaN  0.771524       0.566230                 NaN  0.533573                 NaN            NaN            NaN
  1404.97        500.000        98.1491                 NaN            NaN            NaN  0.762719       0.560280                 NaN  0.527862                 NaN            NaN            NaN
  1403.51        500.000        98.1991                 NaN            NaN            NaN  0.743849       0.544111                 NaN  0.512936                 NaN            NaN            NaN
  1402.04        500.000        98.2283                 NaN            NaN            NaN  0.730940       0.536124                 NaN  0.504586                 NaN            NaN            NaN
  1400.58        500.000        98.2550                 NaN            NaN            NaN  0.720097       0.527787                 NaN  0.497136                 NaN            NaN            NaN
  1399.12        500.000        98.2829                 NaN            NaN            NaN  0.708776       0.519381                 NaN  0.488896                 NaN            NaN            NaN
  1397.66        500.000        98.3122                 NaN            NaN            NaN  0.509673       0.697624                 NaN  0.480529                 NaN            NaN            NaN
  1396.20        500.000        98.3380                 NaN            NaN            NaN  0.686631       0.502270                 NaN  0.473056                 NaN            NaN            NaN
  1394.73        500.000        98.3657                 NaN            NaN            NaN  0.674755       0.494463                 NaN  0.465046                 NaN            NaN            NaN
  1393.27        500.000        98.3897                 NaN            NaN            NaN  0.665604       0.486968                 NaN  0.457763                 NaN            NaN            NaN
  1391.81        500.000        98.4152                 NaN            NaN            NaN  0.654806       0.479650                 NaN  0.450342                 NaN            NaN            NaN
  1390.35        500.000        98.4401                 NaN            NaN            NaN  0.471015       0.645644                 NaN  0.443287                 NaN            NaN            NaN
  1388.89        500.000        98.4634                 NaN            NaN            NaN  0.636079       0.464038                 NaN  0.436525                 NaN            NaN            NaN
  1387.42        500.000        98.4879                 NaN            NaN            NaN  0.456033       0.626775                 NaN  0.429334                 NaN            NaN            NaN
  1385.96        500.000        98.5086                 NaN            NaN            NaN  0.618668       0.449463                 NaN  0.423241                 NaN            NaN            NaN
  1384.50        500.000        98.5309                 NaN            NaN            NaN  0.442781       0.609728                 NaN  0.416609                 NaN            NaN            NaN
  1383.04        500.000        98.5508                 NaN            NaN            NaN  0.602482       0.435855                 NaN  0.410851                 NaN            NaN            NaN
  1381.58        500.000        98.5729                 NaN            NaN            NaN  0.593396       0.429385                 NaN  0.404287                 NaN            NaN            NaN
  1380.11        500.000        98.5929                 NaN            NaN            NaN  0.423179       0.585469                 NaN  0.398491                 NaN            NaN            NaN
  1378.65        500.000        98.6107                 NaN            NaN            NaN  0.579242       0.416781                 NaN  0.393252                 NaN            NaN            NaN
  1377.19        500.000        98.6331                 NaN            NaN            NaN  0.410745       0.569728                 NaN  0.386393                 NaN            NaN            NaN
  1375.73        500.000        98.6512                 NaN            NaN            NaN  0.404469       0.563008                 NaN  0.381354                 NaN            NaN            NaN
  1374.27        500.000        98.6684                 NaN            NaN            NaN  0.399006       0.556449                 NaN  0.376156                 NaN            NaN            NaN
  1372.80        500.000        98.6841                 NaN            NaN            NaN  0.393784       0.550645                 NaN  0.371429                 NaN            NaN            NaN
  1371.34        500.000        98.7049                 NaN            NaN            NaN  0.542619       0.387058                 NaN  0.365377                 NaN            NaN            NaN
  1369.88        500.000        98.7206                 NaN            NaN            NaN  0.382125       0.536651                 NaN  0.360655                 NaN            NaN            NaN
  1368.42        500.000        98.7369                 NaN            NaN            NaN  0.530251       0.377092                 NaN  0.355754                 NaN            NaN            NaN
  1366.96        500.000        98.7533                 NaN  0.296140E-005            NaN  0.371329       0.524396                 NaN  0.350969                 NaN            NaN            NaN
  1365.49        500.000        98.7690                 NaN            NaN            NaN  0.366870       0.517928                 NaN  0.346175                 NaN            NaN            NaN
  1364.03        500.000        98.7809                 NaN            NaN            NaN  0.513056       0.363647                 NaN  0.342368                 NaN            NaN            NaN
  1362.57        500.000        98.8012                 NaN            NaN            NaN  0.506091       0.356065                 NaN  0.336688                 NaN            NaN            NaN
  1361.11        500.000        98.8146                 NaN            NaN            NaN  0.351345       0.501371                 NaN  0.332692                 NaN            NaN            NaN
  1359.65        500.000        98.8281                 NaN            NaN            NaN  0.346944       0.496314                 NaN  0.328598                 NaN            NaN            NaN
  1358.19        500.000        98.8435                 NaN            NaN            NaN  0.491116       0.341423                 NaN  0.324003                 NaN            NaN            NaN
  1356.72        500.000        98.8563                 NaN            NaN            NaN  0.337714       0.485892                 NaN  0.320050                 NaN            NaN            NaN
  1355.26        500.000        98.8701                 NaN            NaN            NaN  0.480887       0.332965                 NaN  0.316014                 NaN            NaN            NaN
  1353.80        500.000        98.8831                 NaN            NaN            NaN  0.329235       0.475656                 NaN  0.311987                 NaN            NaN            NaN
  1352.34        500.000        98.8953                 NaN            NaN            NaN  0.472259       0.324178                 NaN  0.308290                 NaN            NaN            NaN
  1350.88        500.000        98.9102                 NaN            NaN            NaN  0.319311       0.466437                 NaN  0.304094                 NaN            NaN            NaN
  1349.41        500.000        98.9854                 NaN  0.203879                 NaN  0.505393                 NaN            NaN  0.305360                 NaN            NaN            NaN
  1347.95        500.000        98.8963                 NaN  0.624469E-001            NaN  0.427384       0.298661                 NaN  0.315257                 NaN            NaN            NaN
  1346.49        500.000        98.9830                 NaN  0.232931                 NaN  0.474922                 NaN            NaN  0.309195                 NaN            NaN            NaN
  1345.03        500.000        98.9836                 NaN  0.241672                 NaN  0.464734                 NaN            NaN  0.310007                 NaN            NaN            NaN
  1343.57        500.000        98.9724                 NaN  0.105840                 NaN  0.356565       0.267576                 NaN  0.297630                 NaN            NaN            NaN
  1342.10        500.000        99.0048                 NaN  0.191066                 NaN  0.820944E-001  0.424676                 NaN  0.297354                 NaN            NaN            NaN
  1340.64        500.000        99.0157                 NaN  0.191267                 NaN  0.423685       0.751121E-001            NaN  0.294281                 NaN            NaN            NaN
  1339.18        500.000        99.0299                 NaN  0.189597                 NaN  0.419454       0.715125E-001            NaN  0.289546                 NaN            NaN            NaN
  1337.72        500.000        99.0407                 NaN  0.189175                 NaN  0.417146       0.667350E-001            NaN  0.286263                 NaN            NaN            NaN
  1336.26        500.000        99.0525                 NaN  0.188558                 NaN  0.413931       0.623855E-001            NaN  0.282580                 NaN            NaN            NaN
  1334.79        500.000        99.0637                 NaN  0.187585                 NaN  0.580521E-001  0.411577                 NaN  0.279067                 NaN            NaN            NaN
  1333.33        500.000        99.0751                 NaN  0.185692                 NaN  0.556158E-001  0.408339                 NaN  0.275243                 NaN            NaN            NaN
  1331.87        500.000        98.3807                 NaN  0.340715                 NaN  0.777197                 NaN            NaN  0.501414                 NaN            NaN            NaN
  1330.41        500.000        99.7521                 NaN  0.103517                 NaN  0.838347E-001            NaN            NaN  0.605409E-001            NaN            NaN            NaN
  1328.95        500.000        99.1474                 NaN  0.932511E-001            NaN  0.166212       0.349821                 NaN  0.243298                 NaN            NaN            NaN
  1327.48        500.000        99.1179                 NaN  0.180545                 NaN  0.441850E-001  0.395766                 NaN  0.261563                 NaN            NaN            NaN
  1326.02        500.000        99.1282                 NaN  0.178587                 NaN  0.418849E-001  0.393105                 NaN  0.258230                 NaN            NaN            NaN
  1324.56        500.000        99.1390                 NaN  0.176630                 NaN  0.399535E-001  0.389835                 NaN  0.254565                 NaN            NaN            NaN
  1323.10        500.000        99.1484                 NaN  0.174852                 NaN  0.387091       0.381581E-001            NaN  0.251501                 NaN            NaN            NaN
  1321.64        500.000        99.1580                 NaN  0.173192                 NaN  0.383589       0.368683E-001            NaN  0.248370                 NaN            NaN            NaN
  1320.17        500.000        99.1669                 NaN  0.170975                 NaN  0.380884       0.358365E-001            NaN  0.245365                 NaN            NaN            NaN
  1318.71        500.000        99.1764                 NaN  0.168860                 NaN  0.378821       0.338087E-001            NaN  0.242126                 NaN            NaN            NaN
  1317.25        500.000        99.1861                 NaN  0.166562                 NaN  0.339829E-001  0.374439                 NaN  0.238912                 NaN            NaN            NaN
  1315.79        500.000        99.1947                 NaN  0.164814                 NaN  0.328373E-001  0.371502                 NaN  0.236114                 NaN            NaN            NaN
  1314.33        500.000        99.2025                 NaN  0.162799                 NaN  0.329020E-001  0.368200                 NaN  0.233549                 NaN            NaN            NaN
  1312.86        500.000        99.2131                 NaN  0.159023                 NaN  0.340201E-001  0.364164                 NaN  0.229691                 NaN            NaN            NaN
  1311.40        500.000        99.2209                 NaN  0.157183                 NaN  0.361337       0.333485E-001            NaN  0.227202                 NaN            NaN            NaN
  1309.94        500.000        99.2294                 NaN  0.154909                 NaN  0.340517E-001  0.357245                 NaN  0.224434                 NaN            NaN            NaN
  1308.48        500.000        99.2378                 NaN  0.152349                 NaN  0.332805E-001  0.355108                 NaN  0.221495                 NaN            NaN            NaN
  1307.02        500.000        99.2452                 NaN  0.149821                 NaN  0.353471       0.325640E-001            NaN  0.218945                 NaN            NaN            NaN
  1305.55        500.000        99.2537                 NaN  0.146846                 NaN  0.347408       0.359688E-001            NaN  0.216102                 NaN            NaN            NaN
  1304.09        500.000        99.2616                 NaN  0.144465                 NaN  0.345343       0.352123E-001            NaN  0.213406                 NaN            NaN            NaN
  1302.63        500.000        99.2390                 NaN  0.860572E-001            NaN  0.257160       0.202027                 NaN  0.215721                 NaN            NaN            NaN
  1301.17        500.000        99.2887                 NaN  0.148916                 NaN  0.357680                 NaN            NaN  0.204714                 NaN            NaN            NaN
  1299.71        500.000        99.2896                 NaN  0.151645                 NaN  0.353466                 NaN            NaN  0.205272                 NaN            NaN            NaN
  1298.24        500.000        99.2952                 NaN  0.142823                 NaN  0.346002       0.132031E-001            NaN  0.202753                 NaN            NaN            NaN
  1296.78        500.000        99.3039                 NaN  0.145017                 NaN  0.350843                 NaN            NaN  0.200255                 NaN            NaN            NaN
  1295.32        500.000        99.3052                 NaN  0.126133                 NaN  0.323663       0.467976E-001            NaN  0.198201                 NaN            NaN            NaN
  1293.86        500.000        99.3115                 NaN  0.123860                 NaN  0.477596E-001  0.320673                 NaN  0.196224                 NaN            NaN            NaN
  1292.40        500.000        99.3184                 NaN  0.119015                 NaN  0.315305       0.538003E-001            NaN  0.193474                 NaN            NaN            NaN
  1290.93        500.000        99.3244                 NaN  0.116054                 NaN  0.311703       0.563683E-001            NaN  0.191470                 NaN            NaN            NaN
  1289.47        500.000        99.3304                 NaN  0.112767                 NaN  0.589668E-001  0.308538                 NaN  0.189293                 NaN            NaN            NaN
  1288.01        500.000        99.3701                 NaN  0.107550                 NaN  0.290889       0.521669E-001            NaN  0.179250                 NaN            NaN            NaN
  1286.55        500.000        99.3117                 NaN  0.109131                 NaN  0.745942E-001  0.312211                 NaN  0.192392                 NaN            NaN            NaN
  1285.09        500.000        99.3497                 NaN  0.102577                 NaN  0.701975E-001  0.294892                 NaN  0.182639                 NaN            NaN            NaN
  1283.62        500.000        99.3552                 NaN  0.988342E-001            NaN  0.289693       0.755583E-001            NaN  0.180734                 NaN            NaN            NaN
  1282.16        500.000        95.9640                 NaN            NaN            NaN  0.486701       0.947539                 NaN  0.544560        2.05716                 NaN            NaN
  1280.70        500.000        91.8849                 NaN  0.936432E-005            NaN  0.858769        1.72299                 NaN  0.985893        4.54741                 NaN            NaN
  1279.24        500.000        92.4584                 NaN  0.781147E-005            NaN  0.778311        1.63494                 NaN  0.922042        4.20632                 NaN            NaN
  1277.78        500.000        92.9763                 NaN            NaN            NaN   1.56264       0.696222                 NaN  0.863632        3.90120                 NaN            NaN
  1276.31        500.000        93.4357                 NaN            NaN            NaN  0.617238        1.50314                 NaN  0.811433        3.63249                 NaN            NaN
  1274.85        500.000        93.8352                 NaN  0.182109E-004            NaN   1.51159       0.490815                 NaN  0.766479        3.39593                 NaN            NaN
  1273.39        500.000        94.1891                 NaN  0.245742E-004            NaN   1.63210       0.264204                 NaN  0.726132        3.18842                 NaN            NaN
  1271.93        500.000        94.5115                 NaN            NaN            NaN   1.79966                 NaN            NaN  0.688532        3.00031                 NaN            NaN
  1270.47        500.000        94.8135                 NaN  0.267904E-005            NaN   1.70728                 NaN            NaN  0.652615        2.82656                 NaN            NaN
  1269.00        500.000        95.0758                 NaN            NaN            NaN   1.62805                 NaN            NaN  0.621862        2.67431                 NaN            NaN
  1267.54        500.000        95.3178                 NaN            NaN            NaN   1.55379                 NaN            NaN  0.593576        2.53486                 NaN            NaN
  1266.08        500.000        95.5456                 NaN            NaN            NaN   1.48338                 NaN            NaN  0.566542        2.40449                 NaN            NaN
  1264.62        500.000        95.7376                 NaN            NaN            NaN   1.42569                 NaN            NaN  0.543988        2.29274                 NaN            NaN
  1263.16        500.000        95.9291                 NaN            NaN            NaN   1.36619                 NaN            NaN  0.520320        2.18439                 NaN            NaN
  1261.69        500.000        96.0991                 NaN            NaN            NaN   1.31292                 NaN            NaN  0.501752        2.08622                 NaN            NaN
  1260.23        500.000        96.2587                 NaN            NaN            NaN   1.26430                 NaN            NaN  0.480040        1.99692                 NaN            NaN
  1258.77        500.000        96.4029                 NaN            NaN            NaN   1.22000                 NaN            NaN  0.462742        1.91436                 NaN            NaN
