|6.6.6
Archiving\03_Data\frac/QFM_m2.75/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        2500.00        98.9824                 NaN            NaN            NaN            NaN  0.101655       0.915920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9755                 NaN            NaN            NaN            NaN  0.882150E-001  0.936296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0214                 NaN            NaN            NaN            NaN  0.101662       0.876934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0206                 NaN            NaN            NaN            NaN  0.944327E-001  0.884972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0329                 NaN            NaN            NaN            NaN  0.952825E-001  0.871860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0463                 NaN            NaN            NaN            NaN  0.906662E-001  0.863064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0556                 NaN            NaN            NaN            NaN  0.883326E-001  0.856053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0662                 NaN            NaN            NaN            NaN  0.873691E-001  0.846464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0800                 NaN            NaN            NaN            NaN  0.852250E-001  0.834748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0891                 NaN            NaN            NaN            NaN  0.816161E-001  0.829267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1003                 NaN            NaN            NaN            NaN  0.815707E-001  0.818149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1100                 NaN            NaN            NaN            NaN  0.780974E-001  0.811898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1197                 NaN            NaN            NaN            NaN  0.766141E-001  0.803659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0403                 NaN            NaN            NaN            NaN  0.318475E-001  0.478709       0.449131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9139                 NaN            NaN            NaN            NaN            NaN            NaN   1.08608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9253                 NaN            NaN            NaN            NaN  0.268934E-001            NaN   1.04779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9166                 NaN            NaN            NaN            NaN            NaN            NaN   1.08337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9208                 NaN            NaN            NaN            NaN            NaN            NaN   1.07918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9187                 NaN            NaN            NaN            NaN            NaN            NaN   1.08129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9163                 NaN            NaN            NaN            NaN            NaN            NaN   1.08370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9113                 NaN            NaN            NaN            NaN            NaN            NaN   1.08868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9053                 NaN            NaN            NaN            NaN            NaN            NaN   1.09468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8990                 NaN            NaN            NaN            NaN            NaN            NaN   1.10101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8851                 NaN            NaN            NaN            NaN            NaN            NaN   1.11491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8796                 NaN            NaN            NaN            NaN            NaN            NaN   1.12045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8535                 NaN            NaN            NaN            NaN            NaN            NaN   1.14646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8250                 NaN            NaN            NaN            NaN            NaN            NaN   1.17501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7848                 NaN            NaN            NaN  0.829320E-004            NaN            NaN   1.21517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.4614                 NaN            NaN            NaN            NaN            NaN            NaN  0.753200       0.785371                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2969                 NaN            NaN            NaN  0.294725E-002            NaN            NaN  0.445822        1.25429                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3230                 NaN            NaN            NaN  0.339476E-002            NaN            NaN   1.23180       0.441853                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3458                 NaN            NaN            NaN  0.321720E-002            NaN            NaN   1.21107       0.439948                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3719                 NaN            NaN            NaN  0.301181E-002            NaN            NaN   1.18946       0.435604                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3967                 NaN            NaN            NaN  0.283292E-002            NaN            NaN   1.16753       0.432969                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4159                 NaN            NaN            NaN  0.265239E-002            NaN            NaN  0.429231        1.15218                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4404                 NaN            NaN            NaN  0.248837E-002            NaN            NaN  0.425421        1.13167                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4593                 NaN            NaN            NaN  0.235736E-002            NaN            NaN  0.422780        1.11556                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4813                 NaN            NaN            NaN  0.216932E-002            NaN            NaN   1.09591       0.420669                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5005                 NaN            NaN            NaN  0.203069E-002            NaN            NaN  0.416256        1.08125                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5184                 NaN            NaN            NaN  0.188579E-002            NaN            NaN  0.413107        1.06657                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5373                 NaN            NaN            NaN  0.174020E-002            NaN            NaN   1.05026       0.410721                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5543                 NaN            NaN            NaN  0.159814E-002            NaN            NaN   1.03734       0.406806                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5699                 NaN            NaN            NaN  0.146576E-002  0.610413E-003            NaN   1.02440       0.403648                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6056                 NaN            NaN            NaN  0.115914E-002  0.725462E-001            NaN   1.05732       0.263385                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6186                 NaN            NaN            NaN  0.104392E-002  0.697114E-001            NaN  0.266407        1.04428                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6333                 NaN            NaN            NaN  0.930862E-003  0.669368E-001            NaN   1.03065       0.268215                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6476                 NaN            NaN            NaN  0.820085E-003  0.641924E-001            NaN   1.01671       0.270630                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6613                 NaN            NaN            NaN  0.717466E-003  0.615452E-001            NaN   1.00368       0.272718                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6737                 NaN            NaN            NaN  0.619198E-003  0.589943E-001            NaN  0.992009       0.274688                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6751                 NaN            NaN            NaN  0.615055E-003  0.182312E-001            NaN  0.347907       0.958100                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7084                 NaN            NaN            NaN  0.354712E-003  0.927295E-001            NaN  0.205509       0.993050                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7086                 NaN            NaN            NaN  0.341402E-003  0.515412E-001            NaN  0.279436       0.960070                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7189                 NaN            NaN            NaN  0.256341E-003  0.490691E-001            NaN  0.281098       0.950638                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7287                 NaN            NaN            NaN  0.178214E-003  0.467882E-001            NaN  0.282838       0.941497                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7381                 NaN            NaN            NaN  0.106986E-003  0.444429E-001            NaN  0.932908       0.284424                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7472                 NaN            NaN            NaN  0.303470E-004  0.422712E-001            NaN  0.285865       0.924657                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7537                 NaN            NaN            NaN  0.118488E-003  0.406554E-001            NaN  0.921046       0.284483                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        97.4145                 NaN            NaN            NaN  0.187058E-002  0.346690                 NaN  0.361121        1.10642                 NaN            NaN  0.769441                 NaN            NaN            NaN
  1418.55        2500.00        96.7851                 NaN            NaN            NaN            NaN  0.506902                 NaN   1.21866       0.347526                 NaN            NaN   1.14179                 NaN            NaN            NaN
  1416.04        2500.00        96.8745                 NaN            NaN            NaN            NaN  0.503915                 NaN   1.20087       0.309368                 NaN            NaN   1.11139                 NaN            NaN            NaN
  1413.53        2500.00        96.9526                 NaN            NaN            NaN            NaN  0.502146                 NaN   1.18811       0.271781                 NaN            NaN   1.08535                 NaN            NaN            NaN
  1411.03        2500.00        97.0268                 NaN            NaN            NaN            NaN  0.500090                 NaN   1.17691       0.236114                 NaN            NaN   1.06007                 NaN            NaN            NaN
  1408.52        2500.00        97.0976                 NaN            NaN            NaN            NaN  0.498043                 NaN   1.16751       0.201021                 NaN            NaN   1.03588                 NaN            NaN            NaN
  1406.02        2500.00        97.1438                 NaN            NaN            NaN            NaN  0.508173                 NaN   1.19654       0.124552                 NaN            NaN   1.02698                 NaN            NaN            NaN
  1403.51        2500.00        97.2646                 NaN            NaN            NaN            NaN  0.479296                 NaN   1.11780       0.164843                 NaN            NaN  0.973509                 NaN            NaN            NaN
  1401.00        2500.00        97.2969                 NaN            NaN            NaN            NaN  0.490137                 NaN  0.103221        1.14290                 NaN            NaN  0.966855                 NaN            NaN            NaN
  1398.50        2500.00        97.3588                 NaN            NaN            NaN            NaN  0.487438                 NaN  0.727476E-001   1.13535                 NaN            NaN  0.945698                 NaN            NaN            NaN
  1395.99        2500.00        97.4173                 NaN            NaN            NaN            NaN  0.483830                 NaN  0.431543E-001   1.13085                 NaN            NaN  0.924851                 NaN            NaN            NaN
  1393.48        2500.00        97.4736                 NaN            NaN            NaN            NaN  0.480524                 NaN  0.147956E-001   1.12596                 NaN            NaN  0.905097                 NaN            NaN            NaN
  1390.98        2500.00        97.5270                 NaN            NaN            NaN            NaN  0.473965                 NaN   1.11359                 NaN            NaN            NaN  0.885428                 NaN            NaN            NaN
  1388.47        2500.00        97.5783                 NaN            NaN            NaN            NaN  0.465177                 NaN   1.09052                 NaN            NaN            NaN  0.866046                 NaN            NaN            NaN
  1385.96        2500.00        97.6230                 NaN            NaN            NaN            NaN  0.450968                 NaN   1.07876                 NaN            NaN            NaN  0.847254                 NaN            NaN            NaN
  1383.46        2500.00        97.6691                 NaN            NaN            NaN            NaN  0.452489                 NaN   1.04594                 NaN            NaN            NaN  0.832488                 NaN            NaN            NaN
  1380.95        2500.00        97.7206                 NaN            NaN            NaN            NaN  0.432011                 NaN   1.03831                 NaN            NaN            NaN  0.809037                 NaN            NaN            NaN
  1378.45        2500.00        97.7632                 NaN            NaN            NaN            NaN  0.426754                 NaN   1.01593                 NaN            NaN            NaN  0.794112                 NaN            NaN            NaN
  1375.94        2500.00        97.8041                 NaN            NaN            NaN            NaN  0.418147                 NaN   1.00052                 NaN            NaN            NaN  0.777234                 NaN            NaN            NaN
  1373.43        2500.00        97.8437                 NaN            NaN            NaN            NaN  0.413276                 NaN  0.980498                 NaN            NaN            NaN  0.762561                 NaN            NaN            NaN
  1370.93        2500.00        97.8888                 NaN            NaN            NaN            NaN  0.402333                 NaN  0.964507                 NaN            NaN            NaN  0.744319                 NaN            NaN            NaN
  1368.42        2500.00        97.9261                 NaN            NaN            NaN            NaN  0.395401                 NaN  0.948609                 NaN            NaN            NaN  0.729878                 NaN            NaN            NaN
  1365.91        2500.00        97.9631                 NaN            NaN            NaN            NaN  0.385569                 NaN  0.936563                 NaN            NaN            NaN  0.714814                 NaN            NaN            NaN
  1363.41        2500.00        97.9992                 NaN            NaN            NaN            NaN  0.378581                 NaN  0.921716                 NaN            NaN            NaN  0.700454                 NaN            NaN            NaN
  1360.90        2500.00        98.0395                 NaN            NaN            NaN            NaN  0.383318                 NaN  0.888954                 NaN            NaN            NaN  0.688189                 NaN            NaN            NaN
  1358.40        2500.00        98.0676                 NaN            NaN            NaN            NaN  0.356672                 NaN  0.904526                 NaN            NaN            NaN  0.671170                 NaN            NaN            NaN
  1355.89        2500.00        98.1018                 NaN            NaN            NaN            NaN  0.360326                 NaN  0.877727                 NaN            NaN            NaN  0.660183                 NaN            NaN            NaN
  1353.38        2500.00        98.1324                 NaN            NaN            NaN            NaN  0.346647                 NaN  0.874658                 NaN            NaN            NaN  0.646309                 NaN            NaN            NaN
  1350.88        2500.00        98.1634                 NaN            NaN            NaN            NaN  0.341092                 NaN  0.861052                 NaN            NaN            NaN  0.634441                 NaN            NaN            NaN
  1348.37        2500.00        98.1948                 NaN            NaN            NaN            NaN  0.329318                 NaN  0.854986                 NaN            NaN            NaN  0.620933                 NaN            NaN            NaN
  1345.86        2500.00        98.2238                 NaN            NaN            NaN            NaN  0.319558                 NaN  0.847792                 NaN            NaN            NaN  0.608811                 NaN            NaN            NaN
  1343.36        2500.00        98.2487                 NaN            NaN            NaN            NaN  0.315231                 NaN  0.837736                 NaN            NaN            NaN  0.598375                 NaN            NaN            NaN
  1340.85        2500.00        98.2002                 NaN            NaN            NaN            NaN  0.304933                 NaN  0.859254                 NaN            NaN            NaN  0.608462       0.271348E-001            NaN            NaN
  1338.35        2500.00        98.0743                 NaN            NaN            NaN            NaN  0.292416                 NaN  0.909362                 NaN            NaN            NaN  0.640585       0.832967E-001            NaN            NaN
  1335.84        2500.00        98.1175                 NaN            NaN            NaN            NaN  0.286315                 NaN  0.889962                 NaN            NaN            NaN  0.625768       0.804244E-001            NaN            NaN
  1333.33        2500.00        98.1616                 NaN            NaN            NaN            NaN  0.281351                 NaN  0.868208                 NaN            NaN            NaN  0.611116       0.777065E-001            NaN            NaN
  1330.83        2500.00        98.2033                 NaN            NaN            NaN            NaN  0.274532                 NaN  0.850487                 NaN            NaN            NaN  0.596764       0.749636E-001            NaN            NaN
  1328.32        2500.00        98.2441                 NaN            NaN            NaN            NaN  0.269868                 NaN  0.830512                 NaN            NaN            NaN  0.583108       0.724382E-001            NaN            NaN
  1325.81        2500.00        98.2846                 NaN            NaN            NaN            NaN  0.264034                 NaN  0.812057                 NaN            NaN            NaN  0.569349       0.699362E-001            NaN            NaN
  1323.31        2500.00        98.3215                 NaN            NaN            NaN            NaN  0.256928                 NaN  0.797707                 NaN            NaN            NaN  0.556358       0.674582E-001            NaN            NaN
  1320.80        2500.00        98.3601                 NaN            NaN            NaN            NaN  0.250709                 NaN  0.780792                 NaN            NaN            NaN  0.543325       0.650683E-001            NaN            NaN
  1318.30        2500.00        98.3958                 NaN            NaN            NaN            NaN  0.244278                 NaN  0.766260                 NaN            NaN            NaN  0.530895       0.627857E-001            NaN            NaN
  1315.79        2500.00        98.4310                 NaN            NaN            NaN            NaN  0.236577                 NaN  0.753366                 NaN            NaN            NaN  0.518554       0.604652E-001            NaN            NaN
  1313.28        2500.00        98.4655                 NaN            NaN            NaN            NaN  0.229475                 NaN  0.740224                 NaN            NaN            NaN  0.506568       0.582693E-001            NaN            NaN
  1310.78        2500.00        98.4987                 NaN            NaN            NaN            NaN  0.221951                 NaN  0.728297                 NaN            NaN            NaN  0.494929       0.560867E-001            NaN            NaN
  1308.27        2500.00        98.5312                 NaN            NaN            NaN            NaN  0.214658                 NaN  0.716528                 NaN            NaN            NaN  0.483577       0.539869E-001            NaN            NaN
  1305.76        2500.00        98.5625                 NaN            NaN            NaN            NaN  0.208224                 NaN  0.704546                 NaN            NaN            NaN  0.472716       0.519948E-001            NaN            NaN
  1303.26        2500.00        98.5924                 NaN            NaN            NaN            NaN  0.201732                 NaN  0.693559                 NaN            NaN            NaN  0.462209       0.500607E-001            NaN            NaN
  1300.75        2500.00        98.6225                 NaN            NaN            NaN            NaN  0.194133                 NaN  0.683693                 NaN            NaN            NaN  0.451588       0.480551E-001            NaN            NaN
  1298.25        2500.00        86.6691                 NaN            NaN            NaN            NaN  0.798020                 NaN   2.78612                 NaN            NaN            NaN   2.06020       0.291494        7.39510                 NaN
  1295.74        2500.00        64.6618                 NaN            NaN            NaN            NaN   1.89690                 NaN   6.80815                 NaN            NaN            NaN   5.01593       0.713853        20.9034                 NaN
  1293.23        2500.00        71.6244                 NaN            NaN            NaN            NaN   1.49680                 NaN   5.65688                 NaN            NaN            NaN   4.05835       0.556517        16.6071                 NaN
  1290.73        2500.00        76.8629                 NaN            NaN            NaN            NaN   1.17824                 NaN   4.77570                 NaN            NaN            NaN   3.33254       0.442353        13.4083                 NaN
  1288.22        2500.00        80.6914                 NaN            NaN            NaN            NaN  0.937539                 NaN   4.12377                 NaN            NaN            NaN   2.79847       0.360925        11.0879                 NaN
  1285.71        2500.00        83.5577                 NaN            NaN            NaN            NaN  0.736561                 NaN   3.65234                 NaN            NaN            NaN   2.39567       0.300015        9.35767                 NaN
  1283.21        2500.00        85.8753                 NaN            NaN            NaN            NaN  0.531147                 NaN   3.30196                 NaN            NaN            NaN   2.06984       0.250139        7.97165                 NaN
  1280.70        2500.00        87.3535                 NaN            NaN            NaN            NaN  0.448025                 NaN   3.05684                 NaN            NaN            NaN   1.85656       0.218230        7.06686                 NaN
  1278.20        2500.00        89.1190                 NaN            NaN            NaN            NaN  0.113038                 NaN   2.88815                 NaN            NaN            NaN   1.56694       0.188832        6.12404                 NaN
  1275.69        2500.00        82.3085                 NaN            NaN            NaN            NaN  0.763300                 NaN   3.16715                 NaN            NaN            NaN   2.82154       0.317735        10.6218                 NaN
  1273.18        2500.00        90.8943                 NaN            NaN            NaN            NaN            NaN            NaN   2.29443                 NaN            NaN            NaN   1.39515       0.144588        5.27155                 NaN
  1270.68        2500.00        94.4180                 NaN            NaN            NaN            NaN            NaN            NaN   1.40339                 NaN            NaN            NaN  0.835956       0.899520E-001   3.25274                 NaN
  1268.17        2500.00        96.3698                 NaN            NaN            NaN            NaN            NaN            NaN  0.191305       0.168532                 NaN            NaN  0.616320       0.900546E-001   2.56396                 NaN
  1265.66        2500.00        96.8419                 NaN            NaN            NaN            NaN            NaN            NaN   1.36161                 NaN            NaN            NaN  0.423486       0.145951E-001   1.35845                 NaN
  1263.16        2500.00        95.6879                 NaN            NaN            NaN            NaN            NaN            NaN   1.54825                 NaN            NaN            NaN  0.639962       0.392259E-001   2.08468                 NaN
  1260.65        2500.00        61.6068        32.7789                 NaN            NaN            NaN            NaN            NaN  0.998654                 NaN            NaN            NaN  0.894366       0.124134        3.59717                 NaN
  1258.15        2500.00        92.9694                 NaN            NaN            NaN            NaN            NaN            NaN   4.56870                 NaN            NaN            NaN  0.800665       0.635117E-002   1.65493                 NaN
  1255.64        2500.00        94.3368                 NaN            NaN            NaN            NaN            NaN            NaN  0.818345       0.546813                 NaN            NaN  0.587328       0.119148        3.59155                 NaN
  1253.13        2500.00        90.2262                 NaN            NaN            NaN            NaN            NaN            NaN  0.823823        3.66723                 NaN            NaN   1.43609       0.408685E-001   3.80573                 NaN
  1250.63        2500.00        95.0670                 NaN            NaN            NaN            NaN            NaN            NaN  0.922436       0.943362E-001            NaN            NaN  0.807068       0.103312        3.00589                 NaN
  1248.12        2500.00        87.6486                 NaN            NaN            NaN            NaN            NaN            NaN  0.762606E-001   2.00356                 NaN            NaN   1.25359       0.251450        8.76651                 NaN
  1245.61        2500.00        97.0182                 NaN            NaN            NaN            NaN            NaN            NaN   2.30758                 NaN            NaN            NaN  0.674252                 NaN            NaN            NaN
  1243.11        2500.00        99.3656                 NaN            NaN            NaN            NaN            NaN            NaN  0.466550                 NaN            NaN            NaN  0.167845                 NaN            NaN            NaN
  1240.60        2500.00        96.4776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.258318                 NaN   3.07453       0.189590     
  1238.10        2500.00        99.0389                 NaN            NaN            NaN            NaN            NaN            NaN  0.391757                 NaN            NaN            NaN  0.359240       0.190924E-001            NaN  0.191048     
  1235.59        2500.00        98.2138                 NaN            NaN            NaN            NaN            NaN            NaN  0.531901                 NaN            NaN            NaN  0.770117E-001  0.733079E-001   1.10402                 NaN
  1233.08        2500.00        85.9982                 NaN            NaN            NaN            NaN            NaN            NaN   3.28796       0.175429                 NaN            NaN   1.62526       0.135122E-001   5.47753        3.42215     
  1230.58        2500.00        70.5131                 NaN            NaN            NaN            NaN            NaN            NaN   2.73919       0.997104                 NaN            NaN   2.65165       0.181708        13.3301        9.58719     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.95730                 NaN  0.326480E-005   6.50186                 NaN            NaN   7.90291       0.855600        47.6751        34.1072     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.96635        5.82631       0.213400E-003            NaN   8.25041       0.654061        46.3557        32.9469     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   2.96773                 NaN  0.326384E-005   6.48562                 NaN            NaN   7.90363       0.855718        47.6715        34.1158     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.47665        6.32941       0.186773E-004            NaN   8.25703       0.651380        46.3319        32.9536     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.29020        5.50714                 NaN            NaN   8.25618       0.651358        46.3413        32.9538     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   3.02786                 NaN   6.40336                 NaN            NaN            NaN   7.90839       0.855637        47.6521        34.1527     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   3.03283                 NaN   6.39538                 NaN            NaN            NaN   7.90825       0.855764        47.6510        34.1568     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   3.03009                 NaN   6.39838                 NaN            NaN            NaN   7.91025       0.855688        47.6482        34.1574     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   3.03716                 NaN   6.38752                 NaN            NaN            NaN   7.91144       0.855487        47.6464        34.1620     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   3.04534                 NaN   6.37558                 NaN            NaN            NaN   7.91095       0.855691        47.6442        34.1682     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   3.04808                 NaN   6.37233                 NaN            NaN            NaN   7.91150       0.855083        47.6426        34.1704     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   3.05191                 NaN   6.36436                 NaN            NaN            NaN   7.91122       0.855706        47.6424        34.1744     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   3.05649                 NaN   6.35742                 NaN            NaN            NaN   7.91104       0.855757        47.6409        34.1784     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   3.06180                 NaN   6.34914                 NaN            NaN            NaN   7.91155       0.855726        47.6390        34.1827     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   3.07085                 NaN   6.33045                 NaN            NaN            NaN   7.91089       0.856313        47.6445        34.1870     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   3.07558                 NaN   6.32335                 NaN            NaN            NaN   7.91110       0.856322        47.6425        34.1911     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.94731        4.88053                 NaN            NaN   8.33848       0.641727        46.2156        32.9763     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.99550        4.83514       0.126829E-005            NaN   8.34692       0.640822        46.2032        32.9785     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.03739        4.79524                 NaN            NaN   8.35233       0.639683        46.1954        32.9799     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.06720        4.77030                 NaN            NaN   8.35933       0.638735        46.1816        32.9828     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.08135        4.75953                 NaN            NaN   8.36587       0.637430        46.1721        32.9837     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.11448        4.72823       0.107855E-005            NaN   8.37090       0.636490        46.1646        32.9853     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.15012        4.69569       0.107582E-005            NaN   8.37706       0.635492        46.1545        32.9872     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.18581        4.66384       0.107625E-005            NaN   8.38402       0.634285        46.1427        32.9893     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.22531        4.62823       0.107276E-005            NaN   8.39021       0.633235        46.1314        32.9916     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.25583        4.60006       0.106861E-005            NaN   8.39703       0.632076        46.1219        32.9931     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.28801        4.57185       0.106519E-005            NaN   8.40243       0.630895        46.1115        32.9953     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.29349        3.61210       0.125023E-005            NaN   8.41579       0.634550        46.0275        33.0165     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.34482        4.52106       0.664251E-004            NaN   8.41706       0.629057        46.0887        32.9993     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.30769        9.50954                 NaN            NaN   8.38609       0.642844        46.1600        32.9938     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.66944        9.30988                 NaN            NaN   8.44140       0.623654        45.9159        33.0398     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.36004        4.51022                 NaN            NaN   8.43690       0.629077        46.0564        33.0073     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.89811        8.84773                 NaN            NaN   8.39157       0.641122        46.2456        32.9759     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63016        4.26049       0.342583E-005            NaN   8.44984       0.622529        46.0220        33.0150     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.65786        4.23615       0.481754E-003            NaN   8.45628       0.621390        46.0105        33.0173     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.68577        4.21249       0.412641E-005            NaN   8.46256       0.620280        45.9992        33.0197     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.71337        4.18869                 NaN            NaN   8.46921       0.619129        45.9876        33.0220     
