|6.6.6
Archiving\03_Data\Dfrac/QFM/K22/K22_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1817.04        2500.00        99.4833       0.503382       0.133563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4811       0.505487       0.134065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4844       0.502326       0.132549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4829       0.503827       0.132764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4822       0.504593       0.132551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4806       0.506139       0.132634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4819       0.504958       0.131817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4798       0.507040       0.132062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4799       0.506915       0.131473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.8466       0.149529       0.389554E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1086       0.868993       0.223734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2569       0.724500       0.185645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.6929       0.299470       0.759595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4732       0.513772       0.130501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4726       0.514347       0.130246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4695       0.517481       0.130134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5531       0.435997       0.109382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3816       0.603339       0.150484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4652       0.521863       0.129451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4625       0.524562       0.129598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5138       0.474573       0.116711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4043       0.581489       0.141960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4521       0.534879       0.129742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2753       0.707599       0.170675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7383       0.255749       0.592615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3399       0.644640       0.154929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4446       0.542538       0.128690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4437       0.543492       0.127950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4402       0.546968       0.128002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4368       0.550401       0.127943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4349       0.552363       0.127857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4296       0.557651       0.127886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4289       0.558379       0.127302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4245       0.562788       0.127355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4206       0.566673       0.127283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4176       0.569640       0.127301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4142       0.573121       0.127028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4108       0.576468       0.126939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.8015       0.197481       0.101333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.0104       0.965218       0.243361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4007       0.586627       0.126549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3963       0.591027       0.126594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3930       0.594385       0.126427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3880       0.599296       0.126678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3856       0.601741       0.126184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3821       0.605245       0.126147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3779       0.609503       0.126214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3735       0.613836       0.126215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3715       0.615881       0.125748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.5581       0.433163       0.878564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1710       0.812660       0.163723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3599       0.627502       0.125658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3536       0.633793       0.126243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3337       0.653304       0.129991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3705       0.617408       0.120854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3444       0.643017       0.125573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3512       0.636431       0.123655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3282       0.659132       0.127094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3150       0.657085       0.278986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3490       0.648165       0.285212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3323       0.661153       0.655193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3252       0.662274       0.125033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3285       0.659147       0.123979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3223       0.665286       0.124437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3191       0.668448       0.124540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3166       0.671015       0.124340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.6314       0.481579       0.218878E-002  0.884849                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.9204       0.270167       0.319605E-003   1.80915                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        97.9618       0.263812                 NaN   1.77441                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        97.9979       0.257282                 NaN   1.74478                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.0377       0.253472                 NaN   1.70883                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.0536       0.252375       0.636558E-003   1.69341                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0543       0.251577                 NaN   1.69408                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2267       0.226711                 NaN   1.54658                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.1732       0.234082                 NaN   1.59267                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.2144       0.227620                 NaN   1.55798                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.0803       0.240009                 NaN   1.67974                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.8198       0.152302                 NaN   1.02788                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        97.9144       0.264030                 NaN   1.82161                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3312       0.208170                 NaN   1.46068                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.3193       0.207727                 NaN   1.47302                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4282       0.195570                 NaN   1.37623                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4154       0.197281                 NaN   1.38736                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4372       0.193080                 NaN   1.36972                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4624       0.188668                 NaN   1.34890                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.4876       0.185278                 NaN   1.32709                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.4905       0.182614                 NaN   1.32690                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5525       0.176121                 NaN   1.27139                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5528       0.170288                 NaN   1.27689                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.5717       0.166636                 NaN   1.26170                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.5969       0.163184                 NaN   1.23993                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6193       0.160404                 NaN   1.22028                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6401       0.156187                 NaN   1.20369                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6588       0.154041                 NaN   1.18714                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6763       0.150560                 NaN   1.17311                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.6950       0.146036                 NaN   1.15898                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7134       0.143576                 NaN   1.14306                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7195       0.142930                 NaN   1.13762                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7589       0.136468                 NaN   1.10462                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7647       0.133917                 NaN   1.10137                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7799       0.131076                 NaN   1.08899                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.7970       0.127037                 NaN   1.07598                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8102       0.125194                 NaN   1.06461                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8220       0.118364                 NaN   1.05964                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8414       0.118993                 NaN   1.03965                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8549       0.114210                 NaN   1.03093                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8673       0.111283                 NaN   1.02145                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8814       0.109913                 NaN   1.00873                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8936       0.105582                 NaN   1.00086                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9071       0.102242                 NaN  0.990632                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9157       0.974788E-001            NaN  0.986845                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9306       0.960647E-001            NaN  0.973382                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.7860       0.114860                 NaN   1.09912                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1061       0.712047E-001            NaN  0.822654                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9636       0.876109E-001            NaN  0.948788                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9735       0.858687E-001            NaN  0.940607                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9848       0.823415E-001            NaN  0.932831                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9933       0.792521E-001            NaN  0.927423                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9942       0.799270E-001            NaN  0.925861                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0141       0.743330E-001            NaN  0.911547                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0278       0.687549E-001            NaN  0.903432                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0286       0.672871E-001            NaN  0.904074                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0368       0.636822E-001            NaN  0.899532                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0403       0.574049E-001            NaN  0.902342                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0559       0.591746E-001            NaN  0.884928                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0598       0.564234E-001            NaN  0.883737                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0669       0.525671E-001            NaN  0.880573                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0726       0.496074E-001            NaN  0.877761                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0798       0.480767E-001            NaN  0.872083                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0831       0.431712E-001            NaN  0.873731                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0885       0.397298E-001            NaN  0.871756                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.6421       0.887166E-001            NaN  0.658737       0.610486                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1243       0.151402                 NaN  0.397061        1.32720                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1542       0.146855                 NaN  0.389027        1.30988                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1785       0.143592                 NaN  0.383250        1.29463                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2003       0.140667                 NaN  0.377587        1.28142                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2324       0.135459                 NaN  0.372477        1.25970                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2361       0.134699                 NaN  0.366895        1.26226                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2921       0.125282                 NaN  0.363447        1.21913                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2976       0.126826                 NaN  0.358196        1.21743                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3169       0.122969                 NaN  0.354542        1.20559                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3375       0.118389                 NaN  0.352507        1.19159                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3576       0.119481                 NaN  0.344700        1.17822                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3670       0.110024                 NaN  0.348171        1.17484                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3913       0.106384                 NaN  0.345004        1.15729                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4061       0.101926                 NaN  0.305245        1.13625       0.505180E-001            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3791       0.711009E-001            NaN  0.945260E-001  0.387415        1.06786                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3936       0.716885E-001            NaN  0.181024E-001   1.04765       0.468979                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4079       0.701759E-001            NaN            NaN  0.484763        1.03720                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4198       0.661535E-001            NaN            NaN   1.02784       0.486181                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4324       0.583416E-001            NaN  0.594692E-001   1.02510       0.424721                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4391       0.600147E-001            NaN            NaN   1.01280       0.488084                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4573       0.550593E-001            NaN            NaN   1.00196       0.485689                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4645       0.528451E-001            NaN            NaN  0.995249       0.487395                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4742       0.484961E-001            NaN            NaN  0.488475       0.988842                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4804       0.456535E-001            NaN            NaN  0.985855       0.488042                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4933       0.422280E-001            NaN            NaN  0.976007       0.488498                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.0218       0.158211                 NaN            NaN   1.00823       0.568162       0.243601                 NaN            NaN            NaN
  1421.05        2500.00        96.5917       0.530794                 NaN            NaN  0.789789        1.09919       0.988572                 NaN            NaN            NaN
  1418.55        2500.00        96.6814       0.529999                 NaN            NaN  0.751946        1.07426       0.962414                 NaN            NaN            NaN
  1416.04        2500.00        96.7619       0.530627                 NaN            NaN   1.05265       0.715577       0.939230                 NaN            NaN            NaN
  1413.53        2500.00        96.8393       0.531755                 NaN            NaN  0.682114        1.03028       0.916591                 NaN            NaN            NaN
  1411.03        2500.00        96.9117       0.532649                 NaN            NaN   1.01142       0.648740       0.895498                 NaN            NaN            NaN
  1408.52        2500.00        96.9766       0.535134                 NaN            NaN  0.616402       0.995269       0.876610                 NaN            NaN            NaN
  1406.02        2500.00        97.0470       0.535326                 NaN            NaN  0.586698       0.974784       0.856235                 NaN            NaN            NaN
  1403.51        2500.00        97.1100       0.537259                 NaN            NaN  0.557048       0.957899       0.837775                 NaN            NaN            NaN
  1401.00        2500.00        97.1733       0.538671                 NaN            NaN  0.940301       0.528225       0.819485                 NaN            NaN            NaN
  1398.50        2500.00        97.2284       0.540706                 NaN            NaN  0.501548       0.926341       0.802981                 NaN            NaN            NaN
