|6.6.6
Archiving\03_Data\Dfrac/QFM_m2/T13/T13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1827.07        2500.00        99.3865                 NaN  0.599686       0.137647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3857                 NaN  0.600589       0.137550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3850                 NaN  0.601256       0.137426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3834                 NaN  0.602921       0.137201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3839                 NaN  0.602454       0.136747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3826                 NaN  0.603721       0.136511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3806                 NaN  0.605734       0.136617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3787                 NaN  0.607626       0.136406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3775                 NaN  0.608853       0.136000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3750                 NaN  0.611317       0.136376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3747                 NaN  0.611725       0.135570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3727                 NaN  0.613712       0.135482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3702                 NaN  0.616270       0.135517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3683                 NaN  0.618183       0.135257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3653                 NaN  0.621143       0.135244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3634                 NaN  0.623066       0.134986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3603                 NaN  0.626221       0.135112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3583                 NaN  0.628275       0.134689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3564                 NaN  0.630217       0.134281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3512                 NaN  0.635335       0.134747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3486                 NaN  0.637903       0.134478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3457                 NaN  0.640830       0.134476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3412                 NaN  0.645366       0.134344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3398                 NaN  0.646828       0.134176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3768                 NaN  0.610631       0.125579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2877                 NaN  0.698010       0.142752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3266                 NaN  0.659893       0.134893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3266                 NaN  0.660061       0.133038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3182                 NaN  0.668415       0.134251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3123                 NaN  0.674265       0.134759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3159                 NaN  0.670835       0.132803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3050                 NaN  0.681552       0.134376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3040                 NaN  0.682697       0.133445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2987                 NaN  0.687880       0.133710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2928                 NaN  0.693751       0.134100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2911                 NaN  0.695573       0.133525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2853                 NaN  0.701299       0.133899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2753                 NaN  0.711160       0.134959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2816                 NaN  0.705174       0.132626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.0039                 NaN  0.977746       0.183359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.5358                 NaN  0.455608       0.856170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2543                 NaN  0.732153       0.135722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2671                 NaN  0.719724       0.132032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2527                 NaN  0.733930       0.134076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2510                 NaN  0.735671       0.133543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2441                 NaN  0.742529       0.134111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2429                 NaN  0.743696       0.133649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2371                 NaN  0.749469       0.133931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2336                 NaN  0.753006       0.133920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2285                 NaN  0.758065       0.133962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2273                 NaN  0.759328       0.133587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2218                 NaN  0.764764       0.133916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2194                 NaN  0.767178       0.133857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2126                 NaN  0.773981       0.134175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2154                 NaN  0.771288       0.133277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2108                 NaN  0.775842       0.133553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2059                 NaN  0.780745       0.133808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2036                 NaN  0.782998       0.133782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2019                 NaN  0.784752       0.133546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2008                 NaN  0.785905       0.133283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1937                 NaN  0.792888       0.134408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2013                 NaN  0.785435       0.132447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1911                 NaN  0.795476       0.133788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1974                 NaN  0.789351       0.132206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1930                 NaN  0.793746       0.132981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1924                 NaN  0.794352       0.132787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1911                 NaN  0.795649       0.132733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1904                 NaN  0.796314       0.132681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1914                 NaN  0.795326       0.132307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.1890                 NaN  0.797700       0.132652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.1943                 NaN  0.792589       0.131589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1918                 NaN  0.795000       0.131882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1941                 NaN  0.792724       0.131423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.1949                 NaN  0.791978       0.131634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1963                 NaN  0.790557       0.131023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.1976                 NaN  0.789349       0.130947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.6487                 NaN  0.502604       0.885883E-003  0.847822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2519                 NaN  0.287657                 NaN   1.46041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2845                 NaN  0.281314                 NaN   1.43421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3102                 NaN  0.274969                 NaN   1.41488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3073                 NaN  0.272965                 NaN   1.41977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4049                 NaN  0.261226                 NaN   1.33389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3968                 NaN  0.260161                 NaN   1.34299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4226                 NaN  0.256310                 NaN   1.32108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4488                 NaN  0.256062                 NaN   1.29516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4596                 NaN  0.247811                 NaN   1.29259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5135                 NaN  0.241781                 NaN   1.24471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5250                 NaN  0.236425                 NaN   1.23862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5457                 NaN  0.232193                 NaN   1.22211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5685                 NaN  0.227881                 NaN   1.20367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5891                 NaN  0.225023                 NaN   1.18586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6121                 NaN  0.220215                 NaN   1.16771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6325                 NaN  0.216420                 NaN   1.15110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6514                 NaN  0.212832                 NaN   1.13579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6569                 NaN  0.209058                 NaN   1.13401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.1138                 NaN  0.285687                 NaN   1.60053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.1194                 NaN  0.136082                 NaN  0.744530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9084                 NaN  0.167574                 NaN  0.923995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7439                 NaN  0.193469                 NaN   1.06264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7627                 NaN  0.189472                 NaN   1.04781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7788                 NaN  0.186460                 NaN   1.03475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7963                 NaN  0.183177                 NaN   1.02048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8110                 NaN  0.178904                 NaN   1.01014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8274                 NaN  0.177469                 NaN  0.995122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8410                 NaN  0.171659                 NaN  0.987364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8557                 NaN  0.172205                 NaN  0.972052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8647                 NaN  0.163493                 NaN  0.971805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8918                 NaN  0.164236                 NaN  0.943968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8874                 NaN  0.160630                 NaN  0.951938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9259                 NaN  0.156990                 NaN  0.917157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9247                 NaN  0.155692                 NaN  0.919626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9359                 NaN  0.152950                 NaN  0.911162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9529                 NaN  0.148719                 NaN  0.898363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9610                 NaN  0.145633                 NaN  0.893349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9736                 NaN  0.141324                 NaN  0.885030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9848                 NaN  0.139927                 NaN  0.875303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9955                 NaN  0.137500                 NaN  0.866982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0049                 NaN  0.135837                 NaN  0.859247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0187                 NaN  0.131137                 NaN  0.850189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0299                 NaN  0.130541                 NaN  0.839606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7159                 NaN  0.188057                 NaN   1.09606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.3717                 NaN  0.633162E-001            NaN  0.564967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0578                 NaN  0.121520                 NaN  0.820663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0670                 NaN  0.119556                 NaN  0.813472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0748                 NaN  0.115607                 NaN  0.809558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0843                 NaN  0.115659                 NaN  0.800054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0922                 NaN  0.110948                 NaN  0.796866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0986                 NaN  0.107138                 NaN  0.794241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1079                 NaN  0.104373                 NaN  0.787756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1155                 NaN  0.102178                 NaN  0.782350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1231                 NaN  0.100934                 NaN  0.775968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0506                 NaN  0.574727E-001            NaN  0.448277       0.443675                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9122                 NaN  0.196102E-001            NaN  0.150114       0.918107                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8968                 NaN  0.299488E-005            NaN            NaN   1.10322                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8892                 NaN            NaN            NaN            NaN   1.11079                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8947                 NaN  0.200883E-001            NaN            NaN   1.08525                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8897                 NaN            NaN            NaN            NaN   1.11032                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8786                 NaN            NaN            NaN            NaN   1.12136                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8688                 NaN  0.264446E-003            NaN            NaN   1.13091                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8533                 NaN            NaN            NaN            NaN   1.14671                 NaN            NaN            NaN            NaN            NaN            NaN
