|6.6.6
Archiving\03_Data\frac/QFM_m1/Y98/Y98_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1829.57        2500.00        99.2127       0.778913       0.835711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2127       0.778969       0.835716E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2126       0.779025       0.835721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2126       0.779081       0.835725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2125       0.779137       0.835730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2124       0.779193       0.835735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2124       0.779249       0.835740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2123       0.779305       0.835745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2123       0.779361       0.835750E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2122       0.779417       0.835755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2122       0.779473       0.835761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2121       0.779529       0.835766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2121       0.779585       0.835772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2120       0.779642       0.835777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2119       0.779698       0.835783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2119       0.779754       0.835788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2118       0.779810       0.835794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2118       0.779866       0.835800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2117       0.779922       0.835806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2117       0.779978       0.835812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2116       0.780035       0.835818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2116       0.780091       0.835824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2115       0.780147       0.835830E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2114       0.780203       0.835836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2114       0.780259       0.835843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2113       0.780315       0.835849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2113       0.780372       0.835856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2112       0.780428       0.835862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2112       0.780484       0.835868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2111       0.780541       0.835875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2110       0.780597       0.835882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2110       0.780653       0.835889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2109       0.780709       0.835896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2109       0.780766       0.835903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2108       0.780822       0.835910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2108       0.780878       0.835917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2107       0.780935       0.835924E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2106       0.780991       0.835931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.0147       0.781080                 NaN  0.204175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.9951                 NaN            NaN            NaN  0.494167E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.9902                 NaN            NaN            NaN  0.984458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.9903                 NaN            NaN            NaN  0.974183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.9904                 NaN            NaN            NaN  0.960367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.9904                 NaN            NaN            NaN  0.955477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.9905                 NaN            NaN            NaN  0.951172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.9906                 NaN            NaN            NaN  0.940597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.9984                 NaN            NaN            NaN  0.156962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.9829                 NaN            NaN            NaN  0.170644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.9908                 NaN            NaN            NaN  0.920220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.9907                 NaN            NaN            NaN  0.925039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.9910                 NaN            NaN            NaN  0.900207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.9911                 NaN            NaN            NaN  0.894184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.9911                 NaN            NaN            NaN  0.890939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.9912                 NaN            NaN            NaN  0.883390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9912                 NaN            NaN            NaN  0.877287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9913                 NaN            NaN            NaN  0.870885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9914                 NaN            NaN            NaN  0.864011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9914                 NaN            NaN            NaN  0.857740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9915                 NaN            NaN            NaN  0.847297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9916                 NaN            NaN            NaN  0.841345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9916                 NaN            NaN            NaN  0.839149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.9917                 NaN            NaN            NaN  0.825238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.9918                 NaN            NaN            NaN  0.819267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.9918                 NaN            NaN            NaN  0.815295E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.9919                 NaN            NaN            NaN  0.806275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9920                 NaN            NaN            NaN  0.800862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.7771                 NaN            NaN  0.214848       0.807714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4160                 NaN            NaN  0.575790       0.818427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4206                 NaN            NaN  0.571266       0.809147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4169                 NaN            NaN  0.574995       0.814127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4178                 NaN            NaN  0.574054       0.811226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3787                 NaN            NaN  0.612639       0.864045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4576                 NaN            NaN  0.534869       0.753195E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.0408                 NaN            NaN  0.413140       0.224132E-002  0.543855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5080                 NaN            NaN  0.187731                 NaN   1.30428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4267                 NaN            NaN  0.197006                 NaN   1.37634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.7379                 NaN            NaN  0.335309E-001            NaN  0.228599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        97.5177                 NaN            NaN  0.308769                 NaN   2.17348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6034                 NaN            NaN  0.171917                 NaN   1.22469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6207                 NaN            NaN  0.169038                 NaN   1.21028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6538                 NaN            NaN  0.165994                 NaN   1.18022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6384                 NaN            NaN  0.151644                 NaN   1.20992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7214                 NaN            NaN  0.165332                 NaN   1.11329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7103                 NaN            NaN  0.154567                 NaN   1.13516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7299                 NaN            NaN  0.152248                 NaN   1.11788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7492                 NaN            NaN  0.148441                 NaN   1.10236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7674                 NaN            NaN  0.145255                 NaN   1.08734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7823                 NaN            NaN  0.141352                 NaN   1.07630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8041                 NaN            NaN  0.138674                 NaN   1.05721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8100                 NaN            NaN  0.135791                 NaN   1.05420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8459                 NaN            NaN  0.131839                 NaN   1.02231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8517                 NaN            NaN  0.129900                 NaN   1.01836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8664                 NaN            NaN  0.126523                 NaN   1.00704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8821                 NaN            NaN  0.123402                 NaN  0.994463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8961                 NaN            NaN  0.124647                 NaN  0.979286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9169                 NaN            NaN  0.118454                 NaN  0.964651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9222                 NaN            NaN  0.114096                 NaN  0.963738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9407                 NaN            NaN  0.112315                 NaN  0.946978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9519                 NaN            NaN  0.109655                 NaN  0.938470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9654                 NaN            NaN  0.106812                 NaN  0.927835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9726                 NaN            NaN  0.106114                 NaN  0.921311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9950                 NaN            NaN  0.102569                 NaN  0.902466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0032                 NaN            NaN  0.987294E-001            NaN  0.898094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0126                 NaN            NaN  0.960889E-001            NaN  0.891286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0237                 NaN            NaN  0.969307E-001            NaN  0.879329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0398                 NaN            NaN  0.924302E-001            NaN  0.867775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0462                 NaN            NaN  0.905695E-001            NaN  0.863258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0265                 NaN            NaN  0.873372E-001            NaN  0.886202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0977                 NaN            NaN  0.814280E-001            NaN  0.820910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0776                 NaN            NaN  0.836730E-001            NaN  0.838702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0865                 NaN            NaN  0.812822E-001            NaN  0.832190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0955                 NaN            NaN  0.783530E-001            NaN  0.826103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1041                 NaN            NaN  0.768087E-001            NaN  0.819094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1151                 NaN            NaN  0.766662E-001            NaN  0.808207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1212                 NaN            NaN  0.716437E-001            NaN  0.807189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1265                 NaN            NaN  0.676390E-001            NaN  0.805892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1344                 NaN            NaN  0.669805E-001            NaN  0.798621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1384                 NaN            NaN  0.619731E-001            NaN  0.786828       0.127639E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8431                 NaN            NaN  0.194607E-001            NaN            NaN   1.13747                 NaN            NaN            NaN            NaN            NaN            NaN
