|6.6.6
Archiving\03_Data\eq/QFM_m0.5/NWA1068/NWA1068_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1913.46        2500.00        99.1752       0.777559       0.472582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1752       0.777556       0.472580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1752       0.777553       0.472578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1752       0.777550       0.472577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1752       0.777547       0.472575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1752       0.777544       0.472573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1752       0.777541       0.472571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1752       0.777538       0.472569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1752       0.777534       0.472567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1752       0.777531       0.472565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1752       0.777528       0.472563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1752       0.777525       0.472561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1752       0.777522       0.472559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1752       0.777518       0.472558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1752       0.777515       0.472555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1752       0.777512       0.472553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1752       0.777508       0.472551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1752       0.777505       0.472549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1752       0.777501       0.472547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1752       0.777498       0.472545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1753       0.777494       0.472543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1753       0.777491       0.472541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1753       0.777487       0.472538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1753       0.777483       0.472536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1753       0.777479       0.472534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1753       0.777476       0.472532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1753       0.777472       0.472529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1753       0.777468       0.472527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1753       0.777464       0.472525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1753       0.777461       0.472522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1753       0.777456       0.472520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1753       0.777452       0.472517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1753       0.777448       0.472515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1753       0.777444       0.472512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1753       0.777440       0.472510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1753       0.777436       0.472507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1753       0.777432       0.472505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1753       0.777428       0.472502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1312       0.777408       0.393513E-001  0.520465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        98.9065       0.777325                 NaN  0.316195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        98.9013       0.777320                 NaN  0.321339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        98.8962       0.777316                 NaN  0.326483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        98.8896       0.777312                 NaN  0.333089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        98.8830       0.777308                 NaN  0.339694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        98.8764       0.777303                 NaN  0.346299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        98.8698       0.777299                 NaN  0.352903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        98.8612       0.777294                 NaN  0.361533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        98.8525       0.777290                 NaN  0.370162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        98.8439       0.777285                 NaN  0.378792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        98.8353       0.777281                 NaN  0.387421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        98.8267       0.777276                 NaN  0.396050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        98.8180       0.777272                 NaN  0.404679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        98.8094       0.777267                 NaN  0.413308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        98.8008       0.777263                 NaN  0.421937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        98.7871       0.777258                 NaN  0.435650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        98.7734       0.777253                 NaN  0.449363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        98.7597       0.777248                 NaN  0.463075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        98.7460       0.777244                 NaN  0.476787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        98.7323       0.777239                 NaN  0.490500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        98.7186       0.777234                 NaN  0.504212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        98.7048       0.777229                 NaN  0.517923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        98.6911       0.777225                 NaN  0.531635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.6714       0.777220                 NaN  0.551418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.6516       0.777215                 NaN  0.571200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.6271       0.777210                 NaN  0.595727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.6044       0.777205                 NaN  0.615782       0.264738E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.5581       0.777200                 NaN  0.646880       0.177905E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.5119       0.777195                 NaN  0.677978       0.329333E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.4657       0.777190                 NaN  0.709075       0.480760E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.4194       0.777184                 NaN  0.740172       0.632184E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.3444       0.777180                 NaN  0.798909       0.795479E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.2693       0.777175                 NaN  0.857646       0.958771E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.1942       0.777171                 NaN  0.916383       0.112206                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.1192       0.777166                 NaN  0.975118       0.128535                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.0441       0.777161                 NaN   1.03385       0.144864                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        97.9691       0.777157                 NaN   1.09259       0.161192                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        97.8940       0.777152                 NaN   1.15132       0.177520                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.8190       0.777147                 NaN   1.21005       0.193848                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.6189       0.777147                 NaN   1.39486       0.209085                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.4189       0.777146                 NaN   1.57967       0.224321                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        97.2188       0.777146                 NaN   1.76449       0.239558                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        97.0188       0.777145                 NaN   1.94930       0.254795                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        96.8187       0.777145                 NaN   2.13411       0.270031                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        96.6187       0.777144                 NaN   2.31892       0.285268                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        96.4186       0.777144                 NaN   2.50373       0.300504                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        96.2186       0.777143                 NaN   2.68853       0.315741                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        95.7461       0.777153                 NaN   3.14704       0.329736                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        95.2735       0.777163                 NaN   3.60556       0.343732                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        94.8010       0.777173                 NaN   4.06409       0.357728                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        94.3285       0.777182                 NaN   4.52263       0.371724                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        93.8559       0.777192                 NaN   4.98118       0.385721                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        93.3833       0.777202                 NaN   5.43974       0.399718                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        92.9108       0.777212                 NaN   5.89832       0.413716                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        92.4382       0.777221                 NaN   6.35690       0.427714                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        91.8321       0.777238                 NaN   6.95023       0.440397                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        91.2261       0.777254                 NaN   7.54358       0.453081                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        90.6200       0.777270                 NaN   8.13696       0.465766                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        90.0139       0.777286                 NaN   8.73037       0.478451                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        89.4078       0.777302                 NaN   9.32379       0.491137                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        88.8016       0.777319                 NaN   9.91724       0.503823                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        88.1954       0.777335                 NaN   10.5107       0.516510                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        87.5892       0.777351                 NaN   11.1042       0.529197                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        86.9876       0.777369                 NaN   11.6944       0.540676                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        86.3859       0.777386                 NaN   12.2846       0.552156                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        85.7842       0.777404                 NaN   12.8748       0.563636                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        85.1825       0.777421                 NaN   13.4650       0.575116                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        84.5807       0.777439                 NaN   14.0553       0.586597                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        83.9789       0.777457                 NaN   14.6455       0.598079                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        83.3771       0.777474                 NaN   15.2359       0.609561                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        82.7753       0.777492                 NaN   15.8262       0.621043                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        82.2131       0.777509                 NaN   16.3779       0.631427                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        81.6510       0.777527                 NaN   16.9297       0.641812                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        81.0888       0.777545                 NaN   17.4815       0.652197                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        80.5266       0.777562                 NaN   18.0333       0.662582                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        79.9643       0.777580                 NaN   18.5851       0.672968                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        79.4020       0.777598                 NaN   19.1370       0.683355                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        78.8397       0.777615                 NaN   19.6889       0.693742                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        78.2774       0.777633                 NaN   20.2408       0.704129                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        77.7529       0.777650                 NaN   20.7557       0.713754                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        77.2284       0.777667                 NaN   21.2706       0.723379                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        76.7038       0.777684                 NaN   21.7855       0.733005                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        76.1792       0.777702                 NaN   22.3004       0.742631                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        75.6745       0.777718                 NaN   22.7960       0.751746                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        75.1528       0.777735                 NaN   23.2693       0.760076       0.401522E-001            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        74.1137       0.777748                 NaN   23.3311       0.750789        1.02666                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        73.0745       0.777761                 NaN   23.3930       0.741502        2.01320                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        72.0679       0.777773                 NaN   23.4458       0.730287        2.97826                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        71.0611       0.777785                 NaN   23.4987       0.719071        3.94334                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        70.0544       0.777798                 NaN   23.5515       0.707855        4.90845                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        69.0476       0.777810                 NaN   23.6044       0.696639        5.87360                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        68.0574       0.777822                 NaN   23.6535       0.683591        6.82765                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        66.7546       0.777845                 NaN   23.6960       0.708318        6.27201        1.79123                 NaN            NaN            NaN            NaN
  1490.38        2500.00        64.9998       0.777879                 NaN   23.8032       0.755493        4.87546       0.452629        4.33556                 NaN            NaN            NaN
  1487.18        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1483.97        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1480.77        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1477.56        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1474.36        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1471.15        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1467.95        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1464.74        2500.00        63.1039       0.777906                 NaN   24.0049       0.765520        4.86470        1.79677        4.68630                 NaN            NaN            NaN
  1461.54        2500.00        49.4458       0.778132                 NaN   25.2126       0.972382       0.978672        10.2104        12.4020                 NaN            NaN            NaN
  1458.33        2500.00        47.9083       0.778159                 NaN   25.3182        1.00555       0.385294        13.5029        11.1016                 NaN            NaN            NaN
  1455.13        2500.00        46.4284       0.778183                 NaN   25.4126        1.03284                 NaN   11.9878        14.3602                 NaN            NaN            NaN
  1451.92        2500.00        46.4284       0.778183                 NaN   25.4126        1.03284                 NaN   11.9878        14.3602                 NaN            NaN            NaN
  1448.72        2500.00        43.5903       0.778222                 NaN   25.5719        1.06527                 NaN   15.2189        13.7754                 NaN            NaN            NaN
  1445.51        2500.00        43.5903       0.778222                 NaN   25.5719        1.06527                 NaN   15.2189        13.7754                 NaN            NaN            NaN
  1442.31        2500.00        43.5903       0.778222                 NaN   25.5719        1.06527                 NaN   15.2189        13.7754                 NaN            NaN            NaN
  1439.10        2500.00        43.5903       0.778222                 NaN   25.5719        1.06527                 NaN   15.2189        13.7754                 NaN            NaN            NaN
  1435.90        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1432.69        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1429.49        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1426.28        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1423.08        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1419.87        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1416.67        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1413.46        2500.00        38.3331       0.778292                 NaN   25.7911        1.13647                 NaN   16.9462        17.0148                 NaN            NaN            NaN
  1410.26        2500.00        29.2685       0.778398                 NaN   25.8548        1.33122                 NaN   22.4183        20.3488                 NaN            NaN            NaN
  1407.05        2500.00        29.2685       0.778398                 NaN   25.8548        1.33122                 NaN   22.4183        20.3488                 NaN            NaN            NaN
  1403.85        2500.00        29.2685       0.778398                 NaN   25.8548        1.33122                 NaN   22.4183        20.3488                 NaN            NaN            NaN
  1400.64        2500.00        29.2685       0.778398                 NaN   25.8548        1.33122                 NaN   22.4183        20.3488                 NaN            NaN            NaN
  1397.44        2500.00        25.4249       0.778435                 NaN   25.7266        1.45719                 NaN   24.6781        21.9347                 NaN            NaN            NaN
  1394.23        2500.00        24.0616       0.778456                 NaN   25.9007        1.46827                 NaN   22.3593        25.0533       0.378317                 NaN            NaN
  1391.03        2500.00        22.6967       0.778479                 NaN   26.1072        1.47280                 NaN   25.3507        22.7763       0.817870                 NaN            NaN
  1387.82        2500.00        22.6967       0.778479                 NaN   26.1072        1.47280                 NaN   25.3507        22.7763       0.817870                 NaN            NaN
  1384.62        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1381.41        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1378.21        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1375.00        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1371.79        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1368.59        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1365.38        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1362.18        2500.00        20.2297       0.778519                 NaN   26.4729        1.48260                 NaN   25.8572        23.5507        1.62830                 NaN            NaN
  1358.97        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1355.77        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1352.56        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1349.36        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1346.15        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1342.95        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1339.74        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1336.54        2500.00        12.9072       0.778629                 NaN   27.4377        1.52215                 NaN   26.1344        26.9454        4.27460                 NaN            NaN
  1333.33        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1330.13        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1326.92        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1323.72        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1320.51        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1317.31        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1314.10        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1310.90        2500.00        7.98330       0.778685                 NaN   27.9198        1.55328                 NaN   28.2199        27.1622        6.38284                 NaN            NaN
  1307.69        2500.00        4.30369       0.778704                 NaN   28.0776        1.58595                 NaN   30.0738        27.0135        8.16679                 NaN            NaN
  1304.49        2500.00                 NaN  0.778754                 NaN   28.7115        1.59482                 NaN   30.1779        27.4946        8.78010        2.46236                 NaN
  1301.28        2500.00                 NaN  0.778757                 NaN   28.7456        1.59639                 NaN   30.1744        27.4207        8.82322        2.46094                 NaN
  1298.08        2500.00                 NaN  0.778757                 NaN   28.7456        1.59639                 NaN   30.1744        27.4207        8.82322        2.46094                 NaN
