|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/GRV/GRV_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1508.89        500.000                 NaN   98.6892       0.330579                 NaN  0.980171                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.48        500.000                 NaN   98.7090       0.323891                 NaN  0.967152                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.08        500.000                 NaN   98.7269       0.314302                 NaN  0.958800                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.67        500.000                 NaN   98.7503       0.307773                 NaN  0.941946                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   98.7673       0.304969                 NaN  0.927760                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   97.5963       0.585637                 NaN   1.81807                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.05        500.000                 NaN   98.8219       0.285562                 NaN  0.892507                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   98.8388       0.278907                 NaN  0.882246                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.23        500.000                 NaN   98.8558       0.275037                 NaN  0.869186                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.83        500.000                 NaN   98.8716       0.265339                 NaN  0.863019                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.42        500.000                 NaN   98.8872       0.258486                 NaN  0.854290                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.02        500.000                 NaN   98.9000       0.256337                 NaN  0.843620                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.61        500.000                 NaN   98.9194       0.246785                 NaN  0.833833                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.21        500.000                 NaN   98.9322       0.239852                 NaN  0.827957                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.80        500.000                 NaN   98.9460       0.234869                 NaN  0.819150                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.39        500.000                 NaN   98.9601       0.229621       0.331950E-005  0.810322                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN   98.9647       0.167512                 NaN  0.883779E-001  0.779376                 NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   98.9680       0.107052                 NaN  0.746449       0.178483                 NaN            NaN            NaN            NaN            NaN
  1482.18        500.000                 NaN   98.9806       0.972001E-001            NaN  0.735518       0.186692                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000                 NaN   98.9915       0.886015E-001            NaN  0.726013       0.193888                 NaN            NaN            NaN            NaN            NaN
  1479.37        500.000                 NaN   99.0014       0.800546E-001            NaN  0.715900       0.202669                 NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.0150       0.725520E-001            NaN  0.704415       0.208043                 NaN            NaN            NaN            NaN            NaN
  1476.55        500.000                 NaN   99.0243       0.645014E-001            NaN  0.215689       0.695515                 NaN            NaN            NaN            NaN            NaN
  1475.15        500.000                 NaN   99.0338       0.575265E-001            NaN  0.686921       0.221715                 NaN            NaN            NaN            NaN            NaN
  1473.74        500.000                 NaN   99.0435       0.765880E-001            NaN  0.195864       0.684072                 NaN            NaN            NaN            NaN            NaN
  1472.34        500.000       0.141140E-002   99.0533                 NaN            NaN  0.288104       0.657176                 NaN            NaN            NaN            NaN            NaN
  1470.93        500.000       0.246842E-002   99.0575                 NaN            NaN  0.652117       0.287930                 NaN            NaN            NaN            NaN            NaN
  1469.53        500.000       0.228265E-002   99.1120                 NaN            NaN  0.612267       0.273469                 NaN            NaN            NaN            NaN            NaN
  1468.12        500.000       0.242761E-002   99.0413                 NaN            NaN  0.293864       0.662398                 NaN            NaN            NaN            NaN            NaN
  1466.71        500.000       0.225315E-002   99.0911                 NaN            NaN  0.279358       0.627245                 NaN            NaN            NaN            NaN            NaN
  1465.31        500.000       0.218857E-002   99.1000                 NaN            NaN  0.276159       0.621619                 NaN            NaN            NaN            NaN            NaN
  1463.90        500.000       0.212944E-002   99.1080                 NaN            NaN  0.274194       0.615631                 NaN            NaN            NaN            NaN            NaN
  1462.50        500.000       0.206444E-002   99.1188                 NaN            NaN  0.608028       0.271152                 NaN            NaN            NaN            NaN            NaN
  1461.09        500.000       0.199894E-002   99.1275                 NaN            NaN  0.268623       0.601909                 NaN            NaN            NaN            NaN            NaN
  1459.68        500.000       0.194100E-002   99.1362                 NaN            NaN  0.595517       0.266370                 NaN            NaN            NaN            NaN            NaN
  1458.28        500.000       0.188347E-002   99.1438                 NaN            NaN  0.263685       0.590604                 NaN            NaN            NaN            NaN            NaN
  1456.87        500.000       0.182546E-002   99.1514                 NaN            NaN  0.585021       0.261716                 NaN            NaN            NaN            NaN            NaN
  1455.47        500.000       0.176402E-002   99.1625                 NaN            NaN  0.258988       0.576770                 NaN            NaN            NaN            NaN            NaN
  1454.06        500.000       0.170785E-002   99.1692                 NaN            NaN  0.572121       0.256978                 NaN            NaN            NaN            NaN            NaN
  1452.66        500.000       0.165572E-002   99.1768                 NaN            NaN  0.254611       0.566949                 NaN            NaN            NaN            NaN            NaN
  1451.25        500.000       0.159940E-002   99.1856                 NaN            NaN  0.560450       0.252334                 NaN            NaN            NaN            NaN            NaN
  1449.84        500.000       0.154582E-002   99.1929                 NaN            NaN  0.555371       0.250140                 NaN            NaN            NaN            NaN            NaN
  1448.44        500.000       0.149280E-002   99.1995                 NaN            NaN  0.247822       0.551224                 NaN            NaN            NaN            NaN            NaN
  1447.03        500.000       0.143951E-002   99.2089                 NaN            NaN  0.543531       0.246090                 NaN            NaN            NaN            NaN            NaN
  1445.63        500.000       0.138677E-002   99.2143                 NaN            NaN  0.243977       0.540356                 NaN            NaN            NaN            NaN            NaN
  1444.22        500.000       0.134357E-002   99.2226                 NaN            NaN  0.241757       0.534331                 NaN            NaN            NaN            NaN            NaN
  1442.82        500.000       0.128831E-002   99.2288                 NaN            NaN  0.238878       0.531021                 NaN            NaN            NaN            NaN            NaN
  1441.41        500.000       0.124477E-002   99.2369                 NaN            NaN  0.238110       0.523703                 NaN            NaN            NaN            NaN            NaN
  1440.00        500.000       0.119745E-002   99.2439                 NaN            NaN  0.235794       0.519132                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000       0.115003E-002   99.2498                 NaN            NaN  0.233966       0.515035                 NaN            NaN            NaN            NaN            NaN
  1437.19        500.000       0.110311E-002   99.2562                 NaN            NaN  0.510353       0.232361                 NaN            NaN            NaN            NaN            NaN
  1435.79        500.000       0.106188E-002   99.2624                 NaN            NaN  0.506664       0.229827                 NaN            NaN            NaN            NaN            NaN
  1434.38        500.000       0.101223E-002   99.2687                 NaN            NaN  0.501521       0.228761                 NaN            NaN            NaN            NaN            NaN
  1432.98        500.000       0.975266E-003   99.2759                 NaN            NaN  0.226984       0.496141                 NaN            NaN            NaN            NaN            NaN
  1431.57        500.000       0.931472E-003   99.2815                 NaN            NaN  0.492506       0.225039                 NaN            NaN            NaN            NaN            NaN
  1430.16        500.000       0.891430E-003   99.2876                 NaN            NaN  0.223202       0.488355                 NaN            NaN            NaN            NaN            NaN
  1428.76        500.000       0.853347E-003   99.2935                 NaN            NaN  0.484068       0.221569                 NaN            NaN            NaN            NaN            NaN
  1427.35        500.000       0.810413E-003   99.2993                 NaN            NaN  0.479539       0.220347                 NaN            NaN            NaN            NaN            NaN
  1425.95        500.000       0.766492E-003   99.3046                 NaN            NaN  0.476393       0.218224                 NaN            NaN            NaN            NaN            NaN
  1424.54        500.000       0.733087E-003   99.3112                 NaN            NaN  0.216630       0.471425                 NaN            NaN            NaN            NaN            NaN
  1423.14        500.000       0.694316E-003   99.3156                 NaN            NaN  0.468696       0.215029                 NaN            NaN            NaN            NaN            NaN
  1421.73        500.000       0.658175E-003   99.3226                 NaN            NaN  0.213263       0.463469                 NaN            NaN            NaN            NaN            NaN
  1420.32        500.000       0.618126E-003   99.3270                 NaN            NaN  0.211766       0.460580                 NaN            NaN            NaN            NaN            NaN
  1418.92        500.000       0.581893E-003   99.3327                 NaN            NaN  0.210220       0.456521                 NaN            NaN            NaN            NaN            NaN
  1417.51        500.000       0.551901E-003   99.3368                 NaN            NaN  0.454006       0.208690                 NaN            NaN            NaN            NaN            NaN
  1416.11        500.000       0.511311E-003   99.3429                 NaN            NaN  0.207278       0.449301                 NaN            NaN            NaN            NaN            NaN
  1414.70        500.000       0.483071E-003   99.3477                 NaN            NaN  0.205807       0.446005                 NaN            NaN            NaN            NaN            NaN
  1413.29        500.000       0.452137E-003   99.3523                 NaN            NaN  0.204222       0.442992                 NaN            NaN            NaN            NaN            NaN
  1411.89        500.000       0.411306E-003   99.3576                 NaN            NaN  0.439215       0.202777                 NaN            NaN            NaN            NaN            NaN
  1410.48        500.000       0.375026E-003   99.3619                 NaN            NaN  0.201467       0.436284                 NaN            NaN            NaN            NaN            NaN
  1409.08        500.000       0.348384E-003   99.3673                 NaN            NaN  0.199887       0.432472                 NaN            NaN            NaN            NaN            NaN
  1407.67        500.000       0.318299E-003   99.3718                 NaN            NaN  0.198848       0.429008                 NaN            NaN            NaN            NaN            NaN
  1406.27        500.000       0.284179E-003   99.3759                 NaN            NaN  0.426657       0.197179                 NaN            NaN            NaN            NaN            NaN
  1404.86        500.000       0.259073E-003   99.3807                 NaN            NaN  0.196119       0.422967                 NaN            NaN            NaN            NaN            NaN
  1403.45        500.000       0.230405E-003   99.3845                 NaN            NaN  0.420514       0.194773                 NaN            NaN            NaN            NaN            NaN
  1402.05        500.000       0.198751E-003   99.3887                 NaN            NaN  0.193360       0.417787                 NaN            NaN            NaN            NaN            NaN
  1400.64        500.000       0.293994E-003   98.3715                 NaN            NaN  0.494497       0.610487                 NaN  0.523181                 NaN            NaN            NaN
  1399.24        500.000       0.959691E-003   98.3895                 NaN            NaN  0.485704       0.605583                 NaN  0.518225                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.4234                 NaN            NaN  0.478307       0.591060                 NaN  0.507218                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.4418                 NaN            NaN  0.473534       0.583389                 NaN  0.501237                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.4651                 NaN            NaN  0.465845       0.575351                 NaN  0.493721                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.4903                 NaN            NaN  0.458981       0.565129                 NaN  0.485576                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.5118                 NaN            NaN  0.452810       0.556798                 NaN  0.478613                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.5343                 NaN            NaN  0.445613       0.548890                 NaN  0.471231                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.5567                 NaN            NaN  0.540135       0.439230                 NaN  0.463980                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.5719                 NaN            NaN  0.435445       0.533645                 NaN  0.459046                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.6009                 NaN            NaN  0.425904       0.523902                 NaN  0.449290                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.6172                 NaN            NaN  0.421026       0.517634                 NaN  0.444178                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.6355                 NaN            NaN  0.510758       0.415602                 NaN  0.438116                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.6559                 NaN            NaN  0.503395       0.409271                 NaN  0.431416                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.6718                 NaN            NaN  0.404641       0.497430                 NaN  0.426165                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.6935                 NaN            NaN  0.397499       0.490234                 NaN  0.418803                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.7083                 NaN            NaN  0.392670       0.484935                 NaN  0.414069                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.7243                 NaN            NaN  0.479695       0.387216                 NaN  0.408796                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.7435                 NaN            NaN  0.471877       0.382270                 NaN  0.402315                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.7587                 NaN            NaN  0.466537       0.377434                 NaN  0.397338                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.7740                 NaN            NaN  0.460567       0.373215                 NaN  0.392245                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.7891                 NaN            NaN  0.455962       0.367741                 NaN  0.387196                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.8044                 NaN            NaN  0.450497       0.363068                 NaN  0.382037                 NaN            NaN            NaN
  1368.31        500.000                 NaN   98.8159                 NaN            NaN  0.447293       0.358814                 NaN  0.378029                 NaN            NaN            NaN
  1366.90        500.000                 NaN   98.8333                 NaN            NaN  0.354349       0.440025                 NaN  0.372325                 NaN            NaN            NaN
  1365.50        500.000                 NaN   98.8464                 NaN            NaN  0.350170       0.435531                 NaN  0.367937                 NaN            NaN            NaN
  1364.09        500.000                 NaN   98.8595                 NaN            NaN  0.346842       0.430247                 NaN  0.363404                 NaN            NaN            NaN
  1362.69        500.000                 NaN   98.8724                 NaN            NaN  0.426266       0.342170                 NaN  0.359120                 NaN            NaN            NaN
  1361.28        500.000                 NaN   98.8856                 NaN            NaN  0.422184       0.337626                 NaN  0.354622                 NaN            NaN            NaN
  1359.88        500.000                 NaN   98.8957                 NaN            NaN  0.418652       0.334182                 NaN  0.351426                 NaN            NaN            NaN
  1358.47        500.000                 NaN   98.9119                 NaN            NaN  0.413310       0.329223                 NaN  0.345581                 NaN            NaN            NaN
  1357.06        500.000                 NaN   98.9222                 NaN            NaN  0.409749       0.325861                 NaN  0.342182                 NaN            NaN            NaN
  1355.66        500.000                 NaN   98.9337                 NaN            NaN  0.406360       0.321643                 NaN  0.338332                 NaN            NaN            NaN
  1354.25        500.000                 NaN   98.9455                 NaN            NaN  0.402104       0.318109                 NaN  0.334310                 NaN            NaN            NaN
  1352.85        500.000                 NaN   98.9534                 NaN            NaN  0.316256       0.398712                 NaN  0.331591                 NaN            NaN            NaN
  1351.44        500.000                 NaN   98.9685                 NaN            NaN  0.394753       0.310416                 NaN  0.326323                 NaN            NaN            NaN
  1350.04        500.000                 NaN   98.9747                 NaN            NaN  0.308022       0.393038                 NaN  0.324241                 NaN            NaN            NaN
  1348.63        500.000                 NaN   98.9894                 NaN            NaN  0.303243       0.388307                 NaN  0.319081                 NaN            NaN            NaN
  1347.22        500.000                 NaN   98.9973                 NaN            NaN  0.385557       0.300684                 NaN  0.316504                 NaN            NaN            NaN
  1345.82        500.000                 NaN   99.0074                 NaN            NaN  0.297389       0.382214                 NaN  0.313004                 NaN            NaN            NaN
  1344.41        500.000                 NaN   99.0177                 NaN            NaN  0.293646       0.379105                 NaN  0.309501                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.0261                 NaN            NaN  0.376807       0.290542                 NaN  0.306517                 NaN            NaN            NaN
  1341.60        500.000                 NaN   99.0283                 NaN            NaN  0.375637       0.290362                 NaN  0.305680                 NaN            NaN            NaN
  1340.19        500.000                 NaN   99.0500                 NaN            NaN  0.370272       0.281640                 NaN  0.298134                 NaN            NaN            NaN
  1338.79        500.000                 NaN   99.0534                 NaN            NaN  0.281090       0.368520                 NaN  0.296989                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.0615                 NaN            NaN  0.277791       0.366475                 NaN  0.294186                 NaN            NaN            NaN
  1335.98        500.000                 NaN   99.0696                 NaN            NaN  0.273141       0.365502                 NaN  0.291719                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.0799                 NaN            NaN  0.360351       0.272056                 NaN  0.287716                 NaN            NaN            NaN
  1333.17        500.000                 NaN   99.0843                 NaN            NaN  0.269772       0.359695                 NaN  0.286199                 NaN            NaN            NaN
  1331.76        500.000                 NaN   99.0954                 NaN            NaN  0.357466       0.264759                 NaN  0.282370                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.1015                 NaN            NaN  0.355279       0.262972                 NaN  0.280210                 NaN            NaN            NaN
  1328.95        500.000                 NaN   99.1255                 NaN  0.112986       0.381305       0.859998E-001            NaN  0.294225                 NaN            NaN            NaN
  1327.54        500.000                 NaN   99.1241                 NaN  0.137495       0.543225E-001  0.384670                 NaN  0.299427                 NaN            NaN            NaN
  1326.14        500.000                 NaN   99.1368                 NaN  0.159491       0.404056                 NaN            NaN  0.299619                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.1585                 NaN  0.149828       0.402469                 NaN            NaN  0.289215                 NaN            NaN            NaN
  1323.33        500.000                 NaN   99.1507                 NaN  0.143935       0.395955       0.164050E-001            NaN  0.293033                 NaN            NaN            NaN
  1321.92        500.000                 NaN   99.1798                 NaN  0.144466       0.395429                 NaN            NaN  0.280302                 NaN            NaN            NaN
  1320.51        500.000                 NaN   99.1803                 NaN  0.145516       0.392479                 NaN            NaN  0.281726                 NaN            NaN            NaN
  1319.11        500.000                 NaN   99.1884                 NaN  0.146778       0.385800                 NaN            NaN  0.278983                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.1960                 NaN  0.141508       0.387344                 NaN            NaN  0.275155                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.1864                 NaN  0.979582E-001  0.127496       0.317407                 NaN  0.270755                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.2170                 NaN  0.137419       0.378475                 NaN            NaN  0.267130                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.2225                 NaN  0.136381       0.375930                 NaN            NaN  0.265191                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.2308                 NaN  0.132860       0.374521                 NaN            NaN  0.261831                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.2394                 NaN  0.131009       0.371111                 NaN            NaN  0.258458                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.2469                 NaN  0.129743       0.367712                 NaN            NaN  0.255617                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.2535                 NaN  0.128977       0.364345                 NaN            NaN  0.253149                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.2634                 NaN  0.123819       0.363854                 NaN            NaN  0.248914                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.2704                 NaN  0.123531       0.359626                 NaN            NaN  0.246406                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.2775                 NaN  0.120782       0.358207                 NaN            NaN  0.243482                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.2848                 NaN  0.120396       0.353938                 NaN            NaN  0.240827                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.2903                 NaN  0.119036       0.351988                 NaN            NaN  0.238699                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.3001                 NaN  0.114586       0.350933                 NaN            NaN  0.234429                 NaN            NaN            NaN
  1298.02        500.000                 NaN   99.3059                 NaN  0.111835       0.350071                 NaN            NaN  0.232160                 NaN            NaN            NaN
  1296.62        500.000                 NaN   99.2782                 NaN  0.105734       0.362408                 NaN            NaN  0.239473       0.142039E-001            NaN            NaN
  1295.21        500.000                 NaN   99.2453                 NaN  0.100654       0.374366                 NaN            NaN  0.248505       0.312023E-001            NaN            NaN
  1293.80        500.000                 NaN   99.2558                 NaN  0.997176E-001  0.368911                 NaN            NaN  0.244925       0.306177E-001            NaN            NaN
  1292.40        500.000                 NaN   99.2670                 NaN  0.982255E-001  0.363514                 NaN            NaN  0.241232       0.300047E-001            NaN            NaN
  1290.99        500.000                 NaN   99.2765                 NaN  0.973072E-001  0.358806                 NaN            NaN  0.237908       0.294538E-001            NaN            NaN
  1289.59        500.000                 NaN   99.2866                 NaN  0.961225E-001  0.353999                 NaN            NaN  0.234438       0.288817E-001            NaN            NaN
  1288.18        500.000                 NaN   99.2965                 NaN  0.951315E-001  0.348950                 NaN            NaN  0.231085       0.283265E-001            NaN            NaN
  1286.78        500.000                 NaN   99.3068                 NaN  0.928941E-001  0.344968                 NaN            NaN  0.227567       0.277442E-001            NaN            NaN
  1285.37        500.000                 NaN   99.3165                 NaN  0.923843E-001  0.339663                 NaN            NaN  0.224261       0.272190E-001            NaN            NaN
  1283.96        500.000                 NaN   99.3256                 NaN  0.910910E-001  0.335459                 NaN            NaN  0.221159       0.266821E-001            NaN            NaN
  1282.56        500.000                 NaN   99.3355                 NaN  0.895540E-001  0.331088                 NaN            NaN  0.217753       0.261470E-001            NaN            NaN
  1281.15        500.000                 NaN   99.3448                 NaN  0.884705E-001  0.326500                 NaN            NaN  0.214621       0.256339E-001            NaN            NaN
  1279.75        500.000                 NaN   99.3538                 NaN  0.869342E-001  0.322659                 NaN            NaN  0.211457       0.251175E-001            NaN            NaN
  1278.34        500.000                 NaN   99.3626                 NaN  0.855088E-001  0.318912                 NaN            NaN  0.208412       0.246047E-001            NaN            NaN
  1276.94        500.000                 NaN   99.3712                 NaN  0.841903E-001  0.315117                 NaN            NaN  0.205426       0.241063E-001            NaN            NaN
  1275.53        500.000                 NaN   99.3803                 NaN  0.823830E-001  0.311411                 NaN            NaN  0.202299       0.235994E-001            NaN            NaN
  1274.12        500.000                 NaN   99.3889                 NaN  0.810634E-001  0.307586                 NaN            NaN  0.199345       0.231263E-001            NaN            NaN
  1272.72        500.000                 NaN   99.3972                 NaN  0.795853E-001  0.304156                 NaN            NaN  0.196473       0.226342E-001            NaN            NaN
  1271.31        500.000                 NaN   99.4054                 NaN  0.778636E-001  0.301078                 NaN            NaN  0.193539       0.221566E-001            NaN            NaN
  1269.91        500.000                 NaN   99.4137                 NaN  0.767023E-001  0.297155                 NaN            NaN  0.190721       0.217118E-001            NaN            NaN
  1268.50        500.000                 NaN   99.4211                 NaN  0.745067E-001  0.295036                 NaN            NaN  0.188129       0.212293E-001            NaN            NaN
  1267.10        500.000                 NaN   95.3521                 NaN  0.188789       0.998583                 NaN            NaN  0.645463       0.971177E-001   2.71797                 NaN
  1265.69        500.000                 NaN   94.4537                 NaN  0.203302        1.15790                 NaN            NaN  0.741448       0.112181        3.33150                 NaN
  1264.28        500.000                 NaN   94.7888                 NaN  0.191507        1.09141                 NaN            NaN  0.699324       0.104710        3.12423                 NaN
  1262.88        500.000                 NaN   95.1169                 NaN  0.166143        1.05116                 NaN            NaN  0.656017       0.966655E-001   2.91310                 NaN
  1261.47        500.000                 NaN   95.3969                 NaN  0.153097       0.995266                 NaN            NaN  0.620316       0.904384E-001   2.74393                 NaN
  1260.07        500.000                 NaN   95.6490                 NaN  0.141107       0.949086                 NaN            NaN  0.587567       0.846879E-001   2.58856                 NaN
  1258.66        500.000                 NaN   95.8748                 NaN  0.130054       0.908069                 NaN            NaN  0.558010       0.794698E-001   2.44964                 NaN
  1257.25        500.000                 NaN   96.0743                 NaN  0.124226       0.867078                 NaN            NaN  0.531642       0.750103E-001   2.32772                 NaN
