|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.5/GRV/GRV_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1253.04        500.000                 NaN   96.1809                 NaN  0.148642        1.08594                 NaN            NaN  0.488457       0.114453        1.98157                 NaN
  1251.63        500.000                 NaN   96.3161                 NaN  0.161484        1.03227                 NaN            NaN  0.473697       0.108602        1.90780                 NaN
  1250.23        500.000                 NaN   96.4761                 NaN  0.136094        1.00932                 NaN            NaN  0.451699       0.102697        1.82413                 NaN
  1248.82        500.000                 NaN   96.6099                 NaN  0.126324       0.979206                 NaN            NaN  0.434226       0.974922E-001   1.75289                 NaN
  1247.41        500.000                 NaN   96.7350                 NaN  0.122406       0.944981                 NaN            NaN  0.417604       0.928834E-001   1.68715                 NaN
  1246.01        500.000                 NaN   96.8508                 NaN  0.116312       0.916254                 NaN            NaN  0.402213       0.884208E-001   1.62605                 NaN
  1244.60        500.000                 NaN   96.9666                 NaN  0.108702       0.887999                 NaN            NaN  0.386890       0.839946E-001   1.56584                 NaN
  1243.20        500.000                 NaN   97.0680                 NaN  0.100721       0.865800                 NaN            NaN  0.373068       0.799856E-001   1.51244                 NaN
  1241.79        500.000                 NaN   97.1714                 NaN  0.885588E-001  0.846329                 NaN            NaN  0.359589       0.756556E-001   1.45846                 NaN
  1240.39        500.000                 NaN   97.2613                 NaN  0.840236E-001  0.823725                 NaN            NaN  0.347166       0.722310E-001   1.41151                 NaN
  1238.98        500.000                 NaN   97.3525                 NaN  0.756526E-001  0.803834                 NaN            NaN  0.334990       0.685991E-001   1.36447                 NaN
  1237.57        500.000                 NaN   97.4347                 NaN  0.663403E-001  0.788612                 NaN            NaN  0.323699       0.651103E-001   1.32157                 NaN
  1236.17        500.000                 NaN   97.5122                 NaN  0.645190E-001  0.766658                 NaN            NaN  0.312955       0.622363E-001   1.28148                 NaN
  1234.76        500.000                 NaN   97.5883                 NaN  0.562458E-001  0.751594                 NaN            NaN  0.302534       0.591014E-001   1.24218                 NaN
  1233.36        500.000                 NaN   97.6576                 NaN  0.486634E-001  0.738903                 NaN            NaN  0.292881       0.562009E-001   1.20575                 NaN
  1231.95        500.000                 NaN   97.7256                 NaN  0.417581E-001  0.725132                 NaN            NaN  0.283510       0.533804E-001   1.17067                 NaN
  1230.55        500.000                 NaN   97.7899                 NaN  0.269359E-001  0.721653                 NaN            NaN  0.274827       0.502584E-001   1.13645                 NaN
  1229.14        500.000                 NaN   97.8477                 NaN  0.184115E-001  0.714315                 NaN            NaN  0.266584       0.477069E-001   1.10532                 NaN
  1227.73        500.000                 NaN   97.9047                 NaN  0.920269E-002  0.706976                 NaN            NaN  0.258630       0.451021E-001   1.07539                 NaN
  1226.33        500.000                 NaN   97.9583                 NaN  0.196101E-002  0.698202                 NaN            NaN  0.250963       0.428518E-001   1.04772                 NaN
  1224.92        500.000                 NaN   98.0169                 NaN            NaN  0.682214                 NaN            NaN  0.243853       0.402596E-001   1.01678                 NaN
  1223.52        500.000                 NaN   98.0703                 NaN            NaN  0.664246                 NaN            NaN  0.236889       0.382038E-001  0.990335                 NaN
  1222.11        500.000                 NaN   98.1247                 NaN            NaN  0.645546                 NaN            NaN  0.229457       0.364446E-001  0.963804                 NaN
  1220.71        500.000                 NaN   98.1744                 NaN            NaN  0.629681                 NaN            NaN  0.222607       0.346392E-001  0.938643                 NaN
  1219.30        500.000                 NaN   98.2247                 NaN            NaN  0.611746                 NaN            NaN  0.215339       0.332288E-001  0.914943                 NaN
  1217.89        500.000                 NaN   98.2793                 NaN            NaN  0.591434                 NaN            NaN  0.211541       0.300724E-001  0.887695                 NaN
  1216.49        500.000                 NaN   88.3494                 NaN            NaN   2.10977                 NaN            NaN   1.02707       0.101335        4.44582        3.96659     
  1215.08        500.000                 NaN   70.3339                 NaN  0.260597        4.56998                 NaN            NaN   2.51533       0.228126        10.8633        11.2288     
  1213.68        500.000                 NaN   74.1541                 NaN  0.410627        3.74173                 NaN            NaN   2.18573       0.204191        9.47728        9.82634     
  1212.27        500.000                 NaN   75.9970                 NaN  0.374931        3.45955                 NaN            NaN   2.02874       0.185035        8.79471        9.16002     
  1210.86        500.000                 NaN   80.4064                 NaN  0.247188        3.01123                 NaN            NaN   1.65425       0.145372        7.14712        7.38844     
  1209.46        500.000                 NaN   82.5627                 NaN  0.395374        1.95779       0.426316                 NaN   1.46098       0.139577        6.40768        6.64958     
  1208.05        500.000                 NaN   80.1913                 NaN  0.333402        1.46555        1.28660                 NaN   1.67067       0.139909        7.25971        7.65282     
  1206.65        500.000                 NaN   56.4091                 NaN  0.711320        5.95556                 NaN            NaN   3.64254       0.311685        15.9136        17.0562     
  1205.24        500.000                 NaN   94.4701                 NaN  0.687422E-001  0.934793                 NaN            NaN  0.467840       0.410922E-001   2.07314        1.94431     
  1203.84        500.000                 NaN   94.2972                 NaN  0.375751E-001  0.992358                 NaN            NaN  0.483133       0.396495E-001   2.13345        2.01662     
  1202.43        500.000                 NaN   94.0920                 NaN            NaN   1.06336                 NaN            NaN  0.501355       0.379208E-001   2.20533        2.10006     
  1201.02        500.000                 NaN   99.1705                 NaN            NaN  0.387841       0.308879E-001            NaN  0.808781E-001  0.188860E-002  0.328010                 NaN
  1199.62        500.000                 NaN   88.3363                 NaN            NaN  0.891075       0.857769                 NaN  0.972909       0.753995E-001   4.35163        4.51489     
  1198.21        500.000                 NaN   93.2845                 NaN  0.283105E-001   1.08741                 NaN            NaN  0.564142       0.439064E-001   2.52679        2.46496     
  1196.81        500.000                 NaN   99.7502                 NaN  0.490039E-001  0.354725E-001            NaN            NaN  0.189358E-001            NaN  0.146348                 NaN
  1195.40        500.000                 NaN   97.9524                 NaN  0.128423E-005  0.402089       0.893847E-001            NaN  0.182510       0.223491E-001  0.862171       0.489118     
  1194.00        500.000                 NaN   89.2976                 NaN            NaN  0.555246        1.07732                 NaN  0.875886       0.620279E-001   4.04344        4.08848     
  1192.59        500.000                 NaN   87.7767                 NaN            NaN  0.580065        1.23137                 NaN  0.983397       0.694416E-001   4.67325        4.68573     
  1191.18        500.000                 NaN   84.2506                 NaN            NaN  0.970281        1.23732       0.812657E-005   1.24306       0.906951E-001   6.13060        6.07740     
  1189.78        500.000                 NaN   74.2687                 NaN            NaN   2.62349       0.739953                 NaN   2.00060       0.134279        10.2593        9.97366     
  1188.37        500.000                 NaN            NaN            NaN  0.737292        10.9692                 NaN            NaN   7.50629       0.565368        40.7461        39.4758     
  1186.97        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1185.56        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1184.16        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1182.75        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1181.34        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1179.94        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1178.53        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1177.13        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1175.72        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1174.31        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1172.91        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1171.50        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1170.10        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1168.69        500.000                 NaN            NaN            NaN  0.737675        10.9686       0.233564E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1167.29        500.000                 NaN            NaN            NaN  0.737675        10.9686       0.213837E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1165.88        500.000                 NaN            NaN            NaN  0.737676        10.9686       0.153236E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1164.47        500.000                 NaN            NaN            NaN  0.737676        10.9686       0.151850E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1163.07        500.000                 NaN            NaN            NaN  0.735178        10.9589       0.132598E-001            NaN   7.50641       0.565241        40.7457        39.4752     
  1161.66        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1160.26        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1158.85        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1157.45        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1156.04        500.000                 NaN            NaN            NaN  0.737676        10.9686       0.143192E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1154.63        500.000                 NaN            NaN            NaN  0.737676        10.9686       0.141731E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1153.23        500.000                 NaN            NaN            NaN  0.737676        10.9686       0.140286E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1151.82        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1150.42        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1149.01        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1147.61        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1146.20        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1144.79        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1143.39        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1141.98        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1140.58        500.000                 NaN            NaN            NaN  0.737677        10.9686       0.277522E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1139.17        500.000                 NaN            NaN            NaN  0.737677        10.9686       0.282025E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1137.76        500.000                 NaN            NaN            NaN  0.737684        10.9685       0.688548E-004            NaN   7.50630       0.565378        40.7462        39.4759     
  1136.36        500.000                 NaN            NaN            NaN  0.737685        10.9685       0.653380E-004            NaN   7.50630       0.565378        40.7462        39.4759     
  1134.95        500.000                 NaN            NaN            NaN  0.737677        10.9686       0.333671E-005            NaN   7.50630       0.565377        40.7462        39.4759     
  1133.55        500.000                 NaN            NaN            NaN  0.737674        10.9686       0.144505E-004            NaN   7.50630       0.565377        40.7462        39.4759     
  1132.14        500.000                 NaN            NaN            NaN  0.737674        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1130.74        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1129.33        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1127.92        500.000                 NaN            NaN            NaN  0.737673        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1126.52        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1125.11        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1123.71        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1122.30        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1120.90        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1119.49        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1118.08        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1116.68        500.000                 NaN            NaN            NaN  0.737676        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1115.27        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1113.87        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1112.46        500.000                 NaN            NaN            NaN  0.737675        10.9686                 NaN            NaN   7.50630       0.565377        40.7462        39.4759     
  1111.06        500.000                 NaN            NaN            NaN  0.737695        10.9685       0.989775E-004            NaN   7.50630       0.565379        40.7462        39.4759     
  1109.65        500.000                 NaN            NaN            NaN  0.737684        10.9685       0.385368E-004            NaN   7.50630       0.565378        40.7462        39.4759     
  1108.24        500.000                 NaN            NaN            NaN  0.737692        10.9685       0.684368E-004            NaN   7.50630       0.565378        40.7462        39.4759     
  1106.84        500.000                 NaN            NaN            NaN   2.40350        8.47850                 NaN            NaN   7.31988       0.697542        41.1751        39.9255     
  1105.43        500.000                 NaN            NaN            NaN   2.47742        8.36698                 NaN            NaN   7.31143       0.703777        41.1948        39.9456     
  1104.03        500.000                 NaN            NaN            NaN   2.54064        8.27168                 NaN            NaN   7.30433       0.709077        41.2114        39.9629     
  1102.62        500.000                 NaN            NaN            NaN   2.58480        8.20571                 NaN            NaN   7.29979       0.712580        41.2220        39.9751     
  1101.22        500.000                 NaN            NaN            NaN   2.62578        8.14454                 NaN            NaN   7.29564       0.715814        41.2318        39.9864     
  1099.81        500.000                 NaN            NaN            NaN   2.66392        8.08768                 NaN            NaN   7.29183       0.718804        41.2408        39.9970     
  1098.40        500.000                 NaN            NaN            NaN   2.69927        8.03504                 NaN            NaN   7.28838       0.721553        41.2489        40.0068     
  1097.00        500.000                 NaN            NaN            NaN   2.73268        7.98534                 NaN            NaN   7.28515       0.724136        41.2565        40.0162     
  1095.59        500.000                 NaN            NaN            NaN   2.76423        7.93847                 NaN            NaN   7.28216       0.726561        41.2636        40.0250     
  1094.19        500.000                 NaN            NaN            NaN   2.79389        7.89445                 NaN            NaN   7.27940       0.728820        41.2701        40.0333     
  1092.78        500.000                 NaN            NaN            NaN   2.77520        7.91935                 NaN            NaN   7.28200       0.728687        41.2672        40.0276     
  1091.37        500.000                 NaN            NaN            NaN   2.85248        7.80774                 NaN            NaN   7.27473       0.733213        41.2821        40.0498     
  1089.97        500.000                 NaN            NaN            NaN   2.87489        7.77454                 NaN            NaN   7.27209       0.734913        41.2874        40.0561     
  1088.56        500.000                 NaN            NaN            NaN   2.89957        7.73810                 NaN            NaN   7.26994       0.736745        41.2925        40.0631     
  1087.16        500.000                 NaN            NaN            NaN   2.92320        7.70323                 NaN            NaN   7.26791       0.738485        41.2973        40.0698     
  1085.75        500.000                 NaN            NaN            NaN   2.94583        7.66991                 NaN            NaN   7.26602       0.740137        41.3018        40.0763     
  1084.35        500.000                 NaN            NaN            NaN   2.96772        7.63770                 NaN            NaN   7.26421       0.741727        41.3061        40.0825     
  1082.94        500.000                 NaN            NaN            NaN   2.98888        7.60659                 NaN            NaN   7.26249       0.743256        41.3102        40.0886     
  1081.53        500.000                 NaN            NaN            NaN   3.00914        7.57687                 NaN            NaN   7.26089       0.744703        41.3140        40.0944     
  1080.13        500.000                 NaN            NaN            NaN   3.02883        7.54801                 NaN            NaN   7.25935       0.746102        41.3176        40.1001     
  1078.72        500.000                 NaN            NaN            NaN   3.22193        7.20401                 NaN            NaN   7.21002       0.777389        41.4436        40.1431     
  1077.32        500.000                 NaN            NaN            NaN   3.24193        7.16768                 NaN            NaN   7.20452       0.780828        41.4576        40.1474     
  1075.91        500.000                 NaN            NaN            NaN   3.24226        7.16708                 NaN            NaN   7.20442       0.780887        41.4579        40.1475     
  1074.51        500.000                 NaN            NaN            NaN   3.22632        7.19904                 NaN            NaN   7.21069       0.777321        41.4418        40.1448     
  1073.10        500.000                 NaN            NaN            NaN   3.28391        7.10879                 NaN            NaN   7.20330       0.782913        41.4610        40.1601     
  1071.69        500.000                 NaN            NaN            NaN   3.28391        7.10879                 NaN            NaN   7.20330       0.782913        41.4610        40.1601     
  1070.29        500.000                 NaN            NaN            NaN   3.28391        7.10879                 NaN            NaN   7.20330       0.782913        41.4610        40.1601     
  1068.88        500.000                 NaN            NaN            NaN   3.32316        7.05419                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1067.48        500.000                 NaN            NaN            NaN   3.32316        7.05419                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1066.07        500.000                 NaN            NaN            NaN   3.32316        7.05418                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1064.67        500.000                 NaN            NaN            NaN   3.32316        7.05418                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1063.26        500.000                 NaN            NaN            NaN   3.32316        7.05418                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1061.85        500.000                 NaN            NaN            NaN   3.32316        7.05419                 NaN            NaN   7.20244       0.784747        41.4633        40.1722     
  1060.45        500.000                 NaN            NaN            NaN   3.43023        6.90663                 NaN            NaN   7.20100       0.789446        41.4672        40.2055     
  1059.04        500.000                 NaN            NaN            NaN   3.41762        6.92988                 NaN            NaN   7.20467       0.787302        41.4576        40.2029     
  1057.64        500.000                 NaN            NaN            NaN   3.42963        6.90776                 NaN            NaN   7.20119       0.789338        41.4667        40.2054     
  1056.23        500.000                 NaN            NaN            NaN   3.43026        6.90657                 NaN            NaN   7.20099       0.789451        41.4672        40.2056     
  1054.82        500.000                 NaN            NaN            NaN   3.43026        6.90657                 NaN            NaN   7.20099       0.789451        41.4672        40.2056     
  1053.42        500.000                 NaN            NaN            NaN   3.43026        6.90656                 NaN            NaN   7.20099       0.789452        41.4672        40.2056     
  1052.01        500.000                 NaN            NaN            NaN   3.43026        6.90657                 NaN            NaN   7.20099       0.789451        41.4672        40.2056     
  1050.61        500.000                 NaN            NaN            NaN   3.46297        6.86190                 NaN            NaN   7.20089       0.790802        41.4675        40.2159     
  1049.20        500.000                 NaN            NaN            NaN   3.46191        6.86400                 NaN            NaN   7.20126       0.790578        41.4665        40.2157     
  1047.80        500.000                 NaN            NaN            NaN   3.46275        6.86237                 NaN            NaN   7.20098       0.790750        41.4673        40.2159     
  1046.39        500.000                 NaN            NaN            NaN   3.49424        6.81951                 NaN            NaN   7.20091       0.792029        41.4674        40.2260     
  1044.98        500.000                 NaN            NaN            NaN   3.48520        6.83771                 NaN            NaN   7.20434       0.790093        41.4582        40.2244     
  1043.58        500.000                 NaN            NaN            NaN   3.49424        6.81951                 NaN            NaN   7.20091       0.792028        41.4673        40.2260     
  1042.17        500.000                 NaN            NaN            NaN   3.49423        6.81953                 NaN            NaN   7.20092       0.792025        41.4673        40.2260     
  1040.77        500.000                 NaN            NaN            NaN   3.52419        6.77913                 NaN            NaN   7.20117       0.793150        41.4667        40.2357     
  1039.36        500.000                 NaN            NaN            NaN   3.52425        6.77902                 NaN            NaN   7.20115       0.793161        41.4667        40.2357     
  1037.96        500.000                 NaN            NaN            NaN   3.52425        6.77902                 NaN            NaN   7.20115       0.793161        41.4667        40.2357     
  1036.55        500.000                 NaN            NaN            NaN   3.55299        6.74052                 NaN            NaN   7.20154       0.794180        41.4657        40.2451     
  1035.14        500.000                 NaN            NaN            NaN   3.55299        6.74052                 NaN            NaN   7.20154       0.794180        41.4657        40.2451     
  1033.74        500.000                 NaN            NaN            NaN   3.55299        6.74053                 NaN            NaN   7.20154       0.794179        41.4657        40.2451     
  1032.33        500.000                 NaN            NaN            NaN   3.55297        6.74060                 NaN            NaN   7.20156       0.794170        41.4656        40.2451     
  1030.93        500.000                 NaN            NaN            NaN   3.58096        6.70323                 NaN            NaN   7.20204       0.795141        41.4643        40.2543     
  1029.52        500.000                 NaN            NaN            NaN   3.58097        6.70322                 NaN            NaN   7.20204       0.795142        41.4643        40.2543     
  1028.12        500.000                 NaN            NaN            NaN   3.58098        6.70321                 NaN            NaN   7.20204       0.795142        41.4643        40.2543     
  1026.71        500.000                 NaN            NaN            NaN   3.58098        6.70321                 NaN            NaN   7.20204       0.795142        41.4643        40.2543     
  1025.30        500.000                 NaN            NaN            NaN   3.58100        6.70314                 NaN            NaN   7.20202       0.795152        41.4643        40.2543     
  1023.90        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1022.49        500.000                 NaN            NaN            NaN   3.63322        6.63429                 NaN            NaN   7.20348       0.796785        41.4603        40.2719     
  1021.09        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1019.68        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1018.27        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1016.87        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1015.46        500.000                 NaN            NaN            NaN   3.63323        6.63427                 NaN            NaN   7.20348       0.796787        41.4603        40.2719     
  1014.06        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1012.65        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1011.25        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1009.84        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1008.43        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1007.03        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1005.62        500.000                 NaN            NaN            NaN   3.68138        6.57212                 NaN            NaN   7.20570       0.797989        41.4542        40.2886     
  1004.22        500.000                 NaN            NaN            NaN   3.72722        6.51361                 NaN            NaN   7.20830       0.799018        41.4471        40.3047     
  1002.81        500.000                 NaN            NaN            NaN   3.72721        6.51362                 NaN            NaN   7.20830       0.799017        41.4471        40.3047     
  1001.41        500.000                 NaN            NaN            NaN   3.72722        6.51360                 NaN            NaN   7.20830       0.799018        41.4471        40.3047     
  1000.00        500.000                 NaN            NaN            NaN   3.72721        6.51361                 NaN            NaN   7.20830       0.799017        41.4471        40.3047     
