|6.6.6
Archiving\03_Data\fracLP/QFM/WD94/WD94_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1842.11        500.000        99.4206                 NaN  0.565205       0.142142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4169                 NaN  0.568778       0.143638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4262                 NaN  0.559753       0.140492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4180                 NaN  0.567683       0.142829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4279                 NaN  0.558111       0.139903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4252                 NaN  0.560726       0.140570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4248                 NaN  0.561070       0.140853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4260                 NaN  0.559998       0.140210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4279                 NaN  0.558122       0.139382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4269                 NaN  0.559154       0.139452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4266                 NaN  0.559502       0.139438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4284                 NaN  0.557713       0.138638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4252                 NaN  0.560859       0.139274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4302                 NaN  0.556045       0.137453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4284                 NaN  0.557801       0.137728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4269                 NaN  0.559269       0.137811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4286                 NaN  0.557745       0.136764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4268                 NaN  0.559517       0.137011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4261                 NaN  0.560221       0.136763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4233                 NaN  0.563024       0.136793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4258                 NaN  0.560611       0.135722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4239                 NaN  0.562492       0.135808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4215                 NaN  0.564940       0.135853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4230                 NaN  0.563535       0.134903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4188                 NaN  0.567678       0.135477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4201                 NaN  0.566449       0.134546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4159                 NaN  0.570603       0.135008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4166                 NaN  0.569988       0.134122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4133                 NaN  0.573302       0.134267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4115                 NaN  0.575103       0.134032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4053                 NaN  0.581228       0.134868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4129                 NaN  0.573874       0.132194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4058                 NaN  0.580909       0.133249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4029                 NaN  0.583770       0.133029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3986                 NaN  0.588095       0.133455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4004                 NaN  0.586324       0.132281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3870                 NaN  0.599538       0.134681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4031                 NaN  0.583911       0.129830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3905                 NaN  0.596292       0.131971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3868                 NaN  0.600019       0.132274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3851                 NaN  0.601702       0.131582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3811                 NaN  0.605752       0.131465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3761                 NaN  0.610720       0.131833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3745                 NaN  0.612355       0.131182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3698                 NaN  0.617052       0.131245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3700                 NaN  0.616972       0.130578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3653                 NaN  0.621616       0.130742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3622                 NaN  0.624714       0.130407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3564                 NaN  0.630498       0.130791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1664                 NaN  0.816981       0.166063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.5321                 NaN  0.458405       0.945570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.5132                 NaN  0.476757       0.999401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.1775                 NaN  0.806567       0.159710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3389                 NaN  0.648091       0.129781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3343                 NaN  0.652782       0.129616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3288                 NaN  0.658204       0.130013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3276                 NaN  0.659467       0.129340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3200                 NaN  0.667026       0.129972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3222                 NaN  0.664922       0.128717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3157                 NaN  0.671411       0.129072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3085                 NaN  0.678532       0.129646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3100                 NaN  0.677128       0.128324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3034                 NaN  0.683718       0.128804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2936                 NaN  0.693377       0.130112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3034                 NaN  0.683881       0.127221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2919                 NaN  0.695248       0.128542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2880                 NaN  0.699150       0.128524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2858                 NaN  0.701348       0.128023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2792                 NaN  0.707957       0.128423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2793                 NaN  0.707929       0.127777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2763                 NaN  0.710946       0.127714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2703                 NaN  0.716929       0.128005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2706                 NaN  0.716662       0.127272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2660                 NaN  0.721227       0.127499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2648                 NaN  0.722472       0.127138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2580                 NaN  0.729231       0.128063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2546                 NaN  0.732624       0.127541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2644                 NaN  0.723065       0.125503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2538                 NaN  0.733484       0.126882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2549                 NaN  0.732515       0.126065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2511                 NaN  0.736230       0.126247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2495                 NaN  0.737833       0.126189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2533                 NaN  0.734223       0.125040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2414                 NaN  0.745953       0.126655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2555                 NaN  0.732154       0.123837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2480                 NaN  0.739476       0.124964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2306                 NaN  0.756605       0.127518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2601                 NaN  0.727658       0.122262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2500                 NaN  0.737593       0.123701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2477                 NaN  0.739911       0.123875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2420                 NaN  0.745510       0.124664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2486                 NaN  0.739109       0.123213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2574                 NaN  0.730487       0.121617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2507                 NaN  0.737075       0.122672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2526                 NaN  0.735205       0.122252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2550                 NaN  0.732811       0.121758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2564                 NaN  0.731450       0.121532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2582                 NaN  0.729664       0.121131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2598                 NaN  0.728107       0.120970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2640                 NaN  0.723970       0.120103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2661                 NaN  0.721951       0.119881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2658                 NaN  0.722246       0.120024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9024                 NaN  0.438458       0.154416E-002            NaN  0.657646                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4782                 NaN  0.124530                 NaN            NaN   1.39730                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5078                 NaN  0.121837                 NaN            NaN   1.37034                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5287                 NaN  0.117246                 NaN            NaN   1.35408                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5563                 NaN  0.115516                 NaN            NaN   1.32821                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5801                 NaN  0.112240                 NaN            NaN   1.30761                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5990                 NaN  0.109553                 NaN            NaN   1.29142                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5987                 NaN  0.117569                 NaN            NaN   1.28371                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6805                 NaN  0.100024                 NaN            NaN   1.21951                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6633                 NaN  0.980657E-001            NaN            NaN   1.23859                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5788                 NaN  0.119956                 NaN            NaN   1.30128                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8190                 NaN  0.709332E-001            NaN            NaN   1.11011                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7267                 NaN  0.910520E-001            NaN            NaN   1.18226                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7440                 NaN  0.853950E-001            NaN            NaN   1.17061                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7147                 NaN  0.352549                 NaN            NaN  0.932793                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8403                 NaN            NaN            NaN            NaN   1.15968                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7921                 NaN            NaN            NaN            NaN   1.20786                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8097                 NaN  0.136831E-001            NaN            NaN   1.17665                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8296                 NaN  0.164109E-001            NaN            NaN   1.15397                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8312                 NaN  0.680147E-001            NaN            NaN   1.10077                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8801                 NaN  0.689515E-001            NaN            NaN   1.05099                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8758                 NaN  0.627899E-001            NaN            NaN   1.06146                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8883                 NaN  0.746103E-001            NaN            NaN   1.03712                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9155                 NaN  0.600510E-001            NaN            NaN   1.02448                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9206                 NaN  0.513924E-001            NaN            NaN   1.02797                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9317                 NaN  0.576025E-001            NaN            NaN   1.01067                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9458                 NaN  0.458727E-001            NaN            NaN   1.00834                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9580                 NaN  0.428726E-001            NaN            NaN  0.999165                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9397                 NaN  0.493135E-001            NaN            NaN   1.01099                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0692                 NaN  0.461512E-001            NaN            NaN  0.884626                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9390                 NaN  0.341023E-001            NaN            NaN   1.02693                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0111                 NaN  0.323683E-001            NaN            NaN  0.956581                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0184                 NaN  0.336313E-001            NaN            NaN  0.947970                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0266                 NaN  0.267162E-001            NaN            NaN  0.946699                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0360                 NaN  0.237927E-001            NaN            NaN  0.940194                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0508                 NaN  0.236500E-001            NaN            NaN  0.925538                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0572                 NaN  0.191438E-001            NaN            NaN  0.923674                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0620                 NaN  0.112685E-001            NaN            NaN  0.926756                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0805                 NaN  0.166547E-001            NaN            NaN  0.902827                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0869                 NaN  0.140357E-001            NaN            NaN  0.899019                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.5362                 NaN  0.136815                 NaN            NaN   1.32698                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.6502                 NaN            NaN            NaN            NaN  0.349791                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1176                 NaN            NaN            NaN            NaN  0.882375                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1225                 NaN            NaN            NaN            NaN  0.877540                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1276                 NaN            NaN            NaN            NaN  0.872408                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1360                 NaN            NaN            NaN            NaN  0.864003                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1493                 NaN            NaN            NaN            NaN  0.850724                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1589                 NaN  0.474528E-001            NaN            NaN  0.793610                 NaN            NaN            NaN            NaN            NaN            NaN
