|6.6.6
Archiving\03_Data\Deq/QFM_m3.75/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7522       0.386937E-001  0.209116                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.8481       0.361226E-001   1.11575                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        97.9680       0.335694E-001   1.99846                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.0878       0.310162E-001   2.88116                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.2742       0.284848E-001   3.69734                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.4605       0.259534E-001   4.51352                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.6469       0.234220E-001   5.32968                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        93.8333       0.208907E-001   6.14584                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.0196       0.183593E-001   6.96200                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.2060       0.158280E-001   7.77814                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        91.3924       0.132967E-001   8.59428                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        90.5788       0.107655E-001   9.41041                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        89.8287       0.829156E-002   10.1630                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        89.0785       0.581765E-002   10.9156                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        88.3341       0.326974E-002   11.6537       0.892042E-002            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        87.6003       0.811561E-003   12.3939       0.496924E-002            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        86.8861                 NaN   13.0905       0.233235E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        86.2008                 NaN   13.7579       0.413295E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        85.5147                 NaN   14.4261       0.591543E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        84.8286                 NaN   15.0944       0.769791E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        84.1761                 NaN   15.7301       0.938206E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        83.5236                 NaN   16.3657       0.110662                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        82.8711                 NaN   17.0014       0.127504                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        82.2185                 NaN   17.6371       0.144345                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        81.5660                 NaN   18.2728       0.161187                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        80.9135                 NaN   18.9085       0.178029                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        80.2609                 NaN   19.5442       0.194871                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        79.6084                 NaN   20.1799       0.211713                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        79.0001                 NaN   20.7727       0.227203                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        78.3918                 NaN   21.3655       0.242693                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        77.7835                 NaN   21.9584       0.258183                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        77.1751                 NaN   22.5512       0.273673                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        76.5668                 NaN   23.1440       0.289163                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        75.9585                 NaN   23.7368       0.304653                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        75.3502                 NaN   24.3297       0.320144                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        74.7419                 NaN   24.9225       0.335634                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        74.1697                 NaN   25.4803       0.349975                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        73.5976                 NaN   26.0381       0.364316                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        73.0254                 NaN   26.5959       0.378657                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        72.4533                 NaN   27.1537       0.392998                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        71.8811                 NaN   27.7115       0.407339                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        71.3090                 NaN   28.2693       0.421680                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        70.7368                 NaN   28.8271       0.436022                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        70.1647                 NaN   29.3850       0.450363                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        69.6239                 NaN   29.9125       0.463611                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        69.0831                 NaN   30.4400       0.476859                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        68.5423                 NaN   30.9676       0.490108                 NaN            NaN            NaN            NaN            NaN
