|6.6.6
Archiving\03_Data\Deq/QFM_m3.75/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9859       0.141196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9859       0.141245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9859       0.141249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7907       0.139159E-001  0.195407                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.9442       0.129983E-001   1.04281                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.1201       0.120860E-001   1.86779                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.2951       0.111727E-001   2.69376                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.5349       0.102659E-001   3.45486                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.7738       0.935817E-002   4.21681                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        95.0120       0.844956E-002   4.97960                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        94.2492       0.754005E-002   5.74323                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.4857       0.662965E-002   6.50769                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.7213       0.571836E-002   7.27299                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        91.9561       0.480618E-002   8.03911                 NaN            NaN            NaN            NaN            NaN            NaN
