|6.6.6
Archiving\03_Data\DeqLP/QFM_m2/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9859       0.140557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9859       0.140561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9859       0.140565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9859       0.140570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9859       0.140574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9859       0.140578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9859       0.140583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9859       0.140587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9859       0.140591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9859       0.140596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9859       0.140600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9859       0.140604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9859       0.140609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9859       0.140613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9859       0.140618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9859       0.140623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.9859       0.140627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.9859       0.140632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.9859       0.140636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.9859       0.140641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.9859       0.140646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.9859       0.140650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.9859       0.140655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.9741       0.139719E-001  0.119102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2124       0.787844E-002  0.779737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.4058       0.135821E-002   1.59281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.0562                 NaN   1.94384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.7411                 NaN   2.25892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.4258                 NaN   2.57419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        96.9796                 NaN   3.02038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.5331                 NaN   3.46691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.0862                 NaN   3.91380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.6390                 NaN   4.36103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.1028                 NaN   4.89718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.5498                 NaN   5.45011       0.133241E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.9663                 NaN   6.02375       0.998938E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.3822                 NaN   6.59796       0.198558E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        92.7795                 NaN   7.18801       0.324907E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        92.1762                 NaN   7.77865       0.451392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        91.5723                 NaN   8.36987       0.578010E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        90.9678                 NaN   8.96169       0.704762E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.3685                 NaN   9.54914       0.823499E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        89.7686                 NaN   10.1372       0.942359E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        89.1681                 NaN   10.7258       0.106134                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        88.5670                 NaN   11.3149       0.118045                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.9653                 NaN   11.9047       0.129968                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        87.3631                 NaN   12.4950       0.141903                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.7603                 NaN   13.0859       0.153851                 NaN            NaN            NaN            NaN            NaN            NaN
