|6.6.6
Archiving\03_Data\fracLP/QFM_m4/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1531.33        500.000        99.4465                 NaN            NaN  0.104964E-001  0.542985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4511                 NaN            NaN  0.104402E-001  0.538477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4550                 NaN            NaN  0.103696E-001  0.534613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4581                 NaN            NaN  0.103114E-001  0.531607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.3817                 NaN            NaN  0.120732E-001  0.606231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.5494                 NaN            NaN  0.829300E-002  0.442344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4717                 NaN            NaN  0.100715E-001  0.518261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.4756                 NaN            NaN  0.999706E-002  0.514356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4783                 NaN            NaN  0.995412E-002  0.511700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4846                 NaN            NaN  0.982238E-002  0.505603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.4888                 NaN            NaN  0.974244E-002  0.501436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.4921                 NaN            NaN  0.967892E-002  0.498186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.3780                 NaN            NaN  0.402697E-002  0.370198       0.247791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0317                 NaN            NaN            NaN  0.768135E-002  0.960596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0401                 NaN            NaN            NaN  0.594522E-002  0.953944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0482                 NaN            NaN            NaN  0.452246E-002  0.947275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0579                 NaN            NaN            NaN  0.628217E-002  0.935796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.8538                 NaN            NaN            NaN            NaN  0.197402       0.948837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7714                 NaN            NaN            NaN            NaN            NaN   1.22858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7648                 NaN            NaN            NaN            NaN  0.827631E-002   1.22689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7531                 NaN            NaN            NaN            NaN            NaN   1.24691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7275                 NaN            NaN  0.445480E-002            NaN            NaN   1.26804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.6965                 NaN            NaN  0.109692E-001            NaN            NaN   1.29248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.6629                 NaN            NaN  0.107249E-001            NaN            NaN   1.32634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.6068                 NaN            NaN  0.104333E-001            NaN            NaN   1.38280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.0661                 NaN            NaN  0.678047E-002            NaN            NaN   1.33228       0.594860                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.0541                 NaN            NaN  0.612368E-002            NaN            NaN  0.520301        1.41946                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.0872                 NaN            NaN  0.577862E-002            NaN            NaN  0.512627        1.39444                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.1173                 NaN            NaN  0.543005E-002            NaN            NaN  0.506209        1.37107                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.1504                 NaN            NaN  0.510937E-002            NaN            NaN   1.34625       0.498246                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.1798                 NaN            NaN  0.479425E-002            NaN            NaN   1.32226       0.493117                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.2086                 NaN            NaN  0.449278E-002            NaN            NaN  0.486962        1.29998                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.2368                 NaN            NaN  0.419271E-002            NaN            NaN  0.481034        1.27798                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.2611                 NaN            NaN  0.393544E-002            NaN            NaN  0.474598        1.26034                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.2904                 NaN            NaN  0.364335E-002            NaN            NaN  0.469903        1.23601                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.3141                 NaN            NaN  0.338935E-002            NaN            NaN   1.21813       0.464425                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3358                 NaN            NaN  0.311947E-002            NaN            NaN   1.20305       0.458079                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.3606                 NaN            NaN  0.289841E-002            NaN            NaN   1.18183       0.454711                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.3832                 NaN            NaN  0.262967E-002            NaN            NaN   1.16570       0.448432                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6267                 NaN            NaN  0.206635E-002            NaN            NaN  0.378670       0.992570                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.2041                 NaN            NaN  0.251715E-002            NaN            NaN  0.502009        1.29136                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4457                 NaN            NaN  0.197092E-002            NaN            NaN  0.433616        1.11875                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4643                 NaN            NaN  0.177867E-002            NaN            NaN  0.429343        1.10463                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4858                 NaN            NaN  0.154737E-002            NaN            NaN   1.08676       0.425864                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.5041                 NaN            NaN  0.136833E-002            NaN            NaN   1.07377       0.420767                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.5213                 NaN            NaN  0.119819E-002            NaN            NaN   1.06010       0.417443                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.5385                 NaN            NaN  0.980141E-003            NaN            NaN   1.04779       0.412761                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.5538                 NaN            NaN  0.785092E-003            NaN            NaN  0.408620        1.03680                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.5695                 NaN            NaN  0.618268E-003            NaN            NaN   1.02555       0.404350                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.5862                 NaN            NaN  0.454299E-003            NaN            NaN   1.01292       0.400476                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        97.3248                 NaN            NaN            NaN            NaN            NaN  0.977170        1.13363                 NaN  0.564426                 NaN            NaN            NaN            NaN
  1403.51        500.000        96.3781                 NaN            NaN            NaN            NaN            NaN   1.41472        1.21018                 NaN  0.996965                 NaN            NaN            NaN            NaN
  1401.00        500.000        96.4761                 NaN            NaN            NaN            NaN            NaN   1.18074        1.37469                 NaN  0.968498                 NaN            NaN            NaN            NaN
  1398.50        500.000        96.5635                 NaN            NaN            NaN            NaN            NaN   1.34170        1.15212                 NaN  0.942711                 NaN            NaN            NaN            NaN
  1395.99        500.000        96.6474                 NaN            NaN            NaN            NaN            NaN   1.30752        1.12707                 NaN  0.917996                 NaN            NaN            NaN            NaN
  1393.48        500.000        96.7276                 NaN            NaN            NaN            NaN            NaN   1.27582        1.10250                 NaN  0.894127                 NaN            NaN            NaN            NaN
  1390.98        500.000        96.7985                 NaN            NaN            NaN            NaN            NaN   1.24716        1.08131                 NaN  0.873071                 NaN            NaN            NaN            NaN
  1388.47        500.000        96.8759                 NaN            NaN            NaN            NaN            NaN   1.21819        1.05549                 NaN  0.850445                 NaN            NaN            NaN            NaN
  1385.96        500.000        96.9384                 NaN            NaN            NaN            NaN            NaN   1.03606        1.19420                 NaN  0.831322                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.0052                 NaN            NaN            NaN            NaN            NaN   1.01529        1.16812                 NaN  0.811370                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.0663                 NaN            NaN            NaN            NaN            NaN  0.996195        1.14431                 NaN  0.793226                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.1178                 NaN            NaN            NaN            NaN            NaN  0.980438        1.12456                 NaN  0.777169                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.1813                 NaN            NaN            NaN            NaN            NaN   1.10275       0.958138                 NaN  0.757759                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.2295                 NaN            NaN            NaN            NaN            NaN  0.942563        1.08518                 NaN  0.742803                 NaN            NaN            NaN            NaN
  1370.93        500.000        97.2757                 NaN            NaN            NaN            NaN            NaN   1.06723       0.928976                 NaN  0.728079                 NaN            NaN            NaN            NaN
  1368.42        500.000        97.3246                 NaN            NaN            NaN            NaN            NaN  0.911263        1.05110                 NaN  0.712998                 NaN            NaN            NaN            NaN
  1365.91        500.000        97.3689                 NaN            NaN            NaN            NaN            NaN   1.03670       0.895340                 NaN  0.699098                 NaN            NaN            NaN            NaN
  1363.41        500.000        97.4124                 NaN            NaN            NaN  0.439998                 NaN   1.33702       0.658245E-001            NaN  0.744720                 NaN            NaN            NaN            NaN
  1360.90        500.000        97.4389                 NaN            NaN            NaN  0.496466                 NaN   1.32130                 NaN            NaN  0.743309                 NaN            NaN            NaN            NaN
  1358.40        500.000        97.4894                 NaN            NaN            NaN  0.484236                 NaN   1.29995                 NaN            NaN  0.726437                 NaN            NaN            NaN            NaN
  1355.89        500.000        97.5340                 NaN            NaN            NaN  0.479293                 NaN   1.27470                 NaN            NaN  0.712046                 NaN            NaN            NaN            NaN
  1353.38        500.000        97.5809                 NaN            NaN            NaN  0.479898                 NaN   1.24171                 NaN            NaN  0.697511                 NaN            NaN            NaN            NaN
  1350.88        500.000        97.6308                 NaN            NaN            NaN  0.448475                 NaN   1.24217                 NaN            NaN  0.678562                 NaN            NaN            NaN            NaN
  1348.37        500.000        97.6682                 NaN            NaN            NaN  0.459230                 NaN   1.20474                 NaN            NaN  0.667803                 NaN            NaN            NaN            NaN
  1345.86        500.000        97.7101                 NaN            NaN            NaN  0.435562                 NaN   1.20221                 NaN            NaN  0.652144                 NaN            NaN            NaN            NaN
  1343.36        500.000        97.7503                 NaN            NaN            NaN  0.444571                 NaN   1.16387                 NaN            NaN  0.641289                 NaN            NaN            NaN            NaN
  1340.85        500.000        97.7911                 NaN            NaN            NaN  0.429313                 NaN   1.15403                 NaN            NaN  0.625509                 NaN            NaN            NaN            NaN
  1338.35        500.000        97.8264                 NaN            NaN            NaN  0.429045                 NaN   1.12997                 NaN            NaN  0.614547                 NaN            NaN            NaN            NaN
  1335.84        500.000        97.8622                 NaN            NaN            NaN  0.417287                 NaN   1.11865                 NaN            NaN  0.601884                 NaN            NaN            NaN            NaN
  1333.33        500.000        97.8987                 NaN            NaN            NaN  0.408974                 NaN   1.10279                 NaN            NaN  0.589539                 NaN            NaN            NaN            NaN
  1330.83        500.000        97.9334                 NaN            NaN            NaN  0.400242                 NaN   1.08860                 NaN            NaN  0.577719                 NaN            NaN            NaN            NaN
  1328.32        500.000        97.9652                 NaN            NaN            NaN  0.391088                 NaN   1.07733                 NaN            NaN  0.566381                 NaN            NaN            NaN            NaN
  1325.81        500.000        97.8666                 NaN            NaN            NaN  0.373029                 NaN   1.12254                 NaN            NaN  0.583776       0.540700E-001            NaN            NaN            NaN
  1323.31        500.000        97.7155                 NaN            NaN            NaN  0.354594                 NaN   1.18341                 NaN            NaN  0.612904       0.133609                 NaN            NaN            NaN
  1320.80        500.000        97.7630                 NaN            NaN            NaN  0.354699                 NaN   1.15335                 NaN            NaN  0.599361       0.129606                 NaN            NaN            NaN
  1318.30        500.000        97.8093                 NaN            NaN            NaN  0.360063                 NaN   1.11777                 NaN            NaN  0.587724       0.125184                 NaN            NaN            NaN
  1315.79        500.000        97.8712                 NaN            NaN            NaN  0.333773                 NaN   1.10566                 NaN            NaN  0.567867       0.121502                 NaN            NaN            NaN
  1313.28        500.000        97.9118                 NaN            NaN            NaN  0.338436                 NaN   1.07524                 NaN            NaN  0.557233       0.117310                 NaN            NaN            NaN
  1310.78        500.000        97.9597                 NaN            NaN            NaN  0.332187                 NaN   1.05110                 NaN            NaN  0.543641       0.113409                 NaN            NaN            NaN
  1308.27        500.000        98.0048                 NaN            NaN            NaN  0.327485                 NaN   1.02737                 NaN            NaN  0.530612       0.109718                 NaN            NaN            NaN
  1305.76        500.000        98.0498                 NaN            NaN            NaN  0.317728                 NaN   1.00914                 NaN            NaN  0.517441       0.105936                 NaN            NaN            NaN
  1303.26        500.000        98.0959                 NaN            NaN            NaN  0.310647                 NaN  0.986759                 NaN            NaN  0.504374       0.102330                 NaN            NaN            NaN
  1300.75        500.000        98.1390                 NaN            NaN            NaN  0.302715                 NaN  0.967569                 NaN            NaN  0.491839       0.988414E-001            NaN            NaN            NaN
  1298.25        500.000        98.1798                 NaN            NaN            NaN  0.295177                 NaN  0.949777                 NaN            NaN  0.479784       0.954348E-001            NaN            NaN            NaN
  1295.74        500.000        98.2210                 NaN            NaN            NaN  0.287789                 NaN  0.931241                 NaN            NaN  0.467864       0.921492E-001            NaN            NaN            NaN
  1293.23        500.000        98.2601                 NaN            NaN            NaN  0.280242                 NaN  0.914399                 NaN            NaN  0.456332       0.889651E-001            NaN            NaN            NaN
  1290.73        500.000        98.2999                 NaN            NaN            NaN  0.270953                 NaN  0.898739                 NaN            NaN  0.444636       0.857421E-001            NaN            NaN            NaN
  1288.22        500.000        98.3395                 NaN            NaN            NaN  0.263812                 NaN  0.880564                 NaN            NaN  0.433357       0.827243E-001            NaN            NaN            NaN
  1285.71        500.000        98.3773                 NaN            NaN            NaN  0.255968                 NaN  0.864535                 NaN            NaN  0.422373       0.797734E-001            NaN            NaN            NaN
  1283.21        500.000        98.4128                 NaN            NaN            NaN  0.250210                 NaN  0.847998                 NaN            NaN  0.412072       0.769578E-001            NaN            NaN            NaN
  1280.70        500.000        98.4488                 NaN            NaN            NaN  0.239715                 NaN  0.836071                 NaN            NaN  0.401372       0.740810E-001            NaN            NaN            NaN
  1278.20        500.000        98.4850                 NaN            NaN            NaN  0.231767                 NaN  0.821057                 NaN            NaN  0.390897       0.712626E-001            NaN            NaN            NaN
  1275.69        500.000        98.5209                 NaN            NaN            NaN  0.223196                 NaN  0.806443                 NaN            NaN  0.380860       0.686328E-001            NaN            NaN            NaN
  1273.18        500.000        98.5538                 NaN            NaN            NaN  0.215811                 NaN  0.793137                 NaN            NaN  0.371246       0.660329E-001            NaN            NaN            NaN
  1270.68        500.000        98.5875                 NaN            NaN            NaN  0.207858                 NaN  0.779414                 NaN            NaN  0.361699       0.635078E-001            NaN            NaN            NaN
  1268.17        500.000        98.6214                 NaN            NaN            NaN  0.197704                 NaN  0.767703                 NaN            NaN  0.352206       0.610105E-001            NaN            NaN            NaN
  1265.66        500.000        98.6520                 NaN            NaN            NaN  0.192557                 NaN  0.753411                 NaN            NaN  0.343359       0.586440E-001            NaN            NaN            NaN
  1263.16        500.000        92.2194                 NaN            NaN            NaN  0.376079                 NaN   2.21666                 NaN            NaN   1.01395       0.235843        3.93810                 NaN            NaN
  1260.65        500.000        91.5391                 NaN            NaN            NaN  0.361565                 NaN   2.37505                 NaN            NaN   1.06924       0.248568        4.40648                 NaN            NaN
  1258.15        500.000        92.2527                 NaN            NaN            NaN  0.314841                 NaN   2.20907                 NaN            NaN  0.980090       0.223526        4.01982                 NaN            NaN
  1255.64        500.000        92.8707                 NaN            NaN            NaN  0.277209                 NaN   2.05671                 NaN            NaN  0.902345       0.202123        3.69089                 NaN            NaN
  1253.13        500.000        93.4060                 NaN            NaN            NaN  0.268536                 NaN   1.88159                 NaN            NaN  0.832188       0.186908        3.42474                 NaN            NaN
  1250.63        500.000        93.9241                 NaN            NaN            NaN  0.214937                 NaN   1.80617                 NaN            NaN  0.766726       0.164199        3.12390                 NaN            NaN
  1248.12        500.000        94.2336                 NaN            NaN            NaN  0.193613                 NaN   1.73201                 NaN            NaN  0.725834       0.152473        2.96251                 NaN            NaN
  1245.61        500.000        94.6122                 NaN            NaN            NaN  0.157042                 NaN   1.64696                 NaN            NaN  0.676495       0.138840        2.76847                 NaN            NaN
  1243.11        500.000        94.9506                 NaN            NaN            NaN  0.132831                 NaN   1.56892                 NaN            NaN  0.631309       0.126271        2.59003                 NaN            NaN
  1240.60        500.000        95.2391                 NaN            NaN            NaN  0.110261                 NaN   1.49961                 NaN            NaN  0.593036       0.115627        2.44238                 NaN            NaN
  1238.10        500.000        95.5005                 NaN            NaN            NaN  0.854975E-001            NaN   1.44423                 NaN            NaN  0.557716       0.105533        2.30652                 NaN            NaN
  1235.59        500.000        95.7458                 NaN            NaN            NaN  0.578335E-001            NaN   1.39563                 NaN            NaN  0.524727       0.959656E-001   2.18002                 NaN            NaN
  1233.08        500.000        95.9630                 NaN            NaN            NaN  0.244132E-001            NaN   1.36176                 NaN            NaN  0.495596       0.871494E-001   2.06811                 NaN            NaN
  1230.58        500.000        96.1460                 NaN            NaN            NaN  0.157804E-001            NaN   1.31328                 NaN            NaN  0.469403       0.803590E-001   1.97522                 NaN            NaN
  1228.07        500.000        96.3672                 NaN            NaN            NaN  0.324171E-003            NaN   1.26469                 NaN            NaN  0.444031       0.701682E-001   1.85357                 NaN            NaN
  1225.56        500.000        96.5446                 NaN            NaN            NaN  0.309936E-004            NaN   1.19803                 NaN            NaN  0.418104       0.658777E-001   1.77334                 NaN            NaN
  1223.06        500.000        96.7154                 NaN            NaN            NaN            NaN            NaN   1.13927                 NaN            NaN  0.395879       0.600333E-001   1.68941                 NaN            NaN
  1220.55        500.000        96.8903                 NaN            NaN            NaN            NaN            NaN   1.07576                 NaN            NaN  0.372599       0.550608E-001   1.60626                 NaN            NaN
  1218.05        500.000        59.4207                 NaN            NaN            NaN            NaN            NaN   6.89776                 NaN            NaN   3.45878       0.299247        15.0288        14.8947                 NaN
  1215.54        500.000        47.4290                 NaN            NaN            NaN            NaN            NaN   8.68185                 NaN            NaN   4.42145       0.351877        19.1380        19.9778                 NaN
  1213.03        500.000        60.9132                 NaN            NaN            NaN            NaN            NaN   6.45521                 NaN            NaN   3.29437       0.250848        14.2288        14.8577                 NaN
  1210.53        500.000        66.6619                 NaN            NaN            NaN            NaN            NaN  0.628260        4.73318                 NaN   2.77235       0.223179        12.1901        12.7911                 NaN
  1208.02        500.000        77.3716                 NaN            NaN            NaN            NaN            NaN   2.34415        1.44238                 NaN   1.92181       0.130231        8.26618        8.52366                 NaN
  1205.51        500.000        77.2932                 NaN            NaN            NaN            NaN            NaN   3.62108                 NaN            NaN   1.87872       0.145699        8.35747        8.70383                 NaN
  1203.01        500.000        80.8366                 NaN            NaN            NaN            NaN            NaN  0.861617        2.22505                 NaN   1.60933       0.108767        7.06066        7.29799                 NaN
  1200.50        500.000        50.6736                 NaN            NaN            NaN   1.17429                 NaN   4.10161                 NaN            NaN   3.94841       0.374788        19.0128        20.7145                 NaN
  1197.99        500.000        95.2429                 NaN            NaN            NaN            NaN            NaN   3.68436                 NaN            NaN  0.381771                 NaN  0.690995                 NaN            NaN
  1195.49        500.000        97.6408                 NaN            NaN            NaN            NaN            NaN  0.545639                 NaN            NaN  0.207222                 NaN   1.33551       0.270789                 NaN
  1192.98        500.000        96.9075                 NaN            NaN            NaN            NaN            NaN  0.747092                 NaN            NaN  0.229768       0.139737E-001   1.29407       0.807560                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.20313        4.28010       0.612305E-005   7.19015       0.652913        40.9674        39.7063                 NaN
  1187.97        500.000                 NaN            NaN            NaN            NaN   2.25782                 NaN   8.05391                 NaN            NaN   6.95246       0.826005        41.6233        40.2865                 NaN
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.3269       0.203136                 NaN   7.23720       0.634475        40.8869        39.7114                 NaN
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5332                 NaN            NaN   7.24064       0.633245        40.8811        39.7118                 NaN
  1180.45        500.000                 NaN            NaN            NaN            NaN  0.751808E-001            NaN   11.4266       0.712421E-004            NaN   7.23710       0.636632        40.8919        39.7325                 NaN
  1177.94        500.000                 NaN            NaN            NaN            NaN  0.136101                 NaN   11.3401       0.237902E-005            NaN   7.23430       0.639453        40.9008        39.7492                 NaN
  1175.44        500.000                 NaN            NaN            NaN            NaN  0.199363                 NaN   11.2500       0.224675E-005            NaN   7.23115       0.642475        40.9104        39.7665                 NaN
  1172.93        500.000                 NaN            NaN            NaN            NaN  0.261164                 NaN   11.1620       0.344564E-004            NaN   7.22796       0.645449        40.9199        39.7835                 NaN
  1170.43        500.000                 NaN            NaN            NaN            NaN  0.317409                 NaN   11.0822       0.344071E-004            NaN   7.22526       0.648054        40.9280        39.7990                 NaN
  1167.92        500.000                 NaN            NaN            NaN            NaN  0.293639                 NaN   11.1041       0.176598E-004            NaN   7.22136       0.651405        40.9389        39.7906                 NaN
  1165.41        500.000                 NaN            NaN            NaN            NaN  0.352956                 NaN   11.0197       0.175629E-004            NaN   7.21814       0.654265        40.9480        39.8069                 NaN
  1162.91        500.000                 NaN            NaN            NaN            NaN  0.412360                 NaN   10.9351       0.162883E-004            NaN   7.21476       0.657183        40.9574        39.8232                 NaN
  1160.40        500.000                 NaN            NaN            NaN            NaN  0.472111                 NaN   10.8499       0.114126E-005            NaN   7.21157       0.660138        40.9667        39.8396                 NaN
  1157.89        500.000                 NaN            NaN            NaN            NaN  0.526721                 NaN   10.7723       0.138353E-004            NaN   7.20813       0.662807        40.9754        39.8547                 NaN
  1155.39        500.000                 NaN            NaN            NaN            NaN  0.583136                 NaN   10.6919       0.127850E-004            NaN   7.20471       0.665619        40.9844        39.8702                 NaN
  1152.88        500.000                 NaN            NaN            NaN            NaN  0.639666                 NaN   10.6112       0.115037E-004            NaN   7.20121       0.668483        40.9936        39.8858                 NaN
  1150.38        500.000                 NaN            NaN            NaN            NaN  0.696325                 NaN   10.5303       0.113784E-004            NaN   7.19749       0.671431        41.0031        39.9014                 NaN
  1147.87        500.000                 NaN            NaN            NaN            NaN  0.748583                 NaN   10.4559       0.141818E-004            NaN   7.19425       0.674050        41.0114        39.9158                 NaN
  1145.36        500.000                 NaN            NaN            NaN            NaN   2.96458                 NaN   6.94113       0.350102E-002            NaN   6.86363       0.882245        41.8844        40.4605                 NaN
  1142.86        500.000                 NaN            NaN            NaN            NaN  0.858799                 NaN   10.2981       0.226592E-005            NaN   7.18665       0.679906        41.0304        39.9461                 NaN
  1140.35        500.000                 NaN            NaN            NaN            NaN  0.897021                 NaN   10.2448       0.114802E-004            NaN   7.18495       0.681467        41.0349        39.9569                 NaN
  1137.84        500.000                 NaN            NaN            NaN            NaN  0.945725                 NaN   10.1754       0.108152E-004            NaN   7.18176       0.683957        41.0428        39.9704                 NaN
  1135.34        500.000                 NaN            NaN            NaN            NaN  0.992876                 NaN   10.1083       0.106021E-004            NaN   7.17867       0.686355        41.0503        39.9834                 NaN
  1132.83        500.000                 NaN            NaN            NaN            NaN   1.04002                 NaN   10.0412       0.747271E-005            NaN   7.17550       0.688793        41.0580        39.9965                 NaN
  1130.33        500.000                 NaN            NaN            NaN            NaN   1.08674                 NaN   9.97454       0.714330E-005            NaN   7.17233       0.691230        41.0657        40.0094                 NaN
  1127.82        500.000                 NaN            NaN            NaN            NaN   1.13101                 NaN   9.91158       0.684109E-005            NaN   7.16932       0.693504        41.0728        40.0218                 NaN
  1125.31        500.000                 NaN            NaN            NaN            NaN   1.17588                 NaN   9.84748       0.855448E-004            NaN   7.16616       0.695875        41.0803        40.0342                 NaN
  1122.81        500.000                 NaN            NaN            NaN            NaN   1.14718                 NaN   9.89638                 NaN            NaN   7.17348       0.691680        41.0636        40.0277                 NaN
  1120.30        500.000                 NaN            NaN            NaN            NaN   1.24779                 NaN   9.74679       0.342099E-005            NaN   7.16226       0.699091        41.0896        40.0545                 NaN
  1117.79        500.000                 NaN            NaN            NaN            NaN   1.30005                 NaN   9.67112                 NaN            NaN   7.15777       0.702251        41.1000        40.0688                 NaN
  1115.29        500.000                 NaN            NaN            NaN            NaN   1.33751                 NaN   9.61820                 NaN            NaN   7.15539       0.704087        41.1055        40.0794                 NaN
  1112.78        500.000                 NaN            NaN            NaN            NaN   1.37212                 NaN   9.56960                 NaN            NaN   7.15338       0.705689        41.1101        40.0891                 NaN
  1110.28        500.000                 NaN            NaN            NaN            NaN   1.41291                 NaN   9.51130       0.244525E-004            NaN   7.15038       0.707911        41.1170        40.1005                 NaN
  1107.77        500.000                 NaN            NaN            NaN            NaN   1.44862                 NaN   9.46094                 NaN            NaN   7.14806       0.709669        41.1222        40.1105                 NaN
  1105.26        500.000                 NaN            NaN            NaN            NaN  0.721463E-004            NaN   1.89106        9.78874                 NaN   7.35955       0.578833        40.6442        39.7376                 NaN
  1102.76        500.000                 NaN            NaN            NaN            NaN   1.51916                 NaN   9.36118                 NaN            NaN   7.14340       0.713216        41.1326        40.1304                 NaN
  1100.25        500.000                 NaN            NaN            NaN            NaN   1.56444                 NaN   9.29055       0.342871E-003            NaN   7.13525       0.719951        41.1465        40.1429                 NaN
  1097.74        500.000                 NaN            NaN            NaN            NaN   1.59690                 NaN   9.24466       0.199742E-003            NaN   7.13282       0.721686        41.1516        40.1521                 NaN
  1095.24        500.000                 NaN            NaN            NaN            NaN   1.60740                 NaN   9.23192                 NaN            NaN   7.13279       0.721340        41.1513        40.1552                 NaN
  1092.73        500.000                 NaN            NaN            NaN            NaN   1.65932                 NaN   9.15601       0.172670E-003            NaN   7.12882       0.724399        41.1618        40.1694                 NaN
  1090.23        500.000                 NaN            NaN            NaN            NaN   1.73831                 NaN   9.05655       0.132778E-003            NaN   7.13281       0.722785        41.1560        40.1935                 NaN
  1087.72        500.000                 NaN            NaN            NaN            NaN   1.71422                 NaN   9.08561       0.165463E-005            NaN   7.13240       0.722861        41.1594        40.1855                 NaN
  1085.21        500.000                 NaN            NaN            NaN            NaN   1.80020                 NaN   8.97352       0.695619E-004            NaN   7.13204       0.723221        41.1601        40.2108                 NaN
  1082.71        500.000                 NaN            NaN            NaN            NaN   3.10546                 NaN   6.77187                 NaN            NaN   6.87881       0.880548        41.8534        40.5099                 NaN
  1080.20        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.421529E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20095     
  1077.69        500.000                 NaN            NaN            NaN            NaN   3.11423                 NaN   6.75651                 NaN            NaN   6.87405       0.882480        41.8610        40.5117                 NaN
