|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1878.21        500.000        99.3217       0.678273                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.3217       0.678349                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.3216       0.678425                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.3215       0.678500                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.3214       0.678576                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.3213       0.678651                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.3213       0.678727                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.3212       0.678803                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.3211       0.678879                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.3210       0.678954                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.3210       0.679030                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.3209       0.679106                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.3208       0.679182                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.3207       0.679258                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.3207       0.679334                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.3206       0.679410                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.3205       0.679486                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.3204       0.679562                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.3204       0.679638                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.3203       0.679714                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.3202       0.679790                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.3201       0.679866                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.3100       0.679957       0.100191E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2960       0.680052       0.239580E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2820       0.680148       0.379010E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2679       0.680244       0.518481E-001            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2539       0.680341       0.657992E-001            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2405       0.680435       0.790379E-001            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2272       0.680530       0.922804E-001            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2138       0.680625       0.105527                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2005       0.680719       0.118777                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.1872       0.680814       0.132031                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1738       0.680909       0.145288                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1604       0.681004       0.158550                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1471       0.681099       0.171815                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1345       0.681192       0.184349                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.1218       0.681286       0.196886                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.1092       0.681379       0.209427                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0966       0.681473       0.221972                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        98.7138       0.681711       0.234119       0.370355                 NaN            NaN            NaN            NaN
  1750.00        500.000        97.9568       0.682094       0.246032        1.11512                 NaN            NaN            NaN            NaN
  1746.79        500.000        97.1955       0.682477       0.257767        1.86425                 NaN            NaN            NaN            NaN
  1743.59        500.000        96.4334       0.682858       0.269515        2.61419                 NaN            NaN            NaN            NaN
  1740.38        500.000        95.6621       0.683242       0.280710        3.37393                 NaN            NaN            NaN            NaN
  1737.18        500.000        94.8900       0.683623       0.291918        4.13449                 NaN            NaN            NaN            NaN
  1733.97        500.000        94.1170       0.684003       0.303137        4.89586                 NaN            NaN            NaN            NaN
  1730.77        500.000        93.3432       0.684380       0.314367        5.65802                 NaN            NaN            NaN            NaN
  1727.56        500.000        92.5687       0.684756       0.325609        6.42098                 NaN            NaN            NaN            NaN
  1724.36        500.000        91.7933       0.685129       0.336862        7.18473                 NaN            NaN            NaN            NaN
  1721.15        500.000        91.0171       0.685501       0.348126        7.94926                 NaN            NaN            NaN            NaN
  1717.95        500.000        90.2402       0.685870       0.359401        8.71457                 NaN            NaN            NaN            NaN
  1714.74        500.000        89.4606       0.686239       0.369800        9.48338                 NaN            NaN            NaN            NaN
  1711.54        500.000        88.6802       0.686605       0.380209        10.2529                 NaN            NaN            NaN            NaN
  1708.33        500.000        87.8991       0.686970       0.390628        11.0233                 NaN            NaN            NaN            NaN
  1705.13        500.000        87.1173       0.687332       0.401056        11.7944                 NaN            NaN            NaN            NaN
  1701.92        500.000        86.3346       0.687691       0.411493        12.5662                 NaN            NaN            NaN            NaN
  1698.72        500.000        85.5513       0.688049       0.421941        13.3387                 NaN            NaN            NaN            NaN
  1695.51        500.000        84.7672       0.688404       0.432397        14.1120                 NaN            NaN            NaN            NaN
  1692.31        500.000        83.9824       0.688756       0.442862        14.8860                 NaN            NaN            NaN            NaN
  1689.10        500.000        83.2182       0.689099       0.452441        15.6402                 NaN            NaN            NaN            NaN
  1685.90        500.000        82.4534       0.689439       0.462027        16.3951                 NaN            NaN            NaN            NaN
  1682.69        500.000        81.6880       0.689777       0.471621        17.1507                 NaN            NaN            NaN            NaN
  1679.49        500.000        80.9218       0.690113       0.481223        17.9068                 NaN            NaN            NaN            NaN
  1676.28        500.000        80.1551       0.690445       0.490832        18.6637                 NaN            NaN            NaN            NaN
  1673.08        500.000        79.3877       0.690776       0.500448        19.4211                 NaN            NaN            NaN            NaN
  1669.87        500.000        78.6197       0.691103       0.510072        20.1792                 NaN            NaN            NaN            NaN
  1666.67        500.000        77.8510       0.691428       0.519702        20.9378                 NaN            NaN            NaN            NaN
  1663.46        500.000        77.1302       0.691733       0.528494        21.6496                 NaN            NaN            NaN            NaN
  1660.26        500.000        76.4089       0.692035       0.537291        22.3618                 NaN            NaN            NaN            NaN
  1657.05        500.000        75.6870       0.692335       0.546094        23.0745                 NaN            NaN            NaN            NaN
  1653.85        500.000        74.9647       0.692632       0.554903        23.7878                 NaN            NaN            NaN            NaN
  1650.64        500.000        74.2419       0.692927       0.563716        24.5015                 NaN            NaN            NaN            NaN
  1647.44        500.000        73.5186       0.693219       0.572535        25.2157                 NaN            NaN            NaN            NaN
  1644.23        500.000        72.7948       0.693508       0.581359        25.9304                 NaN            NaN            NaN            NaN
  1641.03        500.000        72.0705       0.693794       0.590188        26.6455                 NaN            NaN            NaN            NaN
  1637.82        500.000        71.3975       0.694060       0.598413        27.3100                 NaN            NaN            NaN            NaN
  1634.62        500.000        70.7241       0.694323       0.606642        27.9750                 NaN            NaN            NaN            NaN
  1631.41        500.000        70.0503       0.694583       0.614875        28.6403                 NaN            NaN            NaN            NaN
  1628.21        500.000        69.3761       0.694840       0.623112        29.3059                 NaN            NaN            NaN            NaN
  1625.00        500.000        68.3506       0.695502       0.630412        29.7741       0.549384                 NaN            NaN            NaN
  1621.79        500.000        66.5351       0.697060       0.635040        29.8391        2.29370                 NaN            NaN            NaN
  1618.59        500.000        64.8220       0.698539       0.638844        29.8910        3.94956                 NaN            NaN            NaN
  1615.38        500.000        63.1018       0.700022       0.642663        29.9432        5.61239                 NaN            NaN            NaN
  1612.18        500.000        61.6576       0.701297       0.644000        29.9627        7.03442                 NaN            NaN            NaN
  1608.97        500.000        60.2083       0.702575       0.645342        29.9822        8.46157                 NaN            NaN            NaN
  1605.77        500.000        58.7539       0.703856       0.646687        30.0017        9.89386                 NaN            NaN            NaN
  1602.56        500.000        57.2943       0.705141       0.648036        30.0212        11.3313                 NaN            NaN            NaN
  1599.36        500.000        55.8294       0.706429       0.649389        30.0408        12.7739                 NaN            NaN            NaN
  1596.15        500.000        54.3594       0.707720       0.650745        30.0604        14.2218                 NaN            NaN            NaN
  1592.95        500.000        52.8841       0.709015       0.652106        30.0800        15.6748                 NaN            NaN            NaN
  1589.74        500.000        51.4035       0.710312       0.653469        30.0996        17.1332                 NaN            NaN            NaN
  1586.54        500.000        50.2142       0.711392       0.650980        30.0886        18.3348                 NaN            NaN            NaN
  1583.33        500.000        49.0214       0.712474       0.648481        30.0776        19.5401                 NaN            NaN            NaN
  1580.13        500.000        47.8251       0.713558       0.645974        30.0665        20.7489                 NaN            NaN            NaN
  1576.92        500.000        46.6252       0.714645       0.643459        30.0553        21.9613                 NaN            NaN            NaN
  1573.72        500.000        45.4218       0.715734       0.640935        30.0441        23.1774                 NaN            NaN            NaN
  1570.51        500.000        44.2149       0.716825       0.638402        30.0328        24.3971                 NaN            NaN            NaN
  1567.31        500.000        43.0044       0.717919       0.635861        30.0214        25.6204                 NaN            NaN            NaN
  1564.10        500.000        41.7903       0.719015       0.633311        30.0099        26.8474                 NaN            NaN            NaN
  1560.90        500.000        40.7050       0.720018       0.625706        29.9940        27.9552                 NaN            NaN            NaN
  1557.69        500.000        39.6168       0.721024       0.618079        29.9781        29.0660                 NaN            NaN            NaN
  1554.49        500.000        38.5257       0.722031       0.610430        29.9620        30.1799                 NaN            NaN            NaN
  1551.28        500.000        37.4316       0.723041       0.602759        29.9459        31.2967                 NaN            NaN            NaN
  1548.08        500.000        36.3346       0.724052       0.595066        29.9297        32.4166                 NaN            NaN            NaN
  1544.87        500.000        35.2347       0.725066       0.587351        29.9135        33.5395                 NaN            NaN            NaN
  1541.67        500.000        34.1318       0.726082       0.579613        29.8971        34.6654                 NaN            NaN            NaN
  1538.46        500.000        33.0259       0.727099       0.571853        29.8807        35.7945                 NaN            NaN            NaN
  1535.26        500.000        31.9547       0.728093       0.559139        29.8735        36.8846                 NaN            NaN            NaN
  1532.05        500.000        30.8807       0.729089       0.546390        29.8663        37.9776                 NaN            NaN            NaN
  1528.85        500.000        29.7677       0.730115       0.533008        29.8676        39.1016                 NaN            NaN            NaN
  1525.64        500.000        28.5062       0.731290       0.523619        29.8676        39.5310       0.840330                 NaN            NaN
  1522.44        500.000        26.9059       0.732828       0.505486        29.9313        40.2391        1.68535                 NaN            NaN
  1519.23        500.000        25.2991       0.734369       0.487275        29.9951        40.9500        2.53421                 NaN            NaN
  1516.03        500.000        23.6856       0.735913       0.468986        30.0590        41.6638        3.38668                 NaN            NaN
  1512.82        500.000        22.0656       0.737462       0.450620        30.1232        42.3804        4.24273                 NaN            NaN
  1509.62        500.000        20.7935       0.738695       0.433831        30.1702        42.8277        5.03612                 NaN            NaN
  1506.41        500.000        19.5173       0.739931       0.416985        30.2172        43.2764        5.83213                 NaN            NaN
  1503.21        500.000        18.3895       0.741031       0.401217        30.2566        43.6678        6.54383                 NaN            NaN
  1500.00        500.000        17.3367       0.742063       0.384850        30.2928        44.0350        7.19675       0.119003E-001            NaN
  1496.79        500.000        17.3357       0.742082       0.384863        30.2931        44.0355        7.19681       0.119004E-001            NaN
  1493.59        500.000        17.3348       0.742100       0.384876        30.2935        44.0359        7.19688       0.119006E-001            NaN
  1490.38        500.000        17.3339       0.742119       0.384888        30.2938        44.0364        7.19695       0.119007E-001            NaN
  1487.18        500.000        13.5722       0.745774       0.349712        30.3366        43.6004        2.33413        9.06116                 NaN
  1483.97        500.000        13.5715       0.745790       0.349723        30.3368        43.6008        2.33416        9.06122                 NaN
  1480.77        500.000        13.5707       0.745807       0.349733        30.3371        43.6012        2.33418        9.06128                 NaN
  1477.56        500.000        13.5700       0.745823       0.349744        30.3374        43.6015        2.33420        9.06135                 NaN
  1474.36        500.000        13.5693       0.745839       0.349755        30.3376        43.6019        2.33422        9.06141                 NaN
  1471.15        500.000        13.5685       0.745855       0.349766        30.3379        43.6023        2.33424        9.06147                 NaN
  1467.95        500.000        13.5678       0.745871       0.349776        30.3381        43.6026        2.33426        9.06154                 NaN
  1464.74        500.000        13.5670       0.745888       0.349787        30.3384        43.6030        2.33429        9.06160                 NaN
  1461.54        500.000        8.37695       0.751098       0.302773        30.2764        42.7751        11.8215        5.69625                 NaN
  1458.33        500.000        8.37653       0.751111       0.302781        30.2765        42.7753        11.8215        5.69629                 NaN
  1455.13        500.000        8.37610       0.751124       0.302790        30.2766        42.7755        11.8215        5.69632                 NaN
  1451.92        500.000        8.37568       0.751137       0.302798        30.2767        42.7757        11.8216        5.69636                 NaN
  1448.72        500.000        8.37526       0.751150       0.302807        30.2769        42.7759        11.8216        5.69639                 NaN
  1445.51        500.000        8.37483       0.751163       0.302815        30.2770        42.7761        11.8216        5.69643                 NaN
  1442.31        500.000        8.37441       0.751176       0.302824        30.2771        42.7763        11.8217        5.69646                 NaN
  1439.10        500.000        8.37399       0.751189       0.302832        30.2773        42.7765        11.8217        5.69650                 NaN
  1435.90        500.000        5.30274       0.754515       0.271707        30.1431        42.8054        13.7836        6.93889                 NaN
  1432.69        500.000        5.30251       0.754526       0.271714        30.1431        42.8055        13.7836        6.93892                 NaN
  1429.49        500.000        5.30228       0.754537       0.271721        30.1432        42.8057        13.7837        6.93895                 NaN
  1426.28        500.000        5.30205       0.754549       0.271728        30.1433        42.8058        13.7837        6.93898                 NaN
  1423.08        500.000        5.30182       0.754560       0.271736        30.1433        42.8059        13.7837        6.93901                 NaN
  1419.87        500.000        5.30159       0.754571       0.271743        30.1434        42.8060        13.7837        6.93904                 NaN
  1416.67        500.000        5.30136       0.754582       0.271750        30.1434        42.8061        13.7837        6.93907                 NaN
  1413.46        500.000        5.30112       0.754592       0.271757        30.1435        42.8062        13.7837        6.93910                 NaN
  1410.26        500.000        3.35383       0.756913       0.259661        29.9724        43.1377        15.2141        7.30540                 NaN
  1407.05        500.000        3.35371       0.756923       0.259668        29.9724        43.1378        15.2141        7.30542                 NaN
  1403.85        500.000        3.35359       0.756933       0.259675        29.9724        43.1378        15.2141        7.30545                 NaN
  1400.64        500.000        3.35346       0.756943       0.259681        29.9724        43.1379        15.2141        7.30547                 NaN
  1397.44        500.000        3.35334       0.756952       0.259688        29.9724        43.1380        15.2141        7.30550                 NaN
  1394.23        500.000        3.35322       0.756962       0.259695        29.9724        43.1380        15.2141        7.30553                 NaN
  1391.03        500.000        3.35310       0.756972       0.259702        29.9724        43.1381        15.2141        7.30556                 NaN
  1387.82        500.000        3.35298       0.756982       0.259708        29.9724        43.1382        15.2141        7.30558                 NaN
  1384.62        500.000        1.98525       0.758796       0.264331        29.7787        43.5334        7.35960        16.3200                 NaN
  1381.41        500.000        1.98519       0.758805       0.264338        29.7787        43.5334        7.35962        16.3200                 NaN
  1378.21        500.000        1.98514       0.758814       0.264344        29.7787        43.5335        7.35965        16.3199                 NaN
  1375.00        500.000        1.98508       0.758823       0.264351        29.7786        43.5335        7.35967        16.3199                 NaN
  1371.79        500.000        1.98502       0.758832       0.264358        29.7786        43.5335        7.35970        16.3199                 NaN
  1368.59        500.000        1.98496       0.758841       0.264365        29.7786        43.5336        7.35972        16.3199                 NaN
  1365.38        500.000        1.98490       0.758850       0.264372        29.7786        43.5336        7.35975        16.3199                 NaN
  1362.18        500.000        1.98484       0.758859       0.264378        29.7786        43.5337        7.35977        16.3199                 NaN
  1358.97        500.000       0.923055       0.760411       0.283908        29.5631        43.9323        7.31740        17.2199                 NaN
  1355.77        500.000       0.923033       0.760420       0.283916        29.5630        43.9323        7.31742        17.2198                 NaN
  1352.56        500.000       0.923012       0.760428       0.283923        29.5630        43.9324        7.31745        17.2198                 NaN
  1349.36        500.000       0.922990       0.760437       0.283930        29.5629        43.9324        7.31747        17.2198                 NaN
  1346.15        500.000       0.922969       0.760445       0.283938        29.5629        43.9325        7.31750        17.2198                 NaN
  1342.95        500.000       0.922947       0.760453       0.283945        29.5629        43.9325        7.31752        17.2198                 NaN
  1339.74        500.000       0.922925       0.760462       0.283952        29.5628        43.9325        7.31755        17.2198                 NaN
  1336.54        500.000       0.922903       0.760470       0.283959        29.5628        43.9326        7.31757        17.2198                 NaN
  1333.33        500.000       0.282145E-001  0.761896       0.315462        29.3281        44.3379        7.24297        17.9855                 NaN
  1330.13        500.000                 NaN  0.761959       0.319754        29.3192        44.3803        18.0218        7.19702                 NaN
  1326.92        500.000                 NaN  0.761978       0.324683        29.3170        44.4215        18.0338        7.14096                 NaN
  1323.72        500.000                 NaN  0.761986       0.324691        29.3170        44.4216        18.0338        7.14098                 NaN
  1320.51        500.000                 NaN  0.762011       0.335370        29.3097        44.4906        18.0639        7.03852                 NaN
  1317.31        500.000                 NaN  0.762018       0.335379        29.3096        44.4906        18.0638        7.03854                 NaN
  1314.10        500.000                 NaN  0.762026       0.335387        29.3096        44.4906        18.0638        7.03857                 NaN
  1310.90        500.000                 NaN  0.762034       0.335396        29.3095        44.4907        18.0638        7.03859                 NaN
  1307.69        500.000                 NaN  0.762076       0.356975        29.2946        44.6256        18.1220        6.83878                 NaN
  1304.49        500.000                 NaN  0.762084       0.356984        29.2945        44.6256        18.1220        6.83880                 NaN
  1301.28        500.000                 NaN  0.762091       0.356993        29.2945        44.6256        18.1220        6.83883                 NaN
  1298.08        500.000                 NaN  0.762099       0.357002        29.2944        44.6257        18.1220        6.83885                 NaN
  1294.87        500.000                 NaN  0.762107       0.357011        29.2943        44.6257        18.1219        6.83888                 NaN
  1291.67        500.000                 NaN  0.762114       0.357020        29.2943        44.6258        18.1219        6.83890                 NaN
  1288.46        500.000                 NaN  0.762122       0.357029        29.2942        44.6258        18.1219        6.83893                 NaN
  1285.26        500.000                 NaN  0.762129       0.357038        29.2941        44.6258        18.1219        6.83895                 NaN
  1282.05        500.000                 NaN  0.762210       0.404611        29.2627        44.8520        18.2207        6.49780                 NaN
  1278.85        500.000                 NaN  0.762218       0.404621        29.2626        44.8521        18.2206        6.49783                 NaN
  1275.64        500.000                 NaN  0.762225       0.404632        29.2625        44.8521        18.2206        6.49785                 NaN
  1272.44        500.000                 NaN  0.762233       0.404642        29.2625        44.8522        18.2206        6.49788                 NaN
  1269.23        500.000                 NaN  0.762240       0.404652        29.2624        44.8522        18.2206        6.49790                 NaN
  1266.03        500.000                 NaN  0.762247       0.404662        29.2623        44.8523        18.2205        6.49793                 NaN
  1262.82        500.000                 NaN  0.762255       0.404672        29.2623        44.8523        18.2205        6.49796                 NaN
  1259.62        500.000                 NaN  0.762262       0.404683        29.2622        44.8524        18.2205        6.49798                 NaN
  1256.41        500.000                 NaN  0.762341       0.455490        29.2260        45.0563        18.3154        6.18457                 NaN
  1253.21        500.000                 NaN  0.762348       0.455502        29.2259        45.0563        18.3154        6.18459                 NaN
  1250.00        500.000                 NaN  0.762355       0.455513        29.2258        45.0564        18.3153        6.18462                 NaN
  1246.79        500.000                 NaN  0.762362       0.455524        29.2258        45.0564        18.3153        6.18465                 NaN
  1243.59        500.000                 NaN  0.762370       0.455536        29.2257        45.0565        18.3153        6.18467                 NaN
  1240.38        500.000                 NaN  0.762377       0.455547        29.2256        45.0565        18.3153        6.18470                 NaN
  1237.18        500.000                 NaN  0.762384       0.455559        29.2255        45.0566        18.3152        6.18473                 NaN
  1233.97        500.000                 NaN  0.762391       0.455570        29.2255        45.0566        18.3152        6.18475                 NaN
  1230.77        500.000                 NaN  0.762470       0.510572        29.1853        45.2226        18.3967        5.92226                 NaN
  1227.56        500.000                 NaN  0.762477       0.510585        29.1853        45.2227        18.3967        5.92229                 NaN
  1224.36        500.000                 NaN  0.762484       0.510598        29.1852        45.2228        18.3967        5.92232                 NaN
  1221.15        500.000                 NaN  0.762490       0.510611        29.1851        45.2228        18.3966        5.92234                 NaN
  1217.95        500.000                 NaN  0.762534       0.539098        29.1640        45.3029        18.4347        5.79676                 NaN
  1214.74        500.000                 NaN  0.762541       0.539111        29.1639        45.3030        18.4347        5.79678                 NaN
  1211.54        500.000                 NaN  0.762565       0.553958        29.1526        45.3410        18.4525        5.73737                 NaN
  1208.33        500.000                 NaN  0.762581       0.561065        29.1471        45.3600        18.4614        5.70783                 NaN
  1205.13        500.000                 NaN  0.762585       0.567016        29.1537        45.3566        18.4563        5.68932       0.144803E-001
  1201.92        500.000                 NaN  0.762592       0.567030        29.1536        45.3566        18.4563        5.68934       0.144811E-001
  1198.72        500.000                 NaN  0.762598       0.567044        29.1536        45.3567        18.4562        5.68937       0.144820E-001
  1195.51        500.000                 NaN  0.762605       0.567058        29.1535        45.3568        18.4562        5.68940       0.144828E-001
  1192.31        500.000                 NaN  0.762612       0.567072        29.1534        45.3568        18.4562        5.68943       0.144837E-001
  1189.10        500.000                 NaN  0.762618       0.567086        29.1533        45.3569        18.4562        5.68946       0.144845E-001
  1185.90        500.000                 NaN  0.762625       0.567100        29.1532        45.3570        18.4561        5.68948       0.144854E-001
  1182.69        500.000                 NaN  0.762631       0.567114        29.1531        45.3570        18.4561        5.68951       0.144862E-001
  1179.49        500.000                 NaN  0.762500       0.617573        29.1787        45.3633        18.3845        5.53122       0.162207     
  1176.28        500.000                 NaN  0.762506       0.617588        29.1786        45.3634        18.3845        5.53125       0.162217     
  1173.08        500.000                 NaN  0.762512       0.617604        29.1785        45.3635        18.3844        5.53127       0.162226     
  1169.87        500.000                 NaN  0.762519       0.617619        29.1784        45.3635        18.3844        5.53130       0.162236     
  1166.67        500.000                 NaN  0.762525       0.617634        29.1783        45.3636        18.3844        5.53133       0.162245     
  1163.46        500.000                 NaN  0.762531       0.617649        29.1782        45.3637        18.3843        5.53136       0.162255     
  1160.26        500.000                 NaN  0.762538       0.617663        29.1781        45.3637        18.3843        5.53139       0.162264     
  1157.05        500.000                 NaN  0.762544       0.617678        29.1780        45.3638        18.3843        5.53142       0.162274     
  1153.85        500.000                 NaN  0.762423       0.668221        29.2047        45.3677        5.38236        18.3084       0.306189     
  1150.64        500.000                 NaN  0.762429       0.668237        29.2046        45.3678        5.38239        18.3083       0.306207     
  1147.44        500.000                 NaN  0.762435       0.668253        29.2045        45.3678        5.38242        18.3083       0.306225     
  1144.23        500.000                 NaN  0.762441       0.668269        29.2044        45.3679        5.38245        18.3082       0.306242     
  1141.03        500.000                 NaN  0.762447       0.668285        29.2043        45.3680        5.38248        18.3082       0.306260     
  1137.82        500.000                 NaN  0.762453       0.668301        29.2042        45.3680        5.38251        18.3082       0.306278     
  1134.62        500.000                 NaN  0.762459       0.668317        29.2042        45.3681        5.38254        18.3081       0.306296     
  1131.41        500.000                 NaN  0.762465       0.668333        29.2041        45.3682        5.38256        18.3081       0.306313     
  1128.21        500.000                 NaN  0.762357       0.720365        29.2240        45.3756        18.2400        5.23727       0.440350     
  1125.00        500.000                 NaN  0.762363       0.720382        29.2239        45.3757        18.2400        5.23730       0.440375     
  1121.79        500.000                 NaN  0.762369       0.720399        29.2238        45.3758        18.2399        5.23732       0.440401     
  1118.59        500.000                 NaN  0.762374       0.720416        29.2237        45.3758        18.2399        5.23735       0.440426     
  1115.38        500.000                 NaN  0.762380       0.720433        29.2236        45.3759        18.2398        5.23738       0.440452     
  1112.18        500.000                 NaN  0.762386       0.720450        29.2235        45.3760        18.2398        5.23741       0.440477     
  1108.97        500.000                 NaN  0.762392       0.720467        29.2234        45.3760        18.2398        5.23744       0.440502     
  1105.77        500.000                 NaN  0.762397       0.720483        29.2233        45.3761        18.2397        5.23747       0.440528     
  1102.56        500.000                 NaN  0.762301       0.774074        29.2357        45.3964        5.09023        18.1769       0.564417     
  1099.36        500.000                 NaN  0.762306       0.774092        29.2356        45.3965        5.09026        18.1768       0.564450     
  1096.15        500.000                 NaN  0.762312       0.774110        29.2355        45.3966        5.09028        18.1768       0.564482     
