|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1900.64        500.000        99.1681       0.831879                 NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.1681       0.831877                 NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.1681       0.831875                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.1681       0.831873                 NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.1681       0.831871                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.1681       0.831869                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.1681       0.831867                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.1681       0.831865                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.1681       0.831863                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1681       0.831861                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1681       0.831859                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1681       0.831857                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1681       0.831855                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1681       0.831853                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1681       0.831851                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1682       0.831848                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1682       0.831846                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1682       0.831844                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1682       0.831842                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1682       0.831839                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1682       0.831837                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1682       0.831835                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1682       0.831832                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1682       0.831830                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1682       0.831828                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1682       0.831825                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1682       0.831823                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1682       0.831820                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1682       0.831818                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1529       0.831815       0.153093E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1316       0.831812       0.366100E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1103       0.831809       0.579105E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0890       0.831805       0.792108E-001            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0677       0.831802       0.100511                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0475       0.831799       0.120746                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0272       0.831795       0.140982                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0070       0.831792       0.161217                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        98.9868       0.831789       0.181452                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        98.9665       0.831785       0.201686                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.9463       0.831782       0.221921                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.9261       0.831779       0.242156                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.9058       0.831775       0.262390                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.8867       0.831772       0.281516                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.8676       0.831768       0.300642                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.8485       0.831765       0.319768                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.8293       0.831761       0.338894                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        98.4012       0.831763       0.357411       0.409608                 NaN            NaN            NaN            NaN
  1750.00        500.000        97.5594       0.831772       0.375567        1.23330                 NaN            NaN            NaN            NaN
  1746.79        500.000        96.7124       0.831781       0.393437        2.06243                 NaN            NaN            NaN            NaN
  1743.59        500.000        95.8653       0.831791       0.411307        2.89158                 NaN            NaN            NaN            NaN
  1740.38        500.000        95.0047       0.831801       0.428352        3.73511                 NaN            NaN            NaN            NaN
  1737.18        500.000        94.1441       0.831811       0.445398        4.57867                 NaN            NaN            NaN            NaN
  1733.97        500.000        93.2835       0.831820       0.462443        5.42224                 NaN            NaN            NaN            NaN
  1730.77        500.000        92.4228       0.831830       0.479490        6.26583                 NaN            NaN            NaN            NaN
  1727.56        500.000        91.5622       0.831840       0.496536        7.10945                 NaN            NaN            NaN            NaN
  1724.36        500.000        90.7015       0.831850       0.513583        7.95308                 NaN            NaN            NaN            NaN
  1721.15        500.000        89.8408       0.831860       0.530631        8.79674                 NaN            NaN            NaN            NaN
  1717.95        500.000        88.9800       0.831870       0.547679        9.64041                 NaN            NaN            NaN            NaN
  1714.74        500.000        88.1113       0.831881       0.563427        10.4934                 NaN            NaN            NaN            NaN
  1711.54        500.000        87.2426       0.831892       0.579175        11.3464                 NaN            NaN            NaN            NaN
  1708.33        500.000        86.3738       0.831903       0.594923        12.1994                 NaN            NaN            NaN            NaN
  1705.13        500.000        85.5050       0.831914       0.610672        13.0524                 NaN            NaN            NaN            NaN
  1701.92        500.000        84.6362       0.831925       0.626421        13.9055                 NaN            NaN            NaN            NaN
  1698.72        500.000        83.7674       0.831936       0.642171        14.7585                 NaN            NaN            NaN            NaN
  1695.51        500.000        82.8985       0.831947       0.657921        15.6116                 NaN            NaN            NaN            NaN
  1692.31        500.000        82.0296       0.831958       0.673672        16.4648                 NaN            NaN            NaN            NaN
  1689.10        500.000        81.1799       0.831969       0.688072        17.3001                 NaN            NaN            NaN            NaN
  1685.90        500.000        80.3302       0.831981       0.702472        18.1354                 NaN            NaN            NaN            NaN
  1682.69        500.000        79.4804       0.831992       0.716873        18.9707                 NaN            NaN            NaN            NaN
  1679.49        500.000        78.6306       0.832004       0.731274        19.8061                 NaN            NaN            NaN            NaN
  1676.28        500.000        77.7808       0.832015       0.745676        20.6415                 NaN            NaN            NaN            NaN
  1673.08        500.000        76.9310       0.832027       0.760078        21.4769                 NaN            NaN            NaN            NaN
  1669.87        500.000        76.0811       0.832038       0.774480        22.3124                 NaN            NaN            NaN            NaN
  1666.67        500.000        75.2312       0.832050       0.788883        23.1478                 NaN            NaN            NaN            NaN
  1663.46        500.000        74.4320       0.832061       0.802017        23.9340                 NaN            NaN            NaN            NaN
  1660.26        500.000        73.6327       0.832073       0.815151        24.7201                 NaN            NaN            NaN            NaN
  1657.05        500.000        72.8334       0.832084       0.828286        25.5062                 NaN            NaN            NaN            NaN
  1653.85        500.000        72.0341       0.832095       0.841421        26.2924                 NaN            NaN            NaN            NaN
  1650.64        500.000        71.2347       0.832107       0.854556        27.0786                 NaN            NaN            NaN            NaN
  1647.44        500.000        70.4353       0.832118       0.867692        27.8648                 NaN            NaN            NaN            NaN
  1644.23        500.000        69.6360       0.832129       0.880828        28.6511                 NaN            NaN            NaN            NaN
  1641.03        500.000        68.8365       0.832141       0.893965        29.4373                 NaN            NaN            NaN            NaN
  1637.82        500.000        68.0930       0.832152       0.906188        30.1686                 NaN            NaN            NaN            NaN
  1634.62        500.000        67.3495       0.832162       0.918412        30.8999                 NaN            NaN            NaN            NaN
  1631.41        500.000        66.6059       0.832173       0.930636        31.6313                 NaN            NaN            NaN            NaN
  1628.21        500.000        65.8623       0.832184       0.942860        32.3626                 NaN            NaN            NaN            NaN
  1625.00        500.000        64.7699       0.832196       0.953042        32.8579       0.586995                 NaN            NaN            NaN
  1621.79        500.000        62.8944       0.832210       0.957923        32.8696        2.44582                 NaN            NaN            NaN
  1618.59        500.000        61.1318       0.832224       0.961708        32.8703        4.20389                 NaN            NaN            NaN
  1615.38        500.000        59.3692       0.832238       0.965494        32.8711        5.96202                 NaN            NaN            NaN
  1612.18        500.000        57.8947       0.832250       0.965773        32.8450        7.46228                 NaN            NaN            NaN
  1608.97        500.000        56.4202       0.832261       0.966052        32.8189        8.96259                 NaN            NaN            NaN
  1605.77        500.000        54.9456       0.832273       0.966331        32.7929        10.4629                 NaN            NaN            NaN
  1602.56        500.000        53.4710       0.832285       0.966611        32.7668        11.9633                 NaN            NaN            NaN
  1599.36        500.000        51.9963       0.832296       0.966890        32.7407        13.4638                 NaN            NaN            NaN
  1596.15        500.000        50.5216       0.832308       0.967169        32.7146        14.9642                 NaN            NaN            NaN
  1592.95        500.000        49.0469       0.832320       0.967448        32.6886        16.4648                 NaN            NaN            NaN
  1589.74        500.000        47.5721       0.832331       0.967728        32.6625        17.9653                 NaN            NaN            NaN
  1586.54        500.000        46.3920       0.832341       0.962538        32.6124        19.2007                 NaN            NaN            NaN
  1583.33        500.000        45.2118       0.832350       0.957348        32.5623        20.4362                 NaN            NaN            NaN
  1580.13        500.000        44.0316       0.832359       0.952159        32.5122        21.6716                 NaN            NaN            NaN
  1576.92        500.000        42.8514       0.832369       0.946969        32.4621        22.9071                 NaN            NaN            NaN
  1573.72        500.000        41.6712       0.832378       0.941779        32.4120        24.1427                 NaN            NaN            NaN
  1570.51        500.000        40.4909       0.832388       0.936589        32.3619        25.3782                 NaN            NaN            NaN
  1567.31        500.000        39.3106       0.832397       0.931399        32.3118        26.6138                 NaN            NaN            NaN
  1564.10        500.000        38.1303       0.832407       0.926208        32.2617        27.8494                 NaN            NaN            NaN
  1560.90        500.000        37.0793       0.832415       0.913686        32.2110        28.9636                 NaN            NaN            NaN
  1557.69        500.000        36.0283       0.832423       0.901163        32.1604        30.0778                 NaN            NaN            NaN
  1554.49        500.000        34.9772       0.832432       0.888640        32.1097        31.1920                 NaN            NaN            NaN
  1551.28        500.000        33.9262       0.832440       0.876117        32.0591        32.3062                 NaN            NaN            NaN
  1548.08        500.000        32.8751       0.832448       0.863594        32.0084        33.4205                 NaN            NaN            NaN
  1544.87        500.000        31.8240       0.832457       0.851070        31.9577        34.5348                 NaN            NaN            NaN
  1541.67        500.000        30.7728       0.832465       0.838546        31.9071        35.6491                 NaN            NaN            NaN
  1538.46        500.000        29.7217       0.832473       0.826022        31.8564        36.7634                 NaN            NaN            NaN
  1535.26        500.000        28.7073       0.832481       0.806382        31.8165        37.8373                 NaN            NaN            NaN
  1532.05        500.000        27.6930       0.832489       0.786742        31.7766        38.9112                 NaN            NaN            NaN
  1528.85        500.000        26.6441       0.832497       0.766109        31.7428        40.0145                 NaN            NaN            NaN
  1525.64        500.000        25.4588       0.832507       0.750970        31.7078        40.3957       0.854237                 NaN            NaN
  1522.44        500.000        23.9579       0.832518       0.722810        31.7273        41.0527        1.70676                 NaN            NaN
  1519.23        500.000        22.4569       0.832529       0.694648        31.7468        41.7098        2.55930                 NaN            NaN
  1516.03        500.000        20.9559       0.832540       0.666486        31.7663        42.3669        3.41186                 NaN            NaN
  1512.82        500.000        19.4548       0.832551       0.638323        31.7858        43.0240        4.26445                 NaN            NaN
  1509.62        500.000        18.2803       0.832559       0.612882        31.7967        43.4233        5.05431                 NaN            NaN
  1506.41        500.000        17.1057       0.832567       0.587440        31.8075        43.8226        5.84418                 NaN            NaN
  1503.21        500.000        16.0707       0.832574       0.563748        31.8148        44.1696        6.54859                 NaN            NaN
  1500.00        500.000        15.1075       0.832580       0.539396        31.8213        44.4944        7.19289       0.119517E-001            NaN
  1496.79        500.000        15.1075       0.832580       0.539396        31.8213        44.4944        7.19289       0.119517E-001            NaN
  1493.59        500.000        15.1075       0.832580       0.539396        31.8213        44.4944        7.19289       0.119517E-001            NaN
  1490.38        500.000        15.1075       0.832580       0.539396        31.8213        44.4944        7.19289       0.119517E-001            NaN
  1487.18        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1483.97        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1480.77        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1477.56        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1474.36        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1471.15        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1467.95        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1464.74        500.000        11.6895       0.832603       0.485174        31.7500        43.8927        2.33478        9.01524                 NaN
  1461.54        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1458.33        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1455.13        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1451.92        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1448.72        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1445.51        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1442.31        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1439.10        500.000        7.04615       0.832625       0.412833        31.5164        42.8434        11.6839        5.66474                 NaN
  1435.90        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1432.69        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1429.49        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1426.28        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1423.08        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1419.87        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1416.67        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1413.46        500.000        4.35974       0.832629       0.365517        31.2684        42.7366        13.5640        6.87307                 NaN
  1410.26        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1407.05        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1403.85        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1400.64        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1397.44        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1394.23        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1391.03        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1387.82        500.000        2.70017       0.832626       0.345582        31.0085        42.9755        14.9235        7.21421                 NaN
  1384.62        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1381.41        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1378.21        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1375.00        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1371.79        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1368.59        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1365.38        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1362.18        500.000        1.56853       0.832620       0.348573        30.7438        43.2920        7.24851        15.9660                 NaN
  1358.97        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1355.77        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1352.56        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1349.36        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1346.15        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1342.95        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1339.74        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1336.54        500.000       0.717155       0.832612       0.371350        30.4616        43.6205        7.18927        16.8076                 NaN
  1333.33        500.000       0.215995E-001  0.832604       0.409529        30.1639        43.9561        7.09878        17.5175                 NaN
  1330.13        500.000                 NaN  0.832604       0.414929        30.1558        43.9939        17.5498        7.05289                 NaN
  1326.92        500.000                 NaN  0.832605       0.421219        30.1561        44.0334        17.5592        6.99748                 NaN
  1323.72        500.000                 NaN  0.832605       0.421219        30.1561        44.0334        17.5592        6.99748                 NaN
  1320.51        500.000                 NaN  0.832607       0.434955        30.1480        44.1024        17.5857        6.89628                 NaN
  1317.31        500.000                 NaN  0.832607       0.434955        30.1480        44.1024        17.5857        6.89628                 NaN
  1314.10        500.000                 NaN  0.832607       0.434955        30.1480        44.1024        17.5857        6.89628                 NaN
  1310.90        500.000                 NaN  0.832607       0.434955        30.1480        44.1024        17.5857        6.89628                 NaN
  1307.69        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1304.49        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1301.28        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1298.08        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1294.87        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1291.67        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1288.46        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1285.26        500.000                 NaN  0.832609       0.462617        30.1312        44.2371        17.6364        6.70005                 NaN
  1282.05        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1278.85        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1275.64        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1272.44        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1269.23        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1266.03        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1262.82        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1259.62        500.000                 NaN  0.832616       0.523573        30.1014        44.4598        17.7193        6.36335                 NaN
  1256.41        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1253.21        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1250.00        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1246.79        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1243.59        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1240.38        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1237.18        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1233.97        500.000                 NaN  0.832622       0.588500        30.0643        44.6614        17.7990        6.05420                 NaN
  1230.77        500.000                 NaN  0.832629       0.658682        30.0245        44.8237        17.8654        5.79508                 NaN
  1227.56        500.000                 NaN  0.832629       0.658682        30.0245        44.8237        17.8654        5.79508                 NaN
  1224.36        500.000                 NaN  0.832629       0.658682        30.0245        44.8237        17.8654        5.79508                 NaN
  1221.15        500.000                 NaN  0.832629       0.658682        30.0245        44.8237        17.8654        5.79508                 NaN
  1217.95        500.000                 NaN  0.832632       0.694949        30.0040        44.9016        17.8958        5.67096                 NaN
  1214.74        500.000                 NaN  0.832632       0.694949        30.0040        44.9016        17.8958        5.67096                 NaN
  1211.54        500.000                 NaN  0.832634       0.713799        29.9928        44.9388        17.9098        5.61220                 NaN
  1208.33        500.000                 NaN  0.832634       0.722875        29.9870        44.9576        17.9168        5.58316                 NaN
  1205.13        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1201.92        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1198.72        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1195.51        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1192.31        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1189.10        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1185.90        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1182.69        500.000                 NaN  0.832636       0.730227        30.0075        44.9430        17.9108        5.56415       0.117274E-001
  1179.49        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1176.28        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1173.08        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1169.87        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1166.67        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1163.46        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1160.26        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1157.05        500.000                 NaN  0.832645       0.795811        30.0301        44.9680        17.8338        5.40833       0.131333     
  1153.85        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1150.64        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1147.44        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1144.23        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1141.03        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1137.82        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1134.62        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1131.41        500.000                 NaN  0.832654       0.861320        30.0653        44.9802        5.26093        17.7517       0.247837     
  1128.21        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1125.00        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1121.79        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1118.59        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1115.38        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1112.18        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1108.97        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1105.77        500.000                 NaN  0.832662       0.928647        30.0945        44.9928        17.6780        5.11708       0.356323     
  1102.56        500.000                 NaN  0.832669       0.997957        30.1141        45.0185        4.97114        17.6090       0.456570     
  1099.36        500.000                 NaN  0.832669       0.997957        30.1141        45.0185        4.97114        17.6090       0.456570     
  1096.15        500.000                 NaN  0.832669       0.997957        30.1141        45.0185        4.97114        17.6090       0.456570     
