|6.6.6
Archiving\03_Data\Deq/QFM_m1.25/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.861831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.861860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.861890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.861919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.861949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.861979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7815       0.455959E-002  0.213924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5173                 NaN  0.482749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.4805                 NaN  0.519539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.3704                 NaN  0.629640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2602                 NaN  0.739780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1500                 NaN  0.849958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0398                 NaN  0.960177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.9296                 NaN   1.07043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.8193                 NaN   1.18073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.7089                 NaN   1.29107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.5986                 NaN   1.40144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.0898                 NaN   1.91016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.5807                 NaN   2.41933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        97.0711                 NaN   2.92894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        96.5610                 NaN   3.43899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        96.0505                 NaN   3.94948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        95.5396                 NaN   4.46040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        95.0282                 NaN   4.97176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        94.5165                 NaN   5.48355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        93.8163                 NaN   6.18365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        93.1155                 NaN   6.88452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        92.4139                 NaN   7.58615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        91.7115                 NaN   8.28854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        90.9942                 NaN   9.00423       0.156089E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        90.2773                 NaN   9.70919       0.134616E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        89.5627                 NaN   10.4121       0.251811E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        88.8472                 NaN   11.1159       0.369144E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        88.1625                 NaN   11.7895       0.479356E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        87.4772                 NaN   12.4639       0.589694E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        86.7910                 NaN   13.1390       0.700158E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        86.1042                 NaN   13.8148       0.810747E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        85.4166                 NaN   14.4913       0.921461E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        84.7283                 NaN   15.1685       0.103230                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        84.0392                 NaN   15.8464       0.114326                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        83.3495                 NaN   16.5251       0.125434                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        82.7020                 NaN   17.1624       0.135592                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        82.0538                 NaN   17.8004       0.145760                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        81.4050                 NaN   18.4390       0.155939                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        80.7556                 NaN   19.0783       0.166129                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        80.1056                 NaN   19.7181       0.176329                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        79.4549                 NaN   20.3586       0.186540                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        78.8035                 NaN   20.9997       0.196762                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        78.1516                 NaN   21.6414       0.206994                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        77.5357                 NaN   22.2479       0.216383                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        76.9193                 NaN   22.8550       0.225780                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        76.3023                 NaN   23.4626       0.235187                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        75.6847                 NaN   24.0707       0.244604                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        75.0666                 NaN   24.6794       0.254029                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        74.4479                 NaN   25.2886       0.263463                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        73.8287                 NaN   25.8984       0.272907                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        73.2089                 NaN   26.5087       0.282359                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        72.6190                 NaN   27.0899       0.291014                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        72.0287                 NaN   27.6717       0.299676                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        71.4378                 NaN   28.2538       0.308346                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        70.8465                 NaN   28.8365       0.317024                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        70.2546                 NaN   29.4197       0.325710                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        69.6623                 NaN   30.0033       0.334403                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        69.0695                 NaN   30.5874       0.343104                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        68.4763                 NaN   31.1719       0.351812                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.9103                 NaN   31.7298       0.359887                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.3440                 NaN   32.2881       0.367968                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.7772                 NaN   32.8467       0.376055                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.2100                 NaN   33.4058       0.384149                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.6424                 NaN   33.9654       0.392249                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.0744                 NaN   34.5253       0.400356                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.5059                 NaN   35.0856       0.408469                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        63.9371                 NaN   35.6463       0.416589                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.3939                 NaN   36.1820       0.424087                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        62.8503                 NaN   36.7181       0.431590                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.3063                 NaN   37.2546       0.439098                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        61.7620                 NaN   37.7914       0.446612                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.2173                 NaN   38.3285       0.454132                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        60.6723                 NaN   38.8660       0.461656                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.1270                 NaN   39.4038       0.469186                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        59.5813                 NaN   39.9420       0.476721                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        59.0657                 NaN   40.4505       0.483755                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        58.5499                 NaN   40.9593       0.490793                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        58.0337                 NaN   41.4685       0.497835                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        57.5173                 NaN   41.9778       0.504882                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        57.0006                 NaN   42.4875       0.511934                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        56.4836                 NaN   42.9974       0.518989                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        55.9663                 NaN   43.5076       0.526049                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        55.4488                 NaN   44.0181       0.533113                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        54.9655                 NaN   44.4948       0.539709                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        54.4820                 NaN   44.9717       0.546309                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        53.9982                 NaN   45.4489       0.552912                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        53.5143                 NaN   45.9262       0.559519                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        53.0301                 NaN   46.4038       0.566129                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        52.5458                 NaN   46.8815       0.572742                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        52.0612                 NaN   47.3594       0.579358                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        51.5764                 NaN   47.8376       0.585978                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        51.1295                 NaN   48.2782       0.592236                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        50.6824                 NaN   48.7191       0.598496                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        50.2352                 NaN   49.1600       0.604760                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        49.7879                 NaN   49.6011       0.611025                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        49.3404                 NaN   50.0423       0.617294                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        48.8927                 NaN   50.4837       0.623564                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        48.4449                 NaN   50.9252       0.629837                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        47.9970                 NaN   51.3668       0.636113                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        47.5809                 NaN   51.7769       0.642165                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        47.1647                 NaN   52.1871       0.648220                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        46.7484                 NaN   52.5973       0.654276                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        46.3320                 NaN   53.0076       0.660335                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        45.9316                 NaN   53.4020       0.666367                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        45.5311                 NaN   53.7965       0.672400                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        45.0092                 NaN   54.1529       0.677037       0.160862                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        43.8877                 NaN   54.3560       0.674901        1.08138                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        42.9488                 NaN   54.5205       0.672415        1.85830                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        42.0080                 NaN   54.6852       0.669923        2.63679                 NaN            NaN            NaN            NaN            NaN
