|6.6.6
Archiving\03_Data\eqLP/QFM_m4/KHA22/KHA22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7753       0.211032       0.137061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7752       0.211046       0.137065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7752       0.211060       0.137068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7752       0.211074       0.137072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7752       0.211088       0.137075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7752       0.211102       0.137079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7752       0.211117       0.137083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7752       0.211131       0.137086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7751       0.211145       0.137090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7751       0.211159       0.137094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7751       0.211174       0.137098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7751       0.211188       0.137101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7751       0.211203       0.137105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7751       0.211217       0.137109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7751       0.211231       0.137113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7750       0.211246       0.137117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7750       0.211260       0.137121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7750       0.211275       0.137125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7750       0.211290       0.137129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7750       0.211304       0.137133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7750       0.211319       0.137137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7750       0.211333       0.137141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7749       0.211348       0.137145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7749       0.211363       0.137149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7749       0.211378       0.137153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7749       0.211392       0.137157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7749       0.211407       0.137162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7749       0.211422       0.137166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.4586       0.211479       0.134651E-001  0.316447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        98.7239       0.211593       0.128626E-001   1.05165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        97.9883       0.211707       0.122595E-001   1.78769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        97.2520       0.211820       0.116558E-001   2.52456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.5148       0.211933       0.110515E-001   3.26225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.8151       0.212041       0.104504E-001   3.96242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        95.1147       0.212148       0.984866E-002   4.66333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.4135       0.212256       0.924637E-002   5.36499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.7116       0.212363       0.864350E-002   6.06738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.6462                 NaN  0.719371E-002   7.79769       0.548869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.9791                 NaN  0.660999E-002   8.46517       0.549159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.3181                 NaN  0.599702E-002   9.12649       0.549446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.6564                 NaN  0.538351E-002   9.78846       0.549733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.0159                 NaN  0.477272E-002   10.4293       0.550011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        88.3748                 NaN  0.416141E-002   11.0707       0.550288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.7384                 NaN  0.356720E-002   11.7034       0.550566       0.402480E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.0967                 NaN  0.295351E-002   12.3329       0.550853       0.166499E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.4731                 NaN  0.233480E-002   12.9445       0.551133       0.289095E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.8490                 NaN  0.171555E-002   13.5567       0.551412       0.411817E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        85.2243                 NaN  0.109579E-002   14.1695       0.551691       0.534664E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.5990                 NaN  0.475501E-003   14.7828       0.551968       0.657637E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.9864                 NaN            NaN   15.3834       0.552242       0.778928E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        83.4017                 NaN            NaN   15.9562       0.552506       0.896364E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.8230                 NaN            NaN   16.5230       0.552767       0.101275                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.2437                 NaN            NaN   17.0903       0.553027       0.112924                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.6755                 NaN            NaN   17.6470       0.553283       0.124225                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.1069                 NaN            NaN   18.2041       0.553538       0.135537                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.5377                 NaN            NaN   18.7616       0.553792       0.146859                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.9681                 NaN            NaN   19.3197       0.554046       0.158191                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        79.4237                 NaN            NaN   19.8532       0.554290       0.168782                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.8790                 NaN            NaN   20.3871       0.554533       0.179382                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        78.3338                 NaN            NaN   20.9214       0.554775       0.189992                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.7882                 NaN            NaN   21.4562       0.555016       0.200610                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        77.2422                 NaN            NaN   21.9913       0.555256       0.211238                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        76.6957                 NaN            NaN   22.5269       0.555496       0.221874                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.1489                 NaN            NaN   23.0628       0.555735       0.232520                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        75.6017                 NaN            NaN   23.5992       0.555972       0.243174                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.0861                 NaN            NaN   24.1047       0.556198       0.253016                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        74.5702                 NaN            NaN   24.6105       0.556422       0.262865                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        74.0540                 NaN            NaN   25.1167       0.556646       0.272722                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        73.5373                 NaN            NaN   25.6232       0.556869       0.282587                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        73.0204                 NaN            NaN   26.1301       0.557090       0.292459                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        72.5031                 NaN            NaN   26.6372       0.557311       0.302338                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        71.9855                 NaN            NaN   27.1448       0.557531       0.312225                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        71.4675                 NaN            NaN   27.6526       0.557750       0.322120                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        70.9779                 NaN            NaN   28.1329       0.557958       0.331261                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        70.4880                 NaN            NaN   28.6135       0.558164       0.340409                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        69.9978                 NaN            NaN   29.0943       0.558370       0.349563                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        69.5073                 NaN            NaN   29.5754       0.558574       0.358723                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        69.0165                 NaN            NaN   30.0568       0.558778       0.367889                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        68.5255                 NaN            NaN   30.5385       0.558981       0.377062                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        68.0341                 NaN            NaN   31.0204       0.559183       0.386240                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        67.5425                 NaN            NaN   31.5027       0.559383       0.395425                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.0784                 NaN            NaN   31.9580       0.559572       0.404041                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        66.6139                 NaN            NaN   32.4136       0.559760       0.412663                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        66.1493                 NaN            NaN   32.8695       0.559947       0.421289                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.6844                 NaN            NaN   33.3255       0.560133       0.429921                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        65.2193                 NaN            NaN   33.7818       0.560319       0.438558                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        64.7540                 NaN            NaN   34.2383       0.560503       0.447200                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.2884                 NaN            NaN   34.6951       0.560686       0.455846                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        63.8226                 NaN            NaN   35.1520       0.560868       0.464498                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        63.3842                 NaN            NaN   35.5824       0.561038       0.472426                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        62.9455                 NaN            NaN   36.0129       0.561207       0.480358                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        62.5067                 NaN            NaN   36.4436       0.561375       0.488294                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        62.0677                 NaN            NaN   36.8745       0.561542       0.496234                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        61.6286                 NaN            NaN   37.3055       0.561708       0.504178                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        61.1892                 NaN            NaN   37.7368       0.561874       0.512126                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        60.7497                 NaN            NaN   38.1681       0.562038       0.520077                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        60.3101                 NaN            NaN   38.5997       0.562201       0.528032                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        59.8989                 NaN            NaN   39.0032       0.562352       0.535504                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        59.4876                 NaN            NaN   39.4069       0.562501       0.542980                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        59.0762                 NaN            NaN   39.8107       0.562650       0.550458                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        58.6647                 NaN            NaN   40.2146       0.562798       0.557939                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        58.2530                 NaN            NaN   40.6186       0.562945       0.565423                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        57.8412                 NaN            NaN   41.0228       0.563091       0.572911                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        57.4293                 NaN            NaN   41.4270       0.563236       0.580401                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        57.0173                 NaN            NaN   41.8314       0.563379       0.587894                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        56.6347                 NaN            NaN   42.2066       0.563511       0.595129                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        56.2521                 NaN            NaN   42.5819       0.563643       0.602367                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        55.8693                 NaN            NaN   42.9573       0.563773       0.609607                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        55.4865                 NaN            NaN   43.3328       0.563902       0.616850                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        55.1036                 NaN            NaN   43.7083       0.564030       0.624095                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        54.7206                 NaN            NaN   44.0839       0.564157       0.631342                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        54.3375                 NaN            NaN   44.4596       0.564283       0.638592                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        53.9544                 NaN            NaN   44.8353       0.564408       0.645843                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        53.6023                 NaN            NaN   45.1805       0.564521       0.652748                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        53.2501                 NaN            NaN   45.5256       0.564634       0.659654                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        52.8979                 NaN            NaN   45.8708       0.564746       0.666562                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        52.5456                 NaN            NaN   46.2161       0.564857       0.673472                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        52.1933                 NaN            NaN   46.5613       0.564966       0.680384                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        51.8410                 NaN            NaN   46.9067       0.565075       0.687297                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        51.4886                 NaN            NaN   47.2520       0.565183       0.694212                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        51.1362                 NaN            NaN   47.5974       0.565290       0.701128                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        50.8073                 NaN            NaN   47.9194       0.565388       0.707841                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        50.4785                 NaN            NaN   48.2415       0.565486       0.714555                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        50.1496                 NaN            NaN   48.5636       0.565582       0.721271                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        49.8207                 NaN            NaN   48.8856       0.565678       0.727987                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        49.5052                 NaN            NaN   49.1948       0.565769       0.734256                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        49.1896                 NaN            NaN   49.5040       0.565859       0.740526                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        48.8789                 NaN            NaN   49.8076       0.565947       0.747542                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        48.0356                 NaN            NaN   49.8728       0.566502       0.743564       0.781460                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        47.2564                 NaN            NaN   49.8990       0.567035       0.738185        1.53937                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        46.4758                 NaN            NaN   49.9252       0.567569       0.732796        2.29868                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        45.6938                 NaN            NaN   49.9514       0.568103       0.727396        3.05939                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        44.9103                 NaN            NaN   49.9775       0.568638       0.721985        3.82151                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        44.1255                 NaN            NaN   50.0037       0.569173       0.716563        4.58504                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        43.3393                 NaN            NaN   50.0298       0.569708       0.711131        5.34998                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        42.5517                 NaN            NaN   50.0560       0.570244       0.705688        6.11634                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        41.7627                 NaN            NaN   50.0821       0.570780       0.700234        6.88410                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        41.1434                 NaN            NaN   50.0927       0.571214       0.694312        7.49840                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        40.5231                 NaN            NaN   50.1032       0.571648       0.688381        8.11360                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        39.9020                 NaN            NaN   50.1138       0.572083       0.682440        8.72972                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        39.2800                 NaN            NaN   50.1242       0.572518       0.676490        9.34674                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        38.6571                 NaN            NaN   50.1347       0.572953       0.670531        9.96468                 NaN            NaN            NaN            NaN            NaN
