|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  2000.00        500.000        3.47561       -996794.       0.400709        238389.        0.00000        2.87915        2.87915        0.00000                 NaN   2875.81      -0.162792E+007   164.000       0.791165E-004  0.447970E-005   315.563       0.461276        99.9517       -36.6318      -0.588221E-001   11.8088       0.173159E-002 -0.107316E-003 -0.107790E-003   0.00000       0.648618E-004  0.648757E-004   0.00000        1.06295        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.567815E-002 -0.107908E+007 -0.119876E+007 -0.198668E+007 -0.149150E+007  -492625.       -570226.       -734193.       -916352.      -0.104613E+007 -0.121127E+007  -410718.        0.00000     
  1997.49        500.000        3.47493       -997211.       0.400766        238478.        0.00000        2.87940        2.87940        0.00000                 NaN   2876.37      -0.162713E+007   164.001       0.791145E-004  0.447773E-005   315.357       0.461318        99.9519       -36.6160      -0.588935E-001   11.8069       0.173163E-002 -0.107151E-003 -0.107625E-003   0.00000       0.648322E-004  0.648461E-004   0.00000        1.06288        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.568578E-002 -0.107864E+007 -0.119838E+007 -0.198585E+007 -0.149008E+007  -492052.       -569827.       -733844.       -915901.      -0.104514E+007 -0.121165E+007  -410347.        0.00000     
  1994.99        500.000        3.47426       -997627.       0.400823        238567.        0.00000        2.87965        2.87965        0.00000                 NaN   2876.94      -0.162635E+007   164.002       0.791125E-004  0.447576E-005   315.150       0.461358        99.9522       -36.5998      -0.589659E-001   11.8050       0.173166E-002 -0.106983E-003 -0.107458E-003   0.00000       0.648027E-004  0.648167E-004   0.00000        1.06281        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.569336E-002 -0.107821E+007 -0.119775E+007 -0.198486E+007 -0.148874E+007  -491516.       -569428.       -733488.       -915374.      -0.104440E+007 -0.120762E+007  -409976.        0.00000     
  1992.48        500.000        3.47358       -998044.       0.400880        238655.        0.00000        2.87990        2.87990        0.00000                 NaN   2877.50      -0.162556E+007   164.003       0.791105E-004  0.447379E-005   314.944       0.461400        99.9524       -36.5847      -0.590374E-001   11.8031       0.173170E-002 -0.106822E-003 -0.107297E-003   0.00000       0.647732E-004  0.647871E-004   0.00000        1.06274        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.570112E-002 -0.107774E+007 -0.119673E+007 -0.198395E+007 -0.148806E+007  -491037.       -569029.       -733149.       -914836.      -0.104379E+007 -0.120954E+007  -409606.        0.00000     
  1989.97        500.000        3.47291       -998460.       0.400937        238744.        0.00000        2.88015        2.88015        0.00000                 NaN   2878.07      -0.162478E+007   164.004       0.791085E-004  0.447183E-005   314.737       0.461442        99.9527       -36.5666      -0.591075E-001   11.8012       0.173174E-002 -0.106643E-003 -0.107119E-003   0.00000       0.647438E-004  0.647577E-004   0.00000        1.06267        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.570886E-002 -0.107733E+007 -0.119612E+007 -0.198300E+007 -0.148702E+007  -490502.       -568631.       -732778.       -914262.      -0.104293E+007 -0.120848E+007  -409235.        0.00000     
  1987.47        500.000        3.47189       -999163.       0.402803        240107.        0.00000        2.88779        2.88779        0.00000                 NaN   2879.22      -0.162418E+007   163.902       0.789919E-004  0.446202E-005   314.481       0.461790        99.9632       -36.7297      -0.123190        11.7597       0.365423E-002 -0.106819E-003 -0.107807E-003   0.00000       0.642747E-004  0.643040E-004   0.00000        1.06256        100.000        100.000        100.000       0.757273       0.212857E-002  0.352095E-001  0.578985E-002  0.204610       0.521590E-002  0.769154       0.513580E-001  0.951935E-002  0.424646E-003  0.669407E-003  0.603818E-002 -0.107684E+007 -0.119557E+007 -0.198204E+007 -0.148595E+007  -490025.       -568232.       -732463.       -913836.      -0.104233E+007 -0.120726E+007  -408989.        0.00000     
  1984.96        500.000        3.45371       -994964.       0.397432        237266.        0.00000        2.87327        2.87327        0.00000                 NaN   2873.97      -0.161531E+007   163.155       0.791298E-004  0.447778E-005   312.525       0.454479        99.2587       -36.3651        0.00000        11.8276        0.00000      -0.106508E-003 -0.106508E-003   0.00000       0.651827E-004  0.651827E-004   0.00000        1.06242        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.604573E-002 -0.107640E+007 -0.119375E+007 -0.198092E+007 -0.148440E+007  -489444.       -567834.       -732148.       -913031.      -0.104248E+007 -0.120626E+007  -408772.        0.00000     
  1982.46        500.000        3.45304       -995379.       0.397490        237354.        0.00000        2.87352        2.87352        0.00000                 NaN   2874.54      -0.161454E+007   163.156       0.791280E-004  0.447582E-005   312.318       0.454523        99.2590       -36.3496        0.00000        11.8257        0.00000      -0.106345E-003 -0.106345E-003   0.00000       0.651530E-004  0.651530E-004   0.00000        1.06235        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.605399E-002 -0.107596E+007 -0.119424E+007 -0.198025E+007 -0.148386E+007  -488985.       -567436.       -731755.       -912775.      -0.104061E+007 -0.120598E+007  -408888.        0.00000     
  1979.95        500.000        3.45237       -995793.       0.397548        237442.        0.00000        2.87377        2.87377        0.00000                 NaN   2875.10      -0.161376E+007   163.157       0.791261E-004  0.447386E-005   312.111       0.454565        99.2592       -36.3328        0.00000        11.8237        0.00000      -0.106173E-003 -0.106173E-003   0.00000       0.651233E-004  0.651233E-004   0.00000        1.06228        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.606202E-002 -0.107554E+007 -0.119358E+007 -0.197927E+007 -0.148252E+007  -488471.       -567038.       -731396.       -912244.      -0.103987E+007 -0.120587E+007  -408846.        0.00000     
  1977.44        500.000        3.45171       -996208.       0.397606        237530.        0.00000        2.87402        2.87402        0.00000                 NaN   2875.67      -0.161298E+007   163.158       0.791242E-004  0.447191E-005   311.904       0.454608        99.2595       -36.3171        0.00000        11.8218        0.00000      -0.106010E-003 -0.106010E-003   0.00000       0.650937E-004  0.650937E-004   0.00000        1.06221        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.607006E-002 -0.107506E+007 -0.119320E+007 -0.197843E+007 -0.148177E+007  -487950.       -566640.       -731067.       -911878.      -0.103910E+007 -0.120391E+007  -408831.        0.00000     
  1974.94        500.000        3.45104       -996622.       0.397663        237617.        0.00000        2.87427        2.87427        0.00000                 NaN   2876.23      -0.161220E+007   163.159       0.791224E-004  0.446996E-005   311.697       0.454651        99.2598       -36.3011        0.00000        11.8199        0.00000      -0.105843E-003 -0.105843E-003   0.00000       0.650641E-004  0.650641E-004   0.00000        1.06214        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.607820E-002 -0.107467E+007 -0.119252E+007 -0.197739E+007 -0.148041E+007  -487448.       -566243.       -730681.       -911271.      -0.103841E+007 -0.120238E+007  -408834.        0.00000     
  1972.43        500.000        3.45037       -997037.       0.397721        237705.        0.00000        2.87452        2.87452        0.00000                 NaN   2876.80      -0.161143E+007   163.160       0.791205E-004  0.446801E-005   311.489       0.454695        99.2600       -36.2852        0.00000        11.8180        0.00000      -0.105678E-003 -0.105678E-003   0.00000       0.650345E-004  0.650345E-004   0.00000        1.06207        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.608640E-002 -0.107424E+007 -0.119206E+007 -0.197649E+007 -0.147957E+007  -486941.       -565845.       -730320.       -910696.      -0.103736E+007 -0.120218E+007  -408832.        0.00000     
  1969.92        500.000        3.44970       -997451.       0.397778        237793.        0.00000        2.87476        2.87476        0.00000                 NaN   2877.36      -0.161065E+007   163.161       0.791186E-004  0.446606E-005   311.281       0.454738        99.2603       -36.2688        0.00000        11.8161        0.00000      -0.105510E-003 -0.105510E-003   0.00000       0.650049E-004  0.650049E-004   0.00000        1.06200        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.609468E-002 -0.107379E+007 -0.119129E+007 -0.197552E+007 -0.147866E+007  -486399.       -565448.       -729988.       -910188.      -0.103688E+007 -0.120088E+007  -408794.        0.00000     
  1967.42        500.000        3.44903       -997866.       0.397835        237880.        0.00000        2.87501        2.87501        0.00000                 NaN   2877.93      -0.160988E+007   163.163       0.791168E-004  0.446412E-005   311.073       0.454782        99.2606       -36.2538        0.00000        11.8141        0.00000      -0.105350E-003 -0.105350E-003   0.00000       0.649752E-004  0.649752E-004   0.00000        1.06193        100.000        100.000        100.000       0.755137       0.212857E-002  0.352095E-001  0.578985E-002  0.204255        0.00000       0.765906       0.513580E-001  0.951935E-002  0.424646E-003   0.00000       0.610290E-002 -0.107340E+007 -0.119071E+007 -0.197455E+007 -0.147732E+007  -485879.       -565051.       -729609.       -909454.      -0.103598E+007 -0.119960E+007  -408782.        0.00000     
