|6.6.6
Archiving\03_Data\frac/QFM_m0.25/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1493.73        2500.00        98.8110                 NaN            NaN            NaN            NaN            NaN            NaN   1.18895                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.4074                 NaN            NaN  0.450855E-003            NaN            NaN            NaN  0.784584       0.807528                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2718                 NaN            NaN  0.109664                 NaN            NaN            NaN  0.390049        1.22851                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2866                 NaN            NaN  0.149513                 NaN            NaN  0.145175       0.152985        1.26575                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3205                 NaN            NaN  0.147302                 NaN            NaN            NaN  0.318262        1.21392                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3355                 NaN            NaN  0.143291                 NaN            NaN            NaN  0.324283        1.19692                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3583                 NaN            NaN  0.138686                 NaN            NaN            NaN   1.17629       0.326674                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3789                 NaN            NaN  0.134320                 NaN            NaN            NaN   1.15768       0.329061                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4004                 NaN            NaN  0.129735                 NaN            NaN            NaN   1.13963       0.330253                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4195                 NaN            NaN  0.125513                 NaN            NaN            NaN  0.333423        1.12156                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4407                 NaN            NaN  0.121187                 NaN            NaN            NaN  0.335972        1.10215                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4567                 NaN            NaN  0.117486                 NaN            NaN            NaN   1.08735       0.338437                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4745                 NaN            NaN  0.113800                 NaN            NaN            NaN  0.340102        1.07162                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4929                 NaN            NaN  0.109555                 NaN            NaN            NaN   1.05526       0.342255                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5089                 NaN            NaN  0.105957                 NaN            NaN            NaN  0.344352        1.04079                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5215                 NaN            NaN  0.103082                 NaN            NaN            NaN  0.345934        1.02952                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5401                 NaN            NaN  0.987252E-001            NaN            NaN            NaN   1.01277       0.348379                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5495                 NaN            NaN  0.964601E-001            NaN            NaN            NaN   1.00249       0.351562                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5750                 NaN            NaN  0.912420E-001            NaN            NaN            NaN  0.349976       0.983811                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5821                 NaN            NaN  0.892395E-001            NaN            NaN            NaN  0.974746       0.353952                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5958                 NaN            NaN  0.855049E-001            NaN            NaN            NaN  0.355697       0.963012                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6070                 NaN            NaN  0.826280E-001            NaN            NaN            NaN  0.357206       0.953180                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6185                 NaN            NaN  0.797097E-001            NaN            NaN            NaN  0.942651       0.359165                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6288                 NaN            NaN  0.770157E-001            NaN            NaN            NaN  0.932811       0.361391                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8905                 NaN            NaN  0.612683E-001            NaN            NaN            NaN  0.752220       0.296046                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.3981                 NaN            NaN  0.846299E-001            NaN            NaN            NaN  0.433707        1.08358                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6584                 NaN            NaN  0.681377E-001            NaN            NaN            NaN  0.903482       0.369944                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6760                 NaN            NaN  0.647187E-001            NaN            NaN            NaN  0.364484       0.894839                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6786                 NaN            NaN  0.624334E-001            NaN            NaN            NaN  0.889121       0.369855                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6859                 NaN            NaN  0.598951E-001            NaN            NaN            NaN  0.371094       0.883158                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6939                 NaN            NaN  0.570955E-001            NaN            NaN            NaN  0.372644       0.876341                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6989                 NaN            NaN  0.547238E-001            NaN            NaN            NaN  0.375398       0.871028                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7005                 NaN            NaN  0.520024E-001            NaN            NaN            NaN  0.871690       0.375771                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.7186                 NaN            NaN  0.484107E-001            NaN            NaN            NaN  0.380049       0.852980                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.7184                 NaN            NaN  0.466240E-001            NaN            NaN            NaN  0.853381       0.381632                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.8917                 NaN            NaN  0.286378                 NaN            NaN            NaN  0.400252       0.912842       0.508855                 NaN            NaN            NaN
  1403.51        2500.00        97.1703                 NaN            NaN  0.511874                 NaN            NaN            NaN  0.960084       0.392565       0.965169                 NaN            NaN            NaN
  1401.00        2500.00        97.2288                 NaN            NaN  0.513985                 NaN            NaN            NaN  0.364801       0.945307       0.947093                 NaN            NaN            NaN
  1398.50        2500.00        97.2875                 NaN            NaN  0.514592                 NaN            NaN            NaN  0.932492       0.338043       0.927359                 NaN            NaN            NaN
  1395.99        2500.00        97.3448                 NaN            NaN  0.515694                 NaN            NaN            NaN  0.310544       0.919479       0.909459                 NaN            NaN            NaN
  1393.48        2500.00        97.4005                 NaN            NaN  0.516436                 NaN            NaN            NaN  0.905550       0.286102       0.891435                 NaN            NaN            NaN
  1390.98        2500.00        99.1233                 NaN            NaN  0.191445       0.498986E-002            NaN            NaN  0.759224E-001  0.295632       0.308674                 NaN            NaN            NaN
  1388.47        2500.00        95.8141                 NaN            NaN  0.840545                 NaN            NaN            NaN   1.47141       0.449392        1.42456                 NaN            NaN            NaN
  1385.96        2500.00        97.5468                 NaN            NaN  0.519060                 NaN            NaN            NaN  0.873717       0.217333       0.843133                 NaN            NaN            NaN
  1383.46        2500.00        97.5927                 NaN            NaN  0.520162                 NaN            NaN            NaN  0.863354       0.195469       0.828345                 NaN            NaN            NaN
  1380.95        2500.00        97.6372                 NaN            NaN  0.520608                 NaN            NaN            NaN  0.853564       0.174822       0.813776                 NaN            NaN            NaN
  1378.45        2500.00        97.6742                 NaN            NaN  0.523302                 NaN            NaN            NaN  0.844512       0.156957       0.801078                 NaN            NaN            NaN
  1375.94        2500.00        97.7280                 NaN            NaN  0.518364                 NaN            NaN            NaN  0.138969       0.831860       0.782836                 NaN            NaN            NaN
  1373.43        2500.00        97.7602                 NaN            NaN  0.520789                 NaN            NaN            NaN  0.122149       0.824331       0.772517                 NaN            NaN            NaN
  1370.93        2500.00        97.5125                 NaN            NaN  0.343224       0.121077                 NaN            NaN  0.906174       0.326055       0.790970                 NaN            NaN            NaN
  1368.42        2500.00        97.0794                 NaN            NaN  0.461878E-001  0.309154                 NaN            NaN   1.08294       0.660416       0.821943                 NaN            NaN            NaN
  1365.91        2500.00        97.0083                 NaN            NaN            NaN  0.353475                 NaN            NaN  0.677360        1.13443       0.826420                 NaN            NaN            NaN
  1363.41        2500.00        97.0234                 NaN            NaN            NaN  0.367790                 NaN            NaN   1.15021       0.637138       0.821482                 NaN            NaN            NaN
  1360.90        2500.00        97.0921                 NaN            NaN            NaN  0.365766                 NaN            NaN  0.607047        1.13089       0.804162                 NaN            NaN            NaN
  1358.40        2500.00        97.1704                 NaN            NaN            NaN  0.359644                 NaN            NaN  0.581947        1.10323       0.784732                 NaN            NaN            NaN
  1355.89        2500.00        97.2594                 NaN            NaN            NaN  0.350536                 NaN            NaN   1.06899       0.558323       0.762777                 NaN            NaN            NaN
  1353.38        2500.00        97.3454                 NaN            NaN            NaN  0.341217                 NaN            NaN   1.03473       0.537022       0.741616                 NaN            NaN            NaN
  1350.88        2500.00        97.4298                 NaN            NaN            NaN  0.331201                 NaN            NaN   1.00020       0.517984       0.720842                 NaN            NaN            NaN
  1348.37        2500.00        97.5146                 NaN            NaN            NaN  0.320756                 NaN            NaN  0.965038       0.499668       0.699889                 NaN            NaN            NaN
  1345.86        2500.00        97.5951                 NaN            NaN            NaN  0.310786                 NaN            NaN  0.930544       0.483451       0.680083                 NaN            NaN            NaN
  1343.36        2500.00        97.6719                 NaN            NaN            NaN  0.301293                 NaN            NaN  0.898481       0.467418       0.660947                 NaN            NaN            NaN
  1340.85        2500.00        97.7457                 NaN            NaN            NaN  0.291647                 NaN            NaN  0.867607       0.452593       0.642476                 NaN            NaN            NaN
  1338.35        2500.00        97.8181                 NaN            NaN            NaN  0.282244                 NaN            NaN  0.836527       0.438748       0.624375                 NaN            NaN            NaN
  1335.84        2500.00        97.8877                 NaN            NaN            NaN  0.273042                 NaN            NaN  0.807032       0.425272       0.606959                 NaN            NaN            NaN
  1333.33        2500.00        97.9533                 NaN            NaN            NaN  0.264303                 NaN            NaN  0.413233       0.778710       0.590474                 NaN            NaN            NaN
  1330.83        2500.00        98.0177                 NaN            NaN            NaN  0.255662                 NaN            NaN  0.400881       0.751675       0.574084                 NaN            NaN            NaN
  1328.32        2500.00        98.0779                 NaN            NaN            NaN  0.247427                 NaN            NaN  0.725912       0.390019       0.558758                 NaN            NaN            NaN
  1325.81        2500.00        98.1377                 NaN            NaN            NaN  0.239120                 NaN            NaN  0.700020       0.379618       0.543542                 NaN            NaN            NaN
  1323.31        2500.00        98.1932                 NaN            NaN            NaN  0.231255                 NaN            NaN  0.675901       0.370139       0.529463                 NaN            NaN            NaN
  1320.80        2500.00        98.2485                 NaN            NaN            NaN  0.223627                 NaN            NaN  0.652685       0.360174       0.515049                 NaN            NaN            NaN
  1318.30        2500.00        98.2999                 NaN            NaN            NaN  0.216624                 NaN            NaN  0.351136       0.630570       0.501727                 NaN            NaN            NaN
  1315.79        2500.00        98.3506                 NaN            NaN            NaN  0.208842                 NaN            NaN  0.608681       0.343285       0.488628                 NaN            NaN            NaN
  1313.28        2500.00        98.3978                 NaN            NaN            NaN  0.202088                 NaN            NaN  0.588542       0.335254       0.476303                 NaN            NaN            NaN
  1310.78        2500.00        98.4450                 NaN            NaN            NaN  0.195275                 NaN            NaN  0.327115       0.568643       0.463979                 NaN            NaN            NaN
  1308.27        2500.00        98.4893                 NaN            NaN            NaN  0.188670                 NaN            NaN  0.549272       0.320448       0.452316                 NaN            NaN            NaN
  1305.76        2500.00        98.5323                 NaN            NaN            NaN  0.182107                 NaN            NaN  0.313912       0.530785       0.440928                 NaN            NaN            NaN
  1303.26        2500.00        98.5736                 NaN            NaN            NaN  0.175965                 NaN            NaN  0.513015       0.307460       0.430008                 NaN            NaN            NaN
  1300.75        2500.00        98.6141                 NaN            NaN            NaN  0.169933                 NaN            NaN  0.301002       0.495803       0.419181                 NaN            NaN            NaN
  1298.25        2500.00        98.6517                 NaN            NaN            NaN  0.163889                 NaN            NaN  0.479174       0.296204       0.409079                 NaN            NaN            NaN
  1295.74        2500.00        98.6887                 NaN            NaN            NaN  0.158177                 NaN            NaN  0.463065       0.290944       0.399137                 NaN            NaN            NaN
  1293.23        2500.00        82.1510                 NaN            NaN            NaN  0.827862                 NaN            NaN   2.06657        2.34101        2.49737        10.1162                 NaN            NaN
  1290.73        2500.00        77.6419                 NaN            NaN            NaN  0.952114                 NaN            NaN   2.35154        3.00764        3.05589        12.9910                 NaN            NaN
  1288.22        2500.00        82.4542                 NaN            NaN            NaN  0.739050                 NaN            NaN   1.81783        2.41266        2.43026        10.1460                 NaN            NaN
  1285.71        2500.00        85.5765                 NaN            NaN            NaN  0.606599                 NaN            NaN   1.48217        2.00654        2.02119        8.30704                 NaN            NaN
  1283.21        2500.00        87.7652                 NaN            NaN            NaN  0.517096                 NaN            NaN   1.25373        1.70888        1.73188        7.02318                 NaN            NaN
  1280.70        2500.00        89.3800                 NaN            NaN            NaN  0.455805                 NaN            NaN   1.47186        1.09299        1.51689        6.08241                 NaN            NaN
  1278.20        2500.00        83.4188                 NaN            NaN            NaN  0.739798                 NaN            NaN   1.94355        2.13858        2.51317        9.24607                 NaN            NaN
  1275.69        2500.00        97.8487                 NaN            NaN            NaN  0.839709E-001            NaN            NaN  0.992671E-001  0.148616       0.891502E-001   1.73031                 NaN            NaN
  1273.18        2500.00        92.6953                 NaN            NaN            NaN  0.353199                 NaN            NaN  0.704547        1.00687        1.13467        4.10538                 NaN            NaN
  1270.68        2500.00        91.9327                 NaN            NaN            NaN  0.481641                 NaN            NaN  0.694465        1.02525        1.18834        4.67763                 NaN            NaN
  1268.17        2500.00        94.7805                 NaN            NaN            NaN            NaN            NaN            NaN  0.372966        1.23463       0.762535        2.84933                 NaN            NaN
  1265.66        2500.00        95.8911                 NaN            NaN            NaN  0.387898                 NaN            NaN  0.595971       0.215952       0.612937        2.29613                 NaN            NaN
  1263.16        2500.00        94.0056                 NaN            NaN            NaN  0.276673                 NaN            NaN  0.764489       0.641503       0.894795        3.41691                 NaN            NaN
  1260.65        2500.00        94.7384                 NaN            NaN            NaN  0.277207                 NaN            NaN  0.650314       0.519245       0.769545        3.04533                 NaN            NaN
  1258.15        2500.00        95.2924                 NaN            NaN            NaN  0.236568                 NaN            NaN  0.556454       0.515705       0.692683        2.70620                 NaN            NaN
  1255.64        2500.00        95.5636                 NaN            NaN            NaN  0.261448                 NaN            NaN  0.597200       0.385709       0.681114        2.51098                 NaN            NaN
  1253.13        2500.00        95.9361                 NaN            NaN            NaN  0.252793                 NaN            NaN  0.884981                 NaN  0.575579        2.35052                 NaN            NaN
  1250.63        2500.00        96.3817                 NaN            NaN            NaN  0.263302                 NaN            NaN  0.353479       0.293243       0.537605        2.17069                 NaN            NaN
  1248.12        2500.00        96.5400                 NaN            NaN            NaN  0.181922E-001            NaN            NaN  0.119109       0.883997       0.501851        1.93684                 NaN            NaN
  1245.61        2500.00        96.2996                 NaN            NaN            NaN  0.715865E-001            NaN            NaN  0.579904       0.314984       0.534081        2.14346       0.563765E-001            NaN
  1243.11        2500.00        96.4232                 NaN            NaN            NaN  0.340785E-001            NaN            NaN  0.612138       0.276582       0.512837        2.07252       0.686725E-001            NaN
  1240.60        2500.00        93.1538                 NaN            NaN            NaN  0.269468                 NaN            NaN  0.756888       0.215911       0.789093        3.40544       0.234213E-001   1.38601     
  1238.10        2500.00        76.3482                 NaN            NaN            NaN  0.937341                 NaN            NaN   1.98247                 NaN   2.28979        10.4695                 NaN   7.97269     
  1235.59        2500.00        83.5350                 NaN            NaN            NaN  0.464423                 NaN            NaN   1.13704       0.917278        1.66251        7.16647                 NaN   5.11723     
  1233.08        2500.00        83.3554                 NaN            NaN            NaN  0.633532                 NaN            NaN   1.46685                 NaN   1.58039        7.38311                 NaN   5.58066     
  1230.58        2500.00        80.8268                 NaN            NaN            NaN  0.783170                 NaN            NaN   1.54890                 NaN   1.80256        8.57163                 NaN   6.46696     
  1228.07        2500.00        81.8528                 NaN            NaN            NaN  0.689870                 NaN            NaN   1.54300                 NaN   1.67923        8.16354                 NaN   6.07159     
  1225.56        2500.00        73.7601                 NaN            NaN            NaN  0.384280       0.583656                 NaN   1.96605                 NaN   2.30664        12.0533                 NaN   8.94605     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   3.48106                 NaN            NaN   6.44506                 NaN   8.21050        47.2834                 NaN   34.5800     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   3.48103                 NaN            NaN   6.44395                 NaN   8.21414        47.2783                 NaN   34.5826     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   3.47448                 NaN            NaN   6.45618                 NaN   8.21899        47.2746                 NaN   34.5758     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   3.48130                 NaN            NaN   6.44098                 NaN   8.22143        47.2680                 NaN   34.5883     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   3.48107                 NaN            NaN   6.43989                 NaN   8.22537        47.2630                 NaN   34.5907     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   3.48700                 NaN            NaN   6.42400                 NaN   8.23112        47.2555                 NaN   34.6024     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   3.49207                 NaN            NaN   6.41026                 NaN   8.23647        47.2485                 NaN   34.6127     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   3.48992                 NaN            NaN   6.41466                 NaN   8.23911        47.2443                 NaN   34.6120     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   3.48938                 NaN            NaN   6.41605                 NaN   8.24161        47.2392                 NaN   34.6138     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   3.48920                 NaN            NaN   6.41993                 NaN   8.24159        47.2330                 NaN   34.6163     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   3.51640                 NaN            NaN   6.34618                 NaN   8.25842        47.2191                 NaN   34.6599     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   3.51698                 NaN            NaN   6.34775                 NaN   8.25925        47.2123                 NaN   34.6637     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   3.51748                 NaN            NaN   6.34914                 NaN   8.26027        47.2056                 NaN   34.6675     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   3.51805                 NaN            NaN   6.34678                 NaN   8.26372        47.2006                 NaN   34.6709     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   3.51861                 NaN            NaN   6.34436                 NaN   8.26783        47.1945                 NaN   34.6747     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   3.51976                 NaN            NaN   6.34048                 NaN   8.27186        47.1885                 NaN   34.6794     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   3.53693                 NaN            NaN   6.30196                 NaN   8.27184        47.1837                 NaN   34.7055     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   3.53573                 NaN            NaN   6.30519                 NaN   8.27666        47.1740                 NaN   34.7084     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   3.53475                 NaN            NaN   6.30600                 NaN   8.28059        47.1688                 NaN   34.7098     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   3.53378                 NaN            NaN   6.30691                 NaN   8.28471        47.1631                 NaN   34.7115     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   3.53313                 NaN            NaN   6.30723                 NaN   8.28832        47.1580                 NaN   34.7133     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   3.53176                 NaN            NaN   6.30847                 NaN   8.29357        47.1521                 NaN   34.7141     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   3.53258                 NaN            NaN   6.30870                 NaN   8.29386        47.1472                 NaN   34.7176     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   3.53349                 NaN            NaN   6.30187                 NaN   8.30177        47.1405                 NaN   34.7224     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   3.53462                 NaN            NaN   6.30262                 NaN   8.30174        47.1342                 NaN   34.7268     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   3.53336                 NaN            NaN   6.29833                 NaN   8.31104        47.1292                 NaN   34.7281     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   3.54329                 NaN            NaN   6.27646                 NaN   8.31242        47.1220                 NaN   34.7459     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.55138                 NaN            NaN   6.26044                 NaN   8.31314        47.1124       0.604157E-003   34.7620     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   3.56477                 NaN            NaN   6.19104                 NaN   8.30990        47.1260       0.130328E-001   34.7953     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   3.55389                 NaN            NaN   6.18738                 NaN   8.31266        47.1207       0.250791E-001   34.8003     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   3.54263                 NaN            NaN   6.18390                 NaN   8.31538        47.1153       0.375173E-001   34.8053     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   3.53183                 NaN            NaN   6.18006                 NaN   8.31824        47.1099       0.495535E-001   34.8104     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   3.51994                 NaN            NaN   6.17662                 NaN   8.32090        47.1044       0.626060E-001   34.8155     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   3.50883                 NaN            NaN   6.17275                 NaN   8.32385        47.0991       0.749269E-001   34.8206     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   3.49759                 NaN            NaN   6.16907                 NaN   8.32669        47.0936       0.873665E-001   34.8257     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   3.44465                 NaN            NaN   6.26635                 NaN   8.33878        47.0600       0.103219        34.7870     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   3.43290                 NaN            NaN   6.26451                 NaN   8.34248        47.0535       0.115428        34.7912     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   3.42060                 NaN            NaN   6.26430                 NaN   8.34581        47.0468       0.127602        34.7949     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   3.40860                 NaN            NaN   6.26391                 NaN   8.34907        47.0401       0.139588        34.7987     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   3.38557                 NaN            NaN   6.25555                 NaN   8.34340        47.0663       0.159010        34.7901     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   3.37348                 NaN            NaN   6.25546                 NaN   8.34566        47.0638       0.170013        34.7916     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   3.35730                 NaN            NaN  0.564454E-001   6.23745        8.36287        47.0157       0.177007        34.7932     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   2.98299                 NaN            NaN   1.31715        5.69899        8.45312        46.9063       0.233776        34.4077     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   3.24788                 NaN            NaN  0.345424        6.12101        8.39007        46.9769       0.210470        34.7082     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   3.17465                 NaN            NaN   6.03728       0.553709        8.40831        46.9522       0.228880        34.6449     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   3.07380                 NaN            NaN  0.870016        5.89857        8.43479        46.9206       0.250367        34.5519     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   3.10651                 NaN            NaN  0.712548        5.96735        8.42732        46.9279       0.256125        34.6022     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   2.96438                 NaN            NaN   5.80429        1.14818        8.46206        46.8801       0.280050        34.4610     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   3.01102                 NaN            NaN   5.87821       0.952649        8.45235        46.8931       0.284952        34.5277     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   2.81924                 NaN            NaN   1.55900        5.65053        8.50007        46.8294       0.312234        34.3295     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   2.72347                 NaN            NaN   1.84592        5.53571        8.52613        46.7989       0.331163        34.2387     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   2.66562                 NaN            NaN   1.99726        5.49166        8.54095        46.7756       0.343226        34.1857     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   2.51651                 NaN            NaN   2.46510        5.30924        8.58103        46.7289       0.365886        34.0333     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   2.44812                 NaN            NaN   2.62763        5.26004        8.59281        46.7123       0.384849        33.9743     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   2.38262                 NaN            NaN   2.82364        5.20428        8.61678        46.6771       0.390327        33.9053     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   2.27667                 NaN            NaN   5.09909        3.13604        8.64540        46.6402       0.405742        33.7969     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   2.20135                 NaN            NaN   3.35095        5.02791        8.66672        46.6126       0.418094        33.7224     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   2.08482                 NaN            NaN   3.69704        4.91441        8.69845        46.5720       0.433109        33.6001     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   1.92078                 NaN            NaN   4.74140        4.20523        8.74411        46.5150       0.450847        33.4226     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   2.21014                 NaN            NaN   3.19490        5.11096        8.66898        46.6102       0.438251        33.7666     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   1.78100                 NaN            NaN   4.63216        4.58884        8.78379        46.4633       0.470788        33.2802     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   1.66621                 NaN            NaN   4.92766        4.52860        8.81602        46.4223       0.483045        33.1561     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   1.42355                 NaN            NaN   5.67579        4.29402        8.88099        46.3410       0.502479        32.8822     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   1.41895                 NaN            NaN   4.30342        5.66645        8.88614        46.3341       0.506517        32.8844     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   1.29889                 NaN            NaN   6.02436        4.19742        8.92074        46.2905       0.516932        32.7512     
  1060.15        2500.00                 NaN            NaN            NaN            NaN  0.933301                 NaN            NaN   7.15893        3.85123        9.01784        46.1704       0.540149        32.3282     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   1.01603                 NaN            NaN   6.87632        3.94715        9.00173        46.1892       0.538067        32.4315     
  1055.14        2500.00                 NaN            NaN            NaN            NaN  0.363675                 NaN            NaN   8.92058        3.32711        9.17343        45.9783       0.572356        31.6645     
  1052.63        2500.00                 NaN            NaN            NaN            NaN  0.701154                 NaN            NaN   7.77884        3.70948        9.08661        46.0955       0.561313        32.0671     
  1050.13        2500.00                 NaN            NaN            NaN            NaN  0.538857                 NaN            NaN   8.26747        3.57331        9.13319        46.0385       0.570362        31.8784     
  1047.62        2500.00                 NaN            NaN            NaN            NaN  0.369530                 NaN            NaN   8.77811        3.43265        9.18192        45.9788       0.578898        31.6801     
  1045.11        2500.00                 NaN            NaN            NaN            NaN  0.190711                 NaN            NaN   9.31860        3.28518        9.23346        45.9159       0.586980        31.4691     
  1042.61        2500.00                 NaN            NaN            NaN            NaN  0.452694E-002            NaN            NaN   9.88217        3.13309        9.28727        45.8504       0.594477        31.2481     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95147        3.09197        9.30062        45.8189       0.589929        31.2471     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95386        3.08883        9.30532        45.8139       0.589760        31.2483     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95514        3.08688        9.31004        45.8088       0.589593        31.2496     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95633        3.08509        9.31481        45.8035       0.589418        31.2509     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95736        3.08353        9.31961        45.7980       0.589237        31.2522     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95820        3.08224        9.32444        45.7925       0.589049        31.2536     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.95860        3.08145        9.32931        45.7867       0.588858        31.2550     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.96413        3.07541        9.33388        45.7818       0.588631        31.2562     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.94044        3.12300        9.37220        45.7120       0.584188        31.2681     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.98219        3.09453        9.38605        45.6849       0.580617        31.2717     
