|6.6.6
Archiving\03_Data\frac/QFM_m0.25/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1493.73        2500.00        98.6614                 NaN            NaN            NaN            NaN            NaN            NaN   1.33864                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2142                 NaN            NaN  0.537043E-003            NaN            NaN            NaN  0.883376       0.901927                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0574                 NaN            NaN  0.130837                 NaN            NaN            NaN  0.439403        1.37233                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0696                 NaN            NaN  0.178641                 NaN            NaN  0.164685       0.172461        1.41462                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1070                 NaN            NaN  0.176233                 NaN            NaN            NaN  0.359132        1.35762                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1229                 NaN            NaN  0.171672                 NaN            NaN            NaN  0.366202        1.33926                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1475                 NaN            NaN  0.166419                 NaN            NaN            NaN   1.31690       0.369195                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1694                 NaN            NaN  0.161377                 NaN            NaN            NaN   1.29695       0.372242                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1924                 NaN            NaN  0.156134                 NaN            NaN            NaN   1.27758       0.373912                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2131                 NaN            NaN  0.151290                 NaN            NaN            NaN  0.377771        1.25786                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2357                 NaN            NaN  0.146256                 NaN            NaN            NaN  0.381032        1.23698                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2525                 NaN            NaN  0.142036                 NaN            NaN            NaN   1.22123       0.384194                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2715                 NaN            NaN  0.137767                 NaN            NaN            NaN  0.386410        1.20429                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2911                 NaN            NaN  0.132837                 NaN            NaN            NaN   1.18677       0.389250                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3080                 NaN            NaN  0.128684                 NaN            NaN            NaN  0.391990        1.17128                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3211                 NaN            NaN  0.125351                 NaN            NaN            NaN  0.394183        1.15939                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3409                 NaN            NaN  0.120280                 NaN            NaN            NaN   1.14143       0.397341                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3503                 NaN            NaN  0.117723                 NaN            NaN            NaN   1.13060       0.401337                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3783                 NaN            NaN  0.111518                 NaN            NaN            NaN  0.399915        1.11029                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3850                 NaN            NaN  0.109249                 NaN            NaN            NaN   1.10085       0.404863                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3995                 NaN            NaN  0.104843                 NaN            NaN            NaN  0.407271        1.08841                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4111                 NaN            NaN  0.101489                 NaN            NaN            NaN  0.409386        1.07806                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4229                 NaN            NaN  0.980667E-001            NaN            NaN            NaN   1.06700       0.412067                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4334                 NaN            NaN  0.949009E-001            NaN            NaN            NaN   1.05664       0.415010                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7303                 NaN            NaN  0.757529E-001            NaN            NaN            NaN  0.853398       0.340524                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.1673                 NaN            NaN  0.104620                 NaN            NaN            NaN  0.498998        1.22906                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4632                 NaN            NaN  0.843935E-001            NaN            NaN            NaN   1.02612       0.426288                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4824                 NaN            NaN  0.803028E-001            NaN            NaN            NaN  0.420371        1.01698                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4841                 NaN            NaN  0.776048E-001            NaN            NaN            NaN   1.01130       0.427027                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4911                 NaN            NaN  0.745693E-001            NaN            NaN            NaN  0.428903        1.00543                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4990                 NaN            NaN  0.712140E-001            NaN            NaN            NaN  0.431212       0.998564                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.5034                 NaN            NaN  0.683951E-001            NaN            NaN            NaN  0.434881       0.993365                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.5041                 NaN            NaN  0.650678E-001            NaN            NaN            NaN  0.994983       0.435817                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.5234                 NaN            NaN  0.607132E-001            NaN            NaN            NaN  0.441304       0.974549                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.5218                 NaN            NaN  0.585891E-001            NaN            NaN            NaN  0.975972       0.443638                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.6574                 NaN            NaN  0.360633                 NaN            NaN            NaN  0.465716        1.04468       0.471573                 NaN            NaN            NaN
  1403.51        2500.00        96.9017                 NaN            NaN  0.646462                 NaN            NaN            NaN   1.09995       0.457410       0.894494                 NaN            NaN            NaN
  1401.00        2500.00        96.9601                 NaN            NaN  0.651369                 NaN            NaN            NaN  0.425814        1.08461       0.878150                 NaN            NaN            NaN
  1398.50        2500.00        97.0186                 NaN            NaN  0.654294                 NaN            NaN            NaN   1.07151       0.395309       0.860294                 NaN            NaN            NaN
  1395.99        2500.00        97.0763                 NaN            NaN  0.657740                 NaN            NaN            NaN  0.363770        1.05805       0.844163                 NaN            NaN            NaN
  1393.48        2500.00        97.1317                 NaN            NaN  0.660961                 NaN            NaN            NaN   1.04363       0.335749       0.827932                 NaN            NaN            NaN
  1390.98        2500.00        99.0272                 NaN            NaN  0.246553       0.761357E-002            NaN            NaN  0.893753E-001  0.341968       0.287252                 NaN            NaN            NaN
  1388.47        2500.00        95.3697                 NaN            NaN   1.08120                 NaN            NaN            NaN   1.69818       0.528440        1.32244                 NaN            NaN            NaN
  1385.96        2500.00        97.2756                 NaN            NaN  0.671260                 NaN            NaN            NaN   1.01191       0.256528       0.784737                 NaN            NaN            NaN
  1383.46        2500.00        97.3207                 NaN            NaN  0.674934                 NaN            NaN            NaN   1.00165       0.231182       0.771577                 NaN            NaN            NaN
  1380.95        2500.00        97.3643                 NaN            NaN  0.677861                 NaN            NaN            NaN  0.991999       0.207168       0.758633                 NaN            NaN            NaN
  1378.45        2500.00        97.3993                 NaN            NaN  0.683719                 NaN            NaN            NaN  0.983195       0.186366       0.747442                 NaN            NaN            NaN
  1375.94        2500.00        97.4537                 NaN            NaN  0.679643                 NaN            NaN            NaN  0.165351       0.970235       0.731096                 NaN            NaN            NaN
  1373.43        2500.00        97.4838                 NaN            NaN  0.685295                 NaN            NaN            NaN  0.145669       0.963123       0.722140                 NaN            NaN            NaN
  1370.93        2500.00        97.1629                 NaN            NaN  0.452933       0.194469                 NaN            NaN   1.06036       0.389386       0.739911                 NaN            NaN            NaN
  1368.42        2500.00        96.6120                 NaN            NaN  0.611294E-001  0.497553                 NaN            NaN   1.26941       0.790224       0.769650                 NaN            NaN            NaN
  1365.91        2500.00        96.5073                 NaN            NaN            NaN  0.570727                 NaN            NaN  0.812919        1.33354       0.775520                 NaN            NaN            NaN
  1363.41        2500.00        96.5076                 NaN            NaN            NaN  0.595971                 NaN            NaN   1.35638       0.767180       0.772853                 NaN            NaN            NaN
  1360.90        2500.00        96.5748                 NaN            NaN            NaN  0.594950                 NaN            NaN  0.733513        1.33812       0.758652                 NaN            NaN            NaN
  1358.40        2500.00        96.6545                 NaN            NaN            NaN  0.587376                 NaN            NaN  0.705742        1.30999       0.742432                 NaN            NaN            NaN
  1355.89        2500.00        96.7483                 NaN            NaN            NaN  0.574706                 NaN            NaN   1.27372       0.679508       0.723761                 NaN            NaN            NaN
  1353.38        2500.00        96.8395                 NaN            NaN            NaN  0.561667                 NaN            NaN   1.23717       0.655919       0.705743                 NaN            NaN            NaN
  1350.88        2500.00        96.9296                 NaN            NaN            NaN  0.547348                 NaN            NaN   1.20012       0.634975       0.687994                 NaN            NaN            NaN
  1348.37        2500.00        97.0212                 NaN            NaN            NaN  0.532102                 NaN            NaN   1.16199       0.614704       0.669970                 NaN            NaN            NaN
  1345.86        2500.00        97.1084                 NaN            NaN            NaN  0.517537                 NaN            NaN   1.12428       0.596894       0.652930                 NaN            NaN            NaN
  1343.36        2500.00        97.1914                 NaN            NaN            NaN  0.503734                 NaN            NaN   1.08929       0.579136       0.636425                 NaN            NaN            NaN
  1340.85        2500.00        97.2718                 NaN            NaN            NaN  0.489459                 NaN            NaN   1.05551       0.562764       0.620455                 NaN            NaN            NaN
  1338.35        2500.00        97.3512                 NaN            NaN            NaN  0.475457                 NaN            NaN   1.02114       0.547454       0.604738                 NaN            NaN            NaN
  1335.84        2500.00        97.4279                 NaN            NaN            NaN  0.461606                 NaN            NaN  0.988430       0.532469       0.589580                 NaN            NaN            NaN
  1333.33        2500.00        97.5001                 NaN            NaN            NaN  0.448526                 NaN            NaN  0.519174       0.956926       0.575225                 NaN            NaN            NaN
  1330.83        2500.00        97.5717                 NaN            NaN            NaN  0.435397                 NaN            NaN  0.505345       0.926741       0.560864                 NaN            NaN            NaN
  1328.32        2500.00        97.6385                 NaN            NaN            NaN  0.422886                 NaN            NaN  0.897894       0.493317       0.547446                 NaN            NaN            NaN
  1325.81        2500.00        97.7054                 NaN            NaN            NaN  0.410112                 NaN            NaN  0.868660       0.481752       0.534043                 NaN            NaN            NaN
  1323.31        2500.00        97.7677                 NaN            NaN            NaN  0.397987                 NaN            NaN  0.841426       0.471266       0.521667                 NaN            NaN            NaN
  1320.80        2500.00        97.8299                 NaN            NaN            NaN  0.386159                 NaN            NaN  0.815042       0.460053       0.508873                 NaN            NaN            NaN
  1318.30        2500.00        97.8878                 NaN            NaN            NaN  0.375358                 NaN            NaN  0.449943       0.789795       0.497071                 NaN            NaN            NaN
  1315.79        2500.00        97.9455                 NaN            NaN            NaN  0.363051                 NaN            NaN  0.764795       0.441264       0.485409                 NaN            NaN            NaN
  1313.28        2500.00        97.9991                 NaN            NaN            NaN  0.352481                 NaN            NaN  0.741736       0.432275       0.474435                 NaN            NaN            NaN
  1310.78        2500.00        98.0531                 NaN            NaN            NaN  0.341632                 NaN            NaN  0.423053       0.718790       0.463386                 NaN            NaN            NaN
  1308.27        2500.00        98.1039                 NaN            NaN            NaN  0.331170                 NaN            NaN  0.696337       0.415695       0.452922                 NaN            NaN            NaN
  1305.76        2500.00        98.1534                 NaN            NaN            NaN  0.320594                 NaN            NaN  0.408434       0.674868       0.442662                 NaN            NaN            NaN
  1303.26        2500.00        98.2011                 NaN            NaN            NaN  0.310745                 NaN            NaN  0.654115       0.401192       0.432801                 NaN            NaN            NaN
  1300.75        2500.00        98.2483                 NaN            NaN            NaN  0.300970                 NaN            NaN  0.393871       0.633918       0.422967                 NaN            NaN            NaN
  1298.25        2500.00        98.2920                 NaN            NaN            NaN  0.291140                 NaN            NaN  0.614380       0.388704       0.413798                 NaN            NaN            NaN
  1295.74        2500.00        98.3353                 NaN            NaN            NaN  0.281800                 NaN            NaN  0.595333       0.382875       0.404731                 NaN            NaN            NaN
  1293.23        2500.00        80.8843                 NaN            NaN            NaN   1.46041                 NaN            NaN   2.63590        3.05709        2.50814        9.45418                 NaN            NaN
  1290.73        2500.00        76.1893                 NaN            NaN            NaN   1.67686                 NaN            NaN   3.00367        3.93454        3.06635        12.1293                 NaN            NaN
  1288.22        2500.00        81.1858                 NaN            NaN            NaN   1.30848                 NaN            NaN   2.34064        3.18251        2.45319        9.52937                 NaN            NaN
  1285.71        2500.00        84.4451                 NaN            NaN            NaN   1.07842                 NaN            NaN   1.92119        2.66504        2.05026        7.84003                 NaN            NaN
  1283.21        2500.00        86.7378                 NaN            NaN            NaN  0.922678                 NaN            NaN   1.63475        2.28362        1.76440        6.65673                 NaN            NaN
  1280.70        2500.00        88.4343                 NaN            NaN            NaN  0.816097                 NaN            NaN   1.97748        1.43264        1.55157        5.78789                 NaN            NaN
  1278.20        2500.00        81.9143                 NaN            NaN            NaN   1.32054                 NaN            NaN   2.61732        2.79739        2.56682        8.78365                 NaN            NaN
  1275.69        2500.00        97.7474                 NaN            NaN            NaN  0.152042                 NaN            NaN  0.132557       0.203467       0.925972E-001   1.67192                 NaN            NaN
  1273.18        2500.00        91.9302                 NaN            NaN            NaN  0.635962                 NaN            NaN  0.937606        1.37182        1.17371        3.95073                 NaN            NaN
  1270.68        2500.00        91.0589                 NaN            NaN            NaN  0.872732                 NaN            NaN  0.951339        1.37075        1.23263        4.51370                 NaN            NaN
  1268.17        2500.00        94.2369                 NaN            NaN            NaN            NaN            NaN            NaN  0.502190        1.70275       0.795042        2.76317                 NaN            NaN
  1265.66        2500.00        95.3140                 NaN            NaN            NaN  0.707920                 NaN            NaN  0.804167       0.298936       0.641110        2.23387                 NaN            NaN
  1263.16        2500.00        93.2999                 NaN            NaN            NaN  0.504187                 NaN            NaN   1.06059       0.867906       0.937561        3.32989                 NaN            NaN
  1260.65        2500.00        94.0913                 NaN            NaN            NaN  0.510022                 NaN            NaN  0.884437       0.725428       0.809469        2.97939                 NaN            NaN
  1258.15        2500.00        94.6975                 NaN            NaN            NaN  0.433818                 NaN            NaN  0.777952       0.702560       0.731218        2.65691                 NaN            NaN
  1255.64        2500.00        94.9628                 NaN            NaN            NaN  0.483228                 NaN            NaN  0.817911       0.541737       0.721297        2.47304                 NaN            NaN
  1253.13        2500.00        95.3748                 NaN            NaN            NaN  0.468732                 NaN            NaN   1.22174                 NaN  0.611681        2.32308                 NaN            NaN
  1250.63        2500.00        95.8768                 NaN            NaN            NaN  0.489734                 NaN            NaN  0.501668       0.405292       0.573420        2.15308                 NaN            NaN
  1248.12        2500.00        96.0811                 NaN            NaN            NaN  0.338573E-001            NaN            NaN  0.164972        1.25748       0.536632        1.92597                 NaN            NaN
  1245.61        2500.00        95.7898                 NaN            NaN            NaN  0.133466                 NaN            NaN  0.827549       0.437588       0.572278        2.13582       0.103472                 NaN
  1243.11        2500.00        95.9260                 NaN            NaN            NaN  0.637412E-001            NaN            NaN  0.876834       0.385525       0.550977        2.07056       0.126379                 NaN
  1240.60        2500.00        92.4465                 NaN            NaN            NaN  0.504293                 NaN            NaN   1.05526       0.309456       0.847724        3.40171       0.431012E-001   1.39191     
  1238.10        2500.00        74.8523                 NaN            NaN            NaN   1.73692                 NaN            NaN   2.72484                 NaN   2.43246        10.3367                 NaN   7.91687     
  1235.59        2500.00        82.2330                 NaN            NaN            NaN  0.866572                 NaN            NaN   1.62331        1.27085        1.77719        7.11606                 NaN   5.11302     
  1233.08        2500.00        82.1593                 NaN            NaN            NaN   1.18658                 NaN            NaN   2.02747                 NaN   1.69346        7.34400                 NaN   5.58916     
  1230.58        2500.00        79.4910                 NaN            NaN            NaN   1.46441                 NaN            NaN   2.12843                 NaN   1.93036        8.51326                 NaN   6.47259     
  1228.07        2500.00        80.5572                 NaN            NaN            NaN   1.29934                 NaN            NaN   2.13133                 NaN   1.80266        8.11812                 NaN   6.09133     
  1225.56        2500.00        72.1849                 NaN            NaN            NaN  0.719261        1.09684                 NaN   2.68547                 NaN   2.46576        11.9109                 NaN   8.93690     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   6.22790                 NaN            NaN   8.37667                 NaN   8.33634        44.2501                 NaN   32.8090     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   6.22843                 NaN            NaN   8.37516                 NaN   8.34009        44.2464                 NaN   32.8099     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   6.21686                 NaN            NaN   8.39294                 NaN   8.34499        44.2436                 NaN   32.8016     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   6.23008                 NaN            NaN   8.37108                 NaN   8.34759        44.2389                 NaN   32.8123     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   6.23032                 NaN            NaN   8.36963                 NaN   8.35165        44.2353                 NaN   32.8131     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   6.24209                 NaN            NaN   8.34738                 NaN   8.35763        44.2299                 NaN   32.8230     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   6.25228                 NaN            NaN   8.32794                 NaN   8.36321        44.2249                 NaN   32.8317     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   6.24896                 NaN            NaN   8.33365                 NaN   8.36592        44.2220                 NaN   32.8295     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   6.24852                 NaN            NaN   8.33506                 NaN   8.36851        44.2183                 NaN   32.8296     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   6.24836                 NaN            NaN   8.33955                 NaN   8.36849        44.2133                 NaN   32.8303     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   6.30089                 NaN            NaN   8.23626                 NaN   8.38619        44.2042                 NaN   32.8724     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   6.30222                 NaN            NaN   8.23749                 NaN   8.38705        44.1988                 NaN   32.8744     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.30348                 NaN            NaN   8.23857                 NaN   8.38811        44.1935                 NaN   32.8763     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   6.30530                 NaN            NaN   8.23478                 NaN   8.39169        44.1900                 NaN   32.8782     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   6.30715                 NaN            NaN   8.23084                 NaN   8.39595        44.1856                 NaN   32.8804     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   6.30990                 NaN            NaN   8.22534                 NaN   8.40011        44.1812                 NaN   32.8835     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   6.34239                 NaN            NaN   8.17018                 NaN   8.40040        44.1792                 NaN   32.9078     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   6.34113                 NaN            NaN   8.17351                 NaN   8.40532        44.1711                 NaN   32.9089     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   6.34018                 NaN            NaN   8.17414                 NaN   8.40938        44.1674                 NaN   32.9089     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   6.33927                 NaN            NaN   8.17482                 NaN   8.41363        44.1633                 NaN   32.9090     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   6.33893                 NaN            NaN   8.17464                 NaN   8.41737        44.1597                 NaN   32.9094     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   6.33731                 NaN            NaN   8.17583                 NaN   8.42278        44.1554                 NaN   32.9087     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   6.33914                 NaN            NaN   8.17534                 NaN   8.42310        44.1519                 NaN   32.9105     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   6.34225                 NaN            NaN   8.16527                 NaN   8.43130        44.1472                 NaN   32.9139     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   6.34456                 NaN            NaN   8.16527                 NaN   8.43128        44.1423                 NaN   32.9166     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   6.34401                 NaN            NaN   8.15907                 NaN   8.44089        44.1393                 NaN   32.9167     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   6.36278                 NaN            NaN   8.12889                 NaN   8.44238        44.1337                 NaN   32.9322     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   6.37764                 NaN            NaN   8.10548                 NaN   8.44323        44.1262       0.105227E-002   32.9464     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   6.40599                 NaN            NaN   8.01170                 NaN   8.44033        44.1416       0.227010E-001   32.9777     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   6.38902                 NaN            NaN   8.00601                 NaN   8.44312        44.1375       0.436852E-001   32.9807     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   6.37138                 NaN            NaN   8.00051                 NaN   8.44587        44.1331       0.653533E-001   32.9838     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   6.35456                 NaN            NaN   7.99452                 NaN   8.44877        44.1289       0.863225E-001   32.9869     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   6.33591                 NaN            NaN   7.98907                 NaN   8.45145        44.1245       0.109063        32.9900     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   6.31858                 NaN            NaN   7.98303                 NaN   8.45444        44.1203       0.130531        32.9931     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   6.30100                 NaN            NaN   7.97726                 NaN   8.45731        44.1159       0.152207        32.9963     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   6.20663                 NaN            NaN   8.10757                 NaN   8.46890        44.0819       0.179815        32.9552     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   6.18807                 NaN            NaN   8.10427                 NaN   8.47263        44.0765       0.201091        32.9575     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   6.16848                 NaN            NaN   8.10317                 NaN   8.47599        44.0709       0.222306        32.9591     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   6.14939                 NaN            NaN   8.10185                 NaN   8.47926        44.0653       0.243193        32.9610     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   6.11143                 NaN            NaN   8.10039                 NaN   8.47313        44.0882       0.277028        32.9498     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   6.09208                 NaN            NaN   8.10048                 NaN   8.47539        44.0865       0.296206        32.9494     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   6.06430                 NaN            NaN  0.767022E-001   8.06463        8.49297        44.0434       0.308405        32.9496     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   5.38809                 NaN            NaN   1.78729        7.36005        8.57939        43.9150       0.407080        32.5631     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   5.87090                 NaN            NaN  0.469592        7.91070        8.51929        44.0020       0.366676        32.8608     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   5.74048                 NaN            NaN   7.80029       0.752837        8.53689        43.9750       0.398720        32.7958     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   5.55988                 NaN            NaN   1.18281        7.61913        8.56238        43.9390       0.436093        32.7007     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   5.62167                 NaN            NaN  0.969784        7.70804        8.55542        43.9498       0.446169        32.7491     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   5.36568                 NaN            NaN   7.49292        1.56165        8.58882        43.8965       0.487756        32.6067     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   5.45291                 NaN            NaN   7.58962        1.29711        8.57971        43.9132       0.496353        32.6711     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   5.10632                 NaN            NaN   2.12089        7.29022        8.62553        43.8413       0.543727        32.4720     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   4.93456                 NaN            NaN   2.51141        7.14074        8.65062        43.8066       0.576618        32.3795     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   4.83111                 NaN            NaN   2.71767        7.08106        8.66499        43.7824       0.597596        32.3252     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   4.56209                 NaN            NaN   3.35385        6.84359        8.70348        43.7286       0.636910        32.1715     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   4.44041                 NaN            NaN   3.57551        6.78008        8.71448        43.7090       0.669868        32.1106     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   4.32181                 NaN            NaN   3.84283        6.70382        8.73800        43.6732       0.679364        32.0409     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   4.13067                 NaN            NaN   6.56597        4.26814        8.76552        43.6321       0.706095        31.9315     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   3.99522                 NaN            NaN   4.56101        6.47229        8.78611        43.6021       0.727529        31.8557     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   3.78457                 NaN            NaN   5.03214        6.32379        8.81659        43.5567       0.753537        31.7326     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   3.48730                 NaN            NaN   6.09836        5.72284        8.86041        43.4922       0.784205        31.5547     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   4.01636                 NaN            NaN   4.35604        6.57592        8.78897        43.6052       0.762726        31.8948     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   3.23543                 NaN            NaN   5.95427        6.24666        8.89867        43.4360       0.818763        31.4102     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   3.02754                 NaN            NaN   6.70800        5.81894        8.92961        43.3904       0.839945        31.2856     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   2.58661                 NaN            NaN   7.72460        5.51403        8.99165        43.2972       0.873399        31.0125     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   2.57926                 NaN            NaN   5.52510        7.71335        8.99689        43.2917       0.880449        31.0132     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   2.36147                 NaN            NaN   8.20037        5.38682        9.03008        43.2431       0.898398        30.8798     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   1.69643                 NaN            NaN   9.74053        4.93834        9.12251        43.1042       0.938174        30.4599     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   1.84775                 NaN            NaN   9.35884        5.06113        9.10765        43.1294       0.934735        30.5605     
  1055.14        2500.00                 NaN            NaN            NaN            NaN  0.660883                 NaN            NaN   12.1298        4.26035        9.27057        42.8836       0.993176        29.8016     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   1.27542                 NaN            NaN   10.5906        4.75182        9.18863        43.0208       0.974661        30.1981     
  1050.13        2500.00                 NaN            NaN            NaN            NaN  0.980289                 NaN            NaN   11.2546        4.57516        9.23312        42.9563       0.990124        30.0104     
  1047.62        2500.00                 NaN            NaN            NaN            NaN  0.672304                 NaN            NaN   11.9483        4.39283        9.27963        42.8889        1.00468        29.8134     
  1045.11        2500.00                 NaN            NaN            NaN            NaN  0.346989                 NaN            NaN   12.6821        4.20191        9.32878        42.8176        1.01841        29.6042     
  1042.61        2500.00                 NaN            NaN            NaN            NaN  0.823689E-002            NaN            NaN   13.4469        4.00522        9.38006        42.7434        1.03111        29.3851     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5351        3.95175        9.39339        42.7142        1.02324        29.3823     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5390        3.94691        9.39820        42.7108        1.02299        29.3822     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5413        3.94360        9.40305        42.7071        1.02274        29.3822     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5436        3.94048        9.40792        42.7034        1.02247        29.3822     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5456        3.93766        9.41284        42.6995        1.02220        29.3822     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5474        3.93516        9.41779        42.6955        1.02191        29.3823     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5486        3.93331        9.42277        42.6913        1.02162        29.3824     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5564        3.92475        9.42745        42.6878        1.02127        29.3823     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5221        3.98292        9.46609        42.6234        1.01358        29.3919     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5747        3.94507        9.48007        42.5990        1.00742        29.3938     
