|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/KHA22/KHA22_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1551.28        500.000       0.147209E-002   99.5368       0.461768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.90        500.000                 NaN   99.4670       0.532966       0.101445E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.52        500.000                 NaN   99.4665       0.533455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.14        500.000                 NaN   99.4777       0.522270       0.532520E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.75        500.000                 NaN   99.4800       0.517836       0.214848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.37        500.000                 NaN   99.4852       0.514789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.99        500.000                 NaN   99.4898       0.486145       0.240522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.61        500.000                 NaN   99.3570       0.643005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.23        500.000                 NaN   99.6372       0.353640       0.915940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000                 NaN   99.5019       0.483225       0.149108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.46        500.000                 NaN   99.5062       0.479593       0.141834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.08        500.000                 NaN   99.5092       0.476457       0.143476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.70        500.000                 NaN   98.9458        1.01822       0.359469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.32        500.000                 NaN  100.0000                 NaN  0.919785E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.94        500.000                 NaN   99.6187       0.370573       0.107173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.56        500.000                 NaN   99.2408       0.742668       0.165717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.17        500.000                 NaN   99.8138       0.180917       0.527099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        500.000                 NaN   99.5341       0.453464       0.124283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.41        500.000                 NaN   99.4856       0.506616       0.780485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.03        500.000                 NaN   99.5870       0.404848       0.811156E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.65        500.000                 NaN   99.5431       0.448003       0.893988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.27        500.000                 NaN   99.7800       0.216052       0.392791E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.88        500.000                 NaN   99.3161       0.671508       0.124015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000                 NaN   99.5517       0.441542       0.671598E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.12        500.000                 NaN   99.5520       0.441292       0.675149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        500.000                 NaN   99.5630       0.431198       0.577266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.36        500.000                 NaN   99.5529       0.437694       0.937028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.98        500.000                 NaN   99.5795       0.414589       0.591216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.59        500.000                 NaN   99.5690       0.424989       0.601780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.21        500.000                 NaN   99.5733       0.421629       0.504823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.83        500.000                 NaN   99.5747       0.421462       0.387875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.45        500.000                 NaN   99.5762       0.421887       0.191591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.07        500.000                 NaN   99.5222       0.474627       0.314144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.69        500.000                 NaN   99.8810       0.118420       0.629364E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.30        500.000                 NaN   99.3455       0.651051       0.343474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        500.000                 NaN   99.5894       0.408703       0.188807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.54        500.000                 NaN   99.5914       0.408606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        500.000                 NaN   99.5970       0.382897       0.200895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.78        500.000                 NaN   99.5974       0.402612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.40        500.000                 NaN   99.6005       0.399455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.01        500.000                 NaN   99.6035       0.376742       0.198002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.63        500.000                 NaN   99.6046       0.395364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.25        500.000                 NaN   99.6067       0.393343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.87        500.000                 NaN   99.6099       0.390075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.49        500.000                 NaN   99.6103       0.389700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.6149       0.385103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.72        500.000                 NaN   98.9033        1.08386       0.128411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.34        500.000                 NaN   99.9211       0.771689E-001  0.174075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.96        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.58        500.000                 NaN   99.6599       0.340072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.20        500.000                 NaN   99.6257       0.374329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.82        500.000                 NaN   99.6272       0.372777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.43        500.000                 NaN   99.6292       0.370756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.05        500.000                 NaN   99.6323       0.367723       0.897682E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.67        500.000                 NaN   99.6344       0.365555       0.154735E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.29        500.000                 NaN   99.6366       0.363427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.91        500.000                 NaN   99.6385       0.361478       0.133030E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.53        500.000                 NaN   99.6410       0.358958       0.156453E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.14        500.000                 NaN   99.6436       0.356421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.76        500.000                 NaN   99.6447       0.355316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.38        500.000                 NaN   99.5532       0.446808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.00        500.000                 NaN   99.7907       0.209307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.62        500.000                 NaN   99.5909       0.358769                 NaN  0.503448E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1464.24        500.000                 NaN   99.6314       0.261950                 NaN  0.106626                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.85        500.000                 NaN   99.5650       0.106539                 NaN  0.328438                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.47        500.000                 NaN   99.5619                 NaN            NaN  0.438141                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.09        500.000                 NaN   99.5645       0.419776E-001            NaN  0.393514                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.71        500.000                 NaN   99.5627                 NaN            NaN  0.437262                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.33        500.000                 NaN   99.5611                 NaN            NaN  0.438947                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.95        500.000                 NaN   99.5638                 NaN            NaN  0.436214                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.56        500.000                 NaN   99.5623                 NaN            NaN  0.437744                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.18        500.000                 NaN   99.5621                 NaN            NaN  0.437889                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.80        500.000                 NaN   99.4195                 NaN            NaN  0.220625       0.359866                 NaN            NaN            NaN            NaN            NaN
  1450.42        500.000                 NaN   99.3169                 NaN            NaN  0.383317       0.299774                 NaN            NaN            NaN            NaN            NaN
  1449.04        500.000                 NaN   99.3238                 NaN            NaN  0.379678       0.296553                 NaN            NaN            NaN            NaN            NaN
  1447.66        500.000                 NaN   98.3056                 NaN            NaN  0.741911       0.952536                 NaN            NaN            NaN            NaN            NaN
  1446.27        500.000                 NaN   99.9999                 NaN            NaN  0.107029E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1444.89        500.000                 NaN   99.9869                 NaN            NaN  0.577445E-002  0.735115E-002            NaN            NaN            NaN            NaN            NaN
  1443.51        500.000                 NaN   99.0768       0.689209E-002            NaN  0.520438       0.395877                 NaN            NaN            NaN            NaN            NaN
  1442.13        500.000                 NaN   98.4977       0.540498E-001            NaN  0.849810       0.598415                 NaN            NaN            NaN            NaN            NaN
  1440.75        500.000                 NaN   99.9997       0.326536E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1439.37        500.000                 NaN   99.5970       0.163032E-001            NaN  0.228477       0.158189                 NaN            NaN            NaN            NaN            NaN
  1437.98        500.000                 NaN   99.9768                 NaN            NaN  0.231954E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1436.60        500.000                 NaN   98.7765       0.441334E-001            NaN  0.707997       0.471411                 NaN            NaN            NaN            NaN            NaN
  1435.22        500.000                 NaN   99.3863       0.218178E-001            NaN  0.348809       0.243082                 NaN            NaN            NaN            NaN            NaN
  1433.84        500.000                 NaN   99.5299       0.160463E-001            NaN  0.186855       0.267191                 NaN            NaN            NaN            NaN            NaN
  1432.46        500.000                 NaN   99.2576       0.220954E-001            NaN  0.421853       0.298494                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000                 NaN   99.4027       0.187825E-001            NaN  0.238714       0.339756                 NaN            NaN            NaN            NaN            NaN
  1429.69        500.000                 NaN   99.4077       0.171975E-001            NaN  0.337118       0.238020                 NaN            NaN            NaN            NaN            NaN
  1428.31        500.000                 NaN   99.4130       0.157044E-001            NaN  0.237144       0.334165                 NaN            NaN            NaN            NaN            NaN
