|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1237.25        500.000        97.6447                 NaN            NaN            NaN  0.779924                 NaN            NaN  0.295975       0.547070E-001   1.22470                 NaN
  1235.93        500.000        97.7087                 NaN            NaN            NaN  0.760707                 NaN            NaN  0.287057       0.524541E-001   1.19105                 NaN
  1234.60        500.000        97.7755                 NaN            NaN            NaN  0.739695                 NaN            NaN  0.278738       0.499025E-001   1.15616                 NaN
  1233.28        500.000        97.8409                 NaN            NaN            NaN  0.717738                 NaN            NaN  0.269764       0.479142E-001   1.12363                 NaN
  1231.95        500.000        97.9007                 NaN            NaN            NaN  0.698968                 NaN            NaN  0.260618       0.463289E-001   1.09343                 NaN
  1230.63        500.000        97.9578       0.125360E-004            NaN            NaN  0.680755                 NaN            NaN  0.253335       0.441221E-001   1.06400                 NaN
  1229.30        500.000        98.0127                 NaN            NaN            NaN  0.663577                 NaN            NaN  0.246777       0.418564E-001   1.03505                 NaN
  1227.98        500.000        98.0670       0.664383E-004            NaN            NaN  0.645389                 NaN            NaN  0.238635       0.404616E-001   1.00848                 NaN
  1226.65        500.000        98.1141                 NaN            NaN            NaN  0.630833                 NaN            NaN  0.231308       0.390863E-001  0.984683                 NaN
  1225.32        500.000        98.1650                 NaN            NaN            NaN  0.614696                 NaN            NaN  0.225287       0.370286E-001  0.958023                 NaN
  1224.00        500.000        98.2137                 NaN            NaN            NaN  0.598002                 NaN            NaN  0.218519       0.356006E-001  0.934205                 NaN
  1222.67        500.000        98.2588                 NaN            NaN            NaN  0.583875                 NaN            NaN  0.212668       0.339272E-001  0.910772                 NaN
  1221.35        500.000        98.2712                 NaN            NaN            NaN  0.711553E-001  0.502064                 NaN  0.208887       0.342878E-001  0.912393                 NaN
  1220.02        500.000        97.9681                 NaN            NaN            NaN  0.598245                 NaN            NaN  0.245514       0.728498E-001   1.11530                 NaN
  1218.70        500.000        98.3004                 NaN            NaN            NaN  0.645740       0.227814E-002            NaN  0.184271       0.146562E-001  0.852690                 NaN
  1217.37        500.000        98.3779                 NaN            NaN            NaN  0.557624                 NaN            NaN  0.160263       0.306528E-001  0.873512                 NaN
  1216.05        500.000        97.7395       0.171055                 NaN            NaN  0.449290                 NaN            NaN  0.341793       0.617612E-001   1.23663                 NaN
  1214.72        500.000        98.4489       0.210163                 NaN            NaN  0.126888                 NaN            NaN  0.215995       0.400170E-001  0.958053                 NaN
  1213.40        500.000        99.3880       0.181521                 NaN            NaN  0.239940E-001            NaN            NaN  0.552454E-001            NaN  0.351216                 NaN
  1212.07        500.000        96.2979       0.180324                 NaN            NaN  0.621639       0.234652E-004            NaN  0.407482       0.288839E-001   1.79637       0.667401     
  1210.74        500.000        97.8783                 NaN            NaN            NaN  0.369160                 NaN            NaN  0.173620       0.395378E-001  0.968555       0.570849     
  1209.42        500.000        95.7476                 NaN            NaN            NaN  0.988552                 NaN            NaN  0.336187       0.159806E-001   1.33885        1.57288     
  1208.09        500.000        87.8801                 NaN            NaN            NaN   1.85002                 NaN            NaN  0.985288       0.896640E-001   4.46957        4.72541     
  1206.77        500.000        65.6959                 NaN            NaN            NaN   2.55970        2.89260                 NaN   2.83404       0.222758        12.6668        13.1282     
  1205.44        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.451450E-005            NaN            NaN  0.397967E-004
  1204.12        500.000       100.0000                 NaN            NaN            NaN  0.122917E-004            NaN            NaN  0.167166E-005            NaN  0.166036E-004            NaN
  1202.79        500.000        99.9998                 NaN            NaN            NaN  0.126137E-004  0.140607E-004            NaN  0.169732E-004  0.224185E-005  0.895348E-004  0.560980E-004
  1201.47        500.000        89.2938                 NaN            NaN            NaN   1.62154                 NaN            NaN  0.888955       0.659255E-001   4.00197        4.12785     
  1200.14        500.000        90.4403                 NaN            NaN            NaN   1.30762       0.118205                 NaN  0.783298       0.621176E-001   3.56140        3.72710     
  1198.82        500.000        83.9589       0.849478E-001            NaN            NaN   2.33516                 NaN            NaN   1.34520       0.840234E-001   6.03578        6.15598     
  1197.49        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.84        500.000        78.1116                 NaN            NaN            NaN   2.86379       0.220954                 NaN   1.70413       0.145627        8.39696        8.55696     
  1193.51        500.000        89.6201                 NaN            NaN            NaN   1.39010                 NaN            NaN  0.775077       0.794259E-001   4.08640        4.04893     
  1192.19        500.000        85.8732                 NaN            NaN            NaN   1.87595                 NaN            NaN   1.11942       0.675677E-001   5.57961        5.48430     
  1190.86        500.000        54.7567                 NaN            NaN            NaN   5.42030                 NaN            NaN   3.35497       0.260977        18.3539        17.8532     
  1189.54        500.000                 NaN            NaN            NaN            NaN   11.3424                 NaN            NaN   7.24229       0.594990        41.0562        39.7641     
  1188.21        500.000                 NaN  0.109236E-001            NaN            NaN   11.3262       0.676195E-004            NaN   7.24226       0.595664        41.0579        39.7670     
  1186.89        500.000                 NaN            NaN            NaN            NaN   11.0827       0.262471                 NaN   7.24529       0.593924        41.0511        39.7646     
  1185.56        500.000                 NaN            NaN            NaN            NaN   11.1020       0.244174                 NaN   7.24605       0.593535        41.0495        39.7648     
  1184.24        500.000                 NaN            NaN            NaN            NaN   11.0041       0.343926                 NaN   7.24758       0.592807        41.0464        39.7651     
  1182.91        500.000                 NaN  0.101554                 NaN            NaN   11.2004       0.253720E-003            NaN   7.24172       0.598505        41.0653        39.7923     
  1181.59        500.000                 NaN            NaN            NaN            NaN   11.3779                 NaN            NaN   7.26467       0.582254        41.0047        39.7705     
  1180.26        500.000                 NaN            NaN            NaN            NaN   10.2050        1.15296                 NaN   7.25569       0.589068        41.0305        39.7668     
  1178.93        500.000                 NaN            NaN            NaN            NaN   11.3822                 NaN            NaN   7.26881       0.580531        40.9973        39.7712     
  1177.61        500.000                 NaN            NaN            NaN            NaN   11.4023                 NaN            NaN   7.27819       0.574615        40.9695        39.7754     
  1176.28        500.000                 NaN            NaN            NaN            NaN   10.3967       0.962959                 NaN   7.25711       0.588369        41.0276        39.7672     
  1174.96        500.000                 NaN            NaN            NaN            NaN   10.2922        1.06939                 NaN   7.25875       0.587617        41.0244        39.7676     
  1173.63        500.000                 NaN            NaN            NaN            NaN   10.1869        1.17672                 NaN   7.26040       0.586861        41.0212        39.7680     
  1172.31        500.000                 NaN  0.290631                 NaN            NaN   10.9370       0.525942E-003            NaN   7.23864       0.604952        41.0833        39.8449     
  1170.98        500.000                 NaN  0.315149                 NaN            NaN   10.9033       0.171297E-005            NaN   7.23805       0.605843        41.0859        39.8518     
  1169.66        500.000                 NaN  0.339584                 NaN            NaN   10.8686       0.556189E-003            NaN   7.23743       0.606739        41.0885        39.8586     
  1168.33        500.000                 NaN  0.364310                 NaN            NaN   10.8341       0.577489E-003            NaN   7.23676       0.607659        41.0912        39.8655     
  1167.01        500.000                 NaN            NaN            NaN            NaN   9.64747        1.72606                 NaN   7.26888       0.583020        41.0048        39.7698     
  1165.68        500.000                 NaN            NaN            NaN            NaN   9.53716        1.83838                 NaN   7.27062       0.582239        41.0015        39.7701     
  1164.35        500.000                 NaN            NaN            NaN            NaN   9.42636        1.95118       0.250576E-004   7.27238       0.581453        40.9981        39.7705     
  1163.03        500.000                 NaN            NaN            NaN            NaN   9.31478        2.06478       0.299696E-004   7.27415       0.580662        40.9947        39.7709     
  1161.70        500.000                 NaN  0.490493                 NaN            NaN   10.6578       0.181530E-003            NaN   7.23271       0.612548        41.1058        39.9005     
  1160.38        500.000                 NaN            NaN            NaN            NaN   9.08981        2.29383       0.263795E-004   7.27775       0.579066        40.9879        39.7716     
  1159.05        500.000                 NaN            NaN            NaN            NaN   8.97681        2.40892       0.364416E-005   7.27957       0.578258        40.9845        39.7720     
  1157.73        500.000                 NaN            NaN            NaN            NaN   8.86266        2.52511       0.234530E-004   7.28140       0.577449        40.9810        39.7724     
  1156.40        500.000                 NaN            NaN            NaN            NaN   8.74841        2.64144       0.220129E-004   7.28325       0.576633        40.9775        39.7727     
  1155.08        500.000                 NaN            NaN            NaN            NaN   8.63373        2.75820       0.208785E-004   7.28512       0.575811        40.9740        39.7731     
  1153.75        500.000                 NaN            NaN            NaN            NaN   8.51872        2.87532       0.198006E-004   7.28700       0.574983        40.9705        39.7735     
  1152.43        500.000                 NaN  0.673065                 NaN            NaN   10.4009       0.362516E-003            NaN   7.22517       0.620163        41.1291        39.9512     
  1151.10        500.000                 NaN  0.699622                 NaN            NaN   10.3635       0.396503E-003            NaN   7.22392       0.621323        41.1327        39.9586     
  1149.77        500.000                 NaN  0.726325                 NaN            NaN   10.3258       0.408320E-003            NaN   7.22263       0.622503        41.1364        39.9660     
  1148.45        500.000                 NaN  0.752970                 NaN            NaN   10.2882       0.436194E-003            NaN   7.22130       0.623690        41.1401        39.9734     
  1147.12        500.000                 NaN  0.779809                 NaN            NaN   10.2502       0.452975E-003            NaN   7.21993       0.624899        41.1439        39.9808     
  1145.80        500.000                 NaN  0.806655                 NaN            NaN   10.2123       0.464865E-003            NaN   7.21853       0.626120        41.1477        39.9882     
  1144.47        500.000                 NaN  0.833561                 NaN            NaN   10.1742       0.486211E-003            NaN   7.21708       0.627356        41.1516        39.9957     
  1143.15        500.000                 NaN  0.860496                 NaN            NaN   10.1361       0.505128E-003            NaN   7.21561       0.628604        41.1555        40.0031     
  1141.82        500.000                 NaN  0.887460                 NaN            NaN   10.0979       0.506547E-003            NaN   7.21410       0.629866        41.1595        40.0106     
  1140.50        500.000                 NaN  0.913982                 NaN            NaN   10.0584       0.252555E-002            NaN   7.21261       0.631109        41.1634        40.0180     
  1139.17        500.000                 NaN  0.941488                 NaN            NaN   10.0219                 NaN            NaN   7.21098       0.632432        41.1676        40.0256     
  1137.85        500.000                 NaN  0.968340                 NaN            NaN   9.98333       0.501454E-003            NaN   7.20939       0.633719        41.1717        40.0330     
  1136.52        500.000                 NaN  0.995240                 NaN            NaN   9.94513       0.547493E-003            NaN   7.20777       0.635021        41.1759        40.0404     
  1135.19        500.000                 NaN   1.02210                 NaN            NaN   9.90702       0.528703E-003            NaN   7.20612       0.636332        41.1800        40.0479     
  1133.87        500.000                 NaN   1.04891                 NaN            NaN   9.86900       0.496924E-003            NaN   7.20445       0.637649        41.1842        40.0553     
  1132.54        500.000                 NaN   1.07558                 NaN            NaN   9.83094       0.661917E-003            NaN   7.20276       0.638968        41.1884        40.0627     
  1131.22        500.000                 NaN   1.10224                 NaN            NaN   9.79319       0.528986E-003            NaN   7.20105       0.640297        41.1926        40.0701     
  1129.89        500.000                 NaN   1.12879                 NaN            NaN   9.75556       0.416552E-003            NaN   7.19933       0.641629        41.1969        40.0774     
  1128.57        500.000                 NaN            NaN            NaN            NaN   6.34163        5.09467       0.372622E-003   7.32611       0.557867        40.8983        39.7810     
  1127.24        500.000                 NaN   1.18147                 NaN            NaN   9.68070       0.350277E-003            NaN   7.19584       0.644296        41.2054        40.0920     
  1125.92        500.000                 NaN   1.17553                 NaN            NaN   9.68619                 NaN            NaN   7.19670       0.645794        41.2061        40.0897     
  1124.59        500.000                 NaN   1.23357                 NaN            NaN   9.60661       0.288566E-003            NaN   7.19231       0.646962        41.2139        40.1064     
  1123.27        500.000                 NaN   1.24429                 NaN            NaN   9.52603       0.665959E-001            NaN   7.19227       0.647162        41.2141        40.1096     
  1121.94        500.000                 NaN   1.28483                 NaN            NaN   9.53296       0.946634E-003            NaN   7.18878       0.649609        41.2223        40.1206     
  1120.61        500.000                 NaN   1.31040                 NaN            NaN   9.49717       0.303155E-003            NaN   7.18698       0.650943        41.2265        40.1277     
  1119.29        500.000                 NaN            NaN            NaN            NaN   5.58832        5.86581       0.318330E-004   7.34218       0.550747        40.8689        39.7840     
  1117.96        500.000                 NaN   1.36067                 NaN            NaN   9.42570       0.143674E-003            NaN   7.18342       0.653577        41.2349        40.1416     
  1116.64        500.000                 NaN            NaN            NaN            NaN   5.38043        6.07897                 NaN   7.34695       0.548604        40.8601        39.7849     
  1115.31        500.000                 NaN   1.41004                 NaN            NaN   9.35536       0.102252E-003            NaN   7.17988       0.656182        41.2431        40.1553     
  1113.99        500.000                 NaN  0.527152                 NaN            NaN   6.69992        3.97690                 NaN   7.28798       0.587227        40.9967        39.9241     
  1112.66        500.000                 NaN  0.711722                 NaN            NaN   7.13063        3.27252                 NaN   7.26746       0.600663        41.0441        39.9729     
  1111.34        500.000                 NaN  0.862761                 NaN            NaN   7.46486        2.71453                 NaN   7.25075       0.611601        41.0826        40.0129     
  1110.01        500.000                 NaN  0.987793                 NaN            NaN   7.72460        2.26976                 NaN   7.23701       0.620599        41.1141        40.0461     
  1108.69        500.000                 NaN   1.09266                 NaN            NaN   7.92687        1.91250                 NaN   7.22558       0.628088        41.1403        40.0740     
  1107.36        500.000                 NaN   1.18149                 NaN            NaN   8.08376        1.62452                 NaN   7.21600       0.634374        41.1622        40.0976     
  1106.04        500.000                 NaN   1.56412                 NaN            NaN   9.13461                 NaN            NaN   7.16829       0.665018        41.2701        40.1979     
  1104.71        500.000                 NaN   1.37960                 NaN            NaN   8.45924       0.955808                 NaN   7.19384       0.648758        41.2124        40.1503     
  1103.38        500.000                 NaN   1.45513                 NaN            NaN   8.58075       0.722792                 NaN   7.18554       0.654157        41.2312        40.1705     
  1102.06        500.000                 NaN   1.62403                 NaN            NaN   8.97236       0.793755E-001            NaN   7.16508       0.667151        41.2770        40.2150     
  1100.73        500.000                 NaN   1.55801                 NaN            NaN   8.68834       0.464268                 NaN   7.17487       0.661191        41.2552        40.1981     
  1099.41        500.000                 NaN   1.67464                 NaN            NaN   8.93180       0.472528E-001            NaN   7.16090       0.670075        41.2863        40.2290     
  1098.08        500.000                 NaN   1.70665                 NaN            NaN   8.93258       0.560969E-005            NaN   7.15790       0.672103        41.2930        40.2378     
  1096.76        500.000                 NaN   1.72459                 NaN            NaN   8.89394       0.133440E-001            NaN   7.15672       0.672988        41.2956        40.2428     
  1095.43        500.000                 NaN   1.74812                 NaN            NaN   8.87254       0.982651E-003            NaN   7.15479       0.674342        41.2999        40.2493     
  1094.11        500.000                 NaN   1.76876                 NaN            NaN   8.84398       0.138127E-003            NaN   7.15322       0.675465        41.3033        40.2551     
  1092.78        500.000                 NaN   1.78898                 NaN            NaN   8.81530       0.339262E-004            NaN   7.15170       0.676560        41.3067        40.2608     
  1091.46        500.000                 NaN   1.80891                 NaN            NaN   8.78694       0.169714E-004            NaN   7.15020       0.677639        41.3100        40.2663     
  1090.13        500.000                 NaN   1.82857                 NaN            NaN   8.75895       0.260747E-004            NaN   7.14872       0.678703        41.3132        40.2718     
  1088.80        500.000                 NaN   1.84798                 NaN            NaN   8.73136       0.263136E-005            NaN   7.14726       0.679753        41.3164        40.2773     
  1087.48        500.000                 NaN   1.86715                 NaN            NaN   8.70410       0.134079E-005            NaN   7.14582       0.680788        41.3195        40.2827     
  1086.15        500.000                 NaN   1.88604                 NaN            NaN   8.67712       0.122243E-003            NaN   7.14440       0.681807        41.3226        40.2880     
  1084.83        500.000                 NaN   1.90470                 NaN            NaN   8.65061       0.979916E-004            NaN   7.14301       0.682814        41.3256        40.2932     
  1083.50        500.000                 NaN   1.92313                 NaN            NaN   8.62445       0.801317E-004            NaN   7.14163       0.683807        41.3285        40.2984     
  1082.18        500.000                 NaN   1.94131                 NaN            NaN   8.59863       0.666724E-004            NaN   7.14028       0.684785        41.3314        40.3035     
  1080.85        500.000                 NaN   1.95926                 NaN            NaN   8.57317       0.563109E-004            NaN   7.13894       0.685749        41.3343        40.3085     
  1079.53        500.000                 NaN   1.97697                 NaN            NaN   8.54804       0.481872E-004            NaN   7.13763       0.686699        41.3371        40.3135     
  1078.20        500.000                 NaN   1.99444                 NaN            NaN   8.52326       0.416958E-004            NaN   7.13634       0.687635        41.3398        40.3185     
  1076.88        500.000                 NaN   2.01168                 NaN            NaN   8.49881       0.366560E-004            NaN   7.13507       0.688556        41.3425        40.3233     
  1075.55        500.000                 NaN   2.02871                 NaN            NaN   8.47469       0.321270E-004            NaN   7.13382       0.689464        41.3452        40.3281     
  1074.22        500.000                 NaN   2.04551                 NaN            NaN   8.45089       0.285797E-004            NaN   7.13260       0.690357        41.3477        40.3329     
  1072.90        500.000                 NaN            NaN            NaN            NaN   2.02604        9.54193       0.102917E-002   7.44001       0.503934        40.6846        39.8025     
  1071.57        500.000                 NaN   2.07819                 NaN            NaN   8.40343       0.123442E-002            NaN   7.13024       0.692081        41.3527        40.3422     
  1070.25        500.000                 NaN   2.09447                 NaN            NaN   8.38095       0.675802E-003            NaN   7.12906       0.692946        41.3551        40.3468     
  1068.92        500.000                 NaN   2.11054                 NaN            NaN   8.35880       0.937153E-004            NaN   7.12790       0.693797        41.3576        40.3513     
  1067.60        500.000                 NaN   2.12626                 NaN            NaN   8.33645       0.232557E-003            NaN   7.12678       0.694622        41.3599        40.3558     
  1066.27        500.000                 NaN   2.14184                 NaN            NaN   8.31463       0.378573E-004            NaN   7.12567       0.695440        41.3622        40.3602     
  1064.95        500.000                 NaN   2.15718                 NaN            NaN   8.29297       0.371166E-004            NaN   7.12458       0.696242        41.3644        40.3646     
  1063.62        500.000                 NaN   2.17234                 NaN            NaN   8.27160       0.372859E-004            NaN   7.12352       0.697031        41.3666        40.3689     
  1062.30        500.000                 NaN   2.18730                 NaN            NaN   8.25050       0.377352E-004            NaN   7.12247       0.697807        41.3687        40.3732     
  1060.97        500.000                 NaN   2.20207                 NaN            NaN   8.22968       0.391467E-004            NaN   7.12145       0.698571        41.3708        40.3774     
  1059.64        500.000                 NaN   2.21666                 NaN            NaN   8.20913       0.395490E-004            NaN   7.12044       0.699324        41.3728        40.3816     
  1058.32        500.000                 NaN   2.23107                 NaN            NaN   8.18886       0.399752E-004            NaN   7.11946       0.700064        41.3748        40.3857     
  1056.99        500.000                 NaN   2.24530                 NaN            NaN   8.16884       0.407444E-004            NaN   7.11849       0.700792        41.3768        40.3898     
  1055.67        500.000                 NaN   2.25936                 NaN            NaN   8.14910       0.163304E-004            NaN   7.11754       0.701509        41.3787        40.3938     
  1054.34        500.000                 NaN   2.27325                 NaN            NaN   8.12961       0.502383E-005            NaN   7.11661       0.702214        41.3805        40.3978     
  1053.02        500.000                 NaN   2.28696                 NaN            NaN   8.11037                 NaN            NaN   7.11570       0.702907        41.3823        40.4017     
  1051.69        500.000                 NaN   1.64659                 NaN            NaN   9.13761                 NaN            NaN   7.24176       0.626242        41.1054        40.2424     
  1050.37        500.000                 NaN   2.31390                 NaN            NaN   8.07260                 NaN            NaN   7.11393       0.704261        41.3858        40.4095     
  1049.04        500.000                 NaN   2.32713                 NaN            NaN   8.05407                 NaN            NaN   7.11307       0.704921        41.3875        40.4133     
  1047.72        500.000                 NaN   2.34006                 NaN            NaN   8.03600                 NaN            NaN   7.11226       0.705553        41.3891        40.4171     
  1046.39        500.000                 NaN   2.35299                 NaN            NaN   8.01791                 NaN            NaN   7.11143       0.706194        41.3907        40.4208     
  1045.06        500.000                 NaN   2.36588                 NaN            NaN   7.99987                 NaN            NaN   7.11060       0.706837        41.3923        40.4245     
  1043.74        500.000                 NaN   2.37841                 NaN            NaN   7.98240                 NaN            NaN   7.10983       0.707443        41.3937        40.4282     
  1042.41        500.000                 NaN   2.43643                 NaN            NaN   7.90600                 NaN            NaN   7.10905       0.708059        41.3952        40.4452     
  1041.09        500.000                 NaN   2.39529                 NaN            NaN   7.95800                 NaN            NaN   7.10704       0.708308        41.3989        40.4325     
  1039.76        500.000                 NaN   2.40746                 NaN            NaN   7.94127                 NaN            NaN   7.10639       0.708834        41.4000        40.4361     
  1038.44        500.000                 NaN   2.41759                 NaN            NaN   7.92723                 NaN            NaN   7.10566       0.709498        41.4009        40.4391     
  1037.11        500.000                 NaN   2.43007                 NaN            NaN   7.90925                 NaN            NaN   7.10466       0.710219        41.4031        40.4427     
  1035.79        500.000                 NaN   2.07469                 NaN            NaN   8.50275                 NaN            NaN   7.18870       0.659887        41.2158        40.3581     
  1034.46        500.000                 NaN   2.10048                 NaN            NaN   8.46485                 NaN            NaN   7.18593       0.661801        41.2217        40.3652     
  1033.14        500.000                 NaN   2.45948                 NaN            NaN   7.87053                 NaN            NaN   7.10474       0.711200        41.4016        40.4525     
  1031.81        500.000                 NaN   2.54300                 NaN            NaN   7.75879                 NaN            NaN   7.10331       0.712071        41.4066        40.4762     
  1030.49        500.000                 NaN   2.55208                 NaN            NaN   7.74671                 NaN            NaN   7.10265       0.712461        41.4072        40.4789     
  1029.16        500.000                 NaN   2.57342                 NaN            NaN   7.71501                 NaN            NaN   7.10110       0.714234        41.4113        40.4850     
  1027.83        500.000                 NaN   2.58427                 NaN            NaN   7.69981                 NaN            NaN   7.10030       0.714808        41.4127        40.4881     
  1026.51        500.000                 NaN   2.59512                 NaN            NaN   7.68478                 NaN            NaN   7.09967       0.715323        41.4138        40.4913     
  1025.18        500.000                 NaN   2.60577                 NaN            NaN   7.67013                 NaN            NaN   7.09915       0.715790        41.4147        40.4944     
  1023.86        500.000                 NaN   2.61634                 NaN            NaN   7.65555                 NaN            NaN   7.09858       0.716275        41.4157        40.4976     
  1022.53        500.000                 NaN   2.62678                 NaN            NaN   7.64118                 NaN            NaN   7.09804       0.716740        41.4166        40.5007     
  1021.21        500.000                 NaN   2.63710                 NaN            NaN   7.62702                 NaN            NaN   7.09753       0.717195        41.4174        40.5037     
  1019.88        500.000                 NaN   2.64730                 NaN            NaN   7.61302                 NaN            NaN   7.09703       0.717642        41.4182        40.5068     
  1018.56        500.000                 NaN   2.65739                 NaN            NaN   7.59918                 NaN            NaN   7.09655       0.718079        41.4190        40.5098     
  1017.23        500.000                 NaN   2.66739                 NaN            NaN   7.58549                 NaN            NaN   7.09607       0.718508        41.4198        40.5128     
  1015.91        500.000                 NaN   2.67728                 NaN            NaN   7.57196                 NaN            NaN   7.09562       0.718930        41.4205        40.5157     
  1014.58        500.000                 NaN   3.14030                 NaN            NaN   6.51023       0.340121E-004            NaN   6.85944       0.851734        42.0756        40.5626     
  1013.25        500.000                 NaN   3.14029                 NaN            NaN   6.51022       0.433147E-004            NaN   6.85944       0.851734        42.0756        40.5626     
  1011.93        500.000                 NaN   2.69859                 NaN            NaN   7.54503                 NaN            NaN   7.09458       0.719400        41.4196        40.5227     
  1010.60        500.000                 NaN   3.14030                 NaN            NaN   6.51026                 NaN            NaN   6.85944       0.851735        42.0756        40.5626     
  1009.28        500.000                 NaN   3.14030                 NaN            NaN   6.51026                 NaN            NaN   6.85944       0.851735        42.0756        40.5626     
  1007.95        500.000                 NaN   2.73349                 NaN            NaN   7.49571                 NaN            NaN   7.09339       0.721154        41.4235        40.5327     
  1006.63        500.000                 NaN   2.74255                 NaN            NaN   7.48344                 NaN            NaN   7.09304       0.721517        41.4240        40.5355     
  1005.30        500.000                 NaN   3.14026                 NaN            NaN   6.50968       0.665441E-003            NaN   6.85946       0.851724        42.0756        40.5626     
  1003.98        500.000                 NaN   3.14026                 NaN            NaN   6.50967       0.674609E-003            NaN   6.85946       0.851724        42.0756        40.5626     
  1002.65        500.000                 NaN   3.14029                 NaN            NaN   6.51047                 NaN            NaN   6.85944       0.851736        42.0754        40.5627     
  1001.33        500.000                 NaN   3.14029                 NaN            NaN   6.51047                 NaN            NaN   6.85944       0.851736        42.0754        40.5627     
  1000.00        500.000                 NaN   3.14029                 NaN            NaN   6.51047                 NaN            NaN   6.85944       0.851736        42.0754        40.5627     
