|6.6.6
Archiving\03_Data\frac/QFM_m2/NWA1068/NWA1068_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1919.80        2500.00        99.1741       0.778621       0.473228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.1741       0.778620       0.473227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.1741       0.778617       0.473225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.1741       0.778618       0.473226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1741       0.778617       0.473225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1741       0.778616       0.473224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1741       0.778614       0.473224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1741       0.778613       0.473223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1741       0.778612       0.473222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1741       0.778611       0.473221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1741       0.778609       0.473221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1741       0.778608       0.473220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1741       0.778607       0.473219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1741       0.778606       0.473218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1741       0.778604       0.473218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1741       0.778603       0.473217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1741       0.778602       0.473216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1741       0.778600       0.473215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1741       0.778599       0.473214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1741       0.778598       0.473214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1741       0.778596       0.473213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1741       0.778595       0.473212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1741       0.778594       0.473211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1741       0.778592       0.473210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1741       0.778591       0.473209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1741       0.778590       0.473208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1741       0.778588       0.473208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1741       0.778587       0.473207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1741       0.778585       0.473206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1741       0.778584       0.473205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1741       0.778582       0.473204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1741       0.778581       0.473203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1741       0.778579       0.473202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1741       0.778578       0.473201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1741       0.778576       0.473200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1741       0.778575       0.473199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1741       0.778573       0.473199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1741       0.778572       0.473198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1741       0.778570       0.473197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1741       0.778568       0.473196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1741       0.778567       0.473195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1741       0.778565       0.473194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1741       0.778564       0.473193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1741       0.778562       0.473192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1741       0.778560       0.473191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1741       0.778559       0.473190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1741       0.778557       0.473189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1741       0.778555       0.473188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1741       0.778553       0.473187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1741       0.778552       0.473186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1741       0.778550       0.473184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1741       0.778548       0.473183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1741       0.778547       0.473182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1741       0.778545       0.473181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1741       0.778543       0.473180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1741       0.778541       0.473179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1741       0.778539       0.473178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1741       0.778537       0.473177E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1741       0.778536       0.473176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1741       0.778534       0.473175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1742       0.778532       0.473173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1742       0.778530       0.473172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1742       0.778528       0.473171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1742       0.778526       0.473170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1742       0.778524       0.473169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1742       0.778522       0.473168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1742       0.778520       0.473166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1742       0.778518       0.473165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1742       0.778516       0.473164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1742       0.778514       0.473163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1742       0.778512       0.473161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1742       0.778510       0.473160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1742       0.778508       0.473159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1742       0.778506       0.473158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1742       0.778504       0.473156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1742       0.778501       0.473155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1742       0.778499       0.473154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1742       0.778497       0.473152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1742       0.778495       0.473151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1742       0.778493       0.473150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1742       0.778490       0.473148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1742       0.778488       0.473147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1742       0.778486       0.473146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1742       0.778484       0.473144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1742       0.778481       0.473143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1742       0.778479       0.473141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1742       0.778477       0.473140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1742       0.778474       0.473138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1742       0.778472       0.473137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1742       0.778470       0.473136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1666       0.778467       0.473134E-001  0.763656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1615       0.778524       0.473169E-001  0.126681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1615       0.778620       0.473227E-001  0.125560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1615       0.778715       0.473285E-001  0.124756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1615       0.778809       0.473342E-001  0.123462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1615       0.778903       0.473399E-001  0.122981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1616       0.778996       0.473455E-001  0.121001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        98.6567       0.779064       0.324583E-001  0.128593E-001  0.518943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.9894                 NaN            NaN  0.105870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.9865                 NaN            NaN  0.135112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9881                 NaN            NaN  0.118842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9882                 NaN            NaN  0.118014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9883                 NaN            NaN  0.116824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9884                 NaN            NaN  0.115932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9885                 NaN            NaN  0.114978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9886                 NaN            NaN  0.113882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9887                 NaN            NaN  0.112933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.7231                 NaN            NaN  0.114278E-001  0.265429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4041                 NaN            NaN  0.115780E-001  0.584331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4037                 NaN            NaN  0.115490E-001  0.584765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.6815                 NaN            NaN  0.616927E-002  0.312361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1281                 NaN            NaN  0.167612E-001  0.855181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4041                 NaN            NaN  0.114257E-001  0.584438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4067                 NaN            NaN  0.113542E-001  0.581934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4064                 NaN            NaN  0.113327E-001  0.582233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4081                 NaN            NaN  0.112690E-001  0.580644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4079                 NaN            NaN  0.112490E-001  0.580858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4096                 NaN            NaN  0.111788E-001  0.579257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4083                 NaN            NaN  0.111196E-001  0.580545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4096                 NaN            NaN  0.111411E-001  0.579263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4140                 NaN            NaN  0.109948E-001  0.574997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4141                 NaN            NaN  0.109855E-001  0.574930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4150                 NaN            NaN  0.109465E-001  0.574093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4161                 NaN            NaN  0.108957E-001  0.573048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4192                 NaN            NaN  0.108382E-001  0.569957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4195                 NaN            NaN  0.108003E-001  0.569714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4209                 NaN            NaN  0.107711E-001  0.568371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4248                 NaN            NaN  0.106824E-001  0.564492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4207                 NaN            NaN  0.107488E-001  0.568523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4320                 NaN            NaN  0.104872E-001  0.557510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4210                 NaN            NaN  0.107570E-001  0.568236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4407                 NaN            NaN  0.103090E-001  0.548951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4336                 NaN            NaN  0.104171E-001  0.555973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3498                 NaN            NaN  0.119401E-001  0.638242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.8325                 NaN            NaN  0.307966E-002  0.164399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.1329                 NaN            NaN  0.158801E-001  0.851209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4419                 NaN            NaN  0.102124E-001  0.547871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4462                 NaN            NaN  0.101313E-001  0.543653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4480                 NaN            NaN  0.100764E-001  0.541918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4497                 NaN            NaN  0.100502E-001  0.540202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4532                 NaN            NaN  0.994727E-002  0.536820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4553                 NaN            NaN  0.990144E-002  0.534788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5288                 NaN            NaN  0.856228E-002  0.462637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.3904                 NaN            NaN  0.110782E-001  0.598545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.4629                 NaN            NaN  0.972923E-002  0.527325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.3817                 NaN            NaN  0.111505E-001  0.607157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5537                 NaN            NaN  0.806107E-002  0.438208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.4709                 NaN            NaN  0.954145E-002  0.519522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.4771                 NaN            NaN  0.943413E-002  0.513508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.4784                 NaN            NaN  0.941870E-002  0.512197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.6965                 NaN            NaN  0.545496E-002  0.298000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.2691                 NaN            NaN  0.131854E-001  0.717721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.4882                 NaN            NaN  0.920454E-002  0.502644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.4908                 NaN            NaN  0.914396E-002  0.500026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4936                 NaN            NaN  0.909791E-002  0.497319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.4979                 NaN            NaN  0.900387E-002  0.493135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.4994                 NaN            NaN  0.899005E-002  0.491658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5052                 NaN            NaN  0.885584E-002  0.485947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.5067                 NaN            NaN  0.882362E-002  0.484503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.5100                 NaN            NaN  0.875606E-002  0.481281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.5127                 NaN            NaN  0.868087E-002  0.478585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.5164                 NaN            NaN  0.861110E-002  0.474991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.5196                 NaN            NaN  0.856488E-002  0.471855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8039                 NaN            NaN  0.114849E-001            NaN   1.18461                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7944                 NaN            NaN  0.113115E-001            NaN   1.19424                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7910                 NaN            NaN  0.111296E-001            NaN   1.19788                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7842                 NaN            NaN  0.109323E-001  0.662538E-005   1.20487                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7754                 NaN            NaN  0.107470E-001  0.139385E-005   1.21390                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7638                 NaN            NaN  0.105185E-001            NaN   1.22564                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7437                 NaN            NaN  0.103030E-001            NaN   1.24595                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7212                 NaN            NaN  0.100676E-001            NaN   1.26876                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6840                 NaN            NaN  0.978158E-002            NaN   1.30618                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.5537                 NaN            NaN  0.861468E-002            NaN   1.17371       0.263979                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2239                 NaN            NaN  0.512285E-002            NaN   1.28275       0.488279                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2500                 NaN            NaN  0.485606E-002            NaN  0.486148        1.25900                 NaN            NaN            NaN            NaN            NaN
