|6.6.6
Archiving\03_Data\frac/QFM_m2/NWA1068/NWA1068_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1794.49        2500.00        99.3449       0.638151       0.169385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3449       0.638203       0.169388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3448       0.638256       0.169391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3448       0.638309       0.169394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3447       0.638361       0.169397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3446       0.638414       0.169400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3446       0.638466       0.169403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3445       0.638519       0.169406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3445       0.638572       0.169409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3444       0.638624       0.169412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3444       0.638677       0.169415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3443       0.638730       0.169418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3443       0.638782       0.169421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3442       0.638835       0.169424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3442       0.638888       0.169427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3441       0.638941       0.169430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3441       0.638993       0.169433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3440       0.639046       0.169436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3440       0.639099       0.169440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3439       0.639151       0.169443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3439       0.639204       0.169446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3438       0.639257       0.169449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3437       0.639310       0.169452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3437       0.639362       0.169456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3436       0.639415       0.169459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3436       0.639468       0.169462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3435       0.639521       0.169465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3435       0.639573       0.169469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3434       0.639626       0.169472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3434       0.639679       0.169475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3433       0.639732       0.169479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3433       0.639784       0.169482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3432       0.639837       0.169485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3432       0.639890       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3431       0.639943       0.169492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3431       0.639996       0.169495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3430       0.640048       0.169499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3429       0.640101       0.169502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3429       0.640154       0.169506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3428       0.640207       0.169509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3378       0.640266       0.169514E-001  0.503142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3343       0.640361       0.169529E-001  0.834679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3343       0.640477       0.169549E-001  0.827406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3342       0.640592       0.169569E-001  0.822233E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3342       0.640708       0.169589E-001  0.813801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3341       0.640822       0.169609E-001  0.810545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3341       0.640936       0.169629E-001  0.797795E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        98.8879       0.641171       0.116316E-001  0.847975E-002  0.450781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.9930                 NaN            NaN  0.696651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.9911                 NaN            NaN  0.889161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9922                 NaN            NaN  0.782099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9922                 NaN            NaN  0.776882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9923                 NaN            NaN  0.769101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9924                 NaN            NaN  0.763378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9924                 NaN            NaN  0.757122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9925                 NaN            NaN  0.749940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9926                 NaN            NaN  0.743872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.7596                 NaN            NaN  0.752964E-002  0.232902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4800                 NaN            NaN  0.762759E-002  0.512335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4802                 NaN            NaN  0.760464E-002  0.512177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.7226                 NaN            NaN  0.405847E-002  0.273309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.2412                 NaN            NaN  0.110266E-001  0.747733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4823                 NaN            NaN  0.750822E-002  0.510239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4849                 NaN            NaN  0.745863E-002  0.507661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4852                 NaN            NaN  0.744091E-002  0.507369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4871                 NaN            NaN  0.739422E-002  0.505526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4874                 NaN            NaN  0.737699E-002  0.505227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4896                 NaN            NaN  0.732575E-002  0.503103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4893                 NaN            NaN  0.727784E-002  0.503446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4907                 NaN            NaN  0.729864E-002  0.501971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4951                 NaN            NaN  0.719248E-002  0.497721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4956                 NaN            NaN  0.718307E-002  0.497261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4969                 NaN            NaN  0.715430E-002  0.495953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4984                 NaN            NaN  0.711697E-002  0.494488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.5015                 NaN            NaN  0.707691E-002  0.491436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.5024                 NaN            NaN  0.704759E-002  0.490528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5040                 NaN            NaN  0.702467E-002  0.488981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.5079                 NaN            NaN  0.696307E-002  0.485163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.5050                 NaN            NaN  0.700044E-002  0.487999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.5153                 NaN            NaN  0.682848E-002  0.477915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5061                 NaN            NaN  0.700388E-002  0.486873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.5236                 NaN            NaN  0.670363E-002  0.469683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.5182                 NaN            NaN  0.677023E-002  0.475079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4474                 NaN            NaN  0.775622E-002  0.544821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.8579                 NaN            NaN  0.199865E-002  0.140131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.2644                 NaN            NaN  0.103085E-001  0.725282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.5273                 NaN            NaN  0.662231E-002  0.466071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.5315                 NaN            NaN  0.656705E-002  0.461979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5335                 NaN            NaN  0.652698E-002  0.459935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5355                 NaN            NaN  0.650778E-002  0.458011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5391                 NaN            NaN  0.643550E-002  0.454510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5413                 NaN            NaN  0.640222E-002  0.452258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.6037                 NaN            NaN  0.553468E-002  0.390814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4877                 NaN            NaN  0.715770E-002  0.505141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5494                 NaN            NaN  0.628058E-002  0.444324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.4819                 NaN            NaN  0.719152E-002  0.510955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.6264                 NaN            NaN  0.519634E-002  0.368357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.5576                 NaN            NaN  0.614545E-002  0.436285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.5632                 NaN            NaN  0.607592E-002  0.430688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.5647                 NaN            NaN  0.606284E-002  0.429241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.7475                 NaN            NaN  0.351080E-002  0.249030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.3911                 NaN            NaN  0.848286E-002  0.600437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.5743                 NaN            NaN  0.591477E-002  0.419770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.5771                 NaN            NaN  0.587264E-002  0.417040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5798                 NaN            NaN  0.584088E-002  0.414356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.5838                 NaN            NaN  0.577624E-002  0.410417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5854                 NaN            NaN  0.576414E-002  0.408867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5909                 NaN            NaN  0.567510E-002  0.403433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.5925                 NaN            NaN  0.565104E-002  0.401829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.5958                 NaN            NaN  0.560453E-002  0.398641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.5985                 NaN            NaN  0.555174E-002  0.395916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.6020                 NaN            NaN  0.550500E-002  0.392471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.6051                 NaN            NaN  0.547385E-002  0.389443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9537                 NaN            NaN  0.734577E-002            NaN   1.03899                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9461                 NaN            NaN  0.723517E-002            NaN   1.04668                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9433                 NaN            NaN  0.712024E-002            NaN   1.04954                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9382                 NaN            NaN  0.699495E-002  0.544476E-005   1.05485                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9310                 NaN            NaN  0.687782E-002  0.114373E-005   1.06210                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9215                 NaN            NaN  0.673258E-002            NaN   1.07175                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9045                 NaN            NaN  0.659633E-002            NaN   1.08892                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8852                 NaN            NaN  0.644701E-002            NaN   1.10832                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8532                 NaN            NaN  0.626547E-002            NaN   1.14051                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.7375                 NaN            NaN  0.552094E-002            NaN   1.02451       0.232428                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4416                 NaN            NaN  0.328725E-002            NaN   1.12911       0.425983                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4656                 NaN            NaN  0.311834E-002            NaN  0.423745        1.10751                 NaN            NaN            NaN            NaN            NaN
