|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7306       0.260852       0.854794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7306       0.260872       0.854823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7306       0.260891       0.854852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7305       0.260911       0.854881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7305       0.260931       0.854911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7305       0.260950       0.854940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7305       0.260970       0.854970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7305       0.260990       0.855000E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7304       0.261010       0.855031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7304       0.261029       0.855061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7304       0.261049       0.855091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7304       0.261069       0.855121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7304       0.261089       0.855152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7303       0.261109       0.855183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7303       0.261129       0.855214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7303       0.261149       0.855245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7303       0.261169       0.855277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7303       0.261189       0.855308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7302       0.261209       0.855340E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7302       0.261229       0.855371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7302       0.261249       0.855403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7302       0.261269       0.855435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7302       0.261289       0.855468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7301       0.261310       0.855500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7301       0.261330       0.855533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7301       0.261350       0.855565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.1460       0.261468       0.603942E-002  0.586514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        98.2988       0.261630       0.235000E-002   1.43717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.6254       0.261763                 NaN   2.11286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.1005       0.261875                 NaN   2.63759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.5752       0.261986                 NaN   3.16279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.0494       0.262097                 NaN   3.68846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.5232       0.262208                 NaN   4.21461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        94.8556       0.262345                 NaN   4.88210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.1872       0.262481                 NaN   5.55032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.5181       0.262617                 NaN   6.21926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.8483       0.262752                 NaN   6.88893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        92.1778       0.262887                 NaN   7.55931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        91.5066       0.263022                 NaN   8.23040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.8346       0.263156                 NaN   8.90221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        90.1620       0.263290                 NaN   9.57472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.4804       0.263427                 NaN   10.2562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        87.7570       0.107742                 NaN   11.7325                 NaN  0.402759                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        86.3654                 NaN            NaN   12.9530                 NaN  0.681624                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        85.6810                 NaN            NaN   13.6285       0.848329E-002  0.682018                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.0106                 NaN            NaN   14.2871       0.198849E-001  0.682408                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        84.3395                 NaN            NaN   14.9464       0.312996E-001  0.682797                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        83.6677                 NaN            NaN   15.6064       0.427274E-001  0.683185                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        82.9952                 NaN            NaN   16.2671       0.541683E-001  0.683571                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        82.3522                 NaN            NaN   16.8990       0.648722E-001  0.683947                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        81.7086                 NaN            NaN   17.5315       0.755879E-001  0.684321                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        81.0644                 NaN            NaN   18.1646       0.863153E-001  0.684694                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        80.4195                 NaN            NaN   18.7984       0.970544E-001  0.685067                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        79.7740                 NaN            NaN   19.4328       0.107805       0.685438                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        79.1278                 NaN            NaN   20.0678       0.118567       0.685808                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.4811                 NaN            NaN   20.7034       0.129341       0.686176                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        77.8336                 NaN            NaN   21.3397       0.140126       0.686544                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        77.2193                 NaN            NaN   21.9437       0.150035       0.686900                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        76.6044                 NaN            NaN   22.5484       0.159955       0.687254                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        75.9890                 NaN            NaN   23.1535       0.169884       0.687608                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        75.3730                 NaN            NaN   23.7593       0.179824       0.687960                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        74.7564                 NaN            NaN   24.3655       0.189773       0.688311                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        74.1393                 NaN            NaN   24.9723       0.199732       0.688661                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        73.5216                 NaN            NaN   25.5797       0.209701       0.689010                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        72.9034                 NaN            NaN   26.1876       0.219680       0.689357                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        72.3212                 NaN            NaN   26.7603       0.228837       0.689689                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        71.7385                 NaN            NaN   27.3335       0.238002       0.690020                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        71.1553                 NaN            NaN   27.9072       0.247176       0.690349                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        70.5716                 NaN            NaN   28.4813       0.256358       0.690677                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        69.9875                 NaN            NaN   29.0559       0.265548       0.691003                 NaN            NaN            NaN            NaN            NaN            NaN
