|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/TIS/TIS_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Sp(TH)         Sp(TH)         an             O(HP)          San(TH)        ilm            q             
  1179.20        500.000                 NaN   4.67324                 NaN   2.32068                 NaN   6.90850                 NaN   43.8186                 NaN   42.2790     
  1178.14        500.000                 NaN   4.67141                 NaN   2.32090                 NaN   6.91137                 NaN   43.8153                 NaN   42.2810     
  1177.08        500.000                 NaN   4.66751                 NaN   2.32279                 NaN   6.91023                 NaN   43.8155                 NaN   42.2839     
  1176.02        500.000                 NaN   4.66511                 NaN   2.32386                 NaN   6.91111                 NaN   43.8132                 NaN   42.2867     
  1174.96        500.000                 NaN   4.66262                 NaN   2.32490                 NaN   6.91213                 NaN   43.8110                 NaN   42.2894     
  1173.90        500.000                 NaN   4.66021                 NaN   2.32589                 NaN   6.91315                 NaN   43.8088                 NaN   42.2920     
  1172.84        500.000                 NaN   4.65896                 NaN   2.32626                 NaN   6.91426                 NaN   43.8069                 NaN   42.2936     
  1171.78        500.000                 NaN   4.65725                 NaN   2.32677                 NaN   6.91537                 NaN   43.8051                 NaN   42.2955     
  1170.72        500.000                 NaN   4.66031                 NaN   2.32528                 NaN   6.91542                 NaN   43.8050                 NaN   42.2939     
  1169.66        500.000                 NaN   4.65447                 NaN   2.32772                 NaN   6.91732                 NaN   43.8015                 NaN   42.2990     
  1168.60        500.000                 NaN   4.65279                 NaN   2.32834                 NaN   6.91837                 NaN   43.7994                 NaN   42.3011     
  1167.54        500.000                 NaN   4.65147                 NaN   2.32877                 NaN   6.91938                 NaN   43.7976                 NaN   42.3028     
  1166.48        500.000                 NaN   4.64984                 NaN   2.32942                 NaN   6.92037                 NaN   43.7954                 NaN   42.3049     
  1165.41        500.000                 NaN   4.65880                 NaN   2.33192                 NaN   6.92750                 NaN   43.7652                 NaN   42.3166     
  1164.35        500.000                 NaN   4.64115                 NaN   2.20813       0.124859        6.92408                 NaN   43.7885                 NaN   42.3133     
  1163.29        500.000                 NaN   4.62518                 NaN  0.419893E-004   2.34678        6.93313                 NaN   43.7528                 NaN   42.3421     
  1162.23        500.000                 NaN   4.64305                 NaN   2.33187                 NaN   6.92465                 NaN   43.7873                 NaN   42.3131     
  1161.17        500.000                 NaN   4.64080                 NaN   2.33240                 NaN   6.92624                 NaN   43.7856                 NaN   42.3150     
  1160.11        500.000                 NaN   4.63935                 NaN   2.33299                 NaN   6.92720                 NaN   43.7834                 NaN   42.3171     
  1159.05        500.000                 NaN   4.63749                 NaN   2.33363                 NaN   6.92841                 NaN   43.7813                 NaN   42.3192     
  1157.99        500.000                 NaN   4.63632                 NaN   2.33447                 NaN   6.92877                 NaN   43.7788                 NaN   42.3217     
  1156.93        500.000                 NaN   4.63328                 NaN   2.33516                 NaN   6.93072                 NaN   43.7771                 NaN   42.3237     
  1155.87        500.000                 NaN   4.63408                 NaN   2.33500                 NaN   6.93144                 NaN   43.7746                 NaN   42.3249     
  1154.81        500.000                 NaN   4.63174                 NaN   2.33611                 NaN   6.93227                 NaN   43.7722                 NaN   42.3277     
  1153.75        500.000                 NaN   4.62969                 NaN   2.33693                 NaN   6.93339                 NaN   43.7698                 NaN   42.3302     
  1152.69        500.000                 NaN   4.62759                 NaN   2.33778                 NaN   6.93452                 NaN   43.7675                 NaN   42.3326     
  1151.63        500.000                 NaN   4.62539                 NaN   2.33868                 NaN   6.93568                 NaN   43.7650                 NaN   42.3353     
  1150.57        500.000                 NaN   4.62440                 NaN   2.33903                 NaN   6.93657                 NaN   43.7631                 NaN   42.3369     
  1149.51        500.000                 NaN   4.62290                 NaN   2.33954                 NaN   6.93768                 NaN   43.7611                 NaN   42.3388     
  1148.45        500.000                 NaN   4.62065                 NaN   2.34047                 NaN   6.93887                 NaN   43.7586                 NaN   42.3414     
  1147.39        500.000                 NaN   4.61627                 NaN   2.34121                 NaN   6.94197                 NaN   43.7569                 NaN   42.3437     
  1146.33        500.000                 NaN   4.61545                 NaN   2.34235                 NaN   6.94177                 NaN   43.7536                 NaN   42.3468     
  1145.27        500.000                 NaN   4.61261                 NaN   2.34328                 NaN   6.94345                 NaN   43.7512                 NaN   42.3495     
  1144.21        500.000                 NaN   4.60744                 NaN   2.34490                 NaN   6.94651                 NaN   43.7477                 NaN   42.3535     
  1143.15        500.000                 NaN   4.60661                 NaN   2.34529                 NaN   6.94739                 NaN   43.7454                 NaN   42.3553     
  1142.09        500.000                 NaN   4.60500                 NaN   2.34596                 NaN   6.94846                 NaN   43.7430                 NaN   42.3575     
  1141.03        500.000                 NaN   4.60335                 NaN   2.34664                 NaN   6.94955                 NaN   43.7406                 NaN   42.3598     
  1139.97        500.000                 NaN   4.60148                 NaN   2.34737                 NaN   6.95066                 NaN   43.7383                 NaN   42.3622     
  1138.91        500.000                 NaN   4.59846                 NaN   2.34761                 NaN   6.95258                 NaN   43.7381                 NaN   42.3633     
  1137.85        500.000                 NaN   4.60368                 NaN   2.34950                 NaN   6.95372                 NaN   43.7259                 NaN   42.3672     
  1136.79        500.000                 NaN   4.60258                 NaN   2.34993                 NaN   6.95444                 NaN   43.7240                 NaN   42.3690     
  1135.72        500.000                 NaN   4.59817                 NaN   2.35270                 NaN   6.95773                 NaN   43.7157                 NaN   42.3757     
  1134.66        500.000                 NaN   4.59719                 NaN   2.34957                 NaN   6.95330                 NaN   43.7291                 NaN   42.3709     
  1133.60        500.000                 NaN   4.59545                 NaN   2.35023                 NaN   6.95450                 NaN   43.7267                 NaN   42.3731     
  1132.54        500.000                 NaN   4.59375                 NaN   2.35087                 NaN   6.95570                 NaN   43.7243                 NaN   42.3753     
  1131.48        500.000                 NaN   4.59349                 NaN   2.35439                 NaN   6.96095                 NaN   43.7084                 NaN   42.3828     
  1130.42        500.000                 NaN   4.59037                 NaN   2.35214                 NaN   6.95815                 NaN   43.7196                 NaN   42.3798     
  1129.36        500.000                 NaN   4.59103                 NaN   2.35521                 NaN   6.96267                 NaN   43.7047                 NaN   42.3863     
  1128.30        500.000                 NaN   4.58708                 NaN   2.35338                 NaN   6.96058                 NaN   43.7148                 NaN   42.3842     
  1127.24        500.000                 NaN   4.58540                 NaN   2.35398                 NaN   6.96186                 NaN   43.7124                 NaN   42.3864     
  1126.18        500.000                 NaN   4.58374                 NaN   2.35458                 NaN   6.96314                 NaN   43.7100                 NaN   42.3885     
  1125.12        500.000                 NaN   4.58208                 NaN   2.35518                 NaN   6.96443                 NaN   43.7076                 NaN   42.3907     
  1124.06        500.000                 NaN   4.58044                 NaN   2.35577                 NaN   6.96572                 NaN   43.7052                 NaN   42.3929     
  1123.00        500.000                 NaN   4.57882                 NaN   2.35636                 NaN   6.96702                 NaN   43.7027                 NaN   42.3951     
  1121.94        500.000                 NaN   4.57796                 NaN   2.35701                 NaN   6.96749                 NaN   43.7003                 NaN   42.3973     
  1120.88        500.000                 NaN   4.58025                 NaN   2.35822                 NaN   6.97068                 NaN   43.6908                 NaN   42.4000     
  1119.82        500.000                 NaN   4.57905                 NaN   2.35861                 NaN   6.97159                 NaN   43.6890                 NaN   42.4018     
  1118.76        500.000                 NaN   4.57823                 NaN   2.35771                 NaN   6.97160                 NaN   43.6908                 NaN   42.4017     
  1117.70        500.000                 NaN   4.57642                 NaN   2.35835                 NaN   6.97276                 NaN   43.6885                 NaN   42.4040     
  1116.64        500.000                 NaN   4.57466                 NaN   2.35898                 NaN   6.97392                 NaN   43.6862                 NaN   42.4062     
  1115.58        500.000                 NaN   4.57291                 NaN   2.35959                 NaN   6.97510                 NaN   43.6839                 NaN   42.4085     
  1114.52        500.000                 NaN   4.57116                 NaN   2.36022                 NaN   6.97629                 NaN   43.6816                 NaN   42.4108     
  1113.46        500.000                 NaN   4.56942                 NaN   2.36084                 NaN   6.97746                 NaN   43.6792                 NaN   42.4130     
  1112.40        500.000                 NaN   4.56772                 NaN   2.36145                 NaN   6.97864                 NaN   43.6769                 NaN   42.4153     
  1111.34        500.000                 NaN   4.56604                 NaN   2.36206                 NaN   6.97984                 NaN   43.6745                 NaN   42.4176     
  1110.28        500.000                 NaN   4.56439                 NaN   2.36266                 NaN   6.98102                 NaN   43.6721                 NaN   42.4198     
  1109.22        500.000                 NaN   4.56275                 NaN   2.36326                 NaN   6.98224                 NaN   43.6697                 NaN   42.4221     
  1108.16        500.000                 NaN   4.56115                 NaN   2.36386                 NaN   6.98345                 NaN   43.6672                 NaN   42.4243     
  1107.10        500.000                 NaN   4.55958                 NaN   2.36444                 NaN   6.98465                 NaN   43.6648                 NaN   42.4265     
  1106.04        500.000                 NaN   4.55803                 NaN   2.36503                 NaN   6.98589                 NaN   43.6623                 NaN   42.4288     
  1104.97        500.000                 NaN   4.55787                 NaN   2.36492                 NaN   6.98623                 NaN   43.6615                 NaN   42.4294     
  1103.91        500.000                 NaN   4.55301                 NaN   2.36969                 NaN   6.99284                 NaN   43.6445                 NaN   42.4400     
  1102.85        500.000                 NaN   4.55416                 NaN   2.36601                 NaN   6.98925                 NaN   43.6568                 NaN   42.4338     
  1101.79        500.000                 NaN   4.55208                 NaN   2.36655                 NaN   6.99097                 NaN   43.6545                 NaN   42.4359     
  1100.73        500.000                 NaN   4.55270                 NaN   2.36651                 NaN   6.99189                 NaN   43.6522                 NaN   42.4368     
  1099.67        500.000                 NaN   4.55109                 NaN   2.36719                 NaN   6.99420                 NaN   43.6482                 NaN   42.4393     
  1098.61        500.000                 NaN   4.55029                 NaN   2.36771                 NaN   6.99303                 NaN   43.6472                 NaN   42.4417     
  1097.55        500.000                 NaN   4.54825                 NaN   2.36838                 NaN   6.99426                 NaN   43.6453                 NaN   42.4438     
  1096.49        500.000                 NaN   4.54687                 NaN   2.36896                 NaN   6.99560                 NaN   43.6424                 NaN   42.4461     
  1095.43        500.000                 NaN   4.54654                 NaN   2.36957                 NaN   6.99989                 NaN   43.6353                 NaN   42.4487     
  1094.37        500.000                 NaN   4.54397                 NaN   2.37022                 NaN   6.99841                 NaN   43.6364                 NaN   42.4510     
  1093.31        500.000                 NaN   4.54158                 NaN   2.37050                 NaN   7.00076                 NaN   43.6346                 NaN   42.4526     
  1092.25        500.000                 NaN   4.54062                 NaN   2.37102                 NaN   7.00189                 NaN   43.6317                 NaN   42.4548     
  1091.19        500.000                 NaN   4.54097                 NaN   2.37172                 NaN   7.00234                 NaN   43.6273                 NaN   42.4577     
  1090.13        500.000                 NaN   4.53847                 NaN   2.37201                 NaN   7.00430                 NaN   43.6261                 NaN   42.4591     
  1089.07        500.000                 NaN   4.53734                 NaN   2.37249                 NaN   7.00557                 NaN   43.6234                 NaN   42.4612     
  1088.01        500.000                 NaN   4.53952                 NaN   2.37317                 NaN   7.00840                 NaN   43.6147                 NaN   42.4643     
  1086.95        500.000                 NaN   4.53504                 NaN   2.37426                 NaN   7.00785                 NaN   43.6154                 NaN   42.4675     
  1085.89        500.000                 NaN   4.53476                 NaN   2.37439                 NaN   7.00873                 NaN   43.6133                 NaN   42.4688     
  1084.83        500.000                 NaN   4.53366                 NaN   2.37484                 NaN   7.01000                 NaN   43.6106                 NaN   42.4709     
  1083.77        500.000                 NaN   4.53258                 NaN   2.37528                 NaN   7.01129                 NaN   43.6079                 NaN   42.4729     
  1082.71        500.000                 NaN   4.53186                 NaN   2.37549                 NaN   7.01192                 NaN   43.6065                 NaN   42.4742     
  1081.65        500.000                 NaN   4.53047                 NaN   2.37613                 NaN   7.01382                 NaN   43.6026                 NaN   42.4770     
  1080.59        500.000                 NaN   4.52965                 NaN   2.37650                 NaN   7.01518                 NaN   43.5997                 NaN   42.4789     
  1079.53        500.000                 NaN   4.52813                 NaN   2.37715                 NaN   7.01716                 NaN   43.5958                 NaN   42.4817     
  1078.47        500.000                 NaN   4.52763                 NaN   2.37725                 NaN   7.01728                 NaN   43.5952                 NaN   42.4826     
  1077.41        500.000                 NaN   4.52657                 NaN   2.37770                 NaN   7.01861                 NaN   43.5924                 NaN   42.4847     
  1076.35        500.000                 NaN   4.52551                 NaN   2.37814                 NaN   7.01995                 NaN   43.5896                 NaN   42.4868     
  1075.28        500.000                 NaN   4.52447                 NaN   2.37858                 NaN   7.02129                 NaN   43.5868                 NaN   42.4889     
  1074.22        500.000                 NaN   4.52346                 NaN   2.37899                 NaN   7.02321                 NaN   43.5831                 NaN   42.4912     
  1073.16        500.000                 NaN   4.52083                 NaN   2.38007                 NaN   7.02660                 NaN   43.5776                 NaN   42.4949     
  1072.10        500.000                 NaN   4.52111                 NaN   2.37996                 NaN   7.02631                 NaN   43.5768                 NaN   42.4958     
  1071.04        500.000                 NaN   4.52029                 NaN   2.38043                 NaN   7.02777                 NaN   43.5734                 NaN   42.4981     
  1069.98        500.000                 NaN   4.51949                 NaN   2.38073                 NaN   7.02894                 NaN   43.5710                 NaN   42.4999     
  1068.92        500.000                 NaN   4.51739                 NaN   2.38170                 NaN   7.03114                 NaN   43.5666                 NaN   42.5031     
  1067.86        500.000                 NaN   4.51741                 NaN   2.38169                 NaN   7.03195                 NaN   43.5645                 NaN   42.5044     
  1066.80        500.000                 NaN   4.51575                 NaN   2.38243                 NaN   7.03370                 NaN   43.5609                 NaN   42.5072     
  1065.74        500.000                 NaN   4.51477                 NaN   2.38285                 NaN   7.03514                 NaN   43.5578                 NaN   42.5094     
  1064.68        500.000                 NaN   4.51388                 NaN   2.38326                 NaN   7.03660                 NaN   43.5547                 NaN   42.5115     
  1063.62        500.000                 NaN   4.51272                 NaN   2.38356                 NaN   7.03700                 NaN   43.5540                 NaN   42.5128     
  1062.56        500.000                 NaN   4.51129                 NaN   2.38446                 NaN   7.03904                 NaN   43.5489                 NaN   42.5163     
  1061.50        500.000                 NaN   4.51060                 NaN   2.38465                 NaN   7.04048                 NaN   43.5464                 NaN   42.5179     
  1060.44        500.000                 NaN   4.51002                 NaN   2.38477                 NaN   7.04174                 NaN   43.5441                 NaN   42.5194     
  1059.38        500.000                 NaN   4.50909                 NaN   2.38498                 NaN   7.04285                 NaN   43.5413       0.260295E-003   42.5215     
  1058.32        500.000                 NaN   4.50843                 NaN   2.38177                 NaN   7.04401                 NaN   43.5389       0.366423E-002   42.5233     
  1057.26        500.000                 NaN   4.50769                 NaN   2.37838                 NaN   7.04564                 NaN   43.5357       0.727683E-002   42.5253     
  1056.20        500.000                 NaN   4.50696                 NaN   2.37526                 NaN   7.04669                 NaN   43.5335       0.105943E-001   42.5270     
  1055.14        500.000                 NaN   4.50634                 NaN   2.37216                 NaN   7.04777                 NaN   43.5311       0.138856E-001   42.5287     
  1054.08        500.000                 NaN   4.50580                 NaN   2.36920                 NaN   7.04870                 NaN   43.5289       0.170366E-001   42.5304     
  1053.02        500.000                 NaN   4.50516                 NaN   2.36604                 NaN   7.04997                 NaN   43.5263       0.203944E-001   42.5322     
  1051.96        500.000                 NaN   4.49164                 NaN   2.37313                 NaN   7.06120                 NaN   43.4971       0.223334E-001   42.5546     
  1050.90        500.000                 NaN   4.50376                 NaN   2.36012                 NaN   7.05224                 NaN   43.5213       0.267755E-001   42.5358     
  1049.84        500.000                 NaN   4.50299                 NaN   2.35728                 NaN   7.05340                 NaN   43.5187       0.298916E-001   42.5377     
  1048.78        500.000                 NaN   4.50227                 NaN   2.35433                 NaN   7.05460                 NaN   43.5163       0.330534E-001   42.5395     
  1047.72        500.000                 NaN   4.50095                 NaN   2.35216                 NaN   7.05639                 NaN   43.5121       0.359281E-001   42.5424     
  1046.66        500.000                 NaN   4.50130                 NaN   2.34914                 NaN   7.05695                 NaN   43.5100       0.388986E-001   42.5438     
  1045.60        500.000                 NaN   4.48881                 NaN   2.34394                 NaN   7.06361                 NaN   43.4984       0.491021E-001   42.5561     
  1044.53        500.000                 NaN   4.49913                 NaN   2.34307                 NaN   7.05929                 NaN   43.5061       0.453978E-001   42.5470     
  1043.47        500.000                 NaN   4.49845                 NaN   2.34059                 NaN   7.06049                 NaN   43.5033       0.481924E-001   42.5490     
  1042.41        500.000                 NaN   4.49772                 NaN   2.33793                 NaN   7.06170                 NaN   43.5006       0.511378E-001   42.5509     
  1041.35        500.000                 NaN   4.49639                 NaN   2.33595                 NaN   7.06318                 NaN   43.4972       0.537196E-001   42.5536     
  1040.29        500.000                 NaN   4.49493                 NaN   2.33358                 NaN   7.06446                 NaN   43.4946       0.566379E-001   42.5558     
  1039.23        500.000                 NaN   4.49522                 NaN   2.33026                 NaN   7.06532                 NaN   43.4926       0.597604E-001   42.5568     
  1038.17        500.000                 NaN   4.48696                 NaN   2.25742                 NaN   7.07322       0.932208E-001   43.4966       0.734819E-001   42.5191     
  1037.11        500.000                 NaN   4.47672                 NaN   2.17109                 NaN   7.08233       0.204724        43.5023       0.891690E-001   42.4736     
  1036.05        500.000                 NaN   4.46689                 NaN   2.08402                 NaN   7.09149       0.317371        43.5081       0.104704        42.4274     
  1034.99        500.000                 NaN   4.45659                 NaN   1.99103                 NaN   7.10114       0.438122        43.5146       0.120918        42.3776     
  1033.93        500.000                 NaN   4.44655                 NaN   1.89894                 NaN   7.11065       0.557946        43.5210       0.136771        42.3281     
  1032.87        500.000                 NaN   4.43468                 NaN   1.78495                 NaN   7.12213       0.707077        43.5298       0.155642        42.2658     
  1031.81        500.000                 NaN   4.42345                 NaN   1.67564                 NaN   7.13316       0.850316        43.5381       0.173542        42.2058     
  1030.75        500.000                 NaN   4.41326                 NaN   1.57824                 NaN   7.14311       0.978207        43.5450       0.189474        42.1527     
  1029.69        500.000                 NaN   4.39817                 NaN   1.42139                 NaN   7.15814        1.18526        43.5588       0.213730        42.0646     
  1028.63        500.000                 NaN   4.37610                 NaN   1.14450                 NaN   7.18347        1.55139        43.5849       0.254559        41.9051     
  1027.57        500.000                 NaN   4.36330                 NaN   1.03080                 NaN   7.19443        1.70247        43.5954       0.271930        41.8417     
  1026.51        500.000                 NaN   4.35368                 NaN  0.920205                 NaN   7.20583        1.84959        43.6022       0.288522        41.7800     
  1025.45        500.000                 NaN   4.34204                 NaN  0.817240                 NaN   7.21580        1.98700        43.6115       0.303913        41.7225     
  1024.39        500.000                 NaN   4.33261                 NaN  0.722168                 NaN   7.22541        2.11407        43.6183       0.317932        41.6695     
  1023.33        500.000                 NaN   4.32503                 NaN  0.633592                 NaN   7.23479        2.23273        43.6229       0.330809        41.6202     
  1022.27        500.000                 NaN   4.31632                 NaN  0.542091                 NaN   7.24410        2.35546        43.6291       0.343938        41.5689     
  1021.21        500.000                 NaN   4.30751                 NaN  0.465608                 NaN   7.25169        2.45848        43.6355       0.354895        41.5264     
  1020.15        500.000                 NaN   4.30009                 NaN  0.393855                 NaN   7.25908        2.55530        43.6402       0.365014        41.4864     
  1019.09        500.000                 NaN   4.26873                 NaN            NaN            NaN   7.29337        3.08398        43.6819       0.417712        41.2543     
  1018.03        500.000                 NaN   4.26703                 NaN  0.300259                 NaN   7.27863        2.69809        43.6273       0.379138        41.4496     
  1016.97        500.000                 NaN   4.24433                 NaN            NaN            NaN   7.30359        3.10107        43.6616       0.418549        41.2709     
  1015.91        500.000                 NaN   4.27611                 NaN  0.146126                 NaN   7.28550        2.89141        43.6532       0.398837        41.3488     
  1014.84        500.000                 NaN   4.24417                 NaN            NaN            NaN   7.30353        3.10094        43.6606       0.418534        41.2723     
  1013.78        500.000                 NaN   4.24408                 NaN            NaN            NaN   7.30350        3.10087        43.6601       0.418527        41.2730     
  1012.72        500.000                 NaN   4.24400                 NaN            NaN            NaN   7.30347        3.10081        43.6595       0.418520        41.2737     
  1011.66        500.000                 NaN   4.24392                 NaN            NaN            NaN   7.30345        3.10074        43.6590       0.418513        41.2743     
  1010.60        500.000                 NaN   4.24384                 NaN            NaN            NaN   7.30342        3.10068        43.6585       0.418505        41.2750     
  1009.54        500.000                 NaN   4.25341                 NaN            NaN            NaN   7.30482        3.09703        43.6515       0.418128        41.2751     
  1008.48        500.000                 NaN   4.24368                 NaN            NaN            NaN   7.30336        3.10055        43.6575       0.418491        41.2764     
  1007.42        500.000                 NaN   4.24360                 NaN            NaN            NaN   7.30333        3.10048        43.6570       0.418484        41.2771     
  1006.36        500.000                 NaN   4.24351                 NaN            NaN            NaN   7.30331        3.10042        43.6565       0.418477        41.2778     
  1005.30        500.000                 NaN   4.24343                 NaN            NaN            NaN   7.30328        3.10035        43.6560       0.418469        41.2785     
  1004.24        500.000                 NaN   4.24335                 NaN            NaN            NaN   7.30325        3.10029        43.6555       0.418462        41.2792     
  1003.18        500.000                 NaN   4.24327                 NaN            NaN            NaN   7.30322        3.10022        43.6549       0.418455        41.2799     
  1002.12        500.000                 NaN   4.24319                 NaN            NaN            NaN   7.30319        3.10016        43.6544       0.418448        41.2806     
  1001.06        500.000                 NaN   4.24311                 NaN            NaN            NaN   7.30317        3.10009        43.6539       0.418440        41.2813     
