|6.6.6
Archiving\03_Data\fracLP/QFM_m4/WD94/WD94_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1827.07        500.000        99.4289                 NaN  0.560905       0.102339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4300                 NaN  0.559816       0.102268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.2737                 NaN   1.69387       0.324078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.9955                 NaN  0.375497E-004  0.441779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5146                 NaN  0.481228       0.418550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4296                 NaN  0.560339       0.100717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4306                 NaN  0.559339       0.100254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4277                 NaN  0.562238       0.100522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4282                 NaN  0.561769       0.100068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4293                 NaN  0.560744       0.996265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2950                 NaN  0.692740       0.122501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5583                 NaN  0.434095       0.761820E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4222                 NaN  0.567818       0.997625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3439                 NaN  0.646166       0.993496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.1709                 NaN  0.813809       0.152984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.7497                 NaN  0.246127       0.413228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        98.0064                 NaN   1.96007       0.335626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.8020                 NaN  0.194785       0.317874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2959                 NaN  0.692446       0.116584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3768                 NaN  0.612871       0.103466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4452                 NaN  0.545758       0.907889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4338                 NaN  0.556511       0.968939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3721                 NaN  0.618288       0.965218E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.5681                 NaN  0.426123       0.575839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2374                 NaN  0.749128       0.134545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4000                 NaN  0.590405       0.958675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3974                 NaN  0.593036       0.958977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3936                 NaN  0.596842       0.957269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3937                 NaN  0.596814       0.952821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4184                 NaN  0.572505       0.908475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3587                 NaN  0.631325       0.995582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.1696                 NaN  0.817650       0.127618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.5940                 NaN  0.399786       0.617406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3767                 NaN  0.613822       0.951747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3803                 NaN  0.610323       0.938539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3742                 NaN  0.616329       0.944671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3715                 NaN  0.619024       0.942631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3759                 NaN  0.614764       0.931605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3587                 NaN  0.631830       0.950758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3631                 NaN  0.627547       0.938559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3591                 NaN  0.631519       0.940055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4076                 NaN  0.583710       0.865611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3059                 NaN  0.684026       0.100791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3509                 NaN  0.639686       0.937046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3530                 NaN  0.637697       0.927256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3479                 NaN  0.642828       0.931461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3453                 NaN  0.645349       0.930887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3379                 NaN  0.652726       0.939067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3473                 NaN  0.643573       0.917656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3319                 NaN  0.658734       0.940747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3453                 NaN  0.645592       0.912008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3348                 NaN  0.655903       0.925301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3338                 NaN  0.656981       0.922036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3309                 NaN  0.659911       0.920984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3328                 NaN  0.657999       0.920826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3293                 NaN  0.661472       0.919629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3290                 NaN  0.661843       0.917487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3284                 NaN  0.662434       0.915569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3275                 NaN  0.663398       0.914866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3269                 NaN  0.663959       0.912872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3262                 NaN  0.664689       0.912800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3265                 NaN  0.664427       0.909395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3267                 NaN  0.664258       0.909040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3267                 NaN  0.664203       0.906579E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3272                 NaN  0.663775       0.904760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3283                 NaN  0.662713       0.902999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3285                 NaN  0.662462       0.902068E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3270                 NaN  0.663985       0.904470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3307                 NaN  0.660306       0.900452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3378                 NaN  0.653309       0.887193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3328                 NaN  0.658292       0.893581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3338                 NaN  0.657272       0.894976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.0511                 NaN  0.936137       0.127691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.6323                 NaN  0.362743       0.493154E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4834                 NaN  0.509664       0.694393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2078                 NaN  0.781576       0.106491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.8574                 NaN   1.12708       0.155047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.8117                 NaN  0.185940       0.236168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3882                 NaN  0.603503       0.825952E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3596                 NaN  0.631780       0.865754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3618                 NaN  0.629583       0.865041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3663                 NaN  0.625083       0.862308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3702                 NaN  0.621261       0.858410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3746                 NaN  0.616870       0.852850E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3787                 NaN  0.612807       0.851692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3833                 NaN  0.608229       0.846210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.6100                 NaN  0.384662       0.538576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.1695                 NaN  0.819067       0.114588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3818                 NaN  0.609802       0.838547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3056                 NaN  0.684562       0.981457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5159                 NaN  0.477373       0.671194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4113                 NaN  0.580446       0.824241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4164                 NaN  0.575376       0.819804E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.0828                 NaN  0.300115       0.512591E-003  0.616582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8145                 NaN  0.758973E-001            NaN   1.10961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.8348                 NaN  0.735471E-001            NaN   1.09165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.8579                 NaN  0.708250E-001            NaN   1.07126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8747                 NaN  0.671344E-001            NaN   1.05814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8950                 NaN  0.663865E-001            NaN   1.03862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.9139                 NaN  0.651415E-001            NaN   1.02098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.9317                 NaN  0.637319E-001            NaN   1.00458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.9506                 NaN  0.592698E-001            NaN  0.990145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9668                 NaN  0.589239E-001            NaN  0.974259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9908                 NaN  0.117601                 NaN  0.891564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9957                 NaN  0.541791E-002            NaN  0.998870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0121                 NaN  0.394390E-001            NaN  0.948450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0297                 NaN  0.492308E-001            NaN  0.921035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0455                 NaN  0.475270E-001            NaN  0.906987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0586                 NaN  0.451210E-001            NaN  0.896313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0734                 NaN  0.458381E-001            NaN  0.880786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0894                 NaN  0.419211E-001            NaN  0.868729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0992                 NaN  0.407502E-001            NaN  0.860008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.1146                 NaN  0.379081E-001            NaN  0.847478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.1258                 NaN  0.367281E-001            NaN  0.837465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1384                 NaN  0.341979E-001            NaN  0.827374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1478                 NaN  0.396468E-001            NaN  0.812543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1635                 NaN  0.318736E-001            NaN  0.804586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1767                 NaN  0.282027E-001            NaN  0.795069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1854                 NaN  0.277174E-001            NaN  0.786856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1946                 NaN  0.254656E-001            NaN  0.779980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2046                 NaN  0.234451E-001            NaN  0.771931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.2159                 NaN  0.251727E-001            NaN  0.758916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2256                 NaN  0.197852E-001            NaN  0.754586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2327                 NaN  0.155493E-001            NaN  0.751777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2436                 NaN  0.178611E-001            NaN  0.738545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1725                 NaN  0.171757E-001            NaN  0.810371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.3451                 NaN  0.144872E-001            NaN  0.640438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2680                 NaN  0.131437E-001            NaN  0.718859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2820                 NaN  0.115181E-001            NaN  0.706514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2886                 NaN  0.115482E-001            NaN  0.699860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2949                 NaN  0.722318E-002            NaN  0.697889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3050                 NaN  0.238290E-001            NaN  0.671128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3115                 NaN  0.824175E-004            NaN  0.688446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.3250                 NaN  0.374103E-001            NaN  0.637586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3235                 NaN            NaN            NaN  0.676517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2780                 NaN            NaN            NaN  0.377619       0.344387                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2215                 NaN            NaN            NaN  0.341674E-001  0.744315                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2280                 NaN  0.146913E-003            NaN  0.278110E-001  0.744042                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2342                 NaN            NaN            NaN  0.205690E-001  0.745185                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2395                 NaN            NaN            NaN  0.151952E-001  0.745292                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2452                 NaN            NaN            NaN  0.678087E-002  0.748064                 NaN            NaN            NaN            NaN            NaN            NaN
