|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1560.30        2500.00                 NaN   98.9659       0.919746       0.114322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        2500.00                 NaN   99.3866       0.546849       0.665624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        2500.00                 NaN   99.3930       0.541661       0.653351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        2500.00                 NaN   99.3977       0.536931       0.653419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        2500.00                 NaN   99.4031       0.531729       0.651223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        2500.00                 NaN   99.4084       0.526778       0.647802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        2500.00                 NaN   99.4121       0.524515       0.633916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        2500.00                 NaN   99.4175       0.520441       0.620910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        2500.00                 NaN   99.4184       0.521394       0.601893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        2500.00                 NaN   99.4265       0.513168       0.603503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        2500.00                 NaN   99.4295       0.511505       0.590374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        2500.00                 NaN   99.4336       0.507845       0.585865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        2500.00                 NaN   99.4365       0.506885       0.566264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.4416       0.501682       0.567456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        2500.00                 NaN   99.4249       0.514528       0.605461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        2500.00                 NaN   99.4724       0.475741       0.519082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        2500.00                 NaN   99.4518       0.492208       0.559767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        2500.00                 NaN   99.4600       0.485917       0.540760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        2500.00                 NaN   99.4619       0.486859       0.512444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        2500.00                 NaN   99.4647       0.484871       0.504017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        2500.00                 NaN   99.4693       0.479474       0.512319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        2500.00                 NaN   99.4704       0.480012       0.496246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        2500.00                 NaN   99.4770       0.474914       0.480379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        2500.00                 NaN   99.4785       0.473748       0.477038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        2500.00                 NaN   99.4822       0.471373       0.464237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00                 NaN   99.0815       0.839559       0.789688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        2500.00                 NaN   99.7290       0.247867       0.231386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        2500.00                 NaN   99.7476       0.231453       0.209196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        2500.00                 NaN   99.4020       0.548601       0.493647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        2500.00                 NaN   99.4997       0.458746       0.415400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        2500.00                 NaN   99.5020       0.456832       0.411728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.5044       0.454968       0.406022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        2500.00                 NaN   99.5082       0.445272       0.465178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        2500.00                 NaN   99.5138       0.451171       0.350149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        2500.00                 NaN   99.3624       0.591216       0.463632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        2500.00                 NaN   99.8102       0.175314       0.145312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00                 NaN   99.3735       0.579695       0.467591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00                 NaN   99.5214       0.444122       0.344826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00                 NaN   99.5241       0.441974       0.339648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00                 NaN   99.5253       0.449505       0.251913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00                 NaN   99.5162       0.388146       0.281907E-001            NaN  0.674436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00                 NaN   99.4146                 NaN  0.368472E-001            NaN  0.548504                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00                 NaN   99.4085                 NaN  0.503861E-004            NaN  0.591498                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00                 NaN   99.5037                 NaN            NaN            NaN  0.496257                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00                 NaN   99.9919       0.596494E-003  0.749937E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00                 NaN   98.7294                 NaN            NaN            NaN   1.27059                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00                 NaN   99.3150       0.861198E-001            NaN            NaN  0.598850                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00                 NaN   99.5076                 NaN            NaN            NaN  0.492351                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00                 NaN   99.4057                 NaN            NaN            NaN  0.594264                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   99.4092                 NaN            NaN            NaN  0.590793                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00                 NaN   99.4047                 NaN  0.107094E-005            NaN  0.595308                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00                 NaN   99.4300                 NaN            NaN            NaN  0.569970                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00                 NaN   99.3778                 NaN            NaN            NaN  0.622196                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00                 NaN   99.3996                 NaN            NaN            NaN  0.600399                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00                 NaN   99.3658                 NaN            NaN            NaN  0.634191                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00                 NaN   99.4846                 NaN            NaN            NaN  0.515365                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00                 NaN   99.3265                 NaN            NaN            NaN  0.673521                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00                 NaN   99.3881                 NaN            NaN            NaN  0.611940                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00                 NaN   99.3712                 NaN            NaN            NaN  0.624546       0.425463E-002            NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00                 NaN   99.2555                 NaN            NaN            NaN  0.254794       0.489659                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00                 NaN   99.1074                 NaN            NaN            NaN  0.592931       0.299670                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00                 NaN   99.1149                 NaN            NaN            NaN  0.587695       0.297394                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00                 NaN   99.1224                 NaN  0.187219E-005            NaN  0.582296       0.295292                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00                 NaN   99.1280                 NaN            NaN            NaN  0.578792       0.293163                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00                 NaN   99.1359                 NaN            NaN            NaN  0.573155       0.290966                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00                 NaN   99.1421                 NaN            NaN            NaN  0.569375       0.288532                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00                 NaN   99.1481                 NaN            NaN            NaN  0.565485       0.286370                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.3856                 NaN  0.286604E-004            NaN  0.209288       0.405091                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00                 NaN   98.9335                 NaN            NaN            NaN  0.360216       0.706262                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00                 NaN   99.1672                 NaN            NaN            NaN  0.553067       0.279736                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00                 NaN   99.1736                 NaN            NaN            NaN  0.278095       0.548334                 NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00                 NaN   99.1784                 NaN            NaN            NaN  0.275662       0.545974                 NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00                 NaN   99.1849                 NaN            NaN            NaN  0.273849       0.541226                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00                 NaN   99.1903                 NaN            NaN            NaN  0.537273       0.272465                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00                 NaN   99.1976                 NaN            NaN            NaN  0.270190       0.532244                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00                 NaN   99.2014                 NaN            NaN            NaN  0.530603       0.268042                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00                 NaN   99.2059                 NaN            NaN            NaN  0.528118       0.265952                 NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00                 NaN   99.2126                 NaN            NaN            NaN  0.264185       0.523238                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00                 NaN   99.2173                 NaN            NaN            NaN  0.261605       0.521082                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.2221                 NaN  0.230144E-003            NaN  0.519217       0.258485                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.2252                 NaN            NaN            NaN  0.258891       0.515936                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.2339                 NaN            NaN            NaN  0.509087       0.257030                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.2362                 NaN            NaN            NaN  0.255575       0.508252                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.2417                 NaN            NaN            NaN  0.252687       0.505587                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.2467                 NaN            NaN            NaN  0.251374       0.501940                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.2503                 NaN            NaN            NaN  0.500891       0.248832                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   99.0628                 NaN            NaN            NaN  0.343707       0.501406       0.920496E-001            NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   98.1302                 NaN            NaN            NaN  0.812626       0.513584       0.543549                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.1669                 NaN            NaN            NaN  0.501553       0.799033       0.532553                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.1573                 NaN  0.201748                 NaN  0.506112       0.570238       0.564616                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.1856                 NaN  0.230824                 NaN  0.572660       0.450436       0.560452                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.2159                 NaN  0.229663                 NaN  0.564947       0.438246       0.551285                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.2472                 NaN  0.228572                 NaN  0.425394       0.557032       0.541806                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.2758                 NaN  0.227394                 NaN  0.549261       0.414610       0.532951                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.3047                 NaN  0.226430                 NaN  0.541767       0.403027       0.524123                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.3558                 NaN  0.222086                 NaN  0.526494       0.386964       0.508626                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.3377                 NaN  0.226997                 NaN  0.386874       0.534270       0.514158                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.3824                 NaN  0.224057                 NaN  0.368613       0.524026       0.500874                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.4172                 NaN  0.220873                 NaN  0.360892       0.511345       0.489641                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.4365                 NaN  0.221264                 NaN  0.350827       0.507528       0.483879                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.4478                 NaN  0.220210                 NaN  0.348359       0.502948       0.480703                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.4977                 NaN  0.218819                 NaN  0.491791       0.327044       0.464620                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.5064                 NaN  0.218660                 NaN  0.489624       0.322969       0.462382                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.5309                 NaN  0.217433                 NaN  0.314014       0.483042       0.454656                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.5541                 NaN  0.216240                 NaN  0.476215       0.305754       0.447726                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.5751                 NaN  0.215025                 NaN  0.471597       0.297175       0.441068                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.5961                 NaN  0.215216                 NaN  0.466649       0.287258       0.434784                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.6164                 NaN  0.213731                 NaN  0.280773       0.460627       0.428512                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.6367                 NaN  0.211784                 NaN  0.274152       0.455561       0.421753                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.6557                 NaN  0.211652                 NaN  0.450375       0.266195       0.416074                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.6741                 NaN  0.211110                 NaN  0.259207       0.445177       0.410420                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.6934                 NaN  0.209664                 NaN  0.440883       0.251715       0.404304                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.7107                 NaN  0.209014                 NaN  0.244858       0.436478       0.398926                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.7292                 NaN  0.207746                 NaN  0.431341       0.238592       0.393152                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.7457                 NaN  0.207237                 NaN  0.231683       0.427540       0.387822                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.7631                 NaN  0.205880                 NaN  0.422700       0.225884       0.382420                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.7792                 NaN  0.205086                 NaN  0.219946       0.418373       0.377391                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.7956                 NaN  0.204063                 NaN  0.414411       0.213748       0.372184                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.8113                 NaN  0.202987                 NaN  0.208190       0.410343       0.367229                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   98.7356                 NaN  0.221046                 NaN  0.448903       0.202586       0.391888                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   98.9255                 NaN  0.181339                 NaN  0.192462       0.371296       0.329360                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   98.8550                 NaN  0.202106                 NaN  0.188199       0.401072       0.353664                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   98.8730                 NaN  0.196434                 NaN  0.392743       0.190679       0.347102                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   98.8853                 NaN  0.197549                 NaN  0.182128       0.391433       0.343541                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   98.8983                 NaN  0.196870                 NaN  0.388330       0.177067       0.339417                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   98.8623                 NaN  0.145757                 NaN  0.319384       0.327615       0.344897                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   98.9768                 NaN  0.241415                 NaN  0.434666       0.266254E-001  0.320509                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   98.9406                 NaN  0.192588                 NaN  0.376480       0.164489       0.325794                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   98.9505                 NaN  0.177611                 NaN  0.184591       0.366435       0.320905                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   98.9669                 NaN  0.204154                 NaN  0.377863       0.132218       0.318886                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   98.9789                 NaN  0.188329                 NaN  0.153826       0.365536       0.313364                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   98.9908                 NaN  0.187251                 NaN  0.362710       0.149708       0.309526                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   99.0024                 NaN  0.185870                 NaN  0.359298       0.146652       0.305736                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.0140                 NaN  0.184624                 NaN  0.356469       0.143023       0.301868                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.0250                 NaN  0.182950                 NaN  0.140631       0.353195       0.298228                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.0371                 NaN  0.181731                 NaN  0.136768       0.350066       0.294382                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.0401                 NaN  0.182392                 NaN  0.132529       0.351176       0.293799                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   99.0657                 NaN  0.176206                 NaN  0.340534       0.133148       0.284373                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   99.0688                 NaN  0.176585                 NaN  0.340650       0.130360       0.283654                 NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.0800                 NaN  0.174845                 NaN  0.337446       0.127717       0.279952                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.0895                 NaN  0.173390                 NaN  0.124778       0.335504       0.276824                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.0998                 NaN  0.172140                 NaN  0.122013       0.332498       0.273528                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.1092                 NaN  0.168652                 NaN  0.328386       0.123872       0.269931                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.1201                 NaN  0.168108                 NaN  0.325212       0.119939       0.266682                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.1291                 NaN  0.166392                 NaN  0.118192       0.322718       0.263599                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.1386                 NaN  0.163889                 NaN  0.118269       0.318989       0.260238                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.1475                 NaN  0.162430                 NaN  0.116173       0.316569       0.257311                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.1568                 NaN  0.160163                 NaN  0.313458       0.115502       0.254078                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.1649                 NaN  0.159035                 NaN  0.112938       0.311725       0.251406                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.1742                 NaN  0.155303                 NaN  0.307125       0.115466       0.247937                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.1787                 NaN  0.156044                 NaN  0.303941       0.114120       0.247245                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.1977                 NaN  0.152198                 NaN  0.302397       0.107793       0.239910                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.1996                 NaN  0.149573                 NaN  0.298087       0.113403       0.239355                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.2076                 NaN  0.147562                 NaN  0.295123       0.113068       0.236638                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.2149                 NaN  0.144821                 NaN  0.291318       0.114788       0.234218                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.2237                 NaN  0.143182                 NaN  0.290547       0.111622       0.230933                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.2305                 NaN  0.140642                 NaN  0.113110       0.287207       0.228591                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.2381                 NaN  0.138438                 NaN  0.284162       0.113379       0.225899                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.2459                 NaN  0.135953                 NaN  0.113862       0.281089       0.223241                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.2530                 NaN  0.133808                 NaN  0.278172       0.114240       0.220758                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.2600                 NaN  0.130983                 NaN  0.274827       0.115911       0.218243                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.2668                 NaN  0.128665                 NaN  0.271479       0.117173       0.215864                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.2716                 NaN  0.126405                 NaN  0.269031       0.118871       0.214132                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.2821                 NaN  0.124309                 NaN  0.266274       0.116687       0.210666                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   99.2871                 NaN  0.120399                 NaN  0.121891       0.262114       0.208540                 NaN            NaN            NaN            NaN
  1312.45        2500.00                 NaN   88.2308                 NaN   1.03354                 NaN   2.07247       0.422645        1.55561        6.68496                 NaN            NaN            NaN
  1310.95        2500.00                 NaN   82.3112                 NaN   1.50387                 NaN   3.17615       0.490992        2.27532        10.2424                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   83.8689                 NaN   1.37531                 NaN   3.09274       0.288019        2.08438        9.29068                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   85.1719                 NaN   1.26794                 NaN   3.07702       0.625283E-001   1.92442        8.49619                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   86.2694                 NaN   1.15570                 NaN   2.96308                 NaN   1.78967        7.82211                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   87.2034                 NaN   1.03612                 NaN   2.84374                 NaN   1.67493        7.24184                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   87.8987                 NaN  0.952091                 NaN   2.74899                 NaN   1.59162        6.80856                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   88.8450                 NaN  0.878706                 NaN   2.56397                 NaN   1.47060        6.24177                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   89.3868                 NaN  0.837390                 NaN   2.45498                 NaN   1.40575        5.91505                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   89.9391                 NaN  0.788365                 NaN   2.35645                 NaN   1.33774        5.57835                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   90.4307                 NaN  0.747746                 NaN   2.26385                 NaN   1.27707        5.28064                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   90.8767                 NaN  0.709476                 NaN   2.18177                 NaN   1.22200        5.01009                 NaN            NaN            NaN
  1294.42        2500.00                 NaN   88.2533                 NaN  0.871131                 NaN   2.65121                 NaN   1.55650        6.44864       0.219215                 NaN            NaN
