|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1443.14        2500.00                 NaN   99.3351                 NaN            NaN            NaN  0.220702       0.444179                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.3396                 NaN  0.183550E-003            NaN  0.442328       0.217929                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.3426                 NaN            NaN            NaN  0.218107       0.439294                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.3504                 NaN            NaN            NaN  0.433224       0.216379                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.3526                 NaN            NaN            NaN  0.215045       0.432320                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.3578                 NaN            NaN            NaN  0.212438       0.429712                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.3624                 NaN            NaN            NaN  0.211212       0.426429                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.3658                 NaN            NaN            NaN  0.425257       0.208916                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   99.1915                 NaN            NaN            NaN  0.288384       0.425493       0.946134E-001            NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   98.3238                 NaN            NaN            NaN  0.681593       0.435735       0.558827                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.3581                 NaN            NaN            NaN  0.425148       0.669499       0.547273                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.3545                 NaN  0.159200                 NaN  0.423556       0.482865       0.579886                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.3821                 NaN  0.181809                 NaN  0.484387       0.376491       0.575214                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.4110                 NaN  0.180508                 NaN  0.477310       0.365822       0.565407                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.4407                 NaN  0.179297                 NaN  0.354669       0.470086       0.555289                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.4680                 NaN  0.177984                 NaN  0.462985       0.345186       0.545821                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.4955                 NaN  0.176869                 NaN  0.456164       0.335104       0.536389                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.5427                 NaN  0.173107                 NaN  0.442757       0.321334       0.520138                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.5283                 NaN  0.176609                 NaN  0.320868       0.448823       0.525428                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.5697                 NaN  0.173958                 NaN  0.305300       0.439627       0.511457                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.6022                 NaN  0.171165                 NaN  0.298530       0.428537       0.499605                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.6210                 NaN  0.171045                 NaN  0.289801       0.424810       0.493353                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.6326                 NaN  0.169811                 NaN  0.287378       0.420463       0.489743                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.6785                 NaN  0.168459                 NaN  0.410667       0.269435       0.472979                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.6876                 NaN  0.167987                 NaN  0.408327       0.265716       0.470341                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.7108                 NaN  0.166694                 NaN  0.258021       0.402394       0.462116                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.7326                 NaN  0.165455                 NaN  0.396293       0.250920       0.454712                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.7527                 NaN  0.164192                 NaN  0.391920       0.243564       0.447593                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.7726                 NaN  0.164039                 NaN  0.387378       0.235145       0.440862                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.7919                 NaN  0.162538                 NaN  0.229510       0.381894       0.434152                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.8113                 NaN  0.160731                 NaN  0.223796       0.377195       0.426958                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.8294                 NaN  0.160273                 NaN  0.372481       0.217014       0.420864                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.8469                 NaN  0.159533                 NaN  0.211026       0.367716       0.414804                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.8652                 NaN  0.158131                 NaN  0.363729       0.204667       0.408284                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.8817                 NaN  0.157312                 NaN  0.198812       0.359642       0.402520                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.8991                 NaN  0.156055                 NaN  0.354993       0.193479       0.396363                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.9150                 NaN  0.155316                 NaN  0.187615       0.351419       0.390661                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.9314                 NaN  0.153989                 NaN  0.347012       0.182680       0.384895                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.9467                 NaN  0.153065                 NaN  0.177642       0.343034       0.379512                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.9623                 NaN  0.152000                 NaN  0.339367       0.172407       0.373958                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.9772                 NaN  0.150897                 NaN  0.167691       0.335592       0.368664                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   98.9139                 NaN  0.163715                 NaN  0.366451       0.162878       0.393105                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   99.0782                 NaN  0.134238                 NaN  0.154597       0.302879       0.330038                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   99.0188                 NaN  0.149286                 NaN  0.151002       0.326824       0.354128                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   99.0355                 NaN  0.144846                 NaN  0.319615       0.152774       0.347256                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   99.0474                 NaN  0.145355                 NaN  0.145739       0.318128       0.343396                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   99.0598                 NaN  0.144545                 NaN  0.315180       0.141471       0.338979                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   99.0287                 NaN  0.106829                 NaN  0.254829       0.265513       0.344172                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   99.1307                 NaN  0.176563                 NaN  0.351953       0.212197E-001  0.319516                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   99.0995                 NaN  0.140599                 NaN  0.304446       0.130924       0.324519                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.1085                 NaN  0.129405                 NaN  0.146744       0.295996       0.319373                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   99.1248                 NaN  0.148410                 NaN  0.304753       0.104940       0.317081                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   99.1356                 NaN  0.136659                 NaN  0.121966       0.294479       0.311314                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   99.1468                 NaN  0.135610                 NaN  0.291856       0.118543       0.307230                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   99.1577                 NaN  0.134342                 NaN  0.288746       0.115965       0.303201                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.1687                 NaN  0.133176                 NaN  0.286115       0.112947       0.299100                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.1791                 NaN  0.131686                 NaN  0.110910       0.283117       0.295232                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.1903                 NaN  0.130592                 NaN  0.107736       0.280249       0.291166                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.1938                 NaN  0.130777                 NaN  0.104255       0.280798       0.290333                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   99.2166                 NaN  0.126077                 NaN  0.271969       0.104615       0.280764                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   99.2201                 NaN  0.126106                 NaN  0.271686       0.102277       0.279809                 NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.2305                 NaN  0.124655                 NaN  0.268807       0.100081       0.275913                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.2395                 NaN  0.123376                 NaN  0.976606E-001  0.266899       0.272587                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.2491                 NaN  0.122257                 NaN  0.953731E-001  0.264158       0.269102                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.2579                 NaN  0.119537                 NaN  0.260570       0.966860E-001  0.265329                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.2679                 NaN  0.118933                 NaN  0.257786       0.935185E-001  0.261902                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.2764                 NaN  0.117501                 NaN  0.920287E-001  0.255459       0.258644                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.2852                 NaN  0.115501                 NaN  0.919754E-001  0.252216       0.255121                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.2935                 NaN  0.114250                 NaN  0.902331E-001  0.249974       0.252029                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.3021                 NaN  0.112469                 NaN  0.247209       0.896017E-001  0.248642                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.3097                 NaN  0.111429                 NaN  0.875073E-001  0.245545       0.245810                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.3182                 NaN  0.108636                 NaN  0.241609       0.893516E-001  0.242204                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.3225                 NaN  0.109002                 NaN  0.238919       0.882457E-001  0.241316                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.3395                 NaN  0.106063                 NaN  0.237306       0.832125E-001  0.233949                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.3417                 NaN  0.104044                 NaN  0.233645       0.874401E-001  0.233206                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.3491                 NaN  0.102448                 NaN  0.231039       0.870782E-001  0.230357                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.3558                 NaN  0.100379                 NaN  0.227739       0.882818E-001  0.227802                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.3639                 NaN  0.990631E-001            NaN  0.226891       0.857579E-001  0.224410                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.3702                 NaN  0.971103E-001            NaN  0.867901E-001  0.223997       0.221942                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.3772                 NaN  0.954251E-001            NaN  0.221359       0.869020E-001  0.219137                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.3842                 NaN  0.935575E-001            NaN  0.871687E-001  0.218693       0.216372                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.3908                 NaN  0.919114E-001            NaN  0.216163       0.873569E-001  0.213780                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.3972                 NaN  0.898107E-001            NaN  0.213295       0.885300E-001  0.211163                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.4034                 NaN  0.880464E-001            NaN  0.210453       0.893914E-001  0.208682                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.4080                 NaN  0.863665E-001            NaN  0.208271       0.905757E-001  0.206831                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.4172                 NaN  0.847574E-001            NaN  0.205922       0.888248E-001  0.203308                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   99.4218                 NaN  0.819861E-001            NaN  0.926786E-001  0.202425       0.201085                 NaN            NaN            NaN            NaN
  1312.45        2500.00                 NaN   88.8791                 NaN  0.705678                 NaN   1.60844       0.323015        1.50965        6.97415                 NaN            NaN            NaN
  1310.95        2500.00                 NaN   83.1767                 NaN   1.02583                 NaN   2.46997       0.376311        2.21786        10.7333                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   84.6739                 NaN  0.933835                 NaN   2.40011       0.220508        2.03230        9.73933                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   85.9242                 NaN  0.857447                 NaN   2.38330       0.478408E-001   1.87699        8.91024                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   86.9760                 NaN  0.778559                 NaN   2.29178                 NaN   1.74629        8.20739                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   87.8702                 NaN  0.695610                 NaN   2.19625                 NaN   1.63512        7.60278                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   88.5353                 NaN  0.636958                 NaN   2.12041                 NaN   1.55470        7.15261                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   89.4392                 NaN  0.586274                 NaN   1.97723                 NaN   1.43703        6.56029                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   89.9548                 NaN  0.557185                 NaN   1.89255                 NaN   1.37445        6.22101                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   90.4817                 NaN  0.523221                 NaN   1.81575                 NaN   1.30867        5.87064                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   90.9500                 NaN  0.495062                 NaN   1.74397                 NaN   1.25000        5.56094                 NaN            NaN            NaN
