|6.6.6
Archiving\03_Data\Deqfrac/QFM_m3.75/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1601.22        2500.00                 NaN   99.1163       0.774736       0.108986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.63        2500.00                 NaN   99.1289       0.764601       0.106462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.04        2500.00                 NaN   99.1370       0.756034       0.106926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.45        2500.00                 NaN   99.1438       0.751926       0.104234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.86        2500.00                 NaN   99.1509       0.745625       0.103513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.27        2500.00                 NaN   99.1614       0.735983       0.102653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.68        2500.00                 NaN   99.1672       0.733517       0.993215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.09        2500.00                 NaN   99.1117       0.782052       0.106284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.49        2500.00                 NaN   99.2476       0.662205       0.901950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.90        2500.00                 NaN   99.1840       0.719578       0.963928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.31        2500.00                 NaN   99.2034       0.703422       0.931797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.72        2500.00                 NaN   99.2041       0.703106       0.927616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.13        2500.00                 NaN   99.2120       0.697054       0.909567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.54        2500.00                 NaN   99.2193       0.690526       0.901989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00                 NaN   99.2263       0.684412       0.893280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.36        2500.00                 NaN   99.0851       0.810875       0.104024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.77        2500.00                 NaN   99.3875       0.542850       0.696250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.18        2500.00                 NaN   99.2461       0.667702       0.861681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.59        2500.00                 NaN   99.2508       0.665334       0.838328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.00        2500.00                 NaN   99.2602       0.657080       0.827222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.41        2500.00                 NaN   99.2647       0.651990       0.832858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.82        2500.00                 NaN   99.2713       0.647738       0.809986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.23        2500.00                 NaN   99.2786       0.642136       0.792198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.64        2500.00                 NaN   99.2821       0.646503       0.714321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.05        2500.00                 NaN   99.2893       0.626715       0.839537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.46        2500.00                 NaN   99.2940       0.631113       0.748478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.87        2500.00                 NaN   99.2997       0.626159       0.741904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.27        2500.00                 NaN   99.3059       0.620722       0.733404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.68        2500.00                 NaN   99.3108       0.616994       0.721591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.09        2500.00                 NaN   99.4539       0.313845       0.232229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.50        2500.00                 NaN   99.1804       0.812268       0.728824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.91        2500.00                 NaN   99.3278       0.664840       0.739112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.32        2500.00                 NaN   99.5571       0.420276       0.225946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.73        2500.00                 NaN   99.1136       0.812599       0.738489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.14        2500.00                 NaN   99.3420       0.592279       0.657430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.55        2500.00                 NaN   99.3425       0.594475       0.629844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.96        2500.00                 NaN   99.3541       0.582799       0.630997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.37        2500.00                 NaN   99.3552       0.582877       0.618841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.3595       0.580313       0.602242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.19        2500.00                 NaN   99.3652       0.574991       0.597934E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.60        2500.00                 NaN   99.5819       0.376548       0.415692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.01        2500.00                 NaN   99.1594       0.765799       0.748164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.42        2500.00                 NaN   99.3774       0.566364       0.562261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.83        2500.00                 NaN   99.3820       0.561823       0.561875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.24        2500.00                 NaN   99.3856       0.560504       0.538886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.65        2500.00                 NaN   99.3891       0.558496       0.523666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.05        2500.00                 NaN   98.5668        1.31239       0.120764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.46        2500.00                 NaN   99.9819       0.181486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.87        2500.00                 NaN   99.7277       0.248541       0.237201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.28        2500.00                 NaN   99.3273       0.617435       0.552963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.69        2500.00                 NaN   99.4075       0.545317       0.471946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.10        2500.00                 NaN   99.3388       0.269251       0.137801E-001  0.378155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.51        2500.00                 NaN   99.2487       0.440713E-001            NaN  0.707229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00                 NaN   99.3121       0.296435       0.166477       0.225025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.33        2500.00                 NaN   99.2442       0.631874E-002            NaN  0.749436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.2453                 NaN            NaN  0.754674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.15        2500.00                 NaN   99.2438                 NaN            NaN  0.756168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.56        2500.00                 NaN   99.2442                 NaN            NaN  0.755832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.97        2500.00                 NaN   99.2412                 NaN            NaN  0.758799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.38        2500.00                 NaN   99.2398                 NaN            NaN  0.760214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.79        2500.00                 NaN   99.2343                 NaN            NaN  0.765716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.20        2500.00                 NaN   99.2327                 NaN            NaN  0.767255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.61        2500.00                 NaN   99.2244                 NaN            NaN  0.775634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.02        2500.00                 NaN   99.2197                 NaN            NaN  0.780329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.43        2500.00                 NaN   99.2117                 NaN            NaN  0.788288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.83        2500.00                 NaN   99.1969                 NaN            NaN  0.803119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00                 NaN   99.1938                 NaN            NaN  0.806159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.65        2500.00                 NaN   99.1730                 NaN            NaN  0.827009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        2500.00                 NaN   99.0066                 NaN            NaN  0.340298       0.653065                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.47        2500.00                 NaN   98.7793                 NaN            NaN  0.875471       0.345180                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        2500.00                 NaN   98.7876                 NaN            NaN  0.869476       0.342930                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.29        2500.00                 NaN   98.7992                 NaN            NaN  0.341000       0.859816                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   98.8091                 NaN            NaN  0.851892       0.338969                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN   98.8181                 NaN            NaN  0.335734       0.846205                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.52        2500.00                 NaN   98.8309                 NaN            NaN  0.838583       0.330558                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.93        2500.00                 NaN   98.8395                 NaN            NaN  0.330212       0.830240                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.34        2500.00                 NaN   98.8491                 NaN            NaN  0.823885       0.327010                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.75        2500.00                 NaN   98.8575                 NaN  0.147114E-003  0.820309       0.322025                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.16        2500.00                 NaN   98.8692                 NaN            NaN  0.321358       0.809393                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.57        2500.00                 NaN   98.8764                 NaN            NaN  0.314874       0.808713                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.98        2500.00                 NaN   98.8866                 NaN            NaN  0.798995       0.314397                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.39        2500.00                 NaN   98.8936                 NaN            NaN  0.795018       0.311427                 NaN            NaN            NaN            NaN            NaN            NaN
  1470.80        2500.00                 NaN   98.9013                 NaN            NaN  0.789126       0.309557                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.21        2500.00                 NaN   98.9100                 NaN            NaN  0.782176       0.307810                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   98.9183                 NaN            NaN  0.304630       0.777034                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.02        2500.00                 NaN   98.9254                 NaN            NaN  0.772105       0.302467                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.43        2500.00                 NaN   98.9323                 NaN            NaN  0.298957       0.768718                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.84        2500.00                 NaN   98.9397                 NaN            NaN  0.764515       0.295794                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.25        2500.00                 NaN   98.9476                 NaN            NaN  0.758295       0.294078                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   98.9537                 NaN  0.269332E-003  0.291240       0.754803                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.07        2500.00                 NaN   98.9607                 NaN            NaN  0.289510       0.749749                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.48        2500.00                 NaN   98.9655                 NaN            NaN  0.748047       0.286456                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.89        2500.00                 NaN   98.9724                 NaN            NaN  0.743151       0.284422                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.30        2500.00                 NaN   98.9774                 NaN            NaN  0.742413       0.280221                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.71        2500.00                 NaN   98.0305                 NaN            NaN  0.814991       0.740435                 NaN            NaN  0.414089                 NaN            NaN            NaN
  1450.12        2500.00                 NaN   96.8932                 NaN  0.312148       0.812568        1.03909                 NaN            NaN  0.943011                 NaN            NaN            NaN
  1448.53        2500.00                 NaN   96.9221                 NaN  0.391690       0.674750        1.06506                 NaN            NaN  0.946363                 NaN            NaN            NaN
  1446.94        2500.00                 NaN   96.9901                 NaN  0.389998       0.644277        1.04985                 NaN            NaN  0.925739                 NaN            NaN            NaN
  1445.35        2500.00                 NaN   97.0574                 NaN  0.388282        1.03337       0.615440                 NaN            NaN  0.905554                 NaN            NaN            NaN
  1443.76        2500.00                 NaN   97.1176                 NaN  0.387023        1.01964       0.588373                 NaN            NaN  0.887319                 NaN            NaN            NaN
  1442.17        2500.00                 NaN   97.1777                 NaN  0.385810        1.00730       0.560029                 NaN            NaN  0.869134                 NaN            NaN            NaN
  1440.58        2500.00                 NaN   97.2311                 NaN  0.385067       0.996690       0.534297                 NaN            NaN  0.852888                 NaN            NaN            NaN
  1438.99        2500.00                 NaN   97.2909                 NaN  0.383318       0.983383       0.507546                 NaN            NaN  0.834888                 NaN            NaN            NaN
  1437.39        2500.00                 NaN   97.3424                 NaN  0.382497       0.973133       0.482461                 NaN            NaN  0.819460                 NaN            NaN            NaN
  1435.80        2500.00                 NaN   97.4498                 NaN  0.373778       0.977128       0.409286                 NaN            NaN  0.790021                 NaN            NaN            NaN
  1434.21        2500.00                 NaN   97.3836                 NaN  0.343311       0.522138       0.953730                 NaN            NaN  0.797203                 NaN            NaN            NaN
  1432.62        2500.00                 NaN   97.4810                 NaN  0.425444       0.967389       0.342429                 NaN            NaN  0.783729                 NaN            NaN            NaN
  1431.03        2500.00                 NaN   97.5395                 NaN  0.378893       0.930927       0.391194                 NaN            NaN  0.759455                 NaN            NaN            NaN
  1429.44        2500.00                 NaN   97.5842                 NaN  0.378133       0.923169       0.368592                 NaN            NaN  0.745884                 NaN            NaN            NaN
  1427.85        2500.00                 NaN   97.6265                 NaN  0.377577       0.347617       0.915427                 NaN            NaN  0.732894                 NaN            NaN            NaN
  1426.26        2500.00                 NaN   97.6681                 NaN  0.377024       0.326450       0.908336                 NaN            NaN  0.720096                 NaN            NaN            NaN
  1424.67        2500.00                 NaN   97.7103                 NaN  0.371172       0.314700       0.897209                 NaN            NaN  0.706590                 NaN            NaN            NaN
  1423.08        2500.00                 NaN   97.7451                 NaN  0.381117       0.276078       0.900288                 NaN            NaN  0.697461                 NaN            NaN            NaN
  1421.49        2500.00                 NaN   97.7865                 NaN  0.375249       0.267453       0.886951                 NaN            NaN  0.683887                 NaN            NaN            NaN
  1419.90        2500.00                 NaN   97.8193                 NaN  0.374906       0.883893       0.248066                 NaN            NaN  0.673790                 NaN            NaN            NaN
  1418.31        2500.00                 NaN   97.8580                 NaN  0.374584       0.878380       0.226892                 NaN            NaN  0.662140                 NaN            NaN            NaN
  1416.72        2500.00                 NaN   97.8963                 NaN  0.373269       0.870766       0.209237                 NaN            NaN  0.650462                 NaN            NaN            NaN
  1415.13        2500.00                 NaN   97.9322                 NaN  0.359561       0.856862       0.214129                 NaN            NaN  0.637280                 NaN            NaN            NaN
  1413.54        2500.00                 NaN   97.9567                 NaN  0.385931       0.153288       0.870380                 NaN            NaN  0.633667                 NaN            NaN            NaN
  1411.95        2500.00                 NaN   97.9746                 NaN  0.374045       0.155454       0.870638                 NaN            NaN  0.625248                 NaN            NaN            NaN
  1410.36        2500.00                 NaN   98.0320                 NaN  0.369070       0.850842       0.140166                 NaN            NaN  0.607935                 NaN            NaN            NaN
  1408.77        2500.00                 NaN   98.0530                 NaN  0.370349       0.851649       0.123267                 NaN            NaN  0.601692                 NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.0810                 NaN  0.369711       0.851726       0.104468                 NaN            NaN  0.593057                 NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.1126                 NaN  0.368726       0.894921E-001  0.845961                 NaN            NaN  0.583252                 NaN            NaN            NaN
  1403.99        2500.00                 NaN   98.1386                 NaN  0.368151       0.844906       0.732870E-001            NaN            NaN  0.575056                 NaN            NaN            NaN
  1402.40        2500.00                 NaN   98.1666                 NaN  0.367159       0.842069       0.578202E-001            NaN            NaN  0.566333                 NaN            NaN            NaN
  1400.81        2500.00                 NaN   98.1925                 NaN  0.366453       0.424949E-001  0.840466                 NaN            NaN  0.558085                 NaN            NaN            NaN
  1399.22        2500.00                 NaN   98.2175                 NaN  0.365778       0.842084       0.243108E-001            NaN            NaN  0.550355                 NaN            NaN            NaN
  1397.63        2500.00                 NaN   98.2436                 NaN  0.364032       0.131872E-001  0.837252                 NaN            NaN  0.541978                 NaN            NaN            NaN
  1396.04        2500.00                 NaN   98.2652                 NaN  0.365847       0.832471       0.577601E-003            NaN            NaN  0.535916                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.2935                 NaN  0.354306       0.822628       0.479033E-002            NaN            NaN  0.524766                 NaN            NaN            NaN
  1392.86        2500.00                 NaN   98.3117                 NaN  0.351889       0.817249                 NaN            NaN            NaN  0.519135                 NaN            NaN            NaN
  1391.27        2500.00                 NaN   98.3332                 NaN  0.347993       0.806684                 NaN            NaN            NaN  0.512136                 NaN            NaN            NaN
  1389.68        2500.00                 NaN   98.3551                 NaN  0.348556       0.791203                 NaN            NaN            NaN  0.505188                 NaN            NaN            NaN
  1388.09        2500.00                 NaN   98.3770                 NaN  0.341261       0.784516                 NaN            NaN            NaN  0.497189                 NaN            NaN            NaN
  1386.50        2500.00                 NaN   98.4094                 NaN  0.331406       0.773004                 NaN            NaN            NaN  0.486218                 NaN            NaN            NaN
  1384.91        2500.00                 NaN   98.4066                 NaN  0.345061       0.759480                 NaN            NaN            NaN  0.488874                 NaN            NaN            NaN
  1383.32        2500.00                 NaN   98.4380                 NaN  0.327205       0.758811                 NaN            NaN            NaN  0.475958                 NaN            NaN            NaN
  1381.73        2500.00                 NaN   98.4550                 NaN  0.323751       0.750645                 NaN            NaN            NaN  0.470654                 NaN            NaN            NaN
  1380.14        2500.00                 NaN   98.4763                 NaN  0.320947       0.739545                 NaN            NaN            NaN  0.463239                 NaN            NaN            NaN
  1378.55        2500.00                 NaN   98.4904                 NaN  0.320265       0.730319                 NaN            NaN            NaN  0.458971                 NaN            NaN            NaN
  1376.95        2500.00                 NaN   98.5122                 NaN  0.318460       0.717610                 NaN            NaN            NaN  0.451699                 NaN            NaN            NaN
  1375.36        2500.00                 NaN   98.5300                 NaN  0.313972       0.710474                 NaN            NaN            NaN  0.445570                 NaN            NaN            NaN
  1373.77        2500.00                 NaN   98.5481                 NaN  0.312817       0.699442                 NaN            NaN            NaN  0.439641                 NaN            NaN            NaN
  1372.18        2500.00                 NaN   98.5640                 NaN  0.308845       0.693130                 NaN            NaN            NaN  0.434045                 NaN            NaN            NaN
  1370.59        2500.00                 NaN   98.5813                 NaN  0.304873       0.685805                 NaN            NaN            NaN  0.428017                 NaN            NaN            NaN
  1369.00        2500.00                 NaN   98.5979                 NaN  0.303513       0.675920                 NaN            NaN            NaN  0.422632                 NaN            NaN            NaN
  1367.41        2500.00                 NaN   98.6151                 NaN  0.302338       0.665675                 NaN            NaN            NaN  0.416929                 NaN            NaN            NaN
  1365.82        2500.00                 NaN   98.6247                 NaN  0.295205       0.667474                 NaN            NaN            NaN  0.412601                 NaN            NaN            NaN
  1364.23        2500.00                 NaN   98.6475                 NaN  0.293316       0.653871                 NaN            NaN            NaN  0.405358                 NaN            NaN            NaN
  1362.64        2500.00                 NaN   98.6602                 NaN  0.293216       0.644980                 NaN            NaN            NaN  0.401634                 NaN            NaN            NaN
  1361.05        2500.00                 NaN   98.6719                 NaN  0.286945       0.643500                 NaN            NaN            NaN  0.397644                 NaN            NaN            NaN
  1359.46        2500.00                 NaN   98.6942                 NaN  0.276658       0.641021                 NaN            NaN            NaN  0.388128                 NaN            NaN            NaN
  1357.87        2500.00                 NaN   98.7029                 NaN  0.274033       0.638075                 NaN            NaN            NaN  0.385020                 NaN            NaN            NaN
  1356.28        2500.00                 NaN   98.6972                 NaN  0.308989       0.600865                 NaN            NaN            NaN  0.392942                 NaN            NaN            NaN
  1354.69        2500.00                 NaN   98.7545                 NaN  0.267745       0.612644                 NaN            NaN            NaN  0.365140                 NaN            NaN            NaN
  1353.10        2500.00                 NaN   98.7464                 NaN  0.271115       0.611633                 NaN            NaN            NaN  0.370810                 NaN            NaN            NaN
  1351.51        2500.00                 NaN   98.7574                 NaN  0.268376       0.607129                 NaN            NaN            NaN  0.367066                 NaN            NaN            NaN
  1349.92        2500.00                 NaN   98.7736                 NaN  0.260342       0.604804                 NaN            NaN            NaN  0.361255                 NaN            NaN            NaN
  1348.33        2500.00                 NaN   98.7864                 NaN  0.258958       0.598117                 NaN            NaN            NaN  0.356540                 NaN            NaN            NaN
  1346.73        2500.00                 NaN   98.7987                 NaN  0.258166       0.590631                 NaN            NaN            NaN  0.352532                 NaN            NaN            NaN
  1345.14        2500.00                 NaN   98.8101                 NaN  0.252817       0.588800                 NaN            NaN            NaN  0.348241                 NaN            NaN            NaN
  1343.55        2500.00                 NaN   98.8231                 NaN  0.251030       0.581878                 NaN            NaN            NaN  0.343962                 NaN            NaN            NaN
  1341.96        2500.00                 NaN   98.8343                 NaN  0.245227       0.580872                 NaN            NaN            NaN  0.339640                 NaN            NaN            NaN
  1340.37        2500.00                 NaN   98.8452                 NaN  0.240620       0.578537                 NaN            NaN            NaN  0.335606                 NaN            NaN            NaN
  1338.78        2500.00                 NaN   98.8579                 NaN  0.239197       0.571598                 NaN            NaN            NaN  0.331339                 NaN            NaN            NaN
  1337.19        2500.00                 NaN   98.8685                 NaN  0.233857       0.570499                 NaN            NaN            NaN  0.327185                 NaN            NaN            NaN
  1335.60        2500.00                 NaN   98.8800                 NaN  0.230201       0.566474                 NaN            NaN            NaN  0.323293                 NaN            NaN            NaN
  1334.01        2500.00                 NaN   98.8911                 NaN  0.228320       0.561095                 NaN            NaN            NaN  0.319450                 NaN            NaN            NaN
  1332.42        2500.00                 NaN   98.8931                 NaN  0.223215       0.565861                 NaN            NaN            NaN  0.317822                 NaN            NaN            NaN
  1330.83        2500.00                 NaN   98.9135                 NaN  0.218454       0.556867                 NaN            NaN            NaN  0.311133                 NaN            NaN            NaN
  1329.24        2500.00                 NaN   98.9226                 NaN  0.216179       0.553279                 NaN            NaN            NaN  0.307954                 NaN            NaN            NaN
  1327.65        2500.00                 NaN   98.9325                 NaN  0.212327       0.550729                 NaN            NaN            NaN  0.304469                 NaN            NaN            NaN
  1326.06        2500.00                 NaN   98.9406                 NaN  0.206198       0.552036                 NaN            NaN            NaN  0.301188                 NaN            NaN            NaN
  1324.47        2500.00                 NaN   98.9513                 NaN  0.202678       0.548631                 NaN            NaN            NaN  0.297403                 NaN            NaN            NaN
  1322.88        2500.00                 NaN   98.9607                 NaN  0.198748       0.546404                 NaN            NaN            NaN  0.294176                 NaN            NaN            NaN
  1321.29        2500.00                 NaN   98.9283                 NaN  0.226406       0.527869                 NaN            NaN            NaN  0.317455                 NaN            NaN            NaN
  1319.70        2500.00                 NaN   99.0343                 NaN  0.163825       0.542875                 NaN            NaN            NaN  0.259003                 NaN            NaN            NaN
  1318.11        2500.00                 NaN   98.9899                 NaN  0.186234       0.540136                 NaN            NaN            NaN  0.283780                 NaN            NaN            NaN
  1316.51        2500.00                 NaN   99.0001                 NaN  0.183248       0.536422                 NaN            NaN            NaN  0.280218                 NaN            NaN            NaN
  1314.92        2500.00                 NaN   99.0053                 NaN  0.178801       0.538044                 NaN            NaN            NaN  0.277806                 NaN            NaN            NaN
  1313.33        2500.00                 NaN   99.0140                 NaN  0.173519       0.537781                 NaN            NaN            NaN  0.274658                 NaN            NaN            NaN
  1311.74        2500.00                 NaN   99.0204                 NaN  0.167834       0.539645                 NaN            NaN            NaN  0.272159                 NaN            NaN            NaN
  1310.15        2500.00                 NaN   99.0307                 NaN  0.165169       0.535404                 NaN            NaN            NaN  0.268708                 NaN            NaN            NaN
