|6.6.6
Archiving\03_Data\Deq/QFM_m2.25/K22/K22_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        8112.42     
  1996.79        2500.00        8114.24     
  1993.59        2500.00        8116.06     
  1990.38        2500.00        8117.88     
  1987.18        2500.00        8119.70     
  1983.97        2500.00        8121.52     
  1980.77        2500.00        8123.33     
  1977.56        2500.00        8125.14     
  1974.36        2500.00        8126.96     
  1971.15        2500.00        8128.77     
  1967.95        2500.00        8130.57     
  1964.74        2500.00        3229.77     
  1961.54        2500.00        3168.23     
  1958.33        2500.00        3153.87     
  1955.13        2500.00        3151.12     
  1951.92        2500.00        3149.46     
  1948.72        2500.00        3148.33     
  1945.51        2500.00        3148.49     
  1942.31        2500.00        3148.72     
  1939.10        2500.00        3149.01     
  1935.90        2500.00        3149.34     
  1932.69        2500.00        3149.69     
  1929.49        2500.00        3150.06     
  1926.28        2500.00        3150.45     
  1923.08        2500.00        3150.84     
  1919.87        2500.00        3151.95     
  1916.67        2500.00        3152.97     
  1913.46        2500.00        3155.80     
  1910.26        2500.00        3158.17     
  1907.05        2500.00        3160.93     
  1903.85        2500.00        3163.46     
  1900.64        2500.00        3165.79     
  1897.44        2500.00        3167.95     
  1894.23        2500.00        3170.56     
  1891.03        2500.00        3172.99     
  1887.82        2500.00        3175.27     
  1884.62        2500.00        3177.42     
  1881.41        2500.00        3179.44     
  1878.21        2500.00        3181.36     
  1875.00        2500.00        3183.18     
  1871.79        2500.00        3184.91     
  1868.59        2500.00        3187.18     
  1865.38        2500.00        3189.35     
  1862.18        2500.00        3191.43     
  1858.97        2500.00        3193.42     
  1855.77        2500.00        3195.33     
  1852.56        2500.00        3197.17     
  1849.36        2500.00        3198.93     
  1846.15        2500.00        3200.64     
  1842.95        2500.00        3202.69     
  1839.74        2500.00        3204.67     
  1836.54        2500.00        3206.58     
  1833.33        2500.00        3208.44     
  1830.13        2500.00        3210.24     
  1826.92        2500.00        3211.98     
  1823.72        2500.00        3213.68     
  1820.51        2500.00        3215.32     
  1817.31        2500.00        3217.19     
  1814.10        2500.00        3219.02     
  1810.90        2500.00        3220.79     
  1807.69        2500.00        3222.52     
  1804.49        2500.00        3224.21     
  1801.28        2500.00        3225.86     
  1798.08        2500.00        3227.46     
  1794.87        2500.00        3229.04     
  1791.67        2500.00        3230.75     
  1788.46        2500.00        3232.42     
  1785.26        2500.00        3234.06     
  1782.05        2500.00        3235.66     
  1778.85        2500.00        3237.23     
  1775.64        2500.00        3238.77     
  1772.44        2500.00        3240.29     
  1769.23        2500.00        3241.77     
  1766.03        2500.00        3243.31     
  1762.82        2500.00        3244.83     
  1759.62        2500.00        3246.32     
  1756.41        2500.00        3247.79     
  1753.21        2500.00        3249.23     
  1750.00        2500.00        3250.65     
  1746.79        2500.00        3252.04     
  1743.59        2500.00        3253.42     
  1740.38        2500.00        3254.79     
  1737.18        2500.00        3256.15     
  1733.97        2500.00        3257.49     
  1730.77        2500.00        3258.80     
  1727.56        2500.00        3260.11     
  1724.36        2500.00        3261.39     
  1721.15        2500.00        3262.65     
  1717.95        2500.00        3263.90     
  1714.74        2500.00        3265.11     
  1711.54        2500.00        3266.31     
  1708.33        2500.00        3267.49     
  1705.13        2500.00        3268.66     
  1701.92        2500.00        3269.82     
  1698.72        2500.00        3270.96     
  1695.51        2500.00        3272.09     
  1692.31        2500.00        3273.21     
  1689.10        2500.00        3274.26     
  1685.90        2500.00        3275.31     
  1682.69        2500.00        3276.35     
  1679.49        2500.00        3277.38     
  1676.28        2500.00        3278.40     
  1673.08        2500.00        3279.41     
